image_id,condition,view,context,point_count,n_workers,n_pairs,median_d_mask
UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,manual,no_imputed,pooled_unique_workers,8,3,3,0.0511403046723
UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,manual,no_imputed,pooled_unique_workers,12,2,1,0.0210418058894
UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,oos,no_imputed,pooled_unique_workers,10,2,1,0.155384724387
UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,oos,no_imputed,pooled_unique_workers,12,14,91,0.0868488338484
UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,oos,no_imputed,pooled_unique_workers,14,8,28,0.0838260100834
VFuaQ6m2Qom_109e18c64a614dc49e41a33ae979f98a,manual,no_imputed,pooled_unique_workers,8,1,0,
VFuaQ6m2Qom_109e18c64a614dc49e41a33ae979f98a,manual,no_imputed,pooled_unique_workers,16,1,0,
VFuaQ6m2Qom_381ce3cd69b846c3b920be16d29ed48e,manual,no_imputed,pooled_unique_workers,10,1,0,
VFuaQ6m2Qom_381ce3cd69b846c3b920be16d29ed48e,manual,no_imputed,pooled_unique_workers,16,1,0,
VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,manual,no_imputed,pooled_unique_workers,8,4,6,0.0565653472616
VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,manual,no_imputed,pooled_unique_workers,12,1,0,
VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,manual,no_imputed,pooled_unique_workers,18,2,1,0.0564633984323
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,no_imputed,pooled_unique_workers,8,5,10,0.0384763281261
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,no_imputed,pooled_unique_workers,10,1,0,
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,no_imputed,pooled_unique_workers,12,2,1,0.0525850640742
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,no_imputed,pooled_unique_workers,20,2,1,0.0400205087305
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,no_imputed,pooled_unique_workers,24,9,36,0.0409992494907
VFuaQ6m2Qom_f0be18aa2f1d4aa2b6adf355a86f34b8,manual,no_imputed,pooled_unique_workers,8,2,1,0.0794784990697
VFuaQ6m2Qom_f0be18aa2f1d4aa2b6adf355a86f34b8,manual,no_imputed,pooled_unique_workers,12,1,0,
VFuaQ6m2Qom_f0be18aa2f1d4aa2b6adf355a86f34b8,manual,no_imputed,pooled_unique_workers,14,1,0,
VFuaQ6m2Qom_f0be18aa2f1d4aa2b6adf355a86f34b8,manual,no_imputed,pooled_unique_workers,26,1,0,
VLzqgDo317F_5d3591edd7c546acaf99db40281b3409,manual,no_imputed,pooled_unique_workers,8,2,1,0.000921623958422
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,semi,no_imputed,pooled_unique_workers,12,21,210,0.0198489642764
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,semi,no_imputed,pooled_unique_workers,14,1,0,
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,semi,no_imputed,pooled_unique_workers,16,2,1,0.0343876255339
X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,manual,no_imputed,pooled_unique_workers,8,4,6,0.0881660508633
X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,manual,no_imputed,pooled_unique_workers,12,1,0,
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,no_imputed,pooled_unique_workers,8,24,276,0.0369651835105
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,manual,no_imputed,pooled_unique_workers,8,1,0,
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,manual,no_imputed,pooled_unique_workers,12,1,0,
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,manual,no_imputed,pooled_unique_workers,16,3,3,0.0597743087537
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,semi,no_imputed,pooled_unique_workers,8,1,0,
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,semi,no_imputed,pooled_unique_workers,16,3,3,0.0696778568214
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,manual,no_imputed,pooled_unique_workers,8,5,10,0.0711220350012
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,semi,no_imputed,pooled_unique_workers,8,4,6,0.000842867407285
Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,manual,no_imputed,pooled_unique_workers,8,5,10,0.0669165717656
Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,semi,no_imputed,pooled_unique_workers,8,5,10,0.0764048005976
Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d,manual,no_imputed,pooled_unique_workers,8,5,10,0.0439571090047
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,semi,no_imputed,pooled_unique_workers,8,20,190,0.0602616323322
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,semi,no_imputed,pooled_unique_workers,10,4,6,0
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,manual,no_imputed,pooled_unique_workers,8,9,36,0.269322844516
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,manual,no_imputed,pooled_unique_workers,10,5,10,0.27755520853
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,manual,no_imputed,pooled_unique_workers,12,8,28,0.315999695328
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,manual,no_imputed,pooled_unique_workers,14,2,1,0.0669793308474
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,semi,no_imputed,pooled_unique_workers,8,1,0,
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,semi,no_imputed,pooled_unique_workers,10,3,3,0.0539616819327
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,semi,no_imputed,pooled_unique_workers,12,20,190,0.0494399208435
b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4,manual,no_imputed,pooled_unique_workers,8,1,0,
b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4,manual,no_imputed,pooled_unique_workers,12,4,6,0.038521104419
b8cTxDM8gDG_f3748786c3704532abb2358581488f3f,manual,no_imputed,pooled_unique_workers,8,6,15,0.461393843429
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,oos,no_imputed,pooled_unique_workers,8,23,253,0.133012119916
e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,manual,no_imputed,pooled_unique_workers,8,6,15,0.051944120064
e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,semi,no_imputed,pooled_unique_workers,8,21,210,0.0278134388176
e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,semi,no_imputed,pooled_unique_workers,10,3,3,0.0114831516056
e9zR4mvMWw7_1d316dfbe35f41dd9203eaf88be5aae8,manual,no_imputed,pooled_unique_workers,8,6,15,0.215419741646
e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,semi,no_imputed,pooled_unique_workers,8,24,276,0.0296839502873
e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,semi,no_imputed,pooled_unique_workers,8,24,276,0.0489622412945
e9zR4mvMWw7_4273c4dd97974531b5256f96204fee47,manual,no_imputed,pooled_unique_workers,8,6,15,0.111432966106
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,manual,no_imputed,pooled_unique_workers,8,5,10,0.104008860996
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,manual,no_imputed,pooled_unique_workers,10,8,28,0.0721619596087
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,manual,no_imputed,pooled_unique_workers,12,11,55,0.103272526003
e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,semi,no_imputed,pooled_unique_workers,8,22,231,0.0412633863489
e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,semi,no_imputed,pooled_unique_workers,10,2,1,0
e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,semi,no_imputed,pooled_unique_workers,8,18,153,0.0447237574736
e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,semi,no_imputed,pooled_unique_workers,10,2,1,0.310875761705
e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,semi,no_imputed,pooled_unique_workers,16,3,3,0
jh4fc5c5qoQ_30cdb6fe9aa6449788e271f2e24d76ec,manual,no_imputed,pooled_unique_workers,8,3,3,0.0641145486904
jh4fc5c5qoQ_30cdb6fe9aa6449788e271f2e24d76ec,manual,no_imputed,pooled_unique_workers,10,1,0,
jh4fc5c5qoQ_4547d37b305e41bdad0de45ade6971ca,manual,no_imputed,pooled_unique_workers,14,1,0,
jh4fc5c5qoQ_4547d37b305e41bdad0de45ade6971ca,manual,no_imputed,pooled_unique_workers,16,1,0,
jh4fc5c5qoQ_77e6cfabf32d46fc9398ce824843adaa,manual,no_imputed,pooled_unique_workers,8,1,0,
jh4fc5c5qoQ_77e6cfabf32d46fc9398ce824843adaa,manual,no_imputed,pooled_unique_workers,18,1,0,
jh4fc5c5qoQ_855bc326ad174253b57626daf123c608,manual,no_imputed,pooled_unique_workers,12,1,0,
jh4fc5c5qoQ_855bc326ad174253b57626daf123c608,manual,no_imputed,pooled_unique_workers,14,1,0,
jh4fc5c5qoQ_a59a3a61089343a8ba2834e7d3cd1066,manual,no_imputed,pooled_unique_workers,10,1,0,
jh4fc5c5qoQ_a59a3a61089343a8ba2834e7d3cd1066,manual,no_imputed,pooled_unique_workers,16,1,0,
jh4fc5c5qoQ_abbdc7ac89204f23a935fcb9ccae887c,manual,no_imputed,pooled_unique_workers,10,1,0,
jh4fc5c5qoQ_b000c5baa76b454caa1c58c9aac585f6,manual,no_imputed,pooled_unique_workers,8,1,0,
jh4fc5c5qoQ_b000c5baa76b454caa1c58c9aac585f6,manual,no_imputed,pooled_unique_workers,18,1,0,
jtcxE69GiFV_0aa01000f1934e73b35c348fa8d15040,manual,no_imputed,pooled_unique_workers,8,3,3,0.0622727873146
jtcxE69GiFV_1df105f34ccf4844877be7e8e2d90fad,manual,no_imputed,pooled_unique_workers,8,3,3,0.0396746590923
jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,manual,no_imputed,pooled_unique_workers,8,6,15,0.0665414562367
jtcxE69GiFV_3fb4bb890d7f4964b496a46db647e72a,manual,no_imputed,pooled_unique_workers,8,1,0,
jtcxE69GiFV_44661972414d44fabc0799f237e4d7f0,manual,no_imputed,pooled_unique_workers,8,1,0,
jtcxE69GiFV_4d7ce55eeb6643079aba3b10360de8d8,manual,no_imputed,pooled_unique_workers,8,1,0,
jtcxE69GiFV_4d7ce55eeb6643079aba3b10360de8d8,manual,no_imputed,pooled_unique_workers,12,1,0,
jtcxE69GiFV_539fb3f6f19b442285b593628a8ce14e,manual,no_imputed,pooled_unique_workers,12,1,0,
jtcxE69GiFV_5d3af9ad575b4be88587967ff8114c36,manual,no_imputed,pooled_unique_workers,8,1,0,
jtcxE69GiFV_5d3af9ad575b4be88587967ff8114c36,manual,no_imputed,pooled_unique_workers,12,1,0,
jtcxE69GiFV_6723e18211d244f8b17ced91aae64d99,manual,no_imputed,pooled_unique_workers,20,1,0,
jtcxE69GiFV_67790605390f4d439c3c59395967ec84,manual,no_imputed,pooled_unique_workers,8,3,3,0.0959991146035
jtcxE69GiFV_67790605390f4d439c3c59395967ec84,manual,no_imputed,pooled_unique_workers,24,1,0,
jtcxE69GiFV_9f0e2562fcf447f5a7c5e44e85978148,manual,no_imputed,pooled_unique_workers,8,2,1,0.0549444806074
jtcxE69GiFV_a197694b62d249968f88ae32a1b49d10,manual,no_imputed,pooled_unique_workers,8,1,0,
jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,manual,no_imputed,pooled_unique_workers,16,2,1,0.0556527625593
jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,manual,no_imputed,pooled_unique_workers,24,2,1,0.0637867206435
jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,manual,no_imputed,pooled_unique_workers,8,1,0,
jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,manual,no_imputed,pooled_unique_workers,16,1,0,
jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,manual,no_imputed,pooled_unique_workers,24,2,1,0.0362415159279
jtcxE69GiFV_f473cf5a09a64090acec3bfe8fccaacd,manual,no_imputed,pooled_unique_workers,14,1,0,
jtcxE69GiFV_f4dc4040df5a4f038dd2b35f2bb65266,manual,no_imputed,pooled_unique_workers,12,1,0,
pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,manual,no_imputed,pooled_unique_workers,8,1,0,
pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,manual,no_imputed,pooled_unique_workers,14,1,0,
pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,manual,no_imputed,pooled_unique_workers,16,1,0,
pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,manual,no_imputed,pooled_unique_workers,8,6,15,0.0189958136136
pRbA3pwrgk9_0dad4bd3fa7e4349a5325596c10d6fdf,manual,no_imputed,pooled_unique_workers,8,1,0,
pRbA3pwrgk9_16beb21e65a84850a509972190038d0e,manual,no_imputed,pooled_unique_workers,12,1,0,
pRbA3pwrgk9_285b697fed754f86a09602c93628cfb4,manual,no_imputed,pooled_unique_workers,8,3,3,0.125805411163
pRbA3pwrgk9_2a3810bc7ecc491e81ff1e8a17692ec1,manual,no_imputed,pooled_unique_workers,8,5,10,0.0126505084587
pRbA3pwrgk9_4fe4474e9bf9429ea92d202bdea4dce5,manual,no_imputed,pooled_unique_workers,8,2,1,0.0627597208637
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,manual,no_imputed,pooled_unique_workers,8,13,78,0.493807408109
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,manual,no_imputed,pooled_unique_workers,10,1,0,
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,manual,no_imputed,pooled_unique_workers,16,2,1,0.171509476031
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,manual,no_imputed,pooled_unique_workers,18,2,1,0.512422331318
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,manual,no_imputed,pooled_unique_workers,20,1,0,
pRbA3pwrgk9_8caa90fc5528451f9e9f45634676499b,manual,no_imputed,pooled_unique_workers,12,2,1,0.0737170388594
pRbA3pwrgk9_9c9bed9bf7d94ac0bcea18e3bf521930,manual,no_imputed,pooled_unique_workers,8,2,1,0.249191203571
pRbA3pwrgk9_bc9ae89832854c19a69741f97291efad,manual,no_imputed,pooled_unique_workers,18,1,0,
pRbA3pwrgk9_bc9ae89832854c19a69741f97291efad,manual,no_imputed,pooled_unique_workers,20,1,0,
pa4otMbVnkk_270f6920ec0f48c391bca974b356bc3b,manual,no_imputed,pooled_unique_workers,8,2,1,0
pa4otMbVnkk_3ad5d0784b1442b6a728bb7dec3d50e0,manual,no_imputed,pooled_unique_workers,8,1,0,
pa4otMbVnkk_447755d931aa401097d8c0952a22b17e,manual,no_imputed,pooled_unique_workers,8,2,1,0.0565099131575
pa4otMbVnkk_48321c1bb20244f1b43b2c41b4dc9657,manual,no_imputed,pooled_unique_workers,12,2,1,0.0676850255907
pa4otMbVnkk_48321c1bb20244f1b43b2c41b4dc9657,manual,no_imputed,pooled_unique_workers,16,1,0,
pa4otMbVnkk_4fbdfc08c934474ea9a04977f9081d0e,manual,no_imputed,pooled_unique_workers,16,1,0,
pa4otMbVnkk_5d1adb544bb14217ba5ded2eb82cd8e3,manual,no_imputed,pooled_unique_workers,6,1,0,
pa4otMbVnkk_5d1adb544bb14217ba5ded2eb82cd8e3,manual,no_imputed,pooled_unique_workers,8,3,3,0.176820810761
pa4otMbVnkk_5d1adb544bb14217ba5ded2eb82cd8e3,manual,no_imputed,pooled_unique_workers,12,1,0,
pa4otMbVnkk_5d1adb544bb14217ba5ded2eb82cd8e3,manual,no_imputed,pooled_unique_workers,18,1,0,
pa4otMbVnkk_63bde48e974d42e59a664bc3b5d9566a,manual,no_imputed,pooled_unique_workers,8,2,1,0.0429611475528
pa4otMbVnkk_63bde48e974d42e59a664bc3b5d9566a,manual,no_imputed,pooled_unique_workers,16,1,0,
pa4otMbVnkk_64ba4f267872432abdcb00af002649d5,manual,no_imputed,pooled_unique_workers,20,1,0,
pa4otMbVnkk_eac7bdc24b24474ba38b8b0b5acd62f6,manual,no_imputed,pooled_unique_workers,8,1,0,
pa4otMbVnkk_f6005da79d2c43ba820db8124a4287d1,manual,no_imputed,pooled_unique_workers,8,1,0,
pa4otMbVnkk_fc4ee7e59f32491d9817b3a9a5b5e9b1,manual,no_imputed,pooled_unique_workers,8,1,0,
q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,manual,no_imputed,pooled_unique_workers,8,5,10,0.0650386102865
q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,semi,no_imputed,pooled_unique_workers,8,1,0,
q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,semi,no_imputed,pooled_unique_workers,12,1,0,
q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,semi,no_imputed,pooled_unique_workers,14,1,0,
q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,semi,no_imputed,pooled_unique_workers,20,1,0,
q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,manual,no_imputed,pooled_unique_workers,8,24,276,0.0336899296955
q9vSo1VnCiC_3e5aacbc10904d4b88660a3cb91efcb9,manual,no_imputed,pooled_unique_workers,8,4,6,0.21965072902
q9vSo1VnCiC_3e5aacbc10904d4b88660a3cb91efcb9,manual,no_imputed,pooled_unique_workers,12,1,0,
q9vSo1VnCiC_3e7f67e8969f434b9a4aec0c68668b20,manual,no_imputed,pooled_unique_workers,10,1,0,
q9vSo1VnCiC_3e7f67e8969f434b9a4aec0c68668b20,manual,no_imputed,pooled_unique_workers,16,1,0,
q9vSo1VnCiC_3e7f67e8969f434b9a4aec0c68668b20,manual,no_imputed,pooled_unique_workers,20,1,0,
q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,oos,no_imputed,pooled_unique_workers,8,18,153,0.13644028537
q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,oos,no_imputed,pooled_unique_workers,10,1,0,
q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,oos,no_imputed,pooled_unique_workers,12,2,1,0.10674065047
q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,oos,no_imputed,pooled_unique_workers,14,1,0,
q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,oos,no_imputed,pooled_unique_workers,16,1,0,
q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,oos,no_imputed,pooled_unique_workers,28,1,0,
q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,manual,no_imputed,pooled_unique_workers,8,5,10,0.0366647143508
q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,manual,no_imputed,pooled_unique_workers,8,6,15,0.0410235926583
q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,semi,no_imputed,pooled_unique_workers,8,3,3,0.056516606274
q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,semi,no_imputed,pooled_unique_workers,14,1,0,
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,manual,no_imputed,pooled_unique_workers,8,6,15,0.101672789661
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,manual,no_imputed,pooled_unique_workers,10,3,3,0.109209712302
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,manual,no_imputed,pooled_unique_workers,12,1,0,
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,manual,no_imputed,pooled_unique_workers,14,5,10,0.128894492612
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,manual,no_imputed,pooled_unique_workers,16,2,1,0.179007041814
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,manual,no_imputed,pooled_unique_workers,20,3,3,0.178182051993
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,manual,no_imputed,pooled_unique_workers,22,2,1,0.134275985648
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,manual,no_imputed,pooled_unique_workers,24,1,0,
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,semi,no_imputed,pooled_unique_workers,8,22,231,0.0294070021629
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,semi,no_imputed,pooled_unique_workers,10,2,1,0
q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,manual,no_imputed,pooled_unique_workers,8,4,6,0.0548308668382
q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,manual,no_imputed,pooled_unique_workers,10,1,0,
q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,semi,no_imputed,pooled_unique_workers,8,3,3,0.0178172259405
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,manual,no_imputed,pooled_unique_workers,8,24,276,0.0437324790207
q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,manual,no_imputed,pooled_unique_workers,8,6,15,0.0771836616959
q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2,manual,no_imputed,pooled_unique_workers,8,4,6,0.0210876417382
q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2,manual,no_imputed,pooled_unique_workers,10,1,0,
q9vSo1VnCiC_dc873df7717c43888a1cff13713fe146,manual,no_imputed,pooled_unique_workers,8,1,0,
q9vSo1VnCiC_dc873df7717c43888a1cff13713fe146,manual,no_imputed,pooled_unique_workers,12,1,0,
q9vSo1VnCiC_dc873df7717c43888a1cff13713fe146,manual,no_imputed,pooled_unique_workers,14,1,0,
q9vSo1VnCiC_dc873df7717c43888a1cff13713fe146,manual,no_imputed,pooled_unique_workers,22,1,0,
q9vSo1VnCiC_dc873df7717c43888a1cff13713fe146,manual,no_imputed,pooled_unique_workers,36,1,0,
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,no_imputed,pooled_unique_workers,8,22,231,0.0540764384556
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,no_imputed,pooled_unique_workers,10,1,0,
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,no_imputed,pooled_unique_workers,16,1,0,
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,manual,no_imputed,pooled_unique_workers,8,4,6,0.0396132353585
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,manual,no_imputed,pooled_unique_workers,12,1,0,
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,manual,no_imputed,pooled_unique_workers,8,21,210,0.0211484783824
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,manual,no_imputed,pooled_unique_workers,10,2,1,0.0432772986405
rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff,manual,no_imputed,pooled_unique_workers,10,1,0,
rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff,manual,no_imputed,pooled_unique_workers,12,2,1,0.069048027704
rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff,manual,no_imputed,pooled_unique_workers,28,2,1,0.0687651006067
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,manual,no_imputed,pooled_unique_workers,12,3,3,0.151011726585
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,manual,no_imputed,pooled_unique_workers,14,1,0,
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,manual,no_imputed,pooled_unique_workers,16,2,1,0.125067118599
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,manual,no_imputed,pooled_unique_workers,18,4,6,0.0634973652807
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,manual,no_imputed,pooled_unique_workers,20,11,55,0.049070778639
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,manual,no_imputed,pooled_unique_workers,24,2,1,0.0717836868317
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,manual,no_imputed,pooled_unique_workers,26,1,0,
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,manual,no_imputed,pooled_unique_workers,6,3,3,0.0277776000102
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,manual,no_imputed,pooled_unique_workers,8,20,190,0.0276600046382
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,manual,no_imputed,pooled_unique_workers,10,1,0,
rPc6DW4iMge_4350d36797324601adba7351d09602d2,manual,no_imputed,pooled_unique_workers,8,5,10,0.0258667891908
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,manual,no_imputed,pooled_unique_workers,8,22,231,0.0548746518106
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,manual,no_imputed,pooled_unique_workers,12,1,0,
rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,manual,no_imputed,pooled_unique_workers,10,1,0,
rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,manual,no_imputed,pooled_unique_workers,12,2,1,0.0286026287575
rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,manual,no_imputed,pooled_unique_workers,14,3,3,0.0055548579153
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,semi,no_imputed,pooled_unique_workers,12,6,15,0.104283459763
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,semi,no_imputed,pooled_unique_workers,14,10,45,0.044418673728
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,semi,no_imputed,pooled_unique_workers,16,2,1,0.185994687508
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,semi,no_imputed,pooled_unique_workers,18,1,0,
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,semi,no_imputed,pooled_unique_workers,20,3,3,0
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,manual,no_imputed,pooled_unique_workers,8,22,231,0.0386724799763
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,manual,no_imputed,pooled_unique_workers,12,2,1,0.0591996017842
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,no_imputed,pooled_unique_workers,8,8,28,0.0900553936954
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,no_imputed,pooled_unique_workers,12,1,0,
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,no_imputed,pooled_unique_workers,14,2,1,0.204911331746
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,no_imputed,pooled_unique_workers,16,2,1,0.241387159115
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,no_imputed,pooled_unique_workers,20,5,10,0.193066931447
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,no_imputed,pooled_unique_workers,24,1,0,
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,no_imputed,pooled_unique_workers,26,2,1,0.191488229582
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,no_imputed,pooled_unique_workers,28,1,0,
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,manual,no_imputed,pooled_unique_workers,8,22,231,0.0884254912035
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,manual,no_imputed,pooled_unique_workers,12,1,0,
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,manual,no_imputed,pooled_unique_workers,16,1,0,
