image_id,building,condition,view,context,n_responses,n_workers,n_geometry,n_geometry_failed,n_quality,n_time,n_scope_known,n_scope_unknown,n_distinct_point_counts,n_structural_pairs,n_same_topology_pairs,reference_geometry_error,owner_valid_active_seconds,point_count_disagreement,within_topology_geometry_dispersion,scope_non_normal_rate,scope_entropy,geometry_failure_rate,stage_count,stages,reference_status,imputed_responses,scope_p_normal,scope_p_oos_open_boundary,scope_p_oos_geometry,scope_p_oos_split_level,scope_p_oos_insufficient,scope_p_unknown
jh4fc5c5qoQ_30cdb6fe9aa6449788e271f2e24d76ec,jh4fc5c5qoQ,manual,reviewed,pooled_unique_workers,4,4,4,0,4,4,4,0,2,6,3,0.0789453697843,191,0.5,0.0641145486904,0.25,0.811278124459,0,1,C2-A-RP,public_dataset_reference_not_quality_assumed,0,0.75,0,0.25,0,0,0
jh4fc5c5qoQ_4547d37b305e41bdad0de45ade6971ca,jh4fc5c5qoQ,manual,reviewed,pooled_unique_workers,2,2,2,0,0,2,2,0,2,1,0,,86.5,1,,0,-0,0,1,C2-B,missing,0,1,0,0,0,0,0
jh4fc5c5qoQ_77e6cfabf32d46fc9398ce824843adaa,jh4fc5c5qoQ,manual,reviewed,pooled_unique_workers,2,2,2,0,0,2,2,0,2,1,0,,327.5,1,,1,1,0,1,C2-B,missing,0,0,0.5,0.5,0,0,0
jh4fc5c5qoQ_855bc326ad174253b57626daf123c608,jh4fc5c5qoQ,manual,reviewed,pooled_unique_workers,2,2,2,0,0,2,2,0,2,1,0,,107,1,,0,-0,0,1,C2-B,missing,0,1,0,0,0,0,0
jh4fc5c5qoQ_a59a3a61089343a8ba2834e7d3cd1066,jh4fc5c5qoQ,manual,reviewed,pooled_unique_workers,2,2,2,0,0,2,2,0,2,1,0,,231,1,,0.5,1,0,2,C2-A-RP;C2-B,missing,0,0.5,0.5,0,0,0,0
jh4fc5c5qoQ_abbdc7ac89204f23a935fcb9ccae887c,jh4fc5c5qoQ,manual,reviewed,pooled_unique_workers,1,1,1,0,1,1,1,0,1,0,0,0.244553779252,524,,,0,-0,0,1,C2-A-RP,public_dataset_reference_not_quality_assumed,0,1,0,0,0,0,0
jh4fc5c5qoQ_b000c5baa76b454caa1c58c9aac585f6,jh4fc5c5qoQ,manual,reviewed,pooled_unique_workers,2,2,2,0,0,2,2,0,2,1,0,,311,1,,1,-0,0,1,C2-B,missing,0,0,1,0,0,0,0
jtcxE69GiFV_0aa01000f1934e73b35c348fa8d15040,jtcxE69GiFV,manual,reviewed,pooled_unique_workers,3,3,3,0,3,3,3,0,1,3,3,0.0784919728218,96,0,0.0622727873146,0.333333333333,0.918295834054,0,2,C2-A-RP;C2-B,public_dataset_reference_not_quality_assumed,0,0.666666666667,0.333333333333,0,0,0,0
jtcxE69GiFV_1df105f34ccf4844877be7e8e2d90fad,jtcxE69GiFV,manual,reviewed,pooled_unique_workers,3,3,3,0,3,3,3,0,1,3,3,0.0353391198559,54,0,0.0396746590923,0,-0,0,2,C2-A-RP;C2-B,public_dataset_reference_not_quality_assumed,0,1,0,0,0,0,0
jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,jtcxE69GiFV,manual,reviewed,pooled_unique_workers,6,6,6,0,6,6,6,0,1,15,15,0.131439242864,168.5,0,0.0665414562367,0,-0,0,2,C2-A-RP;C2-B,public_dataset_reference_not_quality_assumed,0,1,0,0,0,0,0
jtcxE69GiFV_3fb4bb890d7f4964b496a46db647e72a,jtcxE69GiFV,manual,reviewed,pooled_unique_workers,1,1,1,0,1,1,1,0,1,0,0,0.0979791543398,92,,,0,-0,0,1,C2-A-RP,public_dataset_reference_not_quality_assumed,0,1,0,0,0,0,0
jtcxE69GiFV_44661972414d44fabc0799f237e4d7f0,jtcxE69GiFV,manual,reviewed,pooled_unique_workers,1,1,1,0,1,1,1,0,1,0,0,0.0555432284318,44,,,0,-0,0,1,C2-A-RP,public_dataset_reference_not_quality_assumed,0,1,0,0,0,0,0
jtcxE69GiFV_4d7ce55eeb6643079aba3b10360de8d8,jtcxE69GiFV,manual,reviewed,pooled_unique_workers,2,2,2,0,0,2,2,0,2,1,0,,177.5,1,,1,-0,0,1,C2-B,missing,0,0,1,0,0,0,0
jtcxE69GiFV_539fb3f6f19b442285b593628a8ce14e,jtcxE69GiFV,manual,reviewed,pooled_unique_workers,1,1,1,0,0,1,1,0,1,0,0,,139,,,1,-0,0,1,C2-A-RP,missing,0,0,0,0,0,1,0
jtcxE69GiFV_5d3af9ad575b4be88587967ff8114c36,jtcxE69GiFV,manual,reviewed,pooled_unique_workers,2,2,2,0,2,2,2,0,2,1,0,0.0341510471683,211,1,,0,-0,0,2,C2-A-RP;C2-B,public_dataset_reference_not_quality_assumed,0,1,0,0,0,0,0
jtcxE69GiFV_6723e18211d244f8b17ced91aae64d99,jtcxE69GiFV,manual,reviewed,pooled_unique_workers,1,1,1,0,0,1,1,0,1,0,0,,103,,,0,-0,0,1,C2-B,missing,0,1,0,0,0,0,0
jtcxE69GiFV_67790605390f4d439c3c59395967ec84,jtcxE69GiFV,manual,reviewed,pooled_unique_workers,4,4,4,0,0,4,4,0,2,6,3,,187,0.5,0.0959991146035,0.25,0.811278124459,0,1,C2-A-RP,missing,0,0.75,0,0,0,0.25,0
jtcxE69GiFV_9f0e2562fcf447f5a7c5e44e85978148,jtcxE69GiFV,manual,reviewed,pooled_unique_workers,2,2,2,0,2,2,2,0,1,1,1,0.121283163396,282.5,0,0.0549444806074,1,-0,0,1,C2-B,public_dataset_reference_not_quality_assumed,0,0,1,0,0,0,0
jtcxE69GiFV_a197694b62d249968f88ae32a1b49d10,jtcxE69GiFV,manual,reviewed,pooled_unique_workers,1,1,1,0,1,1,1,0,1,0,0,0.0139520045372,84,,,0,-0,0,1,C2-B,public_dataset_reference_not_quality_assumed,0,1,0,0,0,0,0
jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV,manual,reviewed,pooled_unique_workers,4,4,4,0,4,4,4,0,2,6,2,0.0769971620439,335,0.666666666667,0.0597197416014,0,-0,0,2,C2-A-RP;C2-B,public_dataset_reference_not_quality_assumed,0,1,0,0,0,0,0
jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,jtcxE69GiFV,manual,reviewed,pooled_unique_workers,4,4,4,0,4,4,4,0,3,6,1,0.0783768373068,220.5,0.833333333333,0.0362415159279,0,-0,0,2,C2-A-RP;C2-B,public_dataset_reference_not_quality_assumed,0,1,0,0,0,0,0
jtcxE69GiFV_f473cf5a09a64090acec3bfe8fccaacd,jtcxE69GiFV,manual,reviewed,pooled_unique_workers,1,1,1,0,1,1,1,0,1,0,0,0.0927816886276,145,,,1,-0,0,1,C2-A-RP,public_dataset_reference_not_quality_assumed,0,0,1,0,0,0,0
jtcxE69GiFV_f4dc4040df5a4f038dd2b35f2bb65266,jtcxE69GiFV,manual,reviewed,pooled_unique_workers,1,1,1,0,1,1,1,0,1,0,0,0.0470451313816,113,,,1,-0,0,1,C2-A-RP,public_dataset_reference_not_quality_assumed,0,0,1,0,0,0,0
pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,pRbA3pwrgk9,manual,reviewed,pooled_unique_workers,3,3,3,0,0,3,3,0,3,3,0,,297,1,,0.666666666667,1.58496250072,0,1,C2-B,missing,0,0.333333333333,0.333333333333,0,0.333333333333,0,0
pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,pRbA3pwrgk9,manual,reviewed,pooled_unique_workers,6,6,6,0,0,6,6,0,1,15,15,,108.5,0,0.0189958136136,0,-0,0,2,C2-A-RP;C2-B,missing,0,1,0,0,0,0,0
pRbA3pwrgk9_0dad4bd3fa7e4349a5325596c10d6fdf,pRbA3pwrgk9,manual,reviewed,pooled_unique_workers,1,1,1,0,1,1,1,0,1,0,0,0.0215766901004,140,,,0,-0,0,1,C2-A-RP,public_dataset_reference_not_quality_assumed,0,1,0,0,0,0,0
pRbA3pwrgk9_16beb21e65a84850a509972190038d0e,pRbA3pwrgk9,manual,reviewed,pooled_unique_workers,2,2,1,1,1,2,2,0,1,0,0,0.0638764123525,363.5,,,0,-0,0.5,1,C2-A-RP,public_dataset_reference_not_quality_assumed,0,1,0,0,0,0,0
pRbA3pwrgk9_285b697fed754f86a09602c93628cfb4,pRbA3pwrgk9,manual,reviewed,pooled_unique_workers,3,3,3,0,3,3,3,0,1,3,3,0.0339594632332,103,0,0.125805411163,0,-0,0,2,C2-A-RP;C2-B,public_dataset_reference_not_quality_assumed,0,1,0,0,0,0,0
pRbA3pwrgk9_2a3810bc7ecc491e81ff1e8a17692ec1,pRbA3pwrgk9,manual,reviewed,pooled_unique_workers,5,5,5,0,5,5,5,0,1,10,10,0.0117065323169,180,0,0.0126505084587,0,-0,0,2,C2-A-RP;C2-B,public_dataset_reference_not_quality_assumed,0,1,0,0,0,0,0
pRbA3pwrgk9_4fe4474e9bf9429ea92d202bdea4dce5,pRbA3pwrgk9,manual,reviewed,pooled_unique_workers,2,2,2,0,2,2,2,0,1,1,1,0.0381651378573,243,0,0.0627597208637,0,-0,0,1,C2-B,public_dataset_reference_not_quality_assumed,0,1,0,0,0,0,0
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,manual,reviewed,pooled_unique_workers,20,20,19,1,0,20,20,0,5,171,80,,194.5,0.53216374269,0.493807408109,0.6,1.90160949706,0.05,1,C2-B,missing,0,0.4,0.35,0.05,0.15,0.05,0
pRbA3pwrgk9_8caa90fc5528451f9e9f45634676499b,pRbA3pwrgk9,manual,reviewed,pooled_unique_workers,2,2,2,0,2,2,2,0,1,1,1,0.076394853966,75,0,0.0737170388594,0,-0,0,1,C2-B,public_dataset_reference_not_quality_assumed,0,1,0,0,0,0,0
pRbA3pwrgk9_9c9bed9bf7d94ac0bcea18e3bf521930,pRbA3pwrgk9,manual,reviewed,pooled_unique_workers,2,2,2,0,2,2,2,0,1,1,1,0.198293123582,440.5,0,0.249191203571,0,-0,0,1,C2-B,public_dataset_reference_not_quality_assumed,0,1,0,0,0,0,0
pRbA3pwrgk9_bc9ae89832854c19a69741f97291efad,pRbA3pwrgk9,manual,reviewed,pooled_unique_workers,2,2,2,0,0,2,2,0,2,1,0,,611,1,,0.5,1,0,1,C2-B,missing,0,0.5,0.5,0,0,0,0
pa4otMbVnkk_270f6920ec0f48c391bca974b356bc3b,pa4otMbVnkk,manual,reviewed,pooled_unique_workers,2,2,2,0,0,2,2,0,1,1,1,,58.5,0,0,0,-0,0,1,C2-B,missing,0,1,0,0,0,0,0
pa4otMbVnkk_3ad5d0784b1442b6a728bb7dec3d50e0,pa4otMbVnkk,manual,reviewed,pooled_unique_workers,1,1,1,0,1,1,1,0,1,0,0,0.0529061684812,29,,,0,-0,0,1,C2-B,public_dataset_reference_not_quality_assumed,0,1,0,0,0,0,0
pa4otMbVnkk_447755d931aa401097d8c0952a22b17e,pa4otMbVnkk,manual,reviewed,pooled_unique_workers,2,2,2,0,2,2,2,0,1,1,1,0.0654577788842,114.5,0,0.0565099131575,0,-0,0,1,C2-B,public_dataset_reference_not_quality_assumed,0,1,0,0,0,0,0
pa4otMbVnkk_48321c1bb20244f1b43b2c41b4dc9657,pa4otMbVnkk,manual,reviewed,pooled_unique_workers,3,3,3,0,0,3,3,0,2,3,1,,121,0.666666666667,0.0676850255907,0.333333333333,0.918295834054,0,2,C2-A-RP;C2-B,missing,0,0.666666666667,0.333333333333,0,0,0,0
pa4otMbVnkk_4fbdfc08c934474ea9a04977f9081d0e,pa4otMbVnkk,manual,reviewed,pooled_unique_workers,1,1,1,0,1,1,1,0,1,0,0,0.103532059226,225,,,0,-0,0,1,C2-A-RP,public_dataset_reference_not_quality_assumed,0,1,0,0,0,0,0
pa4otMbVnkk_5d1adb544bb14217ba5ded2eb82cd8e3,pa4otMbVnkk,manual,reviewed,pooled_unique_workers,6,6,6,0,6,6,6,0,4,15,3,0.21220339803,308,0.8,0.176820810761,0.5,1.45914791703,0,2,C2-A-RP;C2-B,public_dataset_reference_not_quality_assumed,0,0.5,0.166666666667,0.333333333333,0,0,0
pa4otMbVnkk_63bde48e974d42e59a664bc3b5d9566a,pa4otMbVnkk,manual,reviewed,pooled_unique_workers,3,3,3,0,3,3,3,0,2,3,1,0.105379102373,110,0.666666666667,0.0429611475528,0,-0,0,2,C2-A-RP;C2-B,public_dataset_reference_not_quality_assumed,0,1,0,0,0,0,0
pa4otMbVnkk_64ba4f267872432abdcb00af002649d5,pa4otMbVnkk,manual,reviewed,pooled_unique_workers,1,1,1,0,0,1,1,0,1,0,0,,197,,,1,-0,0,1,C2-A-RP,missing,0,0,0,0,0,1,0
pa4otMbVnkk_eac7bdc24b24474ba38b8b0b5acd62f6,pa4otMbVnkk,manual,reviewed,pooled_unique_workers,1,1,1,0,1,1,1,0,1,0,0,0.043441209429,154,,,1,-0,0,1,C2-A-RP,public_dataset_reference_not_quality_assumed,0,0,1,0,0,0,0
pa4otMbVnkk_f6005da79d2c43ba820db8124a4287d1,pa4otMbVnkk,manual,reviewed,pooled_unique_workers,1,1,1,0,1,1,1,0,1,0,0,0.0535879674924,81,,,1,-0,0,1,C2-A-RP,public_dataset_reference_not_quality_assumed,0,0,1,0,0,0,0
pa4otMbVnkk_fc4ee7e59f32491d9817b3a9a5b5e9b1,pa4otMbVnkk,manual,reviewed,pooled_unique_workers,1,1,1,0,1,1,1,0,1,0,0,0.0225359593852,172,,,0,-0,0,1,C2-A-RP,public_dataset_reference_not_quality_assumed,0,1,0,0,0,0,0
q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,q9vSo1VnCiC,manual,reviewed,pooled_unique_workers,5,5,5,0,5,5,5,0,1,10,10,0.0412628793355,228,0,0.0650386102865,0,-0,0,1,C1,adjudicated_reference,0,1,0,0,0,0,0
q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,q9vSo1VnCiC,semi,reviewed,pooled_unique_workers,4,4,4,0,4,3,4,0,4,6,0,0.0913355562324,289,1,,0.5,1,0,1,C1,adjudicated_reference,0,0.5,0.5,0,0,0,0
q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,manual,reviewed,pooled_unique_workers,24,24,24,0,24,19,24,0,1,276,276,0.0252921634803,134,0,0.0336899296955,0.0416666666667,0.249882292833,0,1,P1,adjudicated_reference,0,0.958333333333,0.0416666666667,0,0,0,0
q9vSo1VnCiC_3e5aacbc10904d4b88660a3cb91efcb9,q9vSo1VnCiC,manual,reviewed,pooled_unique_workers,5,5,5,0,5,4,5,0,2,10,6,0.0947400799754,280.5,0.4,0.21965072902,0,-0,0,1,C1,public_dataset_reference_not_quality_assumed,0,1,0,0,0,0,0
q9vSo1VnCiC_3e7f67e8969f434b9a4aec0c68668b20,q9vSo1VnCiC,manual,reviewed,pooled_unique_workers,5,5,3,2,3,4,5,0,3,3,0,0.235601205382,274,1,,0.2,0.721928094887,0.4,1,C1,public_dataset_reference_not_quality_assumed,0,0.8,0,0.2,0,0,0
q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,q9vSo1VnCiC,oos,reviewed,pooled_unique_workers,24,24,24,0,0,19,24,0,6,276,154,,164,0.442028985507,0.136409620311,0.333333333333,1.27205520887,0,1,P1,reference_not_geometry_ready,0,0.666666666667,0.0416666666667,0.0416666666667,0.25,0,0
q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,q9vSo1VnCiC,manual,reviewed,pooled_unique_workers,5,5,5,0,5,5,5,0,1,10,10,0.161145311536,54,0,0.0366647143508,0,-0,0,1,C1,public_dataset_reference_not_quality_assumed,0,1,0,0,0,0,0
q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,q9vSo1VnCiC,manual,reviewed,pooled_unique_workers,6,6,6,0,6,5,6,0,1,15,15,0.095984655134,80,0,0.0410235926583,0,-0,0,1,C1,public_dataset_reference_not_quality_assumed,0,1,0,0,0,0,0
q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,q9vSo1VnCiC,semi,reviewed,pooled_unique_workers,4,4,4,0,4,4,4,0,2,6,3,0.0937723382066,92,0.5,0.056516606274,0.25,0.811278124459,0,1,C1,public_dataset_reference_not_quality_assumed,0,0.75,0.25,0,0,0,0
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,manual,reviewed,pooled_unique_workers,24,24,24,0,24,19,24,0,8,276,36,0.233490147351,230,0.869565217391,0.110279833583,0.666666666667,2.03145364592,0,1,P1,adjudicated_reference,1,0.333333333333,0.375,0.0833333333333,0.125,0.0833333333333,0
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC,semi,reviewed,pooled_unique_workers,24,24,24,0,24,19,24,0,2,276,232,0.0546363274706,69,0.159420289855,0.0294070021629,0.0416666666667,0.249882292833,0,1,P1,public_dataset_reference_not_quality_assumed,0,0.958333333333,0,0.0416666666667,0,0,0
q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,q9vSo1VnCiC,manual,reviewed,pooled_unique_workers,5,5,5,0,5,5,5,0,2,10,6,0.0779278952881,95,0.4,0.0548308668382,0.2,0.721928094887,0,1,C1,public_dataset_reference_not_quality_assumed,0,0.8,0.2,0,0,0,0
q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,q9vSo1VnCiC,semi,reviewed,pooled_unique_workers,5,5,3,2,3,4,5,0,1,3,3,0.0530256822871,108.5,0,0.0178172259405,0,-0,0.4,1,C1,public_dataset_reference_not_quality_assumed,0,1,0,0,0,0,0
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,manual,reviewed,pooled_unique_workers,24,24,24,0,24,19,24,0,1,276,276,0.0361306353729,85,0,0.0437324790207,0.0833333333333,0.413816850304,0,1,P1,adjudicated_reference,0,0.916666666667,0.0833333333333,0,0,0,0
q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,q9vSo1VnCiC,manual,reviewed,pooled_unique_workers,6,6,6,0,6,5,6,0,1,15,15,0.328539864856,91,0,0.0771836616959,0.5,1,0,1,C1,public_dataset_reference_not_quality_assumed,0,0.5,0,0.5,0,0,0
q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2,q9vSo1VnCiC,manual,reviewed,pooled_unique_workers,5,5,5,0,5,4,5,0,2,10,6,0.230806621299,100.5,0.4,0.0210876417382,0.2,0.721928094887,0,1,C1,public_dataset_reference_not_quality_assumed,0,0.8,0.2,0,0,0,0
q9vSo1VnCiC_dc873df7717c43888a1cff13713fe146,q9vSo1VnCiC,manual,reviewed,pooled_unique_workers,5,5,5,0,5,5,5,0,5,10,0,0.318467096655,182,1,,0.2,0.721928094887,0,1,C1,public_dataset_reference_not_quality_assumed,0,0.8,0,0.2,0,0,0
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,reviewed,pooled_unique_workers,24,24,24,0,24,19,24,0,3,276,231,0.0583127082596,79,0.163043478261,0.0540764384556,0.0416666666667,0.249882292833,0,1,P1,adjudicated_reference,0,0.958333333333,0,0.0416666666667,0,0,0
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,manual,reviewed,pooled_unique_workers,5,5,5,0,5,5,5,0,2,10,6,0.0743768100252,93,0.4,0.0396132353585,0.2,0.721928094887,0,1,C1,public_dataset_reference_not_quality_assumed,0,0.8,0,0.2,0,0,0
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,manual,reviewed,pooled_unique_workers,23,23,23,0,23,20,23,0,2,253,211,0.0192470768092,118.5,0.166007905138,0.0212102660422,0.0434782608696,0.258018668665,0,1,C1,public_dataset_reference_not_quality_assumed,0,0.95652173913,0,0.0434782608696,0,0,0
rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff,rPc6DW4iMge,manual,reviewed,pooled_unique_workers,5,5,5,0,5,4,5,0,3,10,2,0.13408968225,226,0.8,0.0689065641553,0.2,0.721928094887,0,1,C1,public_dataset_reference_not_quality_assumed,0,0.8,0,0.2,0,0,0
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,manual,reviewed,pooled_unique_workers,24,24,24,0,24,19,24,0,7,276,66,0.137759505474,166,0.760869565217,0.049401991035,0.0833333333333,0.413816850304,0,1,P1,adjudicated_reference,0,0.916666666667,0.0833333333333,0,0,0,0
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge,manual,reviewed,pooled_unique_workers,24,24,24,0,24,19,24,0,3,276,193,0.0492786803446,83,0.300724637681,0.0276600046382,0.208333333333,1.05535321924,0,1,P1,adjudicated_reference,0,0.791666666667,0.0833333333333,0.0833333333333,0,0.0416666666667,0
rPc6DW4iMge_4350d36797324601adba7351d09602d2,rPc6DW4iMge,manual,reviewed,pooled_unique_workers,5,5,5,0,5,4,5,0,1,10,10,0.0367360334154,96,0,0.0258667891908,0,-0,0,1,C1,public_dataset_reference_not_quality_assumed,0,1,0,0,0,0,0
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,manual,reviewed,pooled_unique_workers,23,23,23,0,23,20,23,0,2,253,231,0.0349308497451,109,0.0869565217391,0.0548746518106,0,-0,0,1,C1,public_dataset_reference_not_quality_assumed,0,1,0,0,0,0,0
rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,rPc6DW4iMge,manual,reviewed,pooled_unique_workers,6,6,6,0,6,5,6,0,3,15,4,0.0692568185727,42,0.733333333333,0.00750496760897,0,-0,0,1,C1,public_dataset_reference_not_quality_assumed,0,1,0,0,0,0,0
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,rPc6DW4iMge,semi,reviewed,pooled_unique_workers,24,24,22,2,22,18,24,0,5,231,64,0.10221725835,117,0.722943722944,0.0504672142788,0.166666666667,0.816689088315,0.0833333333333,1,P1,adjudicated_reference,0,0.833333333333,0.0833333333333,0.0833333333333,0,0,0
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,manual,reviewed,pooled_unique_workers,24,24,24,0,24,19,24,0,2,276,232,0.0348444359823,105,0.159420289855,0.0388149909178,0.0833333333333,0.413816850304,0,1,P1,adjudicated_reference,0,0.916666666667,0.0833333333333,0,0,0,0
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,rPc6DW4iMge,manual,reviewed,pooled_unique_workers,24,24,22,2,22,19,24,0,8,231,41,0.207819502937,180,0.822510822511,0.126127869842,0.458333333333,1.39183577785,0.0833333333333,1,P1,adjudicated_reference,0,0.541666666667,0.375,0.0416666666667,0.0416666666667,0,0
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,uNb9QFRL6hY,manual,reviewed,pooled_unique_workers,24,24,24,0,24,19,24,0,3,276,231,0.0835079373804,120,0.163043478261,0.0884254912035,0.333333333333,1.18872187554,0,1,P1,adjudicated_reference,0,0.666666666667,0.25,0.0833333333333,0,0,0
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,manual,reviewed,pooled_unique_workers,23,23,23,0,23,19,23,0,1,253,253,0.110307637054,79,0,0.0401137607692,0,-0,0,1,C1,public_dataset_reference_not_quality_assumed,0,1,0,0,0,0,0
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,uNb9QFRL6hY,manual,reviewed,pooled_unique_workers,24,24,24,0,24,19,24,0,5,276,74,0.179037401294,188,0.731884057971,0.145413113102,0.166666666667,0.900022421648,0,1,P1,adjudicated_reference,0,0.833333333333,0.0833333333333,0.0416666666667,0,0.0416666666667,0
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,uNb9QFRL6hY,manual,reviewed,pooled_unique_workers,23,23,23,0,23,19,23,0,6,253,61,0.136792488178,204,0.758893280632,0.132641151843,0.260869565217,1.20870300808,0,1,C1,public_dataset_reference_not_quality_assumed,0,0.739130434783,0.0869565217391,0.130434782609,0,0.0434782608696,0
uNb9QFRL6hY_5b62816d9cf94f17ae166291822ea9ab,uNb9QFRL6hY,manual,reviewed,pooled_unique_workers,5,5,5,0,5,5,5,0,3,10,3,0.073419525066,102,0.7,0.0726186934161,0.2,0.721928094887,0,1,C1,public_dataset_reference_not_quality_assumed,0,0.8,0,0,0.2,0,0
uNb9QFRL6hY_6115ed700b5144cfa3443346381cb7cd,uNb9QFRL6hY,manual,reviewed,pooled_unique_workers,5,5,5,0,5,5,5,0,3,10,3,0.167430490031,106,0.7,0.117986875228,0.2,0.721928094887,0,1,C1,public_dataset_reference_not_quality_assumed,0,0.8,0,0.2,0,0,0
uNb9QFRL6hY_6a500a9a43a340eb817c58bb084327fe,uNb9QFRL6hY,manual,reviewed,pooled_unique_workers,5,5,5,0,5,5,5,0,2,10,4,0.231155015198,140,0.6,0.127532649391,0.6,1.92192809489,0,1,C1,public_dataset_reference_not_quality_assumed,0,0.4,0.2,0.2,0.2,0,0
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,uNb9QFRL6hY,manual,reviewed,pooled_unique_workers,6,6,6,0,6,5,6,0,1,15,15,0.202912911758,53,0,0.121583853278,0.166666666667,0.650022421648,0,1,C1,public_dataset_reference_not_quality_assumed,0,0.833333333333,0.166666666667,0,0,0,0
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,uNb9QFRL6hY,semi,reviewed,pooled_unique_workers,4,4,4,0,4,4,4,0,2,6,3,0.0869389509337,47.5,0.5,0.160983992041,0,-0,0,1,C1,public_dataset_reference_not_quality_assumed,0,1,0,0,0,0,0
uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,uNb9QFRL6hY,manual,reviewed,pooled_unique_workers,5,5,5,0,5,5,5,0,2,10,6,0.0712140580942,124,0.4,0.0312724166825,0,-0,0,1,C1,public_dataset_reference_not_quality_assumed,0,1,0,0,0,0,0
uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,uNb9QFRL6hY,semi,reviewed,pooled_unique_workers,4,4,4,0,4,3,4,0,2,6,3,0,213,0.5,0,0,-0,0,1,C1,public_dataset_reference_not_quality_assumed,0,1,0,0,0,0,0
uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,uNb9QFRL6hY,manual,reviewed,pooled_unique_workers,5,5,5,0,5,5,5,0,1,10,10,0.0438008881232,211,0,0.0464576800103,0,-0,0,1,C1,public_dataset_reference_not_quality_assumed,0,1,0,0,0,0,0
uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,uNb9QFRL6hY,semi,reviewed,pooled_unique_workers,5,5,5,0,5,4,5,0,2,10,6,0.0232242743142,128.5,0.4,0.0305659695118,0,-0,0,1,C1,public_dataset_reference_not_quality_assumed,0,1,0,0,0,0,0
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,manual,reviewed,pooled_unique_workers,23,23,23,0,23,19,23,0,4,253,95,0.11031038486,64,0.624505928854,0.0517752205726,0.0434782608696,0.258018668665,0,1,C1,adjudicated_reference,0,0.95652173913,0.0434782608696,0,0,0,0
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,manual,reviewed,pooled_unique_workers,24,24,23,1,23,19,24,0,4,253,95,0.0916954264954,178,0.624505928854,0.0895268154605,0.25,0.973783729871,0.0416666666667,1,P1,adjudicated_reference,1,0.75,0.208333333333,0.0416666666667,0,0,0
