image_id,building_id,left,right,linear_mask_difference,left_corner_pairs,right_corner_pairs
uNb9QFRL6hY_bbaa68601ebf4aeba9d8b311413cfc13,uNb9QFRL6hY,hohonet,bilayout_extended,0.018473183507789814,4,4
uNb9QFRL6hY_bbaa68601ebf4aeba9d8b311413cfc13,uNb9QFRL6hY,bilayout_enclosed,bilayout_extended,0.008325441742104256,4,4
uNb9QFRL6hY_d11f14ddecbe406681d4980365ea5a43,uNb9QFRL6hY,reference,hohonet,0.1296131930999278,10,10
uNb9QFRL6hY_d11f14ddecbe406681d4980365ea5a43,uNb9QFRL6hY,reference,bilayout_enclosed,0.1460317178977033,10,8
uNb9QFRL6hY_d11f14ddecbe406681d4980365ea5a43,uNb9QFRL6hY,reference,bilayout_extended,0.145908277365278,10,8
uNb9QFRL6hY_d11f14ddecbe406681d4980365ea5a43,uNb9QFRL6hY,hohonet,bilayout_enclosed,0.07787215411558668,10,8
uNb9QFRL6hY_d11f14ddecbe406681d4980365ea5a43,uNb9QFRL6hY,hohonet,bilayout_extended,0.07716660244509055,10,8
uNb9QFRL6hY_d11f14ddecbe406681d4980365ea5a43,uNb9QFRL6hY,bilayout_enclosed,bilayout_extended,0.005366900426962862,8,8
uNb9QFRL6hY_d5c47aa99b274a67b305aa601234f1f1,uNb9QFRL6hY,reference,hohonet,0.07530542657784622,4,4
uNb9QFRL6hY_d5c47aa99b274a67b305aa601234f1f1,uNb9QFRL6hY,reference,bilayout_enclosed,0.030062238028705668,4,4
uNb9QFRL6hY_d5c47aa99b274a67b305aa601234f1f1,uNb9QFRL6hY,reference,bilayout_extended,0.030412858493539252,4,4
uNb9QFRL6hY_d5c47aa99b274a67b305aa601234f1f1,uNb9QFRL6hY,hohonet,bilayout_enclosed,0.054853222535593105,4,4
uNb9QFRL6hY_d5c47aa99b274a67b305aa601234f1f1,uNb9QFRL6hY,hohonet,bilayout_extended,0.05378431986637433,4,4
uNb9QFRL6hY_d5c47aa99b274a67b305aa601234f1f1,uNb9QFRL6hY,bilayout_enclosed,bilayout_extended,0.0013777770819307644,4,4
uNb9QFRL6hY_daf1cf81c53b4e439e7e649fa9b41341,uNb9QFRL6hY,reference,hohonet,0.21769247891194055,4,8
uNb9QFRL6hY_daf1cf81c53b4e439e7e649fa9b41341,uNb9QFRL6hY,reference,bilayout_enclosed,0.23472916878356465,4,8
uNb9QFRL6hY_daf1cf81c53b4e439e7e649fa9b41341,uNb9QFRL6hY,reference,bilayout_extended,0.23472246772246397,4,8
uNb9QFRL6hY_daf1cf81c53b4e439e7e649fa9b41341,uNb9QFRL6hY,hohonet,bilayout_enclosed,0.023060938955450694,8,8
uNb9QFRL6hY_daf1cf81c53b4e439e7e649fa9b41341,uNb9QFRL6hY,hohonet,bilayout_extended,0.02301740156263543,8,8
uNb9QFRL6hY_daf1cf81c53b4e439e7e649fa9b41341,uNb9QFRL6hY,bilayout_enclosed,bilayout_extended,0.0011935923730957976,8,8
uNb9QFRL6hY_ddd25dd6cdec45f1a5222ed50c061b9b,uNb9QFRL6hY,reference,hohonet,0.050027881551081066,4,4
uNb9QFRL6hY_ddd25dd6cdec45f1a5222ed50c061b9b,uNb9QFRL6hY,reference,bilayout_enclosed,0.024940996727741194,4,4
uNb9QFRL6hY_ddd25dd6cdec45f1a5222ed50c061b9b,uNb9QFRL6hY,reference,bilayout_extended,0.023268413698708246,4,4
uNb9QFRL6hY_ddd25dd6cdec45f1a5222ed50c061b9b,uNb9QFRL6hY,hohonet,bilayout_enclosed,0.05192344845285024,4,4
uNb9QFRL6hY_ddd25dd6cdec45f1a5222ed50c061b9b,uNb9QFRL6hY,hohonet,bilayout_extended,0.05278108281741101,4,4
uNb9QFRL6hY_ddd25dd6cdec45f1a5222ed50c061b9b,uNb9QFRL6hY,bilayout_enclosed,bilayout_extended,0.0035388453006723886,4,4
uNb9QFRL6hY_e0b8950793b447bd8b9f916e98e849d1,uNb9QFRL6hY,reference,hohonet,0.07979668536845397,4,4
uNb9QFRL6hY_e0b8950793b447bd8b9f916e98e849d1,uNb9QFRL6hY,reference,bilayout_enclosed,0.06299445511113977,4,4
uNb9QFRL6hY_e0b8950793b447bd8b9f916e98e849d1,uNb9QFRL6hY,reference,bilayout_extended,0.06299445511113977,4,4
uNb9QFRL6hY_e0b8950793b447bd8b9f916e98e849d1,uNb9QFRL6hY,hohonet,bilayout_enclosed,0.02420411315465809,4,4
uNb9QFRL6hY_e0b8950793b447bd8b9f916e98e849d1,uNb9QFRL6hY,hohonet,bilayout_extended,0.02420411315465809,4,4
uNb9QFRL6hY_e0b8950793b447bd8b9f916e98e849d1,uNb9QFRL6hY,bilayout_enclosed,bilayout_extended,0.0,4,4
uNb9QFRL6hY_e39b52c7eedc4d859fca7888cab531ae,uNb9QFRL6hY,reference,hohonet,0.04146756072846469,4,4
uNb9QFRL6hY_e39b52c7eedc4d859fca7888cab531ae,uNb9QFRL6hY,reference,bilayout_enclosed,0.02811990200640213,4,4
uNb9QFRL6hY_e39b52c7eedc4d859fca7888cab531ae,uNb9QFRL6hY,reference,bilayout_extended,0.02726849540944809,4,4
uNb9QFRL6hY_e39b52c7eedc4d859fca7888cab531ae,uNb9QFRL6hY,hohonet,bilayout_enclosed,0.015708173584486285,4,4
uNb9QFRL6hY_e39b52c7eedc4d859fca7888cab531ae,uNb9QFRL6hY,hohonet,bilayout_extended,0.016237355360882555,4,4
uNb9QFRL6hY_e39b52c7eedc4d859fca7888cab531ae,uNb9QFRL6hY,bilayout_enclosed,bilayout_extended,0.0022837856841513293,4,4
uNb9QFRL6hY_fcba704f80a04361842c0fdcb776becc,uNb9QFRL6hY,reference,hohonet,0.11904567199574767,8,6
uNb9QFRL6hY_fcba704f80a04361842c0fdcb776becc,uNb9QFRL6hY,reference,bilayout_enclosed,0.052694263956699294,8,8
uNb9QFRL6hY_fcba704f80a04361842c0fdcb776becc,uNb9QFRL6hY,reference,bilayout_extended,0.039377894076294884,8,8
uNb9QFRL6hY_fcba704f80a04361842c0fdcb776becc,uNb9QFRL6hY,hohonet,bilayout_enclosed,0.11395293480312896,6,8
uNb9QFRL6hY_fcba704f80a04361842c0fdcb776becc,uNb9QFRL6hY,hohonet,bilayout_extended,0.11326046134039636,6,8
uNb9QFRL6hY_fcba704f80a04361842c0fdcb776becc,uNb9QFRL6hY,bilayout_enclosed,bilayout_extended,0.01829966637342939,8,8
uNb9QFRL6hY_fd10460fd2bc4c52af84e36e89357269,uNb9QFRL6hY,reference,hohonet,0.09058007439428972,6,4
uNb9QFRL6hY_fd10460fd2bc4c52af84e36e89357269,uNb9QFRL6hY,reference,bilayout_enclosed,0.07462358155471038,6,4
uNb9QFRL6hY_fd10460fd2bc4c52af84e36e89357269,uNb9QFRL6hY,reference,bilayout_extended,0.1362414262839663,6,6
uNb9QFRL6hY_fd10460fd2bc4c52af84e36e89357269,uNb9QFRL6hY,hohonet,bilayout_enclosed,0.023612137677540557,4,4
uNb9QFRL6hY_fd10460fd2bc4c52af84e36e89357269,uNb9QFRL6hY,hohonet,bilayout_extended,0.10949101272468187,4,6
uNb9QFRL6hY_fd10460fd2bc4c52af84e36e89357269,uNb9QFRL6hY,bilayout_enclosed,bilayout_extended,0.09709252971137516,4,6
wc2JMjhGNzB_1d1b27d1b8db40f99e2fa3af6e237ce9,wc2JMjhGNzB,reference,hohonet,0.0670995365136785,4,4
wc2JMjhGNzB_1d1b27d1b8db40f99e2fa3af6e237ce9,wc2JMjhGNzB,reference,bilayout_enclosed,0.05757083877342184,4,4
wc2JMjhGNzB_1d1b27d1b8db40f99e2fa3af6e237ce9,wc2JMjhGNzB,reference,bilayout_extended,0.0589313020132336,4,4
wc2JMjhGNzB_1d1b27d1b8db40f99e2fa3af6e237ce9,wc2JMjhGNzB,hohonet,bilayout_enclosed,0.025655426110336887,4,4
wc2JMjhGNzB_1d1b27d1b8db40f99e2fa3af6e237ce9,wc2JMjhGNzB,hohonet,bilayout_extended,0.0257769921932538,4,4
wc2JMjhGNzB_1d1b27d1b8db40f99e2fa3af6e237ce9,wc2JMjhGNzB,bilayout_enclosed,bilayout_extended,0.0020359268759989613,4,4
wc2JMjhGNzB_25dffb87de434b119296fc0a02ede607,wc2JMjhGNzB,reference,hohonet,0.017747591302540444,4,4
wc2JMjhGNzB_25dffb87de434b119296fc0a02ede607,wc2JMjhGNzB,reference,bilayout_enclosed,0.33232349197023114,4,6
wc2JMjhGNzB_25dffb87de434b119296fc0a02ede607,wc2JMjhGNzB,reference,bilayout_extended,0.3319350374171739,4,6
wc2JMjhGNzB_25dffb87de434b119296fc0a02ede607,wc2JMjhGNzB,hohonet,bilayout_enclosed,0.32480595401847123,4,6
wc2JMjhGNzB_25dffb87de434b119296fc0a02ede607,wc2JMjhGNzB,hohonet,bilayout_extended,0.32441167434715823,4,6
wc2JMjhGNzB_25dffb87de434b119296fc0a02ede607,wc2JMjhGNzB,bilayout_enclosed,bilayout_extended,0.0008011536612722026,6,6
wc2JMjhGNzB_3949e4e00d354f79afea742a2b0599d2,wc2JMjhGNzB,reference,hohonet,0.040434622929673814,4,4
wc2JMjhGNzB_3949e4e00d354f79afea742a2b0599d2,wc2JMjhGNzB,reference,bilayout_enclosed,0.028898015735563387,4,4
wc2JMjhGNzB_3949e4e00d354f79afea742a2b0599d2,wc2JMjhGNzB,reference,bilayout_extended,0.028898015735563387,4,4
wc2JMjhGNzB_3949e4e00d354f79afea742a2b0599d2,wc2JMjhGNzB,hohonet,bilayout_enclosed,0.019865999063434336,4,4
wc2JMjhGNzB_3949e4e00d354f79afea742a2b0599d2,wc2JMjhGNzB,hohonet,bilayout_extended,0.019865999063434336,4,4
wc2JMjhGNzB_3949e4e00d354f79afea742a2b0599d2,wc2JMjhGNzB,bilayout_enclosed,bilayout_extended,0.0,4,4
wc2JMjhGNzB_3a035012369c4eb58295238d946fbc66,wc2JMjhGNzB,reference,hohonet,0.06494966401039193,8,4
wc2JMjhGNzB_3a035012369c4eb58295238d946fbc66,wc2JMjhGNzB,reference,bilayout_enclosed,0.026282308328259063,8,4
wc2JMjhGNzB_3a035012369c4eb58295238d946fbc66,wc2JMjhGNzB,reference,bilayout_extended,0.026282308328259063,8,4
wc2JMjhGNzB_3a035012369c4eb58295238d946fbc66,wc2JMjhGNzB,hohonet,bilayout_enclosed,0.05748116254036595,4,4
wc2JMjhGNzB_3a035012369c4eb58295238d946fbc66,wc2JMjhGNzB,hohonet,bilayout_extended,0.05748116254036595,4,4
wc2JMjhGNzB_3a035012369c4eb58295238d946fbc66,wc2JMjhGNzB,bilayout_enclosed,bilayout_extended,0.0,4,4
wc2JMjhGNzB_4af5e796d4d348bc9129c41d5b0556cd,wc2JMjhGNzB,reference,hohonet,0.21944532967257457,8,4
wc2JMjhGNzB_4af5e796d4d348bc9129c41d5b0556cd,wc2JMjhGNzB,reference,bilayout_enclosed,0.191256653120217,8,4
wc2JMjhGNzB_4af5e796d4d348bc9129c41d5b0556cd,wc2JMjhGNzB,reference,bilayout_extended,0.19142794415397502,8,4
wc2JMjhGNzB_4af5e796d4d348bc9129c41d5b0556cd,wc2JMjhGNzB,hohonet,bilayout_enclosed,0.04837641151828809,4,4
wc2JMjhGNzB_4af5e796d4d348bc9129c41d5b0556cd,wc2JMjhGNzB,hohonet,bilayout_extended,0.04515648584080523,4,4
wc2JMjhGNzB_4af5e796d4d348bc9129c41d5b0556cd,wc2JMjhGNzB,bilayout_enclosed,bilayout_extended,0.0033722024915445736,4,4
wc2JMjhGNzB_5c363f3933e84bb5aceb3899f997b6fb,wc2JMjhGNzB,reference,hohonet,0.1082543212010838,4,8
wc2JMjhGNzB_5c363f3933e84bb5aceb3899f997b6fb,wc2JMjhGNzB,reference,bilayout_enclosed,0.013823121588985576,4,4
wc2JMjhGNzB_5c363f3933e84bb5aceb3899f997b6fb,wc2JMjhGNzB,reference,bilayout_extended,0.058056188884563764,4,6
wc2JMjhGNzB_5c363f3933e84bb5aceb3899f997b6fb,wc2JMjhGNzB,hohonet,bilayout_enclosed,0.10284872328102823,8,4
wc2JMjhGNzB_5c363f3933e84bb5aceb3899f997b6fb,wc2JMjhGNzB,hohonet,bilayout_extended,0.12173753963736889,8,6
wc2JMjhGNzB_5c363f3933e84bb5aceb3899f997b6fb,wc2JMjhGNzB,bilayout_enclosed,bilayout_extended,0.05284490579821144,4,6
wc2JMjhGNzB_6888c169680241f19a903ee49dac3655,wc2JMjhGNzB,reference,hohonet,0.040578981641209655,4,4
wc2JMjhGNzB_6888c169680241f19a903ee49dac3655,wc2JMjhGNzB,reference,bilayout_enclosed,0.03968682045546157,4,4
wc2JMjhGNzB_6888c169680241f19a903ee49dac3655,wc2JMjhGNzB,reference,bilayout_extended,0.03968682045546157,4,4
wc2JMjhGNzB_6888c169680241f19a903ee49dac3655,wc2JMjhGNzB,hohonet,bilayout_enclosed,0.04542931215053825,4,4
wc2JMjhGNzB_6888c169680241f19a903ee49dac3655,wc2JMjhGNzB,hohonet,bilayout_extended,0.04542931215053825,4,4
wc2JMjhGNzB_6888c169680241f19a903ee49dac3655,wc2JMjhGNzB,bilayout_enclosed,bilayout_extended,0.0,4,4
wc2JMjhGNzB_6dca116f3be44ac89eb68038d832957b,wc2JMjhGNzB,reference,hohonet,0.03178071307974972,4,4
wc2JMjhGNzB_6dca116f3be44ac89eb68038d832957b,wc2JMjhGNzB,reference,bilayout_enclosed,0.01885844663111247,4,4
wc2JMjhGNzB_6dca116f3be44ac89eb68038d832957b,wc2JMjhGNzB,reference,bilayout_extended,0.01885844663111247,4,4
wc2JMjhGNzB_6dca116f3be44ac89eb68038d832957b,wc2JMjhGNzB,hohonet,bilayout_enclosed,0.027556203577903893,4,4
wc2JMjhGNzB_6dca116f3be44ac89eb68038d832957b,wc2JMjhGNzB,hohonet,bilayout_extended,0.027556203577903893,4,4
wc2JMjhGNzB_6dca116f3be44ac89eb68038d832957b,wc2JMjhGNzB,bilayout_enclosed,bilayout_extended,0.0,4,4
wc2JMjhGNzB_765293b6cd0a4bf4a50595038eb2b623,wc2JMjhGNzB,reference,hohonet,0.01448992162443452,4,4
wc2JMjhGNzB_765293b6cd0a4bf4a50595038eb2b623,wc2JMjhGNzB,reference,bilayout_enclosed,0.04779265517029263,4,4
wc2JMjhGNzB_765293b6cd0a4bf4a50595038eb2b623,wc2JMjhGNzB,reference,bilayout_extended,0.048709439528023646,4,4
wc2JMjhGNzB_765293b6cd0a4bf4a50595038eb2b623,wc2JMjhGNzB,hohonet,bilayout_enclosed,0.0354200414197543,4,4
wc2JMjhGNzB_765293b6cd0a4bf4a50595038eb2b623,wc2JMjhGNzB,hohonet,bilayout_extended,0.03634873811864958,4,4
wc2JMjhGNzB_765293b6cd0a4bf4a50595038eb2b623,wc2JMjhGNzB,bilayout_enclosed,bilayout_extended,0.0011839070571512122,4,4
wc2JMjhGNzB_7a57d2299f5f4f7a9769f200d21ed9ed,wc2JMjhGNzB,reference,hohonet,0.17303970560199655,4,6
wc2JMjhGNzB_7a57d2299f5f4f7a9769f200d21ed9ed,wc2JMjhGNzB,reference,bilayout_enclosed,0.04939162088375071,4,6
wc2JMjhGNzB_7a57d2299f5f4f7a9769f200d21ed9ed,wc2JMjhGNzB,reference,bilayout_extended,0.04939162088375071,4,6
wc2JMjhGNzB_7a57d2299f5f4f7a9769f200d21ed9ed,wc2JMjhGNzB,hohonet,bilayout_enclosed,0.1821271709487584,6,6
wc2JMjhGNzB_7a57d2299f5f4f7a9769f200d21ed9ed,wc2JMjhGNzB,hohonet,bilayout_extended,0.1821271709487584,6,6
wc2JMjhGNzB_7a57d2299f5f4f7a9769f200d21ed9ed,wc2JMjhGNzB,bilayout_enclosed,bilayout_extended,0.0,6,6
wc2JMjhGNzB_818104cf87d045a18b4bf134ef76ec41,wc2JMjhGNzB,reference,hohonet,0.060261719261490154,4,4
wc2JMjhGNzB_818104cf87d045a18b4bf134ef76ec41,wc2JMjhGNzB,reference,bilayout_enclosed,0.043947230587927155,4,4
wc2JMjhGNzB_818104cf87d045a18b4bf134ef76ec41,wc2JMjhGNzB,reference,bilayout_extended,0.04306337567107499,4,4
wc2JMjhGNzB_818104cf87d045a18b4bf134ef76ec41,wc2JMjhGNzB,hohonet,bilayout_enclosed,0.017064422797075873,4,4
wc2JMjhGNzB_818104cf87d045a18b4bf134ef76ec41,wc2JMjhGNzB,hohonet,bilayout_extended,0.017972291114341954,4,4
wc2JMjhGNzB_818104cf87d045a18b4bf134ef76ec41,wc2JMjhGNzB,bilayout_enclosed,bilayout_extended,0.0014193007806154734,4,4
wc2JMjhGNzB_964c4d82ac6c428bb3dc3325ad8c7ec9,wc2JMjhGNzB,reference,hohonet,0.041269942616343536,4,4
wc2JMjhGNzB_964c4d82ac6c428bb3dc3325ad8c7ec9,wc2JMjhGNzB,reference,bilayout_enclosed,0.13507233234623173,4,7
wc2JMjhGNzB_964c4d82ac6c428bb3dc3325ad8c7ec9,wc2JMjhGNzB,reference,bilayout_extended,0.13507233234623173,4,7
wc2JMjhGNzB_964c4d82ac6c428bb3dc3325ad8c7ec9,wc2JMjhGNzB,hohonet,bilayout_enclosed,0.13040619830621103,4,7
wc2JMjhGNzB_964c4d82ac6c428bb3dc3325ad8c7ec9,wc2JMjhGNzB,hohonet,bilayout_extended,0.13040619830621103,4,7
wc2JMjhGNzB_964c4d82ac6c428bb3dc3325ad8c7ec9,wc2JMjhGNzB,bilayout_enclosed,bilayout_extended,0.0,7,7
wc2JMjhGNzB_99bcf51aef0947b6898bb8114219d730,wc2JMjhGNzB,reference,hohonet,0.034042680873621056,4,4
wc2JMjhGNzB_99bcf51aef0947b6898bb8114219d730,wc2JMjhGNzB,reference,bilayout_enclosed,0.02311074956575665,4,4
wc2JMjhGNzB_99bcf51aef0947b6898bb8114219d730,wc2JMjhGNzB,reference,bilayout_extended,0.022353949197691625,4,4
wc2JMjhGNzB_99bcf51aef0947b6898bb8114219d730,wc2JMjhGNzB,hohonet,bilayout_enclosed,0.013624247547499135,4,4
wc2JMjhGNzB_99bcf51aef0947b6898bb8114219d730,wc2JMjhGNzB,hohonet,bilayout_extended,0.014386871979318872,4,4
wc2JMjhGNzB_99bcf51aef0947b6898bb8114219d730,wc2JMjhGNzB,bilayout_enclosed,bilayout_extended,0.0007741046644068605,4,4
wc2JMjhGNzB_aeb3199e10354e45a4884bb185c03257,wc2JMjhGNzB,reference,hohonet,0.09928058950883967,8,8
wc2JMjhGNzB_aeb3199e10354e45a4884bb185c03257,wc2JMjhGNzB,reference,bilayout_enclosed,0.05914016008612355,8,4
wc2JMjhGNzB_aeb3199e10354e45a4884bb185c03257,wc2JMjhGNzB,reference,bilayout_extended,0.05914016008612355,8,4
wc2JMjhGNzB_aeb3199e10354e45a4884bb185c03257,wc2JMjhGNzB,hohonet,bilayout_enclosed,0.10095161660169683,8,4
wc2JMjhGNzB_aeb3199e10354e45a4884bb185c03257,wc2JMjhGNzB,hohonet,bilayout_extended,0.10095161660169683,8,4
wc2JMjhGNzB_aeb3199e10354e45a4884bb185c03257,wc2JMjhGNzB,bilayout_enclosed,bilayout_extended,0.0,4,4
wc2JMjhGNzB_ebf624692bd6472ca94a297ffa1f4c05,wc2JMjhGNzB,reference,hohonet,0.012904035463951025,4,4
wc2JMjhGNzB_ebf624692bd6472ca94a297ffa1f4c05,wc2JMjhGNzB,reference,bilayout_enclosed,0.016549325302346984,4,4
wc2JMjhGNzB_ebf624692bd6472ca94a297ffa1f4c05,wc2JMjhGNzB,reference,bilayout_extended,0.0155335270157817,4,4
wc2JMjhGNzB_ebf624692bd6472ca94a297ffa1f4c05,wc2JMjhGNzB,hohonet,bilayout_enclosed,0.020611001527686135,4,4
wc2JMjhGNzB_ebf624692bd6472ca94a297ffa1f4c05,wc2JMjhGNzB,hohonet,bilayout_extended,0.019599398513803545,4,4
wc2JMjhGNzB_ebf624692bd6472ca94a297ffa1f4c05,wc2JMjhGNzB,bilayout_enclosed,bilayout_extended,0.00114114464464099,4,4
x8F5xyUWy9e_59d9c66f57b14062a49e17e8f1da2151,x8F5xyUWy9e,reference,hohonet,0.1424729393281764,6,4
x8F5xyUWy9e_59d9c66f57b14062a49e17e8f1da2151,x8F5xyUWy9e,reference,bilayout_enclosed,0.1297472289327839,6,4
x8F5xyUWy9e_59d9c66f57b14062a49e17e8f1da2151,x8F5xyUWy9e,reference,bilayout_extended,0.13206340464653554,6,4
x8F5xyUWy9e_59d9c66f57b14062a49e17e8f1da2151,x8F5xyUWy9e,hohonet,bilayout_enclosed,0.019082494151154483,4,4
x8F5xyUWy9e_59d9c66f57b14062a49e17e8f1da2151,x8F5xyUWy9e,hohonet,bilayout_extended,0.019009392636661793,4,4
x8F5xyUWy9e_59d9c66f57b14062a49e17e8f1da2151,x8F5xyUWy9e,bilayout_enclosed,bilayout_extended,0.0029177123502887037,4,4
x8F5xyUWy9e_c66bbecc057b41a8bb2eaa76c6f072a2,x8F5xyUWy9e,reference,hohonet,0.10941909325820776,4,6
x8F5xyUWy9e_c66bbecc057b41a8bb2eaa76c6f072a2,x8F5xyUWy9e,reference,bilayout_enclosed,0.026175322804536272,4,4
x8F5xyUWy9e_c66bbecc057b41a8bb2eaa76c6f072a2,x8F5xyUWy9e,reference,bilayout_extended,0.024090999926375423,4,4
x8F5xyUWy9e_c66bbecc057b41a8bb2eaa76c6f072a2,x8F5xyUWy9e,hohonet,bilayout_enclosed,0.09851780209727912,6,4
x8F5xyUWy9e_c66bbecc057b41a8bb2eaa76c6f072a2,x8F5xyUWy9e,hohonet,bilayout_extended,0.10274279503875383,6,4
x8F5xyUWy9e_c66bbecc057b41a8bb2eaa76c6f072a2,x8F5xyUWy9e,bilayout_enclosed,bilayout_extended,0.005736380058948387,4,4
yqstnuAEVhm_19e4188fa39244378481dcdb18c42dbe,yqstnuAEVhm,reference,hohonet,0.03860631561578287,4,4
yqstnuAEVhm_19e4188fa39244378481dcdb18c42dbe,yqstnuAEVhm,reference,bilayout_enclosed,0.02380649203139562,4,4
yqstnuAEVhm_19e4188fa39244378481dcdb18c42dbe,yqstnuAEVhm,reference,bilayout_extended,0.02380649203139562,4,4
yqstnuAEVhm_19e4188fa39244378481dcdb18c42dbe,yqstnuAEVhm,hohonet,bilayout_enclosed,0.04587674123669527,4,4
yqstnuAEVhm_19e4188fa39244378481dcdb18c42dbe,yqstnuAEVhm,hohonet,bilayout_extended,0.04587674123669527,4,4
yqstnuAEVhm_19e4188fa39244378481dcdb18c42dbe,yqstnuAEVhm,bilayout_enclosed,bilayout_extended,0.0,4,4
yqstnuAEVhm_1d96a0a27c5a48aa9bd276dc7fe34d9b,yqstnuAEVhm,reference,hohonet,0.05725807270769634,4,6
yqstnuAEVhm_1d96a0a27c5a48aa9bd276dc7fe34d9b,yqstnuAEVhm,reference,bilayout_enclosed,0.052767300049551547,4,4
yqstnuAEVhm_1d96a0a27c5a48aa9bd276dc7fe34d9b,yqstnuAEVhm,reference,bilayout_extended,0.05536845077239538,4,4
yqstnuAEVhm_1d96a0a27c5a48aa9bd276dc7fe34d9b,yqstnuAEVhm,hohonet,bilayout_enclosed,0.04176416365312341,6,4
yqstnuAEVhm_1d96a0a27c5a48aa9bd276dc7fe34d9b,yqstnuAEVhm,hohonet,bilayout_extended,0.04382836416541214,6,4
yqstnuAEVhm_1d96a0a27c5a48aa9bd276dc7fe34d9b,yqstnuAEVhm,bilayout_enclosed,bilayout_extended,0.003227029186686159,4,4
yqstnuAEVhm_6440d94be92546fdab587df78fbea28b,yqstnuAEVhm,reference,hohonet,0.051143685933778715,8,10
yqstnuAEVhm_6440d94be92546fdab587df78fbea28b,yqstnuAEVhm,reference,bilayout_enclosed,0.0730995600426898,8,10
yqstnuAEVhm_6440d94be92546fdab587df78fbea28b,yqstnuAEVhm,reference,bilayout_extended,0.10918914486421971,8,11
yqstnuAEVhm_6440d94be92546fdab587df78fbea28b,yqstnuAEVhm,hohonet,bilayout_enclosed,0.05485003176016212,10,10
yqstnuAEVhm_6440d94be92546fdab587df78fbea28b,yqstnuAEVhm,hohonet,bilayout_extended,0.07776806182497109,10,11
yqstnuAEVhm_6440d94be92546fdab587df78fbea28b,yqstnuAEVhm,bilayout_enclosed,bilayout_extended,0.06268641071819936,10,11
yqstnuAEVhm_6589ad7a5a0444b59adbf501c0f0fe53,yqstnuAEVhm,reference,hohonet,0.1676330535087539,12,10
yqstnuAEVhm_6589ad7a5a0444b59adbf501c0f0fe53,yqstnuAEVhm,reference,bilayout_enclosed,0.11472289587723139,12,15
yqstnuAEVhm_6589ad7a5a0444b59adbf501c0f0fe53,yqstnuAEVhm,reference,bilayout_extended,0.14495469389175242,12,14
yqstnuAEVhm_6589ad7a5a0444b59adbf501c0f0fe53,yqstnuAEVhm,hohonet,bilayout_enclosed,0.1430573234781306,10,15
yqstnuAEVhm_6589ad7a5a0444b59adbf501c0f0fe53,yqstnuAEVhm,hohonet,bilayout_extended,0.1690270902902301,10,14
yqstnuAEVhm_6589ad7a5a0444b59adbf501c0f0fe53,yqstnuAEVhm,bilayout_enclosed,bilayout_extended,0.03875927145525404,15,14
yqstnuAEVhm_67429c0368af46509d43ac43dcb904e6,yqstnuAEVhm,reference,hohonet,0.033056372235715226,4,4
yqstnuAEVhm_67429c0368af46509d43ac43dcb904e6,yqstnuAEVhm,reference,bilayout_enclosed,0.021790820735022365,4,4
yqstnuAEVhm_67429c0368af46509d43ac43dcb904e6,yqstnuAEVhm,reference,bilayout_extended,0.022244742523714556,4,4
yqstnuAEVhm_67429c0368af46509d43ac43dcb904e6,yqstnuAEVhm,hohonet,bilayout_enclosed,0.04080819830698135,4,4
yqstnuAEVhm_67429c0368af46509d43ac43dcb904e6,yqstnuAEVhm,hohonet,bilayout_extended,0.04257143577715572,4,4
yqstnuAEVhm_67429c0368af46509d43ac43dcb904e6,yqstnuAEVhm,bilayout_enclosed,bilayout_extended,0.0034899278033018177,4,4
yqstnuAEVhm_6f4d197078d14d6e944ed6533598a6f9,yqstnuAEVhm,reference,hohonet,0.046495887931373714,6,6
yqstnuAEVhm_6f4d197078d14d6e944ed6533598a6f9,yqstnuAEVhm,reference,bilayout_enclosed,0.05170341000469747,6,6
yqstnuAEVhm_6f4d197078d14d6e944ed6533598a6f9,yqstnuAEVhm,reference,bilayout_extended,0.053482280063379295,6,6
yqstnuAEVhm_6f4d197078d14d6e944ed6533598a6f9,yqstnuAEVhm,hohonet,bilayout_enclosed,0.028109751219902446,6,6
yqstnuAEVhm_6f4d197078d14d6e944ed6533598a6f9,yqstnuAEVhm,hohonet,bilayout_extended,0.03002159827213824,6,6
yqstnuAEVhm_6f4d197078d14d6e944ed6533598a6f9,yqstnuAEVhm,bilayout_enclosed,bilayout_extended,0.001967142951208256,6,6
yqstnuAEVhm_703d93b8575b4c0ba99c285dea126401,yqstnuAEVhm,reference,hohonet,0.13066027777012823,6,10
yqstnuAEVhm_703d93b8575b4c0ba99c285dea126401,yqstnuAEVhm,reference,bilayout_enclosed,0.14867403481169106,6,10
yqstnuAEVhm_703d93b8575b4c0ba99c285dea126401,yqstnuAEVhm,reference,bilayout_extended,0.12288491166689608,6,12
yqstnuAEVhm_703d93b8575b4c0ba99c285dea126401,yqstnuAEVhm,hohonet,bilayout_enclosed,0.16519092653276057,10,10
yqstnuAEVhm_703d93b8575b4c0ba99c285dea126401,yqstnuAEVhm,hohonet,bilayout_extended,0.13168356497889,10,12
yqstnuAEVhm_703d93b8575b4c0ba99c285dea126401,yqstnuAEVhm,bilayout_enclosed,bilayout_extended,0.05121910880143454,10,12
yqstnuAEVhm_7acd3d3a7bee44a8ad04d460509b994e,yqstnuAEVhm,reference,hohonet,0.05966029074215762,4,6
