condition,k,method,image_id,building,count_brier,count_tv,unseen_train_count
manual,2,joint,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,0.355920087856415,0.18832414141571008,0.0
manual,2,joint,yqstnuAEVhm_2f8c1f8ea7364f67b1c5fe2be2750257,yqstnuAEVhm,0.046717561771391386,0.19412368019713522,0.0
manual,2,joint,yqstnuAEVhm_30f3ce4575234a7ba5ff97797f059ae1,yqstnuAEVhm,0.6367428602278252,0.35546046923164276,0.0
manual,2,joint,yqstnuAEVhm_4642492bb42d40debb1a3bad0ea7a24f,yqstnuAEVhm,0.7941092406447218,0.3946086933572492,0.0
manual,2,joint,yqstnuAEVhm_48447297e8444171a5db34ccf38bc229,yqstnuAEVhm,1.0695083279985678,0.7731530790610018,0.0
manual,2,joint,yqstnuAEVhm_9cb726b170554b9bacd039d4db246040,yqstnuAEVhm,0.5551305883577661,0.18927307740674582,0.0
manual,2,joint,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,0.7635862265143013,0.3658988827552461,0.0
manual,2,joint,yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,yqstnuAEVhm,0.03856008905781625,0.17358057554476172,0.0
manual,2,joint,yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,yqstnuAEVhm,0.7710449387473605,0.5055160275419687,0.0
manual,2,joint,yqstnuAEVhm_c93bf298b1cb41a1b368a6ce8bcff53d,yqstnuAEVhm,1.0014741251297574,0.7597743224443455,0.0
manual,2,joint,yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,yqstnuAEVhm,0.8904995558449028,0.3106939149932916,0.0
manual,2,joint,yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,1.0350105785868273,0.545968775749278,0.0
manual,2,joint,yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,yqstnuAEVhm,0.0359280966349867,0.16751928190113685,0.0
manual,2,joint,zsNo4HB9uLZ_4c0aab63a4434cf4878e6f5b3ce9a70b,zsNo4HB9uLZ,0.0885318354430192,0.2685306054907097,0.0
manual,2,joint,zsNo4HB9uLZ_65eefaf93e6249908e6389eb4eabf0f5,zsNo4HB9uLZ,0.3799446782624405,0.38981479974323713,0.0
manual,2,joint,zsNo4HB9uLZ_aabf649f606a48a1b16d5bdcd5970602,zsNo4HB9uLZ,0.5992393646277674,0.4478996149104147,0.0
manual,2,person,7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,7y3sRwLe3Va,0.38070665375940443,0.3307104894761352,0.0
manual,2,person,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,0.07855225418766827,0.2554984731025935,0.0
manual,2,person,7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,7y3sRwLe3Va,0.27877943933148075,0.3812605784588871,0.0
manual,2,person,7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,7y3sRwLe3Va,0.7099397812207093,0.41788369580035506,0.0
manual,2,person,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va,0.5694016643953406,0.3478153311706455,0.0
manual,2,person,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va,0.9802262156000024,0.731659559624655,0.0
manual,2,person,7y3sRwLe3Va_b564162b2c7d4033bfe6ef3dfb959c9e,7y3sRwLe3Va,0.4329755654948156,0.32609612724635517,0.0
manual,2,person,7y3sRwLe3Va_bbcc19afdad742eba89290ad2b5dbf6b,7y3sRwLe3Va,0.08053564448629945,0.25937422534987453,0.0
manual,2,person,7y3sRwLe3Va_fdab6422162e49db822a37178ab70481,7y3sRwLe3Va,0.7520746223751363,0.6373194023622654,0.0
manual,2,person,B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,B6ByNegPMKs,0.14782320115687042,0.2341674202284414,0.0
manual,2,person,B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,B6ByNegPMKs,0.35006889482462994,0.30968761135910305,0.0
manual,2,person,B6ByNegPMKs_7018ca302c584d0d85024187f3568460,B6ByNegPMKs,0.08458257087463798,0.26406381825737774,0.0
manual,2,person,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,0.15351419611702874,0.2617947762135213,0.0
manual,2,person,B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,B6ByNegPMKs,0.3490984149817249,0.2801650253137184,0.0
manual,2,person,B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,B6ByNegPMKs,0.20818573856978273,0.2038839367633235,0.0
manual,2,person,B6ByNegPMKs_e26e2cb761894264a4a34b1046701f6b,B6ByNegPMKs,0.9233509286177349,0.6087104350865103,0.0
manual,2,person,B6ByNegPMKs_e52609aae11f42a79f6cf50360180fd5,B6ByNegPMKs,0.08504611535994783,0.2651879377863477,0.0
manual,2,person,B6ByNegPMKs_ee063d1562c147f586ebb9f6fdb05ca6,B6ByNegPMKs,0.08323812769263501,0.2615624813601913,0.0
manual,2,person,S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,S9hNv5qa7GM,0.16786118575515133,0.23517618306281515,0.0
manual,2,person,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,S9hNv5qa7GM,0.07656951237889575,0.2527229243525801,0.0
manual,2,person,UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,UwV83HsGsw3,1.1595075749400445,0.9042640190904297,0.0
manual,2,person,UwV83HsGsw3_16af52545aff47afb4d7b330a49091a2,UwV83HsGsw3,0.45030288417748454,0.34906454644701385,0.0
manual,2,person,UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,0.6918304547254931,0.26104462729527605,0.0
manual,2,person,UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,0.2695391948313874,0.1668689923211973,0.0
manual,2,person,UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,UwV83HsGsw3,0.7805037733165912,0.3701671672786207,0.0
manual,2,person,UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,UwV83HsGsw3,1.0862910784243214,0.6786533095707304,0.0
manual,2,person,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,0.13663303527518564,0.2054838842822534,0.0
manual,2,person,UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,UwV83HsGsw3,0.7130222254173048,0.36795851201370483,0.0
manual,2,person,VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,VFuaQ6m2Qom,0.6666452007839877,0.28329782493591565,0.0
manual,2,person,VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom,0.8861246850556356,0.4101115608896217,0.0
manual,2,person,VFuaQ6m2Qom_f0be18aa2f1d4aa2b6adf355a86f34b8,VFuaQ6m2Qom,0.9146767473633277,0.5736224104903033,0.0
manual,2,person,X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,X7HyMhZNoso,0.345313994098702,0.3049698643568018,0.0
manual,2,person,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,0.07926433977389802,0.25611099605723503,0.0
manual,2,person,X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,X7HyMhZNoso,0.8084628688172676,0.5031620447886778,0.0
manual,2,person,Z6MFQCViBuw_2008e72476f84104858e908beeac0193,Z6MFQCViBuw,0.08512611587848751,0.26478181771504755,0.0
manual,2,person,Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,Z6MFQCViBuw,0.084435269909427,0.2645863391977745,0.0
manual,2,person,Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d,Z6MFQCViBuw,0.07935164738947896,0.25597209523357467,0.0
manual,2,person,b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,0.7980880086607846,0.2841243978168379,0.0
manual,2,person,b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4,b8cTxDM8gDG,0.6654514919389835,0.41860882701662766,0.0
manual,2,person,b8cTxDM8gDG_f3748786c3704532abb2358581488f3f,b8cTxDM8gDG,0.07571311183705753,0.25080004611574647,0.0
manual,2,person,e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,e9zR4mvMWw7,0.07813983173660623,0.2542838059647033,0.0
manual,2,person,e9zR4mvMWw7_1d316dfbe35f41dd9203eaf88be5aae8,e9zR4mvMWw7,0.07921149205793042,0.2560402239267303,0.0
manual,2,person,e9zR4mvMWw7_4273c4dd97974531b5256f96204fee47,e9zR4mvMWw7,0.08084606933872314,0.2590402247419999,0.0
manual,2,person,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,0.8377092119506173,0.4229369162265357,0.0
manual,2,person,jh4fc5c5qoQ_30cdb6fe9aa6449788e271f2e24d76ec,jh4fc5c5qoQ,0.5064907412801275,0.4428685391938106,0.0
manual,2,person,jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,jtcxE69GiFV,0.07951067553962925,0.2564565714139941,0.0
manual,2,person,jtcxE69GiFV_67790605390f4d439c3c59395967ec84,jtcxE69GiFV,0.30990256411867534,0.4246015122595505,0.0
manual,2,person,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV,0.9999614207273337,0.734946905950859,0.0
manual,2,person,jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,jtcxE69GiFV,0.8984029819647098,0.5994867070300899,0.0
manual,2,person,pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,pRbA3pwrgk9,0.07997700751104801,0.2573794869556756,0.0
manual,2,person,pRbA3pwrgk9_2a3810bc7ecc491e81ff1e8a17692ec1,pRbA3pwrgk9,0.07924799512884213,0.25550718212777307,0.0
manual,2,person,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,0.5435194053703342,0.27002339049254687,0.0
manual,2,person,pa4otMbVnkk_5d1adb544bb14217ba5ded2eb82cd8e3,pa4otMbVnkk,0.7768047268719102,0.46340356048964115,0.0
manual,2,person,q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,q9vSo1VnCiC,0.08325254062007709,0.26168539303324323,0.0
manual,2,person,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,0.0847293287808853,0.26390217557920237,0.0
manual,2,person,q9vSo1VnCiC_3e5aacbc10904d4b88660a3cb91efcb9,q9vSo1VnCiC,0.44968046126415223,0.2598727533178238,0.0
manual,2,person,q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,q9vSo1VnCiC,0.08190042884589956,0.25935437519578874,0.0
manual,2,person,q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,q9vSo1VnCiC,0.08284939066076939,0.26094058322079056,0.0
manual,2,person,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,0.9876745093045955,0.4326354734457796,0.0
manual,2,person,q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,q9vSo1VnCiC,0.45785283502277546,0.35203361832543395,0.0
manual,2,person,q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,0.08482245214592617,0.2639950147927659,0.0
manual,2,person,q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,q9vSo1VnCiC,0.08048790445665599,0.25720317054740427,0.0
manual,2,person,q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2,q9vSo1VnCiC,0.3110846891676951,0.42379270940358693,0.0
manual,2,person,q9vSo1VnCiC_dc873df7717c43888a1cff13713fe146,q9vSo1VnCiC,1.194090506619175,0.8042886371002426,0.27777777777777773
manual,2,person,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,0.22315391981605712,0.22556588390728613,0.0
manual,2,person,q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,0.34628569359541594,0.3663753977135696,0.0
manual,2,person,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,0.26594742235768554,0.3071538176148107,0.0
manual,2,person,rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff,rPc6DW4iMge,1.0039910366313507,0.6085418398664163,0.0
manual,2,person,rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,1.0032484737053438,0.5148074463432568,0.0
manual,2,person,rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge,0.3438570363984959,0.22078505962925346,0.0
manual,2,person,rPc6DW4iMge_4350d36797324601adba7351d09602d2,rPc6DW4iMge,0.08215269200639098,0.25885348896836563,0.0
manual,2,person,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,0.15924740841061516,0.2648707603491292,0.0
manual,2,person,rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,rPc6DW4iMge,0.9678061760023198,0.6223006299961714,0.0
manual,2,person,rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,0.20728810567868958,0.2203384516606441,0.0
manual,2,person,rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,rPc6DW4iMge,0.9072798935085856,0.38269749744257786,0.0
manual,2,person,uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,uNb9QFRL6hY,0.19644881357437408,0.1598573847116118,0.0
manual,2,person,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,0.0764324129180608,0.25080064093152493,0.0
manual,2,person,uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,uNb9QFRL6hY,1.0141439629595528,0.5872111866134011,0.0
manual,2,person,uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,uNb9QFRL6hY,0.9723104840051516,0.4789441957305975,0.0
manual,2,person,uNb9QFRL6hY_5b62816d9cf94f17ae166291822ea9ab,uNb9QFRL6hY,1.0110500430990834,0.6889280212807165,0.0
manual,2,person,uNb9QFRL6hY_6115ed700b5144cfa3443346381cb7cd,uNb9QFRL6hY,1.0010031891110638,0.6815320175685918,0.0
manual,2,person,uNb9QFRL6hY_6a500a9a43a340eb817c58bb084327fe,uNb9QFRL6hY,0.5663302017003351,0.3358486087297517,0.0
manual,2,person,uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,uNb9QFRL6hY,0.0738577814662082,0.2465463552765217,0.0
manual,2,person,uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,uNb9QFRL6hY,0.4622478789538018,0.3537496231136716,0.0
manual,2,person,uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,uNb9QFRL6hY,0.07844333571956338,0.2545413515481565,0.0
manual,2,person,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,0.6660236960475815,0.25100861038302313,0.0
manual,2,person,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,0.9921027504035851,0.5672545016526781,0.0
manual,2,person,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,1.0254802778380718,0.4947545846472079,0.0
manual,2,person,uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,uNb9QFRL6hY,0.394146554197621,0.23569480438169488,0.0
manual,2,person,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,uNb9QFRL6hY,0.07456521247752247,0.24756282289651133,0.0
manual,2,person,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,1.0948893015090129,0.5656586835247777,0.0
manual,2,person,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,0.15537764992481337,0.2760780476867039,0.0
manual,2,person,uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,uNb9QFRL6hY,0.20163661217031373,0.20262102464964485,0.0
manual,2,person,uNb9QFRL6hY_c6410f47ad754d6cbd890ba7dff8b449,uNb9QFRL6hY,0.9961994186783061,0.5922746812349605,0.0
manual,2,person,uNb9QFRL6hY_ca08ebfb2da647f68db41630637e400b,uNb9QFRL6hY,0.48376997271489913,0.31740529879724444,0.0
manual,2,person,uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,uNb9QFRL6hY,0.45202573087453396,0.35545279084018033,0.2222222222222222
manual,2,person,uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,uNb9QFRL6hY,0.7180212706037641,0.4054525481859006,0.0
manual,2,person,uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,uNb9QFRL6hY,0.14376374505980347,0.23422804430319413,0.0
manual,2,person,uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,uNb9QFRL6hY,0.07775325653770548,0.25270614562134697,0.0
manual,2,person,uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,uNb9QFRL6hY,0.7283187393920943,0.4270030778192089,0.0
manual,2,person,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY,1.0729381028218026,0.7742212001727732,0.0
manual,2,person,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB,0.49905280821105774,0.23290144022665857,0.0
manual,2,person,wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,wc2JMjhGNzB,0.5057036568624147,0.5297956968169931,0.0
manual,2,person,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,0.07894614239618304,0.25552959705415906,0.0
manual,2,person,wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,wc2JMjhGNzB,1.0940270253796365,0.7108470804602209,0.0
manual,2,person,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB,1.126729010646402,0.7153791949255449,0.0
manual,2,person,wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB,0.6272538067704921,0.394415856496027,0.0
manual,2,person,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,0.9219612153404682,0.403283473227212,0.0
manual,2,person,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,0.07918723299807366,0.256208937020369,0.0
manual,2,person,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,0.14181496210996822,0.22748593975015052,0.0
manual,2,person,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,0.1459609915224974,0.22719510405312318,0.0
manual,2,person,wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,wc2JMjhGNzB,0.6934149167581866,0.486837314389249,0.0
manual,2,person,x8F5xyUWy9e_1be9a97aada84e4795f64583ac0e3b76,x8F5xyUWy9e,1.1310871372334208,0.7268444074129864,0.0
manual,2,person,x8F5xyUWy9e_3a127fd2c5f34d978cba253145dae7d6,x8F5xyUWy9e,0.08041159922793013,0.2578283904755028,0.0
manual,2,person,x8F5xyUWy9e_9926b38bd87e44e292d9c375050dd17d,x8F5xyUWy9e,0.6511035345500047,0.38550051908822786,0.0
manual,2,person,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,0.6842995033770823,0.545304922533584,0.0
manual,2,person,yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,yqstnuAEVhm,0.06929687956429241,0.23842675528356216,0.0
manual,2,person,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,0.3491950628975406,0.1633175323797069,0.0
manual,2,person,yqstnuAEVhm_2f8c1f8ea7364f67b1c5fe2be2750257,yqstnuAEVhm,0.07182694836736858,0.24320063290891472,0.0
manual,2,person,yqstnuAEVhm_30f3ce4575234a7ba5ff97797f059ae1,yqstnuAEVhm,0.6510739785873749,0.3577301095763237,0.0
manual,2,person,yqstnuAEVhm_4642492bb42d40debb1a3bad0ea7a24f,yqstnuAEVhm,0.7667814124198721,0.40726062931738144,0.0
manual,2,person,yqstnuAEVhm_48447297e8444171a5db34ccf38bc229,yqstnuAEVhm,1.1385452612051488,0.79887352303251,0.0
manual,2,person,yqstnuAEVhm_9cb726b170554b9bacd039d4db246040,yqstnuAEVhm,0.5339567716411892,0.22420849172269944,0.0
manual,2,person,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,0.7600584580636371,0.37506881852446083,0.0
manual,2,person,yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,yqstnuAEVhm,0.07403221268713833,0.24662195280335522,0.0
manual,2,person,yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,yqstnuAEVhm,0.7577149694131755,0.5243463851755701,0.0
manual,2,person,yqstnuAEVhm_c93bf298b1cb41a1b368a6ce8bcff53d,yqstnuAEVhm,1.0818754556230936,0.7708735466190472,0.0
manual,2,person,yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,yqstnuAEVhm,0.9318149368783007,0.3591547215901634,0.0
manual,2,person,yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,1.083670323998849,0.6041053209360427,0.0
manual,2,person,yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,yqstnuAEVhm,0.07423316688450328,0.2469820698502684,0.0
manual,2,person,zsNo4HB9uLZ_4c0aab63a4434cf4878e6f5b3ce9a70b,zsNo4HB9uLZ,0.07978184693263267,0.2577309462621515,0.0
manual,2,person,zsNo4HB9uLZ_65eefaf93e6249908e6389eb4eabf0f5,zsNo4HB9uLZ,0.40223685153702715,0.435744703837562,0.0
manual,2,person,zsNo4HB9uLZ_aabf649f606a48a1b16d5bdcd5970602,zsNo4HB9uLZ,0.5998107905681542,0.44316753471887155,0.0
manual,2,population,7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,7y3sRwLe3Va,0.38325765002770673,0.3334545751286411,0.0
manual,2,population,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,0.0808337178700706,0.2595161119890662,0.0
manual,2,population,7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,7y3sRwLe3Va,0.296928304230953,0.3952733774800355,0.0
manual,2,population,7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,7y3sRwLe3Va,0.716455372426541,0.41365628506405505,0.0
manual,2,population,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va,0.5823107116124439,0.35679653853858534,0.0
manual,2,population,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va,1.0233155391703186,0.7540072007761521,0.0
manual,2,population,7y3sRwLe3Va_b564162b2c7d4033bfe6ef3dfb959c9e,7y3sRwLe3Va,0.4411643071313212,0.33202914236341924,0.0
manual,2,population,7y3sRwLe3Va_bbcc19afdad742eba89290ad2b5dbf6b,7y3sRwLe3Va,0.0808337178700706,0.259516111989066,0.0
manual,2,population,7y3sRwLe3Va_fdab6422162e49db822a37178ab70481,7y3sRwLe3Va,0.7598847424088276,0.640068259235328,0.0
manual,2,population,B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,B6ByNegPMKs,0.1505673243766005,0.233811440832011,0.0
manual,2,population,B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,B6ByNegPMKs,0.38688423057898164,0.33412305695902295,0.0
manual,2,population,B6ByNegPMKs_7018ca302c584d0d85024187f3568460,B6ByNegPMKs,0.08720730488428359,0.2684256132082623,0.0
manual,2,population,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,0.1565642694300044,0.265099354146593,0.0
manual,2,population,B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,B6ByNegPMKs,0.37171698216179916,0.3009050538463171,0.0
manual,2,population,B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,B6ByNegPMKs,0.21712660214876234,0.21287005765270658,0.0
manual,2,population,B6ByNegPMKs_e26e2cb761894264a4a34b1046701f6b,B6ByNegPMKs,0.9290215523734723,0.6131951020705663,0.0
manual,2,population,B6ByNegPMKs_e52609aae11f42a79f6cf50360180fd5,B6ByNegPMKs,0.08720730488428359,0.2684256132082623,0.0
manual,2,population,B6ByNegPMKs_ee063d1562c147f586ebb9f6fdb05ca6,B6ByNegPMKs,0.08720730488428359,0.2684256132082623,0.0
manual,2,population,S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,S9hNv5qa7GM,0.17301899150113484,0.24378639526687987,0.0
manual,2,population,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,S9hNv5qa7GM,0.0786772032581802,0.2564503693643084,0.0
manual,2,population,UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,UwV83HsGsw3,1.1803991090983834,0.9091511494698201,0.0
manual,2,population,UwV83HsGsw3_16af52545aff47afb4d7b330a49091a2,UwV83HsGsw3,0.4463755803765033,0.3426431652647998,0.0
manual,2,population,UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,0.6948578160947271,0.25259752337748387,0.0
manual,2,population,UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,0.27350002885345154,0.170130499753152,0.0
manual,2,population,UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,UwV83HsGsw3,0.801486158528566,0.376132695153306,0.0
manual,2,population,UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,UwV83HsGsw3,1.0876061596588087,0.6724628192768826,0.0
manual,2,population,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,0.1412138447766781,0.2091569005373015,0.0
manual,2,population,UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,UwV83HsGsw3,0.7038532675806853,0.3678796993668348,0.0
manual,2,population,VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,VFuaQ6m2Qom,0.6763044243234981,0.2888259073285669,0.0
manual,2,population,VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom,0.9082548738583998,0.41822800752640177,0.0
manual,2,population,VFuaQ6m2Qom_f0be18aa2f1d4aa2b6adf355a86f34b8,VFuaQ6m2Qom,0.9006696129096133,0.5729243421613898,0.0
manual,2,population,X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,X7HyMhZNoso,0.38325918183108826,0.33195045367190235,0.0
manual,2,population,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,0.0814698045236892,0.2599156550830384,0.0
manual,2,population,X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,X7HyMhZNoso,0.8834360659497779,0.5361592394061855,0.0
manual,2,population,Z6MFQCViBuw_2008e72476f84104858e908beeac0193,Z6MFQCViBuw,0.0841635311068452,0.2640056330021679,0.0
manual,2,population,Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,Z6MFQCViBuw,0.0841635311068452,0.2640056330021679,0.0
manual,2,population,Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d,Z6MFQCViBuw,0.0841635311068452,0.2640056330021679,0.0
manual,2,population,b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,0.7972677628253009,0.28498226900537027,0.0
manual,2,population,b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4,b8cTxDM8gDG,0.6363777325935911,0.40698456940146127,0.0
