image_id,building,condition,k,repeat,method,cut,hidden_geometry_outside_candidate_support,hidden_counts_outside_support,n_hidden
e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,semi,4,0,selected_mixture,0.1,0.1,0.1,20
e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,semi,4,0,selected_mixture,0.2,0.1,0.1,20
e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,semi,4,1,seed_equal,0.05,0.4,0.1,20
e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,semi,4,1,seed_equal,0.1,0.1,0.1,20
e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,semi,4,1,seed_equal,0.2,0.1,0.1,20
e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,semi,4,1,selected_mixture,0.05,0.4,0.1,20
e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,semi,4,1,selected_mixture,0.1,0.1,0.1,20
e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,semi,4,1,selected_mixture,0.2,0.1,0.1,20
e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,semi,8,0,seed_equal,0.05,0.1875,0.125,16
e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,semi,8,0,seed_equal,0.1,0.125,0.125,16
e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,semi,8,0,seed_equal,0.2,0.125,0.125,16
e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,semi,8,0,selected_mixture,0.05,0.1875,0.125,16
e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,semi,8,0,selected_mixture,0.1,0.125,0.125,16
e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,semi,8,0,selected_mixture,0.2,0.125,0.125,16
e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,semi,8,1,seed_equal,0.05,0.25,0.125,16
e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,semi,8,1,seed_equal,0.1,0.125,0.125,16
e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,semi,8,1,seed_equal,0.2,0.125,0.125,16
e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,semi,8,1,selected_mixture,0.05,0.25,0.125,16
e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,semi,8,1,selected_mixture,0.1,0.125,0.125,16
e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,semi,8,1,selected_mixture,0.2,0.125,0.125,16
e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,semi,4,0,seed_equal,0.05,0.21052631578947367,0.10526315789473684,19
e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,semi,4,0,seed_equal,0.1,0.15789473684210525,0.10526315789473684,19
e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,semi,4,0,seed_equal,0.2,0.10526315789473684,0.10526315789473684,19
e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,semi,4,0,selected_mixture,0.05,0.21052631578947367,0.10526315789473684,19
e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,semi,4,0,selected_mixture,0.1,0.15789473684210525,0.10526315789473684,19
e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,semi,4,0,selected_mixture,0.2,0.10526315789473684,0.10526315789473684,19
e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,semi,4,1,seed_equal,0.05,0.3684210526315789,0.10526315789473684,19
e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,semi,4,1,seed_equal,0.1,0.10526315789473684,0.10526315789473684,19
e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,semi,4,1,seed_equal,0.2,0.10526315789473684,0.10526315789473684,19
e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,semi,4,1,selected_mixture,0.05,0.15789473684210525,0.10526315789473684,19
e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,semi,4,1,selected_mixture,0.1,0.10526315789473684,0.10526315789473684,19
e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,semi,4,1,selected_mixture,0.2,0.10526315789473684,0.10526315789473684,19
e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,semi,8,0,seed_equal,0.05,0.13333333333333333,0.0,15
e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,semi,8,0,seed_equal,0.1,0.13333333333333333,0.0,15
e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,semi,8,0,seed_equal,0.2,0.06666666666666667,0.0,15
e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,semi,8,0,selected_mixture,0.05,0.13333333333333333,0.0,15
e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,semi,8,0,selected_mixture,0.1,0.13333333333333333,0.0,15
e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,semi,8,0,selected_mixture,0.2,0.06666666666666667,0.0,15
e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,semi,8,1,seed_equal,0.05,0.13333333333333333,0.13333333333333333,15
e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,semi,8,1,seed_equal,0.1,0.13333333333333333,0.13333333333333333,15
e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,semi,8,1,seed_equal,0.2,0.13333333333333333,0.13333333333333333,15
e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,semi,8,1,selected_mixture,0.05,0.13333333333333333,0.13333333333333333,15
e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,semi,8,1,selected_mixture,0.1,0.13333333333333333,0.13333333333333333,15
e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,semi,8,1,selected_mixture,0.2,0.13333333333333333,0.13333333333333333,15
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC,semi,4,0,seed_equal,0.05,0.2,0.0,20
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC,semi,4,0,seed_equal,0.1,0.0,0.0,20
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC,semi,4,0,seed_equal,0.2,0.0,0.0,20
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC,semi,4,0,selected_mixture,0.05,0.2,0.0,20
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC,semi,4,0,selected_mixture,0.1,0.0,0.0,20
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC,semi,4,0,selected_mixture,0.2,0.0,0.0,20
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC,semi,4,1,seed_equal,0.05,0.3,0.1,20
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC,semi,4,1,seed_equal,0.1,0.1,0.1,20
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC,semi,4,1,seed_equal,0.2,0.1,0.1,20
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC,semi,4,1,selected_mixture,0.05,0.3,0.1,20
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC,semi,4,1,selected_mixture,0.1,0.1,0.1,20
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC,semi,4,1,selected_mixture,0.2,0.1,0.1,20
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC,semi,8,0,seed_equal,0.05,0.25,0.0,16
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC,semi,8,0,seed_equal,0.1,0.0,0.0,16
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC,semi,8,0,seed_equal,0.2,0.0,0.0,16
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC,semi,8,0,selected_mixture,0.05,0.25,0.0,16
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC,semi,8,0,selected_mixture,0.1,0.0,0.0,16
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC,semi,8,0,selected_mixture,0.2,0.0,0.0,16
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC,semi,8,1,seed_equal,0.05,0.375,0.125,16
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC,semi,8,1,seed_equal,0.1,0.125,0.125,16
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC,semi,8,1,seed_equal,0.2,0.125,0.125,16
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC,semi,8,1,selected_mixture,0.05,0.375,0.125,16
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC,semi,8,1,selected_mixture,0.1,0.125,0.125,16
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC,semi,8,1,selected_mixture,0.2,0.125,0.125,16
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,rPc6DW4iMge,semi,4,0,seed_equal,0.05,0.6111111111111112,0.3333333333333333,18
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,rPc6DW4iMge,semi,4,0,seed_equal,0.1,0.4444444444444444,0.3333333333333333,18
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,rPc6DW4iMge,semi,4,0,seed_equal,0.2,0.3333333333333333,0.3333333333333333,18
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,rPc6DW4iMge,semi,4,0,selected_mixture,0.05,0.4444444444444444,0.16666666666666666,18
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,rPc6DW4iMge,semi,4,0,selected_mixture,0.1,0.2777777777777778,0.16666666666666666,18
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,rPc6DW4iMge,semi,4,0,selected_mixture,0.2,0.16666666666666666,0.16666666666666666,18
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,rPc6DW4iMge,semi,4,1,seed_equal,0.05,0.6666666666666666,0.5,18
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,rPc6DW4iMge,semi,4,1,seed_equal,0.1,0.5555555555555556,0.5,18
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,rPc6DW4iMge,semi,4,1,seed_equal,0.2,0.5,0.5,18
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,rPc6DW4iMge,semi,4,1,selected_mixture,0.05,0.5,0.16666666666666666,18
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,rPc6DW4iMge,semi,4,1,selected_mixture,0.1,0.3333333333333333,0.16666666666666666,18
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,rPc6DW4iMge,semi,4,1,selected_mixture,0.2,0.16666666666666666,0.16666666666666666,18
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,rPc6DW4iMge,semi,8,0,seed_equal,0.05,0.5714285714285714,0.2857142857142857,14
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,rPc6DW4iMge,semi,8,0,seed_equal,0.1,0.42857142857142855,0.2857142857142857,14
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,rPc6DW4iMge,semi,8,0,seed_equal,0.2,0.2857142857142857,0.2857142857142857,14
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,rPc6DW4iMge,semi,8,0,selected_mixture,0.05,0.35714285714285715,0.07142857142857142,14
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,rPc6DW4iMge,semi,8,0,selected_mixture,0.1,0.21428571428571427,0.07142857142857142,14
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,rPc6DW4iMge,semi,8,0,selected_mixture,0.2,0.07142857142857142,0.07142857142857142,14
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,rPc6DW4iMge,semi,8,1,seed_equal,0.05,0.5,0.0,14
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,rPc6DW4iMge,semi,8,1,seed_equal,0.1,0.2857142857142857,0.0,14
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,rPc6DW4iMge,semi,8,1,seed_equal,0.2,0.0,0.0,14
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,rPc6DW4iMge,semi,8,1,selected_mixture,0.05,0.5,0.0,14
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,rPc6DW4iMge,semi,8,1,selected_mixture,0.1,0.2857142857142857,0.0,14
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,rPc6DW4iMge,semi,8,1,selected_mixture,0.2,0.0,0.0,14
uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,uNb9QFRL6hY,semi,4,0,seed_equal,0.05,0.25,0.1,20
uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,uNb9QFRL6hY,semi,4,0,seed_equal,0.1,0.15,0.1,20
uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,uNb9QFRL6hY,semi,4,0,seed_equal,0.2,0.1,0.1,20
uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,uNb9QFRL6hY,semi,4,0,selected_mixture,0.05,0.25,0.1,20
uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,uNb9QFRL6hY,semi,4,0,selected_mixture,0.1,0.15,0.1,20
uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,uNb9QFRL6hY,semi,4,0,selected_mixture,0.2,0.1,0.1,20
uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,uNb9QFRL6hY,semi,4,1,seed_equal,0.05,0.25,0.1,20
uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,uNb9QFRL6hY,semi,4,1,seed_equal,0.1,0.15,0.1,20
uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,uNb9QFRL6hY,semi,4,1,seed_equal,0.2,0.1,0.1,20
uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,uNb9QFRL6hY,semi,4,1,selected_mixture,0.05,0.25,0.1,20
uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,uNb9QFRL6hY,semi,4,1,selected_mixture,0.1,0.15,0.1,20
uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,uNb9QFRL6hY,semi,4,1,selected_mixture,0.2,0.1,0.1,20
uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,uNb9QFRL6hY,semi,8,0,seed_equal,0.05,0.3125,0.125,16
uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,uNb9QFRL6hY,semi,8,0,seed_equal,0.1,0.1875,0.125,16
uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,uNb9QFRL6hY,semi,8,0,seed_equal,0.2,0.125,0.125,16
uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,uNb9QFRL6hY,semi,8,0,selected_mixture,0.05,0.3125,0.125,16
uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,uNb9QFRL6hY,semi,8,0,selected_mixture,0.1,0.1875,0.125,16
uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,uNb9QFRL6hY,semi,8,0,selected_mixture,0.2,0.125,0.125,16
uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,uNb9QFRL6hY,semi,8,1,seed_equal,0.05,0.1875,0.0625,16
uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,uNb9QFRL6hY,semi,8,1,seed_equal,0.1,0.0625,0.0625,16
uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,uNb9QFRL6hY,semi,8,1,seed_equal,0.2,0.0625,0.0625,16
uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,uNb9QFRL6hY,semi,8,1,selected_mixture,0.05,0.1875,0.0625,16
uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,uNb9QFRL6hY,semi,8,1,selected_mixture,0.1,0.0625,0.0625,16
uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,uNb9QFRL6hY,semi,8,1,selected_mixture,0.2,0.0625,0.0625,16
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB,semi,4,0,seed_equal,0.05,0.25,0.0,20
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB,semi,4,0,seed_equal,0.1,0.0,0.0,20
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB,semi,4,0,seed_equal,0.2,0.0,0.0,20
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB,semi,4,0,selected_mixture,0.05,0.2,0.0,20
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB,semi,4,0,selected_mixture,0.1,0.0,0.0,20
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB,semi,4,0,selected_mixture,0.2,0.0,0.0,20
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB,semi,4,1,seed_equal,0.05,0.25,0.0,20
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB,semi,4,1,seed_equal,0.1,0.0,0.0,20
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB,semi,4,1,seed_equal,0.2,0.0,0.0,20
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB,semi,4,1,selected_mixture,0.05,0.25,0.0,20
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB,semi,4,1,selected_mixture,0.1,0.0,0.0,20
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB,semi,4,1,selected_mixture,0.2,0.0,0.0,20
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB,semi,8,0,seed_equal,0.05,0.0625,0.0,16
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB,semi,8,0,seed_equal,0.1,0.0,0.0,16
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB,semi,8,0,seed_equal,0.2,0.0,0.0,16
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB,semi,8,0,selected_mixture,0.05,0.0,0.0,16
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB,semi,8,0,selected_mixture,0.1,0.0,0.0,16
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB,semi,8,0,selected_mixture,0.2,0.0,0.0,16
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB,semi,8,1,seed_equal,0.05,0.0,0.0,16
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB,semi,8,1,seed_equal,0.1,0.0,0.0,16
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB,semi,8,1,seed_equal,0.2,0.0,0.0,16
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB,semi,8,1,selected_mixture,0.05,0.0,0.0,16
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB,semi,8,1,selected_mixture,0.1,0.0,0.0,16
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB,semi,8,1,selected_mixture,0.2,0.0,0.0,16
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB,semi,4,0,seed_equal,0.05,0.1,0.0,20
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB,semi,4,0,seed_equal,0.1,0.0,0.0,20
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB,semi,4,0,seed_equal,0.2,0.0,0.0,20
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB,semi,4,0,selected_mixture,0.05,0.1,0.0,20
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB,semi,4,0,selected_mixture,0.1,0.0,0.0,20
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB,semi,4,0,selected_mixture,0.2,0.0,0.0,20
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB,semi,4,1,seed_equal,0.05,0.1,0.0,20
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB,semi,4,1,seed_equal,0.1,0.0,0.0,20
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB,semi,4,1,seed_equal,0.2,0.0,0.0,20
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB,semi,4,1,selected_mixture,0.05,0.1,0.0,20
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB,semi,4,1,selected_mixture,0.1,0.0,0.0,20
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB,semi,4,1,selected_mixture,0.2,0.0,0.0,20
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB,semi,8,0,seed_equal,0.05,0.0,0.0,16
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB,semi,8,0,seed_equal,0.1,0.0,0.0,16
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB,semi,8,0,seed_equal,0.2,0.0,0.0,16
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB,semi,8,0,selected_mixture,0.05,0.0,0.0,16
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB,semi,8,0,selected_mixture,0.1,0.0,0.0,16
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB,semi,8,0,selected_mixture,0.2,0.0,0.0,16
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB,semi,8,1,seed_equal,0.05,0.125,0.0,16
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB,semi,8,1,seed_equal,0.1,0.0,0.0,16
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB,semi,8,1,seed_equal,0.2,0.0,0.0,16
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB,semi,8,1,selected_mixture,0.05,0.125,0.0,16
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB,semi,8,1,selected_mixture,0.1,0.0,0.0,16
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB,semi,8,1,selected_mixture,0.2,0.0,0.0,16
wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB,semi,4,0,seed_equal,0.05,0.05,0.0,20
wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB,semi,4,0,seed_equal,0.1,0.05,0.0,20
wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB,semi,4,0,seed_equal,0.2,0.0,0.0,20
wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB,semi,4,0,selected_mixture,0.05,0.05,0.0,20
wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB,semi,4,0,selected_mixture,0.1,0.05,0.0,20
wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB,semi,4,0,selected_mixture,0.2,0.0,0.0,20
wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB,semi,4,1,seed_equal,0.05,0.05,0.0,20
wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB,semi,4,1,seed_equal,0.1,0.05,0.0,20
wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB,semi,4,1,seed_equal,0.2,0.0,0.0,20
wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB,semi,4,1,selected_mixture,0.05,0.05,0.0,20
wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB,semi,4,1,selected_mixture,0.1,0.05,0.0,20
wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB,semi,4,1,selected_mixture,0.2,0.0,0.0,20
wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB,semi,8,0,seed_equal,0.05,0.0,0.0,16
wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB,semi,8,0,seed_equal,0.1,0.0,0.0,16
wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB,semi,8,0,seed_equal,0.2,0.0,0.0,16
wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB,semi,8,0,selected_mixture,0.05,0.0,0.0,16
wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB,semi,8,0,selected_mixture,0.1,0.0,0.0,16
wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB,semi,8,0,selected_mixture,0.2,0.0,0.0,16
wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB,semi,8,1,seed_equal,0.05,0.0,0.0,16
