condition,k,cut,method,image_id,building,metric,real,prediction,abs_error,in_predictive_interval,mc_se
oos_geometry,8,0.05,selected_mixture,q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,q9vSo1VnCiC,late_repartition,0.0009157509157509159,0.0,0.0009157509157509159,0.5,0.0
oos_geometry,8,0.05,selected_mixture,q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,q9vSo1VnCiC,terminal_modes,18.0,7.296875,10.703125,0.0,0.07149232966052776
oos_geometry,8,0.05,selected_mixture,q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,q9vSo1VnCiC,terminal_point_disagreement,0.4420289855072464,0.5005661231884058,0.08072916666666669,1.0,0.012536267720207347
oos_geometry,8,0.05,selected_mixture,q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,q9vSo1VnCiC,terminal_singleton_fraction,0.5416666666666666,0.045572916666666664,0.49609374999999994,0.0,0.006441429535597726
oos_geometry,8,0.05,selected_mixture,q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,q9vSo1VnCiC,terminal_supported,5.0,6.203125,1.203125,0.5,0.14047836679681228
oos_geometry,8,0.05,selected_mixture,q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,q9vSo1VnCiC,terminal_within,0.01850670023247117,0.006159559072282684,0.012347141160188486,0.0,0.0002990610957588092
oos_geometry,8,0.05,selected_mixture,uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,uNb9QFRL6hY,diagnostic_stable100,0.0,0.171875,0.171875,1.0,0.05724964278641649
oos_geometry,8,0.05,selected_mixture,uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,uNb9QFRL6hY,diagnostic_stable80,0.0,0.546875,0.546875,1.0,0.08828906327266745
oos_geometry,8,0.05,selected_mixture,uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,uNb9QFRL6hY,diagnostic_stable_multimode80,0.0,0.546875,0.546875,1.0,0.08828906327266745
oos_geometry,8,0.05,selected_mixture,uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,uNb9QFRL6hY,half_count_tv,0.3143939393939394,0.1904592803030303,0.12393465909090909,0.5,0.016109487539292904
oos_geometry,8,0.05,selected_mixture,uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,uNb9QFRL6hY,half_output_mmd,0.18035010318623548,0.09065117016773915,0.08969893301849634,0.5,0.007423860123705198
oos_geometry,8,0.05,selected_mixture,uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,uNb9QFRL6hY,invalid_generated,0.0,0.0,0.0,1.0,0.0
oos_geometry,8,0.05,selected_mixture,uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,uNb9QFRL6hY,late_half_new,0.25,0.05989583333333333,0.19010416666666669,0.5,0.010038533246844854
oos_geometry,8,0.05,selected_mixture,uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,uNb9QFRL6hY,late_quarter_new,0.3333333333333333,0.0546875,0.27864583333333337,0.5,0.015731924046334177
oos_geometry,8,0.05,selected_mixture,uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,uNb9QFRL6hY,late_repartition,0.0008480797954482165,0.0,0.0008480797954482165,0.0,0.0
oos_geometry,8,0.05,selected_mixture,uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,uNb9QFRL6hY,terminal_modes,11.0,6.453125,4.546875,0.0,0.12853731298613974
oos_geometry,8,0.05,selected_mixture,uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,uNb9QFRL6hY,terminal_point_disagreement,0.5652173913043478,0.48116353754940705,0.21374752964426874,0.0,0.011639743990256756
oos_geometry,8,0.05,selected_mixture,uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,uNb9QFRL6hY,terminal_singleton_fraction,0.2608695652173913,0.05570652173913043,0.20516304347826086,0.0,0.007086430727804723
oos_geometry,8,0.05,selected_mixture,uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,uNb9QFRL6hY,terminal_supported,5.0,5.171875,1.265625,1.0,0.13086422314702967
oos_geometry,8,0.05,selected_mixture,uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,uNb9QFRL6hY,terminal_within,0.02811558436177868,0.012997756420321669,0.01511782794145701,0.0,0.00044392661289713537
oos_geometry,8,0.05,selected_mixture,yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5,yqstnuAEVhm,diagnostic_stable100,0.0,0.21875,0.21875,1.0,0.07424858801742054
oos_geometry,8,0.05,selected_mixture,yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5,yqstnuAEVhm,diagnostic_stable80,0.0,0.71875,0.71875,1.0,0.07977686053701677
oos_geometry,8,0.05,selected_mixture,yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5,yqstnuAEVhm,diagnostic_stable_multimode80,0.0,0.71875,0.71875,1.0,0.07977686053701677
oos_geometry,8,0.05,selected_mixture,yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5,yqstnuAEVhm,half_count_tv,0.2916666666666667,0.17578125,0.11588541666666669,0.5,0.015815501169427877
oos_geometry,8,0.05,selected_mixture,yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5,yqstnuAEVhm,half_output_mmd,0.1229500221092728,0.08897280598510052,0.03397721612417228,1.0,0.00872799145503541
oos_geometry,8,0.05,selected_mixture,yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5,yqstnuAEVhm,invalid_generated,0.0,0.0,0.0,1.0,0.0
oos_geometry,8,0.05,selected_mixture,yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5,yqstnuAEVhm,late_half_new,0.3333333333333333,0.04296875,0.2903645833333333,0.0,0.007476238941820449
oos_geometry,8,0.05,selected_mixture,yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5,yqstnuAEVhm,late_quarter_new,0.3333333333333333,0.03125,0.3020833333333333,0.0,0.011091971457267074
oos_geometry,8,0.05,selected_mixture,yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5,yqstnuAEVhm,late_repartition,0.0004873294346978557,0.0,0.0004873294346978557,0.5,0.0
oos_geometry,8,0.05,selected_mixture,yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5,yqstnuAEVhm,terminal_modes,12.0,6.625,5.375,0.0,0.11439153854694391
oos_geometry,8,0.05,selected_mixture,yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5,yqstnuAEVhm,terminal_point_disagreement,0.4927536231884058,0.4481997282608695,0.04455389492753628,1.0,0.014985838113551005
oos_geometry,8,0.05,selected_mixture,yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5,yqstnuAEVhm,terminal_singleton_fraction,0.3333333333333333,0.0546875,0.2786458333333333,0.0,0.007225107109678544
oos_geometry,8,0.05,selected_mixture,yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5,yqstnuAEVhm,terminal_supported,4.0,5.3125,1.3125,1.0,0.15551679837680965
oos_geometry,8,0.05,selected_mixture,yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5,yqstnuAEVhm,terminal_within,0.024252535384901224,0.012836541422453602,0.011415993962447623,0.0,0.00046659330676687846
oos_geometry,8,0.1,seed_context_t025,7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,diagnostic_stable100,0.0,0.40625,0.40625,1.0,0.08802467428796809
oos_geometry,8,0.1,seed_context_t025,7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,diagnostic_stable80,0.0,0.8125,0.8125,1.0,0.06655182874360246
oos_geometry,8,0.1,seed_context_t025,7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,diagnostic_stable_multimode80,0.0,0.8125,0.8125,1.0,0.06655182874360246
oos_geometry,8,0.1,seed_context_t025,7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,half_count_tv,0.25,0.19661458333333331,0.05338541666666666,1.0,0.016231715180967037
oos_geometry,8,0.1,seed_context_t025,7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,half_output_mmd,0.12486930587892263,0.0894033484572937,0.03546595742162893,1.0,0.008523288388837305
oos_geometry,8,0.1,seed_context_t025,7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,invalid_generated,0.0,0.0,0.0,1.0,0.0
oos_geometry,8,0.1,seed_context_t025,7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,late_half_new,0.4166666666666667,0.0,0.4166666666666667,0.0,0.0
oos_geometry,8,0.1,seed_context_t025,7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,late_quarter_new,0.41666666666666663,0.0,0.41666666666666663,0.0,0.0
oos_geometry,8,0.1,seed_context_t025,7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,late_repartition,0.0014724310776942356,0.0,0.0014724310776942356,0.0,0.0
oos_geometry,8,0.1,seed_context_t025,7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,terminal_modes,15.0,6.0,9.0,0.0,0.0
oos_geometry,8,0.1,seed_context_t025,7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,terminal_point_disagreement,0.6884057971014492,0.6278872282608695,0.06968976449275355,0.5,0.011576832023923966
oos_geometry,8,0.1,seed_context_t025,7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,terminal_singleton_fraction,0.5,0.023437499999999997,0.4765625,0.0,0.004407337791675468
oos_geometry,8,0.1,seed_context_t025,7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,terminal_supported,3.0,5.4375,2.4375,0.0,0.10577610700021126
oos_geometry,8,0.1,seed_context_t025,7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,terminal_within,0.05047515799250446,0.027871867442080245,0.022603290550424215,0.0,0.0013471610645584432
oos_geometry,8,0.1,seed_context_t025,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,diagnostic_stable100,0.0,0.484375,0.484375,1.0,0.08758050414351103
oos_geometry,8,0.1,seed_context_t025,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,diagnostic_stable80,0.0,0.84375,0.84375,0.5,0.06062344929114882
oos_geometry,8,0.1,seed_context_t025,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,diagnostic_stable_multimode80,0.0,0.84375,0.84375,0.5,0.06062344929114882
oos_geometry,8,0.1,seed_context_t025,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,half_count_tv,0.36742424242424243,0.1669034090909091,0.20052083333333331,0.5,0.01448696658620106
oos_geometry,8,0.1,seed_context_t025,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,half_output_mmd,0.19997418232601008,0.0878154610545035,0.11215872127150658,0.5,0.007885196761473274
oos_geometry,8,0.1,seed_context_t025,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,invalid_generated,0.0,0.0,0.0,1.0,0.0
oos_geometry,8,0.1,seed_context_t025,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,late_half_new,0.45833333333333337,0.0,0.45833333333333337,0.0,0.0
oos_geometry,8,0.1,seed_context_t025,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,late_quarter_new,0.41666666666666663,0.0,0.41666666666666663,0.0,0.0
oos_geometry,8,0.1,seed_context_t025,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,late_repartition,0.005847953216374269,0.0,0.005847953216374269,0.5,0.0
oos_geometry,8,0.1,seed_context_t025,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,terminal_modes,11.0,4.5,6.5,0.0,0.0
oos_geometry,8,0.1,seed_context_t025,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,terminal_point_disagreement,0.6600790513833992,0.4775815217391304,0.18249752964426877,0.5,0.015451192138622987
oos_geometry,8,0.1,seed_context_t025,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,terminal_singleton_fraction,0.30434782608695654,0.022418478260869564,0.28192934782608703,0.0,0.004741300001620796
oos_geometry,8,0.1,seed_context_t025,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,terminal_supported,4.0,3.984375,0.421875,1.0,0.10904990003727832
oos_geometry,8,0.1,seed_context_t025,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,terminal_within,0.03451910815508012,0.029020732828176885,0.007596533535803845,0.5,0.0009686606905881743
oos_geometry,8,0.1,seed_context_t025,UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,UwV83HsGsw3,diagnostic_stable100,0.0,0.375,0.375,1.0,0.08617379559686882
oos_geometry,8,0.1,seed_context_t025,UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,UwV83HsGsw3,diagnostic_stable80,0.0,0.78125,0.78125,1.0,0.07393677454173309
oos_geometry,8,0.1,seed_context_t025,UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,UwV83HsGsw3,diagnostic_stable_multimode80,0.0,0.78125,0.78125,1.0,0.07393677454173309
oos_geometry,8,0.1,seed_context_t025,UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,UwV83HsGsw3,half_count_tv,0.3333333333333333,0.21354166666666669,0.11979166666666664,1.0,0.0183269276919222
oos_geometry,8,0.1,seed_context_t025,UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,UwV83HsGsw3,half_output_mmd,0.16131409263672788,0.07951059155543443,0.08180350108129346,0.5,0.007683979105127791
oos_geometry,8,0.1,seed_context_t025,UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,UwV83HsGsw3,invalid_generated,0.0,0.0,0.0,1.0,0.0
oos_geometry,8,0.1,seed_context_t025,UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,UwV83HsGsw3,late_half_new,0.4166666666666667,0.0,0.4166666666666667,0.0,0.0
oos_geometry,8,0.1,seed_context_t025,UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,UwV83HsGsw3,late_quarter_new,0.41666666666666663,0.0,0.41666666666666663,0.0,0.0
oos_geometry,8,0.1,seed_context_t025,UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,UwV83HsGsw3,late_repartition,0.0011695906432748538,0.0,0.0011695906432748538,0.0,0.0
oos_geometry,8,0.1,seed_context_t025,UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,UwV83HsGsw3,terminal_modes,15.0,6.5,8.5,0.0,0.0
oos_geometry,8,0.1,seed_context_t025,UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,UwV83HsGsw3,terminal_point_disagreement,0.8152173913043478,0.7232223731884058,0.09199501811594202,0.5,0.009547288361466476
oos_geometry,8,0.1,seed_context_t025,UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,UwV83HsGsw3,terminal_singleton_fraction,0.3333333333333333,0.03059895833333333,0.302734375,0.0,0.004868516743620613
oos_geometry,8,0.1,seed_context_t025,UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,UwV83HsGsw3,terminal_supported,7.0,5.765625,1.234375,0.5,0.11684440184689471
oos_geometry,8,0.1,seed_context_t025,UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,UwV83HsGsw3,terminal_within,0.04730073692923852,0.026546665996731812,0.02075407093250671,0.0,0.001776432631236836
oos_geometry,8,0.1,seed_context_t025,UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,UwV83HsGsw3,diagnostic_stable100,0.0,0.25,0.25,1.0,0.07750039256562163
oos_geometry,8,0.1,seed_context_t025,UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,UwV83HsGsw3,diagnostic_stable80,0.0,0.515625,0.515625,1.0,0.08865413547644757
oos_geometry,8,0.1,seed_context_t025,UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,UwV83HsGsw3,diagnostic_stable_multimode80,0.0,0.515625,0.515625,1.0,0.08865413547644757
oos_geometry,8,0.1,seed_context_t025,UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,UwV83HsGsw3,half_count_tv,0.393939393939394,0.25615530303030304,0.13778409090909094,0.5,0.01628597644681489
oos_geometry,8,0.1,seed_context_t025,UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,UwV83HsGsw3,half_output_mmd,0.15522141777457982,0.1083320261569517,0.04688939161762812,1.0,0.010638842414831635
oos_geometry,8,0.1,seed_context_t025,UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,UwV83HsGsw3,invalid_generated,0.0,0.0,0.0,1.0,0.0
oos_geometry,8,0.1,seed_context_t025,UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,UwV83HsGsw3,late_half_new,0.41666666666666663,0.0,0.41666666666666663,0.0,0.0
oos_geometry,8,0.1,seed_context_t025,UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,UwV83HsGsw3,late_quarter_new,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0
oos_geometry,8,0.1,seed_context_t025,UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,UwV83HsGsw3,late_repartition,0.0006382506382506384,0.0,0.0006382506382506384,0.5,0.0
oos_geometry,8,0.1,seed_context_t025,UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,UwV83HsGsw3,terminal_modes,16.0,6.5,9.5,0.0,0.0
oos_geometry,8,0.1,seed_context_t025,UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,UwV83HsGsw3,terminal_point_disagreement,0.8300395256916996,0.7081274703557312,0.12191205533596833,0.0,0.008407928903985252
oos_geometry,8,0.1,seed_context_t025,UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,UwV83HsGsw3,terminal_singleton_fraction,0.5652173913043478,0.027853260869565216,0.5373641304347825,0.0,0.0048501106128704275
oos_geometry,8,0.1,seed_context_t025,UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,UwV83HsGsw3,terminal_supported,3.0,5.859375,2.859375,0.0,0.11155254409601985
oos_geometry,8,0.1,seed_context_t025,UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,UwV83HsGsw3,terminal_within,0.048357586689322975,0.020355190731156006,0.02800239595816697,0.0,0.0011362492210751007
oos_geometry,8,0.1,seed_context_t025,UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,UwV83HsGsw3,diagnostic_stable100,0.0,0.640625,0.640625,1.0,0.08612808800582228
oos_geometry,8,0.1,seed_context_t025,UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,UwV83HsGsw3,diagnostic_stable80,0.0,0.84375,0.84375,1.0,0.06330002419540137
oos_geometry,8,0.1,seed_context_t025,UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,UwV83HsGsw3,diagnostic_stable_multimode80,0.0,0.84375,0.84375,1.0,0.06330002419540137
oos_geometry,8,0.1,seed_context_t025,UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,UwV83HsGsw3,half_count_tv,0.08333333333333333,0.18489583333333331,0.1015625,0.5,0.017938239281437028
oos_geometry,8,0.1,seed_context_t025,UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,UwV83HsGsw3,half_output_mmd,0.14604884043607932,0.09321635813997337,0.05283248229610596,1.0,0.010232598691519086
oos_geometry,8,0.1,seed_context_t025,UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,UwV83HsGsw3,invalid_generated,0.0,0.0,0.0,1.0,0.0
oos_geometry,8,0.1,seed_context_t025,UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,UwV83HsGsw3,late_half_new,0.20833333333333331,0.0,0.20833333333333331,0.0,0.0
oos_geometry,8,0.1,seed_context_t025,UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,UwV83HsGsw3,late_quarter_new,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0
oos_geometry,8,0.1,seed_context_t025,UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,UwV83HsGsw3,late_repartition,0.010606556522477238,0.0,0.010606556522477238,0.0,0.0
oos_geometry,8,0.1,seed_context_t025,UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,UwV83HsGsw3,terminal_modes,9.0,3.5,5.5,0.0,0.0
oos_geometry,8,0.1,seed_context_t025,UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,UwV83HsGsw3,terminal_point_disagreement,0.5652173913043478,0.5983922101449275,0.03317481884057977,1.0,0.007889215524311715
oos_geometry,8,0.1,seed_context_t025,UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,UwV83HsGsw3,terminal_singleton_fraction,0.20833333333333334,0.009765625,0.19856770833333334,0.0,0.0031670826067125507
oos_geometry,8,0.1,seed_context_t025,UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,UwV83HsGsw3,terminal_supported,4.0,3.265625,0.734375,0.5,0.07600998256110121
oos_geometry,8,0.1,seed_context_t025,UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,UwV83HsGsw3,terminal_within,0.04068160158475101,0.035911962611220996,0.00476963897353001,1.0,0.0012560319318754075
oos_geometry,8,0.1,seed_context_t025,b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,diagnostic_stable100,0.0,0.71875,0.71875,1.0,0.08075219711382271
oos_geometry,8,0.1,seed_context_t025,b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,diagnostic_stable80,0.5,1.0,0.5,0.5,0.0
oos_geometry,8,0.1,seed_context_t025,b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,diagnostic_stable_multimode80,0.5,1.0,0.5,0.5,0.0
oos_geometry,8,0.1,seed_context_t025,b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,half_count_tv,0.0,0.0,0.0,1.0,0.0
oos_geometry,8,0.1,seed_context_t025,b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,half_output_mmd,0.14471310483265318,0.07586018599210037,0.06885291884055281,0.5,0.007337779453122441
oos_geometry,8,0.1,seed_context_t025,b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,invalid_generated,0.0,0.0,0.0,1.0,0.0
oos_geometry,8,0.1,seed_context_t025,b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,late_half_new,0.0,0.0,0.0,1.0,0.0
oos_geometry,8,0.1,seed_context_t025,b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,late_quarter_new,0.0,0.0,0.0,1.0,0.0
oos_geometry,8,0.1,seed_context_t025,b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,late_repartition,0.010596157654981184,0.0,0.010596157654981184,0.0,0.0
oos_geometry,8,0.1,seed_context_t025,b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,terminal_modes,7.0,4.5,2.5,0.0,0.0
oos_geometry,8,0.1,seed_context_t025,b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,terminal_point_disagreement,0.0,0.0,0.0,1.0,0.0
oos_geometry,8,0.1,seed_context_t025,b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,terminal_singleton_fraction,0.043478260869565216,0.01358695652173913,0.029891304347826088,1.0,0.00406732677068627
oos_geometry,8,0.1,seed_context_t025,b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,terminal_supported,6.0,4.1875,1.8125,0.0,0.09354851572578421
oos_geometry,8,0.1,seed_context_t025,b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,terminal_within,0.05979422641582668,0.04275954763164662,0.017034678784180062,0.0,0.000912832825718191
oos_geometry,8,0.1,seed_context_t025,q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,q9vSo1VnCiC,diagnostic_stable100,0.0,0.546875,0.546875,1.0,0.08720171933875884
oos_geometry,8,0.1,seed_context_t025,q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,q9vSo1VnCiC,diagnostic_stable80,0.0,0.96875,0.96875,0.0,0.021737760738757887
oos_geometry,8,0.1,seed_context_t025,q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,q9vSo1VnCiC,diagnostic_stable_multimode80,0.0,0.96875,0.96875,0.0,0.021737760738757887
oos_geometry,8,0.1,seed_context_t025,q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,q9vSo1VnCiC,half_count_tv,0.29166666666666674,0.15234375,0.1393229166666667,0.5,0.013486528952696024
oos_geometry,8,0.1,seed_context_t025,q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,q9vSo1VnCiC,half_output_mmd,0.13415342114629208,0.10018558546226983,0.03396783568402224,1.0,0.012408714880202506
oos_geometry,8,0.1,seed_context_t025,q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,q9vSo1VnCiC,invalid_generated,0.0,0.0,0.0,1.0,0.0
oos_geometry,8,0.1,seed_context_t025,q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,q9vSo1VnCiC,late_half_new,0.375,0.0,0.375,0.0,0.0
oos_geometry,8,0.1,seed_context_t025,q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,q9vSo1VnCiC,late_quarter_new,0.41666666666666663,0.0,0.41666666666666663,0.0,0.0
oos_geometry,8,0.1,seed_context_t025,q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,q9vSo1VnCiC,late_repartition,0.0003968253968253969,0.0,0.0003968253968253969,0.5,0.0
oos_geometry,8,0.1,seed_context_t025,q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,q9vSo1VnCiC,terminal_modes,13.0,5.0,8.0,0.0,0.0
oos_geometry,8,0.1,seed_context_t025,q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,q9vSo1VnCiC,terminal_point_disagreement,0.4420289855072464,0.4546535326086957,0.09584465579710144,1.0,0.01474139323425635
oos_geometry,8,0.1,seed_context_t025,q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,q9vSo1VnCiC,terminal_singleton_fraction,0.4166666666666667,0.020182291666666664,0.396484375,0.0,0.0045437458348865966
oos_geometry,8,0.1,seed_context_t025,q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,q9vSo1VnCiC,terminal_supported,3.0,4.515625,1.515625,0.5,0.10904990003727832
oos_geometry,8,0.1,seed_context_t025,q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,q9vSo1VnCiC,terminal_within,0.056577537903481884,0.028292901014308654,0.028284636889173233,0.0,0.0011199203420101302
oos_geometry,8,0.1,seed_context_t025,uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,uNb9QFRL6hY,diagnostic_stable100,0.0,0.484375,0.484375,1.0,0.08612808800582228
