condition,outer_building,k,family,selected,status,validation_images,inner_losses
semi,wc2JMjhGNzB,2,selected_mixture,joint_model25,training_inner_building_selected,34,"{""seed_equal"": 0.9323009091797483, ""seed_model_uniform10"": 0.8812265265003825, ""seed_model_uniform25"": 0.8318999172143007, ""joint_model10"": 0.8752519637614817, ""joint_model25"": 0.8260830035117825}"
semi,wc2JMjhGNzB,4,selected_person,seed_person_t01,training_inner_building_selected,14,"{""seed_equal"": 0.7273195663970953, ""seed_person_t01"": 0.7089131577704791, ""seed_person_t025"": 0.710648628080939, ""seed_person_t05"": 0.7168157835865477}"
semi,wc2JMjhGNzB,4,selected_context,seed_context_t01,training_inner_building_selected,14,"{""seed_equal"": 0.7273195663970953, ""seed_person_t025"": 0.710648628080939, ""seed_context_t01"": 0.7070531185173801, ""seed_context_t025"": 0.7163843981990288, ""seed_context_t05"": 0.721247130575395}"
semi,wc2JMjhGNzB,4,selected_type,seed_type4,training_inner_building_selected,14,"{""seed_equal"": 0.7273195663970953, ""seed_type2"": 0.7125494787807207, ""seed_type3"": 0.713794126376625, ""seed_type4"": 0.7117729490041064}"
semi,wc2JMjhGNzB,4,selected_mixture,joint_model25,training_inner_building_selected,14,"{""seed_equal"": 0.7273195663970953, ""seed_model_uniform10"": 0.700611844072511, ""seed_model_uniform25"": 0.6747440427928472, ""joint_model10"": 0.6904635365930868, ""joint_model25"": 0.6656051589573214}"
semi,wc2JMjhGNzB,6,selected_person,seed_person_t01,training_inner_building_selected,14,"{""seed_equal"": 0.6744041622310128, ""seed_person_t01"": 0.6502995293546056, ""seed_person_t025"": 0.6576835657313672, ""seed_person_t05"": 0.6644578011434144}"
semi,wc2JMjhGNzB,6,selected_context,seed_context_t01,training_inner_building_selected,14,"{""seed_equal"": 0.6744041622310128, ""seed_person_t025"": 0.6576835657313672, ""seed_context_t01"": 0.6559081909179244, ""seed_context_t025"": 0.6653019009660223, ""seed_context_t05"": 0.6695023338204821}"
semi,wc2JMjhGNzB,6,selected_type,seed_type4,training_inner_building_selected,14,"{""seed_equal"": 0.6744041622310128, ""seed_type2"": 0.6626765804992459, ""seed_type3"": 0.6626093678577744, ""seed_type4"": 0.6612227002476638}"
semi,wc2JMjhGNzB,6,selected_mixture,joint_model25,training_inner_building_selected,14,"{""seed_equal"": 0.6744041622310128, ""seed_model_uniform10"": 0.6589691677627142, ""seed_model_uniform25"": 0.6478812106244038, ""joint_model10"": 0.6506711370652506, ""joint_model25"": 0.6405501118806007}"
semi,wc2JMjhGNzB,8,selected_person,seed_person_t025,training_inner_building_selected,14,"{""seed_equal"": 0.6649467377697204, ""seed_person_t01"": 0.658169904516191, ""seed_person_t025"": 0.6572176082632246, ""seed_person_t05"": 0.6599012084609467}"
semi,wc2JMjhGNzB,8,selected_context,seed_context_t01,training_inner_building_selected,14,"{""seed_equal"": 0.6649467377697204, ""seed_person_t025"": 0.6572176082632246, ""seed_context_t01"": 0.6552880781167582, ""seed_context_t025"": 0.6601365197710931, ""seed_context_t05"": 0.6623319114137238}"
semi,wc2JMjhGNzB,8,selected_type,seed_type4,training_inner_building_selected,14,"{""seed_equal"": 0.6649467377697204, ""seed_type2"": 0.6627201992666344, ""seed_type3"": 0.6635282777538727, ""seed_type4"": 0.6626165798205671}"
semi,wc2JMjhGNzB,8,selected_mixture,joint_model25,training_inner_building_selected,14,"{""seed_equal"": 0.6649467377697204, ""seed_model_uniform10"": 0.6572959476197414, ""seed_model_uniform25"": 0.6561015008301142, ""joint_model10"": 0.6525295663393976, ""joint_model25"": 0.6513305184658813}"
semi,yqstnuAEVhm,2,selected_person,seed_person_t025,training_inner_building_selected,40,"{""seed_equal"": 0.9098378914286439, ""seed_person_t01"": 0.9098695754136479, ""seed_person_t025"": 0.8999927065815865, ""seed_person_t05"": 0.9026448951726159}"
semi,yqstnuAEVhm,2,selected_context,seed_person_t025,training_inner_building_selected,40,"{""seed_equal"": 0.9098378914286439, ""seed_person_t025"": 0.8999927065815865, ""seed_context_t01"": 0.902061918385351, ""seed_context_t025"": 0.9048240420936263, ""seed_context_t05"": 0.9070023037784047}"
semi,yqstnuAEVhm,2,selected_type,seed_type2,training_inner_building_selected,40,"{""seed_equal"": 0.9098378914286439, ""seed_type2"": 0.9090008565663183, ""seed_type3"": 0.9206796809518171, ""seed_type4"": 0.9132945461090847}"
semi,yqstnuAEVhm,2,selected_mixture,joint_model25,training_inner_building_selected,40,"{""seed_equal"": 0.9098378914286439, ""seed_model_uniform10"": 0.8578783765439161, ""seed_model_uniform25"": 0.8055804692223202, ""joint_model10"": 0.852749742110414, ""joint_model25"": 0.7998591500471709}"
semi,yqstnuAEVhm,4,selected_person,seed_person_t01,training_inner_building_selected,18,"{""seed_equal"": 0.6891455134601127, ""seed_person_t01"": 0.6747873153790214, ""seed_person_t025"": 0.676282230161507, ""seed_person_t05"": 0.6810522369300132}"
semi,yqstnuAEVhm,4,selected_context,seed_context_t01,training_inner_building_selected,18,"{""seed_equal"": 0.6891455134601127, ""seed_person_t025"": 0.676282230161507, ""seed_context_t01"": 0.6723158874423457, ""seed_context_t025"": 0.680319466895946, ""seed_context_t05"": 0.6842965461614006}"
semi,yqstnuAEVhm,4,selected_type,seed_type4,training_inner_building_selected,18,"{""seed_equal"": 0.6891455134601127, ""seed_type2"": 0.6794865828471413, ""seed_type3"": 0.6769489023791492, ""seed_type4"": 0.6760454643431285}"
semi,yqstnuAEVhm,4,selected_mixture,joint_model25,training_inner_building_selected,18,"{""seed_equal"": 0.6891455134601127, ""seed_model_uniform10"": 0.664199981933407, ""seed_model_uniform25"": 0.6399459100131537, ""joint_model10"": 0.6555862340161657, ""joint_model25"": 0.6314763436966075}"
semi,yqstnuAEVhm,6,selected_person,seed_person_t01,training_inner_building_selected,18,"{""seed_equal"": 0.6442843959502632, ""seed_person_t01"": 0.6241218135512988, ""seed_person_t025"": 0.6311829162480845, ""seed_person_t05"": 0.6366270136998415}"
semi,yqstnuAEVhm,6,selected_context,seed_context_t01,training_inner_building_selected,18,"{""seed_equal"": 0.6442843959502632, ""seed_person_t025"": 0.6311829162480845, ""seed_context_t01"": 0.6286845618114166, ""seed_context_t025"": 0.6368144660869484, ""seed_context_t05"": 0.6403009620475264}"
semi,yqstnuAEVhm,6,selected_type,seed_type3,training_inner_building_selected,18,"{""seed_equal"": 0.6442843959502632, ""seed_type2"": 0.6374657637241962, ""seed_type3"": 0.6352248473850516, ""seed_type4"": 0.6368283380146167}"
semi,yqstnuAEVhm,6,selected_mixture,joint_model25,training_inner_building_selected,18,"{""seed_equal"": 0.6442843959502632, ""seed_model_uniform10"": 0.6302888509240341, ""seed_model_uniform25"": 0.6203142586512612, ""joint_model10"": 0.6235163974723156, ""joint_model25"": 0.6142249893135868}"
semi,yqstnuAEVhm,8,selected_person,seed_person_t01,training_inner_building_selected,18,"{""seed_equal"": 0.6414788127079784, ""seed_person_t01"": 0.6308434859179342, ""seed_person_t025"": 0.6326532210295646, ""seed_person_t05"": 0.636050437799145}"
semi,yqstnuAEVhm,8,selected_context,seed_context_t01,training_inner_building_selected,18,"{""seed_equal"": 0.6414788127079784, ""seed_person_t025"": 0.6326532210295646, ""seed_context_t01"": 0.630282597936252, ""seed_context_t025"": 0.6362188099794654, ""seed_context_t05"": 0.6386860277928509}"
semi,yqstnuAEVhm,8,selected_type,seed_type4,training_inner_building_selected,18,"{""seed_equal"": 0.6414788127079784, ""seed_type2"": 0.6381373522073487, ""seed_type3"": 0.6357329943810986, ""seed_type4"": 0.634976387536248}"
semi,yqstnuAEVhm,8,selected_mixture,joint_model25,training_inner_building_selected,18,"{""seed_equal"": 0.6414788127079784, ""seed_model_uniform10"": 0.6344810147920448, ""seed_model_uniform25"": 0.6332828331263927, ""joint_model10"": 0.6290535287339901, ""joint_model25"": 0.6274843562363039}"
oos_geometry,7y3sRwLe3Va,2,selected_person,seed_person_t05,training_inner_building_selected,7,"{""seed_equal"": 1.3001873350893862, ""seed_person_t01"": 1.3459399918441861, ""seed_person_t025"": 1.3044906566206056, ""seed_person_t05"": 1.2987223292845012}"
oos_geometry,7y3sRwLe3Va,2,selected_context,seed_context_t025,training_inner_building_selected,7,"{""seed_equal"": 1.3001873350893862, ""seed_person_t025"": 1.3044906566206056, ""seed_context_t01"": 1.3000427604706393, ""seed_context_t025"": 1.2991349580413096, ""seed_context_t05"": 1.2994908130125231}"
oos_geometry,7y3sRwLe3Va,2,selected_type,seed_equal,training_inner_building_selected,7,"{""seed_equal"": 1.3001873350893862, ""seed_type2"": 1.301819213245911, ""seed_type3"": 1.320080177318119, ""seed_type4"": 1.3161132740648915}"
oos_geometry,7y3sRwLe3Va,2,selected_mixture,joint_model25,training_inner_building_selected,7,"{""seed_equal"": 1.3001873350893862, ""seed_model_uniform10"": 1.2295952088495223, ""seed_model_uniform25"": 1.1632476229027504, ""joint_model10"": 1.2278999064081135, ""joint_model25"": 1.1596247498958403}"
oos_geometry,7y3sRwLe3Va,4,selected_person,seed_person_t05,training_inner_building_selected,7,"{""seed_equal"": 1.1084804279020994, ""seed_person_t01"": 1.1388561476852666, ""seed_person_t025"": 1.1119618052828921, ""seed_person_t05"": 1.108369203498737}"
oos_geometry,7y3sRwLe3Va,4,selected_context,seed_context_t01,training_inner_building_selected,7,"{""seed_equal"": 1.1084804279020994, ""seed_person_t025"": 1.1119618052828921, ""seed_context_t01"": 1.1076803414092316, ""seed_context_t025"": 1.1077445626057207, ""seed_context_t05"": 1.1080423215183228}"
oos_geometry,7y3sRwLe3Va,4,selected_type,seed_equal,training_inner_building_selected,7,"{""seed_equal"": 1.1084804279020994, ""seed_type2"": 1.1111594897340367, ""seed_type3"": 1.1248441553673236, ""seed_type4"": 1.1321371908408888}"
oos_geometry,7y3sRwLe3Va,4,selected_mixture,joint_model25,training_inner_building_selected,7,"{""seed_equal"": 1.1084804279020994, ""seed_model_uniform10"": 1.07281769137287, ""seed_model_uniform25"": 1.0520381015579197, ""joint_model10"": 1.0718732053231317, ""joint_model25"": 1.0496346019233447}"
oos_geometry,7y3sRwLe3Va,6,selected_person,seed_person_t025,training_inner_building_selected,7,"{""seed_equal"": 1.0389545761513879, ""seed_person_t01"": 1.0490091286310785, ""seed_person_t025"": 1.0360792076914358, ""seed_person_t05"": 1.0363527757019706}"
oos_geometry,7y3sRwLe3Va,6,selected_context,seed_person_t025,training_inner_building_selected,7,"{""seed_equal"": 1.0389545761513879, ""seed_person_t025"": 1.0360792076914358, ""seed_context_t01"": 1.0363874600042908, ""seed_context_t025"": 1.0376610751223976, ""seed_context_t05"": 1.038262490122421}"
oos_geometry,7y3sRwLe3Va,6,selected_type,seed_type3,training_inner_building_selected,7,"{""seed_equal"": 1.0389545761513879, ""seed_type2"": 1.0381321474636622, ""seed_type3"": 1.0376553510592277, ""seed_type4"": 1.039150683444447}"
oos_geometry,7y3sRwLe3Va,6,selected_mixture,joint_model25,training_inner_building_selected,7,"{""seed_equal"": 1.0389545761513879, ""seed_model_uniform10"": 1.0176974983141562, ""seed_model_uniform25"": 1.0155744740248693, ""joint_model10"": 1.0162264943515031, ""joint_model25"": 1.0127150160191132}"
oos_geometry,7y3sRwLe3Va,8,selected_person,seed_person_t025,training_inner_building_selected,7,"{""seed_equal"": 1.0121324391977713, ""seed_person_t01"": 1.0195681844812732, ""seed_person_t025"": 1.0094154869743224, ""seed_person_t05"": 1.0098749882400035}"
oos_geometry,7y3sRwLe3Va,8,selected_context,seed_person_t025,training_inner_building_selected,7,"{""seed_equal"": 1.0121324391977713, ""seed_person_t025"": 1.0094154869743224, ""seed_context_t01"": 1.0105260776458802, ""seed_context_t025"": 1.0113217159397367, ""seed_context_t05"": 1.0116981616777336}"
oos_geometry,7y3sRwLe3Va,8,selected_type,seed_type2,training_inner_building_selected,7,"{""seed_equal"": 1.0121324391977713, ""seed_type2"": 1.0071821353330637, ""seed_type3"": 1.0125656085588441, ""seed_type4"": 1.0129157706545964}"
oos_geometry,7y3sRwLe3Va,8,selected_mixture,joint_model10,training_inner_building_selected,7,"{""seed_equal"": 1.0121324391977713, ""seed_model_uniform10"": 0.9966134198423227, ""seed_model_uniform25"": 1.0019644043991343, ""joint_model10"": 0.9954238916566102, ""joint_model25"": 0.9991257927951478}"
oos_geometry,UwV83HsGsw3,2,selected_person,seed_equal,training_inner_building_selected,6,"{""seed_equal"": 1.2746258295122403, ""seed_person_t01"": 1.3278094113820118, ""seed_person_t025"": 1.2832893775417433, ""seed_person_t05"": 1.2756734851414793}"
oos_geometry,UwV83HsGsw3,2,selected_context,seed_context_t05,training_inner_building_selected,6,"{""seed_equal"": 1.2746258295122403, ""seed_person_t025"": 1.2832893775417433, ""seed_context_t01"": 1.2806637473980123, ""seed_context_t025"": 1.2752322074988873, ""seed_context_t05"": 1.2746004329351015}"
oos_geometry,UwV83HsGsw3,2,selected_type,seed_equal,training_inner_building_selected,6,"{""seed_equal"": 1.2746258295122403, ""seed_type2"": 1.2823049012881886, ""seed_type3"": 1.2823841046203646, ""seed_type4"": 1.2793208275116768}"
oos_geometry,UwV83HsGsw3,2,selected_mixture,joint_model25,training_inner_building_selected,6,"{""seed_equal"": 1.2746258295122403, ""seed_model_uniform10"": 1.2110958204924744, ""seed_model_uniform25"": 1.1548977012942387, ""joint_model10"": 1.2107518563241764, ""joint_model25"": 1.1523799425725691}"
oos_geometry,UwV83HsGsw3,4,selected_person,seed_equal,training_inner_building_selected,6,"{""seed_equal"": 1.0949961943627347, ""seed_person_t01"": 1.1201961438316144, ""seed_person_t025"": 1.0989457349907157, ""seed_person_t05"": 1.0956841877976}"
oos_geometry,UwV83HsGsw3,4,selected_context,seed_context_t025,training_inner_building_selected,6,"{""seed_equal"": 1.0949961943627347, ""seed_person_t025"": 1.0989457349907157, ""seed_context_t01"": 1.0957542995860734, ""seed_context_t025"": 1.0947416958952074, ""seed_context_t05"": 1.0947668218808777}"
oos_geometry,UwV83HsGsw3,4,selected_type,seed_equal,training_inner_building_selected,6,"{""seed_equal"": 1.0949961943627347, ""seed_type2"": 1.0976595913902274, ""seed_type3"": 1.108552821336369, ""seed_type4"": 1.1074705734912071}"
oos_geometry,UwV83HsGsw3,4,selected_mixture,joint_model25,training_inner_building_selected,6,"{""seed_equal"": 1.0949961943627347, ""seed_model_uniform10"": 1.0647464733071572, ""seed_model_uniform25"": 1.0521652866492541, ""joint_model10"": 1.0637127059879246, ""joint_model25"": 1.049151139604039}"
oos_geometry,UwV83HsGsw3,6,selected_person,seed_person_t025,training_inner_building_selected,6,"{""seed_equal"": 1.0136952527638208, ""seed_person_t01"": 1.0125032307837831, ""seed_person_t025"": 1.0079362977623048, ""seed_person_t05"": 1.0098407006500574}"
oos_geometry,UwV83HsGsw3,6,selected_context,seed_person_t025,training_inner_building_selected,6,"{""seed_equal"": 1.0136952527638208, ""seed_person_t025"": 1.0079362977623048, ""seed_context_t01"": 1.0093155537758387, ""seed_context_t025"": 1.0115451526187558, ""seed_context_t05"": 1.0125498936228563}"
oos_geometry,UwV83HsGsw3,6,selected_type,seed_equal,training_inner_building_selected,6,"{""seed_equal"": 1.0136952527638208, ""seed_type2"": 1.0155416911517479, ""seed_type3"": 1.015642692169589, ""seed_type4"": 1.014909396488589}"
oos_geometry,UwV83HsGsw3,6,selected_mixture,joint_model25,training_inner_building_selected,6,"{""seed_equal"": 1.0136952527638208, ""seed_model_uniform10"": 0.9921438236476364, ""seed_model_uniform25"": 0.9919606938398277, ""joint_model10"": 0.9898654248462903, ""joint_model25"": 0.9885384329181325}"
oos_geometry,UwV83HsGsw3,8,selected_person,seed_person_t025,training_inner_building_selected,6,"{""seed_equal"": 0.987369068905236, ""seed_person_t01"": 0.9876645640471912, ""seed_person_t025"": 0.983481747301609, ""seed_person_t05"": 0.9847226039077879}"
oos_geometry,UwV83HsGsw3,8,selected_context,seed_person_t025,training_inner_building_selected,6,"{""seed_equal"": 0.987369068905236, ""seed_person_t025"": 0.983481747301609, ""seed_context_t01"": 0.9839923203823292, ""seed_context_t025"": 0.985749951081165, ""seed_context_t05"": 0.9865125511598368}"
oos_geometry,UwV83HsGsw3,8,selected_type,seed_equal,training_inner_building_selected,6,"{""seed_equal"": 0.987369068905236, ""seed_type2"": 0.9887463387371508, ""seed_type3"": 0.9889287323301442, ""seed_type4"": 0.9884998789777898}"
oos_geometry,UwV83HsGsw3,8,selected_mixture,joint_model10,training_inner_building_selected,6,"{""seed_equal"": 0.987369068905236, ""seed_model_uniform10"": 0.9744937904493618, ""seed_model_uniform25"": 0.9853650073552473, ""joint_model10"": 0.9728238598722223, ""joint_model25"": 0.9826217318361294}"
oos_geometry,b8cTxDM8gDG,2,selected_person,seed_equal,training_inner_building_selected,8,"{""seed_equal"": 1.3348977779623168, ""seed_person_t01"": 1.378591901723124, ""seed_person_t025"": 1.3409982693381108, ""seed_person_t05"": 1.3349789145717477}"
oos_geometry,b8cTxDM8gDG,2,selected_context,seed_context_t025,training_inner_building_selected,8,"{""seed_equal"": 1.3348977779623168, ""seed_person_t025"": 1.3409982693381108, ""seed_context_t01"": 1.335231755715454, ""seed_context_t025"": 1.33393961374634, ""seed_context_t05"": 1.334231081288772}"
oos_geometry,b8cTxDM8gDG,2,selected_type,seed_equal,training_inner_building_selected,8,"{""seed_equal"": 1.3348977779623168, ""seed_type2"": 1.3380761713731593, ""seed_type3"": 1.345129907732402, ""seed_type4"": 1.34397739339004}"
oos_geometry,b8cTxDM8gDG,2,selected_mixture,joint_model25,training_inner_building_selected,8,"{""seed_equal"": 1.3348977779623168, ""seed_model_uniform10"": 1.2577921380735257, ""seed_model_uniform25"": 1.1819722617389188, ""joint_model10"": 1.2563264437409951, ""joint_model25"": 1.1790089006924753}"
oos_geometry,b8cTxDM8gDG,4,selected_person,seed_person_t05,training_inner_building_selected,8,"{""seed_equal"": 1.1380254852159188, ""seed_person_t01"": 1.1734339161990184, ""seed_person_t025"": 1.140753714173052, ""seed_person_t05"": 1.1372263557207227}"
oos_geometry,b8cTxDM8gDG,4,selected_context,seed_context_t025,training_inner_building_selected,8,"{""seed_equal"": 1.1380254852159188, ""seed_person_t025"": 1.140753714173052, ""seed_context_t01"": 1.13718411346357, ""seed_context_t025"": 1.1370167063830654, ""seed_context_t05"": 1.1374018336058294}"
oos_geometry,b8cTxDM8gDG,4,selected_type,seed_equal,training_inner_building_selected,8,"{""seed_equal"": 1.1380254852159188, ""seed_type2"": 1.1380349022163232, ""seed_type3"": 1.1404873239214872, ""seed_type4"": 1.1489041585031161}"
oos_geometry,b8cTxDM8gDG,4,selected_mixture,joint_model25,training_inner_building_selected,8,"{""seed_equal"": 1.1380254852159188, ""seed_model_uniform10"": 1.104553967037543, ""seed_model_uniform25"": 1.0845133472329334, ""joint_model10"": 1.1030790165289903, ""joint_model25"": 1.0815797050432538}"
oos_geometry,b8cTxDM8gDG,6,selected_person,seed_person_t025,training_inner_building_selected,8,"{""seed_equal"": 1.0482330887478342, ""seed_person_t01"": 1.056593315055774, ""seed_person_t025"": 1.0420707299420142, ""seed_person_t05"": 1.043642238987497}"
oos_geometry,b8cTxDM8gDG,6,selected_context,seed_person_t025,training_inner_building_selected,8,"{""seed_equal"": 1.0482330887478342, ""seed_person_t025"": 1.0420707299420142, ""seed_context_t01"": 1.0449176307894843, ""seed_context_t025"": 1.04632659618108, ""seed_context_t05"": 1.0471819009710963}"
oos_geometry,b8cTxDM8gDG,6,selected_type,seed_equal,training_inner_building_selected,8,"{""seed_equal"": 1.0482330887478342, ""seed_type2"": 1.0508098958287728, ""seed_type3"": 1.050231402571371, ""seed_type4"": 1.051658781532846}"
oos_geometry,b8cTxDM8gDG,6,selected_mixture,joint_model25,training_inner_building_selected,8,"{""seed_equal"": 1.0482330887478342, ""seed_model_uniform10"": 1.0256191312787153, ""seed_model_uniform25"": 1.0206525642313622, ""joint_model10"": 1.0237539813793899, ""joint_model25"": 1.0179455939529936}"
oos_geometry,b8cTxDM8gDG,8,selected_person,seed_person_t025,training_inner_building_selected,8,"{""seed_equal"": 1.0173529291874472, ""seed_person_t01"": 1.0099235157744677, ""seed_person_t025"": 1.0077349147555994, ""seed_person_t05"": 1.0116662445473006}"
oos_geometry,b8cTxDM8gDG,8,selected_context,seed_person_t025,training_inner_building_selected,8,"{""seed_equal"": 1.0173529291874472, ""seed_person_t025"": 1.0077349147555994, ""seed_context_t01"": 1.0139039374367087, ""seed_context_t025"": 1.0155566049290448, ""seed_context_t05"": 1.0163833649885634}"
oos_geometry,b8cTxDM8gDG,8,selected_type,seed_type3,training_inner_building_selected,8,"{""seed_equal"": 1.0173529291874472, ""seed_type2"": 1.017178401137512, ""seed_type3"": 1.0170310914160354, ""seed_type4"": 1.0182228557654118}"
oos_geometry,b8cTxDM8gDG,8,selected_mixture,joint_model10,training_inner_building_selected,8,"{""seed_equal"": 1.0173529291874472, ""seed_model_uniform10"": 1.002963030676049, ""seed_model_uniform25"": 1.0085311659447775, ""joint_model10"": 1.0011829422652174, ""joint_model25"": 1.0058836872988133}"
oos_geometry,q9vSo1VnCiC,2,selected_person,seed_equal,training_inner_building_selected,8,"{""seed_equal"": 1.3311218604320592, ""seed_person_t01"": 1.3722187460087891, ""seed_person_t025"": 1.3390369389659247, ""seed_person_t05"": 1.3329879976032912}"
oos_geometry,q9vSo1VnCiC,2,selected_context,seed_equal,training_inner_building_selected,8,"{""seed_equal"": 1.3311218604320592, ""seed_person_t025"": 1.3390369389659247, ""seed_context_t01"": 1.333900242979833, ""seed_context_t025"": 1.3315032199632104, ""seed_context_t05"": 1.3311863928950523}"
oos_geometry,q9vSo1VnCiC,2,selected_type,seed_equal,training_inner_building_selected,8,"{""seed_equal"": 1.3311218604320592, ""seed_type2"": 1.3311218604320592, ""seed_type3"": 1.3426942366792658, ""seed_type4"": 1.3674356760897526}"
oos_geometry,q9vSo1VnCiC,2,selected_mixture,joint_model25,training_inner_building_selected,8,"{""seed_equal"": 1.3311218604320592, ""seed_model_uniform10"": 1.2576951041806566, ""seed_model_uniform25"": 1.1856304707976262, ""joint_model10"": 1.2572082927233725, ""joint_model25"": 1.1831360661394972}"
oos_geometry,q9vSo1VnCiC,4,selected_person,seed_person_t05,training_inner_building_selected,8,"{""seed_equal"": 1.1254334529372323, ""seed_person_t01"": 1.1482033780778433, ""seed_person_t025"": 1.1251897015026935, ""seed_person_t05"": 1.1235105040009805}"
oos_geometry,q9vSo1VnCiC,4,selected_context,seed_context_t025,training_inner_building_selected,8,"{""seed_equal"": 1.1254334529372323, ""seed_person_t025"": 1.1251897015026935, ""seed_context_t01"": 1.1249730029781038, ""seed_context_t025"": 1.1247043620096426, ""seed_context_t05"": 1.1249741886109053}"
oos_geometry,q9vSo1VnCiC,4,selected_type,seed_equal,training_inner_building_selected,8,"{""seed_equal"": 1.1254334529372323, ""seed_type2"": 1.1292556724125877, ""seed_type3"": 1.131237883436596, ""seed_type4"": 1.1388868043018539}"
oos_geometry,q9vSo1VnCiC,4,selected_mixture,joint_model25,training_inner_building_selected,8,"{""seed_equal"": 1.1254334529372323, ""seed_model_uniform10"": 1.0906772099413624, ""seed_model_uniform25"": 1.0691865023667388, ""joint_model10"": 1.0893314434232704, ""joint_model25"": 1.0661372766116823}"
oos_geometry,q9vSo1VnCiC,6,selected_person,seed_person_t025,training_inner_building_selected,8,"{""seed_equal"": 1.0454473537058608, ""seed_person_t01"": 1.0556735966864808, ""seed_person_t025"": 1.0402950876708166, ""seed_person_t05"": 1.0414019359595341}"
oos_geometry,q9vSo1VnCiC,6,selected_context,seed_person_t025,training_inner_building_selected,8,"{""seed_equal"": 1.0454473537058608, ""seed_person_t025"": 1.0402950876708166, ""seed_context_t01"": 1.0427192105740328, ""seed_context_t025"": 1.0438635128137677, ""seed_context_t05"": 1.0445698201604876}"
oos_geometry,q9vSo1VnCiC,6,selected_type,seed_equal,training_inner_building_selected,8,"{""seed_equal"": 1.0454473537058608, ""seed_type2"": 1.0478837969541406, ""seed_type3"": 1.0463931769729196, ""seed_type4"": 1.0472628241726343}"
oos_geometry,q9vSo1VnCiC,6,selected_mixture,joint_model25,training_inner_building_selected,8,"{""seed_equal"": 1.0454473537058608, ""seed_model_uniform10"": 1.0225621182917712, ""seed_model_uniform25"": 1.0169478694963323, ""joint_model10"": 1.0209419143202028, ""joint_model25"": 1.014329822653776}"
oos_geometry,q9vSo1VnCiC,8,selected_person,seed_person_t025,training_inner_building_selected,8,"{""seed_equal"": 1.0186646522463696, ""seed_person_t01"": 1.020217978460883, ""seed_person_t025"": 1.0128074887173786, ""seed_person_t05"": 1.0148131506418276}"
oos_geometry,q9vSo1VnCiC,8,selected_context,seed_person_t025,training_inner_building_selected,8,"{""seed_equal"": 1.0186646522463696, ""seed_person_t025"": 1.0128074887173786, ""seed_context_t01"": 1.0171740118300985, ""seed_context_t025"": 1.017686396305224, ""seed_context_t05"": 1.018108038758839}"
oos_geometry,q9vSo1VnCiC,8,selected_type,seed_type2,training_inner_building_selected,8,"{""seed_equal"": 1.0186646522463696, ""seed_type2"": 1.0181871783455927, ""seed_type3"": 1.0198605684291533, ""seed_type4"": 1.0213764593945436}"
oos_geometry,q9vSo1VnCiC,8,selected_mixture,joint_model10,training_inner_building_selected,8,"{""seed_equal"": 1.0186646522463696, ""seed_model_uniform10"": 1.003963990932672, ""seed_model_uniform25"": 1.0087424477358773, ""joint_model10"": 1.0028804275386707, ""joint_model25"": 1.0065559711457461}"
oos_geometry,uNb9QFRL6hY,2,selected_person,seed_equal,training_inner_building_selected,8,"{""seed_equal"": 1.3263196706033242, ""seed_person_t01"": 1.3764699712304678, ""seed_person_t025"": 1.3361176897612819, ""seed_person_t05"": 1.3285424314669958}"
oos_geometry,uNb9QFRL6hY,2,selected_context,seed_equal,training_inner_building_selected,8,"{""seed_equal"": 1.3263196706033242, ""seed_person_t025"": 1.3361176897612819, ""seed_context_t01"": 1.3329737889955298, ""seed_context_t025"": 1.3273439269527891, ""seed_context_t05"": 1.326530494009429}"
oos_geometry,uNb9QFRL6hY,2,selected_type,seed_equal,training_inner_building_selected,8,"{""seed_equal"": 1.3263196706033242, ""seed_type2"": 1.3291546654649165, ""seed_type3"": 1.3287261151991805, ""seed_type4"": 1.3353656470129684}"
oos_geometry,uNb9QFRL6hY,2,selected_mixture,joint_model25,training_inner_building_selected,8,"{""seed_equal"": 1.3263196706033242, ""seed_model_uniform10"": 1.2541995602395613, ""seed_model_uniform25"": 1.1854270468103587, ""joint_model10"": 1.2545263531391182, ""joint_model25"": 1.1844869522467003}"
oos_geometry,uNb9QFRL6hY,4,selected_person,seed_equal,training_inner_building_selected,8,"{""seed_equal"": 1.138386708352167, ""seed_person_t01"": 1.1732505037859475, ""seed_person_t025"": 1.1442155029264875, ""seed_person_t05"": 1.139610176786991}"
oos_geometry,uNb9QFRL6hY,4,selected_context,seed_equal,training_inner_building_selected,8,"{""seed_equal"": 1.138386708352167, ""seed_person_t025"": 1.1442155029264875, ""seed_context_t01"": 1.1413576224586504, ""seed_context_t025"": 1.138974420917246, ""seed_context_t05"": 1.138574797440208}"
oos_geometry,uNb9QFRL6hY,4,selected_type,seed_equal,training_inner_building_selected,8,"{""seed_equal"": 1.138386708352167, ""seed_type2"": 1.146418408896798, ""seed_type3"": 1.1547080889261818, ""seed_type4"": 1.1579517663747958}"
oos_geometry,uNb9QFRL6hY,4,selected_mixture,joint_model25,training_inner_building_selected,8,"{""seed_equal"": 1.138386708352167, ""seed_model_uniform10"": 1.1028747179401455, ""seed_model_uniform25"": 1.0816979630711248, ""joint_model10"": 1.1029195339058433, ""joint_model25"": 1.0806466782934507}"
