condition,k,cut,endpoint,method,baseline,metric,images,buildings,delta,ci_low,ci_high,building_macro_delta
oos_geometry,8,0.1,half_output_mmd,seed_type4,seed_equal,abs_error,9,6,-0.000553935863047372,-0.0072419978980556325,0.004610063880465859,-0.0013124164769203726
oos_geometry,8,0.1,half_output_mmd,selected_mixture,seed_equal,abs_error,9,6,-0.003393061818660797,-0.004925997135837774,-0.0014847998881494422,-0.0031309259795687695
oos_geometry,8,0.1,invalid_generated,seed_context_t025,seed_equal,abs_error,9,6,0.0,0.0,0.0,0.0
oos_geometry,8,0.1,invalid_generated,seed_person_t025,seed_equal,abs_error,9,6,0.0,0.0,0.0,0.0
oos_geometry,8,0.1,invalid_generated,seed_type4,seed_equal,abs_error,9,6,0.0,0.0,0.0,0.0
oos_geometry,8,0.1,invalid_generated,selected_mixture,seed_equal,abs_error,9,6,0.0,0.0,0.0,0.0
oos_geometry,8,0.1,late_half_new,seed_context_t025,seed_equal,abs_error,9,6,0.0,0.0,0.0,0.0
oos_geometry,8,0.1,late_half_new,seed_person_t025,seed_equal,abs_error,9,6,0.0,0.0,0.0,0.0
oos_geometry,8,0.1,late_half_new,seed_type4,seed_equal,abs_error,9,6,0.0,0.0,0.0,0.0
oos_geometry,8,0.1,late_half_new,selected_mixture,seed_equal,abs_error,9,6,-0.03240740740740739,-0.05429687499999998,-0.006998697916666661,-0.026620370370370353
oos_geometry,8,0.1,late_quarter_new,seed_context_t025,seed_equal,abs_error,9,6,0.0,0.0,0.0,0.0
oos_geometry,8,0.1,late_quarter_new,seed_person_t025,seed_equal,abs_error,9,6,0.0,0.0,0.0,0.0
oos_geometry,8,0.1,late_quarter_new,seed_type4,seed_equal,abs_error,9,6,0.0,0.0,0.0,0.0
oos_geometry,8,0.1,late_quarter_new,selected_mixture,seed_equal,abs_error,9,6,-0.02922453703703702,-0.05067816840277775,-0.004557291666666664,-0.023003472222222213
oos_geometry,8,0.1,late_repartition,seed_context_t025,seed_equal,abs_error,9,6,0.0,0.0,0.0,0.0
oos_geometry,8,0.1,late_repartition,seed_person_t025,seed_equal,abs_error,9,6,0.0,0.0,0.0,0.0
oos_geometry,8,0.1,late_repartition,seed_type4,seed_equal,abs_error,9,6,0.0,0.0,0.0,0.0
oos_geometry,8,0.1,late_repartition,selected_mixture,seed_equal,abs_error,9,6,-0.00012359367656790898,-0.0004895768978828187,0.0,-0.00017429140707306818
oos_geometry,8,0.1,terminal_modes,seed_context_t025,seed_equal,abs_error,9,6,0.0,0.0,0.0,0.0
oos_geometry,8,0.1,terminal_modes,seed_person_t025,seed_equal,abs_error,9,6,0.0,0.0,0.0,0.0
oos_geometry,8,0.1,terminal_modes,seed_type4,seed_equal,abs_error,9,6,0.0,0.0,0.0,0.0
oos_geometry,8,0.1,terminal_modes,selected_mixture,seed_equal,abs_error,9,6,-0.640625,-0.97265625,-0.26865234375000024,-0.5438368055555555
oos_geometry,8,0.1,terminal_point_disagreement,seed_context_t025,seed_equal,abs_error,9,6,-0.001131102693602695,-0.003021796886436835,0.0007023841077212439,-0.0007977190382081619
oos_geometry,8,0.1,terminal_point_disagreement,seed_person_t025,seed_equal,abs_error,9,6,0.0018093068364807593,-0.002768857048748343,0.00841593585309619,0.0026124583699312157
oos_geometry,8,0.1,terminal_point_disagreement,seed_type4,seed_equal,abs_error,9,6,0.00805610452349583,-0.002396833239224528,0.022543397059361703,0.010204799352217832
oos_geometry,8,0.1,terminal_point_disagreement,selected_mixture,seed_equal,abs_error,9,6,-0.014981106353388958,-0.02002899727084506,-0.0070890202980896065,-0.0133525014639145
oos_geometry,8,0.1,terminal_singleton_fraction,seed_context_t025,seed_equal,abs_error,9,6,-0.0008869263285024213,-0.0015406806687802022,-0.0003148175668025383,-0.0009411798007246423
oos_geometry,8,0.1,terminal_singleton_fraction,seed_person_t025,seed_equal,abs_error,9,6,-0.0014624849033816533,-0.0030429121376811656,-0.0002867767776268191,-0.0016000842894525029
oos_geometry,8,0.1,terminal_singleton_fraction,seed_type4,seed_equal,abs_error,9,6,-0.005711553945249609,-0.007743021245059305,-0.0017752005693581802,-0.0045753761574074125
oos_geometry,8,0.1,terminal_singleton_fraction,selected_mixture,seed_equal,abs_error,9,6,-0.019958987520128826,-0.032370452143719815,-0.007154381793478264,-0.016239086402979067
oos_geometry,8,0.1,terminal_supported,seed_context_t025,seed_equal,abs_error,9,6,-0.010416666666666666,-0.029296875,0.008398437499999847,-0.009114583333333334
oos_geometry,8,0.1,terminal_supported,seed_person_t025,seed_equal,abs_error,9,6,-0.03125,-0.078125,0.005681818181818182,-0.041666666666666664
oos_geometry,8,0.1,terminal_supported,seed_type4,seed_equal,abs_error,9,6,-0.06597222222222222,-0.12723214285714285,-0.01875,-0.07942708333333333
oos_geometry,8,0.1,terminal_supported,selected_mixture,seed_equal,abs_error,9,6,0.029513888888888888,-0.05326171875,0.18489583333333334,0.06293402777777778
oos_geometry,8,0.1,terminal_within,seed_context_t025,seed_equal,abs_error,9,6,-0.0002583343096394026,-0.0004615474890049415,-4.738041356392017e-05,-0.0002808265487869368
oos_geometry,8,0.1,terminal_within,seed_person_t025,seed_equal,abs_error,9,6,-0.0005706296997162939,-0.0011956487723744473,0.00032651568569160586,-0.0006302577802314828
oos_geometry,8,0.1,terminal_within,seed_type4,seed_equal,abs_error,9,6,-0.000529001942077068,-0.0013142619498080184,0.0005262612617967664,-0.0004301585580692273
oos_geometry,8,0.1,terminal_within,selected_mixture,seed_equal,abs_error,9,6,-0.0014413978983357804,-0.0030700832548577334,1.7175471117339067e-05,-0.0019760917127485686
oos_geometry,8,0.2,diagnostic_stable100,seed_context_t025,seed_equal,abs_error,9,6,0.005208333333333333,-0.0078125,0.016927083333333332,0.005208333333333333
oos_geometry,8,0.2,diagnostic_stable100,seed_person_t025,seed_equal,abs_error,9,6,0.003472222222222222,0.0,0.010107421874999911,0.005208333333333333
oos_geometry,8,0.2,diagnostic_stable100,seed_type4,seed_equal,abs_error,9,6,-0.04861111111111111,-0.07291666666666667,-0.0234375,-0.04340277777777777
oos_geometry,8,0.2,diagnostic_stable100,selected_mixture,seed_equal,abs_error,9,6,-0.14583333333333334,-0.22005208333333334,-0.055615234375000266,-0.12673611111111113
oos_geometry,8,0.2,diagnostic_stable80,seed_context_t025,seed_equal,abs_error,9,6,0.012152777777777778,-0.020833333333333332,0.040364583333333336,0.0004340277777777774
oos_geometry,8,0.2,diagnostic_stable80,seed_person_t025,seed_equal,abs_error,9,6,0.013888888888888888,-0.01953125,0.037760416666666664,0.0034722222222222225
oos_geometry,8,0.2,diagnostic_stable80,seed_type4,seed_equal,abs_error,9,6,0.015625,-0.015625,0.033203125,0.012152777777777778
oos_geometry,8,0.2,diagnostic_stable80,selected_mixture,seed_equal,abs_error,9,6,-0.07291666666666667,-0.111328125,-0.030338541666666902,-0.07204861111111112
oos_geometry,8,0.2,diagnostic_stable_multimode80,seed_context_t025,seed_equal,abs_error,9,6,0.010416666666666666,-0.026041666666666668,0.039663461538461536,-0.0021701388888888894
oos_geometry,8,0.2,diagnostic_stable_multimode80,seed_person_t025,seed_equal,abs_error,9,6,0.012152777777777778,-0.020833333333333332,0.036458333333333336,0.0008680555555555559
oos_geometry,8,0.2,diagnostic_stable_multimode80,seed_type4,seed_equal,abs_error,9,6,0.015625,-0.01480034722222222,0.03125,0.010850694444444446
oos_geometry,8,0.2,diagnostic_stable_multimode80,selected_mixture,seed_equal,abs_error,9,6,-0.07118055555555555,-0.111328125,-0.026668526785714314,-0.07074652777777778
oos_geometry,8,0.2,half_count_tv,seed_context_t025,seed_equal,abs_error,9,6,0.0010784932659932643,-0.003777117768595044,0.0056423611111111145,0.0015980113636363648
oos_geometry,8,0.2,half_count_tv,seed_person_t025,seed_equal,abs_error,9,6,-0.0014073021885521808,-0.008828766177398981,0.006076388888888905,-0.0006017203282828176
oos_geometry,8,0.2,half_count_tv,seed_type4,seed_equal,abs_error,9,6,-0.0002893518518518524,-0.007147800116550125,0.010533188328598462,0.002321390993265997
oos_geometry,8,0.2,half_count_tv,selected_mixture,seed_equal,abs_error,9,6,-0.016295770202020204,-0.021908503280573595,-0.008463541666666664,-0.0152271412037037
oos_geometry,8,0.2,half_output_mmd,seed_context_t025,seed_equal,abs_error,9,6,-0.0006084427992766278,-0.0029805914532381747,0.0016384040916536228,-0.00034767647391580476
oos_geometry,8,0.2,half_output_mmd,seed_person_t025,seed_equal,abs_error,9,6,-0.0006840369728401646,-0.005157957945338811,0.0030048913161443485,-0.0008030702831869621
oos_geometry,8,0.2,half_output_mmd,seed_type4,seed_equal,abs_error,9,6,-0.000553935863047372,-0.0072419978980556325,0.004610063880465859,-0.0013124164769203726
oos_geometry,8,0.2,half_output_mmd,selected_mixture,seed_equal,abs_error,9,6,-0.003393061818660797,-0.004925997135837774,-0.0014847998881494422,-0.0031309259795687695
oos_geometry,8,0.2,invalid_generated,seed_context_t025,seed_equal,abs_error,9,6,0.0,0.0,0.0,0.0
oos_geometry,8,0.2,invalid_generated,seed_person_t025,seed_equal,abs_error,9,6,0.0,0.0,0.0,0.0
oos_geometry,8,0.2,invalid_generated,seed_type4,seed_equal,abs_error,9,6,0.0,0.0,0.0,0.0
oos_geometry,8,0.2,invalid_generated,selected_mixture,seed_equal,abs_error,9,6,0.0,0.0,0.0,0.0
oos_geometry,8,0.2,late_half_new,seed_context_t025,seed_equal,abs_error,9,6,0.0,0.0,0.0,0.0
oos_geometry,8,0.2,late_half_new,seed_person_t025,seed_equal,abs_error,9,6,0.0,0.0,0.0,0.0
oos_geometry,8,0.2,late_half_new,seed_type4,seed_equal,abs_error,9,6,0.0,0.0,0.0,0.0
oos_geometry,8,0.2,late_half_new,selected_mixture,seed_equal,abs_error,9,6,-0.028645833333333332,-0.05262586805555555,-0.0024594907407407395,-0.02097800925925926
oos_geometry,8,0.2,late_quarter_new,seed_context_t025,seed_equal,abs_error,9,6,0.0,0.0,0.0,0.0
oos_geometry,8,0.2,late_quarter_new,seed_person_t025,seed_equal,abs_error,9,6,0.0,0.0,0.0,0.0
oos_geometry,8,0.2,late_quarter_new,seed_type4,seed_equal,abs_error,9,6,0.0,0.0,0.0,0.0
oos_geometry,8,0.2,late_quarter_new,selected_mixture,seed_equal,abs_error,9,6,-0.010995370370370364,-0.020833333333333332,-0.0008680555555555555,-0.010706018518518516
oos_geometry,8,0.2,late_repartition,seed_context_t025,seed_equal,abs_error,9,6,0.0,0.0,0.0,0.0
oos_geometry,8,0.2,late_repartition,seed_person_t025,seed_equal,abs_error,9,6,0.0,0.0,0.0,0.0
oos_geometry,8,0.2,late_repartition,seed_type4,seed_equal,abs_error,9,6,0.0,0.0,0.0,0.0
oos_geometry,8,0.2,late_repartition,selected_mixture,seed_equal,abs_error,9,6,-6.51766859277823e-05,-0.0002932950866750203,0.0,-9.776502889167343e-05
oos_geometry,8,0.2,terminal_modes,seed_context_t025,seed_equal,abs_error,9,6,0.0,0.0,0.0,0.0
oos_geometry,8,0.2,terminal_modes,seed_person_t025,seed_equal,abs_error,9,6,0.0,0.0,0.0,0.0
oos_geometry,8,0.2,terminal_modes,seed_type4,seed_equal,abs_error,9,6,0.0,0.0,0.0,0.0
oos_geometry,8,0.2,terminal_modes,selected_mixture,seed_equal,abs_error,9,6,-0.4861111111111111,-0.9088541666666666,-0.03819444444444445,-0.34722222222222215
oos_geometry,8,0.2,terminal_point_disagreement,seed_context_t025,seed_equal,abs_error,9,6,-0.001131102693602695,-0.003021796886436835,0.0007023841077212439,-0.0007977190382081619
oos_geometry,8,0.2,terminal_point_disagreement,seed_person_t025,seed_equal,abs_error,9,6,0.0018093068364807593,-0.002768857048748343,0.00841593585309619,0.0026124583699312157
oos_geometry,8,0.2,terminal_point_disagreement,seed_type4,seed_equal,abs_error,9,6,0.00805610452349583,-0.002396833239224528,0.022543397059361703,0.010204799352217832
oos_geometry,8,0.2,terminal_point_disagreement,selected_mixture,seed_equal,abs_error,9,6,-0.014981106353388958,-0.02002899727084506,-0.0070890202980896065,-0.0133525014639145
oos_geometry,8,0.2,terminal_singleton_fraction,seed_context_t025,seed_equal,abs_error,9,6,-0.00044346316425120065,-0.0008806360708534557,-4.717693236712395e-06,-0.00042459239130434304
oos_geometry,8,0.2,terminal_singleton_fraction,seed_person_t025,seed_equal,abs_error,9,6,-0.00044975342190015706,-0.0018186707427536117,0.0005007182687952834,-0.0004450357286634435
oos_geometry,8,0.2,terminal_singleton_fraction,seed_type4,seed_equal,abs_error,9,6,-0.004173585950080515,-0.005781249999999999,-0.0012077294685990322,-0.0031797252415458922
oos_geometry,8,0.2,terminal_singleton_fraction,selected_mixture,seed_equal,abs_error,9,6,-0.016760391505636067,-0.028517666309573576,-0.003895635190217392,-0.01206235532407407
oos_geometry,8,0.2,terminal_supported,seed_context_t025,seed_equal,abs_error,9,6,-0.003472222222222222,-0.021484375,0.0109375,-0.006510416666666667
oos_geometry,8,0.2,terminal_supported,seed_person_t025,seed_equal,abs_error,9,6,0.0,-0.036458333333333336,0.0234375,0.0017361111111111119
oos_geometry,8,0.2,terminal_supported,seed_type4,seed_equal,abs_error,9,6,0.005208333333333333,-0.06901041666666667,0.0625,0.014756944444444442
oos_geometry,8,0.2,terminal_supported,selected_mixture,seed_equal,abs_error,9,6,-0.10069444444444445,-0.14375,-0.049107142857142856,-0.09157986111111112
oos_geometry,8,0.2,terminal_within,seed_context_t025,seed_equal,abs_error,9,6,1.4640486464895165e-05,-0.00015863043369390259,0.0002041725974562397,2.124539419731221e-05
oos_geometry,8,0.2,terminal_within,seed_person_t025,seed_equal,abs_error,9,6,0.00031258121135019855,-0.0002827200776669799,0.001380807552121816,0.0005245655710330323
oos_geometry,8,0.2,terminal_within,seed_type4,seed_equal,abs_error,9,6,0.00020661016057769448,-0.0006738569932164666,0.0019982314099819057,0.000746502554505799
oos_geometry,8,0.2,terminal_within,selected_mixture,seed_equal,abs_error,9,6,-0.0017459124087377711,-0.004964580150978153,0.000616839275519753,-0.0020075549360773545
semi,4,0.05,diagnostic_stable100,seed_context_t025,seed_equal,abs_error,18,10,-0.001736111111111111,-0.010416666666666666,0.014204545454545454,0.0043749999999999995
semi,4,0.05,diagnostic_stable100,seed_person_t025,seed_equal,abs_error,18,10,-0.0026041666666666665,-0.017541015625,0.015625,0.0038281250000000004
semi,4,0.05,diagnostic_stable100,seed_type4,seed_equal,abs_error,18,10,-0.001736111111111111,-0.01875,0.012421874999999978,-0.003359375
semi,4,0.05,diagnostic_stable100,selected_mixture,seed_equal,abs_error,18,10,-0.08333333333333333,-0.15888020833333333,-0.01953125,-0.090546875
semi,4,0.05,diagnostic_stable80,seed_context_t025,seed_equal,abs_error,18,10,0.0026041666666666665,-0.008230479691876751,0.020206473214285686,0.0096875
semi,4,0.05,diagnostic_stable80,seed_person_t025,seed_equal,abs_error,18,10,0.001736111111111111,-0.011948529411764705,0.022727272727272728,0.009218750000000001
semi,4,0.05,diagnostic_stable80,seed_type4,seed_equal,abs_error,18,10,0.006076388888888889,-0.006578947368421052,0.020833333333333332,0.007578125
semi,4,0.05,diagnostic_stable80,selected_mixture,seed_equal,abs_error,18,10,-0.033854166666666664,-0.08238636363636363,0.008413461538461538,-0.040234375
semi,4,0.05,diagnostic_stable_multimode80,seed_context_t025,seed_equal,abs_error,18,10,0.0008680555555555555,-0.009232954545454546,0.015625,0.006562500000000001
semi,4,0.05,diagnostic_stable_multimode80,seed_person_t025,seed_equal,abs_error,18,10,-0.0008680555555555555,-0.015625,0.017045454545454544,0.0045312500000000006
semi,4,0.05,diagnostic_stable_multimode80,seed_type4,seed_equal,abs_error,18,10,0.0026041666666666665,-0.015625,0.018309589460784294,0.0013281249999999994
semi,4,0.05,diagnostic_stable_multimode80,selected_mixture,seed_equal,abs_error,18,10,-0.06336805555555555,-0.12144886363636363,0.0036428874434389046,-0.054609375
semi,4,0.05,half_count_tv,seed_context_t025,seed_equal,abs_error,18,10,-0.0008154461279461273,-0.002934802827380953,0.001693246384297521,0.00023259943181818155
semi,4,0.05,half_count_tv,seed_person_t025,seed_equal,abs_error,18,10,-2.6304713804706458e-05,-0.0035043282691040725,0.004334673080234161,0.0010694839015151566
semi,4,0.05,half_count_tv,seed_type4,seed_equal,abs_error,18,10,0.0006641940235690259,-0.0034253669507575716,0.0046423709753787784,0.0002550899621212116
semi,4,0.05,half_count_tv,selected_mixture,seed_equal,abs_error,18,10,-0.007141729797979797,-0.021604238498769746,0.0019128530550065789,-0.011845999053030302
semi,4,0.05,half_output_mmd,seed_context_t025,seed_equal,abs_error,18,10,-0.0006935511770375506,-0.002915759123055823,0.001343101034883413,-0.000752919349379526
semi,4,0.05,half_output_mmd,seed_person_t025,seed_equal,abs_error,18,10,-0.00039243636637283064,-0.003760185840516605,0.0025552014718272877,-0.0006919885291484565
semi,4,0.05,half_output_mmd,seed_type4,seed_equal,abs_error,18,10,0.0008400155099148893,-0.0029912174642431656,0.004153792657099453,0.0009046369865732824
semi,4,0.05,half_output_mmd,selected_mixture,seed_equal,abs_error,18,10,-0.0035745569493801244,-0.00745110650940889,0.0006939110577387081,-0.0034950430699469334
semi,4,0.05,invalid_generated,seed_context_t025,seed_equal,abs_error,18,10,0.0,0.0,0.0,0.0
semi,4,0.05,invalid_generated,seed_person_t025,seed_equal,abs_error,18,10,0.0,0.0,0.0,0.0
semi,4,0.05,invalid_generated,seed_type4,seed_equal,abs_error,18,10,0.0,0.0,0.0,0.0
semi,4,0.05,invalid_generated,selected_mixture,seed_equal,abs_error,18,10,0.0,0.0,0.0,0.0
semi,4,0.05,late_half_new,seed_context_t025,seed_equal,abs_error,18,10,0.0,0.0,0.0,0.0
semi,4,0.05,late_half_new,seed_person_t025,seed_equal,abs_error,18,10,0.0,0.0,0.0,0.0
semi,4,0.05,late_half_new,seed_type4,seed_equal,abs_error,18,10,0.0,0.0,0.0,0.0
semi,4,0.05,late_half_new,selected_mixture,seed_equal,abs_error,18,10,-0.007819076178451175,-0.018845548004555353,9.199501811590379e-05,-0.009953243371212117
semi,4,0.05,late_quarter_new,seed_context_t025,seed_equal,abs_error,18,10,0.0,0.0,0.0,0.0
semi,4,0.05,late_quarter_new,seed_person_t025,seed_equal,abs_error,18,10,0.0,0.0,0.0,0.0
semi,4,0.05,late_quarter_new,seed_type4,seed_equal,abs_error,18,10,0.0,0.0,0.0,0.0
semi,4,0.05,late_quarter_new,selected_mixture,seed_equal,abs_error,18,10,-0.0052083333333333365,-0.015625000000000003,0.000400641025641025,-0.00815104166666667
semi,4,0.05,late_repartition,seed_context_t025,seed_equal,abs_error,18,10,0.0,0.0,0.0,0.0
semi,4,0.05,late_repartition,seed_person_t025,seed_equal,abs_error,18,10,0.0,0.0,0.0,0.0
semi,4,0.05,late_repartition,seed_type4,seed_equal,abs_error,18,10,0.0,0.0,0.0,0.0
semi,4,0.05,late_repartition,selected_mixture,seed_equal,abs_error,18,10,-0.0005042665974384973,-0.0017076227361177113,0.0,-0.0007747327571480593
semi,4,0.05,terminal_modes,seed_context_t025,seed_equal,abs_error,18,10,0.0,0.0,0.0,0.0
semi,4,0.05,terminal_modes,seed_person_t025,seed_equal,abs_error,18,10,0.0,0.0,0.0,0.0
semi,4,0.05,terminal_modes,seed_type4,seed_equal,abs_error,18,10,0.0,0.0,0.0,0.0
semi,4,0.05,terminal_modes,selected_mixture,seed_equal,abs_error,18,10,-0.3012152777777778,-0.5797111742424242,-0.09466911764705882,-0.323984375
semi,4,0.05,terminal_point_disagreement,seed_context_t025,seed_equal,abs_error,18,10,-0.0019923778415626256,-0.009034223862263952,0.0018986163194870654,-0.0046615539125729405
semi,4,0.05,terminal_point_disagreement,seed_person_t025,seed_equal,abs_error,18,10,-0.003705247676035716,-0.019215543608438922,0.004002242468748831,-0.009173614542160737
semi,4,0.05,terminal_point_disagreement,seed_type4,seed_equal,abs_error,18,10,-0.00703565318035427,-0.025672875019002745,0.0030650666269472025,-0.013416965167984194
semi,4,0.05,terminal_point_disagreement,selected_mixture,seed_equal,abs_error,18,10,-0.018485596780433742,-0.04968971026991578,-0.0031370957365777423,-0.03229931300583475
semi,4,0.05,terminal_singleton_fraction,seed_context_t025,seed_equal,abs_error,18,10,-0.00018727812545747216,-0.00033951162049721553,-4.73484848484862e-05,-0.00022840497364953863
semi,4,0.05,terminal_singleton_fraction,seed_person_t025,seed_equal,abs_error,18,10,-0.00014953657956375452,-0.00038496376811594546,-3.0174589706134774e-05,-0.00021481801712780246
semi,4,0.05,terminal_singleton_fraction,seed_type4,seed_equal,abs_error,18,10,-0.0003255208333333333,-0.000846354166666663,-4.7321084104937834e-05,-0.00045572916666666575
semi,4,0.05,terminal_singleton_fraction,selected_mixture,seed_equal,abs_error,18,10,-0.004436490127726542,-0.00920948616600791,-0.0015177224736048294,-0.005221302700922271
semi,4,0.05,terminal_supported,seed_context_t025,seed_equal,abs_error,18,10,0.0026041666666666665,-0.001838235294117647,0.006324573863636345,0.0021874999999999998
semi,4,0.05,terminal_supported,seed_person_t025,seed_equal,abs_error,18,10,0.001736111111111111,-0.0045332195378151256,0.007352941176470588,0.0018750000000000004
semi,4,0.05,terminal_supported,seed_type4,seed_equal,abs_error,18,10,0.006076388888888889,-0.0009191176470588235,0.018229166666666668,0.0078125
semi,4,0.05,terminal_supported,selected_mixture,seed_equal,abs_error,18,10,-0.03125,-0.09884837479096989,0.07676669034090908,0.023984375000000002
semi,4,0.05,terminal_within,seed_context_t025,seed_equal,abs_error,18,10,8.10425196031134e-06,-6.597608087135584e-05,0.0001304546215060233,3.5098274257135165e-05
semi,4,0.05,terminal_within,seed_person_t025,seed_equal,abs_error,18,10,1.264480770370894e-05,-0.00010856463880527949,0.00020288522666417854,7.397012043647232e-05
semi,4,0.05,terminal_within,seed_type4,seed_equal,abs_error,18,10,-3.0980461851199786e-05,-0.00023580591696235548,0.00015702346958243517,-3.4463895110255304e-05
semi,4,0.05,terminal_within,selected_mixture,seed_equal,abs_error,18,10,-0.0016993734487579465,-0.0024700296291679546,-0.0006973686701406375,-0.0015435731071267952
semi,4,0.1,diagnostic_stable100,seed_context_t025,seed_equal,abs_error,18,10,-0.001736111111111111,-0.010416666666666666,0.014204545454545454,0.0043749999999999995
semi,4,0.1,diagnostic_stable100,seed_person_t025,seed_equal,abs_error,18,10,-0.003472222222222222,-0.017708333333333333,0.015625,0.003515625
semi,4,0.1,diagnostic_stable100,seed_type4,seed_equal,abs_error,18,10,0.0008680555555555555,-0.01191360294117647,0.014547991071428562,0.001328125
semi,4,0.1,diagnostic_stable100,selected_mixture,seed_equal,abs_error,18,10,-0.06770833333333333,-0.1374310661764706,-0.010168087121212185,-0.074296875
semi,4,0.1,diagnostic_stable80,seed_context_t025,seed_equal,abs_error,18,10,-0.0026041666666666665,-0.014881036931818182,0.013541666666666667,0.0018750000000000004
semi,4,0.1,diagnostic_stable80,seed_person_t025,seed_equal,abs_error,18,10,-0.003472222222222222,-0.015625,0.020089285714285716,0.00640625
semi,4,0.1,diagnostic_stable80,seed_type4,seed_equal,abs_error,18,10,-0.0008680555555555555,-0.015625,0.013020833333333334,-0.0024218749999999995
semi,4,0.1,diagnostic_stable80,selected_mixture,seed_equal,abs_error,18,10,-0.035590277777777776,-0.08136746066433566,-0.003125,-0.045546875
semi,4,0.1,diagnostic_stable_multimode80,seed_context_t025,seed_equal,abs_error,18,10,-0.004340277777777778,-0.014802631578947368,0.0109375,0.0012499999999999998
semi,4,0.1,diagnostic_stable_multimode80,seed_person_t025,seed_equal,abs_error,18,10,-0.003472222222222222,-0.016157384072580647,0.0225344967532467,0.00890625
semi,4,0.1,diagnostic_stable_multimode80,seed_type4,seed_equal,abs_error,18,10,0.0,-0.015625,0.0146484375,-0.0008593749999999997
semi,4,0.1,diagnostic_stable_multimode80,selected_mixture,seed_equal,abs_error,18,10,-0.033854166666666664,-0.078125,-0.0021540178571428773,-0.042421875
semi,4,0.1,half_count_tv,seed_context_t025,seed_equal,abs_error,18,10,-0.0008154461279461273,-0.002934802827380953,0.001693246384297521,0.00023259943181818155
semi,4,0.1,half_count_tv,seed_person_t025,seed_equal,abs_error,18,10,-2.6304713804706458e-05,-0.0035043282691040725,0.004334673080234161,0.0010694839015151566
semi,4,0.1,half_count_tv,seed_type4,seed_equal,abs_error,18,10,0.0006641940235690259,-0.0034253669507575716,0.0046423709753787784,0.0002550899621212116
semi,4,0.1,half_count_tv,selected_mixture,seed_equal,abs_error,18,10,-0.007141729797979797,-0.021604238498769746,0.0019128530550065789,-0.011845999053030302
semi,4,0.1,half_output_mmd,seed_context_t025,seed_equal,abs_error,18,10,-0.0006935511770375506,-0.002915759123055823,0.001343101034883413,-0.000752919349379526
semi,4,0.1,half_output_mmd,seed_person_t025,seed_equal,abs_error,18,10,-0.00039243636637283064,-0.003760185840516605,0.0025552014718272877,-0.0006919885291484565
semi,4,0.1,half_output_mmd,seed_type4,seed_equal,abs_error,18,10,0.0008400155099148893,-0.0029912174642431656,0.004153792657099453,0.0009046369865732824
semi,4,0.1,half_output_mmd,selected_mixture,seed_equal,abs_error,18,10,-0.0035745569493801244,-0.00745110650940889,0.0006939110577387081,-0.0034950430699469334
semi,4,0.1,invalid_generated,seed_context_t025,seed_equal,abs_error,18,10,0.0,0.0,0.0,0.0
semi,4,0.1,invalid_generated,seed_person_t025,seed_equal,abs_error,18,10,0.0,0.0,0.0,0.0
semi,4,0.1,invalid_generated,seed_type4,seed_equal,abs_error,18,10,0.0,0.0,0.0,0.0
semi,4,0.1,invalid_generated,selected_mixture,seed_equal,abs_error,18,10,0.0,0.0,0.0,0.0
semi,4,0.1,late_half_new,seed_context_t025,seed_equal,abs_error,18,10,0.0,0.0,0.0,0.0
semi,4,0.1,late_half_new,seed_person_t025,seed_equal,abs_error,18,10,0.0,0.0,0.0,0.0
semi,4,0.1,late_half_new,seed_type4,seed_equal,abs_error,18,10,0.0,0.0,0.0,0.0
semi,4,0.1,late_half_new,selected_mixture,seed_equal,abs_error,18,10,-0.006082965067340066,-0.015598415256618378,0.0004006410256410262,-0.00839074337121212
semi,4,0.1,late_quarter_new,seed_context_t025,seed_equal,abs_error,18,10,0.0,0.0,0.0,0.0
semi,4,0.1,late_quarter_new,seed_person_t025,seed_equal,abs_error,18,10,0.0,0.0,0.0,0.0
semi,4,0.1,late_quarter_new,seed_type4,seed_equal,abs_error,18,10,0.0,0.0,0.0,0.0
semi,4,0.1,late_quarter_new,selected_mixture,seed_equal,abs_error,18,10,0.004484953703703703,-0.00018601190476190608,0.013720703124999985,0.006562499999999997
semi,4,0.1,late_repartition,seed_context_t025,seed_equal,abs_error,18,10,0.0,0.0,0.0,0.0
semi,4,0.1,late_repartition,seed_person_t025,seed_equal,abs_error,18,10,0.0,0.0,0.0,0.0
semi,4,0.1,late_repartition,seed_type4,seed_equal,abs_error,18,10,0.0,0.0,0.0,0.0
semi,4,0.1,late_repartition,selected_mixture,seed_equal,abs_error,18,10,0.0,0.0,0.0,0.0
semi,4,0.1,terminal_modes,seed_context_t025,seed_equal,abs_error,18,10,0.0,0.0,0.0,0.0
semi,4,0.1,terminal_modes,seed_person_t025,seed_equal,abs_error,18,10,0.0,0.0,0.0,0.0
semi,4,0.1,terminal_modes,seed_type4,seed_equal,abs_error,18,10,0.0,0.0,0.0,0.0
semi,4,0.1,terminal_modes,selected_mixture,seed_equal,abs_error,18,10,-0.1996527777777778,-0.42159722222222223,-0.07015165441176559,-0.246640625
semi,4,0.1,terminal_point_disagreement,seed_context_t025,seed_equal,abs_error,18,10,-0.0019923778415626256,-0.009034223862263952,0.0018986163194870654,-0.0046615539125729405
semi,4,0.1,terminal_point_disagreement,seed_person_t025,seed_equal,abs_error,18,10,-0.003705247676035716,-0.019215543608438922,0.004002242468748831,-0.009173614542160737
