image_id,condition,cut,n_valid,requested_h,observed_k,horizon_shorter_than_requested,orders,n_orders_supported_at_k,p_all_modes_seen_twice_exact,p_all_modes_seen_twice_replay,p_stable_core10_unconditional,p_stable_core10_given_support,p_stable_core15_unconditional,p_stable_core15_given_support,p_stable_core20_unconditional,p_stable_core20_given_support
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,0.075,24,10,10,False,100,0,0,0,0,,0,,0,
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,0.075,24,12,12,False,100,0,6.65642070946e-06,0,0,,0,,0,
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,0.075,24,15,15,False,100,0,0.00170095081927,0,0,,0,,0,
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,0.075,24,18,18,False,100,2,0.0352610775952,0.02,0.02,1,0.02,1,0.02,1
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,0.075,24,19,19,False,100,4,0.0745341614907,0.04,0.04,1,0.04,1,0.04,1
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,0.1,24,2,2,False,200,0,0,0,0,,0,,0,
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,0.1,24,3,3,False,200,0,0,0,0,,0,,0,
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,0.1,24,4,4,False,200,0,0,0,0,,0,,0,
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,0.1,24,5,5,False,200,0,0,0,0,,0,,0,
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,0.1,24,6,6,False,200,0,0,0,0,,0,,0,
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,0.1,24,7,7,False,200,0,0,0,0,,0,,0,
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,0.1,24,8,8,False,200,0,0,0,0,,0,,0,
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,0.1,24,10,10,False,200,0,5.50667531419e-05,0,0,,0,,0,
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,0.1,24,12,12,False,200,1,0.00208567848896,0.005,0,0,0.005,1,0.005,1
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,0.1,24,15,15,False,200,7,0.0377421407506,0.035,0.005,0.142857142857,0.01,0.285714285714,0.01,0.285714285714
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,0.1,24,18,18,False,200,35,0.197346132129,0.175,0.045,0.257142857143,0.095,0.542857142857,0.105,0.6
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,0.1,24,19,19,False,200,56,0.290796160361,0.28,0.14,0.5,0.215,0.767857142857,0.22,0.785714285714
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,0.125,24,2,2,False,100,0,0,0,0,,0,,0,
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,0.125,24,3,3,False,100,0,0,0,0,,0,,0,
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,0.125,24,4,4,False,100,0,0,0,0,,0,,0,
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,0.125,24,5,5,False,100,0,0,0,0,,0,,0,
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,0.125,24,6,6,False,100,0,0,0,0,,0,,0,
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,0.125,24,7,7,False,100,0,0,0,0,,0,,0,
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,0.125,24,8,8,False,100,0,0,0,0,,0,,0,
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,0.125,24,10,10,False,100,0,5.50667531419e-05,0,0,,0,,0,
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,0.125,24,12,12,False,100,0,0.00208567848896,0,0,,0,,0,
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,0.125,24,15,15,False,100,1,0.0377421407506,0.01,0,0,0.01,1,0.01,1
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,0.125,24,18,18,False,100,23,0.197346132129,0.23,0.1,0.434782608696,0.16,0.695652173913,0.16,0.695652173913
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,0.125,24,19,19,False,100,33,0.290796160361,0.33,0.21,0.636363636364,0.28,0.848484848485,0.28,0.848484848485
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,0.15,24,2,2,False,100,0,0,0,0,,0,,0,
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,0.15,24,3,3,False,100,0,0,0,0,,0,,0,
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,0.15,24,4,4,False,100,0,0,0,0,,0,,0,
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,0.15,24,5,5,False,100,0,0,0,0,,0,,0,
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,0.15,24,6,6,False,100,0,0,0,0,,0,,0,
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,0.15,24,7,7,False,100,0,0,0,0,,0,,0,
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,0.15,24,8,8,False,100,0,0,0,0,,0,,0,
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,0.15,24,10,10,False,100,0,4.28296968881e-05,0,0,,0,,0,
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,0.15,24,12,12,False,100,1,0.00125806351409,0.01,0,0,0,0,0.01,1
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,0.15,24,15,15,False,100,1,0.0183280510041,0.01,0,0,0.01,1,0.01,1
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,0.15,24,18,18,False,100,10,0.104118993135,0.1,0.02,0.2,0.07,0.7,0.07,0.7
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,0.15,24,19,19,False,100,16,0.166996047431,0.16,0.1,0.625,0.12,0.75,0.12,0.75
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,0.2,24,2,2,False,100,0,0,0,0,,0,,0,
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,0.2,24,3,3,False,100,0,0,0,0,,0,,0,
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,0.2,24,4,4,False,100,0,0,0,0,,0,,0,
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,0.2,24,5,5,False,100,0,0,0,0,,0,,0,
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,0.2,24,6,6,False,100,0,0,0,0,,0,,0,
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,0.2,24,7,7,False,100,0,0,0,0,,0,,0,
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,0.2,24,8,8,False,100,0,0.00205582545063,0,0,,0,,0,
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,0.2,24,10,10,False,100,1,0.0315226569097,0.01,0,0,0,0,0,0
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,0.2,24,12,12,False,100,9,0.121690464603,0.09,0,0,0,0,0.01,0.111111111111
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,0.2,24,15,15,False,100,39,0.374206120976,0.39,0.11,0.282051282051,0.16,0.410256410256,0.2,0.512820512821
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,0.2,24,18,18,False,100,71,0.692323694612,0.71,0.35,0.492957746479,0.48,0.676056338028,0.5,0.704225352113
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,0.2,24,19,19,False,100,76,0.788537549407,0.76,0.41,0.539473684211,0.53,0.697368421053,0.54,0.710526315789
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,0.05,23,2,2,False,100,0,0,0,0,,0,,0,
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,0.05,23,3,3,False,100,0,0,0,0,,0,,0,
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,0.05,23,4,4,False,100,0,0,0,0,,0,,0,
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,0.05,23,5,5,False,100,0,0,0,0,,0,,0,
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,0.05,23,6,6,False,100,0,2.97185651877e-05,0,0,,0,,0,
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,0.05,23,7,7,False,100,0,0.000199871918811,0,0,,0,,0,
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,0.05,23,8,8,False,100,0,0.000766855525235,0,0,,0,,0,
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,0.05,23,10,10,False,100,1,0.00526193418911,0.01,0,0,0,0,0,0
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,0.05,23,12,12,False,100,4,0.0209987885314,0.04,0.04,1,0.04,1,0.04,1
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,0.05,23,15,15,False,100,14,0.0962444474357,0.14,0.11,0.785714285714,0.11,0.785714285714,0.11,0.785714285714
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,0.05,23,18,18,False,100,26,0.292074058664,0.26,0.22,0.846153846154,0.22,0.846153846154,0.22,0.846153846154
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,0.05,23,19,19,False,100,38,0.395256916996,0.38,0.33,0.868421052632,0.33,0.868421052632,0.33,0.868421052632
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,0.075,23,2,2,False,100,0,0,0,0,,0,,0,
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,0.075,23,3,3,False,100,0,0,0,0,,0,,0,
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,0.075,23,4,4,False,100,0,0.00112930547713,0,0,,0,,0,
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,0.075,23,5,5,False,100,2,0.0050521560819,0.02,0,0,0,0,0,0
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,0.075,23,6,6,False,100,5,0.0135219471604,0.05,0,0,0.01,0.2,0.01,0.2
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,0.075,23,7,7,False,100,7,0.0280677280273,0.07,0,0,0.01,0.142857142857,0.01,0.142857142857
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,0.075,23,8,8,False,100,10,0.0497966609153,0.1,0.01,0.1,0.03,0.3,0.03,0.3
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,0.075,23,10,10,False,100,16,0.116619146098,0.16,0.01,0.0625,0.04,0.25,0.04,0.25
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,0.075,23,12,12,False,100,25,0.21264157837,0.25,0.02,0.08,0.14,0.56,0.14,0.56
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,0.075,23,15,15,False,100,46,0.395318102277,0.46,0.2,0.434782608696,0.35,0.760869565217,0.35,0.760869565217
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,0.075,23,18,18,False,100,62,0.602335879224,0.62,0.4,0.645161290323,0.59,0.951612903226,0.59,0.951612903226
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,0.075,23,19,19,False,100,68,0.675324675325,0.68,0.53,0.779411764706,0.66,0.970588235294,0.66,0.970588235294
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,0.1,23,2,2,False,200,0,0,0,0,,0,,0,
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,0.1,23,3,3,False,200,0,0,0,0,,0,,0,
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,0.1,23,4,4,False,200,0,0,0,0,,0,,0,
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,0.1,23,5,5,False,200,0,0,0,0,,0,,0,
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,0.1,23,6,6,False,200,0,0,0,0,,0,,0,
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,0.1,23,7,7,False,200,0,0,0,0,,0,,0,
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,0.1,23,8,8,False,200,0,0,0,0,,0,,0,
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,0.1,23,10,10,False,200,0,0,0,0,,0,,0,
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,0.1,23,12,12,False,200,0,7.39602301051e-06,0,0,,0,,0,
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,0.1,23,15,15,False,200,1,0.00179680775993,0.005,0,0,0.005,1,0.005,1
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,0.1,23,18,18,False,200,8,0.0370293322238,0.04,0.02,0.5,0.03,0.75,0.035,0.875
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,0.1,23,19,19,False,200,20,0.0801806888763,0.1,0.055,0.55,0.09,0.9,0.095,0.95
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,0.125,23,2,2,False,100,0,0,0,0,,0,,0,
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,0.125,23,3,3,False,100,0,0,0,0,,0,,0,
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,0.125,23,4,4,False,100,0,0,0,0,,0,,0,
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,0.125,23,5,5,False,100,0,0,0,0,,0,,0,
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,0.125,23,6,6,False,100,0,0,0,0,,0,,0,
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,0.125,23,7,7,False,100,0,0,0,0,,0,,0,
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,0.125,23,8,8,False,100,0,0,0,0,,0,,0,
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,0.125,23,10,10,False,100,0,5.24445268018e-05,0,0,,0,,0,
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,0.125,23,12,12,False,100,0,0.00189338189069,0,0,,0,,0,
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,0.125,23,15,15,False,100,2,0.0324710287693,0.02,0,0,0.02,1,0.02,1
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,0.125,23,18,18,False,100,10,0.172427115219,0.1,0.05,0.5,0.1,1,0.1,1
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,0.125,23,19,19,False,100,23,0.26222473179,0.23,0.13,0.565217391304,0.21,0.913043478261,0.22,0.95652173913
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,0.15,23,2,2,False,100,0,0,0,0,,0,,0,
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,0.15,23,3,3,False,100,0,0,0,0,,0,,0,
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,0.15,23,4,4,False,100,0,0,0,0,,0,,0,
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,0.15,23,5,5,False,100,0,0,0,0,,0,,0,
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,0.15,23,6,6,False,100,0,0,0,0,,0,,0,
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,0.15,23,7,7,False,100,0,0,0,0,,0,,0,
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,0.15,23,8,8,False,100,0,0,0,0,,0,,0,
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,0.15,23,10,10,False,100,0,0.000472000741216,0,0,,0,,0,
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,0.15,23,12,12,False,100,0,0.0126028232099,0,0,,0,,0,
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,0.15,23,15,15,False,100,10,0.133916225113,0.1,0,0,0,0,0.01,0.1
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,0.15,23,18,18,False,100,34,0.435971351303,0.34,0.03,0.0882352941176,0.09,0.264705882353,0.09,0.264705882353
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,0.15,23,19,19,False,100,50,0.560813099944,0.5,0.05,0.1,0.12,0.24,0.13,0.26
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,0.2,23,2,2,False,100,0,0,0,0,,0,,0,
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,0.2,23,3,3,False,100,0,0,0,0,,0,,0,
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,0.2,23,4,4,False,100,0,0,0,0,,0,,0,
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,0.2,23,5,5,False,100,0,0,0,0,,0,,0,
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,0.2,23,6,6,False,100,0,0,0,0,,0,,0,
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,0.2,23,7,7,False,100,0,0,0,0,,0,,0,
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,0.2,23,8,8,False,100,0,0,0,0,,0,,0,
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,0.2,23,10,10,False,100,0,0.00110133506284,0,0,,0,,0,
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,0.2,23,12,12,False,100,2,0.0174989904429,0.02,0,0,0,0,0,0
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,0.2,23,15,15,False,100,13,0.115377084888,0.13,0,0,0.02,0.153846153846,0.04,0.307692307692
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,0.2,23,18,18,False,100,27,0.330529882017,0.27,0.05,0.185185185185,0.13,0.481481481481,0.13,0.481481481481
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,0.2,23,19,19,False,100,45,0.430265386787,0.45,0.16,0.355555555556,0.21,0.466666666667,0.21,0.466666666667
uNb9QFRL6hY_5b62816d9cf94f17ae166291822ea9ab,manual,0.1,5,2,2,False,200,51,0.3,0.255,0.17,0.666666666667,0.17,0.666666666667,0.17,0.666666666667
uNb9QFRL6hY_5b62816d9cf94f17ae166291822ea9ab,manual,0.1,5,3,3,False,200,133,0.7,0.665,0.495,0.744360902256,0.495,0.744360902256,0.495,0.744360902256
uNb9QFRL6hY_5b62816d9cf94f17ae166291822ea9ab,manual,0.1,5,4,4,False,200,200,1,1,0.825,0.825,0.825,0.825,0.825,0.825
uNb9QFRL6hY_5b62816d9cf94f17ae166291822ea9ab,manual,0.1,5,5,4,True,200,200,1,1,0.825,0.825,0.825,0.825,0.825,0.825
uNb9QFRL6hY_5b62816d9cf94f17ae166291822ea9ab,manual,0.1,5,6,4,True,200,200,1,1,0.825,0.825,0.825,0.825,0.825,0.825
uNb9QFRL6hY_5b62816d9cf94f17ae166291822ea9ab,manual,0.1,5,7,4,True,200,200,1,1,0.825,0.825,0.825,0.825,0.825,0.825
uNb9QFRL6hY_5b62816d9cf94f17ae166291822ea9ab,manual,0.1,5,8,4,True,200,200,1,1,0.825,0.825,0.825,0.825,0.825,0.825
uNb9QFRL6hY_5b62816d9cf94f17ae166291822ea9ab,manual,0.1,5,10,4,True,200,200,1,1,0.825,0.825,0.825,0.825,0.825,0.825
uNb9QFRL6hY_5b62816d9cf94f17ae166291822ea9ab,manual,0.1,5,12,4,True,200,200,1,1,0.825,0.825,0.825,0.825,0.825,0.825
uNb9QFRL6hY_5b62816d9cf94f17ae166291822ea9ab,manual,0.1,5,15,4,True,200,200,1,1,0.825,0.825,0.825,0.825,0.825,0.825
uNb9QFRL6hY_5b62816d9cf94f17ae166291822ea9ab,manual,0.1,5,18,4,True,200,200,1,1,0.825,0.825,0.825,0.825,0.825,0.825
uNb9QFRL6hY_5b62816d9cf94f17ae166291822ea9ab,manual,0.1,5,19,4,True,200,200,1,1,0.825,0.825,0.825,0.825,0.825,0.825
uNb9QFRL6hY_6115ed700b5144cfa3443346381cb7cd,manual,0.1,5,2,2,False,200,17,0.1,0.085,0.085,1,0.085,1,0.085,1
uNb9QFRL6hY_6115ed700b5144cfa3443346381cb7cd,manual,0.1,5,3,3,False,200,50,0.3,0.25,0.25,1,0.25,1,0.25,1
uNb9QFRL6hY_6115ed700b5144cfa3443346381cb7cd,manual,0.1,5,4,4,False,200,120,0.6,0.6,0.6,1,0.6,1,0.6,1
uNb9QFRL6hY_6115ed700b5144cfa3443346381cb7cd,manual,0.1,5,5,4,True,200,120,0.6,0.6,0.6,1,0.6,1,0.6,1
uNb9QFRL6hY_6115ed700b5144cfa3443346381cb7cd,manual,0.1,5,6,4,True,200,120,0.6,0.6,0.6,1,0.6,1,0.6,1
uNb9QFRL6hY_6115ed700b5144cfa3443346381cb7cd,manual,0.1,5,7,4,True,200,120,0.6,0.6,0.6,1,0.6,1,0.6,1
uNb9QFRL6hY_6115ed700b5144cfa3443346381cb7cd,manual,0.1,5,8,4,True,200,120,0.6,0.6,0.6,1,0.6,1,0.6,1
uNb9QFRL6hY_6115ed700b5144cfa3443346381cb7cd,manual,0.1,5,10,4,True,200,120,0.6,0.6,0.6,1,0.6,1,0.6,1
uNb9QFRL6hY_6115ed700b5144cfa3443346381cb7cd,manual,0.1,5,12,4,True,200,120,0.6,0.6,0.6,1,0.6,1,0.6,1
uNb9QFRL6hY_6115ed700b5144cfa3443346381cb7cd,manual,0.1,5,15,4,True,200,120,0.6,0.6,0.6,1,0.6,1,0.6,1
uNb9QFRL6hY_6115ed700b5144cfa3443346381cb7cd,manual,0.1,5,18,4,True,200,120,0.6,0.6,0.6,1,0.6,1,0.6,1
uNb9QFRL6hY_6115ed700b5144cfa3443346381cb7cd,manual,0.1,5,19,4,True,200,120,0.6,0.6,0.6,1,0.6,1,0.6,1
uNb9QFRL6hY_6a500a9a43a340eb817c58bb084327fe,manual,0.1,5,2,2,False,200,0,0,0,0,,0,,0,
uNb9QFRL6hY_6a500a9a43a340eb817c58bb084327fe,manual,0.1,5,3,3,False,200,0,0,0,0,,0,,0,
uNb9QFRL6hY_6a500a9a43a340eb817c58bb084327fe,manual,0.1,5,4,4,False,200,29,0.2,0.145,0.145,1,0.145,1,0.145,1
uNb9QFRL6hY_6a500a9a43a340eb817c58bb084327fe,manual,0.1,5,5,4,True,200,29,0.2,0.145,0.145,1,0.145,1,0.145,1
uNb9QFRL6hY_6a500a9a43a340eb817c58bb084327fe,manual,0.1,5,6,4,True,200,29,0.2,0.145,0.145,1,0.145,1,0.145,1
uNb9QFRL6hY_6a500a9a43a340eb817c58bb084327fe,manual,0.1,5,7,4,True,200,29,0.2,0.145,0.145,1,0.145,1,0.145,1
uNb9QFRL6hY_6a500a9a43a340eb817c58bb084327fe,manual,0.1,5,8,4,True,200,29,0.2,0.145,0.145,1,0.145,1,0.145,1
uNb9QFRL6hY_6a500a9a43a340eb817c58bb084327fe,manual,0.1,5,10,4,True,200,29,0.2,0.145,0.145,1,0.145,1,0.145,1
uNb9QFRL6hY_6a500a9a43a340eb817c58bb084327fe,manual,0.1,5,12,4,True,200,29,0.2,0.145,0.145,1,0.145,1,0.145,1
uNb9QFRL6hY_6a500a9a43a340eb817c58bb084327fe,manual,0.1,5,15,4,True,200,29,0.2,0.145,0.145,1,0.145,1,0.145,1
uNb9QFRL6hY_6a500a9a43a340eb817c58bb084327fe,manual,0.1,5,18,4,True,200,29,0.2,0.145,0.145,1,0.145,1,0.145,1
uNb9QFRL6hY_6a500a9a43a340eb817c58bb084327fe,manual,0.1,5,19,4,True,200,29,0.2,0.145,0.145,1,0.145,1,0.145,1
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,manual,0.1,6,2,2,False,200,0,0,0,0,,0,,0,
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,manual,0.1,6,3,3,False,200,0,0,0,0,,0,,0,
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,manual,0.1,6,4,4,False,200,123,0.6,0.615,0.405,0.658536585366,0.405,0.658536585366,0.405,0.658536585366
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,manual,0.1,6,5,5,False,200,200,1,1,0.835,0.835,0.835,0.835,0.835,0.835
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,manual,0.1,6,6,5,True,200,200,1,1,0.835,0.835,0.835,0.835,0.835,0.835
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,manual,0.1,6,7,5,True,200,200,1,1,0.835,0.835,0.835,0.835,0.835,0.835
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,manual,0.1,6,8,5,True,200,200,1,1,0.835,0.835,0.835,0.835,0.835,0.835
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,manual,0.1,6,10,5,True,200,200,1,1,0.835,0.835,0.835,0.835,0.835,0.835
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,manual,0.1,6,12,5,True,200,200,1,1,0.835,0.835,0.835,0.835,0.835,0.835
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,manual,0.1,6,15,5,True,200,200,1,1,0.835,0.835,0.835,0.835,0.835,0.835
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,manual,0.1,6,18,5,True,200,200,1,1,0.835,0.835,0.835,0.835,0.835,0.835
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,manual,0.1,6,19,5,True,200,200,1,1,0.835,0.835,0.835,0.835,0.835,0.835
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,semi,0.1,4,2,2,False,200,33,0.166666666667,0.165,0.165,1,0.165,1,0.165,1
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,semi,0.1,4,3,3,False,200,104,0.5,0.52,0.52,1,0.52,1,0.52,1
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,semi,0.1,4,4,3,True,200,104,0.5,0.52,0.52,1,0.52,1,0.52,1
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,semi,0.1,4,5,3,True,200,104,0.5,0.52,0.52,1,0.52,1,0.52,1
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,semi,0.1,4,6,3,True,200,104,0.5,0.52,0.52,1,0.52,1,0.52,1
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,semi,0.1,4,7,3,True,200,104,0.5,0.52,0.52,1,0.52,1,0.52,1
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,semi,0.1,4,8,3,True,200,104,0.5,0.52,0.52,1,0.52,1,0.52,1
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,semi,0.1,4,10,3,True,200,104,0.5,0.52,0.52,1,0.52,1,0.52,1
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,semi,0.1,4,12,3,True,200,104,0.5,0.52,0.52,1,0.52,1,0.52,1
