image_id,condition,building,cut,n_observed,n_excluded,n_reviewed_retained,n_imputed_retained,n_valid,total_clusters,supported_clusters,singletons,doubletons,singleton_share,supported_share,largest_share,effective_modes_simpson,entropy_bits,point_count_disagreement,within_cluster_median,sizes_descending,good_turing_missing_mass_proxy,chao_coverage_proxy,isolated_singletons,assignment_singletons_with_compatible_peer,min_supported_loo_jaccard,max_cross_compatible_share,weakly_separated_supported_pair,supported_point_counts,orders,actual_n,full_p_any,full_onset_median_conditional,full_p_by_2,full_requested_2_exceeds_observation,full_p_by_3,full_requested_3_exceeds_observation,full_p_by_4,full_requested_4_exceeds_observation,full_p_by_5,full_requested_5_exceeds_observation,full_p_by_6,full_requested_6_exceeds_observation,full_p_by_7,full_requested_7_exceeds_observation,full_p_by_8,full_requested_8_exceeds_observation,full_p_by_10,full_requested_10_exceeds_observation,full_p_by_12,full_requested_12_exceeds_observation,full_p_by_15,full_requested_15_exceeds_observation,full_p_by_18,full_requested_18_exceeds_observation,full_p_by_19,full_requested_19_exceeds_observation,core10_p_any,core10_onset_median_conditional,core10_p_by_2,core10_requested_2_exceeds_observation,core10_p_by_3,core10_requested_3_exceeds_observation,core10_p_by_4,core10_requested_4_exceeds_observation,core10_p_by_5,core10_requested_5_exceeds_observation,core10_p_by_6,core10_requested_6_exceeds_observation,core10_p_by_7,core10_requested_7_exceeds_observation,core10_p_by_8,core10_requested_8_exceeds_observation,core10_p_by_10,core10_requested_10_exceeds_observation,core10_p_by_12,core10_requested_12_exceeds_observation,core10_p_by_15,core10_requested_15_exceeds_observation,core10_p_by_18,core10_requested_18_exceeds_observation,core10_p_by_19,core10_requested_19_exceeds_observation,core15_p_any,core15_onset_median_conditional,core15_p_by_2,core15_requested_2_exceeds_observation,core15_p_by_3,core15_requested_3_exceeds_observation,core15_p_by_4,core15_requested_4_exceeds_observation,core15_p_by_5,core15_requested_5_exceeds_observation,core15_p_by_6,core15_requested_6_exceeds_observation,core15_p_by_7,core15_requested_7_exceeds_observation,core15_p_by_8,core15_requested_8_exceeds_observation,core15_p_by_10,core15_requested_10_exceeds_observation,core15_p_by_12,core15_requested_12_exceeds_observation,core15_p_by_15,core15_requested_15_exceeds_observation,core15_p_by_18,core15_requested_18_exceeds_observation,core15_p_by_19,core15_requested_19_exceeds_observation,core20_p_any,core20_onset_median_conditional,core20_p_by_2,core20_requested_2_exceeds_observation,core20_p_by_3,core20_requested_3_exceeds_observation,core20_p_by_4,core20_requested_4_exceeds_observation,core20_p_by_5,core20_requested_5_exceeds_observation,core20_p_by_6,core20_requested_6_exceeds_observation,core20_p_by_7,core20_requested_7_exceeds_observation,core20_p_by_8,core20_requested_8_exceeds_observation,core20_p_by_10,core20_requested_10_exceeds_observation,core20_p_by_12,core20_requested_12_exceeds_observation,core20_p_by_15,core20_requested_15_exceeds_observation,core20_p_by_18,core20_requested_18_exceeds_observation,core20_p_by_19,core20_requested_19_exceeds_observation,full_tail_no_gate,core_tail_10,core_tail_15,core_tail_20,late_quarter_new,late_half_new,late_quarter_structure,late_quarter_repartition,half_tv_all,half_tv_core,expert_tag,comment_json,selection_record_json,display_group,group_comment,source,use,previous_grade,previous_status,previous_cdf_by19,previous_any,scene_category,main_function_primary,room_id,room_status
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,manual,q9vSo1VnCiC,0.075,24,0,0,0,24,4,2,2,0,0.0833333333333,0.916666666667,0.583333333333,2.19847328244,1.36400546285,0,0.030808518614,14;8;1;1,0.0833333333333,0.923333333333,1,1,0.944692460317,0.982142857143,True,1,100,24,0.81,21,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0.05,False,0.11,False,0.19,False,0.88,19.5,0,False,0,False,0,False,0,False,0,False,0,False,0.02,False,0.05,False,0.08,False,0.15,False,0.31,False,0.44,False,0.88,19,0,False,0,False,0,False,0.01,False,0.01,False,0.03,False,0.07,False,0.07,False,0.09,False,0.17,False,0.34,False,0.49,False,0.88,19,0,False,0,False,0,False,0.01,False,0.01,False,0.03,False,0.07,False,0.09,False,0.12,False,0.17,False,0.35,False,0.49,False,0.43,0.67,0.67,0.67,0.0366666666667,0.0491666666666,0,0.0322943293999,0.1225,0.0851363636363,,,,,,,,,stable_outside_three_tier_limits,0.7,0.92,卫浴,unknown,supported_component:q9vSo1VnCiC_3e5aacbc10904d4b88660a3cb91efcb9,overlap_with_pending_or_unsupported
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,manual,q9vSo1VnCiC,0.1,24,0,0,0,24,2,2,0,1,0,1,0.916666666667,1.18032786885,0.413816850304,0,0.0393240211776,22;2,0,1,0,0,1,0.568181818182,True,1,200,24,0.935,18,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0.13,False,0.31,False,0.565,False,0.63,False,0.935,18,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0.13,False,0.31,False,0.565,False,0.63,False,0.935,18,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0.05,False,0.13,False,0.31,False,0.565,False,0.63,False,0.935,18,0,False,0,False,0,False,0,False,0,False,0,False,0.025,False,0.05,False,0.13,False,0.31,False,0.565,False,0.63,False,0.775,0.775,0.775,0.775,0,0,0,0.000968184349763,0.0329166666667,0.0329166666667,,,,,,,,,stable_outside_three_tier_limits,0.7,0.92,卫浴,unknown,supported_component:q9vSo1VnCiC_3e5aacbc10904d4b88660a3cb91efcb9,overlap_with_pending_or_unsupported
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,manual,q9vSo1VnCiC,0.125,24,0,0,0,24,2,2,0,1,0,1,0.916666666667,1.18032786885,0.413816850304,0,0.0393240211776,22;2,0,1,0,0,0.998188405797,0.954545454545,True,1,100,24,0.91,18,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0.18,False,0.32,False,0.46,False,0.53,False,0.91,18,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0.18,False,0.32,False,0.46,False,0.53,False,0.91,18,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0.08,False,0.18,False,0.32,False,0.46,False,0.53,False,0.91,18,0,False,0,False,0,False,0,False,0,False,0,False,0.02,False,0.08,False,0.18,False,0.32,False,0.46,False,0.53,False,0.79,0.79,0.79,0.79,0,0,0,0.00495313107098,0.0433333333333,0.0433333333333,,,,,,,,,stable_outside_three_tier_limits,0.7,0.92,卫浴,unknown,supported_component:q9vSo1VnCiC_3e5aacbc10904d4b88660a3cb91efcb9,overlap_with_pending_or_unsupported
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,manual,q9vSo1VnCiC,0.15,24,0,0,0,24,1,1,0,0,0,1,1,1,-0,0,0.0437324790207,24,0,1,0,0,1,0,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stable_outside_three_tier_limits,0.7,0.92,卫浴,unknown,supported_component:q9vSo1VnCiC_3e5aacbc10904d4b88660a3cb91efcb9,overlap_with_pending_or_unsupported
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,manual,q9vSo1VnCiC,0.2,24,0,0,0,24,1,1,0,0,0,1,1,1,-0,0,0.0437324790207,24,0,1,0,0,1,0,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stable_outside_three_tier_limits,0.7,0.92,卫浴,unknown,supported_component:q9vSo1VnCiC_3e5aacbc10904d4b88660a3cb91efcb9,overlap_with_pending_or_unsupported
q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,manual,q9vSo1VnCiC,0.05,6,0,0,0,6,4,2,2,2,0.333333333333,0.666666666667,0.333333333333,3.6,1.91829583405,0,0.0178239189572,2;2;1;1,0.333333333333,0.761904761905,1,1,1,0,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,limited_horizon_or_order_sensitive,0,0,厨房与用餐,kitchen,unresolved:q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,not_in_supported_component
q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,manual,q9vSo1VnCiC,0.075,6,0,0,0,6,3,2,1,1,0.166666666667,0.833333333333,0.5,2.57142857143,1.45914791703,0,0.0346518059279,3;2;1,0.166666666667,0.880952380952,1,0,1,0.5,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,limited_horizon_or_order_sensitive,0,0,厨房与用餐,kitchen,unresolved:q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,not_in_supported_component
q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,manual,q9vSo1VnCiC,0.1,6,0,0,0,6,2,1,1,0,0.166666666667,0.833333333333,0.833333333333,1.38461538462,0.650022421648,0,0.0689807813785,5;1,0.166666666667,1,1,0,1,0,False,1,200,6,0.845,4,0,False,0,False,0.63,False,0.845,False,0.845,True,0.845,True,0.845,True,0.845,True,0.845,True,0.845,True,0.845,True,0.845,True,1,3,0.415,False,0.795,False,0.93,False,1,False,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,3,0.415,False,0.795,False,0.93,False,1,False,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,3,0.415,False,0.795,False,0.93,False,1,False,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,0,0.795,0.795,0.795,0.14,0.158333333333,0,0,0.166666666667,0,,,,,,,,,limited_horizon_or_order_sensitive,0,0,厨房与用餐,kitchen,unresolved:q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,not_in_supported_component
q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,manual,q9vSo1VnCiC,0.125,6,0,0,0,6,2,1,1,0,0.166666666667,0.833333333333,0.833333333333,1.38461538462,0.650022421648,0,0.0689807813785,5;1,0.166666666667,1,1,0,1,0,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,limited_horizon_or_order_sensitive,0,0,厨房与用餐,kitchen,unresolved:q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,not_in_supported_component
q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,manual,q9vSo1VnCiC,0.15,6,0,0,0,6,2,1,1,0,0.166666666667,0.833333333333,0.833333333333,1.38461538462,0.650022421648,0,0.0689807813785,5;1,0.166666666667,1,1,0,1,0,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,limited_horizon_or_order_sensitive,0,0,厨房与用餐,kitchen,unresolved:q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,not_in_supported_component
q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,manual,q9vSo1VnCiC,0.2,6,0,0,0,6,2,1,1,0,0.166666666667,0.833333333333,0.833333333333,1.38461538462,0.650022421648,0,0.0689807813785,5;1,0.166666666667,1,1,0,1,0,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,limited_horizon_or_order_sensitive,0,0,厨房与用餐,kitchen,unresolved:q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,not_in_supported_component
q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2,manual,q9vSo1VnCiC,0.05,5,0,0,0,5,2,1,1,0,0.2,0.8,0.8,1.47058823529,0.721928094887,0.4,0.0210876417382,4;1,0.2,1,1,0,1,0,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,limited_horizon_or_order_sensitive,0,0,卧室,sleep,supported_component:q9vSo1VnCiC_cf3f1eaf611b4f5f8d13c273359d231b,overlap_with_pending_or_unsupported
q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2,manual,q9vSo1VnCiC,0.075,5,0,0,0,5,2,1,1,0,0.2,0.8,0.8,1.47058823529,0.721928094887,0.4,0.0210876417382,4;1,0.2,1,1,0,1,0,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,limited_horizon_or_order_sensitive,0,0,卧室,sleep,supported_component:q9vSo1VnCiC_cf3f1eaf611b4f5f8d13c273359d231b,overlap_with_pending_or_unsupported
q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2,manual,q9vSo1VnCiC,0.1,5,0,0,0,5,2,1,1,0,0.2,0.8,0.8,1.47058823529,0.721928094887,0.4,0.0210876417382,4;1,0.2,1,1,0,1,0,False,1,200,5,0.83,4,0,False,0,False,0.83,False,0.83,True,0.83,True,0.83,True,0.83,True,0.83,True,0.83,True,0.83,True,0.83,True,0.83,True,1,2,0.57,False,1,False,1,False,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,2,0.57,False,1,False,1,False,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,2,0.57,False,1,False,1,False,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,0,0.57,0.57,0.57,0.2075,0.19,0.2075,0,0.243,0,,,,,,,,,limited_horizon_or_order_sensitive,0,0,卧室,sleep,supported_component:q9vSo1VnCiC_cf3f1eaf611b4f5f8d13c273359d231b,overlap_with_pending_or_unsupported
q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2,manual,q9vSo1VnCiC,0.125,5,0,0,0,5,2,1,1,0,0.2,0.8,0.8,1.47058823529,0.721928094887,0.4,0.0210876417382,4;1,0.2,1,1,0,1,0,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,limited_horizon_or_order_sensitive,0,0,卧室,sleep,supported_component:q9vSo1VnCiC_cf3f1eaf611b4f5f8d13c273359d231b,overlap_with_pending_or_unsupported
q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2,manual,q9vSo1VnCiC,0.15,5,0,0,0,5,2,1,1,0,0.2,0.8,0.8,1.47058823529,0.721928094887,0.4,0.0210876417382,4;1,0.2,1,1,0,1,0,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,limited_horizon_or_order_sensitive,0,0,卧室,sleep,supported_component:q9vSo1VnCiC_cf3f1eaf611b4f5f8d13c273359d231b,overlap_with_pending_or_unsupported
q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2,manual,q9vSo1VnCiC,0.2,5,0,0,0,5,2,1,1,0,0.2,0.8,0.8,1.47058823529,0.721928094887,0.4,0.0210876417382,4;1,0.2,1,1,0,1,0,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,limited_horizon_or_order_sensitive,0,0,卧室,sleep,supported_component:q9vSo1VnCiC_cf3f1eaf611b4f5f8d13c273359d231b,overlap_with_pending_or_unsupported
q9vSo1VnCiC_dc873df7717c43888a1cff13713fe146,manual,q9vSo1VnCiC,0.05,5,0,0,0,5,5,0,5,0,1,0,0.2,5,2.32192809489,1,,1;1;1;1;1,1,0.111111111111,5,0,,0,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,limited_horizon_or_order_sensitive,0,0,起居与休闲,living,supported_component:q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,supported_component
q9vSo1VnCiC_dc873df7717c43888a1cff13713fe146,manual,q9vSo1VnCiC,0.075,5,0,0,0,5,5,0,5,0,1,0,0.2,5,2.32192809489,1,,1;1;1;1;1,1,0.111111111111,5,0,,0,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,limited_horizon_or_order_sensitive,0,0,起居与休闲,living,supported_component:q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,supported_component
q9vSo1VnCiC_dc873df7717c43888a1cff13713fe146,manual,q9vSo1VnCiC,0.1,5,0,0,0,5,5,0,5,0,1,0,0.2,5,2.32192809489,1,,1;1;1;1;1,1,0.111111111111,5,0,,0,False,0,200,5,0,,0,False,0,False,0,False,0,True,0,True,0,True,0,True,0,True,0,True,0,True,0,True,0,True,0,,0,False,0,False,0,False,0,True,0,True,0,True,0,True,0,True,0,True,0,True,0,True,0,True,0,,0,False,0,False,0,False,0,True,0,True,0,True,0,True,0,True,0,True,0,True,0,True,0,True,0,,0,False,0,False,0,False,0,True,0,True,0,True,0,True,0,True,0,True,0,True,0,True,0,True,0,0,0,0,1,1,1,0,0.6,1,,,,,,,,,limited_horizon_or_order_sensitive,0,0,起居与休闲,living,supported_component:q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,supported_component
q9vSo1VnCiC_dc873df7717c43888a1cff13713fe146,manual,q9vSo1VnCiC,0.125,5,0,0,0,5,5,0,5,0,1,0,0.2,5,2.32192809489,1,,1;1;1;1;1,1,0.111111111111,5,0,,0,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,limited_horizon_or_order_sensitive,0,0,起居与休闲,living,supported_component:q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,supported_component
q9vSo1VnCiC_dc873df7717c43888a1cff13713fe146,manual,q9vSo1VnCiC,0.15,5,0,0,0,5,5,0,5,0,1,0,0.2,5,2.32192809489,1,,1;1;1;1;1,1,0.111111111111,5,0,,0,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,limited_horizon_or_order_sensitive,0,0,起居与休闲,living,supported_component:q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,supported_component
q9vSo1VnCiC_dc873df7717c43888a1cff13713fe146,manual,q9vSo1VnCiC,0.2,5,0,0,0,5,5,0,5,0,1,0,0.2,5,2.32192809489,1,,1;1;1;1;1,1,0.111111111111,5,0,,0,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,limited_horizon_or_order_sensitive,0,0,起居与休闲,living,supported_component:q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,supported_component
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,q9vSo1VnCiC,0.05,24,0,0,0,24,8,4,4,1,0.166666666667,0.833333333333,0.291666666667,4.8813559322,2.55284167017,0.163043478261,0.0273044438757,7;6;5;2;1;1;1;1,0.166666666667,0.836879432624,3,1,0.933531746032,0.771428571429,True,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,order_sensitive_or_other_trajectory,0.15,0.69,卫浴,bathroom,supported_component:q9vSo1VnCiC_3e7f67e8969f434b9a4aec0c68668b20,overlap_with_pending_or_unsupported
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,q9vSo1VnCiC,0.075,24,0,0,0,24,6,3,3,1,0.125,0.875,0.5,2.88,1.89033606476,0.163043478261,0.0348602186109,12;7;2;1;1;1,0.125,0.878521126761,2,1,0.967013888889,0.857142857143,True,1,100,24,0.56,22,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0.02,False,0.03,False,0.89,20,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0.09,False,0.27,False,0.36,False,0.89,20,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0.01,False,0.11,False,0.33,False,0.42,False,0.89,20,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0.01,False,0.12,False,0.33,False,0.42,False,0.18,0.74,0.74,0.74,0.115,0.0925000000001,0.115,0.0237758736206,0.152916666667,0.0983823953824,,,,,,,,,order_sensitive_or_other_trajectory,0.15,0.69,卫浴,bathroom,supported_component:q9vSo1VnCiC_3e7f67e8969f434b9a4aec0c68668b20,overlap_with_pending_or_unsupported
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,q9vSo1VnCiC,0.1,24,0,0,0,24,4,2,2,0,0.0833333333333,0.916666666667,0.541666666667,2.28571428571,1.39183577785,0.163043478261,0.042959594601,13;9;1;1,0.0833333333333,0.923333333333,2,0,0.973106060606,0.837606837607,True,1,200,24,0.74,22,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0.015,False,0.07,False,0.1,False,0.89,19,0,False,0,False,0,False,0,False,0,False,0.005,False,0.01,False,0.015,False,0.06,False,0.14,False,0.345,False,0.455,False,0.89,19,0,False,0,False,0,False,0,False,0,False,0.01,False,0.015,False,0.02,False,0.07,False,0.18,False,0.4,False,0.495,False,0.89,19,0,False,0,False,0,False,0.005,False,0.005,False,0.015,False,0.02,False,0.03,False,0.08,False,0.195,False,0.41,False,0.495,False,0.28,0.695,0.695,0.695,0.0925000000001,0.0816666666667,0.0925000000001,0.0339613196202,0.122708333333,0.081446969697,,,,,,,,,order_sensitive_or_other_trajectory,0.15,0.69,卫浴,bathroom,supported_component:q9vSo1VnCiC_3e7f67e8969f434b9a4aec0c68668b20,overlap_with_pending_or_unsupported
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,q9vSo1VnCiC,0.125,24,0,0,0,24,4,2,2,0,0.0833333333333,0.916666666667,0.541666666667,2.28571428571,1.39183577785,0.163043478261,0.042959594601,13;9;1;1,0.0833333333333,0.923333333333,2,0,0.949296536797,0.974358974359,True,1,100,24,0.76,22,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0.09,False,0.15,False,0.86,20,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0.02,False,0.1,False,0.26,False,0.4,False,0.86,20,0,False,0,False,0,False,0,False,0,False,0,False,0.01,False,0.01,False,0.05,False,0.11,False,0.26,False,0.41,False,0.86,20,0,False,0,False,0,False,0,False,0,False,0,False,0.01,False,0.01,False,0.05,False,0.11,False,0.26,False,0.41,False,0.36,0.62,0.62,0.62,0.0950000000001,0.0833333333334,0.0950000000001,0.0461870010284,0.130416666667,0.0895757575758,,,,,,,,,order_sensitive_or_other_trajectory,0.15,0.69,卫浴,bathroom,supported_component:q9vSo1VnCiC_3e7f67e8969f434b9a4aec0c68668b20,overlap_with_pending_or_unsupported
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,q9vSo1VnCiC,0.15,24,0,0,0,24,4,2,2,0,0.0833333333333,0.916666666667,0.541666666667,2.28571428571,1.39183577785,0.163043478261,0.042959594601,13;9;1;1,0.0833333333333,0.923333333333,2,0,0.949296536797,0.974358974359,True,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,order_sensitive_or_other_trajectory,0.15,0.69,卫浴,bathroom,supported_component:q9vSo1VnCiC_3e7f67e8969f434b9a4aec0c68668b20,overlap_with_pending_or_unsupported
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,q9vSo1VnCiC,0.2,24,0,0,0,24,3,1,2,0,0.0833333333333,0.916666666667,0.916666666667,1.18518518519,0.497150183637,0.163043478261,0.0540764384556,22;1;1,0.0833333333333,0.923333333333,2,0,1,0,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,order_sensitive_or_other_trajectory,0.15,0.69,卫浴,bathroom,supported_component:q9vSo1VnCiC_3e7f67e8969f434b9a4aec0c68668b20,overlap_with_pending_or_unsupported
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,manual,q9vSo1VnCiC,0.05,5,0,0,0,5,3,1,2,0,0.4,0.6,0.6,2.27272727273,1.37095059445,0.4,0.0305708573648,3;1;1,0.4,0.733333333333,1,1,1,0,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,limited_horizon_or_order_sensitive,0,0,卧室,unknown,unresolved:q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,not_in_supported_component
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,manual,q9vSo1VnCiC,0.075,5,0,0,0,5,2,1,1,0,0.2,0.8,0.8,1.47058823529,0.721928094887,0.4,0.0396132353585,4;1,0.2,1,1,0,1,0,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,limited_horizon_or_order_sensitive,0,0,卧室,unknown,unresolved:q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,not_in_supported_component
