stage,worker_id_left,worker_id_right,shared_task_count,source_artifact,source_sha256
C2A-RP-B1,30,35,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,30,36,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,30,37,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,30,6,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,30,8,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,31,32,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,31,33,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,31,34,1,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,31,35,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,31,36,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,31,37,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,31,6,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,31,8,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,32,33,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,32,34,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,32,35,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,32,36,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,32,37,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,32,6,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,32,8,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,33,34,1,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,33,35,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,33,36,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,33,37,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,33,6,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,33,8,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,34,35,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,34,36,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,34,37,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,34,6,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,34,8,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,35,36,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,35,37,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,35,6,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,35,8,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,36,37,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,36,6,1,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,36,8,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,37,6,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,37,8,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,6,8,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,1,10,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,1,11,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,1,12,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,1,13,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,1,14,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,1,15,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,1,17,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,1,18,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,1,19,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,1,2,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,1,21,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,1,26,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,1,27,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,1,28,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,1,29,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,1,30,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,1,31,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,1,32,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,1,33,1,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,1,34,1,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,1,35,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,1,36,1,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,1,37,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,1,6,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,1,8,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,10,11,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,10,12,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,10,13,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,10,14,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,10,15,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,10,17,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,10,18,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,10,19,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,10,2,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,10,21,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,10,26,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,10,27,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,10,28,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,10,29,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,10,30,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,10,31,1,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,10,32,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,10,33,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,10,34,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,10,35,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,10,36,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,10,37,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,10,6,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,10,8,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,11,12,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,11,13,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,11,14,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,11,15,1,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,11,17,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,11,18,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,11,19,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,11,2,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,11,21,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,11,26,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,11,27,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,11,28,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,11,29,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,11,30,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,11,31,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,11,32,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,11,33,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,11,34,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,11,35,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,11,36,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,11,37,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,11,6,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,11,8,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,12,13,1,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,12,14,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,12,15,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,12,17,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,12,18,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,12,19,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,12,2,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,12,21,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,12,26,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,12,27,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,12,28,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,12,29,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,12,30,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,12,31,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,12,32,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,12,33,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,12,34,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,12,35,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,12,36,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,12,37,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,12,6,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,12,8,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,13,14,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,13,15,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,13,17,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,13,18,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,13,19,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,13,2,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,13,21,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,13,26,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,13,27,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,13,28,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,13,29,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,13,30,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,13,31,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,13,32,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,13,33,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,13,34,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,13,35,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,13,36,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,13,37,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,13,6,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,13,8,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,14,15,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,14,17,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,14,18,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,14,19,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,14,2,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,14,21,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,14,26,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,14,27,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,14,28,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,14,29,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,14,30,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,14,31,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,14,32,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,14,33,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,14,34,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,14,35,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,14,36,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,14,37,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,14,6,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,14,8,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,15,17,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,15,18,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,15,19,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,15,2,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,15,21,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,15,26,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,15,27,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,15,28,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,15,29,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,15,30,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,15,31,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,15,32,1,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,15,33,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,15,34,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,15,35,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,15,36,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,15,37,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,15,6,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,15,8,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,17,18,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,17,19,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,17,2,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,17,21,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,17,26,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,17,27,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,17,28,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,17,29,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,17,30,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,17,31,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,17,32,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,17,33,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,17,34,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,17,35,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,17,36,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,17,37,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,17,6,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,17,8,1,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,18,19,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,18,2,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,18,21,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,18,26,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,18,27,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,18,28,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,18,29,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,18,30,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,18,31,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,18,32,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,18,33,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,18,34,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,18,35,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,18,36,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,18,37,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,18,6,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,18,8,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,19,2,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,19,21,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,19,26,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,19,27,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,19,28,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,19,29,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,19,30,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,19,31,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,19,32,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,19,33,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,19,34,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,19,35,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,19,36,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,19,37,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,19,6,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,19,8,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,2,21,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,2,26,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,2,27,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,2,28,1,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,2,29,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,2,30,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,2,31,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,2,32,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,2,33,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,2,34,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,2,35,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,2,36,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,2,37,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,2,6,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,2,8,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,21,26,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,21,27,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,21,28,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,21,29,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,21,30,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,21,31,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,21,32,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,21,33,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,21,34,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,21,35,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,21,36,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,21,37,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,21,6,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,21,8,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,26,27,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,26,28,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,26,29,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,26,30,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,26,31,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,26,32,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,26,33,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,26,34,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,26,35,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,26,36,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,26,37,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,26,6,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,26,8,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,27,28,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,27,29,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,27,30,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,27,31,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,27,32,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,27,33,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,27,34,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,27,35,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,27,36,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,27,37,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,27,6,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,27,8,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,28,29,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,28,30,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,28,31,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,28,32,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,28,33,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,28,34,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,28,35,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,28,36,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,28,37,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,28,6,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,28,8,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,29,30,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,29,31,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,29,32,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,29,33,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,29,34,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,29,35,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,29,36,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,29,37,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,29,6,1,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,29,8,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,30,31,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,30,32,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,30,33,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,30,34,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,30,35,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,30,36,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,30,37,1,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,30,6,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,30,8,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,31,32,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,31,33,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,31,34,1,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,31,35,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,31,36,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,31,37,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,31,6,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,31,8,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,32,33,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,32,34,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,32,35,1,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,32,36,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,32,37,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,32,6,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,32,8,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,33,34,1,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,33,35,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,33,36,1,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,33,37,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,33,6,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,33,8,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,34,35,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,34,36,1,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,34,37,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,34,6,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,34,8,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,35,36,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,35,37,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,35,6,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,35,8,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,36,37,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,36,6,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,36,8,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,37,6,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,37,8,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B2,6,8,0,post_block2_submission_master.csv,bound_after_materialization
