analysis_kind,population_or_scenario,base_task_id,building_id,stage,reference_regime,k_total,n_A,n_B,available_population_n,available_A_n,available_B_n,sampling_method,samples_or_replicates,resolved_rate,supported_multimodal_rate,not_evaluable_rate,resolved_only_quality,delivery_adjusted_quality,pooled_full_output_recovery_rate,pooled_full_target_resolved,mechanical_population_full_roster_endpoint
subgroup_contrast_exact,A_minus_non_A,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,C1,public_frozen_GT,5,,,,,,paired_task_difference_left_minus_right,,0.4660894660894661,-0.1341991341991342,-0.3318903318903319,0.02024576313930615,0.4541491925039878,,False,False
subgroup_contrast_exact,A_minus_non_A,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,C1,public_frozen_GT,6,,,,,,paired_task_difference_left_minus_right,,0.7229437229437229,-0.2943722943722944,-0.42857142857142855,0.021402188900622177,0.6953328804444361,,False,False
subgroup_contrast_exact,A_minus_non_A,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,P1,expert_hard_single_reference,3,,,,,,paired_task_difference_left_minus_right,,-0.19999999999999996,0.0,0.2,0.02623067958333336,-0.16720279366666668,-0.19999999999999996,True,False
subgroup_contrast_exact,A_minus_non_A,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,P1,expert_hard_single_reference,4,,,,,,paired_task_difference_left_minus_right,,0.0,0.0,0.0,0.025424988190476228,0.025424988190476228,0.0,True,False
subgroup_contrast_exact,A_minus_non_A,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,P1,expert_hard_single_reference,5,,,,,,paired_task_difference_left_minus_right,,0.0,0.0,0.0,0.024210658730158707,0.024210658730158707,0.0,True,False
subgroup_contrast_exact,A_minus_non_A,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,P1,expert_hard_single_reference,6,,,,,,paired_task_difference_left_minus_right,,0.0,0.0,0.0,0.021633116333333313,0.021633116333333313,0.0,True,False
subgroup_contrast_exact,A_minus_non_A,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,C1,public_frozen_GT,3,,,,,,paired_task_difference_left_minus_right,,0.1359307359307359,0.0,-0.13593073593073596,0.0012999022579710529,0.13182325949550466,,False,False
subgroup_contrast_exact,A_minus_non_A,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,C1,public_frozen_GT,4,,,,,,paired_task_difference_left_minus_right,,-0.03116883116883118,0.11904761904761904,-0.08787878787878788,0.005736557210238025,-0.024959266255053292,,False,False
subgroup_contrast_exact,A_minus_non_A,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,C1,public_frozen_GT,5,,,,,,paired_task_difference_left_minus_right,,-0.26262626262626265,0.15873015873015872,0.10389610389610389,0.010137763613953243,-0.2458481970227847,,False,False
subgroup_contrast_exact,A_minus_non_A,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,C1,public_frozen_GT,6,,,,,,paired_task_difference_left_minus_right,,-0.41666666666666663,0.4166666666666667,0.0,0.009615817469058596,-0.39633612079144576,,False,False
subgroup_contrast_exact,A_minus_non_A,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,C1,public_frozen_GT,3,,,,,,paired_task_difference_left_minus_right,,0.2909090909090909,0.0,-0.2909090909090909,0.07329349153673914,0.32854826733282827,,False,False
subgroup_contrast_exact,A_minus_non_A,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,C1,public_frozen_GT,4,,,,,,paired_task_difference_left_minus_right,,0.21818181818181814,-0.21818181818181817,0.0,0.07321010388949001,0.26595019765708605,,False,False
subgroup_contrast_exact,A_minus_non_A,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,C1,public_frozen_GT,5,,,,,,paired_task_difference_left_minus_right,,0.7272727272727273,-0.7272727272727273,0.0,0.04865922655041155,0.7094126014191436,,False,False
subgroup_contrast_exact,A_minus_non_A,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,C1,public_frozen_GT,6,,,,,,paired_task_difference_left_minus_right,,0.948051948051948,-0.948051948051948,0.0,0.0429581029054098,0.9111497444610521,,False,False
subgroup_contrast_exact,A_minus_non_A,yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,yqstnuAEVhm,P1,expert_hard_single_reference,3,,,,,,paired_task_difference_left_minus_right,,0.0,0.0,0.0,0.014798649416666754,0.014798649416666754,0.0,True,False
subgroup_contrast_exact,A_minus_non_A,yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,yqstnuAEVhm,P1,expert_hard_single_reference,4,,,,,,paired_task_difference_left_minus_right,,0.0,0.0,0.0,0.019090768714285722,0.019090768714285722,0.0,True,False
subgroup_contrast_exact,A_minus_non_A,yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,yqstnuAEVhm,P1,expert_hard_single_reference,5,,,,,,paired_task_difference_left_minus_right,,0.0,0.0,0.0,0.01842655472222221,0.01842655472222221,0.0,True,False
subgroup_contrast_exact,A_minus_non_A,yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,yqstnuAEVhm,P1,expert_hard_single_reference,6,,,,,,paired_task_difference_left_minus_right,,0.0,0.0,0.0,0.023416849238095283,0.023416849238095283,0.0,True,False
subgroup_contrast_exact,A_minus_non_A,yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,yqstnuAEVhm,P1,expert_hard_single_reference,3,,,,,,paired_task_difference_left_minus_right,,0.3476190476190476,0.0,-0.34761904761904766,0.08477461833333333,0.296155284547619,,False,False
subgroup_contrast_exact,A_minus_non_A,yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,yqstnuAEVhm,P1,expert_hard_single_reference,4,,,,,,paired_task_difference_left_minus_right,,0.42539682539682544,0.07777777777777778,-0.5031746031746032,0.08786828615384612,0.3743386603492064,,False,False
subgroup_contrast_exact,A_minus_non_A,yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,yqstnuAEVhm,P1,expert_hard_single_reference,5,,,,,,paired_task_difference_left_minus_right,,0.19047619047619047,0.2936507936507936,-0.48412698412698413,0.10476500642857134,0.20823068523809518,,False,False
subgroup_contrast_exact,A_minus_non_A,yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,yqstnuAEVhm,P1,expert_hard_single_reference,6,,,,,,paired_task_difference_left_minus_right,,-0.30952380952380953,0.5952380952380952,-0.2857142857142857,0.16961531499999993,-0.17641792130952383,,False,False
subgroup_contrast_exact,A_minus_non_A,yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,P1,expert_hard_single_reference,3,,,,,,paired_task_difference_left_minus_right,,0.13333333333333333,0.0,-0.13333333333333341,0.11176617999999994,0.142496218,,False,False
subgroup_contrast_exact,A_minus_non_A,yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,P1,expert_hard_single_reference,4,,,,,,paired_task_difference_left_minus_right,,0.28253968253968254,-0.007936507936507936,-0.2746031746031746,0.11176617999999994,0.2979646221904762,,False,False
subgroup_contrast_exact,A_minus_non_A,yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,P1,expert_hard_single_reference,5,,,,,,paired_task_difference_left_minus_right,,0.5238095238095238,-0.03968253968253968,-0.48412698412698413,0.11176617999999994,0.5398483242857143,,False,False
subgroup_contrast_exact,A_minus_non_A,yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,yqstnuAEVhm,P1,expert_hard_single_reference,3,,,,,,paired_task_difference_left_minus_right,,0.0,0.0,0.0,0.008715541166666618,0.008715541166666618,0.0,True,False
subgroup_contrast_exact,A_minus_non_A,yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,yqstnuAEVhm,P1,expert_hard_single_reference,4,,,,,,paired_task_difference_left_minus_right,,0.0,0.0,0.0,-0.0027912232380952195,-0.0027912232380952195,0.0,True,False
subgroup_contrast_exact,A_minus_non_A,yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,yqstnuAEVhm,P1,expert_hard_single_reference,5,,,,,,paired_task_difference_left_minus_right,,0.0,0.0,0.0,-0.00045610678571417207,-0.00045610678571417207,0.0,True,False
subgroup_contrast_exact,A_minus_non_A,yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,yqstnuAEVhm,P1,expert_hard_single_reference,6,,,,,,paired_task_difference_left_minus_right,,0.0,0.0,0.0,-0.015039135571428552,-0.015039135571428552,0.0,True,False
subgroup_contrast_exact,A_minus_C,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,P1,expert_hard_single_reference,3,,,,,,paired_task_difference_left_minus_right,,0.0,0.0,0.0,0.02636818299999999,0.02636818299999999,0.0,True,False
subgroup_contrast_exact,A_minus_C,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,P1,expert_hard_single_reference,4,,,,,,paired_task_difference_left_minus_right,,0.0,0.0,0.0,0.025320008000000005,0.025320008000000005,0.0,True,False
subgroup_contrast_exact,A_minus_C,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,P1,expert_hard_single_reference,5,,,,,,paired_task_difference_left_minus_right,,0.0,0.0,0.0,0.025480170000000024,0.025480170000000024,0.0,True,False
subgroup_contrast_exact,A_minus_C,B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,B6ByNegPMKs,P1,expert_hard_single_reference,3,,,,,,paired_task_difference_left_minus_right,,0.4,0.0,-0.4,0.06644499400000003,0.40966978200000004,,False,False
subgroup_contrast_exact,A_minus_C,B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,B6ByNegPMKs,P1,expert_hard_single_reference,4,,,,,,paired_task_difference_left_minus_right,,0.4,0.0,-0.4,0.04676686066666669,0.398421978,,False,False
subgroup_contrast_exact,A_minus_C,B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,B6ByNegPMKs,P1,expert_hard_single_reference,5,,,,,,paired_task_difference_left_minus_right,,0.0,0.0,0.0,0.07138358,0.07138358,,False,False
subgroup_contrast_exact,A_minus_C,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,P1,expert_hard_single_reference,3,,,,,,paired_task_difference_left_minus_right,,0.0,0.0,0.0,0.006489920285714268,0.006489920285714268,0.0,True,False
subgroup_contrast_exact,A_minus_C,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,P1,expert_hard_single_reference,4,,,,,,paired_task_difference_left_minus_right,,0.0,0.0,0.0,-0.08685830000000005,-0.08685830000000005,0.0,True,False
subgroup_contrast_exact,A_minus_C,B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,B6ByNegPMKs,P1,expert_hard_single_reference,3,,,,,,paired_task_difference_left_minus_right,,0.0,0.0,0.0,-0.10609198500000006,-0.10609198500000006,,False,False
subgroup_contrast_exact,A_minus_C,B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,B6ByNegPMKs,P1,expert_hard_single_reference,4,,,,,,paired_task_difference_left_minus_right,,0.0,0.0,0.0,-0.12833972800000004,-0.12833972800000004,,False,False
subgroup_contrast_exact,A_minus_C,B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,B6ByNegPMKs,P1,expert_hard_single_reference,5,,,,,,paired_task_difference_left_minus_right,,0.0,0.0,0.0,-0.010609760000000024,-0.010609760000000024,,False,False
subgroup_contrast_exact,A_minus_C,UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,P1,expert_hard_single_reference,3,,,,,,paired_task_difference_left_minus_right,,0.2,0.0,-0.19999999999999996,0.03897298599999999,0.17419338299999998,,False,False
subgroup_contrast_exact,A_minus_C,UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,P1,expert_hard_single_reference,4,,,,,,paired_task_difference_left_minus_right,,0.20000000000000007,0.0,-0.2,0.03957013500000006,0.186362998,,False,False
subgroup_contrast_exact,A_minus_C,UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,P1,expert_hard_single_reference,5,,,,,,paired_task_difference_left_minus_right,,0.0,0.0,0.0,0.04056538333333337,0.04056538333333337,,False,False
subgroup_contrast_exact,A_minus_C,UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,P1,expert_hard_single_reference,3,,,,,,paired_task_difference_left_minus_right,,0.4,0.0,-0.4,0.07819830549999995,0.4097761435,,False,False
subgroup_contrast_exact,A_minus_C,UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,P1,expert_hard_single_reference,4,,,,,,paired_task_difference_left_minus_right,,0.19999999999999996,-0.2,0.0,0.07724696833333322,0.24303588733333326,,False,False
subgroup_contrast_exact,A_minus_C,UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,P1,expert_hard_single_reference,5,,,,,,paired_task_difference_left_minus_right,,1.0,-1.0,0.0,,0.9068568283333334,,False,False
subgroup_contrast_exact,A_minus_C,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,C1,public_frozen_GT,3,,,,,,paired_task_difference_left_minus_right,,0.0,0.0,0.0,0.02263673653525511,0.02263673653525511,0.0,True,False
subgroup_contrast_exact,A_minus_C,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,C1,public_frozen_GT,4,,,,,,paired_task_difference_left_minus_right,,0.0,0.0,0.0,0.01731361381072749,0.01731361381072749,0.0,True,False
subgroup_contrast_exact,A_minus_C,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,C1,public_frozen_GT,5,,,,,,paired_task_difference_left_minus_right,,0.0,0.0,0.0,0.014195937402125547,0.014195937402125547,0.0,True,False
subgroup_contrast_exact,A_minus_C,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,P1,expert_hard_single_reference,3,,,,,,paired_task_difference_left_minus_right,,0.0,0.0,0.0,0.02003972750000005,0.02003972750000005,0.0,True,False
subgroup_contrast_exact,A_minus_C,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,P1,expert_hard_single_reference,4,,,,,,paired_task_difference_left_minus_right,,0.0,0.0,0.0,0.014125158000000027,0.014125158000000027,0.0,True,False
subgroup_contrast_exact,A_minus_C,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,P1,expert_hard_single_reference,5,,,,,,paired_task_difference_left_minus_right,,0.0,0.0,0.0,0.02024310500000004,0.02024310500000004,0.0,True,False
subgroup_contrast_exact,A_minus_C,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,P1,expert_hard_single_reference,3,,,,,,paired_task_difference_left_minus_right,,0.07142857142857151,0.0,-0.07142857142857142,-0.02876463084656089,0.03906473814285716,,False,False
subgroup_contrast_exact,A_minus_C,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,P1,expert_hard_single_reference,4,,,,,,paired_task_difference_left_minus_right,,-0.17142857142857137,0.17142857142857143,0.0,-0.012144989586206911,-0.15670221857142852,,False,False
subgroup_contrast_exact,A_minus_C,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,P1,expert_hard_single_reference,5,,,,,,paired_task_difference_left_minus_right,,-0.47619047619047616,0.47619047619047616,0.0,0.02311693363636358,-0.39281247761904764,,False,False
subgroup_contrast_exact,A_minus_C,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,P1,expert_hard_single_reference,3,,,,,,paired_task_difference_left_minus_right,,0.0,0.0,0.0,0.00709957299999997,0.00709957299999997,0.0,True,False
subgroup_contrast_exact,A_minus_C,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,P1,expert_hard_single_reference,4,,,,,,paired_task_difference_left_minus_right,,0.0,0.0,0.0,0.005531603333333357,0.005531603333333357,0.0,True,False
subgroup_contrast_exact,A_minus_C,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,P1,expert_hard_single_reference,5,,,,,,paired_task_difference_left_minus_right,,0.0,0.0,0.0,0.0030073316666666683,0.0030073316666666683,0.0,True,False
subgroup_contrast_exact,A_minus_C,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,P1,expert_hard_single_reference,3,,,,,,paired_task_difference_left_minus_right,,-0.41428571428571426,0.0,0.4142857142857143,0.0006344278571428497,-0.31215321628571435,,False,False
subgroup_contrast_exact,A_minus_C,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,P1,expert_hard_single_reference,4,,,,,,paired_task_difference_left_minus_right,,-0.48571428571428577,0.02857142857142857,0.45714285714285713,-0.0013062070000000592,-0.36779961171428577,,False,False
subgroup_contrast_exact,A_minus_C,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,P1,expert_hard_single_reference,5,,,,,,paired_task_difference_left_minus_right,,-0.33333333333333337,0.14285714285714285,0.19047619047619047,-0.005834355000000069,-0.25734943666666676,,False,False
subgroup_contrast_exact,A_minus_C,q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,P1,expert_hard_single_reference,3,,,,,,paired_task_difference_left_minus_right,,0.0,0.0,0.0,0.00016071750000001828,0.00016071750000001828,0.0,True,False
subgroup_contrast_exact,A_minus_C,q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,P1,expert_hard_single_reference,4,,,,,,paired_task_difference_left_minus_right,,0.0,0.0,0.0,0.0032144953333334003,0.0032144953333334003,0.0,True,False
subgroup_contrast_exact,A_minus_C,q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,P1,expert_hard_single_reference,5,,,,,,paired_task_difference_left_minus_right,,0.0,0.0,0.0,0.0009566166666666875,0.0009566166666666875,0.0,True,False
subgroup_contrast_exact,A_minus_C,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,P1,expert_hard_single_reference,3,,,,,,paired_task_difference_left_minus_right,,0.0,0.0,0.0,0.055504488000000074,0.055504488000000074,0.0,True,False
subgroup_contrast_exact,A_minus_C,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,P1,expert_hard_single_reference,4,,,,,,paired_task_difference_left_minus_right,,0.0,0.0,0.0,0.0522748420000001,0.0522748420000001,0.0,True,False
subgroup_contrast_exact,A_minus_C,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,P1,expert_hard_single_reference,5,,,,,,paired_task_difference_left_minus_right,,0.0,0.0,0.0,0.05837840000000005,0.05837840000000005,0.0,True,False
subgroup_contrast_exact,A_minus_C,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,C1,public_frozen_GT,3,,,,,,paired_task_difference_left_minus_right,,0.0,0.0,0.0,0.014954107599731592,0.014954107599731592,,False,False
subgroup_contrast_exact,A_minus_C,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,C1,public_frozen_GT,4,,,,,,paired_task_difference_left_minus_right,,0.0,0.0,0.0,0.004881085822323938,0.004881085822323938,,False,False
subgroup_contrast_exact,A_minus_C,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,C1,public_frozen_GT,5,,,,,,paired_task_difference_left_minus_right,,0.0,0.0,0.0,0.004699779393006365,0.004699779393006365,,False,False
subgroup_contrast_exact,A_minus_C,rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,P1,expert_hard_single_reference,3,,,,,,paired_task_difference_left_minus_right,,0.5,0.0,-0.5,,0.4263576145,,False,False
subgroup_contrast_exact,A_minus_C,rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,P1,expert_hard_single_reference,4,,,,,,paired_task_difference_left_minus_right,,0.8,0.0,-0.8,,0.684361942,,False,False
subgroup_contrast_exact,A_minus_C,rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,P1,expert_hard_single_reference,5,,,,,,paired_task_difference_left_minus_right,,1.0,0.0,-1.0,,0.860014425,,False,False
subgroup_contrast_exact,A_minus_C,rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge,P1,expert_hard_single_reference,3,,,,,,paired_task_difference_left_minus_right,,0.0,0.0,0.0,0.03630410500000003,0.03630410500000003,0.0,True,False
subgroup_contrast_exact,A_minus_C,rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge,P1,expert_hard_single_reference,4,,,,,,paired_task_difference_left_minus_right,,0.0,0.0,0.0,0.04338777999999999,0.04338777999999999,0.0,True,False
subgroup_contrast_exact,A_minus_C,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,C1,public_frozen_GT,3,,,,,,paired_task_difference_left_minus_right,,0.0,0.0,0.0,0.038571376532915314,0.038571376532915314,0.0,True,False
subgroup_contrast_exact,A_minus_C,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,C1,public_frozen_GT,4,,,,,,paired_task_difference_left_minus_right,,0.0,0.0,0.0,0.05517650184074019,0.05517650184074019,0.0,True,False
subgroup_contrast_exact,A_minus_C,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,C1,public_frozen_GT,5,,,,,,paired_task_difference_left_minus_right,,0.0,0.0,0.0,0.06808849480209567,0.06808849480209567,0.0,True,False
subgroup_contrast_exact,A_minus_C,rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,P1,expert_hard_single_reference,3,,,,,,paired_task_difference_left_minus_right,,0.0,0.0,0.0,0.08203697799999998,0.08203697799999998,,False,False
subgroup_contrast_exact,A_minus_C,rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,P1,expert_hard_single_reference,4,,,,,,paired_task_difference_left_minus_right,,0.6,-0.6,0.0,-0.0012234700000000043,0.5813278639999999,,False,False
subgroup_contrast_exact,A_minus_C,rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,rPc6DW4iMge,P1,expert_hard_single_reference,3,,,,,,paired_task_difference_left_minus_right,,-0.3,0.0,0.30000000000000004,,-0.264251025,,False,False
subgroup_contrast_exact,A_minus_C,rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,rPc6DW4iMge,P1,expert_hard_single_reference,4,,,,,,paired_task_difference_left_minus_right,,-0.6,0.0,0.6,,-0.52850205,,False,False
subgroup_contrast_exact,A_minus_C,rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,rPc6DW4iMge,P1,expert_hard_single_reference,5,,,,,,paired_task_difference_left_minus_right,,-1.0,0.0,1.0,,-0.88083675,,False,False
subgroup_contrast_exact,A_minus_C,uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,uNb9QFRL6hY,P1,expert_hard_single_reference,3,,,,,,paired_task_difference_left_minus_right,,0.30000000000000004,0.0,-0.3,0.04750868500000005,0.32162143600000004,,False,False
subgroup_contrast_exact,A_minus_C,uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,uNb9QFRL6hY,P1,expert_hard_single_reference,4,,,,,,paired_task_difference_left_minus_right,,0.0,0.0,0.0,0.04722953733333335,0.04722953733333335,,False,False
subgroup_contrast_exact,A_minus_C,uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,uNb9QFRL6hY,P1,expert_hard_single_reference,5,,,,,,paired_task_difference_left_minus_right,,0.0,0.0,0.0,0.04988714500000002,0.04988714500000002,,False,False
subgroup_contrast_exact,A_minus_C,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,C1,public_frozen_GT,3,,,,,,paired_task_difference_left_minus_right,,-0.1785714285714286,0.0,0.17857142857142858,0.0036722288793532565,-0.16919213141938483,-0.1785714285714286,True,False
subgroup_contrast_exact,A_minus_C,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,C1,public_frozen_GT,4,,,,,,paired_task_difference_left_minus_right,,-0.11904761904761907,0.0,0.11904761904761904,0.006589092339236768,-0.10885551276069194,-0.11904761904761907,True,False
subgroup_contrast_exact,A_minus_C,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,C1,public_frozen_GT,5,,,,,,paired_task_difference_left_minus_right,,-0.03968253968253965,0.0,0.03968253968253968,0.01087995817445031,-0.027623146784407804,-0.03968253968253965,True,False
subgroup_contrast_exact,A_minus_C,uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,uNb9QFRL6hY,P1,expert_hard_single_reference,3,,,,,,paired_task_difference_left_minus_right,,0.4,0.0,-0.4,,0.345659698,,False,False
subgroup_contrast_exact,A_minus_C,uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,uNb9QFRL6hY,P1,expert_hard_single_reference,4,,,,,,paired_task_difference_left_minus_right,,0.6666666666666666,0.06666666666666667,-0.7333333333333334,,0.5760994966666667,,False,False
subgroup_contrast_exact,A_minus_C,uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,uNb9QFRL6hY,C1,public_frozen_GT,3,,,,,,paired_task_difference_left_minus_right,,0.7380952380952381,0.0,-0.7380952380952381,,0.6983205774900809,,False,False
subgroup_contrast_exact,A_minus_C,uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,uNb9QFRL6hY,C1,public_frozen_GT,4,,,,,,paired_task_difference_left_minus_right,,0.8809523809523809,0.0,-0.8809523809523809,,0.8322662234337567,,False,False
subgroup_contrast_exact,A_minus_C,uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,uNb9QFRL6hY,C1,public_frozen_GT,5,,,,,,paired_task_difference_left_minus_right,,0.9603174603174603,0.0,-0.9603174603174603,,0.9066265063323632,,False,False
subgroup_contrast_exact,A_minus_C,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,C1,public_frozen_GT,3,,,,,,paired_task_difference_left_minus_right,,0.7,0.0,-0.7,0.05090053889557122,0.6556038444440322,,False,False
subgroup_contrast_exact,A_minus_C,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,C1,public_frozen_GT,4,,,,,,paired_task_difference_left_minus_right,,-0.07619047619047614,0.47619047619047616,-0.4,0.04177270011775025,-0.043937108705500716,,False,False
subgroup_contrast_exact,A_minus_C,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,C1,public_frozen_GT,5,,,,,,paired_task_difference_left_minus_right,,-0.7936507936507937,0.7936507936507936,0.0,0.03196069656602951,-0.6790095904460812,,False,False
subgroup_contrast_exact,A_minus_C,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,P1,expert_hard_single_reference,3,,,,,,paired_task_difference_left_minus_right,,-0.19999999999999996,0.0,0.2,0.038213674375000006,-0.14655409399999997,,False,False
