base_task_id,building_id,condition,condition_zh,cluster_rank,cluster_support,supported_cluster,quality_computable_count,cluster_iou_mean,cluster_iou_median,cluster_iou_min,cluster_iou_max,worker_ids,annotation_ids
x8F5xyUWy9e_9926b38bd87e44e292d9c375050dd17d,x8F5xyUWy9e,manual,纯人工,1,3,True,3,0.9484065932467952,0.9525457683811364,0.9309253529000084,0.961748658459241,1;12;17,629350384ea347717859;7af5a1710f0a4c2dcfa5;54f0c5b471c28e1b761e
x8F5xyUWy9e_9926b38bd87e44e292d9c375050dd17d,x8F5xyUWy9e,manual,纯人工,2,2,True,2,0.9315414970155969,0.9315414970155969,0.9310528757963028,0.932030118234891,31;8,f275128bcb79fb1efea6;618c40c186d398910f88
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,yqstnuAEVhm,manual,纯人工,1,5,True,5,0.8324733902851712,0.8438671769299161,0.8110088255261372,0.8461372249185559,29;33;35;13;8,44e69119724a6d892e53;2761fcae038de8e6bb36;1f3577cc926f22ffd3fc;30e344b50071694c55ec;992f35b8a555f38eaf73
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,yqstnuAEVhm,semi,模型预标注辅助,1,3,True,3,0.9954615457553082,0.9946113385950268,0.991773298670898,1.0,28;17;18,cd292cd5a5ebe839dbe2;e96cb5be61c7f8ac3c74;23cb933de747d63d9058
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,yqstnuAEVhm,semi,模型预标注辅助,2,1,False,1,0.8358320334855744,0.8358320334855744,0.8358320334855744,0.8358320334855744,34,961dc0d114e60fe10b06
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,manual,纯人工,1,15,True,15,0.9700317998528912,0.9703983815971006,0.9497072796715228,0.9985522722874814,29;30;31;35;36;37;10;12;13;15;17;18;2;6;8,7554850145efa35545ae;4cec1169f91d22cfd064;87633c987c28cc7b24da;c8ea10e8b26d4fa2d90b;ad5f99c1a3eb5c22dcef;0b276bc0087988e64912;433d0b582110ee0ef9b1;a3645ccc20570a3b55ac;751369268283b179790e;bd7202f0572e6e29ad19;903f5f0ce2b19ea931e6;fc54690efab8e6885207;80557e6a69dbd96f145d;291ad6158da57e3cad43;8004d58810493d894b90
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,manual,纯人工,2,3,True,3,0.856773462338967,0.8544199885288213,0.8323388529089898,0.8835615455790901,28;33;1,a8f02e5f6ff661b1a6ea;94b9a12a91240fae6082;fc42d8b4b92a825c7a00
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,manual,纯人工,3,1,False,1,0.6770275649139919,0.6770275649139919,0.6770275649139919,0.6770275649139919,32,e41654f88d1993dc3e61
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,manual,纯人工,4,1,False,1,0.6338066023536831,0.6338066023536831,0.6338066023536831,0.6338066023536831,27,cbd801dc08d6ed3f53b9
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,manual,纯人工,5,1,False,1,0.3326913973404484,0.3326913973404484,0.3326913973404484,0.3326913973404484,34,d07650e36d67becee157
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,manual,纯人工,6,1,False,1,0.4900185068288764,0.4900185068288764,0.4900185068288764,0.4900185068288764,11,563395851b939361bf06
yqstnuAEVhm_2f8c1f8ea7364f67b1c5fe2be2750257,yqstnuAEVhm,manual,纯人工,1,5,True,5,0.9406681054864894,0.950241617252949,0.8890414813226861,0.9761567344076438,34;35;10;13;18,5c4bc2c80ab7d3766846;33ba025501b4349772a9;8a628475d25ae29582ed;03226fb095d5cf238261;aef04a1a8afd159eb371
yqstnuAEVhm_30f3ce4575234a7ba5ff97797f059ae1,yqstnuAEVhm,manual,纯人工,1,3,True,3,0.8239341795608214,0.8259252357882063,0.8199520671060515,0.8259252357882063,17;18;6,a7ba8b4e746e9e775405;e6aa42eeae4da18d3ef5;bc93975b4d8c2bd917fb
yqstnuAEVhm_30f3ce4575234a7ba5ff97797f059ae1,yqstnuAEVhm,manual,纯人工,2,2,True,2,0.9431015202496758,0.9431015202496758,0.9384796426455756,0.947723397853776,34;10,3e9187a077a7f151e049;e679e2f416b6d65b3705
yqstnuAEVhm_4642492bb42d40debb1a3bad0ea7a24f,yqstnuAEVhm,manual,纯人工,1,2,True,2,0.9271646266015818,0.9271646266015818,0.9150364601623664,0.9392927930407972,17;6,7a9990749414fd2cd8fd;71c862e10ba7cf021bfe
yqstnuAEVhm_4642492bb42d40debb1a3bad0ea7a24f,yqstnuAEVhm,manual,纯人工,2,2,True,2,0.906084171858331,0.906084171858331,0.9011494888472624,0.9110188548693996,31;8,902ba03958c4a4d5fa1e;b051173d56dd7d06ce80
yqstnuAEVhm_4642492bb42d40debb1a3bad0ea7a24f,yqstnuAEVhm,manual,纯人工,3,1,False,1,0.9296247949928038,0.9296247949928038,0.9296247949928038,0.9296247949928038,32,12e8d3812f817bd198b4
yqstnuAEVhm_48447297e8444171a5db34ccf38bc229,yqstnuAEVhm,manual,纯人工,1,1,False,1,0.9134234623295442,0.9134234623295442,0.9134234623295442,0.9134234623295442,35,66b4c1885b9b5048500e
yqstnuAEVhm_48447297e8444171a5db34ccf38bc229,yqstnuAEVhm,manual,纯人工,2,1,False,1,0.8843488336503356,0.8843488336503356,0.8843488336503356,0.8843488336503356,13,ed26709256377966efda
yqstnuAEVhm_48447297e8444171a5db34ccf38bc229,yqstnuAEVhm,manual,纯人工,3,1,False,1,0.8800455695857125,0.8800455695857125,0.8800455695857125,0.8800455695857125,11,edd14839698213ae4d82
yqstnuAEVhm_48447297e8444171a5db34ccf38bc229,yqstnuAEVhm,manual,纯人工,4,1,False,1,0.8399362243023615,0.8399362243023615,0.8399362243023615,0.8399362243023615,34,cfe1fe54f5de49278b0a
yqstnuAEVhm_48447297e8444171a5db34ccf38bc229,yqstnuAEVhm,manual,纯人工,5,1,False,1,0.8832972688461314,0.8832972688461314,0.8832972688461314,0.8832972688461314,18,10e91df094c576440242
yqstnuAEVhm_9cb726b170554b9bacd039d4db246040,yqstnuAEVhm,manual,纯人工,1,3,True,3,0.8296559833177036,0.8308755476028876,0.8233513424341156,0.8347410599161077,27;30;36,847f6b6c6267289d6e24;d283088a055f5226a34d;76b3ab610fcfd2be4a60
yqstnuAEVhm_9cb726b170554b9bacd039d4db246040,yqstnuAEVhm,manual,纯人工,2,2,True,2,0.9481568994843914,0.9481568994843914,0.9456637895602136,0.9506500094085693,28;15,706f50d9b8f488d74667;639e0ae720de944c4ad5
yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,yqstnuAEVhm,manual,纯人工,1,3,True,3,0.9180504792044464,0.9142765028283362,0.9069873782822035,0.9328875565027988,1;12;2,4dfaf6dedad2424beadf;2e74f8f5d535803c2fb2;55cde5ca98b3a274f9ca
yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,yqstnuAEVhm,manual,纯人工,2,2,True,2,0.7392864598646873,0.7392864598646873,0.6978341660453128,0.7807387536840619,34;37,6de2c46ce6d59af34337;54158b496be934232a98
yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,yqstnuAEVhm,semi,模型预标注辅助,1,4,True,4,0.9823119533527696,1.0,0.9292478134110788,1.0,31;33;36;11,f590389238802d1469cc;031e48e6149c36f92e2b;c1e860976080a5cf5ee1;540bb1f2348937711758
yqstnuAEVhm_c93bf298b1cb41a1b368a6ce8bcff53d,yqstnuAEVhm,manual,纯人工,1,3,True,3,0.9522823087744464,0.9564454449485804,0.943956036426178,0.9564454449485804,29;36;11,e2e73bba558362ef7df7;a1f8bda6422774a397a9;4cf2eede79562a2d7541
yqstnuAEVhm_c93bf298b1cb41a1b368a6ce8bcff53d,yqstnuAEVhm,manual,纯人工,2,1,False,1,0.9092731168617108,0.9092731168617108,0.9092731168617108,0.9092731168617108,28,7f189afde4de2b5b50ec
yqstnuAEVhm_c93bf298b1cb41a1b368a6ce8bcff53d,yqstnuAEVhm,manual,纯人工,3,1,False,1,0.9505089999647752,0.9505089999647752,0.9505089999647752,0.9505089999647752,15,38d59659d0a299c09ed6
