fact_type,project_id,task_id,annotator_id,session_id,event_count,raw_event_count,sandbox_event_n,timestamp_ms_n,observed_start_timestamp_ms,observed_end_timestamp_ms,observed_span_seconds,max_gap_seconds,gap_gt_60,max_events_per_60_seconds,multi_session_fact,formal_event_n,outside_or_stage_mismatch_n,observed_outside_or_stage_mismatch_n,clock_offset_median_seconds,clock_offset_p95_seconds,clock_offset_audit_only,observed_behavior_event_fields,coverage_field,field_name,observed_n,coverage_rate,description
session_sequence,71,3359,10,1783836550115-2ac100a4e78878,6.0,6.0,0.0,6.0,1783839490127.0,1783839592116.0,101.989,34.018,False,4.0,False,6.0,0.0,0.0,28799.564105033875,28806.728116095066,True,,,,,,
session_sequence,71,3359,17,1783856876281-b448135494f35,6.0,6.0,0.0,6.0,1783859672870.0,1783860905860.0,1232.99,1204.991,True,5.0,False,6.0,0.0,0.0,28800.278252124786,28800.630750715733,True,,,,,,
session_sequence,71,3359,6,1784094587774-f003970b2c284,4.0,4.0,0.0,4.0,1784097916989.0,1784097926439.0,9.45,6.421,False,4.0,False,4.0,0.0,0.0,28800.455197572708,28800.47689458132,True,,,,,,
session_sequence,71,3359,8,1783671450763-a6c843b1e295b,15.0,15.0,0.0,15.0,1783681320769.0,1783681518765.0,197.996,30.005,False,10.0,False,15.0,0.0,0.0,28800.41908478737,28800.43149471283,True,,,,,,
session_sequence,71,3360,11,1784416934223-fda981b09de79,4.0,4.0,0.0,4.0,1784427014228.0,1784427070228.0,56.0,30.002,False,4.0,False,4.0,0.0,0.0,28799.706685185432,28799.764024972916,True,,,,,,
session_sequence,71,3361,1,1785417213911-cbff05af4291a,8.0,8.0,0.0,8.0,1785417273922.0,1785420833712.0,3559.79,3477.445,True,5.0,False,8.0,0.0,0.0,28800.158649086952,28800.25122294426,True,,,,,,
session_sequence,71,3361,11,1784416934223-fda981b09de79,6.0,6.0,0.0,6.0,1784427074229.0,1784427509237.0,435.008,284.616,True,3.0,True,6.0,0.0,0.0,28799.72572350502,28827.352943837643,True,,,,,,
session_sequence,71,3361,11,1785230898536-6407070561a4,1.0,1.0,0.0,1.0,1785231000656.0,1785231000656.0,0.0,0.0,False,1.0,True,1.0,0.0,0.0,218477.9310491085,218477.9310491085,True,,,,,,
session_sequence,71,3361,11,1785420651747-e88bb6db81e0a,8.0,8.0,0.0,8.0,1785420681753.0,1785420859761.0,178.008,60.155,True,5.0,True,8.0,0.0,0.0,28800.221863508224,28800.253638136386,True,,,,,,
session_sequence,71,3361,15,1784867773841-036e5178fe1ce8,8.0,8.0,0.0,8.0,1784877271946.0,1784877451948.0,180.002,30.48,False,4.0,False,8.0,0.0,0.0,28798.982536911964,28799.04525630474,True,,,,,,
session_sequence,71,3362,17,1783856876281-b448135494f35,7.0,7.0,0.0,7.0,1783858808881.0,1783858868878.0,59.997,30.002,False,7.0,False,7.0,0.0,0.0,28800.59650015831,28801.2649538517,True,,,,,,
session_sequence,71,3362,6,1784094587774-f003970b2c284,8.0,8.0,0.0,8.0,1784097939995.0,1784098066292.0,126.297,59.993,False,4.0,False,8.0,0.0,0.0,28800.43882250786,28800.529689288138,True,,,,,,
session_sequence,71,3363,15,1784867773841-036e5178fe1ce8,4.0,4.0,0.0,4.0,1784877031946.0,1784877114032.0,82.086,30.001,False,3.0,False,4.0,0.0,0.0,28798.981997013092,28799.00196310282,True,,,,,,
session_sequence,71,3363,2,1783791660284-c080345217e578,3.0,3.0,0.0,3.0,1783794210298.0,1783794239329.0,29.031,26.197,False,3.0,False,3.0,0.0,0.0,28801.014660835266,28801.02251434326,True,,,,,,
session_sequence,71,3363,6,1784094587774-f003970b2c284,1.0,1.0,0.0,1.0,1784098055491.0,1784098055491.0,0.0,0.0,False,1.0,False,1.0,0.0,0.0,28800.365031957626,28800.365031957626,True,,,,,,
session_sequence,71,3364,15,1784867773841-036e5178fe1ce8,5.0,5.0,0.0,5.0,1784875601803.0,1784875677810.0,76.007,30.0,False,4.0,False,5.0,0.0,0.0,28798.96719098091,28799.02359781265,True,,,,,,
session_sequence,71,3365,12,1784176260808-85892d40bb19a,6.0,6.0,0.0,6.0,1784178456819.0,1784178524826.0,68.007,30.002,False,5.0,False,6.0,0.0,0.0,28800.095355153084,28800.16994559765,True,,,,,,
session_sequence,71,3366,10,1783836550115-2ac100a4e78878,7.0,7.0,0.0,7.0,1783839610126.0,1783839865207.0,255.081,120.001,True,3.0,False,7.0,0.0,0.0,28799.534162044525,28799.656414413454,True,,,,,,
session_sequence,71,3366,17,1783856876281-b448135494f35,52.0,52.0,0.0,52.0,1783859706869.0,1783861525852.0,1818.983,443.994,True,7.0,False,52.0,0.0,0.0,28800.63497543335,28801.132262897492,True,,,,,,
session_sequence,71,3366,18,1785231017722-e71840a93d5f2,4.0,4.0,0.0,4.0,1785232862603.0,1785232891783.0,29.18,22.973,False,4.0,False,4.0,0.0,0.0,28805.751441001892,28805.760896146297,True,,,,,,
session_sequence,71,3366,6,1784094587774-f003970b2c284,4.0,4.0,0.0,4.0,1784098075936.0,1784098094952.0,19.016,10.182,False,4.0,False,4.0,0.0,0.0,28800.443064928055,28800.54840965271,True,,,,,,
session_sequence,71,3366,8,1783671450763-a6c843b1e295b,22.0,22.0,0.0,22.0,1783681530773.0,1783682035776.0,505.003,150.003,True,11.0,False,22.0,0.0,0.0,28800.39053249359,28800.439873623847,True,,,,,,
session_sequence,71,3367,1,1784174510746-a47cc10b577fe,3.0,3.0,0.0,3.0,1784178373680.0,1784178394208.0,20.528,10.527,False,3.0,False,3.0,0.0,0.0,28800.126859903336,28800.193031716346,True,,,,,,
session_sequence,71,3367,15,1784867773841-036e5178fe1ce8,4.0,4.0,0.0,4.0,1784873741800.0,1784873784867.0,43.067,30.001,False,4.0,False,4.0,0.0,0.0,28798.905388355255,28798.965926229954,True,,,,,,
session_sequence,71,3367,2,1783791660284-c080345217e578,7.0,7.0,0.0,7.0,1783794240286.0,1783794360320.0,120.034,30.009,False,4.0,False,7.0,0.0,0.0,28801.017504930496,28801.038284635542,True,,,,,,
session_sequence,71,3369,10,1783836550115-2ac100a4e78878,3.0,3.0,0.0,3.0,1783838740118.0,1783838747137.0,7.019,3.981,False,3.0,False,3.0,0.0,0.0,28799.555787801743,28799.582930469514,True,,,,,,
session_sequence,71,3369,13,1783864792156-d19c2054d4dd1,5.0,5.0,0.0,5.0,1783911507320.0,1783911564334.0,57.014,30.001,False,5.0,False,5.0,0.0,0.0,28800.903698921204,28800.932512569427,True,,,,,,
session_sequence,71,3369,18,1785231017722-e71840a93d5f2,3.0,3.0,0.0,3.0,1785232924580.0,1785232960577.0,35.997,21.952,False,3.0,False,3.0,0.0,0.0,28805.750246047974,28805.75617802143,True,,,,,,
session_sequence,71,3369,6,1784094587774-f003970b2c284,4.0,4.0,0.0,4.0,1784098105937.0,1784098131340.0,25.403,19.084,False,4.0,False,4.0,0.0,0.0,28800.42546904087,28800.45913968086,True,,,,,,
session_sequence,71,3370,11,1784416934223-fda981b09de79,19.0,19.0,0.0,19.0,1784427512232.0,1784427893224.0,380.992,53.882,False,5.0,False,19.0,0.0,0.0,28799.76210999489,28799.881410646438,True,,,,,,
session_sequence,71,3370,8,1783671450763-a6c843b1e295b,9.0,9.0,0.0,9.0,1783678200774.0,1783678317773.0,116.999,30.009,False,7.0,False,9.0,0.0,0.0,28800.35152697563,28800.37726688385,True,,,,,,
session_sequence,71,3371,11,1784416934223-fda981b09de79,8.0,8.0,0.0,8.0,1784427914230.0,1784428103311.0,189.081,30.005,False,3.0,False,8.0,0.0,0.0,28799.794339060783,28799.83328834772,True,,,,,,
session_sequence,71,3371,15,1784867773841-036e5178fe1ce8,11.0,11.0,0.0,11.0,1784876281946.0,1784876527945.0,245.999,30.002,False,4.0,False,11.0,0.0,0.0,28798.985038995743,28798.994762063026,True,,,,,,
session_sequence,71,3372,11,1784416934223-fda981b09de79,6.0,6.0,0.0,6.0,1784428107228.0,1784428195255.0,88.027,30.004,False,4.0,False,6.0,0.0,0.0,28799.74722313881,28799.925309598446,True,,,,,,
session_sequence,71,3372,12,1784176260808-85892d40bb19a,5.0,5.0,0.0,5.0,1784178540813.0,1784178628831.0,88.018,30.001,False,4.0,False,5.0,0.0,0.0,28800.096774101257,28800.119805812836,True,,,,,,
session_sequence,71,3372,15,1784867773841-036e5178fe1ce8,9.0,9.0,0.0,9.0,1784874311800.0,1784874510118.0,198.318,30.005,False,4.0,False,9.0,0.0,0.0,28798.95767402649,28798.97722644806,True,,,,,,
session_sequence,71,3373,1,1784174510746-a47cc10b577fe,3.0,3.0,0.0,3.0,1784178403680.0,1784178437699.0,34.019,30.003,False,3.0,False,3.0,0.0,0.0,28800.112422943115,28800.120648956297,True,,,,,,
session_sequence,71,3373,15,1784867773841-036e5178fe1ce8,2.0,2.0,0.0,2.0,1784874521801.0,1784874525825.0,4.024,4.024,False,2.0,False,2.0,0.0,0.0,28798.9398778677,28798.982054531574,True,,,,,,
session_sequence,71,3373,2,1783791660284-c080345217e578,6.0,6.0,0.0,6.0,1783794390287.0,1783794530356.0,140.069,60.001,True,4.0,False,6.0,0.0,0.0,28801.017714977264,28801.02322047949,True,,,,,,
session_sequence,71,3374,1,1784174510746-a47cc10b577fe,5.0,5.0,0.0,5.0,1784178493684.0,1784178561717.0,68.033,30.002,False,4.0,False,5.0,0.0,0.0,28800.098044872284,28800.115035057068,True,,,,,,
session_sequence,71,3374,12,1784176260808-85892d40bb19a,12.0,12.0,0.0,12.0,1784179178809.0,1784179290810.0,112.001,29.97,False,7.0,False,12.0,0.0,0.0,28800.104580044746,28800.13467795849,True,,,,,,
session_sequence,71,3374,2,1783791660284-c080345217e578,14.0,14.0,0.0,14.0,1783794540290.0,1783794954287.0,413.997,60.001,True,4.0,False,14.0,0.0,0.0,28801.02190387249,28801.03133842945,True,,,,,,
session_sequence,71,3375,1,1784174510746-a47cc10b577fe,3.0,3.0,0.0,3.0,1784178463683.0,1784178472779.0,9.096,7.929,False,3.0,False,3.0,0.0,0.0,28800.102399110794,28800.104081177713,True,,,,,,
session_sequence,71,3375,12,1784176260808-85892d40bb19a,8.0,8.0,0.0,8.0,1784179000813.0,1784179046814.0,46.001,14.001,False,8.0,False,8.0,0.0,0.0,28800.10461640358,28800.238199961186,True,,,,,,
session_sequence,71,3375,2,1783791660284-c080345217e578,5.0,5.0,0.0,5.0,1783794960287.0,1783795022286.0,61.999,30.0,False,4.0,False,5.0,0.0,0.0,28801.024980068207,28801.051737070084,True,,,,,,
session_sequence,71,3376,13,1783864792156-d19c2054d4dd1,15.0,15.0,0.0,15.0,1783914155322.0,1783923125322.0,8970.0,4129.784,True,6.0,False,15.0,0.0,0.0,28801.00282883644,28801.044192004203,True,,,,,,
session_sequence,71,3378,11,1784416934223-fda981b09de79,10.0,10.0,0.0,10.0,1784428217235.0,1784430237354.0,2020.119,1755.777,True,3.0,False,10.0,0.0,0.0,28799.692093849182,28799.86190882921,True,,,,,,
session_sequence,71,3378,13,1783864792156-d19c2054d4dd1,6.0,6.0,0.0,6.0,1783913705322.0,1783913780318.0,74.996,30.003,False,5.0,False,6.0,0.0,0.0,28800.921792030334,28800.947574436665,True,,,,,,
session_sequence,71,3378,18,1785231017722-e71840a93d5f2,5.0,5.0,0.0,5.0,1785233000576.0,1785233043618.0,43.042,29.994,False,5.0,False,5.0,0.0,0.0,28805.75125694275,28805.752440214157,True,,,,,,
session_sequence,71,3379,1,1784174510746-a47cc10b577fe,3.0,3.0,0.0,3.0,1784178583685.0,1784178636290.0,52.605,30.002,False,3.0,False,3.0,0.0,0.0,28800.10046315193,28800.106380534173,True,,,,,,
session_sequence,71,3379,12,1784176260808-85892d40bb19a,11.0,11.0,0.0,11.0,1784179477809.0,1784179545888.0,68.079,21.001,False,9.0,False,11.0,0.0,0.0,28800.100016117096,28800.107913136482,True,,,,,,
session_sequence,71,3379,17,1783856876281-b448135494f35,6.0,6.0,0.0,6.0,1783860548866.0,1783860616868.0,68.002,28.001,False,5.0,False,6.0,0.0,0.0,28800.619950056076,28801.15165913105,True,,,,,,
session_sequence,71,3379,8,1783671450763-a6c843b1e295b,30.0,30.0,0.0,30.0,1783682370766.0,1783682812773.0,442.007,30.017,False,11.0,False,30.0,0.0,0.0,28800.347384095192,28800.37160886526,True,,,,,,
session_sequence,71,3380,10,1783836550115-2ac100a4e78878,4.0,4.0,0.0,4.0,1783840240122.0,1783840276128.0,36.006,29.997,False,4.0,False,4.0,0.0,0.0,28799.528000593185,28799.54191879034,True,,,,,,
session_sequence,71,3380,13,1783864792156-d19c2054d4dd1,5.0,5.0,0.0,5.0,1783923192321.0,1783923231334.0,39.013,23.001,False,5.0,False,5.0,0.0,0.0,28800.998652935028,28801.011423540116,True,,,,,,
session_sequence,71,3380,18,1785231017722-e71840a93d5f2,16.0,16.0,0.0,16.0,1785233076683.0,1785233141581.0,64.898,22.998,False,15.0,False,16.0,0.0,0.0,28805.74319756031,28805.75394177437,True,,,,,,
session_sequence,71,3380,6,1784094587774-f003970b2c284,8.0,8.0,0.0,8.0,1784098135970.0,1784098178937.0,42.967,21.743,False,8.0,False,8.0,0.0,0.0,28800.398115754128,28800.498409283162,True,,,,,,
session_sequence,71,3391,10,1784865369343-36197860401698,5.0,5.0,0.0,5.0,1784865695271.0,1784865700275.0,5.004,1.992,False,5.0,False,5.0,0.0,0.0,28800.066464185715,28800.097107601166,True,,,,,,
session_sequence,71,3402,11,1784386343878-4ae32a93cbe758,5.0,5.0,0.0,5.0,1784388778670.0,1784388788677.0,10.007,6.986,False,5.0,False,5.0,0.0,0.0,28799.93417096138,28799.992169904708,True,,,,,,
session_sequence,71,3403,8,1783671450763-a6c843b1e295b,12.0,12.0,0.0,12.0,1783677994774.0,1783678014772.0,19.998,9.998,False,12.0,False,12.0,0.0,0.0,28800.327845573425,28800.375190865994,True,,,,,,
session_sequence,72,3294,12,1784176260808-85892d40bb19a,11.0,11.0,0.0,11.0,1784176570820.0,1784176584825.0,14.005,4.992,False,11.0,False,11.0,0.0,0.0,28800.08770108223,28800.129570007324,True,,,,,,
session_sequence,72,3295,12,1784176260808-85892d40bb19a,7.0,7.0,0.0,7.0,1784177067810.0,1784177074810.0,7.0,2.005,False,7.0,False,7.0,0.0,0.0,28800.072112083435,28800.09945895672,True,,,,,,
session_sequence,72,3296,12,1784176260808-85892d40bb19a,5.0,5.0,0.0,5.0,1784177269810.0,1784177273816.0,4.006,1.025,False,5.0,False,5.0,0.0,0.0,28800.085295200348,28800.098839235307,True,,,,,,
session_sequence,72,3305,11,1784386343878-4ae32a93cbe758,4.0,4.0,0.0,4.0,1784387968671.0,1784387971671.0,3.0,1.002,False,4.0,False,4.0,0.0,0.0,28799.947989940643,28799.99222294092,True,,,,,,
session_sequence,72,3305,8,1783671450763-a6c843b1e295b,4.0,4.0,0.0,4.0,1783677026769.0,1783677029765.0,2.996,1.009,False,4.0,False,4.0,0.0,0.0,28800.319347143173,28800.339597666265,True,,,,,,
session_sequence,72,3355,13,1783864792156-d19c2054d4dd1,4.0,4.0,0.0,4.0,1783923416323.0,1783923419320.0,2.997,1.005,False,4.0,False,4.0,0.0,0.0,28800.98675251007,28800.987644660472,True,,,,,,
session_sequence,72,3375,2,1783791660284-c080345217e578,2.0,2.0,0.0,2.0,1783795023289.0,1783795024296.0,1.007,1.007,False,2.0,False,2.0,0.0,0.0,28801.02076292038,28801.02560119629,True,,,,,,
session_sequence,72,3380,6,1784094587774-f003970b2c284,3.0,3.0,0.0,3.0,1784098179941.0,1784098193945.0,14.004,12.997,False,3.0,False,3.0,0.0,0.0,28800.365539073944,28800.423356986044,True,,,,,,
session_sequence,72,3381,10,1783836002999-5c206c8b9bd08,10.0,10.0,0.0,10.0,1783836664240.0,1783837047245.0,383.005,248.845,True,5.0,False,10.0,0.0,0.0,28799.571810126305,28810.141881597043,True,,,,,,
session_sequence,72,3381,13,1783864792156-d19c2054d4dd1,14.0,14.0,0.0,14.0,1783923425322.0,1783923518375.0,93.053,17.997,False,10.0,False,14.0,0.0,0.0,28801.004400491714,28801.041286873817,True,,,,,,
session_sequence,72,3381,15,1784867773841-036e5178fe1ce8,4.0,4.0,0.0,4.0,1784868390919.0,1784868461245.0,70.326,30.635,False,3.0,False,4.0,0.0,0.0,28798.92342698574,28798.93335785866,True,,,,,,
session_sequence,72,3381,17,1783087632256-71a968e8588fc8,4.0,4.0,0.0,4.0,1783087662260.0,1783087685259.0,22.999,17.695,False,4.0,False,4.0,0.0,0.0,28800.643416047096,28800.720774400233,True,,,,,,
session_sequence,72,3381,2,1783791660284-c080345217e578,7.0,7.0,0.0,7.0,1783795070288.0,1783795170402.0,100.114,30.004,False,4.0,True,7.0,0.0,0.0,28801.029945135117,28801.05214817524,True,,,,,,
session_sequence,72,3381,2,5faae308-2644-4750-8737-94f919fe74a0,1.0,1.0,0.0,1.0,1783910437938.0,1783910437938.0,0.0,0.0,False,1.0,True,1.0,0.0,0.0,28803.429879903793,28803.429879903793,True,,,,,,
session_sequence,72,3381,UNKNOWN,1783087632256-71a968e8588fc8,1.0,1.0,0.0,1.0,1783087651283.0,1783087651283.0,0.0,0.0,False,1.0,False,1.0,0.0,0.0,28800.9817070961,28800.9817070961,True,,,,,,
session_sequence,72,3382,1,1784174510746-a47cc10b577fe,6.0,6.0,0.0,6.0,1784176571505.0,1784176652487.0,80.982,29.999,False,4.0,False,6.0,0.0,0.0,28800.27927196026,28800.288068830967,True,,,,,,
session_sequence,72,3383,11,1784386343878-4ae32a93cbe758,1.0,1.0,0.0,1.0,1784388338670.0,1784388338670.0,0.0,0.0,False,1.0,False,1.0,0.0,0.0,28799.942898988724,28799.942898988724,True,,,,,,
session_sequence,72,3383,17,1784895857294-1344b27f577728,17.0,17.0,0.0,17.0,1784896100297.0,1784896318394.0,218.097,29.999,False,6.0,False,17.0,0.0,0.0,28800.327692985535,28800.37401423454,True,,,,,,
session_sequence,72,3383,18,1785073108214-fd037dfe3a3f9,11.0,11.0,0.0,11.0,1785074528244.0,1785074928244.0,400.0,84.993,True,3.0,False,11.0,0.0,0.0,28792.47439813614,28792.50268995762,True,,,,,,
session_sequence,72,3383,6,1784094587774-f003970b2c284,10.0,10.0,0.0,10.0,1784098195949.0,1784098354993.0,159.044,30.023,False,6.0,False,10.0,0.0,0.0,28800.404851555824,28800.451835882664,True,,,,,,
session_sequence,72,3384,11,1784386343878-4ae32a93cbe758,17.0,17.0,0.0,17.0,1784387987548.0,1784388429702.0,442.154,345.237,True,10.0,False,17.0,0.0,0.0,28799.964003801346,28800.03821144104,True,,,,,,
session_sequence,72,3385,10,1783836002999-5c206c8b9bd08,10.0,10.0,0.0,10.0,1783836483200.0,1783836655378.0,172.178,53.219,False,6.0,False,10.0,0.0,0.0,28799.587663054466,28810.653952884673,True,,,,,,
session_sequence,72,3385,15,1784867773841-036e5178fe1ce8,5.0,5.0,0.0,5.0,1784871851804.0,1784871917893.0,66.089,30.0,False,4.0,False,5.0,0.0,0.0,28798.973035097122,28799.052924728392,True,,,,,,
session_sequence,72,3385,8,1783671450763-a6c843b1e295b,29.0,29.0,0.0,29.0,1783677030803.0,1783677164776.0,133.973,30.005,False,16.0,False,29.0,0.0,0.0,28800.336977243423,28800.381534051896,True,,,,,,
session_sequence,72,3386,12,1784176260808-85892d40bb19a,22.0,22.0,0.0,22.0,1784176590811.0,1784176884904.0,294.093,30.003,False,10.0,False,22.0,0.0,0.0,28800.0811150074,28800.121520793437,True,,,,,,
session_sequence,72,3387,13,1783864792156-d19c2054d4dd1,7.0,7.0,0.0,7.0,1783923520321.0,1783923619331.0,99.01,30.0,False,4.0,False,7.0,0.0,0.0,28801.000283002853,28801.034318566322,True,,,,,,
session_sequence,72,3388,1,1784174510746-a47cc10b577fe,4.0,4.0,0.0,4.0,1784176813484.0,1784176881497.0,68.013,29.999,False,3.0,False,4.0,0.0,0.0,28800.287590503693,28800.292136085034,True,,,,,,
session_sequence,72,3388,17,1784895857294-1344b27f577728,16.0,16.0,0.0,16.0,1784896323296.0,1784896392296.0,69.0,16.996,False,14.0,False,16.0,0.0,0.0,28800.177809000015,28800.37305033207,True,,,,,,
session_sequence,72,3388,2,1783791660284-c080345217e578,6.0,6.0,0.0,6.0,1783795200301.0,1783795323286.0,122.985,30.01,False,3.0,False,6.0,0.0,0.0,28801.032724499702,28801.033771514893,True,,,,,,
session_sequence,72,3389,11,1784386343878-4ae32a93cbe758,38.0,38.0,0.0,38.0,1784388004671.0,1784388361669.0,356.998,30.004,False,22.0,False,38.0,0.0,0.0,28799.97240293026,28800.14578101635,True,,,,,,
session_sequence,72,3389,6,1784094587774-f003970b2c284,3.0,3.0,0.0,3.0,1784098370993.0,1784098375422.0,4.429,3.465,False,3.0,False,3.0,0.0,0.0,28800.439586877823,28800.45211408138,True,,,,,,
session_sequence,72,3390,1,1785415307823-980826a4cb9d1,24.0,24.0,0.0,24.0,1785415419014.0,1785415786040.0,367.026,30.011,False,8.0,False,24.0,0.0,0.0,28800.24758851528,28800.32315251827,True,,,,,,
session_sequence,72,3390,12,1784176260808-85892d40bb19a,8.0,8.0,0.0,8.0,1784176890813.0,1784176942826.0,52.013,30.001,False,8.0,False,8.0,0.0,0.0,28800.075435996056,28800.08480900526,True,,,,,,
session_sequence,72,3390,18,1785073108214-fd037dfe3a3f9,6.0,6.0,0.0,6.0,1785074202245.0,1785074535251.0,333.006,282.887,True,4.0,False,6.0,0.0,0.0,28792.440876603127,28792.46837937832,True,,,,,,
session_sequence,72,3391,10,1784865369343-36197860401698,35.0,35.0,0.0,35.0,1784865390798.0,1784865694276.0,303.478,39.0,False,17.0,False,35.0,0.0,0.0,28800.09567785263,28800.396969246864,True,,,,,,
session_sequence,72,3391,15,1784867773841-036e5178fe1ce8,20.0,20.0,0.0,20.0,1784871941801.0,1784872473800.0,531.999,30.01,False,4.0,False,20.0,0.0,0.0,28798.97537446022,28798.995945572853,True,,,,,,
session_sequence,72,3391,8,1783671450763-a6c843b1e295b,28.0,28.0,0.0,28.0,1783677180769.0,1783677784773.0,604.004,30.007,False,9.0,False,28.0,0.0,0.0,28800.37068748474,28800.405101776123,True,,,,,,
session_sequence,72,3393,1,1784174510746-a47cc10b577fe,3.0,3.0,0.0,3.0,1784176903482.0,1784176953284.0,49.802,29.999,False,3.0,False,3.0,0.0,0.0,28800.291348934174,28800.298846030237,True,,,,,,
session_sequence,72,3393,2,1784863427959-0d81271078ee2,12.0,12.0,0.0,12.0,1784864245420.0,1784864489417.0,243.997,109.33,True,6.0,False,12.0,0.0,0.0,28800.483376979828,28800.497219014167,True,,,,,,
session_sequence,72,3394,13,1783864792156-d19c2054d4dd1,3.0,3.0,0.0,3.0,1783923635319.0,1783923643320.0,8.001,6.0,False,3.0,False,3.0,0.0,0.0,28801.000575065613,28801.00094048977,True,,,,,,
session_sequence,72,3394,17,1784895857294-1344b27f577728,6.0,6.0,0.0,6.0,1784896487301.0,1784896518709.0,31.408,16.005,False,6.0,False,6.0,0.0,0.0,28800.17943751812,28800.38194733858,True,,,,,,
session_sequence,72,3394,18,1785073108214-fd037dfe3a3f9,4.0,4.0,0.0,4.0,1785074262243.0,1785074294373.0,32.13,26.009,False,4.0,False,4.0,0.0,0.0,28792.42120742798,28792.436127972604,True,,,,,,
session_sequence,72,3395,1,1785415307823-980826a4cb9d1,5.0,5.0,0.0,5.0,1785415793028.0,1785415850048.0,57.02,30.0,False,5.0,False,5.0,0.0,0.0,28800.23963522911,28800.248214530944,True,,,,,,
session_sequence,72,3395,11,1784386343878-4ae32a93cbe758,15.0,15.0,0.0,15.0,1784388438686.0,1784388543703.0,105.017,30.001,False,11.0,False,15.0,0.0,0.0,28799.96151804924,28800.07271335125,True,,,,,,
session_sequence,72,3396,6,1784094587774-f003970b2c284,4.0,4.0,0.0,4.0,1784098376954.0,1784098393952.0,16.998,12.996,False,4.0,False,4.0,0.0,0.0,28800.38764989376,28800.411061251165,True,,,,,,
session_sequence,72,3397,12,1784176260808-85892d40bb19a,13.0,13.0,0.0,13.0,1784177082814.0,1784177159814.0,77.0,17.999,False,10.0,False,13.0,0.0,0.0,28800.08482503891,28800.15310406685,True,,,,,,
session_sequence,72,3397,15,1784867773841-036e5178fe1ce8,4.0,4.0,0.0,4.0,1784872481801.0,1784872530800.0,48.999,29.999,False,4.0,False,4.0,0.0,0.0,28798.975856423378,28798.98762996197,True,,,,,,
session_sequence,72,3397,8,1783671450763-a6c843b1e295b,16.0,16.0,0.0,16.0,1783677786769.0,1783677833771.0,47.002,19.066,False,16.0,False,16.0,0.0,0.0,28800.332168459892,28800.365097284317,True,,,,,,
session_sequence,72,3398,10,1783836002999-5c206c8b9bd08,14.0,14.0,0.0,14.0,1783837069245.0,1783837405241.0,335.996,81.848,True,6.0,False,14.0,0.0,0.0,28799.565547466278,28799.644528126715,True,,,,,,
session_sequence,72,3398,13,1783864792156-d19c2054d4dd1,11.0,11.0,0.0,11.0,1783923665322.0,1783923784320.0,118.998,30.001,False,8.0,False,11.0,0.0,0.0,28801.007780075073,28801.039718151093,True,,,,,,
session_sequence,72,3399,1,1784174510746-a47cc10b577fe,5.0,5.0,0.0,5.0,1784176963481.0,1784177024479.0,60.998,29.999,False,4.0,False,5.0,0.0,0.0,28800.300297021866,28800.31826958656,True,,,,,,
session_sequence,72,3399,2,1783791660284-c080345217e578,2.0,2.0,0.0,2.0,1783795336290.0,1783795338293.0,2.003,2.003,False,2.0,False,2.0,0.0,0.0,28801.028403520584,28801.031898760797,True,,,,,,
session_sequence,72,3400,17,1784895857294-1344b27f577728,6.0,6.0,0.0,6.0,1784896396295.0,1784896483294.0,86.999,30.0,False,4.0,False,6.0,0.0,0.0,28800.3409730196,28800.675573408604,True,,,,,,
session_sequence,72,3400,18,1785073108214-fd037dfe3a3f9,5.0,5.0,0.0,5.0,1785074322242.0,1785074390251.0,68.009,29.998,False,4.0,False,5.0,0.0,0.0,28792.462052822113,28792.511899900437,True,,,,,,
session_sequence,72,3401,6,1784094587774-f003970b2c284,7.0,7.0,0.0,7.0,1784098395953.0,1784725931975.0,627536.022,625023.207,True,4.0,False,7.0,0.0,0.0,28800.367714881897,35211.54017550945,True,,,,,,
session_sequence,72,3402,11,1784386343878-4ae32a93cbe758,17.0,17.0,0.0,17.0,1784388441704.0,1784388777671.0,335.967,104.993,True,6.0,False,17.0,0.0,0.0,28800.041803836823,28800.299287462236,True,,,,,,
session_sequence,72,3402,12,1784176260808-85892d40bb19a,10.0,10.0,0.0,10.0,1784177278816.0,1784177356813.0,77.997,30.003,False,8.0,False,10.0,0.0,0.0,28800.084631443024,28800.087686026098,True,,,,,,
session_sequence,72,3402,15,1784867773841-036e5178fe1ce8,10.0,10.0,0.0,10.0,1784872541801.0,1784872799802.0,258.001,30.078,False,3.0,False,10.0,0.0,0.0,28798.982124447823,28798.993916594984,True,,,,,,
session_sequence,72,3403,10,1783836002999-5c206c8b9bd08,11.0,11.0,0.0,11.0,1783837408260.0,1783838333622.0,925.362,796.957,True,6.0,False,11.0,0.0,0.0,28799.560476064682,28799.564950466156,True,,,,,,
session_sequence,72,3403,8,1783671450763-a6c843b1e295b,16.0,16.0,0.0,16.0,1783677870773.0,1783677991785.0,121.012,29.999,False,13.0,False,16.0,0.0,0.0,28800.33979654312,28800.38793885708,True,,,,,,
session_sequence,72,3404,13,1783864792156-d19c2054d4dd1,5.0,5.0,0.0,5.0,1783923785321.0,1783923817251.0,31.93,15.999,False,5.0,True,5.0,0.0,0.0,28801.023437976837,28801.06234331131,True,,,,,,
session_sequence,72,3404,13,1786006510725-5bf1b557fb778,14.0,14.0,0.0,14.0,1786006610345.0,1786006633348.0,23.003,11.731,False,14.0,True,0.0,14.0,14.0,28800.847115635872,28800.859154605867,True,,,,,,
