base_task_id,manual_worker_id,semi_worker_id,manual_to_semi_rmse_diagonal_normalized,model_to_manual_rmse_diagonal_normalized,model_to_semi_rmse_diagonal_normalized,model_gt_residual,semi_gt_residual,reference_availability
uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,33,1,,,0.029091523411723993,0.0,0.09673758216981643,operational_gt_available
uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,33,31,0.06326503809946883,,,0.0,0.11219203683832779,operational_gt_available
uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,37,12,,,7.166458808248763e-18,0.0,0.0,operational_gt_available
uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,37,14,,,0.004431520436778743,0.0,0.05657568625005838,operational_gt_available
uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,37,18,,,7.166458808248763e-18,0.0,0.0,operational_gt_available
uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,37,1,,,0.029091523411723993,0.0,0.09673758216981643,operational_gt_available
uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,37,31,0.06279486865018181,,,0.0,0.11219203683832779,operational_gt_available
uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,34,12,,,7.166458808248763e-18,0.0,0.0,operational_gt_available
uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,34,14,,,0.004431520436778743,0.0,0.05657568625005838,operational_gt_available
uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,34,18,,,7.166458808248763e-18,0.0,0.0,operational_gt_available
uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,34,1,,,0.029091523411723993,0.0,0.09673758216981643,operational_gt_available
uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,34,31,,,,0.0,0.11219203683832779,operational_gt_available
uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,8,10,0.1679006969234409,,,,,not_evaluable
uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,8,13,,,,,,not_evaluable
uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,8,27,0.19482896216614642,,,,,not_evaluable
uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,8,29,0.20151388022838407,,,,,not_evaluable
uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,17,10,0.1115822693956811,,,,,not_evaluable
uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,17,13,,,,,,not_evaluable
uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,17,27,0.1451724658235602,,,,,not_evaluable
uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,17,29,0.17353304123465918,,,,,not_evaluable
uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,33,10,,,,,,not_evaluable
uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,33,13,,,,,,not_evaluable
uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,33,27,,,,,,not_evaluable
uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,33,29,,,,,,not_evaluable
uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,31,10,,,,,,not_evaluable
uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,31,13,,,,,,not_evaluable
uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,31,27,,,,,,not_evaluable
uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,31,29,,,,,,not_evaluable
uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,32,10,,0.22967259549645586,,,,not_evaluable
uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,32,13,,0.22967259549645586,,,,not_evaluable
uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,32,27,,0.22967259549645586,,,,not_evaluable
uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,32,29,,0.22967259549645586,,,,not_evaluable
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,2,6,,,5.551115123125783e-17,0.0,0.0,operational_gt_available
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,2,33,,,5.551115123125783e-17,0.0,0.0,operational_gt_available
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,2,35,,,0.004686333115876966,0.0,0.048236674242979616,operational_gt_available
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,2,34,,,0.09942414857262358,0.0,0.055442252272223436,operational_gt_available
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,1,6,,,5.551115123125783e-17,0.0,0.0,operational_gt_available
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,1,33,,,5.551115123125783e-17,0.0,0.0,operational_gt_available
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,1,35,,,0.004686333115876966,0.0,0.048236674242979616,operational_gt_available
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,1,34,,,0.09942414857262358,0.0,0.055442252272223436,operational_gt_available
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,12,6,,,5.551115123125783e-17,0.0,0.0,operational_gt_available
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,12,33,,,5.551115123125783e-17,0.0,0.0,operational_gt_available
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,12,35,,,0.004686333115876966,0.0,0.048236674242979616,operational_gt_available
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,12,34,,,0.09942414857262358,0.0,0.055442252272223436,operational_gt_available
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,11,6,,,5.551115123125783e-17,0.0,0.0,operational_gt_available
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,11,33,,,5.551115123125783e-17,0.0,0.0,operational_gt_available
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,11,35,,,0.004686333115876966,0.0,0.048236674242979616,operational_gt_available
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,11,34,,,0.09942414857262358,0.0,0.055442252272223436,operational_gt_available
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,15,6,,,5.551115123125783e-17,0.0,0.0,operational_gt_available
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,15,33,,,5.551115123125783e-17,0.0,0.0,operational_gt_available
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,15,35,,,0.004686333115876966,0.0,0.048236674242979616,operational_gt_available
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,15,34,,,0.09942414857262358,0.0,0.055442252272223436,operational_gt_available
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,34,6,0.09985497841331856,0.09985497841331856,5.551115123125783e-17,0.0,0.0,operational_gt_available
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,34,33,0.09985497841331856,0.09985497841331856,5.551115123125783e-17,0.0,0.0,operational_gt_available
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,34,35,0.09759666945374777,0.09985497841331856,0.004686333115876966,0.0,0.048236674242979616,operational_gt_available
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,34,34,0.002816484455997986,0.09985497841331856,0.09942414857262358,0.0,0.055442252272223436,operational_gt_available
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,8,11,0.1550933937427412,0.1550933937427412,1.6024689053196365e-17,0.0,0.0,operational_gt_available
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,8,14,0.15560450780066326,0.1550933937427412,0.002162360558762642,0.0,0.007533500639234747,operational_gt_available
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,8,1,0.1515752238785386,0.1550933937427412,0.0108247814651515,0.0,,not_evaluable
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,8,31,,0.1550933937427412,,0.0,0.02689829216441042,operational_gt_available
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,8,36,0.1550933937427412,0.1550933937427412,1.6024689053196365e-17,0.0,0.0,operational_gt_available
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,10,11,0.15517821239682825,0.15517821239682825,1.6024689053196365e-17,0.0,0.0,operational_gt_available
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,10,14,0.15570151700238374,0.15517821239682825,0.002162360558762642,0.0,0.007533500639234747,operational_gt_available
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,10,1,0.1514419018951602,0.15517821239682825,0.0108247814651515,0.0,,not_evaluable
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,10,31,,0.15517821239682825,,0.0,0.02689829216441042,operational_gt_available
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,10,36,0.15517821239682825,0.15517821239682825,1.6024689053196365e-17,0.0,0.0,operational_gt_available
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,17,11,0.0668469230766972,0.0668469230766972,1.6024689053196365e-17,0.0,0.0,operational_gt_available
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,17,14,0.06683662465661692,0.0668469230766972,0.002162360558762642,0.0,0.007533500639234747,operational_gt_available
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,17,1,0.07009139633187983,0.0668469230766972,0.0108247814651515,0.0,,not_evaluable
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,17,31,,0.0668469230766972,,0.0,0.02689829216441042,operational_gt_available
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,17,36,0.0668469230766972,0.0668469230766972,1.6024689053196365e-17,0.0,0.0,operational_gt_available
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,6,11,0.15517821239682825,0.15517821239682825,1.6024689053196365e-17,0.0,0.0,operational_gt_available
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,6,14,0.15570151700238374,0.15517821239682825,0.002162360558762642,0.0,0.007533500639234747,operational_gt_available
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,6,1,0.1514419018951602,0.15517821239682825,0.0108247814651515,0.0,,not_evaluable
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,6,31,,0.15517821239682825,,0.0,0.02689829216441042,operational_gt_available
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,6,36,0.15517821239682825,0.15517821239682825,1.6024689053196365e-17,0.0,0.0,operational_gt_available
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,18,11,0.1554745465243418,0.1554745465243418,1.6024689053196365e-17,0.0,0.0,operational_gt_available
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,18,14,0.15599685705525668,0.1554745465243418,0.002162360558762642,0.0,0.007533500639234747,operational_gt_available
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,18,1,0.1517405363239466,0.1554745465243418,0.0108247814651515,0.0,,not_evaluable
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,18,31,,0.1554745465243418,,0.0,0.02689829216441042,operational_gt_available
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,18,36,0.1554745465243418,0.1554745465243418,1.6024689053196365e-17,0.0,0.0,operational_gt_available
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,34,11,,,1.6024689053196365e-17,0.0,0.0,operational_gt_available
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,34,14,,,0.002162360558762642,0.0,0.007533500639234747,operational_gt_available
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,34,1,,,0.0108247814651515,0.0,,not_evaluable
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,34,31,,,,0.0,0.02689829216441042,operational_gt_available
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,34,36,,,1.6024689053196365e-17,0.0,0.0,operational_gt_available
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,31,11,,,1.6024689053196365e-17,0.0,0.0,operational_gt_available
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,31,14,,,0.002162360558762642,0.0,0.007533500639234747,operational_gt_available
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,31,1,,,0.0108247814651515,0.0,,not_evaluable
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,31,31,,,,0.0,0.02689829216441042,operational_gt_available
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,31,36,,,1.6024689053196365e-17,0.0,0.0,operational_gt_available
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,8,1,0.009130445490362085,,,0.0,0.10972467433315836,operational_gt_available
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,8,28,,,8.777083671441753e-18,0.0,0.0,operational_gt_available
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,8,27,0.00800134494986839,,,0.0,0.030259302435489577,operational_gt_available
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,8,30,0.002978205651126817,,,0.0,0.07745931929499317,operational_gt_available
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,17,1,0.0067559066685914364,,,0.0,0.10972467433315836,operational_gt_available
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,17,28,,,8.777083671441753e-18,0.0,0.0,operational_gt_available
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,17,27,0.010521940085154821,,,0.0,0.030259302435489577,operational_gt_available
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,17,30,0.005894588976894255,,,0.0,0.07745931929499317,operational_gt_available
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,33,1,0.13764401494390632,,,0.0,0.10972467433315836,operational_gt_available
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,33,28,,,8.777083671441753e-18,0.0,0.0,operational_gt_available
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,33,27,0.13632819795345574,,,0.0,0.030259302435489577,operational_gt_available
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,33,30,0.13420477007489784,,,0.0,0.07745931929499317,operational_gt_available
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,31,1,0.13277783709393984,,,0.0,0.10972467433315836,operational_gt_available
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,31,28,,,8.777083671441753e-18,0.0,0.0,operational_gt_available
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,31,27,0.13203522148896363,,,0.0,0.030259302435489577,operational_gt_available
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,31,30,0.12908361077318875,,,0.0,0.07745931929499317,operational_gt_available
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,32,1,,,,0.0,0.10972467433315836,operational_gt_available
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,32,28,,,8.777083671441753e-18,0.0,0.0,operational_gt_available
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,32,27,,,,0.0,0.030259302435489577,operational_gt_available
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,32,30,,,,0.0,0.07745931929499317,operational_gt_available
wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,2,6,0.08893777452441261,0.0889377745244126,0.0,0.0,0.0,operational_gt_available
wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,2,33,0.08893777452441261,0.0889377745244126,0.0,0.0,0.0,operational_gt_available
wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,2,31,0.18508591207825545,0.0889377745244126,0.1626857784114552,0.0,0.074405700456731,operational_gt_available
wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,2,36,0.08893777452441261,0.0889377745244126,0.0,0.0,0.0,operational_gt_available
wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,11,6,0.0057429869184443955,0.0057429869184443955,0.0,0.0,0.0,operational_gt_available
wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,11,33,0.0057429869184443955,0.0057429869184443955,0.0,0.0,0.0,operational_gt_available
wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,11,31,0.1653550668075918,0.0057429869184443955,0.1626857784114552,0.0,0.074405700456731,operational_gt_available
wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,11,36,0.0057429869184443955,0.0057429869184443955,0.0,0.0,0.0,operational_gt_available
wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,15,6,0.088952794179547,0.088952794179547,0.0,0.0,0.0,operational_gt_available
wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,15,33,0.088952794179547,0.088952794179547,0.0,0.0,0.0,operational_gt_available
wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,15,31,0.18499954671559832,0.088952794179547,0.1626857784114552,0.0,0.074405700456731,operational_gt_available
wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,15,36,0.088952794179547,0.088952794179547,0.0,0.0,0.0,operational_gt_available
wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,37,6,,,0.0,0.0,0.0,operational_gt_available
wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,37,33,,,0.0,0.0,0.0,operational_gt_available
wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,37,31,,,0.1626857784114552,0.0,0.074405700456731,operational_gt_available
wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,37,36,,,0.0,0.0,0.0,operational_gt_available
wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,34,6,,,0.0,0.0,0.0,operational_gt_available
wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,34,33,,,0.0,0.0,0.0,operational_gt_available
wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,34,31,,,0.1626857784114552,0.0,0.074405700456731,operational_gt_available
wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,34,36,,,0.0,0.0,0.0,operational_gt_available
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,8,14,,,3.7878989011964013e-17,0.0,0.0,operational_gt_available
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,8,17,,,0.13883236892669037,0.0,0.00822670132910197,operational_gt_available
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,8,18,,,3.7878989011964013e-17,0.0,0.0,operational_gt_available
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,8,28,,,0.0014495084459548128,0.0,0.005388661404973183,operational_gt_available
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,8,34,0.11326011029721636,,,0.0,0.16416796651442556,operational_gt_available
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,13,14,,,3.7878989011964013e-17,0.0,0.0,operational_gt_available
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,13,17,,,0.13883236892669037,0.0,0.00822670132910197,operational_gt_available
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,13,18,,,3.7878989011964013e-17,0.0,0.0,operational_gt_available
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,13,28,,,0.0014495084459548128,0.0,0.005388661404973183,operational_gt_available
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,13,34,0.11326011029721636,,,0.0,0.16416796651442556,operational_gt_available
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,33,14,,,3.7878989011964013e-17,0.0,0.0,operational_gt_available
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,33,17,,,0.13883236892669037,0.0,0.00822670132910197,operational_gt_available
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,33,18,,,3.7878989011964013e-17,0.0,0.0,operational_gt_available
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,33,28,,,0.0014495084459548128,0.0,0.005388661404973183,operational_gt_available
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,33,34,0.06287673263793873,,,0.0,0.16416796651442556,operational_gt_available
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,35,14,,,3.7878989011964013e-17,0.0,0.0,operational_gt_available
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,35,17,,,0.13883236892669037,0.0,0.00822670132910197,operational_gt_available
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,35,18,,,3.7878989011964013e-17,0.0,0.0,operational_gt_available
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,35,28,,,0.0014495084459548128,0.0,0.005388661404973183,operational_gt_available
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,35,34,0.06315441128743267,,,0.0,0.16416796651442556,operational_gt_available
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,29,14,,,3.7878989011964013e-17,0.0,0.0,operational_gt_available
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,29,17,,,0.13883236892669037,0.0,0.00822670132910197,operational_gt_available
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,29,18,,,3.7878989011964013e-17,0.0,0.0,operational_gt_available
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,29,28,,,0.0014495084459548128,0.0,0.005388661404973183,operational_gt_available
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,29,34,0.06396548662036883,,,0.0,0.16416796651442556,operational_gt_available
yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,2,11,0.11813215502822849,0.11813215502822849,3.510833468576701e-17,0.0,0.0,operational_gt_available
yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,2,33,0.11813215502822849,0.11813215502822849,3.510833468576701e-17,0.0,0.0,operational_gt_available
yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,2,31,0.12824504624942235,0.11813215502822849,0.11948913402606967,0.0,0.07075218658892124,operational_gt_available
yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,2,36,0.11813215502822849,0.11813215502822849,3.510833468576701e-17,0.0,0.0,operational_gt_available
yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,1,11,0.010809776717256754,0.010809776717256747,3.510833468576701e-17,0.0,0.0,operational_gt_available
yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,1,33,0.010809776717256754,0.010809776717256747,3.510833468576701e-17,0.0,0.0,operational_gt_available
yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,1,31,0.11925718117547797,0.010809776717256747,0.11948913402606967,0.0,0.07075218658892124,operational_gt_available
yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,1,36,0.010809776717256754,0.010809776717256747,3.510833468576701e-17,0.0,0.0,operational_gt_available
yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,12,11,0.011561755377118121,0.01156175537711811,3.510833468576701e-17,0.0,0.0,operational_gt_available
yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,12,33,0.011561755377118121,0.01156175537711811,3.510833468576701e-17,0.0,0.0,operational_gt_available
yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,12,31,0.11773093028392283,0.01156175537711811,0.11948913402606967,0.0,0.07075218658892124,operational_gt_available
yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,12,36,0.011561755377118121,0.01156175537711811,3.510833468576701e-17,0.0,0.0,operational_gt_available
yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,37,11,,,3.510833468576701e-17,0.0,0.0,operational_gt_available
yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,37,33,,,3.510833468576701e-17,0.0,0.0,operational_gt_available
yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,37,31,,,0.11948913402606967,0.0,0.07075218658892124,operational_gt_available
yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,37,36,,,3.510833468576701e-17,0.0,0.0,operational_gt_available
yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,34,11,,,3.510833468576701e-17,0.0,0.0,operational_gt_available
yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,34,33,,,3.510833468576701e-17,0.0,0.0,operational_gt_available
yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,34,31,,,0.11948913402606967,0.0,0.07075218658892124,operational_gt_available
yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,34,36,,,3.510833468576701e-17,0.0,0.0,operational_gt_available
