source_path,record_type,field_path,observed_count,non_null_count,unique_value_count,role,used_in_current_relations,usage_note
export_label/c2arp_block2/project-84-at-2026-08-14-08-36-31615637.json,label_studio_task,id,17,17,17,identity,False,raw_preserved_for_objective_scan
export_label/c2arp_block2/project-84-at-2026-08-14-08-36-31615637.json,label_studio_task,inner_id,17,17,17,provenance_or_other,False,raw_preserved_for_objective_scan
export_label/c2arp_block2/project-84-at-2026-08-14-08-36-31615637.json,label_studio_task,last_comment_updated_at,17,0,0,provenance_or_other,False,raw_preserved_for_objective_scan
export_label/c2arp_block2/project-84-at-2026-08-14-08-36-31615637.json,label_studio_task,meta,17,17,1,provenance_or_other,False,raw_preserved_for_objective_scan
export_label/c2arp_block2/project-84-at-2026-08-14-08-36-31615637.json,label_studio_task,predictions[],17,17,1,provenance_or_other,False,raw_preserved_for_objective_scan
export_label/c2arp_block2/project-84-at-2026-08-14-08-36-31615637.json,label_studio_task,project,17,17,1,identity,False,raw_preserved_for_objective_scan
export_label/c2arp_block2/project-84-at-2026-08-14-08-36-31615637.json,label_studio_task,total_annotations,17,17,2,provenance_or_other,False,raw_preserved_for_objective_scan
export_label/c2arp_block2/project-84-at-2026-08-14-08-36-31615637.json,label_studio_task,total_predictions,17,17,1,provenance_or_other,False,raw_preserved_for_objective_scan
export_label/c2arp_block2/project-84-at-2026-08-14-08-36-31615637.json,label_studio_task,unresolved_comment_count,17,17,1,provenance_or_other,False,raw_preserved_for_objective_scan
export_label/c2arp_block2/project-84-at-2026-08-14-08-36-31615637.json,label_studio_task,updated_at,17,17,17,provenance_or_other,False,raw_preserved_for_objective_scan
export_label/c2arp_block2/project-84-at-2026-08-14-08-36-31615637.json,label_studio_task,updated_by,17,17,10,provenance_or_other,False,raw_preserved_for_objective_scan
export_label/c2arp_block2/project-85-at-2026-08-14-08-36-71fffb37.json,label_studio_task,annotations[].bulk_created,20,20,1,provenance_or_other,False,raw_preserved_for_objective_scan
export_label/c2arp_block2/project-85-at-2026-08-14-08-36-71fffb37.json,label_studio_task,annotations[].completed_by,20,20,10,identity,False,raw_preserved_for_objective_scan
export_label/c2arp_block2/project-85-at-2026-08-14-08-36-71fffb37.json,label_studio_task,annotations[].created_at,20,20,20,provenance_or_other,False,raw_preserved_for_objective_scan
export_label/c2arp_block2/project-85-at-2026-08-14-08-36-71fffb37.json,label_studio_task,annotations[].draft_created_at,20,20,20,provenance_or_other,False,raw_preserved_for_objective_scan
export_label/c2arp_block2/project-85-at-2026-08-14-08-36-71fffb37.json,label_studio_task,annotations[].ground_truth,20,20,1,provenance_or_other,False,raw_preserved_for_objective_scan
export_label/c2arp_block2/project-85-at-2026-08-14-08-36-71fffb37.json,label_studio_task,annotations[].id,20,20,20,identity,False,raw_preserved_for_objective_scan
export_label/c2arp_block2/project-85-at-2026-08-14-08-36-71fffb37.json,label_studio_task,annotations[].import_id,20,0,0,provenance_or_other,False,raw_preserved_for_objective_scan
export_label/c2arp_block2/project-85-at-2026-08-14-08-36-71fffb37.json,label_studio_task,annotations[].last_action,20,0,0,provenance_or_other,False,raw_preserved_for_objective_scan
export_label/c2arp_block2/project-85-at-2026-08-14-08-36-71fffb37.json,label_studio_task,annotations[].last_created_by,20,0,0,provenance_or_other,False,raw_preserved_for_objective_scan
export_label/c2arp_block2/project-85-at-2026-08-14-08-36-71fffb37.json,label_studio_task,annotations[].lead_time,20,20,20,timing,True,raw_preserved_not_primary_active_time
export_label/c2arp_block2/project-85-at-2026-08-14-08-36-71fffb37.json,label_studio_task,annotations[].parent_annotation,20,0,0,provenance_or_other,False,raw_preserved_for_objective_scan
export_label/c2arp_block2/project-85-at-2026-08-14-08-36-71fffb37.json,label_studio_task,annotations[].parent_prediction,20,0,0,provenance_or_other,False,raw_preserved_for_objective_scan
export_label/c2arp_block2/project-85-at-2026-08-14-08-36-71fffb37.json,label_studio_task,annotations[].prediction,20,20,1,provenance_or_other,False,raw_preserved_for_objective_scan
export_label/c2arp_block2/project-85-at-2026-08-14-08-36-71fffb37.json,label_studio_task,annotations[].project,20,20,1,identity,False,raw_preserved_for_objective_scan
export_label/c2arp_block2/project-85-at-2026-08-14-08-36-71fffb37.json,label_studio_task,annotations[].result[].from_name,257,257,3,response,False,raw_preserved_for_objective_scan
export_label/c2arp_block2/project-85-at-2026-08-14-08-36-71fffb37.json,label_studio_task,annotations[].result[].id,257,257,257,identity,False,raw_preserved_for_objective_scan
export_label/c2arp_block2/project-85-at-2026-08-14-08-36-71fffb37.json,label_studio_task,annotations[].result[].image_rotation,217,217,1,geometry,False,raw_preserved_for_objective_scan
export_label/c2arp_block2/project-85-at-2026-08-14-08-36-71fffb37.json,label_studio_task,annotations[].result[].origin,257,257,1,response,False,raw_preserved_for_objective_scan
export_label/c2arp_block2/project-85-at-2026-08-14-08-36-71fffb37.json,label_studio_task,annotations[].result[].original_height,217,217,1,geometry,False,raw_preserved_for_objective_scan
export_label/c2arp_block2/project-85-at-2026-08-14-08-36-71fffb37.json,label_studio_task,annotations[].result[].original_width,217,217,1,geometry,False,raw_preserved_for_objective_scan
export_label/c2arp_block2/project-85-at-2026-08-14-08-36-71fffb37.json,label_studio_task,annotations[].result[].to_name,257,257,1,response,False,raw_preserved_for_objective_scan
export_label/c2arp_block2/project-85-at-2026-08-14-08-36-71fffb37.json,label_studio_task,annotations[].result[].type,257,257,2,response,False,raw_preserved_for_objective_scan
export_label/c2arp_block2/project-85-at-2026-08-14-08-36-71fffb37.json,label_studio_task,annotations[].result[].value.choices[],42,42,6,response,False,raw_preserved_for_objective_scan
export_label/c2arp_block2/project-85-at-2026-08-14-08-36-71fffb37.json,label_studio_task,annotations[].result[].value.keypointlabels[],217,217,1,response,False,raw_preserved_for_objective_scan
export_label/c2arp_block2/project-85-at-2026-08-14-08-36-71fffb37.json,label_studio_task,annotations[].result[].value.width,217,217,12,geometry,False,raw_preserved_for_objective_scan
export_label/c2arp_block2/project-85-at-2026-08-14-08-36-71fffb37.json,label_studio_task,annotations[].result[].value.x,217,217,176,response,False,raw_preserved_for_objective_scan
export_label/c2arp_block2/project-85-at-2026-08-14-08-36-71fffb37.json,label_studio_task,annotations[].result[].value.y,217,217,213,response,False,raw_preserved_for_objective_scan
export_label/c2arp_block2/project-85-at-2026-08-14-08-36-71fffb37.json,label_studio_task,annotations[].result_count,20,20,7,response,False,raw_preserved_for_objective_scan
export_label/c2arp_block2/project-85-at-2026-08-14-08-36-71fffb37.json,label_studio_task,annotations[].task,20,20,15,identity,False,raw_preserved_for_objective_scan
export_label/c2arp_block2/project-85-at-2026-08-14-08-36-71fffb37.json,label_studio_task,annotations[].unique_id,20,20,20,provenance_or_other,False,raw_preserved_for_objective_scan
export_label/c2arp_block2/project-85-at-2026-08-14-08-36-71fffb37.json,label_studio_task,annotations[].updated_at,20,20,20,provenance_or_other,False,raw_preserved_for_objective_scan
export_label/c2arp_block2/project-85-at-2026-08-14-08-36-71fffb37.json,label_studio_task,annotations[].updated_by,20,20,10,provenance_or_other,False,raw_preserved_for_objective_scan
export_label/c2arp_block2/project-85-at-2026-08-14-08-36-71fffb37.json,label_studio_task,annotations[].was_cancelled,20,20,1,provenance_or_other,False,raw_preserved_for_objective_scan
export_label/c2arp_block2/project-85-at-2026-08-14-08-36-71fffb37.json,label_studio_task,cancelled_annotations,15,15,1,provenance_or_other,False,raw_preserved_for_objective_scan
export_label/c2arp_block2/project-85-at-2026-08-14-08-36-71fffb37.json,label_studio_task,comment_authors[],15,15,1,provenance_or_other,False,raw_preserved_for_objective_scan
export_label/c2arp_block2/project-85-at-2026-08-14-08-36-71fffb37.json,label_studio_task,comment_count,15,15,1,provenance_or_other,False,raw_preserved_for_objective_scan
export_label/c2arp_block2/project-85-at-2026-08-14-08-36-71fffb37.json,label_studio_task,created_at,15,15,15,provenance_or_other,False,raw_preserved_for_objective_scan
export_label/c2arp_block2/project-85-at-2026-08-14-08-36-71fffb37.json,label_studio_task,data.base_task_id,15,15,15,provenance_or_other,False,raw_preserved_for_objective_scan
export_label/c2arp_block2/project-85-at-2026-08-14-08-36-71fffb37.json,label_studio_task,data.block_index,15,15,1,provenance_or_other,False,raw_preserved_for_objective_scan
export_label/c2arp_block2/project-85-at-2026-08-14-08-36-71fffb37.json,label_studio_task,data.c2a_assignment_manifest_sha256,15,15,1,provenance_or_other,False,raw_preserved_for_objective_scan
export_label/c2arp_block2/project-85-at-2026-08-14-08-36-71fffb37.json,label_studio_task,data.c2a_block_assignment_sha256,15,15,1,provenance_or_other,False,raw_preserved_for_objective_scan
export_label/c2arp_block2/project-85-at-2026-08-14-08-36-71fffb37.json,label_studio_task,data.c2a_precision_plan_sha256,15,15,1,provenance_or_other,False,raw_preserved_for_objective_scan
export_label/c2arp_block2/project-85-at-2026-08-14-08-36-71fffb37.json,label_studio_task,data.c2a_task_pool_sha256,15,15,1,provenance_or_other,False,raw_preserved_for_objective_scan
export_label/c2arp_block2/project-85-at-2026-08-14-08-36-71fffb37.json,label_studio_task,data.c2b_summary_sha256,15,15,1,provenance_or_other,False,raw_preserved_for_objective_scan
export_label/c2arp_block2/project-85-at-2026-08-14-08-36-71fffb37.json,label_studio_task,data.condition,15,15,1,design,False,raw_preserved_for_objective_scan
export_label/c2arp_block2/project-85-at-2026-08-14-08-36-71fffb37.json,label_studio_task,data.dataset_group,15,15,1,design,False,raw_preserved_for_objective_scan
export_label/c2arp_block2/project-85-at-2026-08-14-08-36-71fffb37.json,label_studio_task,data.deployment_id,15,15,1,provenance_or_other,False,raw_preserved_for_objective_scan
export_label/c2arp_block2/project-85-at-2026-08-14-08-36-71fffb37.json,label_studio_task,data.design_manifest_sha256,15,15,1,provenance_or_other,False,raw_preserved_for_objective_scan
export_label/c2arp_block2/project-85-at-2026-08-14-08-36-71fffb37.json,label_studio_task,data.gap_reason,15,15,1,provenance_or_other,False,raw_preserved_for_objective_scan
export_label/c2arp_block2/project-85-at-2026-08-14-08-36-71fffb37.json,label_studio_task,data.image,15,15,15,provenance_or_other,False,raw_preserved_for_objective_scan
export_label/c2arp_block2/project-85-at-2026-08-14-08-36-71fffb37.json,label_studio_task,data.image_id,15,15,15,provenance_or_other,False,raw_preserved_for_objective_scan
export_label/c2arp_block2/project-85-at-2026-08-14-08-36-71fffb37.json,label_studio_task,data.language_group,15,15,1,design,False,raw_preserved_for_objective_scan
export_label/c2arp_block2/project-85-at-2026-08-14-08-36-71fffb37.json,label_studio_task,data.method_contract_sha256,15,15,1,provenance_or_other,False,raw_preserved_for_objective_scan
export_label/c2arp_block2/project-85-at-2026-08-14-08-36-71fffb37.json,label_studio_task,data.method_contract_version,15,15,1,provenance_or_other,False,raw_preserved_for_objective_scan
export_label/c2arp_block2/project-85-at-2026-08-14-08-36-71fffb37.json,label_studio_task,data.model_layout_sha256,15,15,15,provenance_or_other,False,raw_preserved_for_objective_scan
export_label/c2arp_block2/project-85-at-2026-08-14-08-36-71fffb37.json,label_studio_task,data.planned_project_name,15,15,1,provenance_or_other,False,raw_preserved_for_objective_scan
export_label/c2arp_block2/project-85-at-2026-08-14-08-36-71fffb37.json,label_studio_task,data.planned_task_id,15,15,15,provenance_or_other,False,raw_preserved_for_objective_scan
export_label/c2arp_block2/project-85-at-2026-08-14-08-36-71fffb37.json,label_studio_task,data.post_c2b_worker_profile_sha256,15,15,1,provenance_or_other,False,raw_preserved_for_objective_scan
export_label/c2arp_block2/project-85-at-2026-08-14-08-36-71fffb37.json,label_studio_task,data.project_binding_status,15,15,1,provenance_or_other,False,raw_preserved_for_objective_scan
export_label/c2arp_block2/project-85-at-2026-08-14-08-36-71fffb37.json,label_studio_task,data.project_id,15,0,0,identity,False,raw_preserved_for_objective_scan
export_label/c2arp_block2/project-85-at-2026-08-14-08-36-71fffb37.json,label_studio_task,data.round_id,15,15,1,design,False,raw_preserved_for_objective_scan
export_label/c2arp_block2/project-85-at-2026-08-14-08-36-71fffb37.json,label_studio_task,data.server_instance_id,15,15,1,provenance_or_other,False,raw_preserved_for_objective_scan
export_label/c2arp_block2/project-85-at-2026-08-14-08-36-71fffb37.json,label_studio_task,data.server_url,15,15,1,provenance_or_other,False,raw_preserved_for_objective_scan
export_label/c2arp_block2/project-85-at-2026-08-14-08-36-71fffb37.json,label_studio_task,data.target_component,15,15,1,provenance_or_other,False,raw_preserved_for_objective_scan
export_label/c2arp_block2/project-85-at-2026-08-14-08-36-71fffb37.json,label_studio_task,data.task_id,15,15,15,identity,False,raw_preserved_for_objective_scan
export_label/c2arp_block2/project-85-at-2026-08-14-08-36-71fffb37.json,label_studio_task,data.task_stratum,15,15,2,provenance_or_other,False,raw_preserved_for_objective_scan
export_label/c2arp_block2/project-85-at-2026-08-14-08-36-71fffb37.json,label_studio_task,data.threshold_manifest_sha256,15,15,1,provenance_or_other,False,raw_preserved_for_objective_scan
export_label/c2arp_block2/project-85-at-2026-08-14-08-36-71fffb37.json,label_studio_task,data.title,15,15,15,provenance_or_other,False,raw_preserved_for_objective_scan
export_label/c2arp_block2/project-85-at-2026-08-14-08-36-71fffb37.json,label_studio_task,data.vis_3d,15,15,15,provenance_or_other,False,raw_preserved_for_objective_scan
export_label/c2arp_block2/project-85-at-2026-08-14-08-36-71fffb37.json,label_studio_task,drafts[],15,15,1,provenance_or_other,False,raw_preserved_for_objective_scan
export_label/c2arp_block2/project-85-at-2026-08-14-08-36-71fffb37.json,label_studio_task,file_upload,15,15,1,provenance_or_other,False,raw_preserved_for_objective_scan
export_label/c2arp_block2/project-85-at-2026-08-14-08-36-71fffb37.json,label_studio_task,id,15,15,15,identity,False,raw_preserved_for_objective_scan
export_label/c2arp_block2/project-85-at-2026-08-14-08-36-71fffb37.json,label_studio_task,inner_id,15,15,15,provenance_or_other,False,raw_preserved_for_objective_scan
export_label/c2arp_block2/project-85-at-2026-08-14-08-36-71fffb37.json,label_studio_task,last_comment_updated_at,15,0,0,provenance_or_other,False,raw_preserved_for_objective_scan
export_label/c2arp_block2/project-85-at-2026-08-14-08-36-71fffb37.json,label_studio_task,meta,15,15,1,provenance_or_other,False,raw_preserved_for_objective_scan
export_label/c2arp_block2/project-85-at-2026-08-14-08-36-71fffb37.json,label_studio_task,predictions[],15,15,1,provenance_or_other,False,raw_preserved_for_objective_scan
export_label/c2arp_block2/project-85-at-2026-08-14-08-36-71fffb37.json,label_studio_task,project,15,15,1,identity,False,raw_preserved_for_objective_scan
export_label/c2arp_block2/project-85-at-2026-08-14-08-36-71fffb37.json,label_studio_task,total_annotations,15,15,3,provenance_or_other,False,raw_preserved_for_objective_scan
export_label/c2arp_block2/project-85-at-2026-08-14-08-36-71fffb37.json,label_studio_task,total_predictions,15,15,1,provenance_or_other,False,raw_preserved_for_objective_scan
export_label/c2arp_block2/project-85-at-2026-08-14-08-36-71fffb37.json,label_studio_task,unresolved_comment_count,15,15,1,provenance_or_other,False,raw_preserved_for_objective_scan
export_label/c2arp_block2/project-85-at-2026-08-14-08-36-71fffb37.json,label_studio_task,updated_at,15,15,15,provenance_or_other,False,raw_preserved_for_objective_scan
export_label/c2arp_block2/project-85-at-2026-08-14-08-36-71fffb37.json,label_studio_task,updated_by,15,15,10,provenance_or_other,False,raw_preserved_for_objective_scan
export_label/stage2_Chinese/project-69-at-2026-07-30-13-02-cb472115.json,label_studio_task,annotations[].bulk_created,144,144,1,provenance_or_other,False,raw_preserved_for_objective_scan
export_label/stage2_Chinese/project-69-at-2026-07-30-13-02-cb472115.json,label_studio_task,annotations[].completed_by,144,144,12,identity,False,raw_preserved_for_objective_scan
export_label/stage2_Chinese/project-69-at-2026-07-30-13-02-cb472115.json,label_studio_task,annotations[].created_at,144,144,144,provenance_or_other,False,raw_preserved_for_objective_scan
export_label/stage2_Chinese/project-69-at-2026-07-30-13-02-cb472115.json,label_studio_task,annotations[].draft_created_at,144,101,101,provenance_or_other,False,raw_preserved_for_objective_scan
export_label/stage2_Chinese/project-69-at-2026-07-30-13-02-cb472115.json,label_studio_task,annotations[].ground_truth,144,144,1,provenance_or_other,False,raw_preserved_for_objective_scan
export_label/stage2_Chinese/project-69-at-2026-07-30-13-02-cb472115.json,label_studio_task,annotations[].id,144,144,144,identity,False,raw_preserved_for_objective_scan
export_label/stage2_Chinese/project-69-at-2026-07-30-13-02-cb472115.json,label_studio_task,annotations[].import_id,144,0,0,provenance_or_other,False,raw_preserved_for_objective_scan
export_label/stage2_Chinese/project-69-at-2026-07-30-13-02-cb472115.json,label_studio_task,annotations[].last_action,144,0,0,provenance_or_other,False,raw_preserved_for_objective_scan
export_label/stage2_Chinese/project-69-at-2026-07-30-13-02-cb472115.json,label_studio_task,annotations[].last_created_by,144,0,0,provenance_or_other,False,raw_preserved_for_objective_scan
export_label/stage2_Chinese/project-69-at-2026-07-30-13-02-cb472115.json,label_studio_task,annotations[].lead_time,144,144,144,timing,True,raw_preserved_not_primary_active_time
export_label/stage2_Chinese/project-69-at-2026-07-30-13-02-cb472115.json,label_studio_task,annotations[].parent_annotation,144,54,47,provenance_or_other,False,raw_preserved_for_objective_scan
export_label/stage2_Chinese/project-69-at-2026-07-30-13-02-cb472115.json,label_studio_task,annotations[].parent_prediction,144,0,0,provenance_or_other,False,raw_preserved_for_objective_scan
export_label/stage2_Chinese/project-69-at-2026-07-30-13-02-cb472115.json,label_studio_task,annotations[].prediction,144,144,1,provenance_or_other,False,raw_preserved_for_objective_scan
export_label/stage2_Chinese/project-69-at-2026-07-30-13-02-cb472115.json,label_studio_task,annotations[].project,144,144,1,identity,False,raw_preserved_for_objective_scan
export_label/stage2_Chinese/project-69-at-2026-07-30-13-02-cb472115.json,label_studio_task,annotations[].result[].from_name,1838,1838,3,response,False,raw_preserved_for_objective_scan
export_label/stage2_Chinese/project-69-at-2026-07-30-13-02-cb472115.json,label_studio_task,annotations[].result[].id,1838,1838,1087,identity,False,raw_preserved_for_objective_scan
export_label/stage2_Chinese/project-69-at-2026-07-30-13-02-cb472115.json,label_studio_task,annotations[].result[].image_rotation,1550,1550,1,geometry,False,raw_preserved_for_objective_scan
export_label/stage2_Chinese/project-69-at-2026-07-30-13-02-cb472115.json,label_studio_task,annotations[].result[].origin,1838,1838,1,response,False,raw_preserved_for_objective_scan
export_label/stage2_Chinese/project-69-at-2026-07-30-13-02-cb472115.json,label_studio_task,annotations[].result[].original_height,1550,1550,1,geometry,False,raw_preserved_for_objective_scan
export_label/stage2_Chinese/project-69-at-2026-07-30-13-02-cb472115.json,label_studio_task,annotations[].result[].original_width,1550,1550,1,geometry,False,raw_preserved_for_objective_scan
export_label/stage2_Chinese/project-69-at-2026-07-30-13-02-cb472115.json,label_studio_task,annotations[].result[].to_name,1838,1838,1,response,False,raw_preserved_for_objective_scan
export_label/stage2_Chinese/project-69-at-2026-07-30-13-02-cb472115.json,label_studio_task,annotations[].result[].type,1838,1838,2,response,False,raw_preserved_for_objective_scan
export_label/stage2_Chinese/project-69-at-2026-07-30-13-02-cb472115.json,label_studio_task,annotations[].result[].value.choices[],348,348,9,response,False,raw_preserved_for_objective_scan
export_label/stage2_Chinese/project-69-at-2026-07-30-13-02-cb472115.json,label_studio_task,annotations[].result[].value.keypointlabels[],1550,1550,1,response,False,raw_preserved_for_objective_scan
export_label/stage2_Chinese/project-69-at-2026-07-30-13-02-cb472115.json,label_studio_task,annotations[].result[].value.width,1550,1550,15,geometry,False,raw_preserved_for_objective_scan
export_label/stage2_Chinese/project-69-at-2026-07-30-13-02-cb472115.json,label_studio_task,annotations[].result[].value.x,1550,1550,837,response,False,raw_preserved_for_objective_scan
export_label/stage2_Chinese/project-69-at-2026-07-30-13-02-cb472115.json,label_studio_task,annotations[].result[].value.y,1550,1550,877,response,False,raw_preserved_for_objective_scan
export_label/stage2_Chinese/project-69-at-2026-07-30-13-02-cb472115.json,label_studio_task,annotations[].result_count,144,144,8,response,False,raw_preserved_for_objective_scan
export_label/stage2_Chinese/project-69-at-2026-07-30-13-02-cb472115.json,label_studio_task,annotations[].task,144,144,12,identity,False,raw_preserved_for_objective_scan
export_label/stage2_Chinese/project-69-at-2026-07-30-13-02-cb472115.json,label_studio_task,annotations[].unique_id,144,144,144,provenance_or_other,False,raw_preserved_for_objective_scan
export_label/stage2_Chinese/project-69-at-2026-07-30-13-02-cb472115.json,label_studio_task,annotations[].updated_at,144,144,144,provenance_or_other,False,raw_preserved_for_objective_scan
export_label/stage2_Chinese/project-69-at-2026-07-30-13-02-cb472115.json,label_studio_task,annotations[].updated_by,144,144,12,provenance_or_other,False,raw_preserved_for_objective_scan
export_label/stage2_Chinese/project-69-at-2026-07-30-13-02-cb472115.json,label_studio_task,annotations[].was_cancelled,144,144,1,provenance_or_other,False,raw_preserved_for_objective_scan
export_label/stage2_Chinese/project-69-at-2026-07-30-13-02-cb472115.json,label_studio_task,cancelled_annotations,12,12,1,provenance_or_other,False,raw_preserved_for_objective_scan
export_label/stage2_Chinese/project-69-at-2026-07-30-13-02-cb472115.json,label_studio_task,comment_authors[],12,12,1,provenance_or_other,False,raw_preserved_for_objective_scan
export_label/stage2_Chinese/project-69-at-2026-07-30-13-02-cb472115.json,label_studio_task,comment_count,12,12,1,provenance_or_other,False,raw_preserved_for_objective_scan
export_label/stage2_Chinese/project-69-at-2026-07-30-13-02-cb472115.json,label_studio_task,created_at,12,12,12,provenance_or_other,False,raw_preserved_for_objective_scan
export_label/stage2_Chinese/project-69-at-2026-07-30-13-02-cb472115.json,label_studio_task,data.artifact_status,12,12,1,provenance_or_other,False,raw_preserved_for_objective_scan
export_label/stage2_Chinese/project-69-at-2026-07-30-13-02-cb472115.json,label_studio_task,data.base_task_id,12,12,12,provenance_or_other,False,raw_preserved_for_objective_scan
export_label/stage2_Chinese/project-69-at-2026-07-30-13-02-cb472115.json,label_studio_task,data.calibration_version,12,12,1,provenance_or_other,False,raw_preserved_for_objective_scan
export_label/stage2_Chinese/project-69-at-2026-07-30-13-02-cb472115.json,label_studio_task,data.condition,12,12,1,design,False,raw_preserved_for_objective_scan
export_label/stage2_Chinese/project-69-at-2026-07-30-13-02-cb472115.json,label_studio_task,data.dataset_group,12,12,1,design,False,raw_preserved_for_objective_scan
export_label/stage2_Chinese/project-69-at-2026-07-30-13-02-cb472115.json,label_studio_task,data.image,12,12,12,provenance_or_other,False,raw_preserved_for_objective_scan
export_label/stage2_Chinese/project-69-at-2026-07-30-13-02-cb472115.json,label_studio_task,data.image_id,12,12,12,provenance_or_other,False,raw_preserved_for_objective_scan
export_label/stage2_Chinese/project-69-at-2026-07-30-13-02-cb472115.json,label_studio_task,data.launch_allowed,12,12,1,provenance_or_other,False,raw_preserved_for_objective_scan
export_label/stage2_Chinese/project-69-at-2026-07-30-13-02-cb472115.json,label_studio_task,data.source_draft,12,12,1,provenance_or_other,False,raw_preserved_for_objective_scan
export_label/stage2_Chinese/project-69-at-2026-07-30-13-02-cb472115.json,label_studio_task,data.task_id,12,12,12,identity,False,raw_preserved_for_objective_scan
export_label/stage2_Chinese/project-69-at-2026-07-30-13-02-cb472115.json,label_studio_task,data.title,12,12,12,provenance_or_other,False,raw_preserved_for_objective_scan
export_label/stage2_Chinese/project-69-at-2026-07-30-13-02-cb472115.json,label_studio_task,data.vis_3d,12,12,12,provenance_or_other,False,raw_preserved_for_objective_scan
export_label/stage2_Chinese/project-69-at-2026-07-30-13-02-cb472115.json,label_studio_task,drafts[],10,10,1,provenance_or_other,False,raw_preserved_for_objective_scan
export_label/stage2_Chinese/project-69-at-2026-07-30-13-02-cb472115.json,label_studio_task,drafts[].annotation,2,2,2,provenance_or_other,False,raw_preserved_for_objective_scan
export_label/stage2_Chinese/project-69-at-2026-07-30-13-02-cb472115.json,label_studio_task,drafts[].created_ago,2,2,1,provenance_or_other,False,raw_preserved_for_objective_scan
export_label/stage2_Chinese/project-69-at-2026-07-30-13-02-cb472115.json,label_studio_task,drafts[].created_at,2,2,2,provenance_or_other,False,raw_preserved_for_objective_scan
export_label/stage2_Chinese/project-69-at-2026-07-30-13-02-cb472115.json,label_studio_task,drafts[].created_username,2,2,1,provenance_or_other,False,raw_preserved_for_objective_scan
export_label/stage2_Chinese/project-69-at-2026-07-30-13-02-cb472115.json,label_studio_task,drafts[].id,2,2,2,identity,False,raw_preserved_for_objective_scan
export_label/stage2_Chinese/project-69-at-2026-07-30-13-02-cb472115.json,label_studio_task,drafts[].import_id,2,0,0,provenance_or_other,False,raw_preserved_for_objective_scan
export_label/stage2_Chinese/project-69-at-2026-07-30-13-02-cb472115.json,label_studio_task,drafts[].lead_time,2,2,2,timing,False,raw_preserved_not_primary_active_time
export_label/stage2_Chinese/project-69-at-2026-07-30-13-02-cb472115.json,label_studio_task,drafts[].result[].from_name,32,32,3,response,False,raw_preserved_for_objective_scan
export_label/stage2_Chinese/project-69-at-2026-07-30-13-02-cb472115.json,label_studio_task,drafts[].result[].id,32,32,32,identity,False,raw_preserved_for_objective_scan
export_label/stage2_Chinese/project-69-at-2026-07-30-13-02-cb472115.json,label_studio_task,drafts[].result[].image_rotation,28,28,1,geometry,False,raw_preserved_for_objective_scan
export_label/stage2_Chinese/project-69-at-2026-07-30-13-02-cb472115.json,label_studio_task,drafts[].result[].origin,32,32,1,response,False,raw_preserved_for_objective_scan
export_label/stage2_Chinese/project-69-at-2026-07-30-13-02-cb472115.json,label_studio_task,drafts[].result[].original_height,28,28,1,geometry,False,raw_preserved_for_objective_scan
export_label/stage2_Chinese/project-69-at-2026-07-30-13-02-cb472115.json,label_studio_task,drafts[].result[].original_width,28,28,1,geometry,False,raw_preserved_for_objective_scan
export_label/stage2_Chinese/project-69-at-2026-07-30-13-02-cb472115.json,label_studio_task,drafts[].result[].to_name,32,32,1,response,False,raw_preserved_for_objective_scan
export_label/stage2_Chinese/project-69-at-2026-07-30-13-02-cb472115.json,label_studio_task,drafts[].result[].type,32,32,2,response,False,raw_preserved_for_objective_scan
export_label/stage2_Chinese/project-69-at-2026-07-30-13-02-cb472115.json,label_studio_task,drafts[].result[].value.choices[],6,6,5,response,False,raw_preserved_for_objective_scan
export_label/stage2_Chinese/project-69-at-2026-07-30-13-02-cb472115.json,label_studio_task,drafts[].result[].value.keypointlabels[],28,28,1,response,False,raw_preserved_for_objective_scan
export_label/stage2_Chinese/project-69-at-2026-07-30-13-02-cb472115.json,label_studio_task,drafts[].result[].value.width,28,28,1,geometry,False,raw_preserved_for_objective_scan
export_label/stage2_Chinese/project-69-at-2026-07-30-13-02-cb472115.json,label_studio_task,drafts[].result[].value.x,28,28,25,response,False,raw_preserved_for_objective_scan
export_label/stage2_Chinese/project-69-at-2026-07-30-13-02-cb472115.json,label_studio_task,drafts[].result[].value.y,28,28,25,response,False,raw_preserved_for_objective_scan
export_label/stage2_Chinese/project-69-at-2026-07-30-13-02-cb472115.json,label_studio_task,drafts[].task,2,2,2,identity,False,raw_preserved_for_objective_scan
export_label/stage2_Chinese/project-69-at-2026-07-30-13-02-cb472115.json,label_studio_task,drafts[].updated_at,2,2,2,provenance_or_other,False,raw_preserved_for_objective_scan
export_label/stage2_Chinese/project-69-at-2026-07-30-13-02-cb472115.json,label_studio_task,drafts[].user,2,2,1,provenance_or_other,False,raw_preserved_for_objective_scan
export_label/stage2_Chinese/project-69-at-2026-07-30-13-02-cb472115.json,label_studio_task,drafts[].was_postponed,2,2,1,provenance_or_other,False,raw_preserved_for_objective_scan
export_label/stage2_Chinese/project-69-at-2026-07-30-13-02-cb472115.json,label_studio_task,file_upload,12,12,1,provenance_or_other,False,raw_preserved_for_objective_scan
export_label/stage2_Chinese/project-69-at-2026-07-30-13-02-cb472115.json,label_studio_task,id,12,12,12,identity,False,raw_preserved_for_objective_scan
export_label/stage2_Chinese/project-69-at-2026-07-30-13-02-cb472115.json,label_studio_task,inner_id,12,12,12,provenance_or_other,False,raw_preserved_for_objective_scan
