pool,condition,target,algorithm,outer_building,selected_candidate,inner_loss,inner_n
selected_main_plus_existing,manual,late_new_geometry,ridge,7y3sRwLe3Va,main_plus::hohonet__encoder_stage4__global,0.183564019663,124
selected_main_plus_existing,manual,late_new_geometry,ridge,B6ByNegPMKs,main_plus::bilayout__fc__global,0.185640272145,124
selected_main_plus_existing,manual,late_new_geometry,ridge,S9hNv5qa7GM,main_plus::hohonet__encoder_stage4__global,0.182396691942,131
selected_main_plus_existing,manual,late_new_geometry,ridge,UwV83HsGsw3,main_plus::hohonet__encoder_stage4__global,0.178257528025,125
selected_main_plus_existing,manual,late_new_geometry,ridge,VFuaQ6m2Qom,main_plus::hohonet__encoder_stage4__global,0.180568741672,130
selected_main_plus_existing,manual,late_new_geometry,ridge,X7HyMhZNoso,main_plus::hohonet__encoder_stage4__global,0.184418953771,130
selected_main_plus_existing,manual,late_new_geometry,ridge,Z6MFQCViBuw,main_plus::hohonet__encoder_stage4__global,0.178857257992,130
selected_main_plus_existing,manual,late_new_geometry,ridge,b8cTxDM8gDG,main_plus::hohonet__encoder_stage4__global,0.184159583081,130
selected_main_plus_existing,manual,late_new_geometry,ridge,e9zR4mvMWw7,main_plus::hohonet__encoder_stage4__global,0.183776050723,129
selected_main_plus_existing,manual,late_new_geometry,ridge,jh4fc5c5qoQ,main_plus::hohonet__encoder_stage4__global,0.182771469333,132
selected_main_plus_existing,manual,late_new_geometry,ridge,jtcxE69GiFV,main_plus::hohonet__refined__global,0.180207508053,129
selected_main_plus_existing,manual,late_new_geometry,ridge,pRbA3pwrgk9,main_plus::ulayout__compressed__global,0.184867605311,130
selected_main_plus_existing,manual,late_new_geometry,ridge,pa4otMbVnkk,main_plus::hohonet__encoder_stage4__global,0.175782454406,132
selected_main_plus_existing,manual,late_new_geometry,ridge,q9vSo1VnCiC,main_plus::bilayout__fg_extended__global,0.184238477846,120
selected_main_plus_existing,manual,late_new_geometry,ridge,rPc6DW4iMge,main_plus::hohonet__encoder_stage4__global,0.188202875389,124
selected_main_plus_existing,manual,late_new_geometry,ridge,uNb9QFRL6hY,main_plus::hohonet__shared__global,0.171161032173,107
selected_main_plus_existing,manual,late_new_geometry,ridge,wc2JMjhGNzB,main_plus::ulayout__compressed__global,0.178198856636,122
selected_main_plus_existing,manual,late_new_geometry,ridge,x8F5xyUWy9e,main_plus::hohonet__encoder_stage4__global,0.178664684821,129
selected_main_plus_existing,manual,late_new_geometry,ridge,yqstnuAEVhm,main_plus::hohonet__encoder_stage4__global,0.185984496273,119
selected_main_plus_existing,manual,late_new_geometry,ridge,zsNo4HB9uLZ,main_plus::hohonet__encoder_stage4__global,0.180751070819,130
selected_main_plus_existing,manual,singleton_mass,knn,2t7WUuJeko7,main_plus::hohonet__encoder_stage4__global,0.241835549561,164
selected_main_plus_existing,manual,singleton_mass,knn,7y3sRwLe3Va,main_plus::hohonet__encoder_stage4__global,0.250147969746,157
selected_main_plus_existing,manual,singleton_mass,knn,B6ByNegPMKs,main_plus::hohonet__encoder_stage4__global,0.245760122973,157
selected_main_plus_existing,manual,singleton_mass,knn,S9hNv5qa7GM,main_plus::hohonet__compressed__global,0.23975825754,159
selected_main_plus_existing,manual,singleton_mass,knn,UwV83HsGsw3,main_plus::hohonet__encoder_stage4__global,0.244826607533,158
selected_main_plus_existing,manual,singleton_mass,knn,VFuaQ6m2Qom,main_plus::hohonet__encoder_stage4__global,0.237784503218,161
selected_main_plus_existing,manual,singleton_mass,knn,VLzqgDo317F,main_plus::hohonet__encoder_stage4__global,0.242861462055,165
selected_main_plus_existing,manual,singleton_mass,knn,X7HyMhZNoso,main_plus::hohonet__encoder_stage4__global,0.244670674743,163
selected_main_plus_existing,manual,singleton_mass,knn,Z6MFQCViBuw,main_plus::hohonet__encoder_stage4__global,0.244938153478,163
selected_main_plus_existing,manual,singleton_mass,knn,b8cTxDM8gDG,main_plus::hohonet__encoder_stage4__global,0.244568425254,163
selected_main_plus_existing,manual,singleton_mass,knn,e9zR4mvMWw7,main_plus::hohonet__compressed__global,0.245433573075,162
selected_main_plus_existing,manual,singleton_mass,knn,jh4fc5c5qoQ,main_plus::hohonet__encoder_stage4__global,0.220396554009,160
selected_main_plus_existing,manual,singleton_mass,knn,jtcxE69GiFV,main_plus::hohonet__encoder_stage4__global,0.227241172592,157
selected_main_plus_existing,manual,singleton_mass,knn,pRbA3pwrgk9,main_plus::hohonet__encoder_stage4__global,0.235141172754,157
selected_main_plus_existing,manual,singleton_mass,knn,pa4otMbVnkk,main_plus::hohonet__encoder_stage4__global,0.240778013886,161
selected_main_plus_existing,manual,singleton_mass,knn,q9vSo1VnCiC,main_plus::hohonet__encoder_stage4__global,0.25068704576,152
selected_main_plus_existing,manual,singleton_mass,knn,rPc6DW4iMge,main_plus::hohonet__compressed__global,0.247580561762,157
selected_main_plus_existing,manual,singleton_mass,knn,uNb9QFRL6hY,main_plus::hohonet__compressed__global,0.246749066106,140
selected_main_plus_existing,manual,singleton_mass,knn,wc2JMjhGNzB,main_plus::hohonet__compressed__global,0.245630339396,155
selected_main_plus_existing,manual,singleton_mass,knn,x8F5xyUWy9e,main_plus::hohonet__encoder_stage4__global,0.240234783697,162
selected_main_plus_existing,manual,singleton_mass,knn,yqstnuAEVhm,main_plus::da3__layer7__faces_global,0.258743110311,152
selected_main_plus_existing,manual,singleton_mass,knn,zsNo4HB9uLZ,main_plus::hohonet__encoder_stage4__global,0.243646539938,161
selected_main_plus_existing,manual,singleton_mass,ridge,2t7WUuJeko7,main_plus::hohonet__encoder_stage4__global,0.224049804971,164
selected_main_plus_existing,manual,singleton_mass,ridge,7y3sRwLe3Va,main_plus::hohonet__encoder_stage4__global,0.228080096111,157
selected_main_plus_existing,manual,singleton_mass,ridge,B6ByNegPMKs,main_plus::hohonet__encoder_stage4__global,0.23070527224,157
selected_main_plus_existing,manual,singleton_mass,ridge,S9hNv5qa7GM,main_plus::hohonet__encoder_stage4__global,0.2213339852,159
selected_main_plus_existing,manual,singleton_mass,ridge,UwV83HsGsw3,main_plus::hohonet__encoder_stage4__global,0.221624147086,158
selected_main_plus_existing,manual,singleton_mass,ridge,VFuaQ6m2Qom,main_plus::hohonet__encoder_stage4__global,0.210840497677,161
selected_main_plus_existing,manual,singleton_mass,ridge,VLzqgDo317F,main_plus::hohonet__encoder_stage4__global,0.22179026532,165
selected_main_plus_existing,manual,singleton_mass,ridge,X7HyMhZNoso,main_plus::hohonet__encoder_stage4__global,0.224428072041,163
selected_main_plus_existing,manual,singleton_mass,ridge,Z6MFQCViBuw,main_plus::hohonet__encoder_stage4__global,0.224117891713,163
selected_main_plus_existing,manual,singleton_mass,ridge,b8cTxDM8gDG,main_plus::hohonet__encoder_stage4__global,0.224159235394,163
selected_main_plus_existing,manual,singleton_mass,ridge,e9zR4mvMWw7,main_plus::hohonet__encoder_stage4__global,0.22334663267,162
selected_main_plus_existing,manual,singleton_mass,ridge,jh4fc5c5qoQ,main_plus::hohonet__encoder_stage4__global,0.200433722283,160
selected_main_plus_existing,manual,singleton_mass,ridge,jtcxE69GiFV,main_plus::bilayout__fc__global,0.212618418384,157
selected_main_plus_existing,manual,singleton_mass,ridge,pRbA3pwrgk9,main_plus::hohonet__encoder_stage4__global,0.214848696492,157
selected_main_plus_existing,manual,singleton_mass,ridge,pa4otMbVnkk,main_plus::hohonet__encoder_stage4__global,0.221153104171,161
selected_main_plus_existing,manual,singleton_mass,ridge,q9vSo1VnCiC,main_plus::hohonet__encoder_stage4__global,0.231095746824,152
selected_main_plus_existing,manual,singleton_mass,ridge,rPc6DW4iMge,main_plus::hohonet__encoder_stage4__global,0.228267358798,157
selected_main_plus_existing,manual,singleton_mass,ridge,uNb9QFRL6hY,main_plus::hohonet__encoder_stage4__global,0.229269819666,140
selected_main_plus_existing,manual,singleton_mass,ridge,wc2JMjhGNzB,main_plus::hohonet__encoder_stage4__global,0.227195222369,155
selected_main_plus_existing,manual,singleton_mass,ridge,x8F5xyUWy9e,main_plus::hohonet__encoder_stage4__global,0.22127105605,162
selected_main_plus_existing,manual,singleton_mass,ridge,yqstnuAEVhm,main_plus::hohonet__encoder_stage4__global,0.226410610978,152
selected_main_plus_existing,manual,singleton_mass,ridge,zsNo4HB9uLZ,main_plus::hohonet__encoder_stage4__global,0.222723343819,161
selected_main_plus_existing,manual,tier_primary,knn,7y3sRwLe3Va,main_plus::bilayout__fg_extended__global,0.14,25
selected_main_plus_existing,manual,tier_primary,knn,B6ByNegPMKs,main_plus::bilayout__fg_extended__global,0.125,24
selected_main_plus_existing,manual,tier_primary,knn,S9hNv5qa7GM,main_plus::bilayout__fg_extended__global,0.12,25
selected_main_plus_existing,manual,tier_primary,knn,UwV83HsGsw3,main_plus::bilayout__fg_extended__global,0.12,25
selected_main_plus_existing,manual,tier_primary,knn,b8cTxDM8gDG,main_plus::bilayout__fg_enclosed__global,0.16,25
selected_main_plus_existing,manual,tier_primary,knn,e9zR4mvMWw7,main_plus::hohonet__compressed__global,0.166666666667,24
selected_main_plus_existing,manual,tier_primary,knn,pRbA3pwrgk9,main_plus::bilayout__fg_extended__global,0.0833333333333,24
selected_main_plus_existing,manual,tier_primary,knn,q9vSo1VnCiC,main_plus::bilayout__fg_enclosed__global,0.204545454545,22
selected_main_plus_existing,manual,tier_primary,knn,rPc6DW4iMge,main_plus::bilayout__fg_extended__global,0.125,24
selected_main_plus_existing,manual,tier_primary,knn,uNb9QFRL6hY,main_plus::hohonet__encoder_stage4__global,0.169444444444,20
selected_main_plus_existing,manual,tier_primary,knn,wc2JMjhGNzB,main_plus::hohonet__encoder_stage4__global,0.152777777778,24
selected_main_plus_existing,manual,tier_primary,knn,yqstnuAEVhm,main_plus::bilayout__fg_extended__global,0.104166666667,24
selected_main_plus_existing,manual,tier_primary,ridge,7y3sRwLe3Va,main_plus::hohonet__encoder_stage4__global,0.1637777146,25
selected_main_plus_existing,manual,tier_primary,ridge,B6ByNegPMKs,main_plus::hohonet__encoder_stage4__global,0.170069952025,24
selected_main_plus_existing,manual,tier_primary,ridge,S9hNv5qa7GM,main_plus::hohonet__encoder_stage4__global,0.144326362342,25
selected_main_plus_existing,manual,tier_primary,ridge,UwV83HsGsw3,main_plus::hohonet__encoder_stage4__global,0.172108614072,25
selected_main_plus_existing,manual,tier_primary,ridge,b8cTxDM8gDG,main_plus::hohonet__encoder_stage4__global,0.164573379661,25
selected_main_plus_existing,manual,tier_primary,ridge,e9zR4mvMWw7,main_plus::hohonet__encoder_stage4__global,0.161363764541,24
selected_main_plus_existing,manual,tier_primary,ridge,pRbA3pwrgk9,main_plus::hohonet__encoder_stage4__global,0.149374415353,24
selected_main_plus_existing,manual,tier_primary,ridge,q9vSo1VnCiC,main_plus::hohonet__encoder_stage4__global,0.148858494832,22
selected_main_plus_existing,manual,tier_primary,ridge,rPc6DW4iMge,main_plus::da3__layer11__faces_global,0.169121624094,24
selected_main_plus_existing,manual,tier_primary,ridge,uNb9QFRL6hY,main_plus::hohonet__encoder_stage4__global,0.151789656276,20
selected_main_plus_existing,manual,tier_primary,ridge,wc2JMjhGNzB,main_plus::da3__layer9__faces_global,0.122794948713,24
selected_main_plus_existing,manual,tier_primary,ridge,yqstnuAEVhm,main_plus::hohonet__encoder_stage4__global,0.143646722735,24
selected_main_plus_existing,manual,within_mode_median,knn,7y3sRwLe3Va,main_plus::ulayout__transformer__global,0.0132447248803,117
selected_main_plus_existing,manual,within_mode_median,knn,B6ByNegPMKs,main_plus::ulayout__compressed__global,0.0131019154975,117
selected_main_plus_existing,manual,within_mode_median,knn,S9hNv5qa7GM,main_plus::ulayout__compressed__global,0.0135575413018,124
selected_main_plus_existing,manual,within_mode_median,knn,UwV83HsGsw3,main_plus::ulayout__compressed__global,0.0132776098952,119
selected_main_plus_existing,manual,within_mode_median,knn,VFuaQ6m2Qom,main_plus::ulayout__compressed__global,0.0139348433669,123
selected_main_plus_existing,manual,within_mode_median,knn,X7HyMhZNoso,main_plus::ulayout__compressed__global,0.0136158732273,123
selected_main_plus_existing,manual,within_mode_median,knn,Z6MFQCViBuw,main_plus::ulayout__compressed__global,0.0138558936638,123
selected_main_plus_existing,manual,within_mode_median,knn,b8cTxDM8gDG,main_plus::ulayout__compressed__global,0.0136662423957,123
selected_main_plus_existing,manual,within_mode_median,knn,e9zR4mvMWw7,main_plus::ulayout__compressed__global,0.0136929298729,122
selected_main_plus_existing,manual,within_mode_median,knn,jh4fc5c5qoQ,main_plus::ulayout__compressed__global,0.0134395022241,125
selected_main_plus_existing,manual,within_mode_median,knn,jtcxE69GiFV,main_plus::ulayout__compressed__global,0.0137674585689,122
selected_main_plus_existing,manual,within_mode_median,knn,pRbA3pwrgk9,main_plus::ulayout__compressed__global,0.0131851506469,123
selected_main_plus_existing,manual,within_mode_median,knn,q9vSo1VnCiC,main_plus::ulayout__compressed__global,0.014061455217,114
selected_main_plus_existing,manual,within_mode_median,knn,rPc6DW4iMge,main_plus::ulayout__compressed__global,0.014272722341,117
selected_main_plus_existing,manual,within_mode_median,knn,uNb9QFRL6hY,main_plus::ulayout__compressed__global,0.0151258774965,103
selected_main_plus_existing,manual,within_mode_median,knn,wc2JMjhGNzB,main_plus::ulayout__compressed__global,0.0135667620472,115
selected_main_plus_existing,manual,within_mode_median,knn,x8F5xyUWy9e,main_plus::ulayout__compressed__global,0.0135807762079,123
selected_main_plus_existing,manual,within_mode_median,knn,yqstnuAEVhm,main_plus::bilayout__fc__global,0.0135291205982,112
selected_main_plus_existing,manual,within_mode_median,knn,zsNo4HB9uLZ,main_plus::ulayout__compressed__global,0.0132600498757,123
selected_main_plus_existing,manual,within_mode_median,ridge,7y3sRwLe3Va,main_plus::hohonet__encoder_stage4__global,0.0132505536509,117
selected_main_plus_existing,manual,within_mode_median,ridge,B6ByNegPMKs,main_plus::hohonet__encoder_stage4__global,0.0133005370819,117
selected_main_plus_existing,manual,within_mode_median,ridge,S9hNv5qa7GM,main_plus::hohonet__encoder_stage4__global,0.0134206469878,124
selected_main_plus_existing,manual,within_mode_median,ridge,UwV83HsGsw3,main_plus::hohonet__encoder_stage4__global,0.013280801553,119
selected_main_plus_existing,manual,within_mode_median,ridge,VFuaQ6m2Qom,main_plus::hohonet__encoder_stage4__global,0.0135157482091,123
selected_main_plus_existing,manual,within_mode_median,ridge,X7HyMhZNoso,main_plus::hohonet__encoder_stage4__global,0.0136141318209,123
selected_main_plus_existing,manual,within_mode_median,ridge,Z6MFQCViBuw,main_plus::hohonet__encoder_stage4__global,0.0136279082152,123
selected_main_plus_existing,manual,within_mode_median,ridge,b8cTxDM8gDG,main_plus::hohonet__encoder_stage4__global,0.0136527709164,123
selected_main_plus_existing,manual,within_mode_median,ridge,e9zR4mvMWw7,main_plus::hohonet__encoder_stage4__global,0.0133817125161,122
selected_main_plus_existing,manual,within_mode_median,ridge,jh4fc5c5qoQ,main_plus::hohonet__encoder_stage4__global,0.0133835795323,125
selected_main_plus_existing,manual,within_mode_median,ridge,jtcxE69GiFV,main_plus::hohonet__encoder_stage4__global,0.0136517781984,122
selected_main_plus_existing,manual,within_mode_median,ridge,pRbA3pwrgk9,main_plus::hohonet__encoder_stage4__global,0.0133244094992,123
selected_main_plus_existing,manual,within_mode_median,ridge,q9vSo1VnCiC,main_plus::hohonet__encoder_stage4__global,0.0140453416159,114
selected_main_plus_existing,manual,within_mode_median,ridge,rPc6DW4iMge,main_plus::hohonet__encoder_stage4__global,0.0138263672103,117
selected_main_plus_existing,manual,within_mode_median,ridge,uNb9QFRL6hY,main_plus::hohonet__encoder_stage4__global,0.0138592631924,103
selected_main_plus_existing,manual,within_mode_median,ridge,wc2JMjhGNzB,main_plus::hohonet__encoder_stage4__global,0.013324961729,115
selected_main_plus_existing,manual,within_mode_median,ridge,x8F5xyUWy9e,main_plus::hohonet__encoder_stage4__global,0.0135284830144,123
selected_main_plus_existing,manual,within_mode_median,ridge,yqstnuAEVhm,main_plus::ulayout__compressed__global,0.0131531597944,112
selected_main_plus_existing,manual,within_mode_median,ridge,zsNo4HB9uLZ,main_plus::hohonet__encoder_stage4__global,0.0127751916992,123
selected_main_plus_existing,semi,cdf_early7,knn,7y3sRwLe3Va,main_plus::bilayout__fc__global,0.253333333333,15
selected_main_plus_existing,semi,cdf_early7,knn,B6ByNegPMKs,main_plus::bilayout__fg_enclosed__global,0.334666666667,15
selected_main_plus_existing,semi,cdf_early7,knn,Z6MFQCViBuw,main_plus::bilayout__fg_enclosed__global,0.296923076923,13
selected_main_plus_existing,semi,cdf_early7,knn,e9zR4mvMWw7,main_plus::bilayout__fg_enclosed__global,0.341666666667,12
selected_main_plus_existing,semi,cdf_early7,knn,q9vSo1VnCiC,main_plus::bilayout__fg_extended__global,0.338666666667,15
selected_main_plus_existing,semi,cdf_early7,knn,wc2JMjhGNzB,main_plus::bilayout__fg_enclosed__global,0.309090909091,11
selected_main_plus_existing,semi,cdf_early7,knn,yqstnuAEVhm,main_plus::bilayout__fg_extended__global,0.364,15
selected_main_plus_existing,semi,cdf_early7,ridge,7y3sRwLe3Va,main_plus::hohonet__encoder_stage4__global,0.282561804256,15
selected_main_plus_existing,semi,cdf_early7,ridge,B6ByNegPMKs,main_plus::ulayout__compressed__global,0.33145800978,15
selected_main_plus_existing,semi,cdf_early7,ridge,Z6MFQCViBuw,main_plus::bilayout__fg_enclosed__global,0.30221824454,13
selected_main_plus_existing,semi,cdf_early7,ridge,e9zR4mvMWw7,main_plus::bilayout__fg_enclosed__global,0.356759257876,12
selected_main_plus_existing,semi,cdf_early7,ridge,q9vSo1VnCiC,main_plus::bilayout__fc__global,0.371082881125,15
selected_main_plus_existing,semi,cdf_early7,ridge,wc2JMjhGNzB,main_plus::bilayout__fc__global,0.362029687621,11
selected_main_plus_existing,semi,cdf_early7,ridge,yqstnuAEVhm,main_plus::bilayout__fg_enclosed__global,0.377536278605,15
selected_main_plus_existing,semi,cdf_observed_by19,knn,7y3sRwLe3Va,main_plus::hohonet__encoder_stage4__global,0.3072,15
selected_main_plus_existing,semi,cdf_observed_by19,knn,B6ByNegPMKs,main_plus::hohonet__refined__global,0.2752,15
selected_main_plus_existing,semi,cdf_observed_by19,knn,Z6MFQCViBuw,main_plus::hohonet__compressed__global,0.336,13
selected_main_plus_existing,semi,cdf_observed_by19,knn,e9zR4mvMWw7,main_plus::hohonet__encoder_stage4__global,0.375666666667,12
selected_main_plus_existing,semi,cdf_observed_by19,knn,q9vSo1VnCiC,main_plus::hohonet__refined__global,0.2888,15
selected_main_plus_existing,semi,cdf_observed_by19,knn,wc2JMjhGNzB,main_plus::da3__layer11__faces_global,0.269454545455,11
selected_main_plus_existing,semi,cdf_observed_by19,knn,yqstnuAEVhm,main_plus::da3__layer11__faces_global,0.285733333333,15
selected_main_plus_existing,semi,cdf_observed_by19,ridge,7y3sRwLe3Va,main_plus::hohonet__refined__global,0.299927761225,15
selected_main_plus_existing,semi,cdf_observed_by19,ridge,B6ByNegPMKs,main_plus::hohonet__refined__global,0.278896967926,15
selected_main_plus_existing,semi,cdf_observed_by19,ridge,Z6MFQCViBuw,main_plus::hohonet__encoder_stage2__global,0.340888912427,13
selected_main_plus_existing,semi,cdf_observed_by19,ridge,e9zR4mvMWw7,main_plus::bilayout__fg_enclosed__global,0.374246781567,12
selected_main_plus_existing,semi,cdf_observed_by19,ridge,q9vSo1VnCiC,main_plus::hohonet__refined__global,0.291319682678,15
selected_main_plus_existing,semi,cdf_observed_by19,ridge,wc2JMjhGNzB,main_plus::hohonet__encoder_stage4__global,0.294433062989,11
selected_main_plus_existing,semi,cdf_observed_by19,ridge,yqstnuAEVhm,main_plus::hohonet__refined__global,0.276770838983,15
selected_main_plus_existing,semi,half_tv,knn,7y3sRwLe3Va,main_plus::hohonet__encoder_stage4__global,0.121488460412,39
selected_main_plus_existing,semi,half_tv,knn,B6ByNegPMKs,main_plus::da3__layer11__faces_global,0.12903389061,37
selected_main_plus_existing,semi,half_tv,knn,UwV83HsGsw3,main_plus::hohonet__encoder_stage4__global,0.123516190711,40
selected_main_plus_existing,semi,half_tv,knn,X7HyMhZNoso,main_plus::hohonet__encoder_stage4__global,0.127842412714,40
selected_main_plus_existing,semi,half_tv,knn,Z6MFQCViBuw,main_plus::hohonet__encoder_stage4__global,0.112325580217,39
selected_main_plus_existing,semi,half_tv,knn,b8cTxDM8gDG,main_plus::hohonet__encoder_stage4__global,0.126911804685,41
selected_main_plus_existing,semi,half_tv,knn,e9zR4mvMWw7,main_plus::hohonet__shared__global,0.125070647723,37
selected_main_plus_existing,semi,half_tv,knn,q9vSo1VnCiC,main_plus::hohonet__encoder_stage4__global,0.121063692105,39
selected_main_plus_existing,semi,half_tv,knn,rPc6DW4iMge,main_plus::hohonet__encoder_stage4__global,0.124847818053,41
selected_main_plus_existing,semi,half_tv,knn,uNb9QFRL6hY,main_plus::da3__layer11__faces_global,0.123651210239,35
selected_main_plus_existing,semi,half_tv,knn,wc2JMjhGNzB,main_plus::da3__layer11__faces_global,0.115853535354,34
selected_main_plus_existing,semi,half_tv,knn,yqstnuAEVhm,main_plus::hohonet__encoder_stage4__global,0.120453445323,40
selected_main_plus_existing,semi,half_tv,ridge,7y3sRwLe3Va,main_plus::hohonet__encoder_stage2__global,0.117344651134,39
selected_main_plus_existing,semi,half_tv,ridge,B6ByNegPMKs,main_plus::hohonet__shared__global,0.12372110724,37
selected_main_plus_existing,semi,half_tv,ridge,UwV83HsGsw3,main_plus::bilayout__fc__global,0.11463584954,40
selected_main_plus_existing,semi,half_tv,ridge,X7HyMhZNoso,main_plus::hohonet__encoder_stage2__global,0.119631164393,40
selected_main_plus_existing,semi,half_tv,ridge,Z6MFQCViBuw,main_plus::ulayout__transformer__global,0.0976620224218,39
selected_main_plus_existing,semi,half_tv,ridge,b8cTxDM8gDG,main_plus::hohonet__encoder_stage2__global,0.119572902262,41
selected_main_plus_existing,semi,half_tv,ridge,e9zR4mvMWw7,main_plus::hohonet__encoder_stage2__global,0.11869791128,37
selected_main_plus_existing,semi,half_tv,ridge,q9vSo1VnCiC,main_plus::hohonet__encoder_stage2__global,0.110374816754,39
selected_main_plus_existing,semi,half_tv,ridge,rPc6DW4iMge,main_plus::hohonet__encoder_stage2__global,0.117826320219,41
selected_main_plus_existing,semi,half_tv,ridge,uNb9QFRL6hY,main_plus::hohonet__encoder_stage4__global,0.112702223647,35
selected_main_plus_existing,semi,half_tv,ridge,wc2JMjhGNzB,main_plus::hohonet__shared__global,0.111374250512,34
selected_main_plus_existing,semi,half_tv,ridge,yqstnuAEVhm,main_plus::hohonet__encoder_stage2__global,0.116885815078,40
selected_main_plus_existing,semi,late_new_geometry,knn,7y3sRwLe3Va,main_plus::bilayout__fg_extended__global,0.204864801865,39
selected_main_plus_existing,semi,late_new_geometry,knn,B6ByNegPMKs,main_plus::da3__layer11__faces_global,0.229858722359,37
selected_main_plus_existing,semi,late_new_geometry,knn,UwV83HsGsw3,main_plus::ulayout__compressed__global,0.192348484849,40
selected_main_plus_existing,semi,late_new_geometry,knn,X7HyMhZNoso,main_plus::hohonet__encoder_stage4__global,0.211226893939,40
selected_main_plus_existing,semi,late_new_geometry,knn,Z6MFQCViBuw,main_plus::hohonet__encoder_stage4__global,0.198639083139,39
selected_main_plus_existing,semi,late_new_geometry,knn,b8cTxDM8gDG,main_plus::hohonet__encoder_stage4__global,0.215953067258,41
selected_main_plus_existing,semi,late_new_geometry,knn,e9zR4mvMWw7,main_plus::da3__layer11__faces_global,0.201662571663,37
selected_main_plus_existing,semi,late_new_geometry,knn,q9vSo1VnCiC,main_plus::bilayout__fg_extended__global,0.190565656566,39
selected_main_plus_existing,semi,late_new_geometry,knn,rPc6DW4iMge,main_plus::da3__layer11__faces_global,0.212940379404,41
selected_main_plus_existing,semi,late_new_geometry,knn,uNb9QFRL6hY,main_plus::da3__layer5__faces_global,0.188088744589,35
selected_main_plus_existing,semi,late_new_geometry,knn,wc2JMjhGNzB,main_plus::da3__layer11__faces_global,0.210721479501,34
selected_main_plus_existing,semi,late_new_geometry,knn,yqstnuAEVhm,main_plus::hohonet__encoder_stage4__global,0.211551893939,40
selected_main_plus_existing,semi,late_new_geometry,ridge,7y3sRwLe3Va,main_plus::hohonet__encoder_stage4__global,0.188526294587,39
selected_main_plus_existing,semi,late_new_geometry,ridge,B6ByNegPMKs,main_plus::hohonet__encoder_stage4__global,0.200029605281,37
selected_main_plus_existing,semi,late_new_geometry,ridge,UwV83HsGsw3,main_plus::bilayout__fc__global,0.175428263334,40
selected_main_plus_existing,semi,late_new_geometry,ridge,X7HyMhZNoso,main_plus::hohonet__encoder_stage4__global,0.195314851764,40
selected_main_plus_existing,semi,late_new_geometry,ridge,Z6MFQCViBuw,main_plus::ulayout__transformer__global,0.163629805731,39
selected_main_plus_existing,semi,late_new_geometry,ridge,b8cTxDM8gDG,main_plus::hohonet__encoder_stage4__global,0.192496004402,41
selected_main_plus_existing,semi,late_new_geometry,ridge,e9zR4mvMWw7,main_plus::hohonet__encoder_stage4__global,0.191143397069,37
selected_main_plus_existing,semi,late_new_geometry,ridge,q9vSo1VnCiC,main_plus::hohonet__encoder_stage2__global,0.168044630042,39
selected_main_plus_existing,semi,late_new_geometry,ridge,rPc6DW4iMge,main_plus::hohonet__encoder_stage2__global,0.191545993458,41
selected_main_plus_existing,semi,late_new_geometry,ridge,uNb9QFRL6hY,main_plus::hohonet__encoder_stage4__global,0.181730157946,35
selected_main_plus_existing,semi,late_new_geometry,ridge,wc2JMjhGNzB,main_plus::da3__layer11__faces_global,0.195586962018,34
selected_main_plus_existing,semi,late_new_geometry,ridge,yqstnuAEVhm,main_plus::hohonet__encoder_stage4__global,0.193364027284,40
selected_main_plus_existing,semi,singleton_mass,knn,7y3sRwLe3Va,main_plus::bilayout__fg_extended__global,0.187179512516,40
selected_main_plus_existing,semi,singleton_mass,knn,B6ByNegPMKs,main_plus::da3__layer11__faces_global,0.202783267457,38
selected_main_plus_existing,semi,singleton_mass,knn,UwV83HsGsw3,main_plus::bilayout__fg_enclosed__global,0.186166811273,41
selected_main_plus_existing,semi,singleton_mass,knn,X7HyMhZNoso,main_plus::hohonet__encoder_stage4__global,0.199838041068,41
selected_main_plus_existing,semi,singleton_mass,knn,Z6MFQCViBuw,main_plus::hohonet__encoder_stage4__global,0.183919631094,40
selected_main_plus_existing,semi,singleton_mass,knn,b8cTxDM8gDG,main_plus::hohonet__encoder_stage4__global,0.20030946107,42
selected_main_plus_existing,semi,singleton_mass,knn,e9zR4mvMWw7,main_plus::da3__layer11__faces_global,0.18729543721,38
selected_main_plus_existing,semi,singleton_mass,knn,q9vSo1VnCiC,main_plus::hohonet__encoder_stage2__global,0.182871637219,39
selected_main_plus_existing,semi,singleton_mass,knn,rPc6DW4iMge,main_plus::hohonet__encoder_stage4__global,0.197296411318,42
selected_main_plus_existing,semi,singleton_mass,knn,uNb9QFRL6hY,main_plus::da3__layer5__faces_global,0.180172192944,36
selected_main_plus_existing,semi,singleton_mass,knn,wc2JMjhGNzB,main_plus::da3__layer11__faces_global,0.193472614342,35
selected_main_plus_existing,semi,singleton_mass,knn,yqstnuAEVhm,main_plus::da3__layer5__faces_global,0.193212346155,41
selected_main_plus_existing,semi,singleton_mass,ridge,7y3sRwLe3Va,main_plus::hohonet__encoder_stage2__global,0.184504455092,40
selected_main_plus_existing,semi,singleton_mass,ridge,B6ByNegPMKs,main_plus::hohonet__encoder_stage4__global,0.193198972096,38
selected_main_plus_existing,semi,singleton_mass,ridge,UwV83HsGsw3,main_plus::hohonet__encoder_stage2__global,0.173629365202,41
selected_main_plus_existing,semi,singleton_mass,ridge,X7HyMhZNoso,main_plus::hohonet__encoder_stage2__global,0.189108862764,41
