cohort,building,config,design,fold_id,source_n,target_n,budget,images,k_nodes,same_lower,same_upper,outside_lower,outside_upper,old_benefit_lower,old_benefit_upper,shared_target_benefit_lower,shared_target_benefit_upper,target_unknown_width,source_unknown_width,identified_number_pairs,identified_number_error_sum
without_workers,rPc6DW4iMge,q_0.800,one_source_image,2,1,5,22,6,17,0.440705882353,0.581352941176,0.299149019608,0.49499869281,-0.282203921569,0.0542928104575,-0.278968627451,0.0529973856209,0.09,0.144705882353,0,0
without_workers,rPc6DW4iMge,q_0.800,one_source_image,4,1,5,22,6,17,0.301058823529,0.403941176471,0.323904575163,0.531418300654,-0.0800366013072,0.230359477124,-0.0747738562092,0.212789542484,0.102823529412,0.0805882352941,1,12
without_workers,rPc6DW4iMge,q_0.800,one_source_image,8,1,5,22,6,17,0.462,0.571941176471,0.317011764706,0.520837908497,-0.254929411765,0.0588379084967,-0.234585620915,0.0374300653595,0.105823529412,0.0655882352941,1,12
without_workers,rPc6DW4iMge,q_0.800,one_source_image,16,1,5,22,6,17,0.288764705882,0.392882352941,0.324662745098,0.532186928105,-0.0682196078431,0.243422222222,-0.0525307189542,0.222232679739,0.105,0.0697058823529,0,0
without_workers,rPc6DW4iMge,q_0.800,leave_one_target,31,5,1,22,6,17,0.447176470588,0.599705882353,0.443923529412,0.699955294118,-0.155782352941,0.252778823529,-0.10416,0.188236470588,0.164411764706,0.0860588235294,0,0
without_workers,rPc6DW4iMge,q_0.800,one_source_image,32,1,5,22,6,17,0.454882352941,0.606529411765,0.295980392157,0.488579084967,-0.310549019608,0.0336967320261,-0.306498039216,0.033645751634,0.0860588235294,0.164411764706,0,0
without_workers,rPc6DW4iMge,q_0.800,leave_one_target,47,5,1,22,6,17,0.187647058824,0.287705882353,0.0904823529412,0.261948235294,-0.197223529412,0.0743011764706,-0.197201176471,0.0743011764706,0.0697058823529,0.105,0,0
without_workers,rPc6DW4iMge,q_0.800,leave_one_target,55,5,1,22,6,17,0.459705882353,0.571941176471,0.218617647059,0.40232,-0.353323529412,-0.0573858823529,-0.352005882353,-0.0627117647059,0.0655882352941,0.105823529412,0,0
without_workers,rPc6DW4iMge,q_0.800,leave_one_target,59,5,1,22,6,17,0.140176470588,0.252352941176,0.116747058824,0.305214117647,-0.135605882353,0.165037647059,-0.121865882353,0.155684705882,0.0805882352941,0.102823529412,0,0
without_workers,rPc6DW4iMge,q_0.800,leave_one_target,61,5,1,22,6,17,0.422352941176,0.569411764706,0.426815294118,0.671425882353,-0.142596470588,0.249072941176,-0.0916129411765,0.193716470588,0.144705882353,0.09,0,0
without_workers,rPc6DW4iMge,q_0.800,leave_one_target,62,5,1,22,6,17,0.172823529412,0.273235294118,0.0893552941176,0.260129411765,-0.18388,0.0873058823529,-0.183863529412,0.0873058823529,0.0697058823529,0.105,0,0
without_workers,rPc6DW4iMge,ospa30_t6,one_source_image,1,1,5,22,6,17,0.230058823529,0.425882352941,0.234688888889,0.61948496732,-0.191193464052,0.389426143791,-0.144703267974,0.315139869281,0.210411764706,0.0697058823529,0,0
without_workers,rPc6DW4iMge,ospa30_t6,one_source_image,2,1,5,22,6,17,0.190176470588,0.718352941176,0.261920261438,0.582481045752,-0.456432679739,0.392304575163,-0.44645620915,0.388763398693,0.116764705882,0.537941176471,0,0
without_workers,rPc6DW4iMge,ospa30_t6,one_source_image,4,1,5,22,6,17,0.241176470588,0.445058823529,0.237192156863,0.622550326797,-0.207866666667,0.381373856209,-0.162373856209,0.311896732026,0.208235294118,0.0805882352941,2,21
without_workers,rPc6DW4iMge,ospa30_t6,one_source_image,8,1,5,22,6,17,0.333470588235,0.545823529412,0.215019607843,0.592512418301,-0.330803921569,0.259041830065,-0.276586928105,0.192386928105,0.211235294118,0.0655882352941,2,15
without_workers,rPc6DW4iMge,ospa30_t6,one_source_image,16,1,5,22,6,17,0.283235294118,0.484823529412,0.221091503268,0.601253594771,-0.263732026144,0.318018300654,-0.214630065359,0.246274509804,0.210176470588,0.0708823529412,2,12
without_workers,rPc6DW4iMge,ospa30_t6,leave_one_target,31,5,1,22,6,17,0.378235294118,0.705764705882,0.206531764706,0.643356470588,-0.499232941176,0.265121176471,-0.386174117647,0.118731764706,0.297058823529,0.164941176471,0,0
without_workers,rPc6DW4iMge,ospa30_t6,one_source_image,32,1,5,22,6,17,0.401529411765,0.726058823529,0.240590849673,0.594292810458,-0.485467973856,0.192763398693,-0.461058823529,0.177064052288,0.164941176471,0.297058823529,0,0
without_workers,rPc6DW4iMge,ospa30_t6,leave_one_target,47,5,1,22,6,17,0.255235294118,0.453,0.229918823529,0.515581176471,-0.223081176471,0.260345882353,-0.223037647059,0.260345882353,0.0708823529412,0.210176470588,0,0
without_workers,rPc6DW4iMge,ospa30_t6,leave_one_target,55,5,1,22,6,17,0.329764705882,0.545823529412,0.279187058824,0.579788235294,-0.266636470588,0.250023529412,-0.265154117647,0.245282352941,0.0655882352941,0.211235294118,0,0
without_workers,rPc6DW4iMge,ospa30_t6,leave_one_target,59,5,1,22,6,17,0.057,0.273647058824,0.0800941176471,0.363957647059,-0.193552941176,0.306957647059,-0.187241176471,0.297712941176,0.0805882352941,0.208235294118,0,0
without_workers,rPc6DW4iMge,ospa30_t6,leave_one_target,61,5,1,22,6,17,0.126470588235,0.654764705882,0.0361741176471,0.647937647059,-0.618590588235,0.521467058824,-0.329242352941,0.207555294118,0.537941176471,0.116764705882,0,0
without_workers,rPc6DW4iMge,ospa30_t6,leave_one_target,62,5,1,22,6,17,0.0599411764706,0.248764705882,0.0898694117647,0.356074117647,-0.158895294118,0.296132941176,-0.158895294118,0.296132941176,0.0697058823529,0.210411764706,0,0
without_workers,uNb9QFRL6hY,q_0.975,one_source_image,1,1,11,23,12,18,0.017297979798,0.843661616162,0.126109117491,0.731384237108,-0.717552498671,0.71408625731,-0.652665470494,0.702541201489,0.441338383838,0.833888888889,0,0
without_workers,uNb9QFRL6hY,q_0.975,one_source_image,2,1,11,23,12,18,0.25946969697,0.762727272727,0.10418062201,0.747658160553,-0.658546650718,0.488188463583,-0.508869617225,0.315178096757,0.51154040404,0.0616666666667,1,0
without_workers,uNb9QFRL6hY,q_0.975,one_source_image,4,1,11,23,12,18,0.0538131313131,0.796641414141,0.123233652313,0.735245879851,-0.673407761829,0.681432748538,-0.605972222222,0.652040138224,0.453535353535,0.699722222222,0,0
without_workers,uNb9QFRL6hY,q_0.975,one_source_image,8,1,11,23,12,18,0.170707070707,0.779015151515,0.111645401382,0.740279106858,-0.667369750133,0.569572036151,-0.579448431685,0.505634635832,0.484015151515,0.364444444444,0,0
without_workers,uNb9QFRL6hY,q_0.975,one_source_image,16,1,11,23,12,18,0.158080808081,0.572297979798,0.110794125465,0.759323498139,-0.461503854333,0.601242690058,-0.378427033493,0.411953748006,0.508080808081,0.0997222222222,0,0
without_workers,uNb9QFRL6hY,q_0.975,one_source_image,32,1,11,23,12,18,0.00785353535354,0.880833333333,0.127084662414,0.72783559277,-0.75374867092,0.719982057416,-0.690513689527,0.718950691122,0.434166666667,0.912777777778,0,0
without_workers,uNb9QFRL6hY,q_0.975,one_source_image,64,1,11,23,12,18,0.0750252525253,0.769671717172,0.12052830941,0.738423710792,-0.649143407762,0.663398458267,-0.577341839447,0.614748139288,0.463762626263,0.587222222222,0,0
without_workers,uNb9QFRL6hY,q_0.975,one_source_image,128,1,11,23,12,18,0.0293434343434,0.816742424242,0.125029239766,0.733383838384,-0.691713184476,0.70404040404,-0.627060738969,0.685349548113,0.446464646465,0.7775,0,0
without_workers,uNb9QFRL6hY,q_0.975,one_source_image,256,1,11,23,12,18,0.12154040404,0.759722222222,0.116468633705,0.74057682084,-0.643253588517,0.6190364168,-0.56307814992,0.556894603934,0.476742424242,0.444444444444,0,0
without_workers,uNb9QFRL6hY,q_0.975,one_source_image,512,1,11,23,12,18,0.0228787878788,0.799646464646,0.12451953748,0.737347820308,-0.675126927166,0.71446903243,-0.592860845295,0.637551169591,0.456414141414,0.668055555556,0,0
without_workers,uNb9QFRL6hY,q_0.975,one_source_image,1024,1,11,23,12,18,0.145404040404,0.657727272727,0.113481525784,0.753755980861,-0.544245746943,0.608351940457,-0.424369351409,0.43851143009,0.50101010101,0.1775,0,0
without_workers,uNb9QFRL6hY,q_0.975,leave_one_target,2047,11,1,23,12,18,0.252045454545,0.76398989899,0.247352525253,0.668232323232,-0.516637373737,0.416186868687,-0.515494949495,0.415782828283,0.0616666666667,0.51154040404,0,0
without_workers,uNb9QFRL6hY,q_0.975,one_source_image,2048,1,11,23,12,18,0.258535353535,0.764494949495,0.104271664009,0.747606990962,-0.660223285486,0.489071637427,-0.509692317916,0.317513290803,0.51154040404,0.0616666666667,1,0
without_workers,uNb9QFRL6hY,q_0.975,leave_one_target,3071,11,1,23,12,18,0.064898989899,0.581237373737,0.071598989899,0.528202525253,-0.509638383838,0.463303535354,-0.468641919192,0.428833838384,0.1775,0.50101010101,0,0
without_workers,uNb9QFRL6hY,q_0.975,leave_one_target,3583,11,1,23,12,18,0,0.640681818182,0,0.624473737374,-0.640681818182,0.624473737374,-0.475896464646,0.475008080808,0.668055555556,0.456414141414,0,0
without_workers,uNb9QFRL6hY,q_0.975,leave_one_target,3839,11,1,23,12,18,0.00469696969697,0.728787878788,0.0189939393939,0.690343434343,-0.709793939394,0.685646464646,-0.471121212121,0.440164141414,0.444444444444,0.476742424242,0,0
without_workers,uNb9QFRL6hY,q_0.975,leave_one_target,3967,11,1,23,12,18,0,0.695050505051,0,0.689999494949,-0.695050505051,0.689999494949,-0.476037373737,0.482151010101,0.7775,0.446464646465,0,0
without_workers,uNb9QFRL6hY,q_0.975,leave_one_target,4031,11,1,23,12,18,7.57575757576e-05,0.713560606061,0.00570757575758,0.687987878788,-0.707853030303,0.687912121212,-0.467009090909,0.455022222222,0.587222222222,0.463762626263,0,0
without_workers,uNb9QFRL6hY,q_0.975,leave_one_target,4063,11,1,23,12,18,0,0.704722222222,0,0.72470959596,-0.704722222222,0.72470959596,-0.476482323232,0.476512626263,0.912777777778,0.434166666667,0,0
without_workers,uNb9QFRL6hY,q_0.975,leave_one_target,4079,11,1,23,12,18,0.0392171717172,0.496363636364,0.0549888888889,0.452058080808,-0.441374747475,0.412840909091,-0.417608080808,0.393446969697,0.0997222222222,0.508080808081,0,0
without_workers,uNb9QFRL6hY,q_0.975,leave_one_target,4087,11,1,23,12,18,0.129444444444,0.747929292929,0.134564646465,0.697528787879,-0.613364646465,0.568084343434,-0.485666161616,0.444384848485,0.364444444444,0.484015151515,0,0
without_workers,uNb9QFRL6hY,q_0.975,leave_one_target,4091,11,1,23,12,18,0,0.707095959596,0,0.692243434343,-0.707095959596,0.692243434343,-0.46437020202,0.467293939394,0.699722222222,0.453535353535,0,0
without_workers,uNb9QFRL6hY,q_0.975,leave_one_target,4093,11,1,23,12,18,0.252601010101,0.761868686869,0.248076767677,0.666287878788,-0.513791919192,0.413686868687,-0.513572222222,0.413686868687,0.0616666666667,0.51154040404,0,0
without_workers,uNb9QFRL6hY,q_0.975,leave_one_target,4094,11,1,23,12,18,0,0.685075757576,0,0.697498484848,-0.685075757576,0.697498484848,-0.475264646465,0.478222222222,0.833888888889,0.441338383838,0,0
without_workers,uNb9QFRL6hY,q_0.950,one_source_image,1,1,11,23,12,18,0.214772727273,0.507121212121,0.214416533759,0.627455475811,-0.292704678363,0.412682748538,-0.209772727273,0.306593567251,0.315050505051,0.0930555555556,4,34
without_workers,uNb9QFRL6hY,q_0.950,one_source_image,2,1,11,23,12,18,0.31648989899,0.648661616162,0.208452286018,0.61947301967,-0.440209330144,0.30298312068,-0.316372939926,0.185821371611,0.316515151515,0.0769444444444,4,16
without_workers,uNb9QFRL6hY,q_0.950,one_source_image,4,1,11,23,12,18,0.291287878788,0.643207070707,0.207686071239,0.614892344498,-0.435520999468,0.32360446571,-0.379516214779,0.271182881446,0.306893939394,0.182777777778,0,0
without_workers,uNb9QFRL6hY,q_0.950,one_source_image,8,1,11,23,12,18,0.0519191919192,0.775757575758,0.230921052632,0.59961523126,-0.544836523126,0.547696039341,-0.511218766614,0.546197501329,0.253232323232,0.773055555556,0,0
without_workers,uNb9QFRL6hY,q_0.950,one_source_image,16,1,11,23,12,18,0.244949494949,0.502929292929,0.212489367358,0.626919856459,-0.290439925572,0.38197036151,-0.24639221159,0.279433147262,0.314444444444,0.0997222222222,0,0
without_workers,uNb9QFRL6hY,q_0.950,one_source_image,32,1,11,23,12,18,0.062398989899,0.729924242424,0.229437799043,0.604239101542,-0.500486443381,0.541840111643,-0.462926634769,0.525297049442,0.262323232323,0.673055555556,0,0
without_workers,uNb9QFRL6hY,q_0.950,one_source_image,64,1,11,23,12,18,0.298207070707,0.636742424242,0.206935805423,0.615537612972,-0.42980661882,0.317330542265,-0.374247740564,0.262188330675,0.308611111111,0.163888888889,0,0
without_workers,uNb9QFRL6hY,q_0.950,one_source_image,128,1,11,23,12,18,0.0632828282828,0.7425,0.229543460925,0.60269338118,-0.512956539075,0.539410552897,-0.481071903243,0.530711057948,0.259393939394,0.705277777778,0,0
without_workers,uNb9QFRL6hY,q_0.950,one_source_image,256,1,11,23,12,18,0.111439393939,0.717828282828,0.2250976874,0.605618686869,-0.492730595428,0.494179292929,-0.455453216374,0.477749867092,0.269343434343,0.595833333333,0,0
without_workers,uNb9QFRL6hY,q_0.950,one_source_image,512,1,11,23,12,18,0.268131313131,0.580202020202,0.211045321637,0.623949362041,-0.369156698565,0.35581804891,-0.250009303562,0.234383306752,0.317348484848,0.0677777777778,4,13
without_workers,uNb9QFRL6hY,q_0.950,one_source_image,1024,1,11,23,12,18,0.26303030303,0.572070707071,0.21134569378,0.624491626794,-0.360725013291,0.361461323764,-0.242511961722,0.238716772993,0.317550505051,0.0655555555556,4,13
without_workers,uNb9QFRL6hY,q_0.950,leave_one_target,2047,11,1,23,12,18,0.316060606061,0.638106060606,0.28530959596,0.546414646465,-0.352796464646,0.230354040404,-0.350549494949,0.226212626263,0.0616666666667,0.317904040404,0,0
without_workers,uNb9QFRL6hY,q_0.950,one_source_image,2048,1,11,23,12,18,0.319343434343,0.638813131313,0.208060207337,0.620340909091,-0.430752923977,0.300997474747,-0.306561669325,0.182391679957,0.317904040404,0.0616666666667,4,16
without_workers,uNb9QFRL6hY,q_0.950,leave_one_target,3071,11,1,23,12,18,0.226287878788,0.532297979798,0.212359090909,0.456242424242,-0.319938888889,0.229954545455,-0.319938888889,0.229954545455,0.0655555555556,0.317550505051,0,0
without_workers,uNb9QFRL6hY,q_0.950,leave_one_target,3583,11,1,23,12,18,0.23696969697,0.547550505051,0.221866666667,0.468274242424,-0.325683838384,0.231304545455,-0.32566010101,0.231304545455,0.0677777777778,0.317348484848,0,0
without_workers,uNb9QFRL6hY,q_0.950,leave_one_target,3839,11,1,23,12,18,0.0138636363636,0.639267676768,0.0284606060606,0.642477777778,-0.610807070707,0.628614141414,-0.291245959596,0.308529292929,0.595833333333,0.269343434343,0,0
without_workers,uNb9QFRL6hY,q_0.950,leave_one_target,3967,11,1,23,12,18,0,0.6175,0.000483333333333,0.632300505051,-0.617016666667,0.632300505051,-0.310807575758,0.327631818182,0.705277777778,0.259393939394,0,0
without_workers,uNb9QFRL6hY,q_0.950,leave_one_target,4031,11,1,23,12,18,0.270505050505,0.624292929293,0.274332828283,0.592315151515,-0.34996010101,0.32181010101,-0.307538383838,0.277256565657,0.163888888889,0.308611111111,0,0
without_workers,uNb9QFRL6hY,q_0.950,leave_one_target,4063,11,1,23,12,18,0,0.580732323232,0.000758080808081,0.599742424242,-0.579974242424,0.599742424242,-0.303848989899,0.328128282828,0.673055555556,0.262323232323,0,0
without_workers,uNb9QFRL6hY,q_0.950,leave_one_target,4079,11,1,23,12,18,0.0934343434343,0.428611111111,0.132121717172,0.40901969697,-0.296489393939,0.315585353535,-0.267560606061,0.290863131313,0.0997222222222,0.314444444444,0,0
without_workers,uNb9QFRL6hY,q_0.950,leave_one_target,4087,11,1,23,12,18,0,0.636616161616,0,0.651784848485,-0.636616161616,0.651784848485,-0.324330808081,0.325812626263,0.773055555556,0.253232323232,0,0
without_workers,uNb9QFRL6hY,q_0.950,leave_one_target,4091,11,1,23,12,18,0.257777777778,0.629848484848,0.261492424242,0.599004040404,-0.368356060606,0.341226262626,-0.30481969697,0.276599494949,0.182777777778,0.306893939394,0,0
without_workers,uNb9QFRL6hY,q_0.950,leave_one_target,4093,11,1,23,12,18,0.314217171717,0.648535353535,0.282815151515,0.557247979798,-0.36572020202,0.243030808081,-0.350398484848,0.225227777778,0.0769444444444,0.316515151515,0,0
without_workers,uNb9QFRL6hY,q_0.950,leave_one_target,4094,11,1,23,12,18,0.0730050505051,0.384797979798,0.112695959596,0.38285959596,-0.272102020202,0.309854545455,-0.250566161616,0.292809090909,0.0930555555556,0.315050505051,0,0
without_workers,uNb9QFRL6hY,q_0.925,one_source_image,1,1,11,23,12,18,0.27,0.487954545455,0.252201621478,0.60903708134,-0.235752923977,0.33903708134,-0.188766613503,0.272684077618,0.230858585859,0.0930555555556,3,24
without_workers,uNb9QFRL6hY,q_0.925,one_source_image,2,1,11,23,12,18,0.450378787879,0.684646464646,0.246353003721,0.602282695375,-0.438293460925,0.151903907496,-0.348658293461,0.062826953748,0.234267676768,0.0555555555556,0,0
without_workers,uNb9QFRL6hY,q_0.925,one_source_image,4,1,11,23,12,18,0.231590909091,0.585353535354,0.251610845295,0.594815922382,-0.333742690058,0.363225013291,-0.304156698565,0.337671451356,0.213257575758,0.286666666667,0,0
without_workers,uNb9QFRL6hY,q_0.925,one_source_image,8,1,11,23,12,18,0.295429292929,0.540227272727,0.244659090909,0.598687533227,-0.295568181818,0.303258240298,-0.262997076023,0.266162280702,0.227045454545,0.135,0,0
without_workers,uNb9QFRL6hY,q_0.925,one_source_image,16,1,11,23,12,18,0.27101010101,0.47845959596,0.24947102605,0.607567118554,-0.22898856991,0.336557017544,-0.200067118554,0.27586390218,0.230252525253,0.0997222222222,0,0
without_workers,uNb9QFRL6hY,q_0.925,one_source_image,32,1,11,23,12,18,0.0714646464646,0.71654040404,0.267530568846,0.585843965976,-0.449009835194,0.514379319511,-0.426600877193,0.504938197767,0.178131313131,0.673055555556,0,0
without_workers,uNb9QFRL6hY,q_0.925,one_source_image,64,1,11,23,12,18,0.30946969697,0.577525252525,0.243674242424,0.595277777778,-0.333851010101,0.285808080808,-0.29956937799,0.257247474747,0.224419191919,0.163888888889,0,0
without_workers,uNb9QFRL6hY,q_0.925,one_source_image,128,1,11,23,12,18,0.0488131313131,0.764065656566,0.26985446571,0.581501860712,-0.494211190856,0.532688729399,-0.469942185008,0.530114965444,0.169015151515,0.773333333333,0,0
without_workers,uNb9QFRL6hY,q_0.925,one_source_image,256,1,11,23,12,18,0.303813131313,0.565833333333,0.243985911749,0.596187533227,-0.321847421584,0.292374401914,-0.288290138224,0.262234183945,0.225025252525,0.157222222222,0,0
without_workers,uNb9QFRL6hY,q_0.925,one_source_image,512,1,11,23,12,18,0.337272727273,0.568585858586,0.252142477406,0.60850744285,-0.31644338118,0.271234715577,-0.233023657629,0.183017012228,0.233156565657,0.0677777777778,3,10
without_workers,uNb9QFRL6hY,q_0.925,one_source_image,1024,1,11,23,12,18,0.332272727273,0.560454545455,0.252339181287,0.608912812334,-0.308115364168,0.276640085061,-0.225906432749,0.187418926103,0.233358585859,0.0655555555556,3,10
without_workers,uNb9QFRL6hY,q_0.925,leave_one_target,2047,11,1,23,12,18,0.377045454545,0.615,0.254955555556,0.51076010101,-0.360044444444,0.133714646465,-0.358214646465,0.129472222222,0.0616666666667,0.233712121212,0,0
without_workers,uNb9QFRL6hY,q_0.925,one_source_image,2048,1,11,23,12,18,0.389646464646,0.627070707071,0.249898325359,0.605713051568,-0.377172381712,0.216066586922,-0.288011695906,0.127575093036,0.233712121212,0.0616666666667,3,16
without_workers,uNb9QFRL6hY,q_0.925,leave_one_target,3071,11,1,23,12,18,0.285580808081,0.509191919192,0.184620707071,0.426549494949,-0.324571212121,0.140968686869,-0.324571212121,0.140968686869,0.0655555555556,0.233358585859,0,0
without_workers,uNb9QFRL6hY,q_0.925,leave_one_target,3583,11,1,23,12,18,0.297272727273,0.524444444444,0.193475252525,0.436708080808,-0.330969191919,0.139435353535,-0.330969191919,0.139435353535,0.0677777777778,0.233156565657,0,0
without_workers,uNb9QFRL6hY,q_0.925,leave_one_target,3839,11,1,23,12,18,0.279646464646,0.551388888889,0.296651515152,0.611794949495,-0.254737373737,0.332148484848,-0.212130808081,0.285791414141,0.157222222222,0.225025252525,0,0
without_workers,uNb9QFRL6hY,q_0.925,leave_one_target,3967,11,1,23,12,18,0,0.552045454545,0,0.664886868687,-0.552045454545,0.664886868687,-0.30007020202,0.302146464646,0.773333333333,0.169015151515,0,0
without_workers,uNb9QFRL6hY,q_0.925,leave_one_target,4031,11,1,23,12,18,0.28845959596,0.563207070707,0.302885353535,0.623183838384,-0.260321717172,0.334724242424,-0.214841919192,0.284817171717,0.163888888889,0.224419191919,0,0
without_workers,uNb9QFRL6hY,q_0.925,leave_one_target,4063,11,1,23,12,18,0,0.519646464646,0.00238636363636,0.627201515152,-0.51726010101,0.627201515152,-0.269810606061,0.304979292929,0.673055555556,0.178131313131,0,0
without_workers,uNb9QFRL6hY,q_0.925,leave_one_target,4079,11,1,23,12,18,0.111287878788,0.367525252525,0.161075757576,0.439111111111,-0.206449494949,0.327823232323,-0.174769191919,0.30151010101,0.0997222222222,0.230252525253,0,0
without_workers,uNb9QFRL6hY,q_0.925,leave_one_target,4087,11,1,23,12,18,0.252904040404,0.520378787879,0.276146464646,0.581517171717,-0.244232323232,0.328613131313,-0.201268686869,0.288372727273,0.135,0.227045454545,0,0
without_workers,uNb9QFRL6hY,q_0.925,leave_one_target,4091,11,1,23,12,18,0.14345959596,0.535378787879,0.161496464646,0.607906060606,-0.373882323232,0.464446464646,-0.197408585859,0.286186868687,0.286666666667,0.213257575758,0,0
without_workers,uNb9QFRL6hY,q_0.925,leave_one_target,4093,11,1,23,12,18,0.450378787879,0.684646464646,0.319593939394,0.574093434343,-0.365052525253,0.123714646465,-0.365052525253,0.123714646465,0.0555555555556,0.234267676768,0,0
without_workers,uNb9QFRL6hY,q_0.925,leave_one_target,4094,11,1,23,12,18,0.108131313131,0.34904040404,0.126242424242,0.394991919192,-0.222797979798,0.286860606061,-0.198651515152,0.268224242424,0.0930555555556,0.230858585859,0,0
without_workers,uNb9QFRL6hY,q_0.900,one_source_image,1,1,11,23,12,18,0.27702020202,0.476767676768,0.282186337055,0.580845959596,-0.194581339713,0.303825757576,-0.151515151515,0.246499202552,0.209696969697,0.0930555555556,3,24
without_workers,uNb9QFRL6hY,q_0.900,one_source_image,2,1,11,23,12,18,0.467373737374,0.68047979798,0.276727139819,0.575447900053,-0.403752658161,0.108074162679,-0.319576687932,0.0282290005316,0.213106060606,0.0555555555556,0,0
without_workers,uNb9QFRL6hY,q_0.900,one_source_image,4,1,11,23,12,18,0.296868686869,0.518383838384,0.274033094099,0.570663875598,-0.244350744285,0.273795188729,-0.213938729399,0.239009170654,0.206515151515,0.128055555556,0,0
without_workers,uNb9QFRL6hY,q_0.900,one_source_image,8,1,11,23,12,18,0.296767676768,0.523232323232,0.273965311005,0.570132908028,-0.249267012228,0.27336523126,-0.218036948432,0.240374800638,0.205883838384,0.135,0,0
without_workers,uNb9QFRL6hY,q_0.900,one_source_image,16,1,11,23,12,18,0.276186868687,0.46547979798,0.279034423179,0.578634370016,-0.186445374801,0.302447501329,-0.162419590643,0.251172913344,0.209090909091,0.0997222222222,0,0
without_workers,uNb9QFRL6hY,q_0.900,one_source_image,32,1,11,23,12,18,0.0733333333333,0.707828282828,0.298767942584,0.556305156831,-0.409060340245,0.482971823498,-0.394741493886,0.478129319511,0.15696969697,0.673055555556,0,0
without_workers,uNb9QFRL6hY,q_0.900,one_source_image,64,1,11,23,12,18,0.31297979798,0.563737373737,0.272873471558,0.56663476874,-0.29086390218,0.25365497076,-0.256831472621,0.227183014354,0.203257575758,0.163888888889,0,0
without_workers,uNb9QFRL6hY,q_0.900,one_source_image,128,1,11,23,12,18,0.0692676767677,0.719318181818,0.299023125997,0.554922248804,-0.420295055821,0.485654572036,-0.406165603402,0.481665337586,0.154595959596,0.699166666667,0,0
without_workers,uNb9QFRL6hY,q_0.900,one_source_image,256,1,11,23,12,18,0.307171717172,0.551616161616,0.273218367889,0.567567118554,-0.278397793727,0.260395401382,-0.245011297182,0.232511961722,0.203863636364,0.157222222222,0,0
without_workers,uNb9QFRL6hY,q_0.900,one_source_image,512,1,11,23,12,18,0.351792929293,0.564419191919,0.282616959064,0.581448032961,-0.281802232855,0.229655103668,-0.202464114833,0.151565656566,0.211994949495,0.0677777777778,3,10
without_workers,uNb9QFRL6hY,q_0.900,one_source_image,1024,1,11,23,12,18,0.346414141414,0.556287878788,0.28274189261,0.581801568315,-0.273545986178,0.235387426901,-0.195135566188,0.156399521531,0.212196969697,0.0655555555556,3,10
without_workers,uNb9QFRL6hY,q_0.900,leave_one_target,2047,11,1,23,12,18,0.393282828283,0.610833333333,0.274138383838,0.474813636364,-0.336694949495,0.0815308080808,-0.334191414141,0.0765308080808,0.0616666666667,0.212550505051,0,0
without_workers,uNb9QFRL6hY,q_0.900,one_source_image,2048,1,11,23,12,18,0.405883838384,0.622904040404,0.280374800638,0.578878256247,-0.342529239766,0.172994417863,-0.258650983519,0.0936224082935,0.212550505051,0.0616666666667,3,16
without_workers,uNb9QFRL6hY,q_0.900,leave_one_target,3071,11,1,23,12,18,0.300353535354,0.505025252525,0.200712626263,0.38962979798,-0.304312626263,0.0892762626263,-0.304284848485,0.0892762626263,0.0655555555556,0.212196969697,0,0
without_workers,uNb9QFRL6hY,q_0.900,leave_one_target,3583,11,1,23,12,18,0.312171717172,0.520277777778,0.209520707071,0.399882828283,-0.310757070707,0.0877111111111,-0.310697474747,0.0877111111111,0.0677777777778,0.211994949495,0,0
without_workers,uNb9QFRL6hY,q_0.900,leave_one_target,3839,11,1,23,12,18,0.283762626263,0.534393939394,0.330523232323,0.591530808081,-0.203870707071,0.307768181818,-0.161566161616,0.26130959596,0.157222222222,0.203863636364,0,0
without_workers,uNb9QFRL6hY,q_0.900,leave_one_target,3967,11,1,23,12,18,0,0.527853535354,0.00312777777778,0.630907070707,-0.524725757576,0.630907070707,-0.252208080808,0.27471969697,0.699166666667,0.154595959596,0,0
without_workers,uNb9QFRL6hY,q_0.900,leave_one_target,4031,11,1,23,12,18,0.292575757576,0.546212121212,0.336680808081,0.60291969697,-0.209531313131,0.310343939394,-0.165812626263,0.260364141414,0.163888888889,0.203257575758,0,0
without_workers,uNb9QFRL6hY,q_0.900,leave_one_target,4063,11,1,23,12,18,0,0.502651515152,0.00426060606061,0.606422727273,-0.498390909091,0.606422727273,-0.245011616162,0.27621010101,0.673055555556,0.15696969697,0,0
without_workers,uNb9QFRL6hY,q_0.900,leave_one_target,4079,11,1,23,12,18,0.115126262626,0.35053030303,0.190590909091,0.418453535354,-0.159939393939,0.303327272727,-0.127665656566,0.277014141414,0.0997222222222,0.209090909091,0,0
without_workers,uNb9QFRL6hY,q_0.900,leave_one_target,4087,11,1,23,12,18,0.257045454545,0.503383838384,0.310271717172,0.561253030303,-0.193112121212,0.304207575758,-0.150795454545,0.263907575758,0.135,0.205883838384,0,0
without_workers,uNb9QFRL6hY,q_0.900,leave_one_target,4091,11,1,23,12,18,0.253383838384,0.496742424242,0.307605555556,0.554586363636,-0.189136868687,0.301202525253,-0.147798484848,0.264462121212,0.128055555556,0.206515151515,0,0
