active_time,active_time_eligible,active_time_join_status,active_time_source,active_time_version,analysis_role,annotation_id,assignment_provenance,base_task_id,block3_generated,building_id,canonical_status,canonical_submission_id,channel_analysis_role,condition,d_cal_A,d_model_feat,d_model_feat_local,d_model_feat_local_max,dataset_source_pool,delivery_adjusted_quality,design_stratum,exclusion_reason,failure_attribution,feature_manifest_sha256,feature_missingness,feature_timing,formal_assignment_eligible,formal_first_route_eligible,formal_policy_frozen,formal_profile_frozen,g_duplicate_peak,g_model_struct,g_postprocess_invalid,g_seam_instability,g_topology_invalid,gt_analysis_eligible,iou_to_reference,loo_peer_compatibility,low_quality,low_texture,missing,model_issue,not_evaluable,occlusion,outside,peer_analysis_eligible,peer_compatibility,pre_task_available_before_assignment,pre_task_feature_provenance,pre_task_feature_timing,pre_task_uses_gt,predictive_analysis_eligible,reference_crosswalk_join_status,reference_status,reference_version,reflection,risk,risk_contract_sha256,risk_design_score_A,risk_design_vector_A,risk_evidence_eligible,risk_score_recompute_status,risk_score_recomputed,routing_feature_eligible,runtime_task_id,scientific_conclusion_prohibited,scope,seam,stage,structural_analysis_eligible,structurally_valid,substage_block,task_risk_sha256,task_stratum,trivial,worker_attributable_structural_failure,worker_id
615.57,False,,lead_time_fallback,,diagnostic_pre_stage3,4106,,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,False,,True,5a7d927dfb7a7f96,,semi,,,,,PreScreen_semi,,,,,,,post_task,False,False,False,False,,,,,,False,,,False,False,False,acceptable,False,False,False,False,,True,frozen_task_risk_or_missing,pre_task,False,False,,,,False,,,,,False,,,False,3160,True,normal,False,P1,False,,PreScreen,,,True,,31
193.0,True,,log,active_times_2026-06-20.jsonl;active_times_2026-06-21.jsonl,diagnostic_pre_stage3,4181,,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,False,,True,353de3cd0ba92ed1,,semi,,,,,PreScreen_semi,,,,,,,post_task,False,False,False,False,,,,,,False,,,False,False,False,acceptable,False,False,False,False,,True,frozen_task_risk_or_missing,pre_task,False,False,,,,False,,,,,False,,,False,3160,True,normal,False,P1,False,,PreScreen,,,True,,32
114.0,True,,log,active_times_2026-06-21.jsonl,diagnostic_pre_stage3,4374,,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,False,,True,2209a1615c5cd0c1,,semi,,,,,PreScreen_semi,,,,,,,post_task,False,False,False,False,,,,,,False,,,True,True,False,overextend_adjacent,False,False,False,False,,True,frozen_task_risk_or_missing,pre_task,False,False,,,,False,,,,,False,,,False,3160,True,oos_open_boundary,False,P1,False,,PreScreen,,,False,,33
121.15,False,,lead_time_fallback,,diagnostic_pre_stage3,4412,,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,False,,True,a2e79023c4403fd4,,semi,,,,,PreScreen_semi,,,,,,,post_task,False,False,False,False,,,,,,False,,,False,False,False,acceptable,False,False,False,False,,True,frozen_task_risk_or_missing,pre_task,False,False,,,,False,,,,,False,,,False,3160,True,normal,False,P1,False,,PreScreen,,,True,,34
123.973,False,,lead_time_fallback,,diagnostic_pre_stage3,4316,,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,False,,True,f04688b19d0918f8,,semi,,,,,PreScreen_semi,,,,,,,post_task,False,False,False,False,,,,,,False,,,False,False,False,acceptable,False,False,False,False,,True,frozen_task_risk_or_missing,pre_task,False,False,,,,False,,,,,False,,,False,3160,True,normal,False,P1,False,,PreScreen,,,True,,35
994.0,True,,log,active_times_2026-06-28.jsonl,diagnostic_pre_stage3,4684,,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,False,,True,4f53f49b8b81a987,,semi,,,,,PreScreen_semi,,,,,,,post_task,False,False,False,False,,,,,,False,,,True,False,False,corner_drift,False,False,False,False,,True,frozen_task_risk_or_missing,pre_task,False,False,,,,False,,,,,False,,,False,3160,True,normal,False,P1,False,,PreScreen,,,False,,36
89.0,True,,log,active_times_2026-06-22.jsonl,diagnostic_pre_stage3,4470,,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,False,,True,a60eb80c10789624,,semi,,,,,PreScreen_semi,,,,,,,post_task,False,False,False,False,,,,,,False,,,False,False,False,acceptable,False,False,False,False,,True,frozen_task_risk_or_missing,pre_task,False,False,,,,False,,,,,False,,,False,3160,True,normal,False,P1,False,,PreScreen,,,True,,37
11.314,False,,lead_time_fallback,,diagnostic_pre_stage3,3788,,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,False,,True,6bada44f8bfbe52e,,semi,,,,,PreScreen_semi,,,,,,,post_task,False,False,False,False,,,,,,False,,,False,False,False,over_parsing,False,False,False,False,,True,frozen_task_risk_or_missing,pre_task,False,False,,,,False,,,,,False,,,False,3161,True,normal,True,P1,False,,PreScreen,,,False,,26
331.0,True,,log,active_times_2026-06-17.jsonl,diagnostic_pre_stage3,4046,,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,False,,True,b695d04bc92a557d,,semi,,,,,PreScreen_semi,,,,,,,post_task,False,False,False,False,,,,,,False,,,False,True,False,overextend_adjacent,False,True,False,False,,True,frozen_task_risk_or_missing,pre_task,False,False,,,,False,,,,,False,,,False,3161,True,normal,False,P1,False,,PreScreen,,,False,,27
345.0,True,,log,active_times_2026-06-16.jsonl,diagnostic_pre_stage3,3932,,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,False,,True,2d2b8ab0116038fd,,semi,,,,,PreScreen_semi,,,,,,,post_task,False,False,False,False,,,,,,False,,,False,False,False,acceptable,False,True,False,False,,True,frozen_task_risk_or_missing,pre_task,False,False,,,,False,,,,,False,,,False,3161,True,oos_open_boundary,False,P1,False,,PreScreen,,,False,,28
148.0,True,,log,active_times_2026-06-25.jsonl,diagnostic_pre_stage3,4549,,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,False,,True,984360ed0635b90c,,semi,,,,,PreScreen_semi,,,,,,,post_task,False,False,False,False,,,,,,False,,,False,False,False,acceptable,False,True,False,False,,True,frozen_task_risk_or_missing,pre_task,False,False,,,,False,,,,,False,,,False,3161,True,normal,False,P1,False,,PreScreen,,,False,,29
118.097,False,,lead_time_fallback,,diagnostic_pre_stage3,4160,,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,False,,True,6068e5a1684f17bf,,semi,,,,,PreScreen_semi,,,,,,,post_task,False,False,False,False,,,,,,False,,,False,False,False,overextend_adjacent,False,False,False,False,,True,frozen_task_risk_or_missing,pre_task,False,False,,,,False,,,,,False,,,False,3161,True,oos_open_boundary,True,P1,False,,PreScreen,,,False,,30
419.696,False,,lead_time_fallback,,diagnostic_pre_stage3,4107,,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,False,,True,38e5256c8a950c7d,,semi,,,,,PreScreen_semi,,,,,,,post_task,False,False,False,False,,,,,,False,,,False,False,False,acceptable,False,True,False,False,,True,frozen_task_risk_or_missing,pre_task,False,False,,,,False,,,,,False,,,False,3161,True,normal,False,P1,False,,PreScreen,,,False,,31
296.0,True,,log,active_times_2026-06-20.jsonl;active_times_2026-06-21.jsonl,diagnostic_pre_stage3,4182,,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,False,,True,e345524837c8f249,,semi,,,,,PreScreen_semi,,,,,,,post_task,False,False,False,False,,,,,,False,,,False,False,False,corner_duplicate;underextend,False,False,False,False,,True,frozen_task_risk_or_missing,pre_task,False,False,,,,False,,,,,False,,,False,3161,True,normal,False,P1,False,,PreScreen,,,True,,32
307.0,True,,log,active_times_2026-06-21.jsonl,diagnostic_pre_stage3,4375,,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,False,,True,c62a0432de833f80,,semi,,,,,PreScreen_semi,,,,,,,post_task,False,False,False,False,,,,,,False,,,False,False,False,corner_duplicate;over_parsing,False,True,False,False,,True,frozen_task_risk_or_missing,pre_task,False,False,,,,False,,,,,False,,,False,3161,True,oos_geometry,True,P1,False,,PreScreen,,,False,,33
212.288,False,,lead_time_fallback,,diagnostic_pre_stage3,4413,,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,False,,True,d028cdde31b4bbe7,,semi,,,,,PreScreen_semi,,,,,,,post_task,False,False,False,False,,,,,,False,,,False,False,False,acceptable,False,False,False,False,,True,frozen_task_risk_or_missing,pre_task,False,False,,,,False,,,,,False,,,False,3161,True,normal,False,P1,False,,PreScreen,,,True,,34
487.921,False,,lead_time_fallback,,diagnostic_pre_stage3,4317,,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,False,,True,55a9c4d4d99e81f1,,semi,,,,,PreScreen_semi,,,,,,,post_task,False,False,False,False,,,,,,False,,,False,False,False,acceptable,False,False,False,False,,True,frozen_task_risk_or_missing,pre_task,False,False,,,,False,,,,,False,,,False,3161,True,normal,False,P1,False,,PreScreen,,,True,,35
1118.0,True,,log,active_times_2026-06-28.jsonl,diagnostic_pre_stage3,4685,,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,False,,True,64b475a8d2558465,,semi,,,,,PreScreen_semi,,,,,,,post_task,False,False,False,False,,,,,,False,,,False,False,False,corner_drift;corner_duplicate;overextend_adjacent,False,False,False,False,,True,frozen_task_risk_or_missing,pre_task,False,False,,,,False,,,,,False,,,False,3161,True,normal,False,P1,False,,PreScreen,,,True,,36
340.0,True,,log,active_times_2026-06-22.jsonl,diagnostic_pre_stage3,4471,,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,False,,True,28935ccbb578589d,,semi,,,,,PreScreen_semi,,,,,,,post_task,False,False,False,False,,,,,,False,,,True,False,False,corner_duplicate;over_parsing,False,False,False,False,,True,frozen_task_risk_or_missing,pre_task,False,False,,,,False,,,,,False,,,False,3161,True,oos_geometry,False,P1,False,,PreScreen,,,False,,37
9.477,False,,lead_time_fallback,,diagnostic_pre_stage3,3789,,wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,False,,True,74366dc399f69295,,semi,,,,,PreScreen_semi,,,,,,,post_task,False,False,False,False,,,,,,False,,,False,False,False,over_parsing,False,False,False,False,,True,frozen_task_risk_or_missing,pre_task,False,False,,,,False,,,,,False,,,False,3162,True,normal,False,P1,False,,PreScreen,,,True,,26
1187.0,True,,log,active_times_2026-06-17.jsonl,diagnostic_pre_stage3,4038,,wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,False,,True,3e49e2f4d3cfd637,,semi,,,,,PreScreen_semi,,,,,,,post_task,False,False,False,False,,,,,,False,,,False,False,False,overextend_adjacent,False,True,False,False,,True,frozen_task_risk_or_missing,pre_task,False,False,,,,True,,,,,False,,,False,3162,True,normal,False,P1,False,,PreScreen,,,False,,27
242.0,True,,log,active_times_2026-06-16.jsonl,diagnostic_pre_stage3,3933,,wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,False,,True,5d978e819e3deb53,,semi,,,,,PreScreen_semi,,,,,,,post_task,False,False,False,False,,,,,,False,,,False,False,False,acceptable,False,True,False,False,,True,frozen_task_risk_or_missing,pre_task,False,False,,,,False,,,,,False,,,False,3162,True,normal,False,P1,False,,PreScreen,,,False,,28
120.0,True,,log,active_times_2026-06-25.jsonl,diagnostic_pre_stage3,4550,,wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,False,,True,f9cabcf7e798da81,,semi,,,,,PreScreen_semi,,,,,,,post_task,False,False,False,False,,,,,,False,,,False,False,False,acceptable,False,True,False,False,,True,frozen_task_risk_or_missing,pre_task,False,False,,,,False,,,,,False,,,False,3162,True,normal,False,P1,False,,PreScreen,,,False,,29
216.109,False,,lead_time_fallback,,diagnostic_pre_stage3,4161,,wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,False,,True,fa501f1f267f767a,,semi,,,,,PreScreen_semi,,,,,,,post_task,False,False,False,False,,,,,,False,,,False,False,False,overextend_adjacent,False,True,False,False,,True,frozen_task_risk_or_missing,pre_task,False,False,,,,False,,,,,False,,,False,3162,True,oos_open_boundary,True,P1,False,,PreScreen,,,False,,30
522.314,False,,lead_time_fallback,,diagnostic_pre_stage3,4108,,wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,False,,True,5da2adcd7638310f,,semi,,,,,PreScreen_semi,,,,,,,post_task,False,False,False,False,,,,,,False,,,False,False,False,acceptable,False,True,False,False,,True,frozen_task_risk_or_missing,pre_task,False,False,,,,False,,,,,False,,,False,3162,True,normal,False,P1,False,,PreScreen,,,False,,31
542.0,True,,log,active_times_2026-06-20.jsonl;active_times_2026-06-21.jsonl,diagnostic_pre_stage3,4183,,wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,False,,True,9b8a1ae0754380a9,,semi,,,,,PreScreen_semi,,,,,,,post_task,False,False,False,False,,,,,,False,,,False,False,False,corner_drift;underextend,False,True,False,False,,True,frozen_task_risk_or_missing,pre_task,False,False,,,,False,,,,,False,,,False,3162,True,normal,False,P1,False,,PreScreen,,,False,,32
145.0,True,,log,active_times_2026-06-21.jsonl,diagnostic_pre_stage3,4376,,wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,False,,True,5b4d888cc3324e13,,semi,,,,,PreScreen_semi,,,,,,,post_task,False,False,False,False,,,,,,False,,,False,False,False,over_parsing;overextend_adjacent,False,False,False,False,,True,frozen_task_risk_or_missing,pre_task,False,False,,,,False,,,,,False,,,False,3162,True,oos_geometry,False,P1,False,,PreScreen,,,True,,33
232.385,False,,lead_time_fallback,,diagnostic_pre_stage3,4414,,wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,False,,True,1d36d28089de7575,,semi,,,,,PreScreen_semi,,,,,,,post_task,False,False,False,False,,,,,,False,,,False,False,False,acceptable,False,True,False,False,,True,frozen_task_risk_or_missing,pre_task,False,False,,,,False,,,,,False,,,False,3162,True,normal,False,P1,False,,PreScreen,,,False,,34
207.41,False,,lead_time_fallback,,diagnostic_pre_stage3,4318,,wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,False,,True,eb266c3e12d21893,,semi,,,,,PreScreen_semi,,,,,,,post_task,False,False,False,False,,,,,,False,,,False,False,False,corner_drift,False,True,False,False,,True,frozen_task_risk_or_missing,pre_task,False,False,,,,False,,,,,False,,,False,3162,True,oos_geometry,True,P1,False,,PreScreen,,,False,,35
1139.0,True,,log,active_times_2026-06-28.jsonl,diagnostic_pre_stage3,4686,,wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,False,,True,19e9c481bd38d47c,,semi,,,,,PreScreen_semi,,,,,,,post_task,False,False,False,False,,,,,,False,,,False,False,False,corner_drift;over_parsing;overextend_adjacent,False,True,False,False,,True,frozen_task_risk_or_missing,pre_task,False,False,,,,False,,,,,False,,,False,3162,True,normal,False,P1,False,,PreScreen,,,False,,36
374.0,True,,log,active_times_2026-06-22.jsonl,diagnostic_pre_stage3,4472,,wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,False,,True,af1ada91e5648762,,semi,,,,,PreScreen_semi,,,,,,,post_task,False,False,False,False,,,,,,False,,,False,False,False,over_parsing,False,True,False,False,,True,frozen_task_risk_or_missing,pre_task,False,False,,,,False,,,,,False,,,False,3162,True,oos_geometry,False,P1,False,,PreScreen,,,False,,37
7.353,False,,lead_time_fallback,,diagnostic_pre_stage3,3790,,rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,False,,True,ab8b97ab6495ba76,,semi,,,,,PreScreen_semi,,,,,,,post_task,False,False,False,False,,,,,,False,,,False,False,False,fail,False,False,False,False,,True,frozen_task_risk_or_missing,pre_task,False,False,,,,False,,,,,False,,,False,3163,True,oos_open_boundary,True,P1,False,,PreScreen,,,False,,26
549.0,True,,log,active_times_2026-06-17.jsonl,diagnostic_pre_stage3,4047,,rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,False,,True,ceaa81c7a8f43df1,,semi,,,,,PreScreen_semi,,,,,,,post_task,False,False,False,False,,,,,,False,,,False,False,False,overextend_adjacent,False,True,False,False,,True,frozen_task_risk_or_missing,pre_task,False,False,,,,True,,,,,False,,,False,3163,True,normal,False,P1,False,,PreScreen,,,False,,27
625.0,True,,log,active_times_2026-06-16.jsonl,diagnostic_pre_stage3,3935,,rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,False,,True,d8d740c29176039f,,semi,,,,,PreScreen_semi,,,,,,,post_task,False,False,False,False,,,,,,False,,,False,False,False,acceptable,False,True,False,False,,True,frozen_task_risk_or_missing,pre_task,False,False,,,,False,,,,,False,,,False,3163,True,oos_open_boundary,False,P1,False,,PreScreen,,,False,,28
542.0,True,,log,active_times_2026-06-25.jsonl,diagnostic_pre_stage3,4551,,rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,False,,True,3708f56ca083519c,,semi,,,,,PreScreen_semi,,,,,,,post_task,False,False,False,False,,,,,,False,,,False,True,False,underextend,False,False,False,False,,True,frozen_task_risk_or_missing,pre_task,False,False,,,,False,,,,,False,,,False,3163,True,oos_geometry,False,P1,False,,PreScreen,,,False,,29
107.909,False,,lead_time_fallback,,diagnostic_pre_stage3,4162,,rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,False,,True,8f8e88f1dac7e186,,semi,,,,,PreScreen_semi,,,,,,,post_task,False,False,False,False,,,,,,False,,,False,False,False,overextend_adjacent,False,True,False,False,,True,frozen_task_risk_or_missing,pre_task,False,False,,,,False,,,,,False,,,False,3163,True,oos_open_boundary,True,P1,False,,PreScreen,,,False,,30
515.376,False,,lead_time_fallback,,diagnostic_pre_stage3,4109,,rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,False,,True,e5ed2f9df090fc85,,semi,,,,,PreScreen_semi,,,,,,,post_task,False,False,False,False,,,,,,False,,,False,False,False,acceptable,False,True,False,False,,True,frozen_task_risk_or_missing,pre_task,False,False,,,,False,,,,,False,,,False,3163,True,normal,False,P1,False,,PreScreen,,,False,,31
357.0,True,,log,active_times_2026-06-20.jsonl;active_times_2026-06-21.jsonl,diagnostic_pre_stage3,4184,,rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,False,,True,c0b4675e53d399c0,,semi,,,,,PreScreen_semi,,,,,,,post_task,False,False,False,False,,,,,,False,,,False,False,False,overextend_adjacent,False,True,False,False,,True,frozen_task_risk_or_missing,pre_task,False,False,,,,False,,,,,False,,,False,3163,True,normal,False,P1,False,,PreScreen,,,False,,32
409.0,True,,log,active_times_2026-06-21.jsonl,diagnostic_pre_stage3,4377,,rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,False,,True,456be49bba7efbc8,,semi,,,,,PreScreen_semi,,,,,,,post_task,False,False,False,False,,,,,,False,,,False,False,False,over_parsing;overextend_adjacent,False,True,False,False,,True,frozen_task_risk_or_missing,pre_task,False,False,,,,False,,,,,False,,,False,3163,True,normal,False,P1,False,,PreScreen,,,False,,33
187.694,False,,lead_time_fallback,,diagnostic_pre_stage3,4515,,rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,False,,True,5bd0d7c388ee1b68,,semi,,,,,PreScreen_semi,,,,,,,post_task,False,False,False,False,,,,,,False,,,False,False,False,acceptable,False,True,False,False,,True,frozen_task_risk_or_missing,pre_task,False,False,,,,False,,,,,False,,,False,3163,True,normal,False,P1,False,,PreScreen,,,False,,34
468.36699999999996,False,,lead_time_fallback,,diagnostic_pre_stage3,4319,,rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,False,,True,bc770062117c9834,,semi,,,,,PreScreen_semi,,,,,,,post_task,False,False,False,False,,,,,,False,,,False,False,False,acceptable,False,False,False,False,,True,frozen_task_risk_or_missing,pre_task,False,False,,,,False,,,,,False,,,False,3163,True,normal,False,P1,False,,PreScreen,,,True,,35
385.0,True,,log,active_times_2026-06-28.jsonl,diagnostic_pre_stage3,4687,,rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,False,,True,adb443cf2cd44a01,,semi,,,,,PreScreen_semi,,,,,,,post_task,False,False,False,False,,,,,,False,,,False,False,False,corner_drift;corner_duplicate;overextend_adjacent,False,True,False,False,,True,frozen_task_risk_or_missing,pre_task,False,False,,,,False,,,,,False,,,False,3163,True,normal,False,P1,False,,PreScreen,,,False,,36
343.0,True,,log,active_times_2026-06-22.jsonl,diagnostic_pre_stage3,4473,,rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,False,,True,12ee1becbe448d45,,semi,,,,,PreScreen_semi,,,,,,,post_task,False,False,False,False,,,,,,False,,,False,False,False,over_parsing;underextend,False,True,False,False,,True,frozen_task_risk_or_missing,pre_task,False,False,,,,False,,,,,False,,,False,3163,True,oos_geometry,False,P1,False,,PreScreen,,,False,,37
12.078,False,,lead_time_fallback,,diagnostic_pre_stage3,3791,,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,False,,True,7545785ecf7e44b3,,semi,,,,,PreScreen_semi,,,,,,,post_task,False,False,False,False,,,,,,False,,,False,False,False,corner_drift;over_parsing,False,False,False,False,,True,frozen_task_risk_or_missing,pre_task,False,False,,,,False,,,,,False,,,False,3164,True,oos_open_boundary,True,P1,False,,PreScreen,,,False,,26
193.0,True,,log,active_times_2026-06-17.jsonl,diagnostic_pre_stage3,4048,,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,False,,True,6999db3ebf3ef330,,semi,,,,,PreScreen_semi,,,,,,,post_task,False,False,False,False,,,,,,False,,,False,False,False,over_parsing,False,True,False,False,,True,frozen_task_risk_or_missing,pre_task,False,False,,,,True,,,,,False,,,False,3164,True,normal,False,P1,False,,PreScreen,,,False,,27
407.0,True,,log,active_times_2026-06-16.jsonl,diagnostic_pre_stage3,3936,,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,False,,True,cd3a2f4a0e0ad07e,,semi,,,,,PreScreen_semi,,,,,,,post_task,False,False,False,False,,,,,,False,,,False,False,False,acceptable,False,True,False,False,,True,frozen_task_risk_or_missing,pre_task,False,False,,,,False,,,,,False,,,False,3164,True,normal,False,P1,False,,PreScreen,,,False,,28
350.0,True,,log,active_times_2026-06-25.jsonl,diagnostic_pre_stage3,4552,,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,False,,True,2d656d0b379aca23,,semi,,,,,PreScreen_semi,,,,,,,post_task,False,False,False,False,,,,,,False,,,False,False,False,acceptable,False,True,False,False,,True,frozen_task_risk_or_missing,pre_task,False,False,,,,False,,,,,False,,,False,3164,True,normal,False,P1,False,,PreScreen,,,False,,29
110.302,False,,lead_time_fallback,,diagnostic_pre_stage3,4163,,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,False,,True,272f8ef889915150,,semi,,,,,PreScreen_semi,,,,,,,post_task,False,False,False,False,,,,,,False,,,False,False,False,acceptable,False,True,False,False,,True,frozen_task_risk_or_missing,pre_task,False,False,,,,True,,,,,False,,,False,3164,True,normal,False,P1,False,,PreScreen,,,False,,30
373.839,False,,lead_time_fallback,,diagnostic_pre_stage3,4110,,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,False,,True,55e7158552d3913a,,semi,,,,,PreScreen_semi,,,,,,,post_task,False,False,False,False,,,,,,False,,,False,False,False,acceptable,False,True,False,False,,True,frozen_task_risk_or_missing,pre_task,False,False,,,,False,,,,,False,,,False,3164,True,normal,False,P1,False,,PreScreen,,,False,,31
355.0,True,,log,active_times_2026-06-21.jsonl,diagnostic_pre_stage3,4258,,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,False,,True,8426a252a40fabd5,,semi,,,,,PreScreen_semi,,,,,,,post_task,False,False,False,False,,,,,,False,,,False,False,False,corner_drift;over_parsing,False,False,False,False,,True,frozen_task_risk_or_missing,pre_task,False,False,,,,False,,,,,False,,,False,3164,True,normal,False,P1,False,,PreScreen,,,True,,32
270.0,True,,log,active_times_2026-06-21.jsonl,diagnostic_pre_stage3,4378,,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,False,,True,7a24ac2a83e02abb,,semi,,,,,PreScreen_semi,,,,,,,post_task,False,False,False,False,,,,,,False,,,False,False,False,over_parsing,False,False,False,False,,True,frozen_task_risk_or_missing,pre_task,False,False,,,,False,,,,,False,,,False,3164,True,normal,False,P1,False,,PreScreen,,,True,,33
136.768,False,,lead_time_fallback,,diagnostic_pre_stage3,4516,,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,False,,True,a97df3618c618b1a,,semi,,,,,PreScreen_semi,,,,,,,post_task,False,False,False,False,,,,,,False,,,False,False,False,acceptable,False,True,False,False,,True,frozen_task_risk_or_missing,pre_task,False,False,,,,False,,,,,False,,,False,3164,True,normal,False,P1,False,,PreScreen,,,False,,34
115.391,False,,lead_time_fallback,,diagnostic_pre_stage3,4320,,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,False,,True,b62a4df9e1645fe7,,semi,,,,,PreScreen_semi,,,,,,,post_task,False,False,False,False,,,,,,False,,,False,False,False,acceptable,False,False,False,False,,True,frozen_task_risk_or_missing,pre_task,False,False,,,,False,,,,,False,,,False,3164,True,normal,False,P1,False,,PreScreen,,,True,,35
213.0,True,,log,active_times_2026-06-28.jsonl,diagnostic_pre_stage3,4688,,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,False,,True,43fca0253b1b4fff,,semi,,,,,PreScreen_semi,,,,,,,post_task,False,False,False,False,,,,,,False,,,False,False,False,acceptable,False,True,False,False,,True,frozen_task_risk_or_missing,pre_task,False,False,,,,False,,,,,False,,,False,3164,True,normal,False,P1,False,,PreScreen,,,False,,36
204.0,True,,log,active_times_2026-06-22.jsonl,diagnostic_pre_stage3,4474,,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,False,,True,717840fe8221eba6,,semi,,,,,PreScreen_semi,,,,,,,post_task,False,False,False,False,,,,,,False,,,False,False,False,corner_duplicate,False,True,False,False,,True,frozen_task_risk_or_missing,pre_task,False,False,,,,False,,,,,False,,,False,3164,True,normal,False,P1,False,,PreScreen,,,False,,37
16.463,False,,lead_time_fallback,,diagnostic_pre_stage3,3792,,b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,False,,True,9f36f0aa4f6aed02,,semi,,,,,PreScreen_semi,,,,,,,post_task,False,False,False,False,,,,,,False,,,False,True,False,over_parsing,False,False,False,False,,True,frozen_task_risk_or_missing,pre_task,False,False,,,,False,,,,,False,,,False,3165,True,oos_open_boundary,False,P1,False,,PreScreen,,,False,,26
344.0,True,,log,active_times_2026-06-17.jsonl,diagnostic_pre_stage3,4049,,b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,False,,True,ea4ba198f1b90c5a,,semi,,,,,PreScreen_semi,,,,,,,post_task,False,False,False,False,,,,,,False,,,False,False,False,corner_drift,False,True,False,False,,True,frozen_task_risk_or_missing,pre_task,False,False,,,,True,,,,,False,,,False,3165,True,normal,False,P1,False,,PreScreen,,,False,,27
372.0,True,,log,active_times_2026-06-16.jsonl,diagnostic_pre_stage3,3937,,b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,False,,True,afda73e02ce84841,,semi,,,,,PreScreen_semi,,,,,,,post_task,False,False,False,False,,,,,,False,,,False,False,False,acceptable,False,True,False,False,,True,frozen_task_risk_or_missing,pre_task,False,False,,,,False,,,,,False,,,False,3165,True,normal,False,P1,False,,PreScreen,,,False,,28
