image_id,building,hohonet_rotation_dmask,ulayout_rotation_dmask,bi_enclosed_rotation_dmask,bi_extended_rotation_dmask,hohonet_topology_change,bi_enclosed_topology_change,bi_extended_topology_change,hohonet_point_count_mean,bi_enclosed_point_count_mean,bi_extended_point_count_mean,bi_heads_boundary_difference,bi_heads_point_count_disagreement,bi_raw_head_height_difference,hohonet_bi_enclosed_difference,hohonet_bi_extended_difference,hohonet_ulayout_difference,bi_enclosed_ulayout_difference,bi_extended_ulayout_difference,hohonet_fallback_warning_phases,hohonet_raw_vs_exported_boundary_max_pixel_difference,hohonet_postprocessing_displacement,bi_enclosed_postprocessing_displacement,bi_extended_postprocessing_displacement,three_architecture_disagreement_enclosed,three_architecture_disagreement_extended
uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,uNb9QFRL6hY,0.00319753468916,0.00137647879351,0.00179368717099,0.00105725525954,0,1,1,16,16.5,19,0.061639764668,0.75,0.8704081662,0.0868623359562,0.035363662667,0.0347522832197,0.0767020090152,0.0345971392599,0,0,0.382330745127,0.198174568778,0.380564020841,0.0661055427304,0.0349043617155
uNb9QFRL6hY_f8acfc899a4c49ddad71fdfcfd899b2f,uNb9QFRL6hY,0.00354231534975,0.00193050926497,0.00138727382742,0.00143158738684,0,0,0,12,8,8,0.00289019867269,0,1.41948565096,0.0339010436382,0.0319454972318,0.190183647491,0.207594345577,0.205962276564,0,0,0.12874521785,0.237732561563,0.236681266952,0.143893012235,0.142697140429
uNb9QFRL6hY_fcba704f80a04361842c0fdcb776becc,uNb9QFRL6hY,0.00423402924952,0.000941576329773,0.00131119227724,0.00139053839745,0,0,0,12,16,16,0.000922549860629,0,1.20371408388,0.0382254119644,0.0386329546599,0.0417697202585,0.0342656122688,0.03414155652,0,0,0.192330888471,0.111481774942,0.110685194078,0.0380869148306,0.0381814104795
uNb9QFRL6hY_fd10460fd2bc4c52af84e36e89357269,uNb9QFRL6hY,0.00344920568531,0.000672605632144,0.00141724260027,0.00135025651981,0,0,0,8,8,12,0.0154767973143,1,0.772474549711,0.0305995380589,0.0210952085058,0.0384479710096,0.0378255233023,0.0261791915679,0,0,0.294198514818,0.298856071568,0.265927616038,0.0356243441236,0.0285741236945
uNb9QFRL6hY_fd411e4f6035431593833d9d0beb4d32,uNb9QFRL6hY,0.00290504527539,0.0010108986983,0.00228670855875,0.00227655200632,0,0,0,8,8,8,0.000375747702056,0,1.05209358782,0.0297271701242,0.0296483199132,0.0345138473881,0.0169331846829,0.0169176457282,0,0,0.39140534518,0.375343024496,0.375240756622,0.0270580673984,0.0270266043432
uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY,0.00432049869561,0.00119213532037,0.00187652329964,0.00231378732858,0,1,1,20,23.5,21.5,0.121049810724,0.75,1.40058943629,0.143355648926,0.030872542473,0.0390723644937,0.12354968201,0.0208974278805,0,0,0.271490603097,0.124069710415,0.237843309218,0.101992565143,0.0302807782824
wc2JMjhGNzB_026ce91a981c4de3bb9fd2daeb99ec2b,wc2JMjhGNzB,0.00232705843434,0.000524876396289,0.00212237229382,0.00208829023662,0,0,0,8,8,8,0.000359417045498,0,1.27342577651,0.0208513088583,0.0210097697535,0.0241708064293,0.0189129919247,0.0189303171208,0,0,0.334689616242,0.319419275826,0.319863218409,0.0213117024041,0.0213702977678
wc2JMjhGNzB_02bbd23673904a6980dc0e22b11c6a35,wc2JMjhGNzB,0.00293491162224,0.00303775771468,0.00158852323985,0.00159502869184,0,0,0,8,8,8,0.000316824041414,0,1.25213550031,0.0304942097306,0.0303964882485,0.0895396538762,0.0834035614076,0.0834313765493,0,0,0.22953559499,0.22113011087,0.220588138998,0.0678124750048,0.0677891728913
wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB,0.00340073516989,0.000393090917562,0.00134518934969,0.00145733959415,0,0,0,8,8,8,0.000420902525314,0,0.755574062467,0.0158427362429,0.0157099840824,0.0173932300768,0.0178265900896,0.0175470104664,0,0,0.227836480523,0.225548031811,0.225485718375,0.0170208521364,0.0168834082085
wc2JMjhGNzB_05e7fcde7a00435ebba65933c1758dde,wc2JMjhGNzB,0.00215271487411,0.000383063264838,0.00165765949762,0.00170230566015,0,0,0,8,8,8,0.00017739528271,0,1.53448766097,0.0114704809963,0.011491621255,0.0128750521771,0.00818570193849,0.00818725145858,0,0,0.265099326943,0.251676328091,0.25205651784,0.0108437450373,0.0108513082969
wc2JMjhGNzB_074ac1d681e3415081b89cf582e1e995,wc2JMjhGNzB,0.00294327977958,0.000525553478272,0.00135007912239,0.00139408310669,0,0,0,8,8,8,0.000385456800943,0,0.508965436369,0.0136935655574,0.0138142045666,0.0232458879759,0.0188701761968,0.01879412598,0,0,0.307747935997,0.296550754865,0.297110696684,0.01860320991,0.0186180728409
wc2JMjhGNzB_07fb6ea1434a451aa8dc27539ede0991,wc2JMjhGNzB,0.00203820417141,0.000578015748669,0.00109765971007,0.00106422695783,0,0,0,8,8,8,0.000822379881305,0,1.05907187238,0.036964625303,0.0373018579797,0.0451262773219,0.0115761272894,0.0111898209472,0,0,0.140561926357,0.138865374428,0.139570565765,0.0312223433048,0.0312059854163
wc2JMjhGNzB_0a54ae7daf36423fb6a5607caf3fb942,wc2JMjhGNzB,0.00407597472953,0.00117254834529,0.00144120305826,0.00174156969791,0,0,0,8,12,12,0.00101939406921,0,1.72713077441,0.026573794072,0.0272829575916,0.0285779306632,0.0455810098488,0.0463772881311,0,0,0.28463412173,0.272417012214,0.273364741729,0.0335775781947,0.0340793921286
wc2JMjhGNzB_0bef60c301e646c7a2acadfa12e7cdff,wc2JMjhGNzB,0.00288322533432,0.000541880287421,0.00152328971558,0.00154772080708,0,0,0,8,8,8,0.000544763935023,0,1.32066674903,0.0229431874462,0.0224808746405,0.0237783781298,0.0187070725591,0.0185474709734,0,0,0.282363344143,0.276249451758,0.276002791076,0.021809546045,0.0216022412479
wc2JMjhGNzB_0caf634967404e889bf227539d7eaa0f,wc2JMjhGNzB,0.00269653832746,0.00039821943639,0.00158592195383,0.0015575883444,0,0,0,8,8,8,0.000266367443902,0,1.13402022794,0.0679841707104,0.0680734887344,0.0614003353568,0.0163890085053,0.0164001357681,0,0,0.300416561244,0.291927077404,0.292305952922,0.0485911715242,0.0486246532864
wc2JMjhGNzB_12757e972ea64bbfbeb14f7cf5ccaf8b,wc2JMjhGNzB,0.00245057495109,0.000307201565606,0.00130000644891,0.00129466983335,0,0,1,12,12,13.5,0.000219634197562,0.75,1.69121778756,0.00650870873058,0.00647851765331,0.0132168240168,0.0160033779375,0.0159647068762,0,0,0.262150179678,0.248793888453,0.249365858654,0.011909636895,0.0118866828488
wc2JMjhGNzB_1aff3784945741cb892fe1f389a90383,wc2JMjhGNzB,0.00478578853107,0.00178746989441,0.00283239698888,0.00280513929699,0,0,0,8,8,8,0.00367120979001,0,1.15702657029,0.0924878758852,0.0896985445085,0.0934027705664,0.0292165845837,0.0288850938967,0,0,0.334634134967,0.387602987085,0.386304705634,0.0717024103451,0.0706621363238
wc2JMjhGNzB_1be9e528556447d0897d382ddd408766,wc2JMjhGNzB,0.00281074114831,0.000631175449718,0.00160086678243,0.00166201395807,0,0,0,8,8,8,0.00037058660142,0,1.34734185413,0.0206174059791,0.0207417896907,0.0292607291999,0.0125263921646,0.0123684941194,0,0,0.318849214072,0.31070374709,0.310898569622,0.0208015091146,0.02079033767
wc2JMjhGNzB_1d1b27d1b8db40f99e2fa3af6e237ce9,wc2JMjhGNzB,0.00241504173463,0.00115905550364,0.00109397603529,0.00108333953261,0,0,0,8,8,8,0.00032149338365,0,0.785293407738,0.0461744031842,0.0460661163031,0.0459520224607,0.0162502207928,0.016282150644,0,0,0.165437387655,0.143826674847,0.142508238752,0.0361255488125,0.0361000964692
wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,wc2JMjhGNzB,0.00869506621748,0.00192654712338,0.00132188144938,0.00148692580374,1,0,0,9,24,24,0.00378363116503,0,0.672787297517,0.0753003357809,0.074383554692,0.0577538790763,0.0336909122426,0.0323291232521,0,0,0.169564756468,0.188022233437,0.189663839833,0.0555817090333,0.0548221856735
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,0.0024637946555,0.000316955095818,0.00162951645177,0.00160640121185,0,0,0,8,8,8,0.000197898453048,0,1.53558285534,0.0124906460952,0.0124201845319,0.010204814733,0.00705742583657,0.00709248082493,0,0,0.276306132186,0.265364064585,0.265469900436,0.00991762888826,0.00990582669662
wc2JMjhGNzB_25dffb87de434b119296fc0a02ede607,wc2JMjhGNzB,0.00297103437843,0.00179527351,0.00223932664732,0.00222940668883,0,0,0,8,12,12,0.0021551326599,0,1.19903482869,0.149603960028,0.150950731223,0.14983664105,0.0231347061493,0.0239428820182,0,0,0.306656524239,0.335165877002,0.334846685027,0.107525102409,0.108243418097
wc2JMjhGNzB_2880c0784aa0462a8070b30416752de6,wc2JMjhGNzB,0.00321914646712,0.000904633865783,0.00150632472264,0.00151050651205,0,0,0,8,8,8,0.00146029755591,0,1.51558094844,0.0399105955232,0.0384688229105,0.0253493657022,0.0321064550614,0.0312361477853,0,0,0.290990888405,0.276031696976,0.275647721626,0.0324554720956,0.0316847787993
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB,0.00279322327572,0.000525575277517,0.00184531399001,0.00180563045515,0,0,0,8,8,8,0.00043781061142,0,1.00403807312,0.0133258760439,0.013349065986,0.0226823423261,0.0211900453641,0.0208665902816,0,0,0.259299423978,0.250600466608,0.249121233618,0.0190660879114,0.0189659995313
wc2JMjhGNzB_36f4749077674307bce31998171e96ef,wc2JMjhGNzB,0.00335314266517,0.00161034342453,0.00135280772197,0.00130865347399,0,1,1,16,18,18,0.000547659886975,0,1.12967981026,0.0248282754552,0.024843351576,0.0297319872532,0.0160599932256,0.0159050362645,0,0,0.149640713012,0.139582056786,0.141670717108,0.0235400853113,0.0234934583645
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB,0.00232771146089,0.000566712723371,0.000698767409785,0.00069031684296,0,0,0,8,8,8,0.000448890804344,0,0.704692590982,0.0151793977664,0.0153322734521,0.0381290333227,0.0279858309647,0.0279775069667,0,0,0.171718705932,0.162484073968,0.162616878788,0.0270980873513,0.0271462712472
wc2JMjhGNzB_3949e4e00d354f79afea742a2b0599d2,wc2JMjhGNzB,0.00272265306988,0.000628244594055,0.000962056613739,0.000955321989924,0,0,0,8,8,8,0.000598867146366,0,0.881902392954,0.0135287644934,0.0133883680178,0.0245789751793,0.0215291336486,0.0214328431804,0,0,0.238089001327,0.228400631692,0.228058142732,0.0198789577738,0.0198000621258
wc2JMjhGNzB_3a035012369c4eb58295238d946fbc66,wc2JMjhGNzB,0.00283843821942,0.000612054557137,0.00169807631104,0.00167126756208,0,0,0,8,8,8,0.000621026267722,0,0.827712263912,0.0204771543723,0.0205790834518,0.039341048274,0.0251030560038,0.0248135189422,0,0,0.336140097644,0.310069849014,0.310722509269,0.0283070862167,0.0282445502227
wc2JMjhGNzB_40ea4145b9e946aab5d56de3ce179c8e,wc2JMjhGNzB,0.00325080939806,0.00138121834996,0.00192579421707,0.00189098384142,0,0,0,12,8,8,0.000298175350014,0,1.19949770719,0.0287855133764,0.028825529743,0.0263565073372,0.0150525026934,0.0150224327828,0,0,0.296619611586,0.337889578012,0.3383563067,0.023398174469,0.0234014899543
wc2JMjhGNzB_431023d1f9fd40048ceee9214fd8464a,wc2JMjhGNzB,0.00458269651273,0.000591309297172,0.0028689621875,0.00273360180431,0,0,1,12,8,10,0.00132828191112,0.5,0.868982415646,0.0139444054362,0.0133213532098,0.0171842218222,0.0135340807187,0.0133794041604,0,0,0.40646395425,0.412755869269,0.407827768022,0.0148875693257,0.0146283263975
wc2JMjhGNzB_479b5e13d201492086bb3b69be5b124d,wc2JMjhGNzB,0.00340912941475,0.000851283420089,0.00087549634499,0.000849820359149,0,0,0,8,8,8,0.00111713580455,0,1.21393673867,0.0250398930201,0.0242867922015,0.0310953050662,0.0168478827426,0.017099414065,0,0,0.20958560299,0.210766445409,0.209586111488,0.0243276936096,0.0241605037776
wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,wc2JMjhGNzB,0.00497389594633,0.00285114442056,0.0022285839273,0.00218583562541,0,0,0,24,12,12,0.00146623623759,0,1.29808756709,0.0619209646119,0.0619017071445,0.0333179464366,0.0565422429133,0.0560252109215,0,0,0.0887956643854,0.417014227916,0.487985365023,0.0505937179873,0.0504149548342
wc2JMjhGNzB_48a93a3b61354385b30974c248c11ef2,wc2JMjhGNzB,0.00464111446137,0.000672719203661,0.00172394026974,0.00171141192716,0,0,0,12,8,8,0.000573315924743,0,1.19335780665,0.0406936563914,0.0408980433355,0.0223768225159,0.0285894302441,0.0287562621142,0,0,0.191861945304,0.267222014569,0.2673381048,0.0305533030504,0.0306770426552
wc2JMjhGNzB_4af5e796d4d348bc9129c41d5b0556cd,wc2JMjhGNzB,0.00248498065199,0.000823029380129,0.00156829417498,0.00169518245151,0,0,0,8,8,8,0.000633816465362,0,1.33980641514,0.0213346710033,0.0215013736315,0.0187942712503,0.0185842321888,0.0184944653835,0,0,0.29936166121,0.287649760317,0.288602513856,0.0195710581475,0.0195967034217
wc2JMjhGNzB_52ed6a0219e84a0bb6db8037ae700366,wc2JMjhGNzB,0.00301269807304,0.000555734553872,0.00195020140646,0.00192277499716,0,0,0,8,8,8,0.000310106970458,0,0.785589445382,0.0128964348655,0.0130450098533,0.0197826167118,0.0117772573916,0.0116811418595,0,0,0.390938936398,0.382209001598,0.382695270727,0.0148187696563,0.0148362561416
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB,0.00322971510327,0.00048817711747,0.00225890177699,0.00222166365777,0,0,0,16,8,8,0.000201110403494,0,1.15705672652,0.0112054747181,0.0112004084337,0.0131242665028,0.0110293718753,0.011048352121,0,0,0.384006124379,0.385098149049,0.384806004566,0.0117863710321,0.0117910090192
wc2JMjhGNzB_5b147d7f689a410baca131f29c8a9515,wc2JMjhGNzB,0.00345287727935,0.0023615157103,0.00224243386399,0.00204520622107,0,0,0,8,12,12,0.000442262292104,0,1.47797456011,0.072351707227,0.0723135426465,0.0422207049551,0.0481635280191,0.0482595180213,0,0,0.437020732999,0.385347170213,0.386075173884,0.0542453134004,0.0542645885409
wc2JMjhGNzB_5b34120ed9c24e47a673426ea7ea7a07,wc2JMjhGNzB,0.00324907090945,0.000545230469594,0.00112672943831,0.00115924448261,0,0,0,12,8,8,0.000268314529259,0,1.20960086212,0.0373368238766,0.0374330219711,0.0458279010972,0.0120748098688,0.0119478100484,0,0,0.285067136438,0.316178046125,0.316517809261,0.0317465116142,0.0317362443722
wc2JMjhGNzB_5c363f3933e84bb5aceb3899f997b6fb,wc2JMjhGNzB,0.00417593448737,0.00112329470294,0.000614817461837,0.000655193222738,0,0,0,16,8,8,0.00247207604311,0,1.46573586762,0.123232432652,0.122088166108,0.0347277531085,0.106958997647,0.106024787709,0,0,0.129897373522,0.150187630721,0.150741686794,0.0883063944692,0.0876135689753
wc2JMjhGNzB_649ef3674e0f4e7c9eac67f94d237573,wc2JMjhGNzB,0.00379359108242,0.000768287606114,0.00229476337986,0.002365466855,0,0,0,12,8,8,0.000526222617402,0,1.17264108732,0.0174234358091,0.0172161648357,0.0375414932245,0.0238142697371,0.023930936983,0,0,0.379576105616,0.386319006137,0.385996924488,0.0262597329236,0.0262295316811
wc2JMjhGNzB_6888c169680241f19a903ee49dac3655,wc2JMjhGNzB,0.00293180266023,0.00136027146618,0.00247929852755,0.00245535682863,0,0,0,8,8,8,0.00025637097233,0,0.746409524232,0.0290582127448,0.0290949572442,0.0328731528598,0.0217641826248,0.0216841969581,0,0,0.327523565415,0.320150363498,0.320479690926,0.0278985160765,0.027884102354
wc2JMjhGNzB_6dca116f3be44ac89eb68038d832957b,wc2JMjhGNzB,0.00249114088203,0.000554730992264,0.00111549783651,0.00112418069346,0,0,0,8,8,8,0.000453290030669,0,0.929431919008,0.0183759344902,0.0187151593057,0.0219444899635,0.0274784678349,0.02757957244,0,0,0.235620501738,0.228680080263,0.227618225353,0.0225996307628,0.0227464072364
wc2JMjhGNzB_6e491bc8576345bda3cdde9ab216b7be,wc2JMjhGNzB,0.0032543470695,0.000608019720762,0.000886565721512,0.000895984897962,0,0,0,8,12,12,0.000579823685642,0,1.4686643742,0.0422942778201,0.042633627365,0.0476192240044,0.0171377073992,0.0172460328833,0,0,0.181965131761,0.107061486735,0.107141802388,0.0356837364079,0.0358329614175
wc2JMjhGNzB_72cf693eb66c4a8a8062080763f50a09,wc2JMjhGNzB,0.00251840124935,0.000413849860171,0.00132298873169,0.00124675340606,0,0,0,8,8,8,0.000298173561073,0,0.99641655013,0.0169460704471,0.0168166847207,0.0185716967129,0.0121044127164,0.0121875045765,0,0,0.281374291643,0.273524405648,0.273759951152,0.0158740599588,0.01585862867
wc2JMjhGNzB_765293b6cd0a4bf4a50595038eb2b623,wc2JMjhGNzB,0.00239737846599,0.000503950448746,0.000827070497665,0.000750292140112,0,0,0,8,8,8,0.000515647777695,0,0.775944158435,0.0202530182721,0.0200865970438,0.0162454900826,0.0159019210374,0.015807450319,0,0,0.199531462132,0.179277427109,0.180419915495,0.0174668097974,0.0173798458151
wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB,0.00245048681103,0.000335220647393,0.00132782502115,0.00138568893638,0,0,0,8,8,8,0.000495349249222,0,1.45900064707,0.0089773690997,0.00921337254701,0.01187071039,0.00605280615206,0.00570346783043,0,0,0.267235948543,0.263064604753,0.263518385342,0.00896696188058,0.00892918358914
wc2JMjhGNzB_7a57d2299f5f4f7a9769f200d21ed9ed,wc2JMjhGNzB,0.0038422903962,0.00110331465934,0.001331103366,0.0014527606575,0,0,0,12,12,12,0.000863611862936,0,1.02850261703,0.0551643765425,0.0548407810191,0.0307141863114,0.0387329959432,0.038224688738,0,0,0.198761777101,0.29225164795,0.292701176337,0.0415371862657,0.0412598853562
wc2JMjhGNzB_7d90b6268a79425cb15a26ef91d68c96,wc2JMjhGNzB,0.00277854743998,0.000930529555545,0.000738432834373,0.000723351700296,0,0,0,8,8,8,0.00113769121337,0,1.58594271168,0.0268367910657,0.0269657026548,0.0171737647396,0.0177742281734,0.017745414556,0,0,0.126157573195,0.133371301209,0.133528880752,0.0205949279929,0.0206282939835
wc2JMjhGNzB_818104cf87d045a18b4bf134ef76ec41,wc2JMjhGNzB,0.00213614024923,0.000402314587826,0.00147589802076,0.00147804374692,0,0,0,8,8,8,0.000251691004855,0,1.35884650052,0.0119882754919,0.0120521591155,0.0151974798949,0.00952037981032,0.00948701397582,0,0,0.286701452231,0.277861428153,0.277884784703,0.012235378399,0.0122455509954
wc2JMjhGNzB_872459df29ef4f158108fbfcb3225090,wc2JMjhGNzB,0.00302329537301,0.000893367843695,0.00190160057697,0.00189554643956,0,0,0,8,8,8,0.000897734268043,0,1.1955005154,0.0338883251184,0.0331473263414,0.0263717368981,0.0146453350854,0.0143023472402,0,0,0.410614202626,0.413577521943,0.413911061519,0.0249684657006,0.0246071368266
wc2JMjhGNzB_8e093e32e55c4a5dbf453b5e2bf2b24c,wc2JMjhGNzB,0.00225035537731,0.000355038602495,0.00124199688218,0.00126838644208,0,0,0,8,8,8,0.000197229602369,0,1.5080922544,0.00827430564321,0.00827761417404,0.00904853343655,0.00685209436133,0.00687816939754,0,0,0.269299620045,0.258045504957,0.257957749805,0.00805831114703,0.00806810566938
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB,0.00260146395368,0.000396903132609,0.00202251934741,0.00201697507013,0,1,1,12,12.5,12.5,0.000324328777971,0,1.66732596233,0.00586392064839,0.00562653303762,0.0114652736417,0.00991730448439,0.00984861343719,0,0,0.251908621798,0.242820718636,0.243271090693,0.00908216625817,0.00898014003885
wc2JMjhGNzB_964c4d82ac6c428bb3dc3325ad8c7ec9,wc2JMjhGNzB,0.00429391042723,0.00142852823181,0.000966644293134,0.00110717321326,0,1,1,12,13,12.5,0.00131293590332,0.25,1.16724480689,0.0274663086972,0.0282035732642,0.0201463443294,0.0341317456327,0.0350839113113,0,0,0.165282482064,0.158675171646,0.159183372504,0.0272481328864,0.0278112763017
wc2JMjhGNzB_99bcf51aef0947b6898bb8114219d730,wc2JMjhGNzB,0.00198655552676,0.000259462460062,0.000905300317291,0.000917776810422,0,0,0,8,8,8,0.000157694563904,0,1.61164910346,0.0122089480498,0.0122140032496,0.00730483515792,0.0117622821933,0.0117740940352,0,0,0.187979539343,0.180435866575,0.180085520016,0.0104253551337,0.0104309774809
wc2JMjhGNzB_9d8a625f48194382a0bfb748b1126069,wc2JMjhGNzB,0.002718467432,0.000592810907852,0.000811939588469,0.000883917785316,0,0,0,8,8,8,0.000392898367466,0,0.990250229836,0.0123391599266,0.0123390415689,0.0160404014724,0.0244776481766,0.024563903792,0,0,0.181192653244,0.177047850029,0.174151973305,0.0176190698585,0.0176477822778
wc2JMjhGNzB_a4188bbbe166473bb2ecf35bdcbec1f9,wc2JMjhGNzB,0.00207017611133,0.000272973535312,0.000979813695725,0.00102753769741,0,0,0,8,8,8,0.000255628100956,0,1.56218105927,0.00633093536933,0.00626984883084,0.00988299850057,0.0108212468627,0.0106676293769,0,0,0.188684658101,0.187183259326,0.186886408423,0.00901172691087,0.00894015890278
wc2JMjhGNzB_aeb3199e10354e45a4884bb185c03257,wc2JMjhGNzB,0.00306289429739,0.000785678286583,0.00183727518584,0.00182108975675,0,0,0,16,8,8,0.000350510252559,0,1.22187337652,0.0374479953035,0.0375976535664,0.0335142442843,0.0175821977733,0.0177543095609,0,0,0.262796012965,0.275629724678,0.275678817314,0.0295148124537,0.0296220691372
wc2JMjhGNzB_afdf0c43bc4f4daab702050ad1173e78,wc2JMjhGNzB,0.00232955231885,0.000417597946333,0.000748543972694,0.000717426911407,0,0,0,8,8,8,0.000364480893896,0,0.738131023943,0.0141475082945,0.0138985115679,0.0103839214862,0.00737701320316,0.00733318419506,0,0,0.189745183388,0.180188982552,0.180368627023,0.0106361476613,0.0105385390831
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,0.00681007897852,0.00294000857188,0.00382281906753,0.0138284032933,1,1,1,19,9,15,0.0412561527445,1,1.14769440517,0.0935786325695,0.0803458834362,0.149201125763,0.173090720321,0.155761566515,0,0,0.100020390483,0.346781140056,0.331307882061,0.138623492885,0.128436191905
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,0.00279433357033,0.000537457538749,0.00271131284856,0.00273059275843,0,0,0,8,8,8,0.000273453821629,0,0.766851812601,0.0117385813615,0.0116286338716,0.0194515219002,0.0113639865137,0.0114703628635,0,0,0.357265669971,0.356403857462,0.356638535008,0.0141846965918,0.0141835062118
wc2JMjhGNzB_c7e4c175f9b347cf9256fa7e291f26d9,wc2JMjhGNzB,0.00303074734301,0.000801816846166,0.0028253508708,0.0027319731606,0,0,0,8,8,8,0.000639382258589,0,1.09756896645,0.0265866827542,0.0265444308371,0.0187516885365,0.0154646744151,0.0157970260941,0,0,0.417125309926,0.41473127805,0.414891517999,0.0202676819019,0.0203643818226
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB,0.00448244304637,0.00127506421043,0.0015841175315,0.00155661866446,0,0,0,16,8,8,0.000667720875599,0,1.18153225258,0.0531017677681,0.0533034221683,0.0351947578689,0.0552481725254,0.0555751470828,0,0,0.200601301208,0.312236547362,0.313380084278,0.0478482327208,0.0480244423733
wc2JMjhGNzB_d5138c0f63414e1fb5147c9436968940,wc2JMjhGNzB,0.00254992488763,0.000406224144687,0.00132563107884,0.00128248237409,0,0,0,8,8,8,0.000342681109342,0,0.988734357059,0.0176256907181,0.0177765563512,0.0230635450653,0.00737717506143,0.00732046280162,0,0,0.294106712025,0.286044689763,0.286300021268,0.0160221369483,0.016053521406
wc2JMjhGNzB_d7230c164e814f9a83244ab2edc15334,wc2JMjhGNzB,0.00244936840787,0.000331852183657,0.00140550211829,0.00142664632887,0,0,0,12,12,12,0.000456299390217,0,1.73463774472,0.0199497777975,0.0199019246182,0.00948042332194,0.026060169536,0.0260222047364,0,0,0.129326819036,0.122893012997,0.123012567723,0.0184967902185,0.0184681842255
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,0.00657544106224,0.00121301594691,0.000941715910517,0.00117837366152,0,0,1,16,8,11,0.00441791419675,0.75,0.787362270057,0.0644029467169,0.0627169932864,0.0735009206977,0.112536412458,0.109001422552,0,0,0.0986428163405,0.116000092959,0.11953520623,0.0834800932908,0.0817397788454
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,0.00369811001198,0.000649369492882,0.00102954629442,0.0010083823644,1,0,0,15,12,12,0.00205616138178,0,0.709223724902,0.0212938832394,0.0215914166627,0.0240686278331,0.0193329133064,0.0196639693328,0,0,0.108461159972,0.107588722647,0.107261603523,0.0215651414596,0.0217746712762
wc2JMjhGNzB_e6693f97b36545f7a76e03c3fe32ba8c,wc2JMjhGNzB,0.00244126873979,0.000504838322527,0.0018656100772,0.00191724803561,0,0,0,8,8,8,0.000493709605336,0,0.835762418807,0.0247660438525,0.0245688491611,0.0302449664781,0.015516420874,0.0158898340482,0,0,0.346549474216,0.335653240123,0.335527327499,0.0235091437349,0.0235678832291
wc2JMjhGNzB_e7d38d204e374f6b8300c5a559a768e9,wc2JMjhGNzB,0.00410316060449,0.0014870564544,0.00203825915155,0.00214036369072,0,0,0,12,8,8,0.00291277896635,0,1.52266222611,0.0359888900516,0.0364498267587,0.0612597255545,0.0458980660215,0.0450718074581,0,0,0.195184662277,0.281457931159,0.282092697201,0.0477155605425,0.0475937865904
wc2JMjhGNzB_e9899e516c784fe3b8e78354ba4d49c4,wc2JMjhGNzB,0.00297150249455,0.000708254950554,0.00153381910972,0.00155202699749,0,0,0,12,12,12,0.000525596905756,0,1.38769070432,0.0191411613421,0.0191276986746,0.0315550656549,0.0337658774218,0.0340652596625,0,0,0.220151592181,0.21053876884,0.213142780401,0.0281540348063,0.0282493413307
wc2JMjhGNzB_ea42bf32a1984ae399c9f96d9b62b635,wc2JMjhGNzB,0.00297765068171,0.000616717398968,0.00127880943557,0.00125085847454,0,0,0,8,8,8,0.000268068919904,0,1.18501990288,0.0413211815215,0.041215339002,0.0398226191702,0.0128176709198,0.0128042838253,0,0,0.314667985333,0.331746948261,0.328126109498,0.0313204905372,0.0312807473325
wc2JMjhGNzB_eae0ac9f6c5b4764a91c789f14a8c2eb,wc2JMjhGNzB,0.00236711204271,0.000410606795282,0.00159691087771,0.00164189907561,0,0,0,8,8,8,0.000255543659357,0,0.987281769514,0.00921226942419,0.00930571977457,0.0130176280956,0.00793844744708,0.00785609392829,0,0,0.28272998367,0.273995656887,0.27441118039,0.010056114989,0.0100598139328
wc2JMjhGNzB_ebf624692bd6472ca94a297ffa1f4c05,wc2JMjhGNzB,0.00217531491281,0.000420593740007,0.00103203896385,0.00103783611139,0,0,0,8,8,8,0.000512466112938,0,1.5675579384,0.00854705811298,0.00849209170264,0.0157302892288,0.0137854261695,0.0135648202846,0,0,0.166720579641,0.155720295138,0.156343726993,0.0126875911704,0.0125957337387
