condition,k,method,stratum,images,buildings,kernel,count_brier,uncovered_count,field
semi,8,seed_person_t025,living,1,1,0.4868622583858515,1.1041998347820151e-32,0.0,main_function_primary
semi,8,seed_person_t025,sleep,8,5,0.5734416196044156,0.19870208315705754,0.06467013888888888,main_function_primary
semi,8,seed_person_t025,special,1,1,0.8017669257591719,0.3594926875849849,0.0833333333333333,main_function_primary
semi,8,seed_person_t025,storage,2,2,0.6262540950618787,0.2355321887885598,0.1041666666666666,main_function_primary
semi,8,seed_person_t025,unknown,1,1,1.02346511219109,0.8725300497066343,0.2023809523809523,main_function_primary
semi,8,seed_person_t025,work,1,1,0.8262688423591551,0.4191570953017702,0.09375,main_function_primary
semi,8,seed_person_t05,circulation,2,2,0.6145905818461915,1.1298789007071782e-32,0.0,main_function_primary
semi,8,seed_person_t05,dining,1,1,0.8602757431960955,0.6847901811599008,0.1555555555555555,main_function_primary
semi,8,seed_person_t05,empty,1,1,0.2961790417112331,8.602487084929653e-33,0.0,main_function_primary
semi,8,seed_person_t05,living,1,1,0.4897608891759981,7.703719777548942e-33,0.0,main_function_primary
semi,8,seed_person_t05,sleep,8,5,0.5794064603237032,0.20343395316862817,0.06467013888888888,main_function_primary
semi,8,seed_person_t05,special,1,1,0.8057714761310616,0.3658872423681278,0.0833333333333333,main_function_primary
semi,8,seed_person_t05,storage,2,2,0.6301829564000471,0.2366377137866145,0.1041666666666666,main_function_primary
semi,8,seed_person_t05,unknown,1,1,1.0277607203344463,0.8835574079596408,0.2023809523809523,main_function_primary
semi,8,seed_person_t05,work,1,1,0.8259568753100738,0.4146388532703123,0.09375,main_function_primary
semi,8,seed_type2,circulation,2,2,0.6170464926564936,2.953092581393761e-33,0.0,main_function_primary
semi,8,seed_type2,dining,1,1,0.8706046832197454,0.6933632497346723,0.1555555555555555,main_function_primary
semi,8,seed_type2,empty,1,1,0.2985247833085507,2.9530925813937618e-33,0.0,main_function_primary
semi,8,seed_type2,living,1,1,0.4961072403927997,2.9530925813937618e-33,0.0,main_function_primary
semi,8,seed_type2,sleep,8,5,0.5745576095738504,0.18963640250623076,0.06467013888888888,main_function_primary
semi,8,seed_type2,special,1,1,0.7981959144634235,0.3501731600269258,0.0833333333333333,main_function_primary
semi,8,seed_type2,storage,2,2,0.6377414463445591,0.2376515390435234,0.1041666666666666,main_function_primary
semi,8,seed_type2,unknown,1,1,1.0254699449133875,0.8850890512275261,0.2023809523809523,main_function_primary
semi,8,seed_type2,work,1,1,0.8390491382721151,0.4180681311479839,0.09375,main_function_primary
semi,8,seed_type3,circulation,2,2,0.6198179081685633,1.925929944387236e-33,0.0,main_function_primary
semi,8,seed_type3,dining,1,1,0.8706046832197454,0.6933632497346723,0.1555555555555555,main_function_primary
semi,8,seed_type3,empty,1,1,0.299015789922089,2.8246972517679458e-33,0.0,main_function_primary
semi,8,seed_type3,living,1,1,0.5013191218501584,2.465190328815662e-32,0.0,main_function_primary
semi,8,seed_type3,sleep,8,5,0.575739543512579,0.19393917719430465,0.06467013888888888,main_function_primary
semi,8,seed_type3,special,1,1,0.7989594028785111,0.3515839038400947,0.0833333333333333,main_function_primary
semi,8,seed_type3,storage,2,2,0.640993835754154,0.2388744291603473,0.1041666666666666,main_function_primary
semi,8,seed_type3,unknown,1,1,1.0252329906709277,0.8790221255291163,0.2023809523809523,main_function_primary
semi,8,seed_type3,work,1,1,0.8407634334673769,0.4173801312582492,0.09375,main_function_primary
semi,8,seed_type4,circulation,2,2,0.6154230654231121,1.0271626370065257e-33,0.0,main_function_primary
semi,8,seed_type4,dining,1,1,0.8752843264491652,0.7124011677528109,0.1555555555555555,main_function_primary
semi,8,seed_type4,empty,1,1,0.2978132850097961,1.0271626370065257e-33,0.0,main_function_primary
semi,8,seed_type4,living,1,1,0.4949768114309718,2.311115933264683e-32,0.0,main_function_primary
semi,8,seed_type4,sleep,8,5,0.568521260294141,0.19258670747799103,0.06467013888888888,main_function_primary
semi,8,seed_type4,special,1,1,0.799438504759531,0.3539048001856773,0.0833333333333333,main_function_primary
semi,8,seed_type4,storage,2,2,0.6311217555412993,0.23407754358599953,0.1041666666666666,main_function_primary
semi,8,seed_type4,unknown,1,1,1.0248287399802447,0.859068920729147,0.2023809523809523,main_function_primary
semi,8,seed_type4,work,1,1,0.8346357438545966,0.4113523906508515,0.09375,main_function_primary
semi,8,selected_context,circulation,2,2,0.6083730402762737,1.380249793477519e-32,0.0,main_function_primary
semi,8,selected_context,dining,1,1,0.8484275280661596,0.6705008720359461,0.1555555555555555,main_function_primary
semi,8,selected_context,empty,1,1,0.2944520561955493,1.1170393677445968e-32,0.0,main_function_primary
semi,8,selected_context,living,1,1,0.4868622583858515,1.1041998347820151e-32,0.0,main_function_primary
semi,8,selected_context,sleep,8,5,0.5716151942539627,0.1981869454865263,0.06467013888888888,main_function_primary
semi,8,selected_context,special,1,1,0.7964556374630668,0.3523864440023692,0.0833333333333333,main_function_primary
semi,8,selected_context,storage,2,2,0.6263642751661541,0.23621741589161016,0.1041666666666666,main_function_primary
semi,8,selected_context,unknown,1,1,1.02346511219109,0.8725300497066343,0.2023809523809523,main_function_primary
semi,8,selected_context,work,1,1,0.8277897856589819,0.4202625675439418,0.09375,main_function_primary
semi,8,selected_mixture,circulation,2,2,0.5898304108009307,7.703719777548943e-33,0.0,main_function_primary
semi,8,selected_mixture,dining,1,1,0.8144439684801797,0.6348232706412594,0.0999999999999999,main_function_primary
semi,8,selected_mixture,empty,1,1,0.2809770287721569,1.476546290696881e-32,0.0,main_function_primary
semi,8,selected_mixture,living,1,1,0.4885278909175054,9.244463733058732e-33,0.0,main_function_primary
semi,8,selected_mixture,sleep,8,5,0.5682213550739889,0.20376734340699626,0.05946180555555554,main_function_primary
semi,8,selected_mixture,special,1,1,0.8223775425154042,0.3565609324294596,0.0833333333333333,main_function_primary
semi,8,selected_mixture,storage,2,2,0.6167213828847401,0.23470885982499254,0.1041666666666666,main_function_primary
semi,8,selected_mixture,unknown,1,1,0.969685654925454,0.8277462103084808,0.1309523809523809,main_function_primary
semi,8,selected_mixture,work,1,1,0.8122096793614033,0.4112205008806748,0.0625,main_function_primary
