code,image_id,condition,N,building,method,parameter,clusters,supported,singletons,singleton_mass,largest_share,entropy_bits,sizes
b8cTxDM8gDG-19,b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,oos_geometry,23,b8cTxDM8gDG,mask_gate,0.1,7,6,1,0.043478260869565216,0.2608695652173913,2.615983565581917,6;5;4;3;2;2;1
b8cTxDM8gDG-19,b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,oos_geometry,23,b8cTxDM8gDG,mask_nogate,0.125,5,4,1,0.043478260869565216,0.30434782608695654,2.1137392619169884,7;6;6;3;1
b8cTxDM8gDG-19,b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,oos_geometry,23,b8cTxDM8gDG,mask_gate,0.125,5,4,1,0.043478260869565216,0.30434782608695654,2.1137392619169884,7;6;6;3;1
b8cTxDM8gDG-19,b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,oos_geometry,23,b8cTxDM8gDG,mask_nogate,0.15,4,4,0,0.0,0.30434782608695654,1.972647414184965,7;6;6;4
b8cTxDM8gDG-19,b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,oos_geometry,23,b8cTxDM8gDG,mask_gate,0.15,4,4,0,0.0,0.30434782608695654,1.972647414184965,7;6;6;4
b8cTxDM8gDG-19,b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,oos_geometry,23,b8cTxDM8gDG,mask_nogate,0.2,2,2,0,0.0,0.6956521739130435,0.8865408928220899,16;7
b8cTxDM8gDG-19,b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,oos_geometry,23,b8cTxDM8gDG,mask_gate,0.2,2,2,0,0.0,0.6956521739130435,0.8865408928220899,16;7
b8cTxDM8gDG-19,b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,oos_geometry,23,b8cTxDM8gDG,cyclic,8.0,17,4,13,0.5652173913043478,0.13043478260869565,3.936180434129755,3;3;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1
b8cTxDM8gDG-19,b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,oos_geometry,23,b8cTxDM8gDG,cyclic,12.0,9,6,3,0.13043478260869565,0.2608695652173913,2.9353304337535,6;3;3;3;3;2;1;1;1
b8cTxDM8gDG-19,b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,oos_geometry,23,b8cTxDM8gDG,cyclic,16.0,4,3,1,0.043478260869565216,0.34782608695652173,1.7622673906514938,8;8;6;1
b8cTxDM8gDG-19,b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,oos_geometry,23,b8cTxDM8gDG,local,12.0,11,6,5,0.21739130434782608,0.21739130434782608,3.22467921775583,5;3;3;3;2;2;1;1;1;1;1
b8cTxDM8gDG-19,b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,oos_geometry,23,b8cTxDM8gDG,local,20.0,7,6,1,0.043478260869565216,0.2608695652173913,2.615983565581917,6;5;4;3;2;2;1
b8cTxDM8gDG-19,b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,oos_geometry,23,b8cTxDM8gDG,local,32.0,7,6,1,0.043478260869565216,0.2608695652173913,2.615983565581917,6;5;4;3;2;2;1
b8cTxDM8gDG-19,b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,oos_geometry,23,b8cTxDM8gDG,event_sigma,4.0,17,3,14,0.6086956521739131,0.17391304347826086,3.8820451081368623,4;3;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1
b8cTxDM8gDG-19,b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,oos_geometry,23,b8cTxDM8gDG,event_sigma,8.0,12,6,6,0.2608695652173913,0.21739130434782608,3.3444569352411975,5;3;3;2;2;2;1;1;1;1;1;1
b8cTxDM8gDG-19,b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,oos_geometry,23,b8cTxDM8gDG,event_sigma,16.0,8,6,2,0.08695652173913043,0.2608695652173913,2.7942385860214767,6;4;3;3;3;2;1;1
b8cTxDM8gDG-19,b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,oos_geometry,23,b8cTxDM8gDG,spectral_knn,2.0,4,4,0,0.0,0.30434782608695654,1.9336649380006277,7;7;6;3
b8cTxDM8gDG-19,b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,oos_geometry,23,b8cTxDM8gDG,spectral_knn,3.0,4,4,0,0.0,0.30434782608695654,1.972647414184965,7;6;6;4
b8cTxDM8gDG-19,b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,oos_geometry,23,b8cTxDM8gDG,spectral_knn,5.0,1,1,0,0.0,1.0,-0.0,23
b8cTxDM8gDG-19,b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,oos_geometry,23,b8cTxDM8gDG,spectral_knn,7.0,1,1,0,0.0,1.0,-0.0,23
e9zR4mvMWw7-03,e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,semi,24,e9zR4mvMWw7,mask_nogate,0.05,4,2,2,0.08333333333333333,0.6666666666666666,1.2720552088742005,16;6;1;1
e9zR4mvMWw7-03,e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,semi,24,e9zR4mvMWw7,mask_gate,0.05,5,3,2,0.08333333333333333,0.5416666666666666,1.7361967156242977,13;6;3;1;1
e9zR4mvMWw7-03,e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,semi,24,e9zR4mvMWw7,mask_nogate,0.075,3,3,0,0.0,0.6666666666666666,1.188721875540867,16;6;2
e9zR4mvMWw7-03,e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,semi,24,e9zR4mvMWw7,mask_gate,0.075,4,4,0,0.0,0.5416666666666666,1.6528633822909644,13;6;3;2
e9zR4mvMWw7-03,e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,semi,24,e9zR4mvMWw7,mask_nogate,0.1,2,2,0,0.0,0.9166666666666666,0.41381685030363374,22;2
e9zR4mvMWw7-03,e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,semi,24,e9zR4mvMWw7,mask_gate,0.1,3,3,0,0.0,0.7916666666666666,0.9405662399881731,19;3;2
e9zR4mvMWw7-03,e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,semi,24,e9zR4mvMWw7,mask_nogate,0.125,1,1,0,0.0,1.0,-0.0,24
e9zR4mvMWw7-03,e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,semi,24,e9zR4mvMWw7,mask_gate,0.125,2,2,0,0.0,0.875,0.5435644431995964,21;3
e9zR4mvMWw7-03,e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,semi,24,e9zR4mvMWw7,mask_nogate,0.15,1,1,0,0.0,1.0,-0.0,24
e9zR4mvMWw7-03,e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,semi,24,e9zR4mvMWw7,mask_gate,0.15,2,2,0,0.0,0.875,0.5435644431995964,21;3
e9zR4mvMWw7-03,e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,semi,24,e9zR4mvMWw7,mask_nogate,0.2,1,1,0,0.0,1.0,-0.0,24
e9zR4mvMWw7-03,e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,semi,24,e9zR4mvMWw7,mask_gate,0.2,2,2,0,0.0,0.875,0.5435644431995964,21;3
e9zR4mvMWw7-03,e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,semi,24,e9zR4mvMWw7,cyclic,8.0,5,2,3,0.125,0.5833333333333334,1.545193610587419,14;7;1;1;1
e9zR4mvMWw7-03,e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,semi,24,e9zR4mvMWw7,cyclic,12.0,3,2,1,0.041666666666666664,0.5833333333333334,1.1752835873133534,14;9;1
e9zR4mvMWw7-03,e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,semi,24,e9zR4mvMWw7,cyclic,16.0,2,1,1,0.041666666666666664,0.9583333333333334,0.24988229283318544,23;1
e9zR4mvMWw7-03,e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,semi,24,e9zR4mvMWw7,local,12.0,3,2,1,0.041666666666666664,0.875,0.6583514224564075,21;2;1
e9zR4mvMWw7-03,e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,semi,24,e9zR4mvMWw7,local,20.0,2,2,0,0.0,0.9166666666666666,0.41381685030363374,22;2
e9zR4mvMWw7-03,e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,semi,24,e9zR4mvMWw7,local,32.0,2,2,0,0.0,0.9166666666666666,0.41381685030363374,22;2
e9zR4mvMWw7-03,e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,semi,24,e9zR4mvMWw7,event_sigma,4.0,8,3,5,0.20833333333333334,0.5,2.2254128972590443,12;5;2;1;1;1;1;1
e9zR4mvMWw7-03,e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,semi,24,e9zR4mvMWw7,event_sigma,8.0,4,2,2,0.08333333333333333,0.5416666666666666,1.3918357778538644,13;9;1;1
e9zR4mvMWw7-03,e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,semi,24,e9zR4mvMWw7,event_sigma,16.0,3,2,1,0.041666666666666664,0.5833333333333334,1.1752835873133534,14;9;1
e9zR4mvMWw7-03,e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,semi,24,e9zR4mvMWw7,spectral_knn,2.0,6,6,0,0.0,0.2916666666666667,2.4899343783255765,7;5;3;3;3;3
e9zR4mvMWw7-03,e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,semi,24,e9zR4mvMWw7,spectral_knn,3.0,5,5,0,0.0,0.2916666666666667,2.239934378325576,7;6;5;3;3
e9zR4mvMWw7-03,e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,semi,24,e9zR4mvMWw7,spectral_knn,5.0,3,3,0,0.0,0.5833333333333334,1.3470732979972746,14;7;3
e9zR4mvMWw7-03,e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,semi,24,e9zR4mvMWw7,spectral_knn,7.0,2,2,0,0.0,0.5833333333333334,0.9798687566511528,14;10
e9zR4mvMWw7-10,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,semi,24,e9zR4mvMWw7,mask_nogate,0.05,5,2,3,0.125,0.75,1.2593984370492772,18;3;1;1;1
e9zR4mvMWw7-10,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,semi,24,e9zR4mvMWw7,mask_gate,0.05,5,2,3,0.125,0.75,1.2593984370492772,18;3;1;1;1
e9zR4mvMWw7-10,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,semi,24,e9zR4mvMWw7,mask_nogate,0.075,3,2,1,0.041666666666666664,0.7916666666666666,0.8886865525783176,19;4;1
e9zR4mvMWw7-10,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,semi,24,e9zR4mvMWw7,mask_gate,0.075,3,2,1,0.041666666666666664,0.7916666666666666,0.8886865525783176,19;4;1
e9zR4mvMWw7-10,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,semi,24,e9zR4mvMWw7,mask_nogate,0.1,2,2,0,0.0,0.8333333333333334,0.6500224216483541,20;4
e9zR4mvMWw7-10,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,semi,24,e9zR4mvMWw7,mask_gate,0.1,2,2,0,0.0,0.8333333333333334,0.6500224216483541,20;4
e9zR4mvMWw7-10,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,semi,24,e9zR4mvMWw7,mask_nogate,0.125,2,2,0,0.0,0.8333333333333334,0.6500224216483541,20;4
e9zR4mvMWw7-10,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,semi,24,e9zR4mvMWw7,mask_gate,0.125,2,2,0,0.0,0.8333333333333334,0.6500224216483541,20;4
e9zR4mvMWw7-10,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,semi,24,e9zR4mvMWw7,mask_nogate,0.15,1,1,0,0.0,1.0,-0.0,24
e9zR4mvMWw7-10,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,semi,24,e9zR4mvMWw7,mask_gate,0.15,1,1,0,0.0,1.0,-0.0,24
e9zR4mvMWw7-10,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,semi,24,e9zR4mvMWw7,mask_nogate,0.2,1,1,0,0.0,1.0,-0.0,24
e9zR4mvMWw7-10,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,semi,24,e9zR4mvMWw7,mask_gate,0.2,1,1,0,0.0,1.0,-0.0,24
e9zR4mvMWw7-10,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,semi,24,e9zR4mvMWw7,cyclic,8.0,6,3,3,0.125,0.7083333333333334,1.5230096548354992,17;2;2;1;1;1
e9zR4mvMWw7-10,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,semi,24,e9zR4mvMWw7,cyclic,12.0,4,2,2,0.08333333333333333,0.7916666666666666,1.0238995733215064,19;3;1;1
e9zR4mvMWw7-10,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,semi,24,e9zR4mvMWw7,cyclic,16.0,1,1,0,0.0,1.0,-0.0,24
e9zR4mvMWw7-10,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,semi,24,e9zR4mvMWw7,local,12.0,6,3,3,0.125,0.7083333333333334,1.523009654835499,17;2;2;1;1;1
e9zR4mvMWw7-10,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,semi,24,e9zR4mvMWw7,local,20.0,3,2,1,0.041666666666666664,0.7916666666666666,0.8886865525783176,19;4;1
e9zR4mvMWw7-10,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,semi,24,e9zR4mvMWw7,local,32.0,2,2,0,0.0,0.8333333333333334,0.6500224216483541,20;4
e9zR4mvMWw7-10,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,semi,24,e9zR4mvMWw7,event_sigma,4.0,7,3,4,0.16666666666666666,0.625,1.8617022325423545,15;3;2;1;1;1;1
e9zR4mvMWw7-10,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,semi,24,e9zR4mvMWw7,event_sigma,8.0,3,2,1,0.041666666666666664,0.8333333333333334,0.785235442391543,20;3;1
e9zR4mvMWw7-10,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,semi,24,e9zR4mvMWw7,event_sigma,16.0,2,2,0,0.0,0.875,0.5435644431995964,21;3
e9zR4mvMWw7-10,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,semi,24,e9zR4mvMWw7,spectral_knn,2.0,4,4,0,0.0,0.4166666666666667,1.8879185026711327,10;6;4;4
e9zR4mvMWw7-10,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,semi,24,e9zR4mvMWw7,spectral_knn,3.0,4,4,0,0.0,0.4166666666666667,1.8879185026711327,10;6;4;4
e9zR4mvMWw7-10,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,semi,24,e9zR4mvMWw7,spectral_knn,5.0,3,3,0,0.0,0.4166666666666667,1.4833557549816874,10;10;4
e9zR4mvMWw7-10,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,semi,24,e9zR4mvMWw7,spectral_knn,7.0,3,3,0,0.0,0.4166666666666667,1.4833557549816874,10;10;4
e9zR4mvMWw7-16,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,semi,24,e9zR4mvMWw7,mask_nogate,0.05,7,3,4,0.16666666666666666,0.6666666666666666,1.751629167387823,16;2;2;1;1;1;1
e9zR4mvMWw7-16,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,semi,24,e9zR4mvMWw7,mask_gate,0.05,7,3,4,0.16666666666666666,0.6666666666666666,1.751629167387823,16;2;2;1;1;1;1
e9zR4mvMWw7-16,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,semi,24,e9zR4mvMWw7,mask_nogate,0.075,4,3,1,0.041666666666666664,0.6666666666666666,1.3512274809529559,16;5;2;1
e9zR4mvMWw7-16,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,semi,24,e9zR4mvMWw7,mask_gate,0.075,4,3,1,0.041666666666666664,0.6666666666666666,1.3512274809529559,16;5;2;1
e9zR4mvMWw7-16,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,semi,24,e9zR4mvMWw7,mask_nogate,0.1,3,2,1,0.041666666666666664,0.6666666666666666,1.0994839817876882,16;7;1
e9zR4mvMWw7-16,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,semi,24,e9zR4mvMWw7,mask_gate,0.1,3,2,1,0.041666666666666664,0.6666666666666666,1.0994839817876882,16;7;1
e9zR4mvMWw7-16,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,semi,24,e9zR4mvMWw7,mask_nogate,0.125,3,2,1,0.041666666666666664,0.6666666666666666,1.0994839817876882,16;7;1
e9zR4mvMWw7-16,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,semi,24,e9zR4mvMWw7,mask_gate,0.125,3,2,1,0.041666666666666664,0.6666666666666666,1.0994839817876882,16;7;1
e9zR4mvMWw7-16,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,semi,24,e9zR4mvMWw7,mask_nogate,0.15,2,1,1,0.041666666666666664,0.9583333333333334,0.24988229283318544,23;1
e9zR4mvMWw7-16,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,semi,24,e9zR4mvMWw7,mask_gate,0.15,2,1,1,0.041666666666666664,0.9583333333333334,0.24988229283318544,23;1
e9zR4mvMWw7-16,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,semi,24,e9zR4mvMWw7,mask_nogate,0.2,2,1,1,0.041666666666666664,0.9583333333333334,0.24988229283318544,23;1
e9zR4mvMWw7-16,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,semi,24,e9zR4mvMWw7,mask_gate,0.2,2,1,1,0.041666666666666664,0.9583333333333334,0.24988229283318544,23;1
e9zR4mvMWw7-16,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,semi,24,e9zR4mvMWw7,cyclic,8.0,6,4,2,0.08333333333333333,0.6666666666666666,1.6682958340544896,16;2;2;2;1;1
e9zR4mvMWw7-16,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,semi,24,e9zR4mvMWw7,cyclic,12.0,4,3,1,0.041666666666666664,0.7916666666666666,1.0553532192449844,19;2;2;1
e9zR4mvMWw7-16,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,semi,24,e9zR4mvMWw7,cyclic,16.0,1,1,0,0.0,1.0,-0.0,24
e9zR4mvMWw7-16,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,semi,24,e9zR4mvMWw7,local,12.0,6,4,2,0.08333333333333333,0.6666666666666666,1.6682958340544896,16;2;2;2;1;1
e9zR4mvMWw7-16,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,semi,24,e9zR4mvMWw7,local,20.0,4,3,1,0.041666666666666664,0.7083333333333334,1.2730096548354992,17;4;2;1
e9zR4mvMWw7-16,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,semi,24,e9zR4mvMWw7,local,32.0,4,3,1,0.041666666666666664,0.6666666666666666,1.3512274809529559,16;5;2;1
e9zR4mvMWw7-16,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,semi,24,e9zR4mvMWw7,event_sigma,4.0,6,3,3,0.125,0.5,1.9754128972590443,12;5;4;1;1;1
e9zR4mvMWw7-16,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,semi,24,e9zR4mvMWw7,event_sigma,8.0,4,2,2,0.08333333333333333,0.75,1.1241854163060885,18;4;1;1
e9zR4mvMWw7-16,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,semi,24,e9zR4mvMWw7,event_sigma,16.0,3,2,1,0.041666666666666664,0.6666666666666666,1.0994839817876882,16;7;1
e9zR4mvMWw7-16,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,semi,24,e9zR4mvMWw7,spectral_knn,2.0,5,5,0,0.0,0.3333333333333333,2.1053885422075336,8;8;3;3;2
e9zR4mvMWw7-16,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,semi,24,e9zR4mvMWw7,spectral_knn,3.0,3,3,0,0.0,0.3333333333333333,1.584962500721156,8;8;8
e9zR4mvMWw7-16,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,semi,24,e9zR4mvMWw7,spectral_knn,5.0,5,5,0,0.0,0.3333333333333333,2.1053885422075336,8;8;3;3;2
e9zR4mvMWw7-16,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,semi,24,e9zR4mvMWw7,spectral_knn,7.0,5,5,0,0.0,0.3333333333333333,2.1053885422075336,8;8;3;3;2
e9zR4mvMWw7-32,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,semi,24,e9zR4mvMWw7,mask_nogate,0.05,6,3,3,0.125,0.7083333333333334,1.5230096548354992,17;2;2;1;1;1
e9zR4mvMWw7-32,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,semi,24,e9zR4mvMWw7,mask_gate,0.05,7,4,3,0.125,0.625,1.8931558784658322,15;2;2;2;1;1;1
e9zR4mvMWw7-32,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,semi,24,e9zR4mvMWw7,mask_nogate,0.075,3,3,0,0.0,0.75,1.0408520829727552,18;4;2
e9zR4mvMWw7-32,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,semi,24,e9zR4mvMWw7,mask_gate,0.075,4,4,0,0.0,0.6666666666666666,1.4182958340544896,16;4;2;2
e9zR4mvMWw7-32,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,semi,24,e9zR4mvMWw7,mask_nogate,0.1,2,2,0,0.0,0.75,0.8112781244591328,18;6
e9zR4mvMWw7-32,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,semi,24,e9zR4mvMWw7,mask_gate,0.1,3,3,0,0.0,0.6666666666666666,1.188721875540867,16;6;2
e9zR4mvMWw7-32,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,semi,24,e9zR4mvMWw7,mask_nogate,0.125,1,1,0,0.0,1.0,-0.0,24
e9zR4mvMWw7-32,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,semi,24,e9zR4mvMWw7,mask_gate,0.125,2,2,0,0.0,0.9166666666666666,0.41381685030363374,22;2
e9zR4mvMWw7-32,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,semi,24,e9zR4mvMWw7,mask_nogate,0.15,1,1,0,0.0,1.0,-0.0,24
e9zR4mvMWw7-32,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,semi,24,e9zR4mvMWw7,mask_gate,0.15,2,2,0,0.0,0.9166666666666666,0.41381685030363374,22;2
e9zR4mvMWw7-32,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,semi,24,e9zR4mvMWw7,mask_nogate,0.2,1,1,0,0.0,1.0,-0.0,24
e9zR4mvMWw7-32,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,semi,24,e9zR4mvMWw7,mask_gate,0.2,2,2,0,0.0,0.9166666666666666,0.41381685030363374,22;2
e9zR4mvMWw7-32,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,semi,24,e9zR4mvMWw7,cyclic,8.0,7,4,3,0.125,0.5416666666666666,2.100983694881109,13;3;3;2;1;1;1
e9zR4mvMWw7-32,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,semi,24,e9zR4mvMWw7,cyclic,12.0,3,3,0,0.0,0.75,1.0408520829727552,18;4;2
e9zR4mvMWw7-32,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,semi,24,e9zR4mvMWw7,cyclic,16.0,2,2,0,0.0,0.75,0.8112781244591328,18;6
e9zR4mvMWw7-32,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,semi,24,e9zR4mvMWw7,local,12.0,6,3,3,0.125,0.625,1.7469152532855432,15;3;3;1;1;1
e9zR4mvMWw7-32,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,semi,24,e9zR4mvMWw7,local,20.0,3,3,0,0.0,0.75,1.0408520829727552,18;4;2
e9zR4mvMWw7-32,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,semi,24,e9zR4mvMWw7,local,32.0,2,2,0,0.0,0.75,0.8112781244591328,18;6
e9zR4mvMWw7-32,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,semi,24,e9zR4mvMWw7,event_sigma,4.0,6,4,2,0.08333333333333333,0.4583333333333333,2.071695404408628,11;6;3;2;1;1
e9zR4mvMWw7-32,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,semi,24,e9zR4mvMWw7,event_sigma,8.0,4,4,0,0.0,0.6666666666666666,1.438721875540867,16;3;3;2
e9zR4mvMWw7-32,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,semi,24,e9zR4mvMWw7,event_sigma,16.0,2,2,0,0.0,0.75,0.8112781244591328,18;6
e9zR4mvMWw7-32,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,semi,24,e9zR4mvMWw7,spectral_knn,2.0,5,5,0,0.0,0.375,2.1352130207431887,9;6;4;3;2
e9zR4mvMWw7-32,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,semi,24,e9zR4mvMWw7,spectral_knn,3.0,5,5,0,0.0,0.375,2.1352130207431887,9;6;4;3;2
e9zR4mvMWw7-32,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,semi,24,e9zR4mvMWw7,spectral_knn,5.0,4,4,0,0.0,0.375,1.8478548143998654,9;7;6;2
e9zR4mvMWw7-32,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,semi,24,e9zR4mvMWw7,spectral_knn,7.0,4,4,0,0.0,0.375,1.8478548143998654,9;7;6;2
q9vSo1VnCiC-09,q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,oos_geometry,24,q9vSo1VnCiC,mask_nogate,0.05,18,5,13,0.5416666666666666,0.125,4.053508854797678,3;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1
q9vSo1VnCiC-09,q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,oos_geometry,24,q9vSo1VnCiC,mask_gate,0.05,18,5,13,0.5416666666666666,0.125,4.053508854797678,3;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1
q9vSo1VnCiC-09,q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,oos_geometry,24,q9vSo1VnCiC,mask_nogate,0.075,15,5,10,0.4166666666666667,0.20833333333333334,3.6531071683628116,5;3;2;2;2;1;1;1;1;1;1;1;1;1;1
q9vSo1VnCiC-09,q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,oos_geometry,24,q9vSo1VnCiC,mask_gate,0.075,15,5,10,0.4166666666666667,0.20833333333333334,3.6531071683628116,5;3;2;2;2;1;1;1;1;1;1;1;1;1;1
q9vSo1VnCiC-09,q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,oos_geometry,24,q9vSo1VnCiC,mask_nogate,0.1,12,4,8,0.3333333333333333,0.20833333333333334,3.2008257945180887,5;5;4;2;1;1;1;1;1;1;1;1
