code,image_id,condition,N,building,method,clusters,supported,singletons,singleton_mass,largest_share,entropy_bits,sizes,noise_n,ARI_vs_legacy,silhouette,k,eigengap
wc2JMjhGNzB-67,wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,manual,5,wc2JMjhGNzB,A3_cyclic,2,1,1,0.2,0.8,0.7219280948873623,4;1,0,0.4444444444444444,0.20929966802656833,,
wc2JMjhGNzB-67,wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,manual,5,wc2JMjhGNzB,A4_adaptive,2,1,1,0.2,0.8,0.7219280948873623,4;1,0,0.4444444444444444,0.22291424400713514,,
wc2JMjhGNzB-67,wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,manual,5,wc2JMjhGNzB,A5_density,4,1,3,0.6,0.4,1.9219280948873623,2;1;1;1,3,0.4117647058823529,0.35096379542293993,,
wc2JMjhGNzB-67,wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,manual,5,wc2JMjhGNzB,A6_spectral,1,1,0,0.0,1.0,-0.0,5,0,0.0,,1.0,0.9626096500461386
wc2JMjhGNzB-67,wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,manual,5,wc2JMjhGNzB,A7_event,3,1,2,0.4,0.6,1.3709505944546687,3;1;1,0,1.0,0.4130145966829118,,
wc2JMjhGNzB-67,wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,semi,4,wc2JMjhGNzB,A0_legacy,1,1,0,0.0,1.0,-0.0,4,0,1.0,,,
wc2JMjhGNzB-67,wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,semi,4,wc2JMjhGNzB,A1_mask,1,1,0,0.0,1.0,-0.0,4,0,1.0,,,
wc2JMjhGNzB-67,wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,semi,4,wc2JMjhGNzB,A2_local,2,1,1,0.25,0.75,0.8112781244591328,3;1,0,0.0,0.75,,
wc2JMjhGNzB-67,wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,semi,4,wc2JMjhGNzB,A3_cyclic,2,1,1,0.25,0.75,0.8112781244591328,3;1,0,0.0,0.75,,
wc2JMjhGNzB-67,wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,semi,4,wc2JMjhGNzB,A4_adaptive,2,1,1,0.25,0.75,0.8112781244591328,3;1,0,0.0,0.75,,
wc2JMjhGNzB-67,wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,semi,4,wc2JMjhGNzB,A5_density,2,1,1,0.25,0.75,0.8112781244591328,3;1,1,0.0,0.75,,
wc2JMjhGNzB-67,wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,semi,4,wc2JMjhGNzB,A6_spectral,1,1,0,0.0,1.0,-0.0,4,0,1.0,,1.0,1.155362403496964
wc2JMjhGNzB-67,wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,semi,4,wc2JMjhGNzB,A7_event,2,1,1,0.25,0.75,0.8112781244591328,3;1,0,0.0,0.75,,
yqstnuAEVhm-15,yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5,oos_geometry,24,yqstnuAEVhm,A0_legacy,7,3,4,0.16666666666666666,0.5833333333333334,1.9677648376739316,14;3;3;1;1;1;1,0,1.0,0.15930831584818927,,
yqstnuAEVhm-15,yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5,oos_geometry,24,yqstnuAEVhm,A1_mask,7,3,4,0.16666666666666666,0.4583333333333333,2.0972444899122604,11;7;2;1;1;1;1,0,0.28259686876624557,0.331659465499455,,
yqstnuAEVhm-15,yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5,oos_geometry,24,yqstnuAEVhm,A2_local,8,4,4,0.16666666666666666,0.375,2.410762106246821,9;7;2;2;1;1;1;1,0,0.4062638405567858,0.3969959909638443,,
yqstnuAEVhm-15,yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5,oos_geometry,24,yqstnuAEVhm,A3_cyclic,7,5,2,0.08333333333333333,0.4583333333333333,2.2656546557441946,11;5;2;2;2;1;1,0,0.29182638803017186,0.22533580152825175,,
yqstnuAEVhm-15,yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5,oos_geometry,24,yqstnuAEVhm,A4_adaptive,7,5,2,0.08333333333333333,0.4583333333333333,2.2656546557441946,11;5;2;2;2;1;1,0,0.29182638803017186,0.20917224372403073,,
yqstnuAEVhm-15,yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5,oos_geometry,24,yqstnuAEVhm,A5_density,15,6,9,0.375,0.16666666666666666,3.7201755214643453,4;3;2;2;2;2;1;1;1;1;1;1;1;1;1,9,0.16718155039873553,0.293710408437465,,
yqstnuAEVhm-15,yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5,oos_geometry,24,yqstnuAEVhm,A6_spectral,3,3,0,0.0,0.5,1.4056390622295665,12;9;3,0,0.23554349669323385,0.38283677986882436,3.0,0.23100317065928722
yqstnuAEVhm-15,yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5,oos_geometry,24,yqstnuAEVhm,A7_event,6,4,2,0.08333333333333333,0.5416666666666666,1.9657706741379202,13;4;3;2;1;1,0,0.8619512769212663,0.26842706931027155,,
yqstnuAEVhm-32,yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,manual,24,yqstnuAEVhm,A0_legacy,15,3,12,0.5,0.25,3.522055208874201,6;4;2;1;1;1;1;1;1;1;1;1;1;1;1,0,1.0,0.2159499831340063,,
yqstnuAEVhm-32,yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,manual,24,yqstnuAEVhm,A1_mask,11,4,7,0.2916666666666667,0.4166666666666667,2.8360388152612774,10;3;2;2;1;1;1;1;1;1;1,0,0.5626980534178361,0.3985702321483207,,
yqstnuAEVhm-32,yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,manual,24,yqstnuAEVhm,A2_local,15,3,12,0.5,0.25,3.5424812503605785,6;3;3;1;1;1;1;1;1;1;1;1;1;1;1,0,0.8739035087719298,0.3292034863550864,,
yqstnuAEVhm-32,yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,manual,24,yqstnuAEVhm,A3_cyclic,8,3,5,0.20833333333333334,0.5,2.2254128972590443,12;5;2;1;1;1;1;1,0,0.29662433155080214,0.1691415988235628,,
yqstnuAEVhm-32,yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,manual,24,yqstnuAEVhm,A4_adaptive,9,4,5,0.20833333333333334,0.375,2.6310519594886106,9;5;3;2;1;1;1;1;1,0,0.406518786781349,0.15871990734850272,,
yqstnuAEVhm-32,yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,manual,24,yqstnuAEVhm,A5_density,13,7,6,0.25,0.16666666666666666,3.5220552088742005,4;3;3;2;2;2;2;1;1;1;1;1;1,6,0.5486508585445625,0.41194790465536846,,
yqstnuAEVhm-32,yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,manual,24,yqstnuAEVhm,A6_spectral,3,3,0,0.0,0.5833333333333334,1.384431504340598,14;6;4,0,0.0873471425006239,0.05131399875259172,3.0,0.2817700752276563
yqstnuAEVhm-32,yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,manual,24,yqstnuAEVhm,A7_event,13,3,10,0.4166666666666667,0.4166666666666667,3.0341591278514217,10;2;2;1;1;1;1;1;1;1;1;1;1,0,0.5935438265786993,0.31763155587510855,,
yqstnuAEVhm-34,yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,manual,24,yqstnuAEVhm,A0_legacy,3,1,2,0.08333333333333333,0.9166666666666666,0.49715018363696706,22;1;1,0,1.0,0.5053584290719298,,
yqstnuAEVhm-34,yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,manual,24,yqstnuAEVhm,A1_mask,3,1,2,0.08333333333333333,0.9166666666666666,0.49715018363696706,22;1;1,0,1.0,0.5053584290719298,,
yqstnuAEVhm-34,yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,manual,24,yqstnuAEVhm,A2_local,3,1,2,0.08333333333333333,0.9166666666666666,0.49715018363696706,22;1;1,0,1.0,0.4781637466988837,,
yqstnuAEVhm-34,yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,manual,24,yqstnuAEVhm,A3_cyclic,4,2,2,0.08333333333333333,0.5416666666666666,1.3918357778538644,13;9;1;1,0,0.24111675126903553,0.41308818956838805,,
yqstnuAEVhm-34,yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,manual,24,yqstnuAEVhm,A4_adaptive,4,2,2,0.08333333333333333,0.5416666666666666,1.3918357778538644,13;9;1;1,0,0.24111675126903553,0.41345574608046515,,
yqstnuAEVhm-34,yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,manual,24,yqstnuAEVhm,A5_density,14,7,7,0.2916666666666667,0.16666666666666666,3.636842188131012,4;3;2;2;2;2;2;1;1;1;1;1;1;1,7,0.020604395604395604,0.3897048005961568,,
yqstnuAEVhm-34,yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,manual,24,yqstnuAEVhm,A6_spectral,4,4,0,0.0,0.375,1.7908520829727552,9;9;4;2,0,0.13366760425583954,0.23940257858692193,4.0,0.29892769638730493
yqstnuAEVhm-34,yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,manual,24,yqstnuAEVhm,A7_event,5,2,3,0.125,0.7916666666666666,1.1386865525783176,19;2;1;1;1,0,0.4873441632036267,0.2404031865938527,,
