code,image_id,building,condition,method,N,clusters,supported,singletons,singleton_mass,largest_share,sizes
7y3sRwLe3Va-13,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va,semi,OSPA1_6_AND_H12,24,6,2,4,0.16666666666666666,0.75,18;2;1;1;1;1
7y3sRwLe3Va-13,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va,semi,Bottleneck_equal_6,24,8,3,5,0.20833333333333334,0.625,15;2;2;1;1;1;1;1
7y3sRwLe3Va-13,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va,semi,Bottleneck_equal_9,24,8,3,5,0.20833333333333334,0.625,15;2;2;1;1;1;1;1
7y3sRwLe3Va-13,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va,semi,Bottleneck_equal_12,24,6,2,4,0.16666666666666666,0.75,18;2;1;1;1;1
7y3sRwLe3Va-17,7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,7y3sRwLe3Va,manual,count_only,5,2,1,1,0.2,0.8,4;1
7y3sRwLe3Va-17,7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,7y3sRwLe3Va,manual,OSPA1_3,5,4,1,3,0.6,0.4,2;1;1;1
7y3sRwLe3Va-17,7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,7y3sRwLe3Va,manual,OSPA1_6,5,4,1,3,0.6,0.4,2;1;1;1
7y3sRwLe3Va-17,7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,7y3sRwLe3Va,manual,OSPA1_9,5,4,1,3,0.6,0.4,2;1;1;1
7y3sRwLe3Va-17,7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,7y3sRwLe3Va,manual,OSPA2_3,5,4,1,3,0.6,0.4,2;1;1;1
7y3sRwLe3Va-17,7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,7y3sRwLe3Va,manual,OSPA2_6,5,4,1,3,0.6,0.4,2;1;1;1
7y3sRwLe3Va-17,7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,7y3sRwLe3Va,manual,OSPA2_9,5,4,1,3,0.6,0.4,2;1;1;1
7y3sRwLe3Va-17,7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,7y3sRwLe3Va,manual,OSPA2_12,5,4,1,3,0.6,0.4,2;1;1;1
7y3sRwLe3Va-17,7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,7y3sRwLe3Va,manual,Hausdorff_3,5,4,1,3,0.6,0.4,2;1;1;1
7y3sRwLe3Va-17,7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,7y3sRwLe3Va,manual,Hausdorff_6,5,4,1,3,0.6,0.4,2;1;1;1
7y3sRwLe3Va-17,7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,7y3sRwLe3Va,manual,Hausdorff_9,5,4,1,3,0.6,0.4,2;1;1;1
7y3sRwLe3Va-17,7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,7y3sRwLe3Va,manual,Hausdorff_12,5,4,1,3,0.6,0.4,2;1;1;1
7y3sRwLe3Va-17,7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,7y3sRwLe3Va,manual,OSPA1_6_AND_H6,5,4,1,3,0.6,0.4,2;1;1;1
7y3sRwLe3Va-17,7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,7y3sRwLe3Va,manual,OSPA1_6_AND_H9,5,4,1,3,0.6,0.4,2;1;1;1
7y3sRwLe3Va-17,7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,7y3sRwLe3Va,manual,OSPA1_6_AND_H12,5,4,1,3,0.6,0.4,2;1;1;1
7y3sRwLe3Va-17,7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,7y3sRwLe3Va,manual,Bottleneck_equal_6,5,4,1,3,0.6,0.4,2;1;1;1
7y3sRwLe3Va-17,7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,7y3sRwLe3Va,manual,Bottleneck_equal_9,5,4,1,3,0.6,0.4,2;1;1;1
7y3sRwLe3Va-17,7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,7y3sRwLe3Va,manual,Bottleneck_equal_12,5,4,1,3,0.6,0.4,2;1;1;1
7y3sRwLe3Va-18,7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,7y3sRwLe3Va,manual,count_only,6,2,2,0,0.0,0.5,3;3
7y3sRwLe3Va-18,7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,7y3sRwLe3Va,manual,OSPA1_3,6,5,1,4,0.6666666666666666,0.3333333333333333,2;1;1;1;1
7y3sRwLe3Va-18,7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,7y3sRwLe3Va,manual,OSPA1_6,6,4,2,2,0.3333333333333333,0.3333333333333333,2;2;1;1
7y3sRwLe3Va-18,7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,7y3sRwLe3Va,manual,OSPA1_9,6,3,2,1,0.16666666666666666,0.5,3;2;1
7y3sRwLe3Va-18,7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,7y3sRwLe3Va,manual,OSPA2_3,6,5,1,4,0.6666666666666666,0.3333333333333333,2;1;1;1;1
7y3sRwLe3Va-18,7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,7y3sRwLe3Va,manual,OSPA2_6,6,5,1,4,0.6666666666666666,0.3333333333333333,2;1;1;1;1
7y3sRwLe3Va-18,7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,7y3sRwLe3Va,manual,OSPA2_9,6,4,2,2,0.3333333333333333,0.3333333333333333,2;2;1;1
7y3sRwLe3Va-18,7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,7y3sRwLe3Va,manual,OSPA2_12,6,4,2,2,0.3333333333333333,0.3333333333333333,2;2;1;1
7y3sRwLe3Va-18,7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,7y3sRwLe3Va,manual,Hausdorff_3,6,5,1,4,0.6666666666666666,0.3333333333333333,2;1;1;1;1
7y3sRwLe3Va-18,7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,7y3sRwLe3Va,manual,Hausdorff_6,6,5,1,4,0.6666666666666666,0.3333333333333333,2;1;1;1;1
7y3sRwLe3Va-18,7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,7y3sRwLe3Va,manual,Hausdorff_9,6,5,1,4,0.6666666666666666,0.3333333333333333,2;1;1;1;1
7y3sRwLe3Va-18,7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,7y3sRwLe3Va,manual,Hausdorff_12,6,5,1,4,0.6666666666666666,0.3333333333333333,2;1;1;1;1
7y3sRwLe3Va-18,7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,7y3sRwLe3Va,manual,OSPA1_6_AND_H6,6,5,1,4,0.6666666666666666,0.3333333333333333,2;1;1;1;1
7y3sRwLe3Va-18,7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,7y3sRwLe3Va,manual,OSPA1_6_AND_H9,6,5,1,4,0.6666666666666666,0.3333333333333333,2;1;1;1;1
7y3sRwLe3Va-18,7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,7y3sRwLe3Va,manual,OSPA1_6_AND_H12,6,5,1,4,0.6666666666666666,0.3333333333333333,2;1;1;1;1
7y3sRwLe3Va-18,7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,7y3sRwLe3Va,manual,Bottleneck_equal_6,6,5,1,4,0.6666666666666666,0.3333333333333333,2;1;1;1;1
7y3sRwLe3Va-18,7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,7y3sRwLe3Va,manual,Bottleneck_equal_9,6,5,1,4,0.6666666666666666,0.3333333333333333,2;1;1;1;1
7y3sRwLe3Va-18,7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,7y3sRwLe3Va,manual,Bottleneck_equal_12,6,5,1,4,0.6666666666666666,0.3333333333333333,2;1;1;1;1
7y3sRwLe3Va-19,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va,manual,count_only,6,3,1,2,0.3333333333333333,0.6666666666666666,4;1;1
7y3sRwLe3Va-19,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va,manual,OSPA1_3,6,3,1,2,0.3333333333333333,0.6666666666666666,4;1;1
7y3sRwLe3Va-19,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va,manual,OSPA1_6,6,3,1,2,0.3333333333333333,0.6666666666666666,4;1;1
7y3sRwLe3Va-19,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va,manual,OSPA1_9,6,3,1,2,0.3333333333333333,0.6666666666666666,4;1;1
7y3sRwLe3Va-19,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va,manual,OSPA2_3,6,3,1,2,0.3333333333333333,0.6666666666666666,4;1;1
7y3sRwLe3Va-19,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va,manual,OSPA2_6,6,3,1,2,0.3333333333333333,0.6666666666666666,4;1;1
7y3sRwLe3Va-19,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va,manual,OSPA2_9,6,3,1,2,0.3333333333333333,0.6666666666666666,4;1;1
7y3sRwLe3Va-19,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va,manual,OSPA2_12,6,3,1,2,0.3333333333333333,0.6666666666666666,4;1;1
7y3sRwLe3Va-19,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va,manual,Hausdorff_3,6,3,1,2,0.3333333333333333,0.6666666666666666,4;1;1
7y3sRwLe3Va-19,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va,manual,Hausdorff_6,6,3,1,2,0.3333333333333333,0.6666666666666666,4;1;1
7y3sRwLe3Va-19,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va,manual,Hausdorff_9,6,3,1,2,0.3333333333333333,0.6666666666666666,4;1;1
7y3sRwLe3Va-19,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va,manual,Hausdorff_12,6,3,1,2,0.3333333333333333,0.6666666666666666,4;1;1
7y3sRwLe3Va-19,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va,manual,OSPA1_6_AND_H6,6,3,1,2,0.3333333333333333,0.6666666666666666,4;1;1
7y3sRwLe3Va-19,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va,manual,OSPA1_6_AND_H9,6,3,1,2,0.3333333333333333,0.6666666666666666,4;1;1
7y3sRwLe3Va-19,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va,manual,OSPA1_6_AND_H12,6,3,1,2,0.3333333333333333,0.6666666666666666,4;1;1
7y3sRwLe3Va-19,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va,manual,Bottleneck_equal_6,6,3,1,2,0.3333333333333333,0.6666666666666666,4;1;1
7y3sRwLe3Va-19,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va,manual,Bottleneck_equal_9,6,3,1,2,0.3333333333333333,0.6666666666666666,4;1;1
7y3sRwLe3Va-19,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va,manual,Bottleneck_equal_12,6,3,1,2,0.3333333333333333,0.6666666666666666,4;1;1
7y3sRwLe3Va-19,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va,semi,count_only,4,1,1,0,0.0,1.0,4
7y3sRwLe3Va-19,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va,semi,OSPA1_3,4,1,1,0,0.0,1.0,4
7y3sRwLe3Va-19,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va,semi,OSPA1_6,4,1,1,0,0.0,1.0,4
7y3sRwLe3Va-19,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va,semi,OSPA1_9,4,1,1,0,0.0,1.0,4
7y3sRwLe3Va-19,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va,semi,OSPA2_3,4,1,1,0,0.0,1.0,4
7y3sRwLe3Va-19,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va,semi,OSPA2_6,4,1,1,0,0.0,1.0,4
7y3sRwLe3Va-19,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va,semi,OSPA2_9,4,1,1,0,0.0,1.0,4
7y3sRwLe3Va-19,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va,semi,OSPA2_12,4,1,1,0,0.0,1.0,4
7y3sRwLe3Va-19,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va,semi,Hausdorff_3,4,1,1,0,0.0,1.0,4
7y3sRwLe3Va-19,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va,semi,Hausdorff_6,4,1,1,0,0.0,1.0,4
7y3sRwLe3Va-19,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va,semi,Hausdorff_9,4,1,1,0,0.0,1.0,4
7y3sRwLe3Va-19,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va,semi,Hausdorff_12,4,1,1,0,0.0,1.0,4
7y3sRwLe3Va-19,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va,semi,OSPA1_6_AND_H6,4,1,1,0,0.0,1.0,4
7y3sRwLe3Va-19,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va,semi,OSPA1_6_AND_H9,4,1,1,0,0.0,1.0,4
7y3sRwLe3Va-19,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va,semi,OSPA1_6_AND_H12,4,1,1,0,0.0,1.0,4
7y3sRwLe3Va-19,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va,semi,Bottleneck_equal_6,4,1,1,0,0.0,1.0,4
7y3sRwLe3Va-19,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va,semi,Bottleneck_equal_9,4,1,1,0,0.0,1.0,4
7y3sRwLe3Va-19,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va,semi,Bottleneck_equal_12,4,1,1,0,0.0,1.0,4
7y3sRwLe3Va-21,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va,manual,count_only,5,3,1,2,0.4,0.6,3;1;1
7y3sRwLe3Va-21,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va,manual,OSPA1_3,5,3,1,2,0.4,0.6,3;1;1
7y3sRwLe3Va-21,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va,manual,OSPA1_6,5,3,1,2,0.4,0.6,3;1;1
7y3sRwLe3Va-21,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va,manual,OSPA1_9,5,2,2,0,0.0,0.6,3;2
7y3sRwLe3Va-21,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va,manual,OSPA2_3,5,4,1,3,0.6,0.4,2;1;1;1
7y3sRwLe3Va-21,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va,manual,OSPA2_6,5,3,1,2,0.4,0.6,3;1;1
7y3sRwLe3Va-21,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va,manual,OSPA2_9,5,3,1,2,0.4,0.6,3;1;1
7y3sRwLe3Va-21,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va,manual,OSPA2_12,5,3,1,2,0.4,0.6,3;1;1
7y3sRwLe3Va-21,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va,manual,Hausdorff_3,5,5,0,5,1.0,0.2,1;1;1;1;1
7y3sRwLe3Va-21,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va,manual,Hausdorff_6,5,5,0,5,1.0,0.2,1;1;1;1;1
7y3sRwLe3Va-21,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va,manual,Hausdorff_9,5,4,1,3,0.6,0.4,2;1;1;1
7y3sRwLe3Va-21,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va,manual,Hausdorff_12,5,3,2,1,0.2,0.4,2;2;1
7y3sRwLe3Va-21,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va,manual,OSPA1_6_AND_H6,5,5,0,5,1.0,0.2,1;1;1;1;1
7y3sRwLe3Va-21,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va,manual,OSPA1_6_AND_H9,5,4,1,3,0.6,0.4,2;1;1;1
7y3sRwLe3Va-21,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va,manual,OSPA1_6_AND_H12,5,4,1,3,0.6,0.4,2;1;1;1
7y3sRwLe3Va-21,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va,manual,Bottleneck_equal_6,5,5,0,5,1.0,0.2,1;1;1;1;1
7y3sRwLe3Va-21,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va,manual,Bottleneck_equal_9,5,4,1,3,0.6,0.4,2;1;1;1
7y3sRwLe3Va-21,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va,manual,Bottleneck_equal_12,5,4,1,3,0.6,0.4,2;1;1;1
7y3sRwLe3Va-21,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va,semi,count_only,4,3,1,2,0.5,0.5,2;1;1
7y3sRwLe3Va-21,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va,semi,OSPA1_3,4,3,1,2,0.5,0.5,2;1;1
7y3sRwLe3Va-21,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va,semi,OSPA1_6,4,2,1,1,0.25,0.75,3;1
7y3sRwLe3Va-21,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va,semi,OSPA1_9,4,2,1,1,0.25,0.75,3;1
7y3sRwLe3Va-21,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va,semi,OSPA2_3,4,3,1,2,0.5,0.5,2;1;1
7y3sRwLe3Va-21,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va,semi,OSPA2_6,4,3,1,2,0.5,0.5,2;1;1
7y3sRwLe3Va-21,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va,semi,OSPA2_9,4,3,1,2,0.5,0.5,2;1;1
7y3sRwLe3Va-21,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va,semi,OSPA2_12,4,2,1,1,0.25,0.75,3;1
7y3sRwLe3Va-21,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va,semi,Hausdorff_3,4,3,1,2,0.5,0.5,2;1;1
7y3sRwLe3Va-21,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va,semi,Hausdorff_6,4,3,1,2,0.5,0.5,2;1;1
7y3sRwLe3Va-21,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va,semi,Hausdorff_9,4,2,1,1,0.25,0.75,3;1
7y3sRwLe3Va-21,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va,semi,Hausdorff_12,4,2,1,1,0.25,0.75,3;1
7y3sRwLe3Va-21,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va,semi,OSPA1_6_AND_H6,4,3,1,2,0.5,0.5,2;1;1
7y3sRwLe3Va-21,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va,semi,OSPA1_6_AND_H9,4,3,1,2,0.5,0.5,2;1;1
7y3sRwLe3Va-21,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va,semi,OSPA1_6_AND_H12,4,3,1,2,0.5,0.5,2;1;1
7y3sRwLe3Va-21,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va,semi,Bottleneck_equal_6,4,3,1,2,0.5,0.5,2;1;1
7y3sRwLe3Va-21,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va,semi,Bottleneck_equal_9,4,3,1,2,0.5,0.5,2;1;1
7y3sRwLe3Va-21,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va,semi,Bottleneck_equal_12,4,3,1,2,0.5,0.5,2;1;1
7y3sRwLe3Va-22,7y3sRwLe3Va_b564162b2c7d4033bfe6ef3dfb959c9e,7y3sRwLe3Va,manual,count_only,5,2,1,1,0.2,0.8,4;1
7y3sRwLe3Va-22,7y3sRwLe3Va_b564162b2c7d4033bfe6ef3dfb959c9e,7y3sRwLe3Va,manual,OSPA1_3,5,3,1,2,0.4,0.6,3;1;1
7y3sRwLe3Va-22,7y3sRwLe3Va_b564162b2c7d4033bfe6ef3dfb959c9e,7y3sRwLe3Va,manual,OSPA1_6,5,3,1,2,0.4,0.6,3;1;1
7y3sRwLe3Va-22,7y3sRwLe3Va_b564162b2c7d4033bfe6ef3dfb959c9e,7y3sRwLe3Va,manual,OSPA1_9,5,3,1,2,0.4,0.6,3;1;1
7y3sRwLe3Va-22,7y3sRwLe3Va_b564162b2c7d4033bfe6ef3dfb959c9e,7y3sRwLe3Va,manual,OSPA2_3,5,3,1,2,0.4,0.6,3;1;1
7y3sRwLe3Va-22,7y3sRwLe3Va_b564162b2c7d4033bfe6ef3dfb959c9e,7y3sRwLe3Va,manual,OSPA2_6,5,3,1,2,0.4,0.6,3;1;1
7y3sRwLe3Va-22,7y3sRwLe3Va_b564162b2c7d4033bfe6ef3dfb959c9e,7y3sRwLe3Va,manual,OSPA2_9,5,3,1,2,0.4,0.6,3;1;1
7y3sRwLe3Va-22,7y3sRwLe3Va_b564162b2c7d4033bfe6ef3dfb959c9e,7y3sRwLe3Va,manual,OSPA2_12,5,3,1,2,0.4,0.6,3;1;1
7y3sRwLe3Va-22,7y3sRwLe3Va_b564162b2c7d4033bfe6ef3dfb959c9e,7y3sRwLe3Va,manual,Hausdorff_3,5,4,1,3,0.6,0.4,2;1;1;1
7y3sRwLe3Va-22,7y3sRwLe3Va_b564162b2c7d4033bfe6ef3dfb959c9e,7y3sRwLe3Va,manual,Hausdorff_6,5,3,1,2,0.4,0.6,3;1;1
7y3sRwLe3Va-22,7y3sRwLe3Va_b564162b2c7d4033bfe6ef3dfb959c9e,7y3sRwLe3Va,manual,Hausdorff_9,5,3,1,2,0.4,0.6,3;1;1
7y3sRwLe3Va-22,7y3sRwLe3Va_b564162b2c7d4033bfe6ef3dfb959c9e,7y3sRwLe3Va,manual,Hausdorff_12,5,3,1,2,0.4,0.6,3;1;1
7y3sRwLe3Va-22,7y3sRwLe3Va_b564162b2c7d4033bfe6ef3dfb959c9e,7y3sRwLe3Va,manual,OSPA1_6_AND_H6,5,3,1,2,0.4,0.6,3;1;1
7y3sRwLe3Va-22,7y3sRwLe3Va_b564162b2c7d4033bfe6ef3dfb959c9e,7y3sRwLe3Va,manual,OSPA1_6_AND_H9,5,3,1,2,0.4,0.6,3;1;1
7y3sRwLe3Va-22,7y3sRwLe3Va_b564162b2c7d4033bfe6ef3dfb959c9e,7y3sRwLe3Va,manual,OSPA1_6_AND_H12,5,3,1,2,0.4,0.6,3;1;1
7y3sRwLe3Va-22,7y3sRwLe3Va_b564162b2c7d4033bfe6ef3dfb959c9e,7y3sRwLe3Va,manual,Bottleneck_equal_6,5,3,1,2,0.4,0.6,3;1;1
7y3sRwLe3Va-22,7y3sRwLe3Va_b564162b2c7d4033bfe6ef3dfb959c9e,7y3sRwLe3Va,manual,Bottleneck_equal_9,5,3,1,2,0.4,0.6,3;1;1
7y3sRwLe3Va-22,7y3sRwLe3Va_b564162b2c7d4033bfe6ef3dfb959c9e,7y3sRwLe3Va,manual,Bottleneck_equal_12,5,3,1,2,0.4,0.6,3;1;1
7y3sRwLe3Va-23,7y3sRwLe3Va_bbcc19afdad742eba89290ad2b5dbf6b,7y3sRwLe3Va,manual,count_only,5,1,1,0,0.0,1.0,5
7y3sRwLe3Va-23,7y3sRwLe3Va_bbcc19afdad742eba89290ad2b5dbf6b,7y3sRwLe3Va,manual,OSPA1_3,5,3,2,1,0.2,0.4,2;2;1
7y3sRwLe3Va-23,7y3sRwLe3Va_bbcc19afdad742eba89290ad2b5dbf6b,7y3sRwLe3Va,manual,OSPA1_6,5,2,1,1,0.2,0.8,4;1
7y3sRwLe3Va-23,7y3sRwLe3Va_bbcc19afdad742eba89290ad2b5dbf6b,7y3sRwLe3Va,manual,OSPA1_9,5,2,1,1,0.2,0.8,4;1
7y3sRwLe3Va-23,7y3sRwLe3Va_bbcc19afdad742eba89290ad2b5dbf6b,7y3sRwLe3Va,manual,OSPA2_3,5,4,1,3,0.6,0.4,2;1;1;1
7y3sRwLe3Va-23,7y3sRwLe3Va_bbcc19afdad742eba89290ad2b5dbf6b,7y3sRwLe3Va,manual,OSPA2_6,5,2,1,1,0.2,0.8,4;1
7y3sRwLe3Va-23,7y3sRwLe3Va_bbcc19afdad742eba89290ad2b5dbf6b,7y3sRwLe3Va,manual,OSPA2_9,5,2,1,1,0.2,0.8,4;1
7y3sRwLe3Va-23,7y3sRwLe3Va_bbcc19afdad742eba89290ad2b5dbf6b,7y3sRwLe3Va,manual,OSPA2_12,5,2,1,1,0.2,0.8,4;1
7y3sRwLe3Va-23,7y3sRwLe3Va_bbcc19afdad742eba89290ad2b5dbf6b,7y3sRwLe3Va,manual,Hausdorff_3,5,5,0,5,1.0,0.2,1;1;1;1;1
7y3sRwLe3Va-23,7y3sRwLe3Va_bbcc19afdad742eba89290ad2b5dbf6b,7y3sRwLe3Va,manual,Hausdorff_6,5,3,2,1,0.2,0.4,2;2;1
7y3sRwLe3Va-23,7y3sRwLe3Va_bbcc19afdad742eba89290ad2b5dbf6b,7y3sRwLe3Va,manual,Hausdorff_9,5,2,1,1,0.2,0.8,4;1
7y3sRwLe3Va-23,7y3sRwLe3Va_bbcc19afdad742eba89290ad2b5dbf6b,7y3sRwLe3Va,manual,Hausdorff_12,5,2,1,1,0.2,0.8,4;1
