code,image_id,building,condition,method,N,clusters,supported,singletons,singleton_mass,largest_share,sizes,compatible_pairs,compatible_pairs_split,open_triangles,total_triples
uNb9QFRL6hY-65,uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,uNb9QFRL6hY,manual,OSPA1_6_AND_H9,24,6,2,4,0.16666666666666666,0.6666666666666666,16;4;1;1;1;1,180,54,202,2024
uNb9QFRL6hY-66,uNb9QFRL6hY_c6410f47ad754d6cbd890ba7dff8b449,uNb9QFRL6hY,manual,OSPA1_6,5,5,0,5,1.0,0.2,1;1;1;1;1,0,0,0,10
uNb9QFRL6hY-66,uNb9QFRL6hY_c6410f47ad754d6cbd890ba7dff8b449,uNb9QFRL6hY,manual,Hausdorff_6,5,4,1,3,0.6,0.4,2;1;1;1,1,0,0,10
uNb9QFRL6hY-66,uNb9QFRL6hY_c6410f47ad754d6cbd890ba7dff8b449,uNb9QFRL6hY,manual,Hausdorff_9,5,4,1,3,0.6,0.4,2;1;1;1,1,0,0,10
uNb9QFRL6hY-66,uNb9QFRL6hY_c6410f47ad754d6cbd890ba7dff8b449,uNb9QFRL6hY,manual,Hausdorff_12,5,4,1,3,0.6,0.4,2;1;1;1,1,0,0,10
uNb9QFRL6hY-66,uNb9QFRL6hY_c6410f47ad754d6cbd890ba7dff8b449,uNb9QFRL6hY,manual,OSPA1_6_AND_H9,5,5,0,5,1.0,0.2,1;1;1;1;1,0,0,0,10
uNb9QFRL6hY-67,uNb9QFRL6hY_ca08ebfb2da647f68db41630637e400b,uNb9QFRL6hY,manual,OSPA1_6,5,2,1,1,0.2,0.8,4;1,6,0,0,10
uNb9QFRL6hY-67,uNb9QFRL6hY_ca08ebfb2da647f68db41630637e400b,uNb9QFRL6hY,manual,Hausdorff_6,5,3,1,2,0.4,0.6,3;1;1,3,0,0,10
uNb9QFRL6hY-67,uNb9QFRL6hY_ca08ebfb2da647f68db41630637e400b,uNb9QFRL6hY,manual,Hausdorff_9,5,3,1,2,0.4,0.6,3;1;1,3,0,0,10
uNb9QFRL6hY-67,uNb9QFRL6hY_ca08ebfb2da647f68db41630637e400b,uNb9QFRL6hY,manual,Hausdorff_12,5,3,1,2,0.4,0.6,3;1;1,5,2,2,10
uNb9QFRL6hY-67,uNb9QFRL6hY_ca08ebfb2da647f68db41630637e400b,uNb9QFRL6hY,manual,OSPA1_6_AND_H9,5,3,1,2,0.4,0.6,3;1;1,3,0,0,10
uNb9QFRL6hY-68,uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,uNb9QFRL6hY,manual,OSPA1_6,5,2,1,1,0.2,0.8,4;1,6,0,0,10
uNb9QFRL6hY-68,uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,uNb9QFRL6hY,manual,Hausdorff_6,5,2,1,1,0.2,0.8,4;1,6,0,0,10
uNb9QFRL6hY-68,uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,uNb9QFRL6hY,manual,Hausdorff_9,5,2,1,1,0.2,0.8,4;1,6,0,0,10
uNb9QFRL6hY-68,uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,uNb9QFRL6hY,manual,Hausdorff_12,5,2,1,1,0.2,0.8,4;1,6,0,0,10
uNb9QFRL6hY-68,uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,uNb9QFRL6hY,manual,OSPA1_6_AND_H9,5,2,1,1,0.2,0.8,4;1,6,0,0,10
uNb9QFRL6hY-68,uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,uNb9QFRL6hY,semi,OSPA1_6,5,2,1,1,0.2,0.8,4;1,6,0,0,10
uNb9QFRL6hY-68,uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,uNb9QFRL6hY,semi,Hausdorff_6,5,3,1,2,0.4,0.6,3;1;1,3,0,0,10
uNb9QFRL6hY-68,uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,uNb9QFRL6hY,semi,Hausdorff_9,5,2,1,1,0.2,0.8,4;1,6,0,0,10
uNb9QFRL6hY-68,uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,uNb9QFRL6hY,semi,Hausdorff_12,5,2,1,1,0.2,0.8,4;1,6,0,0,10
uNb9QFRL6hY-68,uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,uNb9QFRL6hY,semi,OSPA1_6_AND_H9,5,2,1,1,0.2,0.8,4;1,6,0,0,10
uNb9QFRL6hY-69,uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,uNb9QFRL6hY,manual,OSPA1_6,5,5,0,5,1.0,0.2,1;1;1;1;1,0,0,0,10
uNb9QFRL6hY-69,uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,uNb9QFRL6hY,manual,Hausdorff_6,5,5,0,5,1.0,0.2,1;1;1;1;1,0,0,0,10
uNb9QFRL6hY-69,uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,uNb9QFRL6hY,manual,Hausdorff_9,5,5,0,5,1.0,0.2,1;1;1;1;1,0,0,0,10
uNb9QFRL6hY-69,uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,uNb9QFRL6hY,manual,Hausdorff_12,5,5,0,5,1.0,0.2,1;1;1;1;1,0,0,0,10
uNb9QFRL6hY-69,uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,uNb9QFRL6hY,manual,OSPA1_6_AND_H9,5,5,0,5,1.0,0.2,1;1;1;1;1,0,0,0,10
uNb9QFRL6hY-69,uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,uNb9QFRL6hY,semi,OSPA1_6,4,3,1,2,0.5,0.5,2;1;1,1,0,0,4
uNb9QFRL6hY-69,uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,uNb9QFRL6hY,semi,Hausdorff_6,4,3,1,2,0.5,0.5,2;1;1,1,0,0,4
uNb9QFRL6hY-69,uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,uNb9QFRL6hY,semi,Hausdorff_9,4,3,1,2,0.5,0.5,2;1;1,1,0,0,4
uNb9QFRL6hY-69,uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,uNb9QFRL6hY,semi,Hausdorff_12,4,3,1,2,0.5,0.5,2;1;1,1,0,0,4
uNb9QFRL6hY-69,uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,uNb9QFRL6hY,semi,OSPA1_6_AND_H9,4,3,1,2,0.5,0.5,2;1;1,1,0,0,4
uNb9QFRL6hY-70,uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,uNb9QFRL6hY,manual,OSPA1_6,24,2,1,1,0.041666666666666664,0.9583333333333334,23;1,253,0,0,2024
uNb9QFRL6hY-70,uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,uNb9QFRL6hY,manual,Hausdorff_6,24,7,4,3,0.125,0.2916666666666667,7;6;6;2;1;1;1,162,110,195,2024
uNb9QFRL6hY-70,uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,uNb9QFRL6hY,manual,Hausdorff_9,24,4,2,2,0.08333333333333333,0.7916666666666666,19;3;1;1,215,41,265,2024
uNb9QFRL6hY-70,uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,uNb9QFRL6hY,manual,Hausdorff_12,24,3,2,1,0.041666666666666664,0.8333333333333334,20;3;1,244,51,145,2024
uNb9QFRL6hY-70,uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,uNb9QFRL6hY,manual,OSPA1_6_AND_H9,24,4,2,2,0.08333333333333333,0.7916666666666666,19;3;1;1,215,41,265,2024
uNb9QFRL6hY-82,uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,uNb9QFRL6hY,manual,OSPA1_6,5,1,1,0,0.0,1.0,5,10,0,0,10
uNb9QFRL6hY-82,uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,uNb9QFRL6hY,manual,Hausdorff_6,5,2,1,1,0.2,0.8,4;1,9,3,3,10
uNb9QFRL6hY-82,uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,uNb9QFRL6hY,manual,Hausdorff_9,5,1,1,0,0.0,1.0,5,10,0,0,10
uNb9QFRL6hY-82,uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,uNb9QFRL6hY,manual,Hausdorff_12,5,1,1,0,0.0,1.0,5,10,0,0,10
uNb9QFRL6hY-82,uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,uNb9QFRL6hY,manual,OSPA1_6_AND_H9,5,1,1,0,0.0,1.0,5,10,0,0,10
uNb9QFRL6hY-83,uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,uNb9QFRL6hY,manual,OSPA1_6,5,5,0,5,1.0,0.2,1;1;1;1;1,0,0,0,10
uNb9QFRL6hY-83,uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,uNb9QFRL6hY,manual,Hausdorff_6,5,5,0,5,1.0,0.2,1;1;1;1;1,0,0,0,10
uNb9QFRL6hY-83,uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,uNb9QFRL6hY,manual,Hausdorff_9,5,5,0,5,1.0,0.2,1;1;1;1;1,0,0,0,10
uNb9QFRL6hY-83,uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,uNb9QFRL6hY,manual,Hausdorff_12,5,5,0,5,1.0,0.2,1;1;1;1;1,0,0,0,10
uNb9QFRL6hY-83,uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,uNb9QFRL6hY,manual,OSPA1_6_AND_H9,5,5,0,5,1.0,0.2,1;1;1;1;1,0,0,0,10
uNb9QFRL6hY-88,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY,manual,OSPA1_6,5,5,0,5,1.0,0.2,1;1;1;1;1,0,0,0,10
uNb9QFRL6hY-88,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY,manual,Hausdorff_6,5,5,0,5,1.0,0.2,1;1;1;1;1,0,0,0,10
uNb9QFRL6hY-88,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY,manual,Hausdorff_9,5,5,0,5,1.0,0.2,1;1;1;1;1,0,0,0,10
uNb9QFRL6hY-88,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY,manual,Hausdorff_12,5,5,0,5,1.0,0.2,1;1;1;1;1,0,0,0,10
uNb9QFRL6hY-88,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY,manual,OSPA1_6_AND_H9,5,5,0,5,1.0,0.2,1;1;1;1;1,0,0,0,10
wc2JMjhGNzB-03,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB,manual,OSPA1_6,5,2,1,1,0.2,0.8,4;1,6,0,0,10
wc2JMjhGNzB-03,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB,manual,Hausdorff_6,5,3,1,2,0.4,0.6,3;1;1,5,2,2,10
wc2JMjhGNzB-03,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB,manual,Hausdorff_9,5,2,1,1,0.2,0.8,4;1,6,0,0,10
wc2JMjhGNzB-03,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB,manual,Hausdorff_12,5,2,1,1,0.2,0.8,4;1,6,0,0,10
wc2JMjhGNzB-03,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB,manual,OSPA1_6_AND_H9,5,2,1,1,0.2,0.8,4;1,6,0,0,10
wc2JMjhGNzB-14,wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,wc2JMjhGNzB,manual,OSPA1_6,5,4,1,3,0.6,0.4,2;1;1;1,1,0,0,10
wc2JMjhGNzB-14,wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,wc2JMjhGNzB,manual,Hausdorff_6,5,5,0,5,1.0,0.2,1;1;1;1;1,0,0,0,10
wc2JMjhGNzB-14,wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,wc2JMjhGNzB,manual,Hausdorff_9,5,5,0,5,1.0,0.2,1;1;1;1;1,0,0,0,10
wc2JMjhGNzB-14,wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,wc2JMjhGNzB,manual,Hausdorff_12,5,4,1,3,0.6,0.4,2;1;1;1,1,0,0,10
wc2JMjhGNzB-14,wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,wc2JMjhGNzB,manual,OSPA1_6_AND_H9,5,5,0,5,1.0,0.2,1;1;1;1;1,0,0,0,10
wc2JMjhGNzB-15,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,manual,OSPA1_6,24,1,1,0,0.0,1.0,24,276,0,0,2024
wc2JMjhGNzB-15,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,manual,Hausdorff_6,24,4,2,2,0.08333333333333333,0.5416666666666666,13;9;1;1,244,130,338,2024
wc2JMjhGNzB-15,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,manual,Hausdorff_9,24,2,2,0,0.0,0.5833333333333334,14;10,273,137,60,2024
wc2JMjhGNzB-15,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,manual,Hausdorff_12,24,1,1,0,0.0,1.0,24,276,0,0,2024
wc2JMjhGNzB-15,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,manual,OSPA1_6_AND_H9,24,2,2,0,0.0,0.5833333333333334,14;10,273,137,60,2024
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB,semi,OSPA1_6,24,1,1,0,0.0,1.0,24,276,0,0,2024
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB,semi,Hausdorff_6,24,3,3,0,0.0,0.7083333333333334,17;5;2,255,108,148,2024
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB,semi,Hausdorff_9,24,2,2,0,0.0,0.9166666666666666,22;2,274,42,42,2024
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB,semi,Hausdorff_12,24,1,1,0,0.0,1.0,24,276,0,0,2024
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB,semi,OSPA1_6_AND_H9,24,2,2,0,0.0,0.9166666666666666,22;2,274,42,42,2024
wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB,semi,OSPA1_6,24,2,1,1,0.041666666666666664,0.9583333333333334,23;1,261,8,120,2024
wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB,semi,Hausdorff_6,24,4,2,2,0.08333333333333333,0.5833333333333334,14;8;1;1,225,106,104,2024
wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB,semi,Hausdorff_9,24,3,1,2,0.08333333333333333,0.9166666666666666,22;1;1,232,1,21,2024
wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB,semi,Hausdorff_12,24,3,1,2,0.08333333333333333,0.9166666666666666,22;1;1,238,7,105,2024
wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB,semi,OSPA1_6_AND_H9,24,3,1,2,0.08333333333333333,0.9166666666666666,22;1;1,232,1,21,2024
wc2JMjhGNzB-26,wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,wc2JMjhGNzB,manual,OSPA1_6,6,5,1,4,0.6666666666666666,0.3333333333333333,2;1;1;1;1,1,0,0,20
wc2JMjhGNzB-26,wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,wc2JMjhGNzB,manual,Hausdorff_6,6,5,1,4,0.6666666666666666,0.3333333333333333,2;1;1;1;1,1,0,0,20
wc2JMjhGNzB-26,wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,wc2JMjhGNzB,manual,Hausdorff_9,6,5,1,4,0.6666666666666666,0.3333333333333333,2;1;1;1;1,1,0,0,20
wc2JMjhGNzB-26,wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,wc2JMjhGNzB,manual,Hausdorff_12,6,5,1,4,0.6666666666666666,0.3333333333333333,2;1;1;1;1,1,0,0,20
wc2JMjhGNzB-26,wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,wc2JMjhGNzB,manual,OSPA1_6_AND_H9,6,5,1,4,0.6666666666666666,0.3333333333333333,2;1;1;1;1,1,0,0,20
wc2JMjhGNzB-30,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB,manual,OSPA1_6,6,4,2,2,0.3333333333333333,0.3333333333333333,2;2;1;1,2,0,0,20
wc2JMjhGNzB-30,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB,manual,Hausdorff_6,6,3,1,2,0.3333333333333333,0.6666666666666666,4;1;1,9,3,3,20
wc2JMjhGNzB-30,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB,manual,Hausdorff_9,6,2,1,1,0.16666666666666666,0.8333333333333334,5;1,10,0,0,20
wc2JMjhGNzB-30,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB,manual,Hausdorff_12,6,2,1,1,0.16666666666666666,0.8333333333333334,5;1,10,0,0,20
wc2JMjhGNzB-30,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB,manual,OSPA1_6_AND_H9,6,4,2,2,0.3333333333333333,0.3333333333333333,2;2;1;1,2,0,0,20
wc2JMjhGNzB-30,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB,semi,OSPA1_6,4,1,1,0,0.0,1.0,4,6,0,0,4
wc2JMjhGNzB-30,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB,semi,Hausdorff_6,4,1,1,0,0.0,1.0,4,6,0,0,4
wc2JMjhGNzB-30,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB,semi,Hausdorff_9,4,1,1,0,0.0,1.0,4,6,0,0,4
wc2JMjhGNzB-30,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB,semi,Hausdorff_12,4,1,1,0,0.0,1.0,4,6,0,0,4
wc2JMjhGNzB-30,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB,semi,OSPA1_6_AND_H9,4,1,1,0,0.0,1.0,4,6,0,0,4
wc2JMjhGNzB-40,wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB,semi,OSPA1_6,24,1,1,0,0.0,1.0,24,276,0,0,2024
wc2JMjhGNzB-40,wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB,semi,Hausdorff_6,24,3,2,1,0.041666666666666664,0.8333333333333334,20;3;1,251,58,40,2024
wc2JMjhGNzB-40,wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB,semi,Hausdorff_9,24,2,1,1,0.041666666666666664,0.9583333333333334,23;1,253,0,0,2024
wc2JMjhGNzB-40,wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB,semi,Hausdorff_12,24,2,1,1,0.041666666666666664,0.9583333333333334,23;1,253,0,0,2024
wc2JMjhGNzB-40,wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB,semi,OSPA1_6_AND_H9,24,2,1,1,0.041666666666666664,0.9583333333333334,23;1,253,0,0,2024
wc2JMjhGNzB-46,wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB,manual,OSPA1_6,7,2,2,0,0.0,0.7142857142857143,5;2,11,0,0,35
wc2JMjhGNzB-46,wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB,manual,Hausdorff_6,7,2,2,0,0.0,0.7142857142857143,5;2,11,0,0,35
wc2JMjhGNzB-46,wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB,manual,Hausdorff_9,7,2,2,0,0.0,0.7142857142857143,5;2,11,0,0,35
wc2JMjhGNzB-46,wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB,manual,Hausdorff_12,7,2,2,0,0.0,0.7142857142857143,5;2,11,0,0,35
wc2JMjhGNzB-46,wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB,manual,OSPA1_6_AND_H9,7,2,2,0,0.0,0.7142857142857143,5;2,11,0,0,35
wc2JMjhGNzB-46,wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB,semi,OSPA1_6,5,2,1,1,0.2,0.8,4;1,6,0,0,10
wc2JMjhGNzB-46,wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB,semi,Hausdorff_6,5,2,1,1,0.2,0.8,4;1,7,1,3,10
wc2JMjhGNzB-46,wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB,semi,Hausdorff_9,5,1,1,0,0.0,1.0,5,10,0,0,10
wc2JMjhGNzB-46,wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB,semi,Hausdorff_12,5,1,1,0,0.0,1.0,5,10,0,0,10
wc2JMjhGNzB-46,wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB,semi,OSPA1_6_AND_H9,5,2,1,1,0.2,0.8,4;1,6,0,0,10
wc2JMjhGNzB-53,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,manual,OSPA1_6,23,9,6,3,0.13043478260869565,0.21739130434782608,5;4;4;3;2;2;1;1;1,27,0,0,1771
wc2JMjhGNzB-53,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,manual,Hausdorff_6,23,14,6,8,0.34782608695652173,0.13043478260869565,3;3;3;2;2;2;1;1;1;1;1;1;1;1,12,0,0,1771
wc2JMjhGNzB-53,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,manual,Hausdorff_9,23,11,7,4,0.17391304347826086,0.17391304347826086,4;3;3;3;2;2;2;1;1;1;1,23,5,6,1771
wc2JMjhGNzB-53,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,manual,Hausdorff_12,23,9,5,4,0.17391304347826086,0.21739130434782608,5;4;4;3;3;1;1;1;1,29,1,2,1771
wc2JMjhGNzB-53,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,manual,OSPA1_6_AND_H9,23,11,7,4,0.17391304347826086,0.17391304347826086,4;3;3;3;2;2;2;1;1;1;1,22,4,4,1771
wc2JMjhGNzB-54,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,manual,OSPA1_6,5,1,1,0,0.0,1.0,5,10,0,0,10
wc2JMjhGNzB-54,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,manual,Hausdorff_6,5,2,2,0,0.0,0.6,3;2,4,0,0,10
wc2JMjhGNzB-54,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,manual,Hausdorff_9,5,2,2,0,0.0,0.6,3;2,8,4,4,10
wc2JMjhGNzB-54,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,manual,Hausdorff_12,5,1,1,0,0.0,1.0,5,10,0,0,10
wc2JMjhGNzB-54,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,manual,OSPA1_6_AND_H9,5,2,2,0,0.0,0.6,3;2,8,4,4,10
wc2JMjhGNzB-54,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,semi,OSPA1_6,4,2,1,1,0.25,0.75,3;1,3,0,0,4
wc2JMjhGNzB-54,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,semi,Hausdorff_6,4,3,1,2,0.5,0.5,2;1;1,1,0,0,4
wc2JMjhGNzB-54,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,semi,Hausdorff_9,4,3,1,2,0.5,0.5,2;1;1,1,0,0,4
wc2JMjhGNzB-54,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,semi,Hausdorff_12,4,3,1,2,0.5,0.5,2;1;1,2,1,1,4
wc2JMjhGNzB-54,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,semi,OSPA1_6_AND_H9,4,3,1,2,0.5,0.5,2;1;1,1,0,0,4
wc2JMjhGNzB-56,wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB,semi,OSPA1_6,24,5,4,1,0.041666666666666664,0.5416666666666666,13;5;3;2;1,92,0,0,2024
wc2JMjhGNzB-56,wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB,semi,Hausdorff_6,24,8,6,2,0.08333333333333333,0.2916666666666667,7;5;4;2;2;2;1;1,73,33,58,2024
wc2JMjhGNzB-56,wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB,semi,Hausdorff_9,24,7,5,2,0.08333333333333333,0.4583333333333333,11;5;2;2;2;1;1,87,19,29,2024
wc2JMjhGNzB-56,wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB,semi,Hausdorff_12,24,7,5,2,0.08333333333333333,0.4583333333333333,11;5;2;2;2;1;1,89,21,11,2024
wc2JMjhGNzB-56,wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB,semi,OSPA1_6_AND_H9,24,7,5,2,0.08333333333333333,0.4583333333333333,11;5;2;2;2;1;1,87,19,29,2024
wc2JMjhGNzB-59,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,manual,OSPA1_6,24,3,2,1,0.041666666666666664,0.5,12;11;1,218,97,365,2024
wc2JMjhGNzB-59,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,manual,Hausdorff_6,24,9,6,3,0.125,0.25,6;4;4;3;2;2;1;1;1,74,42,143,2024
wc2JMjhGNzB-59,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,manual,Hausdorff_9,24,6,5,1,0.041666666666666664,0.4166666666666667,10;4;3;3;3;1,168,108,466,2024
