code,image_id,building,condition,id_a,id_b,worker_a,worker_b,n_a,n_b,same_count,ospa1,ospa2,cardinality_floor,hausdorff,directed_a,directed_b,nn_mean,sum_assignment_max,bottleneck,uncovered_a_3,uncovered_b_3,matched_3,one_to_one_unmatched_3,uncovered_a_6,uncovered_b_6,matched_6,one_to_one_unmatched_6,uncovered_a_9,uncovered_b_9,matched_9,one_to_one_unmatched_9,uncovered_a_12,uncovered_b_12,matched_12,one_to_one_unmatched_12
uNb9QFRL6hY-63,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,manual,9296d36ebe81d569,08589c3af25a8b0d,W018,W021,8,8,True,1.5787409096496638,1.7053104244698543,0.0,2.5802974965189542,2.5802974965189542,2.5802974965189542,1.5787409096496638,2.5802974965189542,2.5802974965189542,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0
uNb9QFRL6hY-63,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,manual,9296d36ebe81d569,317410f693c7379d,W018,W027,8,8,True,2.4124288592670498,2.99747044961916,0.0,5.310330012131051,5.310330012131051,5.310330012131051,2.4124288592670498,5.310330012131051,5.310330012131051,3,3,5,6,0,0,8,0,0,0,8,0,0,0,8,0
uNb9QFRL6hY-63,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,manual,9296d36ebe81d569,80fbe67225c21eb2,W018,W028,8,8,True,6.019642027903334,7.439167087180741,0.0,13.119898047546362,13.119898047546362,13.119898047546362,6.019642027903334,13.119898047546362,13.119898047546362,5,5,3,10,4,4,4,8,2,2,6,4,2,2,6,4
uNb9QFRL6hY-63,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,manual,9296d36ebe81d569,d6563b79ad01a3ad,W018,W029,8,8,True,3.5832630670790997,4.19042293922721,0.0,6.908328307420074,6.908328307420074,6.908328307420074,3.5832630670790997,6.908328307420074,6.908328307420074,5,5,3,10,1,1,7,2,0,0,8,0,0,0,8,0
uNb9QFRL6hY-63,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,manual,9296d36ebe81d569,5658951cb26b6a74,W018,W030,8,8,True,1.8533885433285833,2.240581556790162,0.0,4.239634489646099,4.239634489646099,4.239634489646099,1.8533885433285833,4.239634489646099,4.239634489646099,2,2,6,4,0,0,8,0,0,0,8,0,0,0,8,0
uNb9QFRL6hY-63,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,manual,9296d36ebe81d569,069c8d013f9ff384,W018,W031,8,8,True,1.5347185460118589,1.9020927720743475,0.0,3.9423694717275253,3.9423694717275253,3.9423694717275253,1.5347185460118589,3.9423694717275253,3.9423694717275253,1,1,7,2,0,0,8,0,0,0,8,0,0,0,8,0
uNb9QFRL6hY-63,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,manual,9296d36ebe81d569,f6377d1bf3f1d93a,W018,W032,8,8,True,3.899275016833687,5.378074247870488,0.0,10.233332006510947,10.233332006510947,10.233332006510947,3.8992750168336867,10.233332006510947,10.233332006510947,4,4,4,8,2,2,6,4,2,2,6,4,0,0,8,0
uNb9QFRL6hY-63,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,manual,9296d36ebe81d569,abffbe9ff5e5e049,W018,W033,8,8,True,2.074986375491166,2.581420910745116,0.0,4.660488401786856,4.660488401786856,4.660488401786856,2.074986375491166,4.660488401786856,4.660488401786856,2,2,6,4,0,0,8,0,0,0,8,0,0,0,8,0
uNb9QFRL6hY-63,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,manual,9296d36ebe81d569,b5310b5a5c856240,W018,W034,8,10,False,13.371089072139734,19.132311447894665,6.0,63.605100891169684,53.95501661882927,63.605100891169684,19.219997999333202,63.605100891169684,,3,5,5,8,3,5,5,8,2,4,6,6,2,4,6,6
uNb9QFRL6hY-63,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,manual,9296d36ebe81d569,84737c49b7cb43cb,W018,W035,8,8,True,15.276553339902351,21.219344406063698,0.0,62.97743892448824,62.97743892448824,62.97743892448824,31.010162575536192,85.52810354490234,62.97743892448824,4,4,4,8,4,4,4,8,4,4,4,8,4,4,4,8
uNb9QFRL6hY-63,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,manual,9296d36ebe81d569,e37769f9a2907705,W018,W036,8,8,True,1.363140273479785,1.484936976553067,0.0,2.349003322588992,2.349003322588992,2.349003322588992,1.363140273479785,2.349003322588992,2.349003322588992,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0
uNb9QFRL6hY-63,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,manual,9296d36ebe81d569,3f5307c8e24eadb4,W018,W037,8,8,True,2.825136085317968,3.499803895359916,0.0,6.012089770574537,6.012089770574537,6.012089770574537,2.825136085317968,6.012089770574537,6.012089770574537,4,4,4,8,1,1,7,2,0,0,8,0,0,0,8,0
uNb9QFRL6hY-63,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,manual,08589c3af25a8b0d,317410f693c7379d,W021,W027,8,8,True,2.242539596256627,2.526050006648352,0.0,4.086855283891861,4.086855283891861,4.086855283891861,2.242539596256627,4.086855283891861,4.086855283891861,2,2,6,4,0,0,8,0,0,0,8,0,0,0,8,0
uNb9QFRL6hY-63,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,manual,08589c3af25a8b0d,80fbe67225c21eb2,W021,W028,8,8,True,6.077561228630767,7.9502613288203445,0.0,13.86611252502258,13.86611252502258,13.86611252502258,6.077561228630767,13.86611252502258,13.86611252502258,5,5,3,10,4,4,4,8,2,2,6,4,2,2,6,4
uNb9QFRL6hY-63,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,manual,08589c3af25a8b0d,d6563b79ad01a3ad,W021,W029,8,8,True,4.011522776935786,4.8314154490471015,0.0,8.757245414758705,8.757245414758705,8.757245414758705,4.011522776935786,8.757245414758705,8.757245414758705,5,5,3,10,2,2,6,4,0,0,8,0,0,0,8,0
uNb9QFRL6hY-63,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,manual,08589c3af25a8b0d,5658951cb26b6a74,W021,W030,8,8,True,1.5509814074957151,1.703262183586075,0.0,2.7041084696004942,2.7041084696004942,2.7041084696004942,1.5509814074957151,2.7041084696004942,2.7041084696004942,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0
uNb9QFRL6hY-63,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,manual,08589c3af25a8b0d,069c8d013f9ff384,W021,W031,8,8,True,1.460704746015531,1.730983488947962,0.0,3.364310926167197,3.364310926167197,3.364310926167197,1.460704746015531,3.364310926167197,3.364310926167197,1,1,7,2,0,0,8,0,0,0,8,0,0,0,8,0
uNb9QFRL6hY-63,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,manual,08589c3af25a8b0d,f6377d1bf3f1d93a,W021,W032,8,8,True,3.6814769347665766,5.556470480708019,0.0,11.115668240963274,11.115668240963274,11.115668240963274,3.6814769347665766,11.115668240963274,11.115668240963274,2,2,6,4,2,2,6,4,2,2,6,4,0,0,8,0
uNb9QFRL6hY-63,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,manual,08589c3af25a8b0d,abffbe9ff5e5e049,W021,W033,8,8,True,1.8646936907179357,2.2349037588371847,0.0,3.8489704539380583,3.8489704539380583,3.8489704539380583,1.8646936907179357,3.8489704539380583,3.8489704539380583,2,2,6,4,0,0,8,0,0,0,8,0,0,0,8,0
uNb9QFRL6hY-63,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,manual,08589c3af25a8b0d,b5310b5a5c856240,W021,W034,8,10,False,13.005581880485844,19.06374977568356,6.0,62.95462108657073,51.47090795113136,62.95462108657073,18.73749733245231,62.95462108657073,,3,5,5,8,2,4,6,6,2,4,6,6,2,4,6,6
uNb9QFRL6hY-63,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,manual,08589c3af25a8b0d,84737c49b7cb43cb,W021,W035,8,8,True,15.419989139440883,21.22779239685926,0.0,63.32870367120847,63.32870367120847,63.32870367120847,31.118351449374362,70.37512847099572,63.32870367120847,4,4,4,8,4,4,4,8,4,4,4,8,4,4,4,8
uNb9QFRL6hY-63,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,manual,08589c3af25a8b0d,e37769f9a2907705,W021,W036,8,8,True,0.9346155980333006,1.265718267791665,0.0,2.5312232278935185,2.5312232278935185,2.5312232278935185,0.9346155980333006,2.5312232278935185,2.5312232278935185,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0
uNb9QFRL6hY-63,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,manual,08589c3af25a8b0d,3f5307c8e24eadb4,W021,W037,8,8,True,3.1187516779821705,3.9184043126879766,0.0,8.130704899656031,8.130704899656031,8.130704899656031,3.1187516779821705,8.130704899656031,8.130704899656031,3,3,5,6,1,1,7,2,0,0,8,0,0,0,8,0
uNb9QFRL6hY-63,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,manual,317410f693c7379d,80fbe67225c21eb2,W027,W028,8,8,True,5.401733686241691,7.138560684100501,0.0,13.376764738753783,13.376764738753783,13.376764738753783,5.401733686241691,13.376764738753783,13.376764738753783,5,5,3,10,2,2,6,4,2,2,6,4,2,2,6,4
uNb9QFRL6hY-63,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,manual,317410f693c7379d,d6563b79ad01a3ad,W027,W029,8,8,True,5.687938594802818,6.447439381762584,0.0,11.306275346117527,11.306275346117527,11.306275346117527,5.687938594802818,11.306275346117527,11.306275346117527,8,8,0,16,2,2,6,4,2,2,6,4,0,0,8,0
uNb9QFRL6hY-63,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,manual,317410f693c7379d,5658951cb26b6a74,W027,W030,8,8,True,2.9676111423734994,3.1920237441858035,0.0,4.747914528843706,4.747914528843706,4.747914528843706,2.9676111423734994,4.747914528843706,4.747914528843706,4,4,4,8,0,0,8,0,0,0,8,0,0,0,8,0
uNb9QFRL6hY-63,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,manual,317410f693c7379d,069c8d013f9ff384,W027,W031,8,8,True,1.4248999418912802,1.584950281655791,0.0,2.3237294575000447,2.3237294575000447,2.3237294575000447,1.4248999418912802,2.3237294575000447,2.3237294575000447,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0
uNb9QFRL6hY-63,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,manual,317410f693c7379d,f6377d1bf3f1d93a,W027,W032,8,8,True,4.893386510859585,5.904717022094341,0.0,10.63360084142891,10.63360084142891,10.63360084142891,4.893386510859585,10.63360084142891,10.63360084142891,4,4,4,8,2,2,6,4,2,2,6,4,0,0,8,0
uNb9QFRL6hY-63,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,manual,317410f693c7379d,abffbe9ff5e5e049,W027,W033,8,8,True,2.8071830631223955,3.3625433000235128,0.0,6.398748776033175,6.398748776033175,6.398748776033175,2.8071830631223955,6.398748776033175,6.398748776033175,4,4,4,8,1,1,7,2,0,0,8,0,0,0,8,0
uNb9QFRL6hY-63,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,manual,317410f693c7379d,b5310b5a5c856240,W027,W034,8,10,False,13.664199484681683,19.150636267678344,6.0,64.45500004345334,49.18362217983834,64.45500004345334,19.460780705253367,64.45500004345334,,3,5,5,8,3,5,5,8,2,4,6,6,2,4,6,6
uNb9QFRL6hY-63,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,manual,317410f693c7379d,84737c49b7cb43cb,W027,W035,8,8,True,15.84825037929092,21.26683666792326,0.0,64.63107351426655,64.63107351426655,64.63107351426655,32.14778588866261,85.9569599801041,64.63107351426655,5,5,3,10,4,4,4,8,4,4,4,8,4,4,4,8
uNb9QFRL6hY-63,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,manual,317410f693c7379d,e37769f9a2907705,W027,W036,8,8,True,2.457264850776031,2.786134180217077,0.0,4.91528405242842,4.91528405242842,4.91528405242842,2.457264850776031,4.91528405242842,4.91528405242842,3,3,5,6,0,0,8,0,0,0,8,0,0,0,8,0
uNb9QFRL6hY-63,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,manual,317410f693c7379d,3f5307c8e24eadb4,W027,W037,8,8,True,4.356540967240777,5.540216720645121,0.0,10.895792812299968,10.895792812299968,10.895792812299968,4.356540967240777,10.895792812299968,10.895792812299968,4,4,4,8,2,2,6,4,1,1,7,2,0,0,8,0
uNb9QFRL6hY-63,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,manual,80fbe67225c21eb2,d6563b79ad01a3ad,W028,W029,8,8,True,7.494522381719784,7.722371084287153,0.0,9.721968155411892,9.721968155411892,9.721968155411892,7.494522381719784,9.721968155411892,9.721968155411892,8,8,0,16,7,7,1,14,2,2,6,4,0,0,8,0
uNb9QFRL6hY-63,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,manual,80fbe67225c21eb2,5658951cb26b6a74,W028,W030,8,8,True,6.39440213701562,7.841871267785082,0.0,13.563088743145439,13.563088743145439,13.563088743145439,6.39440213701562,13.563088743145439,13.563088743145439,5,5,3,10,3,3,5,6,2,2,6,4,2,2,6,4
uNb9QFRL6hY-63,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,manual,80fbe67225c21eb2,069c8d013f9ff384,W028,W031,8,8,True,5.563526638627977,7.599530996870664,0.0,13.91490815357043,13.91490815357043,13.91490815357043,5.563526638627977,13.91490815357043,13.91490815357043,4,4,4,8,3,3,5,6,2,2,6,4,2,2,6,4
uNb9QFRL6hY-63,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,manual,80fbe67225c21eb2,f6377d1bf3f1d93a,W028,W032,8,8,True,3.334640115051347,3.9397621080306964,0.0,6.601067796085027,6.601067796085027,6.601067796085027,3.3346401150513474,6.601067796085027,6.601067796085027,3,3,5,6,2,2,6,4,0,0,8,0,0,0,8,0
uNb9QFRL6hY-63,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,manual,80fbe67225c21eb2,abffbe9ff5e5e049,W028,W033,8,8,True,6.508740508863616,7.896397837041196,0.0,13.867613071757736,13.867613071757736,13.867613071757736,6.508740508863616,13.867613071757736,13.867613071757736,7,7,1,14,4,4,4,8,2,2,6,4,2,2,6,4
uNb9QFRL6hY-63,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,manual,80fbe67225c21eb2,b5310b5a5c856240,W028,W034,8,10,False,16.880997755007126,20.324921851090657,6.0,65.17324693103009,50.61714398762942,65.17324693103009,22.948844162465054,65.17324693103009,,7,9,1,16,6,8,2,14,4,6,4,10,4,6,4,10
uNb9QFRL6hY-63,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,manual,80fbe67225c21eb2,84737c49b7cb43cb,W028,W035,8,8,True,19.993755910444836,22.48323584564845,0.0,63.03071026082802,63.03071026082802,63.03071026082802,35.98557552507799,91.0923586293461,63.03071026082802,8,8,0,16,8,8,0,16,6,6,2,12,6,6,2,12
uNb9QFRL6hY-63,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,manual,80fbe67225c21eb2,e37769f9a2907705,W028,W036,8,8,True,6.05608580859156,7.822789346932056,0.0,13.954960057282165,13.954960057282165,13.954960057282165,6.05608580859156,13.954960057282165,13.954960057282165,5,5,3,10,3,3,5,6,2,2,6,4,2,2,6,4
uNb9QFRL6hY-63,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,manual,80fbe67225c21eb2,3f5307c8e24eadb4,W028,W037,8,8,True,7.815452766799094,8.517967838208286,0.0,12.991383481391269,12.991383481391269,12.991383481391269,7.815452766799094,12.991383481391269,12.991383481391269,8,8,0,16,6,6,2,12,2,2,6,4,2,2,6,4
uNb9QFRL6hY-63,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,manual,d6563b79ad01a3ad,5658951cb26b6a74,W029,W030,8,8,True,3.1813775471611994,4.008504630674204,0.0,7.122254836297103,7.122254836297103,7.122254836297103,3.1813775471611994,7.122254836297103,7.122254836297103,4,4,4,8,2,2,6,4,0,0,8,0,0,0,8,0
uNb9QFRL6hY-63,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,manual,d6563b79ad01a3ad,069c8d013f9ff384,W029,W031,8,8,True,4.952488572877608,5.718308896923278,0.0,9.366672750337697,9.366672750337697,9.366672750337697,4.952488572877609,9.366672750337697,9.366672750337697,6,6,2,12,2,2,6,4,1,1,7,2,0,0,8,0
uNb9QFRL6hY-63,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,manual,d6563b79ad01a3ad,f6377d1bf3f1d93a,W029,W032,8,8,True,4.2354540956161735,5.266603630487484,0.0,7.812583532166031,7.812583532166031,7.812583532166031,4.2354540956161735,7.812583532166031,7.812583532166031,4,4,4,8,4,4,4,8,0,0,8,0,0,0,8,0
uNb9QFRL6hY-63,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,manual,d6563b79ad01a3ad,abffbe9ff5e5e049,W029,W033,8,8,True,3.4519371821072378,4.269308358238193,0.0,8.63210241835649,8.63210241835649,8.63210241835649,3.4519371821072378,8.63210241835649,8.63210241835649,5,5,3,10,1,1,7,2,0,0,8,0,0,0,8,0
uNb9QFRL6hY-63,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,manual,d6563b79ad01a3ad,b5310b5a5c856240,W029,W034,8,10,False,14.169963483023313,19.326845008284533,6.0,61.60179160963373,57.13959110511301,61.60179160963373,19.896277209810137,61.60179160963373,,5,7,3,12,3,5,5,8,3,5,5,8,2,4,6,6
uNb9QFRL6hY-63,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,manual,d6563b79ad01a3ad,84737c49b7cb43cb,W029,W035,8,8,True,16.03018159481544,21.29482892756566,0.0,59.2530542646932,59.2530542646932,59.2530542646932,30.118667267959523,82.34439914268552,59.2530542646932,6,6,2,12,4,4,4,8,4,4,4,8,4,4,4,8
uNb9QFRL6hY-63,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,manual,d6563b79ad01a3ad,e37769f9a2907705,W029,W036,8,8,True,3.589581750142833,4.25016468936545,0.0,8.069741601517492,8.069741601517492,8.069741601517492,3.589581750142833,8.069741601517492,8.069741601517492,4,4,4,8,1,1,7,2,0,0,8,0,0,0,8,0
uNb9QFRL6hY-63,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,manual,d6563b79ad01a3ad,3f5307c8e24eadb4,W029,W037,8,8,True,1.9389897247786276,2.3292775867215494,0.0,3.773463743923553,3.773463743923553,3.773463743923553,1.9389897247786276,3.773463743923553,3.773463743923553,3,3,5,6,0,0,8,0,0,0,8,0,0,0,8,0
uNb9QFRL6hY-63,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,manual,5658951cb26b6a74,069c8d013f9ff384,W030,W031,8,8,True,2.1979612219726534,2.6272553403344423,0.0,4.564463532436967,4.564463532436967,4.564463532436967,2.1979612219726534,4.564463532436967,4.564463532436967,2,2,6,4,0,0,8,0,0,0,8,0,0,0,8,0
uNb9QFRL6hY-63,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,manual,5658951cb26b6a74,f6377d1bf3f1d93a,W030,W032,8,8,True,3.316042085870515,5.419196838550866,0.0,10.812558182041542,10.812558182041542,10.812558182041542,3.3160420858705155,10.812558182041542,10.812558182041542,2,2,6,4,2,2,6,4,2,2,6,4,0,0,8,0
uNb9QFRL6hY-63,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,manual,5658951cb26b6a74,abffbe9ff5e5e049,W030,W033,8,8,True,1.3518827564029516,1.468732483794463,0.0,2.267456709153815,2.267456709153815,2.267456709153815,1.3518827564029516,2.267456709153815,2.267456709153815,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0
uNb9QFRL6hY-63,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,manual,5658951cb26b6a74,b5310b5a5c856240,W030,W034,8,10,False,12.91401152740104,19.022839748220086,6.0,62.151503303336376,51.15210214590935,62.151503303336376,18.382468545238517,86.25455479296093,,2,4,6,6,2,4,6,6,2,4,6,6,2,4,6,6
uNb9QFRL6hY-63,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,manual,5658951cb26b6a74,84737c49b7cb43cb,W030,W035,8,8,True,15.374237309223982,21.221425742564684,0.0,62.082350905761935,62.082350905761935,62.082350905761935,30.354108391773085,91.16521828166009,62.082350905761935,4,4,4,8,4,4,4,8,4,4,4,8,4,4,4,8
uNb9QFRL6hY-63,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,manual,5658951cb26b6a74,e37769f9a2907705,W030,W036,8,8,True,1.2228746195053275,1.339164309289958,0.0,2.1187508187634436,2.1187508187634436,2.1187508187634436,1.2228746195053275,2.1187508187634436,2.1187508187634436,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0
uNb9QFRL6hY-63,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,manual,5658951cb26b6a74,3f5307c8e24eadb4,W030,W037,8,8,True,2.2840830133940653,3.160269397933911,0.0,7.579118134081493,7.579118134081493,7.579118134081493,2.2840830133940653,7.579118134081493,7.579118134081493,2,2,6,4,1,1,7,2,0,0,8,0,0,0,8,0
uNb9QFRL6hY-63,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,manual,069c8d013f9ff384,f6377d1bf3f1d93a,W031,W032,8,8,True,4.163212303360479,5.889290778250246,0.0,11.163626122743537,11.163626122743537,11.163626122743537,4.163212303360479,11.163626122743537,11.163626122743537,4,4,4,8,2,2,6,4,2,2,6,4,0,0,8,0
uNb9QFRL6hY-63,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,manual,069c8d013f9ff384,abffbe9ff5e5e049,W031,W033,8,8,True,1.9437991426729981,2.5695894180877095,0.0,4.730431016663164,4.730431016663164,4.730431016663164,1.9437991426729981,4.730431016663164,4.730431016663164,2,2,6,4,0,0,8,0,0,0,8,0,0,0,8,0
uNb9QFRL6hY-63,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,manual,069c8d013f9ff384,b5310b5a5c856240,W031,W034,8,10,False,13.048616463284384,19.10511996878056,6.0,64.40928195117759,50.13620356360641,64.40928195117759,18.664291137871228,64.40928195117759,,3,5,5,8,3,5,5,8,2,4,6,6,2,4,6,6
uNb9QFRL6hY-63,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,manual,069c8d013f9ff384,84737c49b7cb43cb,W031,W035,8,8,True,15.329126900985836,21.21868279460402,0.0,63.44052943417203,63.44052943417203,63.44052943417203,31.382713721896387,91.03697137055592,63.44052943417203,4,4,4,8,4,4,4,8,4,4,4,8,4,4,4,8
uNb9QFRL6hY-63,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,manual,069c8d013f9ff384,e37769f9a2907705,W031,W036,8,8,True,1.6115782133698415,2.0125489557992235,0.0,3.388615740096363,3.388615740096363,3.388615740096363,1.6115782133698415,3.388615740096363,3.388615740096363,2,2,6,4,0,0,8,0,0,0,8,0,0,0,8,0
uNb9QFRL6hY-63,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,manual,069c8d013f9ff384,3f5307c8e24eadb4,W031,W037,8,8,True,3.6700487861216824,4.842709720557578,0.0,9.300420951972587,9.300420951972587,9.300420951972587,3.6700487861216824,9.300420951972587,9.300420951972587,4,4,4,8,2,2,6,4,1,1,7,2,0,0,8,0
uNb9QFRL6hY-63,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,manual,f6377d1bf3f1d93a,abffbe9ff5e5e049,W032,W033,8,8,True,3.6435841111736575,5.603179951544277,0.0,11.11650524483298,11.11650524483298,11.11650524483298,3.6435841111736575,11.11650524483298,11.11650524483298,2,2,6,4,2,2,6,4,2,2,6,4,0,0,8,0
uNb9QFRL6hY-63,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,manual,f6377d1bf3f1d93a,b5310b5a5c856240,W032,W034,8,10,False,14.784941110054849,19.684455543380608,6.0,62.59028059421729,50.90651060001973,62.59028059421729,20.495345985175156,62.59028059421729,,4,6,4,10,4,6,4,10,4,6,4,10,2,4,6,6
uNb9QFRL6hY-63,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,manual,f6377d1bf3f1d93a,84737c49b7cb43cb,W032,W035,8,8,True,17.709107791116466,21.85625067909533,0.0,62.875272909018854,62.875272909018854,62.875272909018854,32.96213207973306,69.8101782485638,62.875272909018854,6,6,2,12,6,6,2,12,6,6,2,12,4,4,4,8
uNb9QFRL6hY-63,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,manual,f6377d1bf3f1d93a,e37769f9a2907705,W032,W036,8,8,True,3.5794986963731823,5.610062755844851,0.0,11.204702204573993,11.204702204573993,11.204702204573993,3.5794986963731823,11.204702204573993,11.204702204573993,2,2,6,4,2,2,6,4,2,2,6,4,0,0,8,0
uNb9QFRL6hY-63,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,manual,f6377d1bf3f1d93a,3f5307c8e24eadb4,W032,W037,8,8,True,4.736112783556612,6.200816447961835,0.0,10.206359114062383,10.206359114062383,10.206359114062383,4.736112783556612,10.206359114062383,10.206359114062383,5,5,3,10,3,3,5,6,2,2,6,4,0,0,8,0
uNb9QFRL6hY-63,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,manual,abffbe9ff5e5e049,b5310b5a5c856240,W033,W034,8,10,False,12.939948564805405,19.042182708564955,6.0,63.300368713910586,49.40177849981988,63.300368713910586,18.19863353848713,87.67283441737584,,3,5,5,8,2,4,6,6,2,4,6,6,2,4,6,6
