condition,family,contrast,method,image_id,building,actual_delta,predicted_delta,abs_delta_error
semi,coannotation,AABC minus AAB,continuous,Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,Z6MFQCViBuw,0.07222222222222226,0.002459878514775604,0.1478596340316614
semi,coannotation,AABC minus AAB,continuous,b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG,0.271604938271605,0.0006126967892223737,0.2960699023178439
semi,coannotation,AABC minus AAB,continuous,e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,e9zR4mvMWw7,0.016666666666666673,0.0030068873340509438,0.10196603995531066
semi,coannotation,AABC minus AAB,continuous,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,e9zR4mvMWw7,0.012345679012345678,0.0,0.024691358024691357
semi,coannotation,AABC minus AAB,continuous,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,e9zR4mvMWw7,0.0,0.0003091494657152672,0.0003091494657152672
semi,coannotation,AABC minus AAB,continuous,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,-0.03124999999999998,0.00019729021032305338,0.10833869853757071
semi,coannotation,AABC minus AAB,continuous,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,0.18333333333333338,0.002355235292068486,0.23715052347978222
semi,coannotation,AABC minus AAB,continuous,q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC,-0.05555555555555553,-0.0015165861275705332,0.11138432747236233
semi,coannotation,AABC minus AAB,continuous,rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,rPc6DW4iMge,0.09259259259259263,0.004526204720084583,0.09213789797515132
semi,coannotation,AABC minus AAB,continuous,uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,uNb9QFRL6hY,0.016666666666666705,0.00865583055478922,0.17694090152767922
semi,coannotation,AABC minus AAB,continuous,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB,0.0,0.0,0.0
semi,coannotation,AABC minus AAB,continuous,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB,0.0,0.0,0.0
semi,coannotation,AABC minus AAB,continuous,wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB,0.0,-0.0026352994160078486,0.003358337654292645
semi,coannotation,AABC minus AAB,continuous,wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB,0.1666666666666667,0.035967689082393554,0.13069897758427315
semi,coannotation,AABC minus AAB,equal,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va,0.10493827160493831,0.0,0.19135802469135804
semi,coannotation,AABC minus AAB,equal,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,0.06250000000000003,0.0,0.06250000000000003
semi,coannotation,AABC minus AAB,equal,B6ByNegPMKs_75327de9719945aa8b893a6404667884,B6ByNegPMKs,0.16666666666666669,0.0,0.26666666666666666
semi,coannotation,AABC minus AAB,equal,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,X7HyMhZNoso,0.17777777777777778,0.0,0.28888888888888886
semi,coannotation,AABC minus AAB,equal,Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,Z6MFQCViBuw,0.07222222222222226,0.0,0.15000000000000002
semi,coannotation,AABC minus AAB,equal,b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG,0.271604938271605,0.0,0.2962962962962963
semi,coannotation,AABC minus AAB,equal,e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,e9zR4mvMWw7,0.016666666666666673,0.0,0.09999999999999999
semi,coannotation,AABC minus AAB,equal,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,e9zR4mvMWw7,0.012345679012345678,0.0,0.024691358024691357
semi,coannotation,AABC minus AAB,equal,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,e9zR4mvMWw7,0.0,0.0,0.0
semi,coannotation,AABC minus AAB,equal,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,-0.03124999999999998,0.0,0.11458333333333331
semi,coannotation,AABC minus AAB,equal,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,0.18333333333333338,0.0,0.23333333333333334
semi,coannotation,AABC minus AAB,equal,q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC,-0.05555555555555553,0.0,0.1111111111111111
semi,coannotation,AABC minus AAB,equal,rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,rPc6DW4iMge,0.09259259259259263,0.0,0.09259259259259263
semi,coannotation,AABC minus AAB,equal,uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,uNb9QFRL6hY,0.016666666666666705,0.0,0.16666666666666669
semi,coannotation,AABC minus AAB,equal,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB,0.0,0.0,0.0
semi,coannotation,AABC minus AAB,equal,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB,0.0,0.0,0.0
semi,coannotation,AABC minus AAB,equal,wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB,0.0,0.0,0.0
semi,coannotation,AABC minus AAB,equal,wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB,0.1666666666666667,0.0,0.1666666666666667
semi,coannotation,AABC minus AAB,type4,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va,0.10493827160493831,0.001556952662721888,0.19330170601003938
semi,coannotation,AABC minus AAB,type4,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,0.06250000000000003,0.019559273298816564,0.0482393293005072
semi,coannotation,AABC minus AAB,type4,B6ByNegPMKs_75327de9719945aa8b893a6404667884,B6ByNegPMKs,0.16666666666666669,0.006600380388841933,0.2587517258382643
semi,coannotation,AABC minus AAB,type4,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,X7HyMhZNoso,0.17777777777777778,0.006754437869822489,0.27925744341128955
semi,coannotation,AABC minus AAB,type4,Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,Z6MFQCViBuw,0.07222222222222226,0.006012045646661032,0.1467083685545224
semi,coannotation,AABC minus AAB,type4,b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG,0.271604938271605,0.0,0.2962962962962963
semi,coannotation,AABC minus AAB,type4,e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,e9zR4mvMWw7,0.016666666666666673,0.004387205198647506,0.10672612109044799
semi,coannotation,AABC minus AAB,type4,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,e9zR4mvMWw7,0.012345679012345678,0.0,0.024691358024691357
semi,coannotation,AABC minus AAB,type4,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,e9zR4mvMWw7,0.0,-0.002712751295527215,0.0034115090595023727
semi,coannotation,AABC minus AAB,type4,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,-0.03124999999999998,0.00519052461961117,0.10723350767821921
semi,coannotation,AABC minus AAB,type4,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,0.18333333333333338,0.003174126162299229,0.23434152542969855
semi,coannotation,AABC minus AAB,type4,q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC,-0.05555555555555553,0.00024681122448979437,0.11358496315192744
semi,coannotation,AABC minus AAB,type4,rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,rPc6DW4iMge,0.09259259259259263,0.011583794227750266,0.09905804362507663
semi,coannotation,AABC minus AAB,type4,uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,uNb9QFRL6hY,0.016666666666666705,0.009144224429416748,0.16756708509439278
semi,coannotation,AABC minus AAB,type4,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB,0.0,0.0,0.0
semi,coannotation,AABC minus AAB,type4,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB,0.0,0.0,0.0
semi,coannotation,AABC minus AAB,type4,wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB,0.0,0.0,0.0
semi,coannotation,AABC minus AAB,type4,wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB,0.1666666666666667,0.03313820794590026,0.13352845872076644
semi,coannotation,AB minus AA,context,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va,0.23333333333333334,-0.0007657479630517938,0.3723195755101803
semi,coannotation,AB minus AA,context,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,-0.1,0.0038182759049792806,0.10437563245166218
semi,coannotation,AB minus AA,context,B6ByNegPMKs_75327de9719945aa8b893a6404667884,B6ByNegPMKs,0.26666666666666666,-0.0005068556496704217,0.4019263499532654
semi,coannotation,AB minus AA,context,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,X7HyMhZNoso,0.3333333333333333,0.0004047986872828572,0.46736747465369055
semi,coannotation,AB minus AA,context,Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,Z6MFQCViBuw,0.5666666666666667,0.007014162707171012,0.6948290588374082
semi,coannotation,AB minus AA,context,b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG,0.13793103448275862,0.0011834658084397007,0.4144284846482897
semi,coannotation,AB minus AA,context,e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,e9zR4mvMWw7,0.52,0.0010187291972297242,0.5202115052365754
semi,coannotation,AB minus AA,context,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,e9zR4mvMWw7,0.07407407407407407,0.0,0.07407407407407407
semi,coannotation,AB minus AA,context,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,e9zR4mvMWw7,0.0,0.001967619475433462,0.001967619475433462
semi,coannotation,AB minus AA,context,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,0.65,0.005925964629270438,0.6440740353707295
semi,coannotation,AB minus AA,context,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,0.64,-0.0006913599396359826,0.7216343523515601
semi,coannotation,AB minus AA,context,q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC,0.5416666666666666,0.003828425549523102,0.5378382411171435
semi,coannotation,AB minus AA,context,rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,rPc6DW4iMge,0.5555555555555556,0.0042646321877274984,0.5561432992205868
semi,coannotation,AB minus AA,context,uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,uNb9QFRL6hY,0.2,0.009929181625922951,0.37225875103602024
semi,coannotation,AB minus AA,context,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB,0.0,0.0,0.0
semi,coannotation,AB minus AA,context,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB,0.0,0.0,0.0
semi,coannotation,AB minus AA,context,wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB,0.0,-0.0015572000948923088,0.001880355795423511
semi,coannotation,AB minus AA,context,wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB,0.3333333333333333,0.006533833888275863,0.5164704615303672
semi,coannotation,AB minus AA,continuous,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va,0.23333333333333334,0.002807995591731449,0.38155185655292023
semi,coannotation,AB minus AA,continuous,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,-0.1,0.012747136250044122,0.11591134065752731
semi,coannotation,AB minus AA,continuous,B6ByNegPMKs_75327de9719945aa8b893a6404667884,B6ByNegPMKs,0.26666666666666666,-0.000807478854054768,0.4066345218617634
semi,coannotation,AB minus AA,continuous,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,X7HyMhZNoso,0.3333333333333333,0.0062077924186289875,0.46955529065395724
semi,coannotation,AB minus AA,continuous,Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,Z6MFQCViBuw,0.5666666666666667,0.017096273672750312,0.6924682342644676
semi,coannotation,AB minus AA,continuous,b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG,0.13793103448275862,0.002513752243376037,0.41447442183245176
semi,coannotation,AB minus AA,continuous,e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,e9zR4mvMWw7,0.52,0.00892999185247914,0.5193374236209551
semi,coannotation,AB minus AA,continuous,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,e9zR4mvMWw7,0.07407407407407407,0.0,0.07407407407407407
semi,coannotation,AB minus AA,continuous,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,e9zR4mvMWw7,0.0,0.0030596269142604184,0.0030596269142604184
semi,coannotation,AB minus AA,continuous,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,0.65,0.011698351445273971,0.6408923360855325
semi,coannotation,AB minus AA,continuous,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,0.64,0.0014395920995314171,0.7236797986271597
semi,coannotation,AB minus AA,continuous,q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC,0.5416666666666666,0.00526855983191675,0.5366077875525358
semi,coannotation,AB minus AA,continuous,rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,rPc6DW4iMge,0.5555555555555556,0.015535066852678267,0.553447803470389
semi,coannotation,AB minus AA,continuous,uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,uNb9QFRL6hY,0.2,0.02543560900526081,0.38259334888239804
semi,coannotation,AB minus AA,continuous,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB,0.0,0.0,0.0
semi,coannotation,AB minus AA,continuous,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB,0.0,0.0,0.0
semi,coannotation,AB minus AA,continuous,wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB,0.0,-0.0041254002722712155,0.005089343087911343
semi,coannotation,AB minus AA,continuous,wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB,0.3333333333333333,0.034451824156330045,0.5497069646177114
semi,coannotation,AB minus AA,equal,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va,0.23333333333333334,0.0,0.36666666666666664
semi,coannotation,AB minus AA,equal,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,-0.1,0.0,0.1
semi,coannotation,AB minus AA,equal,B6ByNegPMKs_75327de9719945aa8b893a6404667884,B6ByNegPMKs,0.26666666666666666,0.0,0.4
semi,coannotation,AB minus AA,equal,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,X7HyMhZNoso,0.3333333333333333,0.0,0.4666666666666667
semi,coannotation,AB minus AA,equal,Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,Z6MFQCViBuw,0.5666666666666667,0.0,0.7
semi,coannotation,AB minus AA,equal,b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG,0.13793103448275862,0.0,0.41379310344827586
semi,coannotation,AB minus AA,equal,e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,e9zR4mvMWw7,0.52,0.0,0.52
semi,coannotation,AB minus AA,equal,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,e9zR4mvMWw7,0.07407407407407407,0.0,0.07407407407407407
semi,coannotation,AB minus AA,equal,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,e9zR4mvMWw7,0.0,0.0,0.0
semi,coannotation,AB minus AA,equal,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,0.65,0.0,0.65
semi,coannotation,AB minus AA,equal,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,0.64,0.0,0.72
semi,coannotation,AB minus AA,equal,q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC,0.5416666666666666,0.0,0.5416666666666666
semi,coannotation,AB minus AA,equal,rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,rPc6DW4iMge,0.5555555555555556,0.0,0.5555555555555556
semi,coannotation,AB minus AA,equal,uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,uNb9QFRL6hY,0.2,0.0,0.36
semi,coannotation,AB minus AA,equal,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB,0.0,0.0,0.0
semi,coannotation,AB minus AA,equal,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB,0.0,0.0,0.0
semi,coannotation,AB minus AA,equal,wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB,0.0,0.0,0.0
semi,coannotation,AB minus AA,equal,wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB,0.3333333333333333,0.0,0.5
semi,coannotation,AB minus AA,type4,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va,0.23333333333333334,0.013572273879966186,0.3837004790081713
semi,coannotation,AB minus AA,type4,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,-0.1,0.05357069315300084,0.16032069315300085
semi,coannotation,AB minus AA,type4,B6ByNegPMKs_75327de9719945aa8b893a6404667884,B6ByNegPMKs,0.26666666666666666,0.020366018596787838,0.42229839391377855
semi,coannotation,AB minus AA,type4,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,X7HyMhZNoso,0.3333333333333333,0.018620033812341497,0.4907110453648915
semi,coannotation,AB minus AA,type4,Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,Z6MFQCViBuw,0.5666666666666667,0.033748098055790356,0.6953079036348268
semi,coannotation,AB minus AA,type4,b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG,0.13793103448275862,0.0044889162561576375,0.41495689655172413
semi,coannotation,AB minus AA,type4,e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,e9zR4mvMWw7,0.52,0.021172199492814885,0.5372351749788673
semi,coannotation,AB minus AA,type4,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,e9zR4mvMWw7,0.07407407407407407,0.0,0.07407407407407407
semi,coannotation,AB minus AA,type4,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,e9zR4mvMWw7,0.0,-0.00488647506339815,0.006963398140321229
semi,coannotation,AB minus AA,type4,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,0.65,0.03403814454775994,0.6412443998309383
semi,coannotation,AB minus AA,type4,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,0.64,0.011797105663567209,0.7342609298393914
semi,coannotation,AB minus AA,type4,q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC,0.5416666666666666,0.00946492346938776,0.5377693452380953
semi,coannotation,AB minus AA,type4,rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,rPc6DW4iMge,0.5555555555555556,0.054220583262890955,0.6048310838733916
semi,coannotation,AB minus AA,type4,uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,uNb9QFRL6hY,0.2,0.036728764158918015,0.3637370008453085
semi,coannotation,AB minus AA,type4,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB,0.0,0.0,0.0
semi,coannotation,AB minus AA,type4,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB,0.0,0.0,0.0
semi,coannotation,AB minus AA,type4,wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB,0.0,0.0,0.0
semi,coannotation,AB minus AA,type4,wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB,0.3333333333333333,0.06110946745562129,0.5611094674556213
semi,coannotation,ABCD minus AABC,context,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va,0.15972222222222224,-0.0003379517736914565,0.16211258601203068
semi,coannotation,ABCD minus AABC,context,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,-0.027777777777777773,0.002565009538890888,0.030656527499335447
semi,coannotation,ABCD minus AABC,context,B6ByNegPMKs_75327de9719945aa8b893a6404667884,B6ByNegPMKs,0.10000000000000002,-0.00029001913421044335,0.1232159983400114
semi,coannotation,ABCD minus AABC,context,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,X7HyMhZNoso,0.07777777777777777,0.00021331950828218927,0.14396453274581872
semi,coannotation,ABCD minus AABC,context,Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,Z6MFQCViBuw,0.10555555555555557,0.003411062266929538,0.1135088810787044
semi,coannotation,ABCD minus AABC,context,b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG,0.06790123456790123,0.00017986187081962555,0.1791617266787504
semi,coannotation,ABCD minus AABC,context,e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,e9zR4mvMWw7,0.01111111111111113,0.0007562075316933888,0.167340287109057
semi,coannotation,ABCD minus AABC,context,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,e9zR4mvMWw7,0.037037037037037035,0.0,0.037037037037037035
semi,coannotation,ABCD minus AABC,context,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,e9zR4mvMWw7,0.0,0.001152252778503499,0.001152252778503499
semi,coannotation,ABCD minus AABC,context,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,0.125,0.0050503037363675935,0.14772747404141018
semi,coannotation,ABCD minus AABC,context,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,0.15555555555555559,0.0,0.15555555555555559
semi,coannotation,ABCD minus AABC,context,q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC,0.09027777777777778,0.0018944111395533675,0.14393892219377996
semi,coannotation,ABCD minus AABC,context,rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,rPc6DW4iMge,0.09259259259259257,0.0017896050123535263,0.09304571120217547
semi,coannotation,ABCD minus AABC,context,uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,uNb9QFRL6hY,0.03333333333333331,0.008449496325152357,0.15297868530027664
semi,coannotation,ABCD minus AABC,context,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB,0.0,0.0,0.0
semi,coannotation,ABCD minus AABC,context,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB,0.0,0.0,0.0
semi,coannotation,ABCD minus AABC,context,wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB,0.0,-0.001000457967398786,0.0012102398913632962
semi,coannotation,ABCD minus AABC,continuous,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va,0.15972222222222224,0.0019116083467731564,0.16630401326456049
semi,coannotation,ABCD minus AABC,continuous,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,-0.027777777777777773,0.009235372076470209,0.038410531636143726
semi,coannotation,ABCD minus AABC,continuous,B6ByNegPMKs_75327de9719945aa8b893a6404667884,B6ByNegPMKs,0.10000000000000002,-0.0009819373363675517,0.12616639872314464
semi,coannotation,ABCD minus AABC,continuous,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,X7HyMhZNoso,0.07777777777777777,0.0030036570508927348,0.14350645156492126
semi,coannotation,ABCD minus AABC,continuous,Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,Z6MFQCViBuw,0.10555555555555557,0.0073129926615704294,0.11023575017964254
semi,coannotation,ABCD minus AABC,continuous,b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG,0.06790123456790123,0.0005075280166502695,0.1790835105657217
semi,coannotation,ABCD minus AABC,continuous,e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,e9zR4mvMWw7,0.01111111111111113,0.005270135597793422,0.17067531018727336
semi,coannotation,ABCD minus AABC,continuous,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,e9zR4mvMWw7,0.037037037037037035,0.0,0.037037037037037035
semi,coannotation,ABCD minus AABC,continuous,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,e9zR4mvMWw7,0.0,0.0018294471364146863,0.0018294471364146863
semi,coannotation,ABCD minus AABC,continuous,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,0.125,0.009591076789191225,0.14487777705594904
semi,coannotation,ABCD minus AABC,continuous,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,0.15555555555555559,0.0,0.15555555555555559
semi,coannotation,ABCD minus AABC,continuous,q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC,0.09027777777777778,0.0025764821487481125,0.1433426701135088
semi,coannotation,ABCD minus AABC,continuous,rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,rPc6DW4iMge,0.09259259259259257,0.007084303017167676,0.09228867495789769
semi,coannotation,ABCD minus AABC,continuous,uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,uNb9QFRL6hY,0.03333333333333331,0.01861627690812757,0.16113811430672995
semi,coannotation,ABCD minus AABC,continuous,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB,0.0,0.0,0.0
semi,coannotation,ABCD minus AABC,continuous,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB,0.0,0.0,0.0
semi,coannotation,ABCD minus AABC,continuous,wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB,0.0,-0.0027704284583520513,0.0033805972271806818
semi,coannotation,ABCD minus AABC,equal,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va,0.15972222222222224,0.0,0.15972222222222224
semi,coannotation,ABCD minus AABC,equal,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,-0.027777777777777773,0.0,0.027777777777777773
semi,coannotation,ABCD minus AABC,equal,B6ByNegPMKs_75327de9719945aa8b893a6404667884,B6ByNegPMKs,0.10000000000000002,0.0,0.12222222222222223
semi,coannotation,ABCD minus AABC,equal,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,X7HyMhZNoso,0.07777777777777777,0.0,0.14444444444444446
