image_id,model_count,reference_count,reference_floor_available,bi_equal,bi_floor,bi_band,bi_linear,bi_solid,hoho_E_floor,hoho_X_floor
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,3,1,1,True,0.0,0.0,0.0,0.0,0.06048066617570047,0.06048066617570047
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,3,2,2,True,0.0,0.0,0.0,0.0,0.17546802041443677,0.17546802041443677
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,3,2,2,False,0.037245880219945904,0.009726922154242756,0.006402400289422627,0.0062517103381980466,0.5323386315119738,0.5235962058590942
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,3,2,2,False,0.013080710509341675,0.003636471497682092,0.002506419578505281,0.002336327700311891,0.16145975255697653,0.1687538219380612
wc2JMjhGNzB_ebf624692bd6472ca94a297ffa1f4c05,4,2,2,False,0.010217613892908761,0.002226464661768346,0.0011435349783913695,0.0014688631737040936,0.06017288089897821,0.05227857508666467
wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,3,1,1,False,0.8921526397638517,,,,0.6566638429811367,0.6895666630714802
x8F5xyUWy9e_1be9a97aada84e4795f64583ac0e3b76,3,1,1,False,0.006836433019243859,,,,0.13679667928374017,0.13702111136014927
x8F5xyUWy9e_3a127fd2c5f34d978cba253145dae7d6,3,1,1,False,0.02409868355024014,0.00843352288373922,0.003456106256327973,0.005207947329368134,0.08256403517227995,0.0702389235342904
x8F5xyUWy9e_46b120dde4004bf9ada90cf967c0585b,4,2,2,True,0.0,0.0,0.0,0.0,0.09944260463096144,0.09944260463096144
x8F5xyUWy9e_59d9c66f57b14062a49e17e8f1da2151,4,2,2,False,0.014783775184362358,0.0021120286604126015,0.0029330325094861776,0.0021340679471077983,0.07953548604660088,0.06572335009439723
x8F5xyUWy9e_61dabfb7fecf4f328ad300a6f4b96037,4,2,2,False,0.0,0.0015126411884618385,0.0015977937864692926,0.0011868079473045245,0.12233894830970027,0.12233894830970027
x8F5xyUWy9e_9926b38bd87e44e292d9c375050dd17d,3,1,1,False,0.0,0.0006316032581346054,0.0008052887756047067,0.0006970279698610415,0.09628645164016136,0.09628645164016136
x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,3,2,2,False,0.00471822950408296,0.0033611302992185843,0.0025536683214748557,0.0026192539816398686,0.04266277209407576,0.043945735037825506
x8F5xyUWy9e_c66bbecc057b41a8bb2eaa76c6f072a2,4,2,2,False,0.008701370455438506,0.006166772452647629,0.005770216336642875,0.004245308736751441,0.048257650226155135,0.047576636794477434
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,3,1,1,False,0.012174594581657039,,,,0.10536703947958326,0.09743126042846506
yqstnuAEVhm_19e4188fa39244378481dcdb18c42dbe,4,2,2,True,0.0,0.0,0.0,0.0,0.040009242676367074,0.040009242676367074
yqstnuAEVhm_1d96a0a27c5a48aa9bd276dc7fe34d9b,4,2,2,False,0.008771297570411618,0.003974610377532106,0.0032241320897650194,0.0035753549097827797,0.16918832760687508,0.17402077624739276
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,3,1,1,False,0.6343917076765999,,,,0.5544829348163228,0.23287642770354544
yqstnuAEVhm_2b3fb4746d414cc6a31729b222ed79b2,4,2,2,True,0.0,0.0,0.0,0.0,0.096245414483497,0.096245414483497
yqstnuAEVhm_2f8c1f8ea7364f67b1c5fe2be2750257,3,1,1,False,0.0,0.002067615355021424,0.0021760305820514025,0.0018125915014122196,0.0601275498615762,0.0601275498615762
yqstnuAEVhm_30f3ce4575234a7ba5ff97797f059ae1,3,1,1,False,0.0008494860247940661,,,,0.11785886828322811,0.11714497546338476
yqstnuAEVhm_4642492bb42d40debb1a3bad0ea7a24f,3,1,1,False,0.01026171493596817,0.0063778324100767225,0.006538662454566357,0.005749971178598989,0.07762731086680952,0.0844954455334026
yqstnuAEVhm_48447297e8444171a5db34ccf38bc229,3,1,1,False,0.012840172151880824,,,,0.15986961391658194,0.15462481732588684
yqstnuAEVhm_559e923d612748dd8dce2557c3b4b675,4,2,2,False,0.01269832674149951,0.01396505171329332,0.0044400604847629754,0.009050617518058801,0.11291621891146997,0.12409943515290478
yqstnuAEVhm_6440d94be92546fdab587df78fbea28b,4,2,2,False,0.05015971216708193,,,,0.29656103048645155,0.2641900606670612
yqstnuAEVhm_6589ad7a5a0444b59adbf501c0f0fe53,4,2,2,False,0.02094644624563602,,,,0.177018552052723,0.1793624944734813
yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5,3,2,2,False,0.00913767980182012,0.006677076259363202,0.0071483030652170765,0.004393398886299749,0.10478327547201693,0.0979469773095556
yqstnuAEVhm_67429c0368af46509d43ac43dcb904e6,4,2,2,False,0.007510002218783618,0.0025541512146827205,0.0035094628457456034,0.0015069479507061612,0.0990495740164199,0.09257232633757106
yqstnuAEVhm_6f4d197078d14d6e944ed6533598a6f9,4,2,2,False,0.0,0.0018565005349518993,0.0019797295614711885,0.0016635910380773389,0.07706236101195241,0.07706236101195241
yqstnuAEVhm_703d93b8575b4c0ba99c285dea126401,4,2,2,False,0.04293371322201245,,,,0.20221167748885172,0.17052230218713005
yqstnuAEVhm_7acd3d3a7bee44a8ad04d460509b994e,4,2,2,False,0.02253826736506448,,,,0.10854982809464075,0.11517471044078198
yqstnuAEVhm_858240c249474a24b753d21b85056f23,4,2,2,False,0.2876682176430648,,,,0.2097460215996403,0.31235421972332433
yqstnuAEVhm_882f2a028ad249d49fdaabc1ddae789d,4,2,2,True,0.0,0.0,0.0,0.0,0.08768938152962069,0.08768938152962069
yqstnuAEVhm_9cb726b170554b9bacd039d4db246040,3,1,1,False,0.0528017592133776,0.021064409526768357,0.007086940175127121,0.014745957803721121,0.05317628885139847,0.08341278876810365
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,3,1,1,False,0.014808564483220765,,,,0.08954876154398839,0.09029104987517944
yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,3,2,2,True,0.0,0.0,0.0,0.0,0.06379322963190914,0.06379322963190914
yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,3,1,1,True,0.0,0.0,0.0,0.0,0.06420479530168477,0.06420479530168477
yqstnuAEVhm_be1f9bddd03847cf964f3b9598c8e5d3,4,2,2,False,0.0057134611683360426,,,,0.13671381945973604,0.13349871553345005
yqstnuAEVhm_c93bf298b1cb41a1b368a6ce8bcff53d,3,1,1,False,0.04465170136753571,,,,0.1821849078945087,0.15293828671223308
yqstnuAEVhm_e3a33da5e5334b3fbc96997fc9c269dd,4,2,2,False,0.0,,,,0.16839654866692966,0.16839654866692966
yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,3,2,1,False,,,,,,0.4151923526364304
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,3,2,2,False,0.02972341541557555,,,,0.17478113376176596,0.17083622787472974
yqstnuAEVhm_e6ed009322974b1d89c053c04c0849fa,4,2,2,False,0.006312509272229483,0.004945168446601422,0.005956968130065077,0.004151862793448147,0.07191993096252614,0.07485959513404683
yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,3,2,2,True,0.0,0.0,0.0,0.0,0.09404229057089564,0.09404229057089564
zsNo4HB9uLZ_2caadd7bc71c43d5ad10f4e7f10a3455,3,1,1,False,0.0006447352256517824,0.0006124033917994653,0.00037191364970468044,0.00033385573502209276,0.24075928427702198,0.24014982014911568
zsNo4HB9uLZ_4c0aab63a4434cf4878e6f5b3ce9a70b,3,1,1,False,0.03496524938059109,0.010327332322431881,0.015817795192507145,0.004965926880210247,0.5023192552086196,0.5114252631456193
zsNo4HB9uLZ_65eefaf93e6249908e6389eb4eabf0f5,3,1,1,False,0.008859444583666165,0.004126740222729075,0.005426980058479081,0.002316715897408006,0.09060725948420312,0.09273161698549914
zsNo4HB9uLZ_935e0f6088a54fba87990835d1997d9a,3,1,1,False,0.008910950140086027,0.004102869629640016,0.0014980795487896659,0.002974705584503301,0.029618145145734576,0.03706553514318234
zsNo4HB9uLZ_aabf649f606a48a1b16d5bdcd5970602,3,1,1,False,0.011527460532878231,0.003978775779128307,0.0016811997817742785,0.0035139189748399913,0.09226375188403624,0.08934378365194806
zsNo4HB9uLZ_faad06c7cb2b4a6f9220e7f6f87c800b,3,1,1,False,0.03179655798668701,,,,0.0331393705466152,0.03010198906598105
