variant,replicate,features,k,ari,n_workers
strict_clean_tasks,163,geometry_and_time,3,0.3135347921732083,22
strict_clean_tasks,163,geometry_and_time,4,0.20967741935483872,22
strict_clean_tasks,164,geometry_only,2,0.12163670179789213,23
strict_clean_tasks,164,geometry_only,3,0.2626193724420191,23
strict_clean_tasks,164,geometry_only,4,0.10495283018867925,23
strict_clean_tasks,164,geometry_and_time,2,0.033617212012550426,22
strict_clean_tasks,164,geometry_and_time,3,0.03188145487202514,22
strict_clean_tasks,164,geometry_and_time,4,0.14876231675078105,22
strict_clean_tasks,165,geometry_only,2,0.11322526131313763,23
strict_clean_tasks,165,geometry_only,3,0.08704735376044569,23
strict_clean_tasks,165,geometry_only,4,0.08915713680643796,23
strict_clean_tasks,165,geometry_and_time,2,-0.04238517324738114,22
strict_clean_tasks,165,geometry_and_time,3,0.10990115597252471,22
strict_clean_tasks,165,geometry_and_time,4,0.10557563242127001,22
strict_clean_tasks,166,geometry_only,2,0.0023784189772798397,23
strict_clean_tasks,166,geometry_only,3,0.0488135593220339,23
strict_clean_tasks,166,geometry_only,4,0.06034511092851274,23
strict_clean_tasks,166,geometry_and_time,2,-0.008056394763343404,22
strict_clean_tasks,166,geometry_and_time,3,0.3462532299741602,22
strict_clean_tasks,166,geometry_and_time,4,0.2590566037735849,22
strict_clean_tasks,167,geometry_only,2,0.004061484628842789,23
strict_clean_tasks,167,geometry_only,3,0.09433902493109893,23
strict_clean_tasks,167,geometry_only,4,0.1758294791876131,23
strict_clean_tasks,167,geometry_and_time,2,0.03663985701519214,22
strict_clean_tasks,167,geometry_and_time,3,0.009675516224188791,22
strict_clean_tasks,167,geometry_and_time,4,0.26157053509381517,22
strict_clean_tasks,168,geometry_only,2,-0.028133791809940606,23
strict_clean_tasks,168,geometry_only,3,-0.008164058703469725,23
strict_clean_tasks,168,geometry_only,4,0.04647006255585344,23
strict_clean_tasks,168,geometry_and_time,2,-0.04720692368214005,22
strict_clean_tasks,168,geometry_and_time,3,-0.05016181229773463,22
strict_clean_tasks,168,geometry_and_time,4,0.26666666666666666,22
strict_clean_tasks,169,geometry_only,2,0.28839302456403526,23
strict_clean_tasks,169,geometry_only,3,0.15020824936181648,23
strict_clean_tasks,169,geometry_only,4,0.08710864890476364,23
strict_clean_tasks,169,geometry_and_time,2,-0.039603960396039604,22
strict_clean_tasks,169,geometry_and_time,3,-0.06427090532135453,22
strict_clean_tasks,169,geometry_and_time,4,0.0398337374437132,22
strict_clean_tasks,170,geometry_only,2,0.014413712504869497,23
strict_clean_tasks,170,geometry_only,3,-0.0038259883803315855,23
strict_clean_tasks,170,geometry_only,4,0.04081177520071365,23
strict_clean_tasks,170,geometry_and_time,2,0.37341772151898733,22
strict_clean_tasks,170,geometry_and_time,3,0.12602739726027398,22
strict_clean_tasks,170,geometry_and_time,4,0.06956356916078282,22
strict_clean_tasks,171,geometry_only,2,-0.04329896907216495,23
strict_clean_tasks,171,geometry_only,3,0.07225534900035076,23
strict_clean_tasks,171,geometry_only,4,0.12314726052650984,23
strict_clean_tasks,171,geometry_and_time,2,-0.03773584905660377,22
strict_clean_tasks,171,geometry_and_time,3,-0.03028169014084507,22
strict_clean_tasks,171,geometry_and_time,4,0.1411929940515532,22
strict_clean_tasks,172,geometry_only,2,0.0027529249827942187,23
strict_clean_tasks,172,geometry_only,3,0.13142105432027465,23
strict_clean_tasks,172,geometry_only,4,0.044162417929061365,23
strict_clean_tasks,172,geometry_and_time,2,-0.034482758620689655,22
strict_clean_tasks,172,geometry_and_time,3,0.01808634772462077,22
strict_clean_tasks,172,geometry_and_time,4,-0.014911463187325256,22
strict_clean_tasks,173,geometry_only,2,0.10130034887408818,23
strict_clean_tasks,173,geometry_only,3,0.008427876823338737,23
strict_clean_tasks,173,geometry_only,4,0.14802205528623766,23
strict_clean_tasks,173,geometry_and_time,2,0.08839779005524862,22
strict_clean_tasks,173,geometry_and_time,3,0.21898569570871262,22
strict_clean_tasks,173,geometry_and_time,4,0.1574074074074074,22
strict_clean_tasks,174,geometry_only,2,-0.025675675675675677,23
strict_clean_tasks,174,geometry_only,3,0.005794591714399893,23
strict_clean_tasks,174,geometry_only,4,0.04078477564692458,23
strict_clean_tasks,174,geometry_and_time,2,0.3901625677365569,22
strict_clean_tasks,174,geometry_and_time,3,0.1070811744386874,22
strict_clean_tasks,174,geometry_and_time,4,0.15977084659452578,22
strict_clean_tasks,175,geometry_only,2,0.11588143525741029,23
strict_clean_tasks,175,geometry_only,3,0.11886488229603354,23
strict_clean_tasks,175,geometry_only,4,0.0715917745620716,23
strict_clean_tasks,175,geometry_and_time,2,0.09289801413665433,22
strict_clean_tasks,175,geometry_and_time,3,0.0037638202775817455,22
strict_clean_tasks,175,geometry_and_time,4,0.07347670250896057,22
strict_clean_tasks,176,geometry_only,2,0.39848589125946315,23
strict_clean_tasks,176,geometry_only,3,0.19517367693840174,23
strict_clean_tasks,176,geometry_only,4,0.24769550996134404,23
strict_clean_tasks,176,geometry_and_time,2,0.3765182186234818,22
strict_clean_tasks,176,geometry_and_time,3,0.31603553062178585,22
strict_clean_tasks,176,geometry_and_time,4,0.33603344656388817,22
strict_clean_tasks,177,geometry_only,2,-0.04020100502512563,23
strict_clean_tasks,177,geometry_only,3,-0.11238267485733887,23
strict_clean_tasks,177,geometry_only,4,0.06094632107544992,23
strict_clean_tasks,177,geometry_and_time,2,-0.0387409200968523,22
strict_clean_tasks,177,geometry_and_time,3,0.20421908263982969,22
strict_clean_tasks,177,geometry_and_time,4,0.15024932559470286,22
strict_clean_tasks,178,geometry_only,2,-0.01493550577053632,23
strict_clean_tasks,178,geometry_only,3,0.00047273341212223535,23
strict_clean_tasks,178,geometry_only,4,0.109979633401222,23
strict_clean_tasks,178,geometry_and_time,2,-0.010770784247728038,22
strict_clean_tasks,178,geometry_and_time,3,-0.025123470045093407,22
strict_clean_tasks,178,geometry_and_time,4,0.005596211795092553,22
strict_clean_tasks,179,geometry_only,2,0.0503003003003003,23
strict_clean_tasks,179,geometry_only,3,0.08830308736162062,23
strict_clean_tasks,179,geometry_only,4,0.07899166242611656,23
strict_clean_tasks,179,geometry_and_time,2,-0.035410129986553115,22
strict_clean_tasks,179,geometry_and_time,3,0.16492609254498714,22
strict_clean_tasks,179,geometry_and_time,4,0.14160432046772037,22
strict_clean_tasks,180,geometry_only,2,0.02620967741935484,23
strict_clean_tasks,180,geometry_only,3,0.09567496723460026,23
strict_clean_tasks,180,geometry_only,4,0.08188976377952756,23
strict_clean_tasks,180,geometry_and_time,2,-0.023936170212765957,22
strict_clean_tasks,180,geometry_and_time,3,-0.010013016921998599,22
strict_clean_tasks,180,geometry_and_time,4,0.08418657565415244,22
strict_clean_tasks,181,geometry_only,2,0.011841289522628643,23
strict_clean_tasks,181,geometry_only,3,-0.04741022417124107,23
strict_clean_tasks,181,geometry_only,4,0.011883699969956939,23
strict_clean_tasks,181,geometry_and_time,2,-0.002671118530884808,22
strict_clean_tasks,181,geometry_and_time,3,-0.0705819784227321,22
strict_clean_tasks,181,geometry_and_time,4,-0.08212147134302823,22
strict_clean_tasks,182,geometry_only,2,0.39848589125946315,23
strict_clean_tasks,182,geometry_only,3,0.22792621727926218,23
strict_clean_tasks,182,geometry_only,4,0.1909458678481988,23
strict_clean_tasks,182,geometry_and_time,2,-0.01349983125210935,22
strict_clean_tasks,182,geometry_and_time,3,-0.011326665863357031,22
strict_clean_tasks,182,geometry_and_time,4,0.0637194834574418,22
strict_clean_tasks,183,geometry_only,2,-0.04017940571855728,23
strict_clean_tasks,183,geometry_only,3,0.005843828715365239,23
strict_clean_tasks,183,geometry_only,4,-0.018709073900841908,23
strict_clean_tasks,183,geometry_and_time,2,-0.03554274735830932,22
strict_clean_tasks,183,geometry_and_time,3,-0.04258985721319547,22
strict_clean_tasks,183,geometry_and_time,4,0.09869646182495345,22
strict_clean_tasks,184,geometry_only,2,0.27783063748810655,23
strict_clean_tasks,184,geometry_only,3,0.2369198571956174,23
strict_clean_tasks,184,geometry_only,4,0.08769900666757383,23
strict_clean_tasks,184,geometry_and_time,2,0.1461187214611872,22
strict_clean_tasks,184,geometry_and_time,3,0.22772861356932153,22
strict_clean_tasks,184,geometry_and_time,4,0.27956337174044876,22
strict_clean_tasks,185,geometry_only,2,-0.00194870505406085,23
strict_clean_tasks,185,geometry_only,3,0.1357361963190184,23
strict_clean_tasks,185,geometry_only,4,0.24349366901694414,23
strict_clean_tasks,185,geometry_and_time,2,0.2581327691087014,22
strict_clean_tasks,185,geometry_and_time,3,0.24574360569074089,22
strict_clean_tasks,185,geometry_and_time,4,0.13712769094662342,22
strict_clean_tasks,186,geometry_only,2,-0.05737082066869301,23
strict_clean_tasks,186,geometry_only,3,-0.05528232584199714,23
strict_clean_tasks,186,geometry_only,4,0.17686488181568735,23
strict_clean_tasks,186,geometry_and_time,2,0.37735849056603776,22
strict_clean_tasks,186,geometry_and_time,3,0.17017543859649123,22
strict_clean_tasks,186,geometry_and_time,4,0.1942353589131632,22
strict_clean_tasks,187,geometry_only,2,0.28865979381443296,23
strict_clean_tasks,187,geometry_only,3,0.2744914971657219,23
strict_clean_tasks,187,geometry_only,4,0.15133785786722834,23
strict_clean_tasks,187,geometry_and_time,2,0.09126671911880409,22
strict_clean_tasks,187,geometry_and_time,3,0.27906371911573474,22
strict_clean_tasks,187,geometry_and_time,4,0.3794029850746269,22
strict_clean_tasks,188,geometry_only,2,-0.020161290322580645,23
strict_clean_tasks,188,geometry_only,3,0.10469601810820289,23
strict_clean_tasks,188,geometry_only,4,0.14934417143912804,23
strict_clean_tasks,188,geometry_and_time,2,-0.032171581769437,22
strict_clean_tasks,188,geometry_and_time,3,0.04315408947130592,22
strict_clean_tasks,188,geometry_and_time,4,0.25071551230681166,22
strict_clean_tasks,189,geometry_only,2,-0.07244701348747591,23
strict_clean_tasks,189,geometry_only,3,0.01950243780472559,23
strict_clean_tasks,189,geometry_only,4,0.018111254851228976,23
strict_clean_tasks,189,geometry_and_time,2,0.0985617125655034,22
strict_clean_tasks,189,geometry_and_time,3,-0.020058378863857494,22
strict_clean_tasks,189,geometry_and_time,4,-0.017094017094017096,22
strict_clean_tasks,190,geometry_only,2,-0.059181731684110374,23
strict_clean_tasks,190,geometry_only,3,0.1055035824911611,23
strict_clean_tasks,190,geometry_only,4,0.04928602507812191,23
strict_clean_tasks,190,geometry_and_time,2,0.03663985701519214,22
strict_clean_tasks,190,geometry_and_time,3,0.06601352927455097,22
strict_clean_tasks,190,geometry_and_time,4,0.08496732026143791,22
strict_clean_tasks,191,geometry_only,2,0.3931704853878685,23
strict_clean_tasks,191,geometry_only,3,0.24789560972556873,23
strict_clean_tasks,191,geometry_only,4,0.12042024832855779,23
strict_clean_tasks,191,geometry_and_time,2,-0.09650464869954102,22
strict_clean_tasks,191,geometry_and_time,3,0.24631313351024492,22
strict_clean_tasks,191,geometry_and_time,4,0.2506635210852256,22
strict_clean_tasks,192,geometry_only,2,-0.04565094871313169,23
strict_clean_tasks,192,geometry_only,3,0.03354422824400143,23
strict_clean_tasks,192,geometry_only,4,0.051981184724547554,23
strict_clean_tasks,192,geometry_and_time,2,-0.04532705037585549,22
strict_clean_tasks,192,geometry_and_time,3,-0.02599388379204893,22
strict_clean_tasks,192,geometry_and_time,4,0.002293314986813439,22
strict_clean_tasks,193,geometry_only,2,-0.0411522633744856,23
strict_clean_tasks,193,geometry_only,3,0.06226834692364715,23
strict_clean_tasks,193,geometry_only,4,0.14685712120638048,23
strict_clean_tasks,193,geometry_and_time,2,0.35833333333333334,22
strict_clean_tasks,193,geometry_and_time,3,0.3993759750390016,22
strict_clean_tasks,193,geometry_and_time,4,0.3501959880101453,22
strict_clean_tasks,194,geometry_only,2,-0.07244701348747591,23
strict_clean_tasks,194,geometry_only,3,0.11394621638524077,23
strict_clean_tasks,194,geometry_only,4,0.04195129195129195,23
strict_clean_tasks,194,geometry_and_time,2,0.6435185185185185,22
strict_clean_tasks,194,geometry_and_time,3,0.36977239600852113,22
strict_clean_tasks,194,geometry_and_time,4,0.32347661785545584,22
strict_clean_tasks,195,geometry_only,2,0.017666472529605903,23
strict_clean_tasks,195,geometry_only,3,0.10801535053508471,23
strict_clean_tasks,195,geometry_only,4,0.03848340664931023,23
strict_clean_tasks,195,geometry_and_time,2,-0.04532705037585549,22
strict_clean_tasks,195,geometry_and_time,3,0.01568686602058901,22
strict_clean_tasks,195,geometry_and_time,4,-0.018849528761780955,22
strict_clean_tasks,196,geometry_only,2,0.07537688442211055,23
strict_clean_tasks,196,geometry_only,3,0.08760803332711559,23
strict_clean_tasks,196,geometry_only,4,0.07798111211254359,23
strict_clean_tasks,196,geometry_and_time,2,0.022222222222222223,22
strict_clean_tasks,196,geometry_and_time,3,0.21136484333510355,22
strict_clean_tasks,196,geometry_and_time,4,0.24327969939300512,22
strict_clean_tasks,197,geometry_only,2,0.1921487603305785,23
strict_clean_tasks,197,geometry_only,3,0.3327114827918945,23
strict_clean_tasks,197,geometry_only,4,0.31241876403166724,23
strict_clean_tasks,197,geometry_and_time,2,0.09289801413665433,22
strict_clean_tasks,197,geometry_and_time,3,-0.024546914429915117,22
strict_clean_tasks,197,geometry_and_time,4,0.1549516592631304,22
strict_clean_tasks,198,geometry_only,2,-0.04427767354596623,23
strict_clean_tasks,198,geometry_only,3,0.22579832235302588,23
strict_clean_tasks,198,geometry_only,4,0.14794322828963194,23
strict_clean_tasks,198,geometry_and_time,2,0.2581327691087014,22
strict_clean_tasks,198,geometry_and_time,3,0.10526768807023584,22
strict_clean_tasks,198,geometry_and_time,4,0.17827997489014438,22
strict_clean_tasks,199,geometry_only,2,0.05095342294467021,23
strict_clean_tasks,199,geometry_only,3,0.12370113805047006,23
strict_clean_tasks,199,geometry_only,4,0.07730195134789639,23
strict_clean_tasks,199,geometry_and_time,2,-0.04610951008645533,22
strict_clean_tasks,199,geometry_and_time,3,0.08681357391678735,22
strict_clean_tasks,199,geometry_and_time,4,0.01419698314108252,22
strict_clean_tasks,200,geometry_only,2,0.12559402579769177,23
strict_clean_tasks,200,geometry_only,3,0.11181029343578194,23
strict_clean_tasks,200,geometry_only,4,0.2774967362924282,23
strict_clean_tasks,200,geometry_and_time,2,-0.03913630229419703,22
strict_clean_tasks,200,geometry_and_time,3,0.05441849265591139,22
strict_clean_tasks,200,geometry_and_time,4,0.03825136612021858,22
strict_clean_tasks,201,geometry_only,2,-0.09351669941060904,23
strict_clean_tasks,201,geometry_only,3,0.21642421398404504,23
strict_clean_tasks,201,geometry_only,4,0.20017108639863132,23
strict_clean_tasks,201,geometry_and_time,2,-0.0488997555012225,22
strict_clean_tasks,201,geometry_and_time,3,0.015399422521655439,22
strict_clean_tasks,201,geometry_and_time,4,0.26762402088772846,22
strict_clean_tasks,202,geometry_only,2,0.012269938650306749,23
strict_clean_tasks,202,geometry_only,3,0.1748664214835889,23
strict_clean_tasks,202,geometry_only,4,0.0998625373979138,23
strict_clean_tasks,202,geometry_and_time,2,0.1001669449081803,22
strict_clean_tasks,202,geometry_and_time,3,0.19760710150521035,22
strict_clean_tasks,202,geometry_and_time,4,0.14743589743589744,22
strict_clean_tasks,203,geometry_only,2,0.04827586206896552,23
strict_clean_tasks,203,geometry_only,3,0.09524100620472538,23
strict_clean_tasks,203,geometry_only,4,0.05495500594261135,23
strict_clean_tasks,203,geometry_and_time,2,0.018306636155606407,22
strict_clean_tasks,203,geometry_and_time,3,0.07850368809272919,22
strict_clean_tasks,203,geometry_and_time,4,0.08602425015954053,22
strict_clean_tasks,204,geometry_only,2,0.061746708696458374,23
strict_clean_tasks,204,geometry_only,3,0.17876893484010578,23
strict_clean_tasks,204,geometry_only,4,0.0680026523244677,23
strict_clean_tasks,204,geometry_and_time,2,-0.026058631921824105,22
strict_clean_tasks,204,geometry_and_time,3,-0.024558521560574947,22
strict_clean_tasks,204,geometry_and_time,4,0.17902667867127897,22
strict_clean_tasks,205,geometry_only,2,0.28865979381443296,23
strict_clean_tasks,205,geometry_only,3,0.36259022198011714,23
strict_clean_tasks,205,geometry_only,4,0.22176651530686978,23
strict_clean_tasks,205,geometry_and_time,2,0.1716718960107575,22
strict_clean_tasks,205,geometry_and_time,3,0.22456532966087106,22
strict_clean_tasks,205,geometry_and_time,4,0.1648590021691974,22
strict_clean_tasks,206,geometry_only,2,-0.04966054815187327,23
strict_clean_tasks,206,geometry_only,3,0.05249360214718182,23
strict_clean_tasks,206,geometry_only,4,0.1976833461294522,23
strict_clean_tasks,206,geometry_and_time,2,-0.09650464869954102,22
strict_clean_tasks,206,geometry_and_time,3,0.2144812142323961,22
strict_clean_tasks,206,geometry_and_time,4,0.19220308250226656,22
strict_clean_tasks,207,geometry_only,2,-0.020161290322580645,23
strict_clean_tasks,207,geometry_only,3,-0.0033807944867043755,23
strict_clean_tasks,207,geometry_only,4,0.01750806292371487,23
strict_clean_tasks,207,geometry_and_time,2,0.031446540880503145,22
strict_clean_tasks,207,geometry_and_time,3,0.18316831683168316,22
strict_clean_tasks,207,geometry_and_time,4,0.1118133203694701,22
strict_clean_tasks,208,geometry_only,2,0.2853107344632768,23
strict_clean_tasks,208,geometry_only,3,0.11586021505376344,23
strict_clean_tasks,208,geometry_only,4,0.1441897017118256,23
strict_clean_tasks,208,geometry_and_time,2,0.05314009661835749,22
strict_clean_tasks,208,geometry_and_time,3,0.3263182785528494,22
strict_clean_tasks,208,geometry_and_time,4,0.21899059024807527,22
strict_clean_tasks,209,geometry_only,2,-0.041350050658561295,23
strict_clean_tasks,209,geometry_only,3,0.02141179720955933,23
strict_clean_tasks,209,geometry_only,4,0.07388316151202749,23
strict_clean_tasks,209,geometry_and_time,2,-0.04430379746835443,22
strict_clean_tasks,209,geometry_and_time,3,0.15912636505460218,22
strict_clean_tasks,209,geometry_and_time,4,0.070703007140702,22
strict_clean_tasks,210,geometry_only,2,-0.0006356381100360195,23
strict_clean_tasks,210,geometry_only,3,-0.027634091303593126,23
strict_clean_tasks,210,geometry_only,4,0.02458718265803448,23
strict_clean_tasks,210,geometry_and_time,2,0.1791530944625407,22
strict_clean_tasks,210,geometry_and_time,3,0.4723950539497519,22
strict_clean_tasks,210,geometry_and_time,4,0.2826086956521739,22
strict_clean_tasks,211,geometry_only,2,0.04827586206896552,23
strict_clean_tasks,211,geometry_only,3,0.09524100620472538,23
strict_clean_tasks,211,geometry_only,4,0.05495500594261135,23
strict_clean_tasks,211,geometry_and_time,2,-0.015255530129672006,22
strict_clean_tasks,211,geometry_and_time,3,-0.04265402843601896,22
strict_clean_tasks,211,geometry_and_time,4,0.05636476170827316,22
strict_clean_tasks,212,geometry_only,2,0.018936211465132812,23
strict_clean_tasks,212,geometry_only,3,0.19452691826149168,23
strict_clean_tasks,212,geometry_only,4,0.2054821075485597,23
strict_clean_tasks,212,geometry_and_time,2,0.26435877261998425,22
strict_clean_tasks,212,geometry_and_time,3,0.30119689596212024,22
strict_clean_tasks,212,geometry_and_time,4,0.3245290254541968,22
strict_clean_tasks,213,geometry_only,2,0.2895475819032761,23
strict_clean_tasks,213,geometry_only,3,0.22485680031970162,23
strict_clean_tasks,213,geometry_only,4,0.08,23
strict_clean_tasks,213,geometry_and_time,2,-0.012588512981904013,22
strict_clean_tasks,213,geometry_and_time,3,0.18933660310346287,22
strict_clean_tasks,213,geometry_and_time,4,0.19940179461615154,22
strict_clean_tasks,214,geometry_only,2,-0.00194870505406085,23
strict_clean_tasks,214,geometry_only,3,0.02664915079290607,23
strict_clean_tasks,214,geometry_only,4,0.011093325391802852,23
strict_clean_tasks,214,geometry_and_time,2,-0.023936170212765957,22
strict_clean_tasks,214,geometry_and_time,3,0.07542809985558077,22
strict_clean_tasks,214,geometry_and_time,4,0.18218352310783656,22
strict_clean_tasks,215,geometry_only,2,-0.028133791809940606,23
strict_clean_tasks,215,geometry_only,3,0.19862120365194708,23
strict_clean_tasks,215,geometry_only,4,0.30259735217610745,23
strict_clean_tasks,215,geometry_and_time,2,0.4988009592326139,22
strict_clean_tasks,215,geometry_and_time,3,0.2002709415217882,22
strict_clean_tasks,215,geometry_and_time,4,0.2042866711319491,22
strict_clean_tasks,216,geometry_only,2,0.0031894934333958724,23
strict_clean_tasks,216,geometry_only,3,0.01608331685452508,23
strict_clean_tasks,216,geometry_only,4,0.1140836193010715,23
strict_clean_tasks,216,geometry_and_time,2,-0.010770784247728038,22
strict_clean_tasks,216,geometry_and_time,3,0.0788036410923277,22
strict_clean_tasks,216,geometry_and_time,4,0.18218352310783656,22
strict_clean_tasks,217,geometry_only,2,0.06313645621181263,23
strict_clean_tasks,217,geometry_only,3,0.12007428667904778,23
strict_clean_tasks,217,geometry_only,4,0.10728303532490188,23
strict_clean_tasks,217,geometry_and_time,2,-0.02877697841726619,22
strict_clean_tasks,217,geometry_and_time,3,0.013151281621712179,22
strict_clean_tasks,217,geometry_and_time,4,0.29794721407624636,22
strict_clean_tasks,218,geometry_only,2,-0.03799785394180395,23
strict_clean_tasks,218,geometry_only,3,0.1075529118826947,23
strict_clean_tasks,218,geometry_only,4,0.12488960847806889,23
strict_clean_tasks,218,geometry_and_time,2,0.36129032258064514,22
strict_clean_tasks,218,geometry_and_time,3,0.18417493237150587,22
strict_clean_tasks,218,geometry_and_time,4,0.1988984088127295,22
strict_clean_tasks,219,geometry_only,2,0.04827586206896552,23
strict_clean_tasks,219,geometry_only,3,0.09524100620472538,23
strict_clean_tasks,219,geometry_only,4,0.05495500594261135,23
strict_clean_tasks,219,geometry_and_time,2,0.034482758620689655,22
strict_clean_tasks,219,geometry_and_time,3,0.07850368809272919,22
strict_clean_tasks,219,geometry_and_time,4,0.14675675675675676,22
strict_clean_tasks,220,geometry_only,2,-0.0411522633744856,23
strict_clean_tasks,220,geometry_only,3,-0.0296028880866426,23
strict_clean_tasks,220,geometry_only,4,0.11853670124317048,23
strict_clean_tasks,220,geometry_and_time,2,0.16981132075471697,22
strict_clean_tasks,220,geometry_and_time,3,0.04513888888888889,22
strict_clean_tasks,220,geometry_and_time,4,0.04018081366147665,22
strict_clean_tasks,221,geometry_only,2,-0.034764826175869123,23
strict_clean_tasks,221,geometry_only,3,0.008620689655172414,23
strict_clean_tasks,221,geometry_only,4,0.11076991379629288,23
strict_clean_tasks,221,geometry_and_time,2,-0.034482758620689655,22
strict_clean_tasks,221,geometry_and_time,3,-0.024558521560574947,22
strict_clean_tasks,221,geometry_and_time,4,0.13936801435076585,22
strict_clean_tasks,222,geometry_only,2,0.008891928864569083,23
strict_clean_tasks,222,geometry_only,3,0.05923836389280677,23
strict_clean_tasks,222,geometry_only,4,0.08188976377952756,23
strict_clean_tasks,222,geometry_and_time,2,0.033617212012550426,22
strict_clean_tasks,222,geometry_and_time,3,0.14948453608247422,22
strict_clean_tasks,222,geometry_and_time,4,0.09315866084425037,22
strict_clean_tasks,223,geometry_only,2,-0.027491408934707903,23
strict_clean_tasks,223,geometry_only,3,0.11300588855985567,23
strict_clean_tasks,223,geometry_only,4,0.180334907685702,23
strict_clean_tasks,223,geometry_and_time,2,0.09411764705882353,22
strict_clean_tasks,223,geometry_and_time,3,0.026027730479202142,22
strict_clean_tasks,223,geometry_and_time,4,0.0769990128331688,22
strict_clean_tasks,224,geometry_only,2,-0.016441065578836764,23
strict_clean_tasks,224,geometry_only,3,0.2528248587570621,23
strict_clean_tasks,224,geometry_only,4,0.29207195203197867,23
strict_clean_tasks,224,geometry_and_time,2,-0.023936170212765957,22
strict_clean_tasks,224,geometry_and_time,3,0.20156803237228124,22
strict_clean_tasks,224,geometry_and_time,4,0.16635859519408502,22
strict_clean_tasks,225,geometry_only,2,0.19275525525525525,23
strict_clean_tasks,225,geometry_only,3,0.09619800969635112,23
strict_clean_tasks,225,geometry_only,4,0.062497612407838944,23
strict_clean_tasks,225,geometry_and_time,2,-0.06451612903225806,22
strict_clean_tasks,225,geometry_and_time,3,0.1494560669456067,22
strict_clean_tasks,225,geometry_and_time,4,0.15949060036385687,22
strict_clean_tasks,226,geometry_only,2,0.10130034887408818,23
strict_clean_tasks,226,geometry_only,3,0.018889166875156366,23
strict_clean_tasks,226,geometry_only,4,0.07332293291731669,23
strict_clean_tasks,226,geometry_and_time,2,-0.04814939813252334,22
strict_clean_tasks,226,geometry_and_time,3,-0.018823344097030795,22
strict_clean_tasks,226,geometry_and_time,4,0.0098104202571921,22
strict_clean_tasks,227,geometry_only,2,-0.028455284552845527,23
strict_clean_tasks,227,geometry_only,3,0.006322444678609062,23
strict_clean_tasks,227,geometry_only,4,0.011298123428129232,23
strict_clean_tasks,227,geometry_and_time,2,-0.10951008645533142,22
strict_clean_tasks,227,geometry_and_time,3,0.18493734030904002,22
strict_clean_tasks,227,geometry_and_time,4,0.14697193500738553,22
strict_clean_tasks,228,geometry_only,2,-0.034764826175869123,23
strict_clean_tasks,228,geometry_only,3,0.06630581867388363,23
strict_clean_tasks,228,geometry_only,4,0.09142600628460272,23
strict_clean_tasks,228,geometry_and_time,2,-0.0049079754601227,22
strict_clean_tasks,228,geometry_and_time,3,0.018120805369127517,22
strict_clean_tasks,228,geometry_and_time,4,0.03662420382165605,22
strict_clean_tasks,229,geometry_only,2,-0.038303693570451436,23
strict_clean_tasks,229,geometry_only,3,-0.01335113484646195,23
strict_clean_tasks,229,geometry_only,4,-0.03080982499708975,23
strict_clean_tasks,229,geometry_and_time,2,0.505130228887135,22
strict_clean_tasks,229,geometry_and_time,3,0.3343520782396088,22
strict_clean_tasks,229,geometry_and_time,4,0.43984757757212845,22
strict_clean_tasks,230,geometry_only,2,0.004061484628842789,23
strict_clean_tasks,230,geometry_only,3,0.04926263934063852,23
strict_clean_tasks,230,geometry_only,4,-0.04219651108643479,23
strict_clean_tasks,230,geometry_and_time,2,0.031446540880503145,22
strict_clean_tasks,230,geometry_and_time,3,0.015726681127982648,22
strict_clean_tasks,230,geometry_and_time,4,0.14052661705781339,22
strict_clean_tasks,231,geometry_only,2,0.0023784189772798397,23
strict_clean_tasks,231,geometry_only,3,0.09367122197160674,23
strict_clean_tasks,231,geometry_only,4,-0.030664395229982964,23
strict_clean_tasks,231,geometry_and_time,2,0.031446540880503145,22
strict_clean_tasks,231,geometry_and_time,3,0.028984346851355137,22
strict_clean_tasks,231,geometry_and_time,4,0.05705437995589546,22
strict_clean_tasks,232,geometry_only,2,0.27783063748810655,23
strict_clean_tasks,232,geometry_only,3,0.10572742344145891,23
strict_clean_tasks,232,geometry_only,4,0.017080849353607073,23
strict_clean_tasks,232,geometry_and_time,2,0.05314009661835749,22
strict_clean_tasks,232,geometry_and_time,3,0.19312271986338586,22
strict_clean_tasks,232,geometry_and_time,4,0.20405423546784804,22
strict_clean_tasks,233,geometry_only,2,0.056439582297364496,23
strict_clean_tasks,233,geometry_only,3,0.0908144416456759,23
strict_clean_tasks,233,geometry_only,4,0.11709236709236709,23
strict_clean_tasks,233,geometry_and_time,2,0.033617212012550426,22
strict_clean_tasks,233,geometry_and_time,3,0.6746478873239437,22
strict_clean_tasks,233,geometry_and_time,4,0.625,22
strict_clean_tasks,234,geometry_only,2,-0.00194870505406085,23
strict_clean_tasks,234,geometry_only,3,0.05936201455931515,23
strict_clean_tasks,234,geometry_only,4,0.011093325391802852,23
strict_clean_tasks,234,geometry_and_time,2,-0.03991596638655462,22
strict_clean_tasks,234,geometry_and_time,3,-0.035389952059866704,22
strict_clean_tasks,234,geometry_and_time,4,0.03337874659400545,22
strict_clean_tasks,235,geometry_only,2,0.38662753604695677,23
strict_clean_tasks,235,geometry_only,3,0.2169141785211818,23
strict_clean_tasks,235,geometry_only,4,0.0731242672919109,23
strict_clean_tasks,235,geometry_and_time,2,0.031446540880503145,22
strict_clean_tasks,235,geometry_and_time,3,0.2321605870925966,22
