pool,condition,target,algorithm,building,candidate,inner_loss,inner_n
selected_counts_dino,manual,full_p_by_8,ridge,jtcxE69GiFV,counts_plus::dinov3__block3__faces_local96,0.305057779642,127
selected_counts_dino,manual,full_p_by_8,ridge,pRbA3pwrgk9,counts_plus::dinov3__block3__faces_local96,0.313889841618,128
selected_counts_dino,manual,full_p_by_8,ridge,pa4otMbVnkk,counts_plus::dinov3__cls__panorama,0.318491052928,130
selected_counts_dino,manual,full_p_by_8,ridge,q9vSo1VnCiC,counts_plus::dinov3__block3__faces_local96,0.312725199965,118
selected_counts_dino,manual,full_p_by_8,ridge,rPc6DW4iMge,counts_plus::dinov3__block3__faces_local96,0.320186028495,122
selected_counts_dino,manual,full_p_by_8,ridge,uNb9QFRL6hY,counts_plus::dinov3__block3__faces_local96,0.328481694178,105
selected_counts_dino,manual,full_p_by_8,ridge,wc2JMjhGNzB,counts_plus::dinov3__block3__faces_local96,0.299154218623,120
selected_counts_dino,manual,full_p_by_8,ridge,x8F5xyUWy9e,counts_plus::dinov3__block3__faces_local96,0.319802732868,127
selected_counts_dino,manual,full_p_by_8,ridge,yqstnuAEVhm,counts_plus::dinov3__block9__panorama_mean,0.312078874273,118
selected_counts_dino,manual,full_p_by_8,ridge,zsNo4HB9uLZ,counts_plus::dinov3__block11__panorama_mean,0.313664644073,128
selected_counts_dino,manual,grade_v1,knn,7y3sRwLe3Va,counts_plus::dinov3__block11__panorama_global,0.32,25
selected_counts_dino,manual,grade_v1,knn,B6ByNegPMKs,counts_plus::dinov3__block11__panorama_global,0.25,24
selected_counts_dino,manual,grade_v1,knn,S9hNv5qa7GM,counts_plus::dinov3__block3__faces_global,0.16,25
selected_counts_dino,manual,grade_v1,knn,UwV83HsGsw3,counts_plus::dinov3__block9__panorama_global,0.2848,25
selected_counts_dino,manual,grade_v1,knn,b8cTxDM8gDG,counts_plus::dinov3__block3__faces_global,0.24,25
selected_counts_dino,manual,grade_v1,knn,e9zR4mvMWw7,counts_plus::dinov3__block3__faces_global,0.25,24
selected_counts_dino,manual,grade_v1,knn,pRbA3pwrgk9,counts_plus::dinov3__block3__faces_global,0.25,24
selected_counts_dino,manual,grade_v1,knn,q9vSo1VnCiC,counts_plus::dinov3__block9__faces_global,0.381818181818,22
selected_counts_dino,manual,grade_v1,knn,rPc6DW4iMge,counts_plus::dinov3__block11__panorama_global,0.333333333333,24
selected_counts_dino,manual,grade_v1,knn,uNb9QFRL6hY,counts_plus::dinov3__block3__faces_concat,0.288888888889,20
selected_counts_dino,manual,grade_v1,knn,wc2JMjhGNzB,counts_plus::dinov3__block3__faces_global,0.34,24
selected_counts_dino,manual,grade_v1,knn,yqstnuAEVhm,counts_plus::dinov3__block11__panorama_global,0.333333333333,24
selected_counts_dino,manual,grade_v1,ridge,7y3sRwLe3Va,counts_plus::dinov3__cls__faces,0.32298974555,25
selected_counts_dino,manual,grade_v1,ridge,B6ByNegPMKs,counts_plus::dinov3__cls__faces,0.253496596418,24
selected_counts_dino,manual,grade_v1,ridge,S9hNv5qa7GM,counts_plus::dinov3__block9__panorama_mean,0.235651231859,25
selected_counts_dino,manual,grade_v1,ridge,UwV83HsGsw3,counts_plus::dinov3__cls__faces,0.278412741718,25
selected_counts_dino,manual,grade_v1,ridge,b8cTxDM8gDG,counts_plus::dinov3__cls__faces,0.312665813353,25
selected_counts_dino,manual,grade_v1,ridge,e9zR4mvMWw7,counts_plus::dinov3__block11__faces_local96,0.328430925129,24
selected_counts_dino,manual,grade_v1,ridge,pRbA3pwrgk9,counts_plus::dinov3__cls__faces,0.330131970308,24
selected_counts_dino,manual,grade_v1,ridge,q9vSo1VnCiC,counts_plus::dinov3__cls__faces,0.340572423579,22
selected_counts_dino,manual,grade_v1,ridge,rPc6DW4iMge,counts_plus::dinov3__cls__faces,0.349275041715,24
selected_counts_dino,manual,grade_v1,ridge,uNb9QFRL6hY,counts_plus::dinov3__block3__faces_concat,0.269972147238,20
selected_counts_dino,manual,grade_v1,ridge,wc2JMjhGNzB,counts_plus::dinov3__cls__faces,0.337103928532,24
selected_counts_dino,manual,grade_v1,ridge,yqstnuAEVhm,counts_plus::dinov3__cls__faces,0.332070341548,24
selected_counts_dino,manual,half_tv_all,knn,7y3sRwLe3Va,counts_plus::dinov3__block3__panorama_global,0.105999734278,123
selected_counts_dino,manual,half_tv_all,knn,B6ByNegPMKs,counts_plus::dinov3__block6__panorama_local16,0.100826691532,122
selected_counts_dino,manual,half_tv_all,knn,S9hNv5qa7GM,counts_plus::dinov3__block9__panorama_local16,0.10128090794,129
selected_counts_dino,manual,half_tv_all,knn,UwV83HsGsw3,counts_plus::dinov3__block9__panorama_local16,0.103148832129,123
selected_counts_dino,manual,half_tv_all,knn,VFuaQ6m2Qom,counts_plus::dinov3__block9__panorama_local16,0.102927331761,128
selected_counts_dino,manual,half_tv_all,knn,X7HyMhZNoso,counts_plus::dinov3__block6__faces_local16,0.103646205869,128
selected_counts_dino,manual,half_tv_all,knn,Z6MFQCViBuw,counts_plus::dinov3__block11__panorama_global,0.103271302724,128
selected_counts_dino,manual,half_tv_all,knn,b8cTxDM8gDG,counts_plus::dinov3__block9__panorama_mean,0.10358347788,128
selected_counts_dino,manual,half_tv_all,knn,e9zR4mvMWw7,counts_plus::dinov3__block11__panorama_mean,0.104432107772,127
selected_counts_dino,manual,half_tv_all,knn,jh4fc5c5qoQ,counts_plus::dinov3__block11__panorama_mean,0.0996201616662,130
selected_counts_dino,manual,half_tv_all,knn,jtcxE69GiFV,counts_plus::dinov3__block11__panorama_global,0.104548263282,127
selected_counts_dino,manual,half_tv_all,knn,pRbA3pwrgk9,counts_plus::dinov3__block11__panorama_global,0.101527909977,128
selected_counts_dino,manual,half_tv_all,knn,pa4otMbVnkk,counts_plus::dinov3__block12__faces_local96,0.10142224719,130
selected_counts_dino,manual,half_tv_all,knn,q9vSo1VnCiC,counts_plus::dinov3__block6__faces_local16,0.102499450229,118
selected_counts_dino,manual,half_tv_all,knn,rPc6DW4iMge,counts_plus::dinov3__block6__panorama_local16,0.104657698103,122
selected_counts_dino,manual,half_tv_all,knn,uNb9QFRL6hY,counts_plus::dinov3__block12__faces_global,0.0968409735252,105
selected_counts_dino,manual,half_tv_all,knn,wc2JMjhGNzB,counts_plus::dinov3__block9__panorama_local16,0.0999718258979,120
selected_counts_dino,manual,half_tv_all,knn,x8F5xyUWy9e,counts_plus::dinov3__block12__panorama_local16,0.100348562286,127
selected_counts_dino,manual,half_tv_all,knn,yqstnuAEVhm,counts_plus::dinov3__block11__panorama_mean,0.104591952869,118
selected_counts_dino,manual,half_tv_all,knn,zsNo4HB9uLZ,counts_plus::dinov3__block9__panorama_local16,0.10036793516,128
selected_counts_dino,manual,half_tv_all,ridge,7y3sRwLe3Va,counts_plus::dinov3__block11__faces_local16,0.100303482044,123
selected_counts_dino,manual,half_tv_all,ridge,B6ByNegPMKs,counts_plus::dinov3__block11__faces_local16,0.0978362069895,122
selected_counts_dino,manual,half_tv_all,ridge,S9hNv5qa7GM,counts_plus::dinov3__block11__faces_local16,0.0947367797475,129
selected_counts_dino,manual,half_tv_all,ridge,UwV83HsGsw3,counts_plus::dinov3__block11__faces_local16,0.0980478087566,123
selected_counts_dino,manual,half_tv_all,ridge,VFuaQ6m2Qom,counts_plus::dinov3__block11__faces_local16,0.0965933835771,128
selected_counts_dino,manual,half_tv_all,ridge,X7HyMhZNoso,counts_plus::dinov3__block11__faces_local16,0.0980038950447,128
selected_counts_dino,manual,half_tv_all,ridge,Z6MFQCViBuw,counts_plus::dinov3__block11__faces_local16,0.0964091455276,128
selected_counts_dino,manual,half_tv_all,ridge,b8cTxDM8gDG,counts_plus::dinov3__block11__faces_local16,0.0968899517038,128
selected_counts_dino,manual,half_tv_all,ridge,e9zR4mvMWw7,counts_plus::dinov3__block11__faces_local16,0.097855352788,127
selected_counts_dino,manual,half_tv_all,ridge,jh4fc5c5qoQ,counts_plus::dinov3__block11__faces_local16,0.0967313105817,130
selected_counts_dino,manual,half_tv_all,ridge,jtcxE69GiFV,counts_plus::dinov3__block11__faces_local16,0.0987456320865,127
selected_counts_dino,manual,half_tv_all,ridge,pRbA3pwrgk9,counts_plus::dinov3__block11__faces_local16,0.0961648504911,128
selected_counts_dino,manual,half_tv_all,ridge,pa4otMbVnkk,counts_plus::dinov3__block11__faces_local16,0.0960077217107,130
selected_counts_dino,manual,half_tv_all,ridge,q9vSo1VnCiC,counts_plus::dinov3__block11__faces_local16,0.095699145988,118
selected_counts_dino,manual,half_tv_all,ridge,rPc6DW4iMge,counts_plus::dinov3__block11__faces_local16,0.0961420129914,122
selected_counts_dino,manual,half_tv_all,ridge,uNb9QFRL6hY,counts_plus::dinov3__block12__faces_global,0.091665778499,105
selected_counts_dino,manual,half_tv_all,ridge,wc2JMjhGNzB,counts_plus::dinov3__block11__faces_local16,0.0928933195624,120
selected_counts_dino,manual,half_tv_all,ridge,x8F5xyUWy9e,counts_plus::dinov3__block11__faces_local16,0.0939399096819,127
selected_counts_dino,manual,half_tv_all,ridge,yqstnuAEVhm,counts_plus::dinov3__block9__faces_local16,0.095198867203,118
selected_counts_dino,manual,half_tv_all,ridge,zsNo4HB9uLZ,counts_plus::dinov3__block11__faces_local16,0.0977623587004,128
selected_counts_dino,manual,late_quarter_new,knn,7y3sRwLe3Va,counts_plus::dinov3__cls__panorama,0.175283468835,123
selected_counts_dino,manual,late_quarter_new,knn,B6ByNegPMKs,counts_plus::dinov3__block3__panorama_local16,0.169388433515,122
selected_counts_dino,manual,late_quarter_new,knn,S9hNv5qa7GM,counts_plus::dinov3__block9__panorama_local16,0.170847114556,129
selected_counts_dino,manual,late_quarter_new,knn,UwV83HsGsw3,counts_plus::dinov3__block3__faces_global,0.164328726287,123
selected_counts_dino,manual,late_quarter_new,knn,VFuaQ6m2Qom,counts_plus::dinov3__block9__panorama_local16,0.169565972222,128
selected_counts_dino,manual,late_quarter_new,knn,X7HyMhZNoso,counts_plus::dinov3__cls__panorama,0.174583072917,128
selected_counts_dino,manual,late_quarter_new,knn,Z6MFQCViBuw,counts_plus::dinov3__block9__panorama_local16,0.174670572917,128
selected_counts_dino,manual,late_quarter_new,knn,b8cTxDM8gDG,counts_plus::dinov3__block9__panorama_local16,0.166141927083,128
selected_counts_dino,manual,late_quarter_new,knn,e9zR4mvMWw7,counts_plus::dinov3__cls__panorama,0.176596325459,127
selected_counts_dino,manual,late_quarter_new,knn,jh4fc5c5qoQ,counts_plus::dinov3__block9__panorama_local16,0.170993589744,130
selected_counts_dino,manual,late_quarter_new,knn,jtcxE69GiFV,counts_plus::dinov3__block9__panorama_local16,0.170248468941,127
selected_counts_dino,manual,late_quarter_new,knn,pRbA3pwrgk9,counts_plus::dinov3__cls__panorama,0.1729828125,128
selected_counts_dino,manual,late_quarter_new,knn,pa4otMbVnkk,counts_plus::dinov3__cls__panorama,0.169854358974,130
selected_counts_dino,manual,late_quarter_new,knn,q9vSo1VnCiC,counts_plus::dinov3__block12__panorama_local16,0.169577118644,118
selected_counts_dino,manual,late_quarter_new,knn,rPc6DW4iMge,counts_plus::dinov3__cls__panorama,0.177902185792,122
selected_counts_dino,manual,late_quarter_new,knn,uNb9QFRL6hY,counts_plus::dinov3__block12__faces_global,0.155177460317,105
selected_counts_dino,manual,late_quarter_new,knn,wc2JMjhGNzB,counts_plus::dinov3__block11__faces_global,0.168726944444,120
selected_counts_dino,manual,late_quarter_new,knn,x8F5xyUWy9e,counts_plus::dinov3__block11__faces_global,0.170776902887,127
selected_counts_dino,manual,late_quarter_new,knn,yqstnuAEVhm,counts_plus::dinov3__block12__panorama_local16,0.180161487759,118
selected_counts_dino,manual,late_quarter_new,knn,zsNo4HB9uLZ,counts_plus::dinov3__block9__panorama_local16,0.16431640625,128
selected_counts_dino,manual,late_quarter_new,ridge,7y3sRwLe3Va,counts_plus::dinov3__block11__faces_local16,0.170875697026,123
selected_counts_dino,manual,late_quarter_new,ridge,B6ByNegPMKs,counts_plus::dinov3__block11__faces_local16,0.166610623429,122
selected_counts_dino,manual,late_quarter_new,ridge,S9hNv5qa7GM,counts_plus::dinov3__block9__faces_local16,0.165516814706,129
selected_counts_dino,manual,late_quarter_new,ridge,UwV83HsGsw3,counts_plus::dinov3__block9__faces_local16,0.159047273489,123
selected_counts_dino,manual,late_quarter_new,ridge,VFuaQ6m2Qom,counts_plus::dinov3__block9__faces_local16,0.163695701892,128
selected_counts_dino,manual,late_quarter_new,ridge,X7HyMhZNoso,counts_plus::dinov3__block9__faces_local16,0.166494895045,128
selected_counts_dino,manual,late_quarter_new,ridge,Z6MFQCViBuw,counts_plus::dinov3__block11__faces_local16,0.166648125288,128
selected_counts_dino,manual,late_quarter_new,ridge,b8cTxDM8gDG,counts_plus::dinov3__block11__faces_local16,0.167992193516,128
selected_counts_dino,manual,late_quarter_new,ridge,e9zR4mvMWw7,counts_plus::dinov3__block9__faces_local16,0.168622939471,127
selected_counts_dino,manual,late_quarter_new,ridge,jh4fc5c5qoQ,counts_plus::dinov3__block11__faces_local16,0.166442795665,130
selected_counts_dino,manual,late_quarter_new,ridge,jtcxE69GiFV,counts_plus::dinov3__block9__faces_local16,0.166372936125,127
selected_counts_dino,manual,late_quarter_new,ridge,pRbA3pwrgk9,counts_plus::dinov3__block11__faces_local16,0.169812687533,128
selected_counts_dino,manual,late_quarter_new,ridge,pa4otMbVnkk,counts_plus::dinov3__block9__faces_local16,0.159886303689,130
selected_counts_dino,manual,late_quarter_new,ridge,q9vSo1VnCiC,counts_plus::dinov3__block11__faces_local16,0.168933127465,118
selected_counts_dino,manual,late_quarter_new,ridge,rPc6DW4iMge,counts_plus::dinov3__block11__faces_local16,0.17151360931,122
selected_counts_dino,manual,late_quarter_new,ridge,uNb9QFRL6hY,counts_plus::dinov3__cls__faces,0.155339950491,105
selected_counts_dino,manual,late_quarter_new,ridge,wc2JMjhGNzB,counts_plus::dinov3__block9__faces_local16,0.157493449221,120
selected_counts_dino,manual,late_quarter_new,ridge,x8F5xyUWy9e,counts_plus::dinov3__block11__faces_local16,0.160459307891,127
selected_counts_dino,manual,late_quarter_new,ridge,yqstnuAEVhm,counts_plus::dinov3__block9__faces_local16,0.171266460551,118
selected_counts_dino,manual,late_quarter_new,ridge,zsNo4HB9uLZ,counts_plus::dinov3__block9__faces_local16,0.167835441202,128
selected_counts_dino,manual,singleton_share,knn,2t7WUuJeko7,counts_plus::dinov3__block12__faces_local96,0.319868086311,182
selected_counts_dino,manual,singleton_share,knn,7y3sRwLe3Va,counts_plus::dinov3__block6__faces_local16,0.328248456048,177
selected_counts_dino,manual,singleton_share,knn,B6ByNegPMKs,counts_plus::dinov3__block6__faces_local96,0.321465313913,176
selected_counts_dino,manual,singleton_share,knn,S9hNv5qa7GM,counts_plus::dinov3__block6__faces_local96,0.309452346281,175
selected_counts_dino,manual,singleton_share,knn,UwV83HsGsw3,counts_plus::dinov3__block9__panorama_local16,0.321756818858,177
selected_counts_dino,manual,singleton_share,knn,VFuaQ6m2Qom,counts_plus::dinov3__block12__faces_local96,0.314076393223,180
selected_counts_dino,manual,singleton_share,knn,VLzqgDo317F,counts_plus::dinov3__block9__faces_local16,0.318374916174,184
selected_counts_dino,manual,singleton_share,knn,X7HyMhZNoso,counts_plus::dinov3__block6__faces_local96,0.320890488502,182
selected_counts_dino,manual,singleton_share,knn,Z6MFQCViBuw,counts_plus::dinov3__block12__faces_local96,0.318438781443,182
selected_counts_dino,manual,singleton_share,knn,b8cTxDM8gDG,counts_plus::dinov3__block9__faces_local16,0.315366680829,182
selected_counts_dino,manual,singleton_share,knn,e9zR4mvMWw7,counts_plus::dinov3__block12__faces_local96,0.321639253616,181
selected_counts_dino,manual,singleton_share,knn,jh4fc5c5qoQ,counts_plus::dinov3__block6__panorama_local16,0.31178631617,178
selected_counts_dino,manual,singleton_share,knn,jtcxE69GiFV,counts_plus::dinov3__block3__panorama_global,0.283618265695,169
selected_counts_dino,manual,singleton_share,knn,pRbA3pwrgk9,counts_plus::dinov3__block9__faces_local16,0.303874187878,174
selected_counts_dino,manual,singleton_share,knn,pa4otMbVnkk,counts_plus::dinov3__block9__panorama_local16,0.299163611689,174
selected_counts_dino,manual,singleton_share,knn,q9vSo1VnCiC,counts_plus::dinov3__block12__faces_local96,0.327509114707,171
selected_counts_dino,manual,singleton_share,knn,rPc6DW4iMge,counts_plus::dinov3__block9__panorama_local16,0.327571496883,176
selected_counts_dino,manual,singleton_share,knn,uNb9QFRL6hY,counts_plus::dinov3__block9__faces_local16,0.321970855807,159
selected_counts_dino,manual,singleton_share,knn,wc2JMjhGNzB,counts_plus::dinov3__block9__faces_local16,0.300247910904,174
selected_counts_dino,manual,singleton_share,knn,x8F5xyUWy9e,counts_plus::dinov3__block12__faces_local96,0.317160536405,181
selected_counts_dino,manual,singleton_share,knn,yqstnuAEVhm,counts_plus::dinov3__block9__faces_local16,0.329706538096,172
selected_counts_dino,manual,singleton_share,knn,zsNo4HB9uLZ,counts_plus::dinov3__block6__panorama_local16,0.319290653268,179
selected_counts_dino,manual,singleton_share,ridge,2t7WUuJeko7,counts_plus::dinov3__block11__faces_local96,0.311393250791,182
selected_counts_dino,manual,singleton_share,ridge,7y3sRwLe3Va,counts_plus::dinov3__block11__faces_local96,0.323366039509,177
selected_counts_dino,manual,singleton_share,ridge,B6ByNegPMKs,counts_plus::dinov3__block3__faces_local96,0.319649607819,176
selected_counts_dino,manual,singleton_share,ridge,S9hNv5qa7GM,counts_plus::dinov3__block11__faces_local96,0.304630688011,175
selected_counts_dino,manual,singleton_share,ridge,UwV83HsGsw3,counts_plus::dinov3__block3__faces_local96,0.318418765298,177
selected_counts_dino,manual,singleton_share,ridge,VFuaQ6m2Qom,counts_plus::dinov3__block3__faces_local96,0.312256307278,180
selected_counts_dino,manual,singleton_share,ridge,VLzqgDo317F,counts_plus::dinov3__block3__panorama_global,0.313785005117,184
selected_counts_dino,manual,singleton_share,ridge,X7HyMhZNoso,counts_plus::dinov3__block3__faces_local96,0.316723883527,182
selected_counts_dino,manual,singleton_share,ridge,Z6MFQCViBuw,counts_plus::dinov3__block11__faces_local96,0.319094687637,182
selected_counts_dino,manual,singleton_share,ridge,b8cTxDM8gDG,counts_plus::dinov3__block3__panorama_global,0.317578348777,182
selected_counts_dino,manual,singleton_share,ridge,e9zR4mvMWw7,counts_plus::dinov3__block3__panorama_global,0.318283519225,181
selected_counts_dino,manual,singleton_share,ridge,jh4fc5c5qoQ,counts_plus::dinov3__block3__faces_local96,0.302413050228,178
selected_counts_dino,manual,singleton_share,ridge,jtcxE69GiFV,counts_plus::dinov3__block6__faces_local16,0.282795775336,169
selected_counts_dino,manual,singleton_share,ridge,pRbA3pwrgk9,counts_plus::dinov3__block3__faces_local96,0.307747690982,174
selected_counts_dino,manual,singleton_share,ridge,pa4otMbVnkk,counts_plus::dinov3__block11__faces_local96,0.291317911454,174
selected_counts_dino,manual,singleton_share,ridge,q9vSo1VnCiC,counts_plus::dinov3__block3__faces_local96,0.322370754646,171
selected_counts_dino,manual,singleton_share,ridge,rPc6DW4iMge,counts_plus::dinov3__block6__faces_local16,0.320480912356,176
selected_counts_dino,manual,singleton_share,ridge,uNb9QFRL6hY,counts_plus::dinov3__block3__faces_local16,0.310660701259,159
selected_counts_dino,manual,singleton_share,ridge,wc2JMjhGNzB,counts_plus::dinov3__block6__faces_local16,0.320146596347,174
selected_counts_dino,manual,singleton_share,ridge,x8F5xyUWy9e,counts_plus::dinov3__block11__faces_local96,0.315000637079,181
selected_counts_dino,manual,singleton_share,ridge,yqstnuAEVhm,counts_plus::dinov3__block3__faces_local96,0.319715458197,172
selected_counts_dino,manual,singleton_share,ridge,zsNo4HB9uLZ,counts_plus::dinov3__block3__panorama_global,0.317203268042,179
selected_counts_dino,manual,within_cluster_median,knn,2t7WUuJeko7,counts_plus::dinov3__block3__faces_local96,0.0156566802114,141
selected_counts_dino,manual,within_cluster_median,knn,7y3sRwLe3Va,counts_plus::dinov3__block11__panorama_local16,0.0157876733115,135
selected_counts_dino,manual,within_cluster_median,knn,B6ByNegPMKs,counts_plus::dinov3__block3__faces_local96,0.0152447284432,134
selected_counts_dino,manual,within_cluster_median,knn,S9hNv5qa7GM,counts_plus::dinov3__block11__panorama_local16,0.0154970301533,137
selected_counts_dino,manual,within_cluster_median,knn,UwV83HsGsw3,counts_plus::dinov3__block11__panorama_local16,0.0153504514578,136
selected_counts_dino,manual,within_cluster_median,knn,VFuaQ6m2Qom,counts_plus::dinov3__block11__panorama_local16,0.015669771718,140
selected_counts_dino,manual,within_cluster_median,knn,VLzqgDo317F,counts_plus::dinov3__block11__panorama_local16,0.0154592980137,142
selected_counts_dino,manual,within_cluster_median,knn,X7HyMhZNoso,counts_plus::dinov3__block3__faces_local96,0.0159424399243,140
selected_counts_dino,manual,within_cluster_median,knn,Z6MFQCViBuw,counts_plus::dinov3__block11__panorama_local16,0.0157171747769,140
selected_counts_dino,manual,within_cluster_median,knn,b8cTxDM8gDG,counts_plus::dinov3__cls__panorama,0.0158740486121,140
selected_counts_dino,manual,within_cluster_median,knn,e9zR4mvMWw7,counts_plus::dinov3__block6__faces_local96,0.0157682204502,139
selected_counts_dino,manual,within_cluster_median,knn,jh4fc5c5qoQ,counts_plus::dinov3__block6__faces_local96,0.0157416203803,142
selected_counts_dino,manual,within_cluster_median,knn,jtcxE69GiFV,counts_plus::dinov3__block11__panorama_local16,0.0157963855978,136
selected_counts_dino,manual,within_cluster_median,knn,pRbA3pwrgk9,counts_plus::dinov3__block11__faces_local96,0.0156647430182,137
selected_counts_dino,manual,within_cluster_median,knn,pa4otMbVnkk,counts_plus::dinov3__block3__faces_local96,0.015481747152,139
selected_counts_dino,manual,within_cluster_median,knn,q9vSo1VnCiC,counts_plus::dinov3__block11__panorama_local16,0.0158397771091,131
selected_counts_dino,manual,within_cluster_median,knn,rPc6DW4iMge,counts_plus::dinov3__block11__panorama_local16,0.0159163731514,134
selected_counts_dino,manual,within_cluster_median,knn,uNb9QFRL6hY,counts_plus::dinov3__block9__panorama_global,0.0161376791098,120
selected_counts_dino,manual,within_cluster_median,knn,wc2JMjhGNzB,counts_plus::dinov3__block11__panorama_local16,0.0153739083217,132
selected_counts_dino,manual,within_cluster_median,knn,x8F5xyUWy9e,counts_plus::dinov3__block11__panorama_local16,0.0158905952726,140
selected_counts_dino,manual,within_cluster_median,knn,yqstnuAEVhm,counts_plus::dinov3__block11__faces_local96,0.0154443117019,130
selected_counts_dino,manual,within_cluster_median,knn,zsNo4HB9uLZ,counts_plus::dinov3__block6__faces_local96,0.0146358361604,138
selected_counts_dino,manual,within_cluster_median,ridge,2t7WUuJeko7,counts_plus::dinov3__block11__faces_local16,0.0150861327189,141
selected_counts_dino,manual,within_cluster_median,ridge,7y3sRwLe3Va,counts_plus::dinov3__block11__faces_local16,0.0151678159959,135
selected_counts_dino,manual,within_cluster_median,ridge,B6ByNegPMKs,counts_plus::dinov3__cls__panorama,0.0149921611571,134
selected_counts_dino,manual,within_cluster_median,ridge,S9hNv5qa7GM,counts_plus::dinov3__block11__faces_local16,0.0150709703894,137
selected_counts_dino,manual,within_cluster_median,ridge,UwV83HsGsw3,counts_plus::dinov3__block11__faces_local16,0.015137001943,136
selected_counts_dino,manual,within_cluster_median,ridge,VFuaQ6m2Qom,counts_plus::dinov3__block11__faces_local16,0.015239665366,140
selected_counts_dino,manual,within_cluster_median,ridge,VLzqgDo317F,counts_plus::dinov3__block11__faces_local16,0.0150638567022,142
selected_counts_dino,manual,within_cluster_median,ridge,X7HyMhZNoso,counts_plus::dinov3__block11__faces_local16,0.0153559798106,140
selected_counts_dino,manual,within_cluster_median,ridge,Z6MFQCViBuw,counts_plus::dinov3__block11__faces_global,0.0151868877912,140
selected_counts_dino,manual,within_cluster_median,ridge,b8cTxDM8gDG,counts_plus::dinov3__block11__faces_local16,0.0153897241393,140
selected_counts_dino,manual,within_cluster_median,ridge,e9zR4mvMWw7,counts_plus::dinov3__block11__panorama_global,0.0153191341939,139
selected_counts_dino,manual,within_cluster_median,ridge,jh4fc5c5qoQ,counts_plus::dinov3__block11__faces_local16,0.0152110195034,142
selected_counts_dino,manual,within_cluster_median,ridge,jtcxE69GiFV,counts_plus::dinov3__block11__faces_local16,0.0153692640948,136
selected_counts_dino,manual,within_cluster_median,ridge,pRbA3pwrgk9,counts_plus::dinov3__block11__faces_local16,0.0149677549991,137
selected_counts_dino,manual,within_cluster_median,ridge,pa4otMbVnkk,counts_plus::dinov3__block11__faces_local16,0.015080262075,139
selected_counts_dino,manual,within_cluster_median,ridge,q9vSo1VnCiC,counts_plus::dinov3__block11__panorama_global,0.0158537981343,131
selected_counts_dino,manual,within_cluster_median,ridge,rPc6DW4iMge,counts_plus::dinov3__block11__faces_concat,0.015449484549,134
selected_counts_dino,manual,within_cluster_median,ridge,uNb9QFRL6hY,counts_plus::dinov3__block11__faces_local16,0.0159010969673,120
selected_counts_dino,manual,within_cluster_median,ridge,wc2JMjhGNzB,counts_plus::dinov3__block11__faces_concat,0.0152568680049,132
selected_counts_dino,manual,within_cluster_median,ridge,x8F5xyUWy9e,counts_plus::dinov3__block11__faces_local16,0.0152663606275,140
selected_counts_dino,manual,within_cluster_median,ridge,yqstnuAEVhm,counts_plus::dinov3__block11__faces_local16,0.0143426061136,130
selected_counts_dino,manual,within_cluster_median,ridge,zsNo4HB9uLZ,counts_plus::dinov3__block11__faces_local16,0.0145772786063,138
selected_counts_dino,semi,candidate_v2,knn,7y3sRwLe3Va,counts_plus::dinov3__block6__panorama_local16,0.56,13
selected_counts_dino,semi,candidate_v2,knn,B6ByNegPMKs,counts_plus::dinov3__block3__faces_global,0.529914529915,13
selected_counts_dino,semi,candidate_v2,knn,X7HyMhZNoso,counts_plus::dinov3__block6__panorama_local16,0.64,13
selected_counts_dino,semi,candidate_v2,knn,Z6MFQCViBuw,counts_plus::dinov3__block3__panorama_mean,0.5,12
selected_counts_dino,semi,candidate_v2,knn,e9zR4mvMWw7,counts_plus::dinov3__block12__panorama_local16,0.453333333333,9
selected_counts_dino,semi,candidate_v2,knn,uNb9QFRL6hY,counts_plus::dinov3__block9__panorama_local16,0.627692307692,13
selected_counts_dino,semi,candidate_v2,knn,wc2JMjhGNzB,counts_plus::dinov3__block11__faces_local96,0.538181818182,11
selected_counts_dino,semi,candidate_v2,ridge,7y3sRwLe3Va,counts_plus::dinov3__block11__panorama_mean,0.591611911106,13
selected_counts_dino,semi,candidate_v2,ridge,B6ByNegPMKs,counts_plus::dinov3__block11__panorama_local16,0.373747624824,13
selected_counts_dino,semi,candidate_v2,ridge,X7HyMhZNoso,counts_plus::dinov3__block11__panorama_global,0.576032474854,13
selected_counts_dino,semi,candidate_v2,ridge,Z6MFQCViBuw,counts_plus::dinov3__block3__panorama_mean,0.35442261058,12
selected_counts_dino,semi,candidate_v2,ridge,e9zR4mvMWw7,counts_plus::dinov3__block11__panorama_local16,0.564969149918,9
selected_counts_dino,semi,candidate_v2,ridge,uNb9QFRL6hY,counts_plus::dinov3__block11__panorama_mean,0.512088079215,13
selected_counts_dino,semi,candidate_v2,ridge,wc2JMjhGNzB,counts_plus::dinov3__block11__panorama_mean,0.557936024384,11
selected_counts_dino,semi,core10_p_by_19,knn,7y3sRwLe3Va,counts_plus::dinov3__block6__panorama_local16,0.278948717949,39
selected_counts_dino,semi,core10_p_by_19,knn,B6ByNegPMKs,counts_plus::dinov3__block6__faces_local96,0.259189189189,37
selected_counts_dino,semi,core10_p_by_19,knn,UwV83HsGsw3,counts_plus::dinov3__block6__faces_local96,0.276825,40
selected_counts_dino,semi,core10_p_by_19,knn,X7HyMhZNoso,counts_plus::dinov3__block12__panorama_local16,0.266275,40
