selector,condition,target,heldout_building,algorithm,feature,inner_MAE,pca,parameter,inner_images,dimensions,candidate_count
current_prespecified_all,manual,scope_non_normal_rate,jtcxE69GiFV,knn,C_hohonet_encoder_stage4_global,0.144714866877,32,5,171,1024,29
current_prespecified_all,manual,scope_non_normal_rate,jtcxE69GiFV,ridge,C_hohonet_compressed_global,0.151910519729,32,100,171,2048,29
current_prespecified_all,manual,scope_non_normal_rate,pRbA3pwrgk9,knn,C_ulayout_transformer_global,0.173380093638,32,5,176,2048,29
current_prespecified_all,manual,scope_non_normal_rate,pRbA3pwrgk9,ridge,C_hohonet_compressed_global,0.183211286344,16,100,176,2048,29
current_prespecified_all,manual,scope_non_normal_rate,pa4otMbVnkk,knn,C_bilayout_fg_enclosed_local16,0.159813135234,32,5,176,16384,29
current_prespecified_all,manual,scope_non_normal_rate,pa4otMbVnkk,ridge,C_hohonet_compressed_global,0.157828185557,32,100,176,2048,29
current_prespecified_all,manual,scope_non_normal_rate,q9vSo1VnCiC,knn,C_ulayout_transformer_global,0.169597888917,16,5,173,2048,29
current_prespecified_all,manual,scope_non_normal_rate,q9vSo1VnCiC,ridge,C_hohonet_compressed_global,0.181676859799,16,100,173,2048,29
current_prespecified_all,manual,scope_non_normal_rate,rPc6DW4iMge,knn,C_ulayout_transformer_local16,0.177103891874,32,5,178,32768,29
current_prespecified_all,manual,scope_non_normal_rate,rPc6DW4iMge,ridge,C_hohonet_compressed_global,0.181955292534,16,0.1,178,2048,29
current_prespecified_all,manual,scope_non_normal_rate,uNb9QFRL6hY,knn,C_ulayout_transformer_global,0.183987050397,32,5,161,2048,29
current_prespecified_all,manual,scope_non_normal_rate,uNb9QFRL6hY,ridge,C_hohonet_compressed_global,0.187513712154,16,100,161,2048,29
current_prespecified_all,manual,scope_non_normal_rate,wc2JMjhGNzB,knn,C_ulayout_transformer_global,0.176611377753,16,5,176,2048,29
current_prespecified_all,manual,scope_non_normal_rate,wc2JMjhGNzB,ridge,C_hohonet_compressed_global,0.181851846719,16,0.1,176,2048,29
current_prespecified_all,manual,scope_non_normal_rate,x8F5xyUWy9e,knn,C_ulayout_transformer_global,0.170331715485,32,5,183,2048,29
current_prespecified_all,manual,scope_non_normal_rate,x8F5xyUWy9e,ridge,C_hohonet_compressed_global,0.172661557999,16,0.1,183,2048,29
current_prespecified_all,manual,scope_non_normal_rate,yqstnuAEVhm,knn,C_ulayout_transformer_global,0.174728874209,32,5,173,2048,29
current_prespecified_all,manual,scope_non_normal_rate,yqstnuAEVhm,ridge,C_hohonet_compressed_global,0.180920392338,16,100,173,2048,29
current_prespecified_all,manual,scope_non_normal_rate,zsNo4HB9uLZ,knn,C_ulayout_transformer_global,0.169473937065,32,5,181,2048,29
current_prespecified_all,manual,scope_non_normal_rate,zsNo4HB9uLZ,ridge,C_hohonet_compressed_global,0.17628926951,16,100,181,2048,29
current_prespecified_all,manual,scope_p_normal,2t7WUuJeko7,knn,C_ulayout_transformer_global,0.172897200468,32,5,184,2048,29
current_prespecified_all,manual,scope_p_normal,2t7WUuJeko7,ridge,C_hohonet_compressed_global,0.178311634952,16,100,184,2048,29
current_prespecified_all,manual,scope_p_normal,7y3sRwLe3Va,knn,C_ulayout_transformer_global,0.172291274106,32,5,178,2048,29
current_prespecified_all,manual,scope_p_normal,7y3sRwLe3Va,ridge,C_hohonet_compressed_global,0.177597444515,16,100,178,2048,29
current_prespecified_all,manual,scope_p_normal,B6ByNegPMKs,knn,C_ulayout_transformer_global,0.175094563473,32,5,178,2048,29
current_prespecified_all,manual,scope_p_normal,B6ByNegPMKs,ridge,C_bilayout_fg_enclosed_global,0.168959112407,16,100,178,1024,29
current_prespecified_all,manual,scope_p_normal,S9hNv5qa7GM,knn,C_ulayout_transformer_global,0.175608660561,16,5,177,2048,29
current_prespecified_all,manual,scope_p_normal,S9hNv5qa7GM,ridge,C_hohonet_compressed_global,0.178391260682,16,100,177,2048,29
current_prespecified_all,manual,scope_p_normal,UwV83HsGsw3,knn,C_ulayout_transformer_global,0.167102374591,16,5,179,2048,29
current_prespecified_all,manual,scope_p_normal,UwV83HsGsw3,ridge,C_hohonet_compressed_global,0.174167961486,16,100,179,2048,29
current_prespecified_all,manual,scope_p_normal,VFuaQ6m2Qom,knn,C_ulayout_transformer_global,0.173156951744,16,5,182,2048,29
current_prespecified_all,manual,scope_p_normal,VFuaQ6m2Qom,ridge,C_hohonet_compressed_global,0.176328456187,16,100,182,2048,29
current_prespecified_all,manual,scope_p_normal,VLzqgDo317F,knn,C_ulayout_transformer_global,0.172282330417,32,5,186,2048,29
current_prespecified_all,manual,scope_p_normal,VLzqgDo317F,ridge,C_hohonet_encoder_stage4_global,0.17556960669,16,100,186,1024,29
current_prespecified_all,manual,scope_p_normal,X7HyMhZNoso,knn,C_ulayout_transformer_global,0.174203404897,32,5,184,2048,29
current_prespecified_all,manual,scope_p_normal,X7HyMhZNoso,ridge,C_hohonet_compressed_global,0.175996804601,16,100,184,2048,29
current_prespecified_all,manual,scope_p_normal,Z6MFQCViBuw,knn,C_ulayout_transformer_global,0.172651341255,16,5,184,2048,29
current_prespecified_all,manual,scope_p_normal,Z6MFQCViBuw,ridge,C_hohonet_compressed_global,0.176473937932,16,100,184,2048,29
current_prespecified_all,manual,scope_p_normal,b8cTxDM8gDG,knn,C_ulayout_transformer_global,0.170369295166,16,5,184,2048,29
current_prespecified_all,manual,scope_p_normal,b8cTxDM8gDG,ridge,C_hohonet_compressed_global,0.177544822639,16,100,184,2048,29
current_prespecified_all,manual,scope_p_normal,e9zR4mvMWw7,knn,C_ulayout_transformer_global,0.173501114392,32,5,183,2048,29
current_prespecified_all,manual,scope_p_normal,e9zR4mvMWw7,ridge,C_hohonet_compressed_global,0.177608923132,16,0.1,183,2048,29
current_prespecified_all,manual,scope_p_normal,jh4fc5c5qoQ,knn,C_ulayout_transformer_local16,0.165477455717,32,5,180,32768,29
current_prespecified_all,manual,scope_p_normal,jh4fc5c5qoQ,ridge,C_hohonet_compressed_global,0.16822616992,16,100,180,2048,29
current_prespecified_all,manual,scope_p_normal,jtcxE69GiFV,knn,C_hohonet_encoder_stage4_global,0.144714866877,32,5,171,1024,29
current_prespecified_all,manual,scope_p_normal,jtcxE69GiFV,ridge,C_hohonet_compressed_global,0.151910519729,32,100,171,2048,29
current_prespecified_all,manual,scope_p_normal,pRbA3pwrgk9,knn,C_ulayout_transformer_global,0.173380093638,32,5,176,2048,29
current_prespecified_all,manual,scope_p_normal,pRbA3pwrgk9,ridge,C_hohonet_compressed_global,0.183211286344,16,100,176,2048,29
current_prespecified_all,manual,scope_p_normal,pa4otMbVnkk,knn,C_bilayout_fg_enclosed_local16,0.159813135234,32,5,176,16384,29
current_prespecified_all,manual,scope_p_normal,pa4otMbVnkk,ridge,C_hohonet_compressed_global,0.157828185557,32,100,176,2048,29
current_prespecified_all,manual,scope_p_normal,q9vSo1VnCiC,knn,C_ulayout_transformer_global,0.169597888917,16,5,173,2048,29
current_prespecified_all,manual,scope_p_normal,q9vSo1VnCiC,ridge,C_hohonet_compressed_global,0.181676859799,16,100,173,2048,29
current_prespecified_all,manual,scope_p_normal,rPc6DW4iMge,knn,C_ulayout_transformer_local16,0.177103891874,32,5,178,32768,29
current_prespecified_all,manual,scope_p_normal,rPc6DW4iMge,ridge,C_hohonet_compressed_global,0.181955292534,16,0.1,178,2048,29
current_prespecified_all,manual,scope_p_normal,uNb9QFRL6hY,knn,C_ulayout_transformer_global,0.183987050397,32,5,161,2048,29
current_prespecified_all,manual,scope_p_normal,uNb9QFRL6hY,ridge,C_hohonet_compressed_global,0.187513712154,16,100,161,2048,29
current_prespecified_all,manual,scope_p_normal,wc2JMjhGNzB,knn,C_ulayout_transformer_global,0.176611377753,16,5,176,2048,29
current_prespecified_all,manual,scope_p_normal,wc2JMjhGNzB,ridge,C_hohonet_compressed_global,0.181851846719,16,0.1,176,2048,29
current_prespecified_all,manual,scope_p_normal,x8F5xyUWy9e,knn,C_ulayout_transformer_global,0.170331715485,32,5,183,2048,29
current_prespecified_all,manual,scope_p_normal,x8F5xyUWy9e,ridge,C_hohonet_compressed_global,0.172661557999,16,0.1,183,2048,29
current_prespecified_all,manual,scope_p_normal,yqstnuAEVhm,knn,C_ulayout_transformer_global,0.174728874209,32,5,173,2048,29
current_prespecified_all,manual,scope_p_normal,yqstnuAEVhm,ridge,C_hohonet_compressed_global,0.180920392338,16,100,173,2048,29
current_prespecified_all,manual,scope_p_normal,zsNo4HB9uLZ,knn,C_ulayout_transformer_global,0.169473937065,32,5,181,2048,29
current_prespecified_all,manual,scope_p_normal,zsNo4HB9uLZ,ridge,C_hohonet_compressed_global,0.17628926951,16,100,181,2048,29
current_prespecified_all,manual,scope_p_oos_geometry,2t7WUuJeko7,knn,C_bilayout_fg_enclosed_local16,0.0434433792421,32,1,184,16384,29
current_prespecified_all,manual,scope_p_oos_geometry,2t7WUuJeko7,ridge,C_bilayout_fg_enclosed_global,0.0521965768607,32,0.1,184,1024,29
current_prespecified_all,manual,scope_p_oos_geometry,7y3sRwLe3Va,knn,C_bilayout_fg_enclosed_local16,0.0382130062577,16,1,178,16384,29
current_prespecified_all,manual,scope_p_oos_geometry,7y3sRwLe3Va,ridge,C_hohonet_encoder_stage4_global,0.0497633859484,32,100,178,1024,29
current_prespecified_all,manual,scope_p_oos_geometry,B6ByNegPMKs,knn,C_hohonet_refined_global,0.0426972107847,32,1,178,2048,29
current_prespecified_all,manual,scope_p_oos_geometry,B6ByNegPMKs,ridge,C_bilayout_fg_enclosed_global,0.05244426087,32,100,178,1024,29
current_prespecified_all,manual,scope_p_oos_geometry,S9hNv5qa7GM,knn,C_bilayout_fg_enclosed_local16,0.0432782398147,32,1,177,16384,29
current_prespecified_all,manual,scope_p_oos_geometry,S9hNv5qa7GM,ridge,C_bilayout_fg_enclosed_global,0.0527044211706,32,0.1,177,1024,29
current_prespecified_all,manual,scope_p_oos_geometry,UwV83HsGsw3,knn,C_hohonet_refined_global,0.0403394172826,32,1,179,2048,29
current_prespecified_all,manual,scope_p_oos_geometry,UwV83HsGsw3,ridge,C_bilayout_fg_enclosed_global,0.0505135900518,32,0.1,179,1024,29
current_prespecified_all,manual,scope_p_oos_geometry,VFuaQ6m2Qom,knn,C_bilayout_fg_enclosed_local16,0.0406633221851,32,1,182,16384,29
current_prespecified_all,manual,scope_p_oos_geometry,VFuaQ6m2Qom,ridge,C_bilayout_fg_enclosed_global,0.0514991355664,32,0.1,182,1024,29
current_prespecified_all,manual,scope_p_oos_geometry,VLzqgDo317F,knn,C_bilayout_fg_enclosed_local16,0.0419009773147,32,1,186,16384,29
current_prespecified_all,manual,scope_p_oos_geometry,VLzqgDo317F,ridge,C_bilayout_fg_enclosed_global,0.0515491492884,32,0.1,186,1024,29
current_prespecified_all,manual,scope_p_oos_geometry,X7HyMhZNoso,knn,C_bilayout_fg_enclosed_local16,0.0423564227203,32,1,184,16384,29
current_prespecified_all,manual,scope_p_oos_geometry,X7HyMhZNoso,ridge,C_bilayout_fg_enclosed_global,0.0515291355496,32,0.1,184,1024,29
current_prespecified_all,manual,scope_p_oos_geometry,Z6MFQCViBuw,knn,C_bilayout_fg_enclosed_local16,0.0411847938608,32,1,184,16384,29
current_prespecified_all,manual,scope_p_oos_geometry,Z6MFQCViBuw,ridge,C_bilayout_fg_enclosed_global,0.0524016950632,32,0.1,184,1024,29
current_prespecified_all,manual,scope_p_oos_geometry,b8cTxDM8gDG,knn,C_bilayout_fg_enclosed_local16,0.0403636690971,32,1,184,16384,29
current_prespecified_all,manual,scope_p_oos_geometry,b8cTxDM8gDG,ridge,C_bilayout_fg_enclosed_global,0.0521907778971,32,0.1,184,1024,29
current_prespecified_all,manual,scope_p_oos_geometry,e9zR4mvMWw7,knn,C_bilayout_fg_enclosed_local16,0.0401288621887,32,1,183,16384,29
current_prespecified_all,manual,scope_p_oos_geometry,e9zR4mvMWw7,ridge,C_bilayout_fg_enclosed_global,0.0512010893372,32,0.1,183,1024,29
current_prespecified_all,manual,scope_p_oos_geometry,jh4fc5c5qoQ,knn,C_hohonet_refined_global,0.037876984127,32,1,180,2048,29
current_prespecified_all,manual,scope_p_oos_geometry,jh4fc5c5qoQ,ridge,C_bilayout_fg_enclosed_global,0.0486203654175,32,0.1,180,1024,29
current_prespecified_all,manual,scope_p_oos_geometry,jtcxE69GiFV,knn,C_hohonet_encoder_stage4_global,0.0458168367779,32,3,171,1024,29
current_prespecified_all,manual,scope_p_oos_geometry,jtcxE69GiFV,ridge,C_bilayout_fc_global,0.0553199279932,32,0.1,171,1024,29
current_prespecified_all,manual,scope_p_oos_geometry,pRbA3pwrgk9,knn,C_bilayout_fg_enclosed_local16,0.043713532844,32,1,176,16384,29
current_prespecified_all,manual,scope_p_oos_geometry,pRbA3pwrgk9,ridge,C_bilayout_fg_enclosed_global,0.0534915367875,32,1,176,1024,29
current_prespecified_all,manual,scope_p_oos_geometry,pa4otMbVnkk,knn,C_bilayout_fg_enclosed_local16,0.0437608813288,32,1,176,16384,29
current_prespecified_all,manual,scope_p_oos_geometry,pa4otMbVnkk,ridge,C_bilayout_fc_global,0.0524177861888,32,0.1,176,1024,29
current_prespecified_all,manual,scope_p_oos_geometry,q9vSo1VnCiC,knn,C_bilayout_fg_enclosed_local16,0.0383205280102,32,1,173,16384,29
current_prespecified_all,manual,scope_p_oos_geometry,q9vSo1VnCiC,ridge,C_hohonet_refined_global,0.0486322038432,32,0.1,173,2048,29
current_prespecified_all,manual,scope_p_oos_geometry,rPc6DW4iMge,knn,C_bilayout_fg_enclosed_local16,0.0403462093191,16,1,178,16384,29
current_prespecified_all,manual,scope_p_oos_geometry,rPc6DW4iMge,ridge,C_bilayout_fg_enclosed_global,0.0516708260219,32,0.1,178,1024,29
current_prespecified_all,manual,scope_p_oos_geometry,uNb9QFRL6hY,knn,C_bilayout_fg_extended_local16,0.0451539721119,32,3,161,16384,29
current_prespecified_all,manual,scope_p_oos_geometry,uNb9QFRL6hY,ridge,C_bilayout_fg_enclosed_global,0.0522148880625,32,10,161,1024,29
current_prespecified_all,manual,scope_p_oos_geometry,wc2JMjhGNzB,knn,C_hohonet_encoder_stage4_global,0.045211529111,32,3,176,1024,29
current_prespecified_all,manual,scope_p_oos_geometry,wc2JMjhGNzB,ridge,C_bilayout_fg_enclosed_global,0.0550824052444,32,0.1,176,1024,29
current_prespecified_all,manual,scope_p_oos_geometry,x8F5xyUWy9e,knn,C_bilayout_fg_enclosed_local16,0.0414949824073,32,1,183,16384,29
current_prespecified_all,manual,scope_p_oos_geometry,x8F5xyUWy9e,ridge,C_bilayout_fg_enclosed_global,0.0508483326554,32,0.1,183,1024,29
current_prespecified_all,manual,scope_p_oos_geometry,yqstnuAEVhm,knn,C_bilayout_fg_enclosed_local16,0.0426201845403,32,1,173,16384,29
current_prespecified_all,manual,scope_p_oos_geometry,yqstnuAEVhm,ridge,C_bilayout_fg_enclosed_global,0.0526045118545,32,100,173,1024,29
current_prespecified_all,manual,scope_p_oos_geometry,zsNo4HB9uLZ,knn,C_bilayout_fg_enclosed_local16,0.0406183155463,32,1,181,16384,29
current_prespecified_all,manual,scope_p_oos_geometry,zsNo4HB9uLZ,ridge,C_bilayout_fg_enclosed_global,0.0525775118695,32,0.1,181,1024,29
current_prespecified_all,manual,scope_p_oos_insufficient,2t7WUuJeko7,knn,C_ulayout_transformer_local16,0.0185176433522,32,1,184,32768,29
current_prespecified_all,manual,scope_p_oos_insufficient,2t7WUuJeko7,ridge,C_hohonet_legacy_single_phase,0.0348802465484,16,100,184,256,29
current_prespecified_all,manual,scope_p_oos_insufficient,7y3sRwLe3Va,knn,C_ulayout_transformer_local16,0.018018238072,32,1,178,32768,29
current_prespecified_all,manual,scope_p_oos_insufficient,7y3sRwLe3Va,ridge,C_hohonet_legacy_single_phase,0.0342504826302,16,100,178,256,29
current_prespecified_all,manual,scope_p_oos_insufficient,B6ByNegPMKs,knn,C_hohonet_encoder_stage2_local16,0.0196099983716,32,1,178,4096,29
current_prespecified_all,manual,scope_p_oos_insufficient,B6ByNegPMKs,ridge,C_bilayout_fg_enclosed_global,0.0356438337949,16,100,178,1024,29
current_prespecified_all,manual,scope_p_oos_insufficient,S9hNv5qa7GM,knn,C_ulayout_transformer_local16,0.01924997953,32,1,177,32768,29
current_prespecified_all,manual,scope_p_oos_insufficient,S9hNv5qa7GM,ridge,C_hohonet_legacy_single_phase,0.0361841896149,16,100,177,256,29
current_prespecified_all,manual,scope_p_oos_insufficient,UwV83HsGsw3,knn,C_hohonet_encoder_stage2_local16,0.0179175775241,32,1,179,4096,29
current_prespecified_all,manual,scope_p_oos_insufficient,UwV83HsGsw3,ridge,C_da3_layer5_local16,0.0342355624665,16,100,179,147456,29
current_prespecified_all,manual,scope_p_oos_insufficient,VFuaQ6m2Qom,knn,C_ulayout_transformer_local16,0.0187211339385,32,1,182,32768,29
current_prespecified_all,manual,scope_p_oos_insufficient,VFuaQ6m2Qom,ridge,C_hohonet_legacy_single_phase,0.0350594769028,16,100,182,256,29
current_prespecified_all,manual,scope_p_oos_insufficient,VLzqgDo317F,knn,C_ulayout_transformer_local16,0.0183185289076,32,1,186,32768,29
current_prespecified_all,manual,scope_p_oos_insufficient,VLzqgDo317F,ridge,C_hohonet_legacy_single_phase,0.0347124653261,16,100,186,256,29
current_prespecified_all,manual,scope_p_oos_insufficient,X7HyMhZNoso,knn,C_ulayout_transformer_local16,0.0185176433522,32,1,184,32768,29
current_prespecified_all,manual,scope_p_oos_insufficient,X7HyMhZNoso,ridge,C_hohonet_legacy_single_phase,0.0350176656819,16,100,184,256,29
current_prespecified_all,manual,scope_p_oos_insufficient,Z6MFQCViBuw,knn,C_ulayout_transformer_local16,0.0185176433522,32,1,184,32768,29
current_prespecified_all,manual,scope_p_oos_insufficient,Z6MFQCViBuw,ridge,C_hohonet_legacy_single_phase,0.0349141709958,16,100,184,256,29
current_prespecified_all,manual,scope_p_oos_insufficient,b8cTxDM8gDG,knn,C_ulayout_transformer_local16,0.0182911940769,32,1,184,32768,29
current_prespecified_all,manual,scope_p_oos_insufficient,b8cTxDM8gDG,ridge,C_hohonet_legacy_single_phase,0.0348186557681,16,100,184,256,29
current_prespecified_all,manual,scope_p_oos_insufficient,e9zR4mvMWw7,knn,C_ulayout_transformer_local16,0.0186188326602,32,1,183,32768,29
current_prespecified_all,manual,scope_p_oos_insufficient,e9zR4mvMWw7,ridge,C_hohonet_legacy_single_phase,0.0353576506677,16,100,183,256,29
current_prespecified_all,manual,scope_p_oos_insufficient,jh4fc5c5qoQ,knn,C_hohonet_encoder_stage2_local16,0.0191606280193,32,1,180,4096,29
current_prespecified_all,manual,scope_p_oos_insufficient,jh4fc5c5qoQ,ridge,C_hohonet_legacy_single_phase,0.0359818059814,16,100,180,256,29
current_prespecified_all,manual,scope_p_oos_insufficient,jtcxE69GiFV,knn,C_ulayout_transformer_local16,0.0123718111704,32,1,171,32768,29
current_prespecified_all,manual,scope_p_oos_insufficient,jtcxE69GiFV,ridge,C_hohonet_legacy_single_phase,0.023421798588,32,100,171,256,29
current_prespecified_all,manual,scope_p_oos_insufficient,pRbA3pwrgk9,knn,C_ulayout_transformer_local16,0.0190752635046,32,1,176,32768,29
current_prespecified_all,manual,scope_p_oos_insufficient,pRbA3pwrgk9,ridge,C_hohonet_legacy_single_phase,0.0358605117877,16,100,176,256,29
current_prespecified_all,manual,scope_p_oos_insufficient,pa4otMbVnkk,knn,C_ulayout_transformer_local16,0.0136775362319,32,1,176,32768,29
current_prespecified_all,manual,scope_p_oos_insufficient,pa4otMbVnkk,ridge,C_ulayout_transformer_local16,0.0259976630927,16,0.1,176,32768,29
current_prespecified_all,manual,scope_p_oos_insufficient,q9vSo1VnCiC,knn,C_hohonet_encoder_stage2_local16,0.0192133701935,32,1,173,4096,29
