image_id,code,condition,building,N_observed,N_geometry,N_unavailable,development_image,method,omitted_worker,ARI,changed_pairs,total_pairs
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB-56,semi,wc2JMjhGNzB,24,23,1,False,A1_mask,W011,1.0,0,231
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB-56,semi,wc2JMjhGNzB,24,23,1,False,A1_mask,W012,1.0,0,231
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB-56,semi,wc2JMjhGNzB,24,23,1,False,A1_mask,W013,1.0,0,231
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB-56,semi,wc2JMjhGNzB,24,23,1,False,A1_mask,W014,1.0,0,231
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB-56,semi,wc2JMjhGNzB,24,23,1,False,A1_mask,W015,1.0,0,231
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB-56,semi,wc2JMjhGNzB,24,23,1,False,A1_mask,W017,1.0,0,231
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB-56,semi,wc2JMjhGNzB,24,23,1,False,A1_mask,W018,1.0,0,231
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB-56,semi,wc2JMjhGNzB,24,23,1,False,A1_mask,W021,1.0,0,231
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB-56,semi,wc2JMjhGNzB,24,23,1,False,A1_mask,W027,1.0,0,231
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB-56,semi,wc2JMjhGNzB,24,23,1,False,A1_mask,W028,1.0,0,231
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB-56,semi,wc2JMjhGNzB,24,23,1,False,A1_mask,W029,1.0,0,231
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB-56,semi,wc2JMjhGNzB,24,23,1,False,A1_mask,W030,1.0,0,231
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB-56,semi,wc2JMjhGNzB,24,23,1,False,A1_mask,W031,1.0,0,231
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB-56,semi,wc2JMjhGNzB,24,23,1,False,A1_mask,W032,1.0,0,231
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB-56,semi,wc2JMjhGNzB,24,23,1,False,A1_mask,W033,1.0,0,231
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB-56,semi,wc2JMjhGNzB,24,23,1,False,A1_mask,W034,1.0,0,231
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB-56,semi,wc2JMjhGNzB,24,23,1,False,A1_mask,W035,1.0,0,231
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB-56,semi,wc2JMjhGNzB,24,23,1,False,A1_mask,W036,1.0,0,231
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB-56,semi,wc2JMjhGNzB,24,23,1,False,A3_cyclic,W001,1.0,0,231
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB-56,semi,wc2JMjhGNzB,24,23,1,False,A3_cyclic,W002,1.0,0,231
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB-56,semi,wc2JMjhGNzB,24,23,1,False,A3_cyclic,W006,1.0,0,231
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB-56,semi,wc2JMjhGNzB,24,23,1,False,A3_cyclic,W008,1.0,0,231
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB-56,semi,wc2JMjhGNzB,24,23,1,False,A3_cyclic,W010,0.49170616113744076,52,231
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB-56,semi,wc2JMjhGNzB,24,23,1,False,A3_cyclic,W011,1.0,0,231
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB-56,semi,wc2JMjhGNzB,24,23,1,False,A3_cyclic,W012,1.0,0,231
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB-56,semi,wc2JMjhGNzB,24,23,1,False,A3_cyclic,W013,1.0,0,231
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB-56,semi,wc2JMjhGNzB,24,23,1,False,A3_cyclic,W014,1.0,0,231
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB-56,semi,wc2JMjhGNzB,24,23,1,False,A3_cyclic,W015,1.0,0,231
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB-56,semi,wc2JMjhGNzB,24,23,1,False,A3_cyclic,W017,1.0,0,231
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB-56,semi,wc2JMjhGNzB,24,23,1,False,A3_cyclic,W018,1.0,0,231
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB-56,semi,wc2JMjhGNzB,24,23,1,False,A3_cyclic,W021,1.0,0,231
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB-56,semi,wc2JMjhGNzB,24,23,1,False,A3_cyclic,W027,1.0,0,231
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB-56,semi,wc2JMjhGNzB,24,23,1,False,A3_cyclic,W028,1.0,0,231
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB-56,semi,wc2JMjhGNzB,24,23,1,False,A3_cyclic,W029,1.0,0,231
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB-56,semi,wc2JMjhGNzB,24,23,1,False,A3_cyclic,W030,1.0,0,231
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB-56,semi,wc2JMjhGNzB,24,23,1,False,A3_cyclic,W031,1.0,0,231
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB-56,semi,wc2JMjhGNzB,24,23,1,False,A3_cyclic,W032,1.0,0,231
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB-56,semi,wc2JMjhGNzB,24,23,1,False,A3_cyclic,W033,1.0,0,231
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB-56,semi,wc2JMjhGNzB,24,23,1,False,A3_cyclic,W034,0.9708786821868303,3,231
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB-56,semi,wc2JMjhGNzB,24,23,1,False,A3_cyclic,W035,1.0,0,231
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB-56,semi,wc2JMjhGNzB,24,23,1,False,A3_cyclic,W036,1.0,0,231
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB-56,semi,wc2JMjhGNzB,24,23,1,False,A3_cyclic_cut08,W001,1.0,0,231
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB-56,semi,wc2JMjhGNzB,24,23,1,False,A3_cyclic_cut08,W002,1.0,0,231
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB-56,semi,wc2JMjhGNzB,24,23,1,False,A3_cyclic_cut08,W006,1.0,0,231
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB-56,semi,wc2JMjhGNzB,24,23,1,False,A3_cyclic_cut08,W008,1.0,0,231
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB-56,semi,wc2JMjhGNzB,24,23,1,False,A3_cyclic_cut08,W010,1.0,0,231
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB-56,semi,wc2JMjhGNzB,24,23,1,False,A3_cyclic_cut08,W011,1.0,0,231
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB-56,semi,wc2JMjhGNzB,24,23,1,False,A3_cyclic_cut08,W012,1.0,0,231
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB-56,semi,wc2JMjhGNzB,24,23,1,False,A3_cyclic_cut08,W013,1.0,0,231
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB-56,semi,wc2JMjhGNzB,24,23,1,False,A3_cyclic_cut08,W014,0.943359215365754,3,231
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB-56,semi,wc2JMjhGNzB,24,23,1,False,A3_cyclic_cut08,W015,1.0,0,231
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB-56,semi,wc2JMjhGNzB,24,23,1,False,A3_cyclic_cut08,W017,1.0,0,231
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB-56,semi,wc2JMjhGNzB,24,23,1,False,A3_cyclic_cut08,W018,1.0,0,231
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB-56,semi,wc2JMjhGNzB,24,23,1,False,A3_cyclic_cut08,W021,1.0,0,231
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB-56,semi,wc2JMjhGNzB,24,23,1,False,A3_cyclic_cut08,W027,1.0,0,231
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB-56,semi,wc2JMjhGNzB,24,23,1,False,A3_cyclic_cut08,W028,0.939963614311704,3,231
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB-56,semi,wc2JMjhGNzB,24,23,1,False,A3_cyclic_cut08,W029,1.0,0,231
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB-56,semi,wc2JMjhGNzB,24,23,1,False,A3_cyclic_cut08,W030,1.0,0,231
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB-56,semi,wc2JMjhGNzB,24,23,1,False,A3_cyclic_cut08,W031,1.0,0,231
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB-56,semi,wc2JMjhGNzB,24,23,1,False,A3_cyclic_cut08,W032,1.0,0,231
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB-56,semi,wc2JMjhGNzB,24,23,1,False,A3_cyclic_cut08,W033,1.0,0,231
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB-56,semi,wc2JMjhGNzB,24,23,1,False,A3_cyclic_cut08,W034,1.0,0,231
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB-56,semi,wc2JMjhGNzB,24,23,1,False,A3_cyclic_cut08,W035,1.0,0,231
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB-56,semi,wc2JMjhGNzB,24,23,1,False,A3_cyclic_cut08,W036,1.0,0,231
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB-59,manual,wc2JMjhGNzB,24,24,0,True,A0_legacy,W001,0.8312958435207825,21,253
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB-59,manual,wc2JMjhGNzB,24,24,0,True,A0_legacy,W002,1.0,0,253
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB-59,manual,wc2JMjhGNzB,24,24,0,True,A0_legacy,W006,1.0,0,253
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB-59,manual,wc2JMjhGNzB,24,24,0,True,A0_legacy,W008,1.0,0,253
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB-59,manual,wc2JMjhGNzB,24,24,0,True,A0_legacy,W010,1.0,0,253
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB-59,manual,wc2JMjhGNzB,24,24,0,True,A0_legacy,W011,1.0,0,253
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB-59,manual,wc2JMjhGNzB,24,24,0,True,A0_legacy,W012,1.0,0,253
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB-59,manual,wc2JMjhGNzB,24,24,0,True,A0_legacy,W013,1.0,0,253
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB-59,manual,wc2JMjhGNzB,24,24,0,True,A0_legacy,W014,1.0,0,253
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB-59,manual,wc2JMjhGNzB,24,24,0,True,A0_legacy,W015,1.0,0,253
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB-59,manual,wc2JMjhGNzB,24,24,0,True,A0_legacy,W017,1.0,0,253
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB-59,manual,wc2JMjhGNzB,24,24,0,True,A0_legacy,W018,1.0,0,253
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB-59,manual,wc2JMjhGNzB,24,24,0,True,A0_legacy,W021,1.0,0,253
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB-59,manual,wc2JMjhGNzB,24,24,0,True,A0_legacy,W027,1.0,0,253
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB-59,manual,wc2JMjhGNzB,24,24,0,True,A0_legacy,W028,1.0,0,253
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB-59,manual,wc2JMjhGNzB,24,24,0,True,A0_legacy,W029,1.0,0,253
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB-59,manual,wc2JMjhGNzB,24,24,0,True,A0_legacy,W030,1.0,0,253
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB-59,manual,wc2JMjhGNzB,24,24,0,True,A0_legacy,W031,1.0,0,253
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB-59,manual,wc2JMjhGNzB,24,24,0,True,A0_legacy,W032,1.0,0,253
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB-59,manual,wc2JMjhGNzB,24,24,0,True,A0_legacy,W033,1.0,0,253
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB-59,manual,wc2JMjhGNzB,24,24,0,True,A0_legacy,W034,1.0,0,253
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB-59,manual,wc2JMjhGNzB,24,24,0,True,A0_legacy,W035,1.0,0,253
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB-59,manual,wc2JMjhGNzB,24,24,0,True,A0_legacy,W036,1.0,0,253
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB-59,manual,wc2JMjhGNzB,24,24,0,True,A0_legacy,W037,0.8319574912230762,21,253
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB-59,manual,wc2JMjhGNzB,24,24,0,True,A1_mask,W001,0.8312958435207825,21,253
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB-59,manual,wc2JMjhGNzB,24,24,0,True,A1_mask,W002,1.0,0,253
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB-59,manual,wc2JMjhGNzB,24,24,0,True,A1_mask,W006,1.0,0,253
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB-59,manual,wc2JMjhGNzB,24,24,0,True,A1_mask,W008,1.0,0,253
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB-59,manual,wc2JMjhGNzB,24,24,0,True,A1_mask,W010,1.0,0,253
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB-59,manual,wc2JMjhGNzB,24,24,0,True,A1_mask,W011,1.0,0,253
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB-59,manual,wc2JMjhGNzB,24,24,0,True,A1_mask,W012,1.0,0,253
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB-59,manual,wc2JMjhGNzB,24,24,0,True,A1_mask,W013,1.0,0,253
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB-59,manual,wc2JMjhGNzB,24,24,0,True,A1_mask,W014,1.0,0,253
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB-59,manual,wc2JMjhGNzB,24,24,0,True,A1_mask,W015,1.0,0,253
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB-59,manual,wc2JMjhGNzB,24,24,0,True,A1_mask,W017,1.0,0,253
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB-59,manual,wc2JMjhGNzB,24,24,0,True,A1_mask,W018,1.0,0,253
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB-59,manual,wc2JMjhGNzB,24,24,0,True,A1_mask,W021,1.0,0,253
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB-59,manual,wc2JMjhGNzB,24,24,0,True,A1_mask,W027,1.0,0,253
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB-59,manual,wc2JMjhGNzB,24,24,0,True,A1_mask,W028,1.0,0,253
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB-59,manual,wc2JMjhGNzB,24,24,0,True,A1_mask,W029,1.0,0,253
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB-59,manual,wc2JMjhGNzB,24,24,0,True,A1_mask,W030,1.0,0,253
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB-59,manual,wc2JMjhGNzB,24,24,0,True,A1_mask,W031,1.0,0,253
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB-59,manual,wc2JMjhGNzB,24,24,0,True,A1_mask,W032,1.0,0,253
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB-59,manual,wc2JMjhGNzB,24,24,0,True,A1_mask,W033,1.0,0,253
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB-59,manual,wc2JMjhGNzB,24,24,0,True,A1_mask,W034,1.0,0,253
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB-59,manual,wc2JMjhGNzB,24,24,0,True,A1_mask,W035,1.0,0,253
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB-59,manual,wc2JMjhGNzB,24,24,0,True,A1_mask,W036,1.0,0,253
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB-59,manual,wc2JMjhGNzB,24,24,0,True,A1_mask,W037,0.8319574912230762,21,253
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB-59,manual,wc2JMjhGNzB,24,24,0,True,A3_cyclic,W001,0.904687584091276,7,253
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB-59,manual,wc2JMjhGNzB,24,24,0,True,A3_cyclic,W002,1.0,0,253
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB-59,manual,wc2JMjhGNzB,24,24,0,True,A3_cyclic,W006,1.0,0,253
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB-59,manual,wc2JMjhGNzB,24,24,0,True,A3_cyclic,W008,0.7962416107382551,12,253
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB-59,manual,wc2JMjhGNzB,24,24,0,True,A3_cyclic,W010,1.0,0,253
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB-59,manual,wc2JMjhGNzB,24,24,0,True,A3_cyclic,W011,1.0,0,253
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB-59,manual,wc2JMjhGNzB,24,24,0,True,A3_cyclic,W012,1.0,0,253
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB-59,manual,wc2JMjhGNzB,24,24,0,True,A3_cyclic,W013,1.0,0,253
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB-59,manual,wc2JMjhGNzB,24,24,0,True,A3_cyclic,W014,1.0,0,253
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB-59,manual,wc2JMjhGNzB,24,24,0,True,A3_cyclic,W015,1.0,0,253
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB-59,manual,wc2JMjhGNzB,24,24,0,True,A3_cyclic,W017,1.0,0,253
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB-59,manual,wc2JMjhGNzB,24,24,0,True,A3_cyclic,W018,1.0,0,253
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB-59,manual,wc2JMjhGNzB,24,24,0,True,A3_cyclic,W021,1.0,0,253
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB-59,manual,wc2JMjhGNzB,24,24,0,True,A3_cyclic,W027,1.0,0,253
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB-59,manual,wc2JMjhGNzB,24,24,0,True,A3_cyclic,W028,1.0,0,253
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB-59,manual,wc2JMjhGNzB,24,24,0,True,A3_cyclic,W029,0.9714543608259054,2,253
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB-59,manual,wc2JMjhGNzB,24,24,0,True,A3_cyclic,W030,1.0,0,253
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB-59,manual,wc2JMjhGNzB,24,24,0,True,A3_cyclic,W031,1.0,0,253
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB-59,manual,wc2JMjhGNzB,24,24,0,True,A3_cyclic,W032,0.9714543608259054,2,253
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB-59,manual,wc2JMjhGNzB,24,24,0,True,A3_cyclic,W033,1.0,0,253
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB-59,manual,wc2JMjhGNzB,24,24,0,True,A3_cyclic,W034,1.0,0,253
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB-59,manual,wc2JMjhGNzB,24,24,0,True,A3_cyclic,W035,1.0,0,253
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB-59,manual,wc2JMjhGNzB,24,24,0,True,A3_cyclic,W036,1.0,0,253
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB-59,manual,wc2JMjhGNzB,24,24,0,True,A3_cyclic,W037,1.0,0,253
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB-59,manual,wc2JMjhGNzB,24,24,0,True,A3_cyclic_cut08,W001,0.8969729876476178,3,253
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB-59,manual,wc2JMjhGNzB,24,24,0,True,A3_cyclic_cut08,W002,1.0,0,253
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB-59,manual,wc2JMjhGNzB,24,24,0,True,A3_cyclic_cut08,W006,1.0,0,253
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB-59,manual,wc2JMjhGNzB,24,24,0,True,A3_cyclic_cut08,W008,0.8826349157259935,3,253
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB-59,manual,wc2JMjhGNzB,24,24,0,True,A3_cyclic_cut08,W010,1.0,0,253
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB-59,manual,wc2JMjhGNzB,24,24,0,True,A3_cyclic_cut08,W011,1.0,0,253
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB-59,manual,wc2JMjhGNzB,24,24,0,True,A3_cyclic_cut08,W012,1.0,0,253
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB-59,manual,wc2JMjhGNzB,24,24,0,True,A3_cyclic_cut08,W013,1.0,0,253
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB-59,manual,wc2JMjhGNzB,24,24,0,True,A3_cyclic_cut08,W014,1.0,0,253
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB-59,manual,wc2JMjhGNzB,24,24,0,True,A3_cyclic_cut08,W015,0.9189102564102564,2,253
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB-59,manual,wc2JMjhGNzB,24,24,0,True,A3_cyclic_cut08,W017,1.0,0,253
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB-59,manual,wc2JMjhGNzB,24,24,0,True,A3_cyclic_cut08,W018,1.0,0,253
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB-59,manual,wc2JMjhGNzB,24,24,0,True,A3_cyclic_cut08,W021,1.0,0,253
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB-59,manual,wc2JMjhGNzB,24,24,0,True,A3_cyclic_cut08,W027,1.0,0,253
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB-59,manual,wc2JMjhGNzB,24,24,0,True,A3_cyclic_cut08,W028,1.0,0,253
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB-59,manual,wc2JMjhGNzB,24,24,0,True,A3_cyclic_cut08,W029,1.0,0,253
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB-59,manual,wc2JMjhGNzB,24,24,0,True,A3_cyclic_cut08,W030,1.0,0,253
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB-59,manual,wc2JMjhGNzB,24,24,0,True,A3_cyclic_cut08,W031,1.0,0,253
