image_id,code,condition,building,N_observed,N_geometry,N_unavailable,development_image,N_spherical,method,cut,clusters,supported,singletons,singleton_mass,largest_share,entropy_bits,sizes
7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va-19,manual,7y3sRwLe3Va,6,6,0,False,6,spherical,0.1,1,1,0,0.0,1.0,-0.0,6
7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va-19,manual,7y3sRwLe3Va,6,6,0,False,6,spherical,0.125,1,1,0,0.0,1.0,-0.0,6
7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va-19,manual,7y3sRwLe3Va,6,6,0,False,6,spherical,0.15,1,1,0,0.0,1.0,-0.0,6
7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va-19,manual,7y3sRwLe3Va,6,6,0,False,6,solid_angle,0.075,1,1,0,0.0,1.0,-0.0,6
7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va-19,manual,7y3sRwLe3Va,6,6,0,False,6,solid_angle,0.1,1,1,0,0.0,1.0,-0.0,6
7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va-19,manual,7y3sRwLe3Va,6,6,0,False,6,solid_angle,0.125,1,1,0,0.0,1.0,-0.0,6
7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va-19,manual,7y3sRwLe3Va,6,6,0,False,6,solid_angle,0.15,1,1,0,0.0,1.0,-0.0,6
7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va-19,semi,7y3sRwLe3Va,4,4,0,False,4,linear_common,0.075,1,1,0,0.0,1.0,-0.0,4
7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va-19,semi,7y3sRwLe3Va,4,4,0,False,4,linear_common,0.1,1,1,0,0.0,1.0,-0.0,4
7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va-19,semi,7y3sRwLe3Va,4,4,0,False,4,linear_common,0.125,1,1,0,0.0,1.0,-0.0,4
7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va-19,semi,7y3sRwLe3Va,4,4,0,False,4,linear_common,0.15,1,1,0,0.0,1.0,-0.0,4
7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va-19,semi,7y3sRwLe3Va,4,4,0,False,4,spherical,0.075,1,1,0,0.0,1.0,-0.0,4
7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va-19,semi,7y3sRwLe3Va,4,4,0,False,4,spherical,0.1,1,1,0,0.0,1.0,-0.0,4
7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va-19,semi,7y3sRwLe3Va,4,4,0,False,4,spherical,0.125,1,1,0,0.0,1.0,-0.0,4
7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va-19,semi,7y3sRwLe3Va,4,4,0,False,4,spherical,0.15,1,1,0,0.0,1.0,-0.0,4
7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va-19,semi,7y3sRwLe3Va,4,4,0,False,4,solid_angle,0.075,1,1,0,0.0,1.0,-0.0,4
7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va-19,semi,7y3sRwLe3Va,4,4,0,False,4,solid_angle,0.1,1,1,0,0.0,1.0,-0.0,4
7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va-19,semi,7y3sRwLe3Va,4,4,0,False,4,solid_angle,0.125,1,1,0,0.0,1.0,-0.0,4
7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va-19,semi,7y3sRwLe3Va,4,4,0,False,4,solid_angle,0.15,1,1,0,0.0,1.0,-0.0,4
7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va-21,manual,7y3sRwLe3Va,5,5,0,False,4,linear_common,0.075,3,1,2,0.5,0.5,1.5,2;1;1
7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va-21,manual,7y3sRwLe3Va,5,5,0,False,4,linear_common,0.1,2,1,1,0.25,0.75,0.8112781244591328,3;1
7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va-21,manual,7y3sRwLe3Va,5,5,0,False,4,linear_common,0.125,2,1,1,0.25,0.75,0.8112781244591328,3;1
7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va-21,manual,7y3sRwLe3Va,5,5,0,False,4,linear_common,0.15,2,1,1,0.25,0.75,0.8112781244591328,3;1
7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va-21,manual,7y3sRwLe3Va,5,5,0,False,4,spherical,0.075,2,1,1,0.25,0.75,0.8112781244591328,3;1
7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va-21,manual,7y3sRwLe3Va,5,5,0,False,4,spherical,0.1,2,1,1,0.25,0.75,0.8112781244591328,3;1
7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va-21,manual,7y3sRwLe3Va,5,5,0,False,4,spherical,0.125,2,1,1,0.25,0.75,0.8112781244591328,3;1
7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va-21,manual,7y3sRwLe3Va,5,5,0,False,4,spherical,0.15,2,1,1,0.25,0.75,0.8112781244591328,3;1
7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va-21,manual,7y3sRwLe3Va,5,5,0,False,4,solid_angle,0.075,2,1,1,0.25,0.75,0.8112781244591328,3;1
7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va-21,manual,7y3sRwLe3Va,5,5,0,False,4,solid_angle,0.1,2,1,1,0.25,0.75,0.8112781244591328,3;1
7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va-21,manual,7y3sRwLe3Va,5,5,0,False,4,solid_angle,0.125,2,1,1,0.25,0.75,0.8112781244591328,3;1
7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va-21,manual,7y3sRwLe3Va,5,5,0,False,4,solid_angle,0.15,2,1,1,0.25,0.75,0.8112781244591328,3;1
7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va-21,semi,7y3sRwLe3Va,4,4,0,False,4,linear_common,0.075,1,1,0,0.0,1.0,-0.0,4
7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va-21,semi,7y3sRwLe3Va,4,4,0,False,4,linear_common,0.1,1,1,0,0.0,1.0,-0.0,4
7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va-21,semi,7y3sRwLe3Va,4,4,0,False,4,linear_common,0.125,1,1,0,0.0,1.0,-0.0,4
7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va-21,semi,7y3sRwLe3Va,4,4,0,False,4,linear_common,0.15,1,1,0,0.0,1.0,-0.0,4
7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va-21,semi,7y3sRwLe3Va,4,4,0,False,4,spherical,0.075,1,1,0,0.0,1.0,-0.0,4
7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va-21,semi,7y3sRwLe3Va,4,4,0,False,4,spherical,0.1,1,1,0,0.0,1.0,-0.0,4
7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va-21,semi,7y3sRwLe3Va,4,4,0,False,4,spherical,0.125,1,1,0,0.0,1.0,-0.0,4
7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va-21,semi,7y3sRwLe3Va,4,4,0,False,4,spherical,0.15,1,1,0,0.0,1.0,-0.0,4
7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va-21,semi,7y3sRwLe3Va,4,4,0,False,4,solid_angle,0.075,1,1,0,0.0,1.0,-0.0,4
7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va-21,semi,7y3sRwLe3Va,4,4,0,False,4,solid_angle,0.1,1,1,0,0.0,1.0,-0.0,4
7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va-21,semi,7y3sRwLe3Va,4,4,0,False,4,solid_angle,0.125,1,1,0,0.0,1.0,-0.0,4
7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va-21,semi,7y3sRwLe3Va,4,4,0,False,4,solid_angle,0.15,1,1,0,0.0,1.0,-0.0,4
7y3sRwLe3Va_b564162b2c7d4033bfe6ef3dfb959c9e,7y3sRwLe3Va-22,manual,7y3sRwLe3Va,5,5,0,False,5,linear_common,0.075,3,1,2,0.4,0.6,1.3709505944546687,3;1;1
7y3sRwLe3Va_b564162b2c7d4033bfe6ef3dfb959c9e,7y3sRwLe3Va-22,manual,7y3sRwLe3Va,5,5,0,False,5,linear_common,0.1,3,1,2,0.4,0.6,1.3709505944546687,3;1;1
7y3sRwLe3Va_b564162b2c7d4033bfe6ef3dfb959c9e,7y3sRwLe3Va-22,manual,7y3sRwLe3Va,5,5,0,False,5,linear_common,0.125,3,1,2,0.4,0.6,1.3709505944546687,3;1;1
7y3sRwLe3Va_b564162b2c7d4033bfe6ef3dfb959c9e,7y3sRwLe3Va-22,manual,7y3sRwLe3Va,5,5,0,False,5,linear_common,0.15,3,1,2,0.4,0.6,1.3709505944546687,3;1;1
7y3sRwLe3Va_b564162b2c7d4033bfe6ef3dfb959c9e,7y3sRwLe3Va-22,manual,7y3sRwLe3Va,5,5,0,False,5,spherical,0.075,3,1,2,0.4,0.6,1.3709505944546687,3;1;1
7y3sRwLe3Va_b564162b2c7d4033bfe6ef3dfb959c9e,7y3sRwLe3Va-22,manual,7y3sRwLe3Va,5,5,0,False,5,spherical,0.1,2,2,0,0.0,0.6,0.9709505944546686,3;2
7y3sRwLe3Va_b564162b2c7d4033bfe6ef3dfb959c9e,7y3sRwLe3Va-22,manual,7y3sRwLe3Va,5,5,0,False,5,spherical,0.125,2,2,0,0.0,0.6,0.9709505944546686,3;2
7y3sRwLe3Va_b564162b2c7d4033bfe6ef3dfb959c9e,7y3sRwLe3Va-22,manual,7y3sRwLe3Va,5,5,0,False,5,spherical,0.15,2,2,0,0.0,0.6,0.9709505944546686,3;2
7y3sRwLe3Va_b564162b2c7d4033bfe6ef3dfb959c9e,7y3sRwLe3Va-22,manual,7y3sRwLe3Va,5,5,0,False,5,solid_angle,0.075,3,1,2,0.4,0.6,1.3709505944546687,3;1;1
7y3sRwLe3Va_b564162b2c7d4033bfe6ef3dfb959c9e,7y3sRwLe3Va-22,manual,7y3sRwLe3Va,5,5,0,False,5,solid_angle,0.1,2,2,0,0.0,0.6,0.9709505944546686,3;2
7y3sRwLe3Va_b564162b2c7d4033bfe6ef3dfb959c9e,7y3sRwLe3Va-22,manual,7y3sRwLe3Va,5,5,0,False,5,solid_angle,0.125,2,2,0,0.0,0.6,0.9709505944546686,3;2
7y3sRwLe3Va_b564162b2c7d4033bfe6ef3dfb959c9e,7y3sRwLe3Va-22,manual,7y3sRwLe3Va,5,5,0,False,5,solid_angle,0.15,2,2,0,0.0,0.6,0.9709505944546686,3;2
7y3sRwLe3Va_bbcc19afdad742eba89290ad2b5dbf6b,7y3sRwLe3Va-23,manual,7y3sRwLe3Va,5,5,0,False,5,linear_common,0.075,3,2,1,0.2,0.4,1.5219280948873621,2;2;1
7y3sRwLe3Va_bbcc19afdad742eba89290ad2b5dbf6b,7y3sRwLe3Va-23,manual,7y3sRwLe3Va,5,5,0,False,5,linear_common,0.1,2,1,1,0.2,0.8,0.7219280948873623,4;1
7y3sRwLe3Va_bbcc19afdad742eba89290ad2b5dbf6b,7y3sRwLe3Va-23,manual,7y3sRwLe3Va,5,5,0,False,5,linear_common,0.125,2,1,1,0.2,0.8,0.7219280948873623,4;1
7y3sRwLe3Va_bbcc19afdad742eba89290ad2b5dbf6b,7y3sRwLe3Va-23,manual,7y3sRwLe3Va,5,5,0,False,5,linear_common,0.15,2,1,1,0.2,0.8,0.7219280948873623,4;1
7y3sRwLe3Va_bbcc19afdad742eba89290ad2b5dbf6b,7y3sRwLe3Va-23,manual,7y3sRwLe3Va,5,5,0,False,5,spherical,0.075,2,1,1,0.2,0.8,0.7219280948873623,4;1
7y3sRwLe3Va_bbcc19afdad742eba89290ad2b5dbf6b,7y3sRwLe3Va-23,manual,7y3sRwLe3Va,5,5,0,False,5,spherical,0.1,1,1,0,0.0,1.0,-0.0,5
7y3sRwLe3Va_bbcc19afdad742eba89290ad2b5dbf6b,7y3sRwLe3Va-23,manual,7y3sRwLe3Va,5,5,0,False,5,spherical,0.125,1,1,0,0.0,1.0,-0.0,5
7y3sRwLe3Va_bbcc19afdad742eba89290ad2b5dbf6b,7y3sRwLe3Va-23,manual,7y3sRwLe3Va,5,5,0,False,5,spherical,0.15,1,1,0,0.0,1.0,-0.0,5
7y3sRwLe3Va_bbcc19afdad742eba89290ad2b5dbf6b,7y3sRwLe3Va-23,manual,7y3sRwLe3Va,5,5,0,False,5,solid_angle,0.075,2,1,1,0.2,0.8,0.7219280948873623,4;1
7y3sRwLe3Va_bbcc19afdad742eba89290ad2b5dbf6b,7y3sRwLe3Va-23,manual,7y3sRwLe3Va,5,5,0,False,5,solid_angle,0.1,1,1,0,0.0,1.0,-0.0,5
7y3sRwLe3Va_bbcc19afdad742eba89290ad2b5dbf6b,7y3sRwLe3Va-23,manual,7y3sRwLe3Va,5,5,0,False,5,solid_angle,0.125,1,1,0,0.0,1.0,-0.0,5
7y3sRwLe3Va_bbcc19afdad742eba89290ad2b5dbf6b,7y3sRwLe3Va-23,manual,7y3sRwLe3Va,5,5,0,False,5,solid_angle,0.15,1,1,0,0.0,1.0,-0.0,5
7y3sRwLe3Va_fdab6422162e49db822a37178ab70481,7y3sRwLe3Va-26,manual,7y3sRwLe3Va,5,5,0,False,5,linear_common,0.075,3,1,2,0.4,0.6,1.3709505944546687,3;1;1
7y3sRwLe3Va_fdab6422162e49db822a37178ab70481,7y3sRwLe3Va-26,manual,7y3sRwLe3Va,5,5,0,False,5,linear_common,0.1,2,1,1,0.2,0.8,0.7219280948873623,4;1
7y3sRwLe3Va_fdab6422162e49db822a37178ab70481,7y3sRwLe3Va-26,manual,7y3sRwLe3Va,5,5,0,False,5,linear_common,0.125,1,1,0,0.0,1.0,-0.0,5
7y3sRwLe3Va_fdab6422162e49db822a37178ab70481,7y3sRwLe3Va-26,manual,7y3sRwLe3Va,5,5,0,False,5,linear_common,0.15,1,1,0,0.0,1.0,-0.0,5
7y3sRwLe3Va_fdab6422162e49db822a37178ab70481,7y3sRwLe3Va-26,manual,7y3sRwLe3Va,5,5,0,False,5,spherical,0.075,2,1,1,0.2,0.8,0.7219280948873623,4;1
7y3sRwLe3Va_fdab6422162e49db822a37178ab70481,7y3sRwLe3Va-26,manual,7y3sRwLe3Va,5,5,0,False,5,spherical,0.1,1,1,0,0.0,1.0,-0.0,5
7y3sRwLe3Va_fdab6422162e49db822a37178ab70481,7y3sRwLe3Va-26,manual,7y3sRwLe3Va,5,5,0,False,5,spherical,0.125,1,1,0,0.0,1.0,-0.0,5
7y3sRwLe3Va_fdab6422162e49db822a37178ab70481,7y3sRwLe3Va-26,manual,7y3sRwLe3Va,5,5,0,False,5,spherical,0.15,1,1,0,0.0,1.0,-0.0,5
7y3sRwLe3Va_fdab6422162e49db822a37178ab70481,7y3sRwLe3Va-26,manual,7y3sRwLe3Va,5,5,0,False,5,solid_angle,0.075,2,1,1,0.2,0.8,0.7219280948873623,4;1
7y3sRwLe3Va_fdab6422162e49db822a37178ab70481,7y3sRwLe3Va-26,manual,7y3sRwLe3Va,5,5,0,False,5,solid_angle,0.1,1,1,0,0.0,1.0,-0.0,5
7y3sRwLe3Va_fdab6422162e49db822a37178ab70481,7y3sRwLe3Va-26,manual,7y3sRwLe3Va,5,5,0,False,5,solid_angle,0.125,1,1,0,0.0,1.0,-0.0,5
7y3sRwLe3Va_fdab6422162e49db822a37178ab70481,7y3sRwLe3Va-26,manual,7y3sRwLe3Va,5,5,0,False,5,solid_angle,0.15,1,1,0,0.0,1.0,-0.0,5
B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs-10,semi,B6ByNegPMKs,24,24,0,False,24,linear_common,0.075,7,4,3,0.125,0.625,1.8931558784658322,15;2;2;2;1;1;1
B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs-10,semi,B6ByNegPMKs,24,24,0,False,24,linear_common,0.1,4,4,0,0.0,0.7083333333333334,1.3248893422453545,17;3;2;2
B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs-10,semi,B6ByNegPMKs,24,24,0,False,24,linear_common,0.125,4,4,0,0.0,0.7083333333333334,1.3248893422453545,17;3;2;2
B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs-10,semi,B6ByNegPMKs,24,24,0,False,24,linear_common,0.15,3,3,0,0.0,0.7916666666666666,0.9405662399881731,19;3;2
B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs-10,semi,B6ByNegPMKs,24,24,0,False,24,spherical,0.075,7,4,3,0.125,0.625,1.8931558784658322,15;2;2;2;1;1;1
B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs-10,semi,B6ByNegPMKs,24,24,0,False,24,spherical,0.1,4,4,0,0.0,0.7083333333333334,1.3248893422453545,17;3;2;2
B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs-10,semi,B6ByNegPMKs,24,24,0,False,24,spherical,0.125,4,4,0,0.0,0.7083333333333334,1.3248893422453545,17;3;2;2
B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs-10,semi,B6ByNegPMKs,24,24,0,False,24,spherical,0.15,3,3,0,0.0,0.7916666666666666,0.9405662399881731,19;3;2
B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs-10,semi,B6ByNegPMKs,24,24,0,False,24,solid_angle,0.075,6,5,1,0.041666666666666664,0.625,1.8098225451324987,15;2;2;2;2;1
B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs-10,semi,B6ByNegPMKs,24,24,0,False,24,solid_angle,0.1,4,4,0,0.0,0.7083333333333334,1.3248893422453545,17;3;2;2
B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs-10,semi,B6ByNegPMKs,24,24,0,False,24,solid_angle,0.125,4,4,0,0.0,0.7083333333333334,1.3248893422453545,17;3;2;2
B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs-10,semi,B6ByNegPMKs,24,24,0,False,24,solid_angle,0.15,3,3,0,0.0,0.7916666666666666,0.9405662399881731,19;3;2
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,B6ByNegPMKs-11,manual,B6ByNegPMKs,24,24,0,True,24,linear_common,0.075,8,2,6,0.25,0.4583333333333333,2.1805778232455935,11;7;1;1;1;1;1;1
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,B6ByNegPMKs-11,manual,B6ByNegPMKs,24,24,0,True,24,linear_common,0.1,6,3,3,0.125,0.5,1.8903360647604437,12;7;2;1;1;1
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,B6ByNegPMKs-11,manual,B6ByNegPMKs,24,24,0,True,24,linear_common,0.125,4,3,1,0.041666666666666664,0.5416666666666666,1.497224320061398,13;8;2;1
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,B6ByNegPMKs-11,manual,B6ByNegPMKs,24,24,0,True,24,linear_common,0.15,4,3,1,0.041666666666666664,0.5416666666666666,1.497224320061398,13;8;2;1
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,B6ByNegPMKs-11,manual,B6ByNegPMKs,24,24,0,True,24,spherical,0.075,4,2,2,0.08333333333333333,0.5833333333333334,1.3640054628542206,14;8;1;1
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,B6ByNegPMKs-11,manual,B6ByNegPMKs,24,24,0,True,24,spherical,0.1,4,2,2,0.08333333333333333,0.5833333333333334,1.3640054628542206,14;8;1;1
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,B6ByNegPMKs-11,manual,B6ByNegPMKs,24,24,0,True,24,spherical,0.125,2,2,0,0.0,0.625,0.954434002924965,15;9
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,B6ByNegPMKs-11,manual,B6ByNegPMKs,24,24,0,True,24,spherical,0.15,2,2,0,0.0,0.625,0.954434002924965,15;9
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,B6ByNegPMKs-11,manual,B6ByNegPMKs,24,24,0,True,24,solid_angle,0.075,4,2,2,0.08333333333333333,0.5833333333333334,1.3640054628542206,14;8;1;1
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,B6ByNegPMKs-11,manual,B6ByNegPMKs,24,24,0,True,24,solid_angle,0.1,3,2,1,0.041666666666666664,0.625,1.1431558784658322,15;8;1
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,B6ByNegPMKs-11,manual,B6ByNegPMKs,24,24,0,True,24,solid_angle,0.125,2,2,0,0.0,0.6666666666666666,0.9182958340544896,16;8
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,B6ByNegPMKs-11,manual,B6ByNegPMKs,24,24,0,True,24,solid_angle,0.15,2,2,0,0.0,0.6666666666666666,0.9182958340544896,16;8
B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,B6ByNegPMKs-18,manual,B6ByNegPMKs,5,5,0,False,5,linear_common,0.075,4,1,3,0.6,0.4,1.9219280948873623,2;1;1;1
B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,B6ByNegPMKs-18,manual,B6ByNegPMKs,5,5,0,False,5,linear_common,0.1,4,1,3,0.6,0.4,1.9219280948873623,2;1;1;1
B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,B6ByNegPMKs-18,manual,B6ByNegPMKs,5,5,0,False,5,linear_common,0.125,3,1,2,0.4,0.6,1.3709505944546687,3;1;1
B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,B6ByNegPMKs-18,manual,B6ByNegPMKs,5,5,0,False,5,linear_common,0.15,3,1,2,0.4,0.6,1.3709505944546687,3;1;1
B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,B6ByNegPMKs-18,manual,B6ByNegPMKs,5,5,0,False,5,spherical,0.075,3,2,1,0.2,0.4,1.5219280948873621,2;2;1
B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,B6ByNegPMKs-18,manual,B6ByNegPMKs,5,5,0,False,5,spherical,0.1,2,2,0,0.0,0.6,0.9709505944546686,3;2
B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,B6ByNegPMKs-18,manual,B6ByNegPMKs,5,5,0,False,5,spherical,0.125,1,1,0,0.0,1.0,-0.0,5
B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,B6ByNegPMKs-18,manual,B6ByNegPMKs,5,5,0,False,5,spherical,0.15,1,1,0,0.0,1.0,-0.0,5
B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,B6ByNegPMKs-18,manual,B6ByNegPMKs,5,5,0,False,5,solid_angle,0.075,2,2,0,0.0,0.6,0.9709505944546686,3;2
B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,B6ByNegPMKs-18,manual,B6ByNegPMKs,5,5,0,False,5,solid_angle,0.1,2,2,0,0.0,0.6,0.9709505944546686,3;2
B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,B6ByNegPMKs-18,manual,B6ByNegPMKs,5,5,0,False,5,solid_angle,0.125,1,1,0,0.0,1.0,-0.0,5
B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,B6ByNegPMKs-18,manual,B6ByNegPMKs,5,5,0,False,5,solid_angle,0.15,1,1,0,0.0,1.0,-0.0,5
B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,B6ByNegPMKs-18,semi,B6ByNegPMKs,4,4,0,False,4,linear_common,0.075,2,1,1,0.25,0.75,0.8112781244591328,3;1
B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,B6ByNegPMKs-18,semi,B6ByNegPMKs,4,4,0,False,4,linear_common,0.1,2,1,1,0.25,0.75,0.8112781244591328,3;1
B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,B6ByNegPMKs-18,semi,B6ByNegPMKs,4,4,0,False,4,linear_common,0.125,2,1,1,0.25,0.75,0.8112781244591328,3;1
B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,B6ByNegPMKs-18,semi,B6ByNegPMKs,4,4,0,False,4,linear_common,0.15,2,1,1,0.25,0.75,0.8112781244591328,3;1
B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,B6ByNegPMKs-18,semi,B6ByNegPMKs,4,4,0,False,4,spherical,0.075,2,1,1,0.25,0.75,0.8112781244591328,3;1
B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,B6ByNegPMKs-18,semi,B6ByNegPMKs,4,4,0,False,4,spherical,0.1,2,1,1,0.25,0.75,0.8112781244591328,3;1
B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,B6ByNegPMKs-18,semi,B6ByNegPMKs,4,4,0,False,4,spherical,0.125,2,1,1,0.25,0.75,0.8112781244591328,3;1
B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,B6ByNegPMKs-18,semi,B6ByNegPMKs,4,4,0,False,4,spherical,0.15,2,1,1,0.25,0.75,0.8112781244591328,3;1
B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,B6ByNegPMKs-18,semi,B6ByNegPMKs,4,4,0,False,4,solid_angle,0.075,2,1,1,0.25,0.75,0.8112781244591328,3;1
B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,B6ByNegPMKs-18,semi,B6ByNegPMKs,4,4,0,False,4,solid_angle,0.1,2,1,1,0.25,0.75,0.8112781244591328,3;1
B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,B6ByNegPMKs-18,semi,B6ByNegPMKs,4,4,0,False,4,solid_angle,0.125,2,1,1,0.25,0.75,0.8112781244591328,3;1
B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,B6ByNegPMKs-18,semi,B6ByNegPMKs,4,4,0,False,4,solid_angle,0.15,2,1,1,0.25,0.75,0.8112781244591328,3;1
B6ByNegPMKs_7018ca302c584d0d85024187f3568460,B6ByNegPMKs-21,manual,B6ByNegPMKs,5,5,0,True,5,linear_common,0.075,2,1,1,0.2,0.8,0.7219280948873623,4;1
