image_id,building_id,config,lookahead,min_support,epsilon,people_budget,k_max,possible_onset_with_workers,conservative_onset_with_workers,identified_onset_with_workers,onset_status_with_workers,onset_detail_with_workers,mean_unknown_width_with_workers,budget_scope,possible_onset_without_workers,conservative_onset_without_workers,identified_onset_without_workers,onset_status_without_workers,onset_detail_without_workers,mean_unknown_width_without_workers
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,q_0.975,5,1,0.2,24,19,15.0,,,unknown,unknown,0.5576315789473684,paired_common_n,14.0,,,unknown,unknown,0.5842105263157895
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,q_0.975,5,2,0.05,24,19,16.0,,,unknown,unknown,0.6205263157894736,paired_common_n,15.0,,,unknown,unknown,0.6426315789473684
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,q_0.975,5,2,0.1,24,19,12.0,,,unknown,unknown,0.6205263157894736,paired_common_n,10.0,,,unknown,unknown,0.6426315789473684
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,q_0.975,5,2,0.2,24,19,5.0,,,unknown,unknown,0.6205263157894736,paired_common_n,5.0,,,unknown,unknown,0.6426315789473684
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,q_0.975,5,3,0.05,24,19,16.0,,,unknown,unknown,0.6707894736842105,paired_common_n,15.0,,,unknown,unknown,0.6907894736842105
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,q_0.975,5,3,0.1,24,19,12.0,,,unknown,unknown,0.6707894736842105,paired_common_n,10.0,,,unknown,unknown,0.6907894736842106
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,q_0.975,5,3,0.2,24,19,1.0,,,unknown,unknown,0.6707894736842105,paired_common_n,1.0,,,unknown,unknown,0.6907894736842105
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,ospa30_t6,1,1,0.05,5,4,4.0,4.0,4.0,identified,identified,0.0,paired_common_n,4.0,4.0,4.0,identified,identified,0.0
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,ospa30_t6,1,1,0.1,5,4,4.0,4.0,4.0,identified,identified,0.0,paired_common_n,4.0,4.0,4.0,identified,identified,0.0
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,ospa30_t6,1,1,0.2,5,4,4.0,4.0,4.0,identified,identified,0.0,paired_common_n,4.0,4.0,4.0,identified,identified,0.0
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,ospa30_t6,1,2,0.05,5,4,4.0,4.0,4.0,identified,identified,0.35875,paired_common_n,4.0,4.0,4.0,identified,identified,0.35875
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,ospa30_t6,1,2,0.1,5,4,4.0,4.0,4.0,identified,identified,0.35875,paired_common_n,4.0,4.0,4.0,identified,identified,0.35875
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,ospa30_t6,1,2,0.2,5,4,4.0,4.0,4.0,identified,identified,0.35875,paired_common_n,4.0,4.0,4.0,identified,identified,0.35875
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,ospa30_t6,1,3,0.05,5,4,4.0,4.0,4.0,identified,identified,0.655,paired_common_n,4.0,4.0,4.0,identified,identified,0.655
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,ospa30_t6,1,3,0.1,5,4,4.0,4.0,4.0,identified,identified,0.655,paired_common_n,4.0,4.0,4.0,identified,identified,0.655
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,ospa30_t6,1,3,0.2,5,4,4.0,4.0,4.0,identified,identified,0.655,paired_common_n,4.0,4.0,4.0,identified,identified,0.655
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,ospa30_t6,2,1,0.05,5,3,,,,not_reached,not_reached,0.0,paired_common_n,,,,not_reached,not_reached,0.0
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,ospa30_t6,2,1,0.1,5,3,,,,not_reached,not_reached,0.0,paired_common_n,,,,not_reached,not_reached,0.0
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,ospa30_t6,2,1,0.2,5,3,,,,not_reached,not_reached,0.0,paired_common_n,,,,not_reached,not_reached,0.0
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,ospa30_t6,2,2,0.05,5,3,,,,not_reached,not_reached,0.47833333333333333,paired_common_n,,,,not_reached,not_reached,0.47833333333333333
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,ospa30_t6,2,2,0.1,5,3,,,,not_reached,not_reached,0.47833333333333333,paired_common_n,,,,not_reached,not_reached,0.47833333333333333
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,ospa30_t6,2,2,0.2,5,3,,,,not_reached,not_reached,0.47833333333333333,paired_common_n,,,,not_reached,not_reached,0.47833333333333333
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,ospa30_t6,2,3,0.05,5,3,,,,not_reached,not_reached,0.8733333333333334,paired_common_n,,,,not_reached,not_reached,0.8733333333333334
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,ospa30_t6,2,3,0.1,5,3,,,,not_reached,not_reached,0.8733333333333334,paired_common_n,,,,not_reached,not_reached,0.8733333333333334
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,ospa30_t6,2,3,0.2,5,3,,,,not_reached,not_reached,0.8733333333333334,paired_common_n,,,,not_reached,not_reached,0.8733333333333334
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,ospa30_t6,3,1,0.05,5,2,,,,not_reached,not_reached,0.0,paired_common_n,,,,not_reached,not_reached,0.0
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,ospa30_t6,3,1,0.1,5,2,,,,not_reached,not_reached,0.0,paired_common_n,,,,not_reached,not_reached,0.0
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,ospa30_t6,3,1,0.2,5,2,,,,not_reached,not_reached,0.0,paired_common_n,,,,not_reached,not_reached,0.0
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,ospa30_t6,3,2,0.05,5,2,,,,not_reached,not_reached,0.7175,paired_common_n,,,,not_reached,not_reached,0.7175
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,ospa30_t6,3,2,0.1,5,2,,,,not_reached,not_reached,0.7175,paired_common_n,,,,not_reached,not_reached,0.7175
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,ospa30_t6,3,2,0.2,5,2,,,,not_reached,not_reached,0.7175,paired_common_n,,,,not_reached,not_reached,0.7175
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,ospa30_t6,3,3,0.05,5,2,1.0,,,unknown,unknown,1.0,paired_common_n,1.0,,,unknown,unknown,1.0
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,ospa30_t6,3,3,0.1,5,2,1.0,,,unknown,unknown,1.0,paired_common_n,1.0,,,unknown,unknown,1.0
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,ospa30_t6,3,3,0.2,5,2,1.0,,,unknown,unknown,1.0,paired_common_n,1.0,,,unknown,unknown,1.0
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,q_0.800,1,1,0.05,5,4,4.0,4.0,4.0,identified,identified,0.0,paired_common_n,4.0,4.0,4.0,identified,identified,0.0
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,q_0.800,1,1,0.1,5,4,4.0,4.0,4.0,identified,identified,0.0,paired_common_n,4.0,4.0,4.0,identified,identified,0.0
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,q_0.800,1,1,0.2,5,4,4.0,4.0,4.0,identified,identified,0.0,paired_common_n,4.0,4.0,4.0,identified,identified,0.0
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,q_0.800,1,2,0.05,5,4,4.0,4.0,4.0,identified,identified,0.35875,paired_common_n,4.0,4.0,4.0,identified,identified,0.35875
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,q_0.800,1,2,0.1,5,4,4.0,4.0,4.0,identified,identified,0.35875,paired_common_n,4.0,4.0,4.0,identified,identified,0.35875
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,q_0.800,1,2,0.2,5,4,4.0,4.0,4.0,identified,identified,0.35875,paired_common_n,4.0,4.0,4.0,identified,identified,0.35875
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,q_0.800,1,3,0.05,5,4,4.0,4.0,4.0,identified,identified,0.655,paired_common_n,4.0,4.0,4.0,identified,identified,0.655
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,q_0.800,1,3,0.1,5,4,4.0,4.0,4.0,identified,identified,0.655,paired_common_n,4.0,4.0,4.0,identified,identified,0.655
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,q_0.800,1,3,0.2,5,4,4.0,4.0,4.0,identified,identified,0.655,paired_common_n,4.0,4.0,4.0,identified,identified,0.655
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,q_0.800,2,1,0.05,5,3,,,,not_reached,not_reached,0.0,paired_common_n,,,,not_reached,not_reached,0.0
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,q_0.800,2,1,0.1,5,3,,,,not_reached,not_reached,0.0,paired_common_n,,,,not_reached,not_reached,0.0
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,q_0.800,2,1,0.2,5,3,,,,not_reached,not_reached,0.0,paired_common_n,,,,not_reached,not_reached,0.0
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,q_0.800,2,2,0.05,5,3,,,,not_reached,not_reached,0.47833333333333333,paired_common_n,,,,not_reached,not_reached,0.47833333333333333
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,q_0.800,2,2,0.1,5,3,,,,not_reached,not_reached,0.47833333333333333,paired_common_n,,,,not_reached,not_reached,0.47833333333333333
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,q_0.800,2,2,0.2,5,3,,,,not_reached,not_reached,0.47833333333333333,paired_common_n,,,,not_reached,not_reached,0.47833333333333333
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,q_0.800,2,3,0.05,5,3,,,,not_reached,not_reached,0.8733333333333334,paired_common_n,,,,not_reached,not_reached,0.8733333333333334
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,q_0.800,2,3,0.1,5,3,,,,not_reached,not_reached,0.8733333333333334,paired_common_n,,,,not_reached,not_reached,0.8733333333333334
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,q_0.800,2,3,0.2,5,3,,,,not_reached,not_reached,0.8733333333333334,paired_common_n,,,,not_reached,not_reached,0.8733333333333334
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,q_0.800,3,1,0.05,5,2,,,,not_reached,not_reached,0.0,paired_common_n,,,,not_reached,not_reached,0.0
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,q_0.800,3,1,0.1,5,2,,,,not_reached,not_reached,0.0,paired_common_n,,,,not_reached,not_reached,0.0
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,q_0.800,3,1,0.2,5,2,,,,not_reached,not_reached,0.0,paired_common_n,,,,not_reached,not_reached,0.0
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,q_0.800,3,2,0.05,5,2,,,,not_reached,not_reached,0.7175,paired_common_n,,,,not_reached,not_reached,0.7175
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,q_0.800,3,2,0.1,5,2,,,,not_reached,not_reached,0.7175,paired_common_n,,,,not_reached,not_reached,0.7175
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,q_0.800,3,2,0.2,5,2,,,,not_reached,not_reached,0.7175,paired_common_n,,,,not_reached,not_reached,0.7175
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,q_0.800,3,3,0.05,5,2,1.0,,,unknown,unknown,1.0,paired_common_n,1.0,,,unknown,unknown,1.0
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,q_0.800,3,3,0.1,5,2,1.0,,,unknown,unknown,1.0,paired_common_n,1.0,,,unknown,unknown,1.0
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,q_0.800,3,3,0.2,5,2,1.0,,,unknown,unknown,1.0,paired_common_n,1.0,,,unknown,unknown,1.0
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,q_0.850,1,1,0.05,5,4,4.0,4.0,4.0,identified,identified,0.0,paired_common_n,4.0,4.0,4.0,identified,identified,0.0
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,q_0.850,1,1,0.1,5,4,4.0,4.0,4.0,identified,identified,0.0,paired_common_n,4.0,4.0,4.0,identified,identified,0.0
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,q_0.850,1,1,0.2,5,4,4.0,4.0,4.0,identified,identified,0.0,paired_common_n,4.0,4.0,4.0,identified,identified,0.0
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,q_0.850,1,2,0.05,5,4,4.0,4.0,4.0,identified,identified,0.35875,paired_common_n,4.0,4.0,4.0,identified,identified,0.35875
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,q_0.850,1,2,0.1,5,4,4.0,4.0,4.0,identified,identified,0.35875,paired_common_n,4.0,4.0,4.0,identified,identified,0.35875
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,q_0.850,1,2,0.2,5,4,4.0,4.0,4.0,identified,identified,0.35875,paired_common_n,4.0,4.0,4.0,identified,identified,0.35875
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,q_0.850,1,3,0.05,5,4,4.0,4.0,4.0,identified,identified,0.655,paired_common_n,4.0,4.0,4.0,identified,identified,0.655
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,q_0.850,1,3,0.1,5,4,4.0,4.0,4.0,identified,identified,0.655,paired_common_n,4.0,4.0,4.0,identified,identified,0.655
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,q_0.850,1,3,0.2,5,4,4.0,4.0,4.0,identified,identified,0.655,paired_common_n,4.0,4.0,4.0,identified,identified,0.655
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,q_0.850,2,1,0.05,5,3,,,,not_reached,not_reached,0.0,paired_common_n,,,,not_reached,not_reached,0.0
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,q_0.850,2,1,0.1,5,3,,,,not_reached,not_reached,0.0,paired_common_n,,,,not_reached,not_reached,0.0
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,q_0.850,2,1,0.2,5,3,,,,not_reached,not_reached,0.0,paired_common_n,,,,not_reached,not_reached,0.0
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,q_0.850,2,2,0.05,5,3,,,,not_reached,not_reached,0.47833333333333333,paired_common_n,,,,not_reached,not_reached,0.47833333333333333
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,q_0.850,2,2,0.1,5,3,,,,not_reached,not_reached,0.47833333333333333,paired_common_n,,,,not_reached,not_reached,0.47833333333333333
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,q_0.850,2,2,0.2,5,3,,,,not_reached,not_reached,0.47833333333333333,paired_common_n,,,,not_reached,not_reached,0.47833333333333333
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,q_0.850,2,3,0.05,5,3,,,,not_reached,not_reached,0.8733333333333334,paired_common_n,,,,not_reached,not_reached,0.8733333333333334
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,q_0.850,2,3,0.1,5,3,,,,not_reached,not_reached,0.8733333333333334,paired_common_n,,,,not_reached,not_reached,0.8733333333333334
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,q_0.850,2,3,0.2,5,3,,,,not_reached,not_reached,0.8733333333333334,paired_common_n,,,,not_reached,not_reached,0.8733333333333334
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,q_0.850,3,1,0.05,5,2,,,,not_reached,not_reached,0.0,paired_common_n,,,,not_reached,not_reached,0.0
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,q_0.850,3,1,0.1,5,2,,,,not_reached,not_reached,0.0,paired_common_n,,,,not_reached,not_reached,0.0
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,q_0.850,3,1,0.2,5,2,,,,not_reached,not_reached,0.0,paired_common_n,,,,not_reached,not_reached,0.0
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,q_0.850,3,2,0.05,5,2,,,,not_reached,not_reached,0.7175,paired_common_n,,,,not_reached,not_reached,0.7175
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,q_0.850,3,2,0.1,5,2,,,,not_reached,not_reached,0.7175,paired_common_n,,,,not_reached,not_reached,0.7175
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,q_0.850,3,2,0.2,5,2,,,,not_reached,not_reached,0.7175,paired_common_n,,,,not_reached,not_reached,0.7175
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,q_0.850,3,3,0.05,5,2,1.0,,,unknown,unknown,1.0,paired_common_n,1.0,,,unknown,unknown,1.0
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,q_0.850,3,3,0.1,5,2,1.0,,,unknown,unknown,1.0,paired_common_n,1.0,,,unknown,unknown,1.0
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,q_0.850,3,3,0.2,5,2,1.0,,,unknown,unknown,1.0,paired_common_n,1.0,,,unknown,unknown,1.0
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,q_0.900,1,1,0.05,5,4,4.0,4.0,4.0,identified,identified,0.0,paired_common_n,4.0,4.0,4.0,identified,identified,0.0
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,q_0.900,1,1,0.1,5,4,4.0,4.0,4.0,identified,identified,0.0,paired_common_n,4.0,4.0,4.0,identified,identified,0.0
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,q_0.900,1,1,0.2,5,4,4.0,4.0,4.0,identified,identified,0.0,paired_common_n,4.0,4.0,4.0,identified,identified,0.0
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,q_0.900,1,2,0.05,5,4,4.0,4.0,4.0,identified,identified,0.35875,paired_common_n,4.0,4.0,4.0,identified,identified,0.35875
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,q_0.900,1,2,0.1,5,4,4.0,4.0,4.0,identified,identified,0.35875,paired_common_n,4.0,4.0,4.0,identified,identified,0.35875
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,q_0.900,1,2,0.2,5,4,4.0,4.0,4.0,identified,identified,0.35875,paired_common_n,4.0,4.0,4.0,identified,identified,0.35875
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,q_0.900,1,3,0.05,5,4,4.0,4.0,4.0,identified,identified,0.655,paired_common_n,4.0,4.0,4.0,identified,identified,0.655
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,q_0.900,1,3,0.1,5,4,4.0,4.0,4.0,identified,identified,0.655,paired_common_n,4.0,4.0,4.0,identified,identified,0.655
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,q_0.900,1,3,0.2,5,4,4.0,4.0,4.0,identified,identified,0.655,paired_common_n,4.0,4.0,4.0,identified,identified,0.655
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,q_0.900,2,1,0.05,5,3,,,,not_reached,not_reached,0.0,paired_common_n,,,,not_reached,not_reached,0.0
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,q_0.900,2,1,0.1,5,3,,,,not_reached,not_reached,0.0,paired_common_n,,,,not_reached,not_reached,0.0
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,q_0.900,2,1,0.2,5,3,,,,not_reached,not_reached,0.0,paired_common_n,,,,not_reached,not_reached,0.0
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,q_0.900,2,2,0.05,5,3,,,,not_reached,not_reached,0.47833333333333333,paired_common_n,,,,not_reached,not_reached,0.47833333333333333
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,q_0.900,2,2,0.1,5,3,,,,not_reached,not_reached,0.47833333333333333,paired_common_n,,,,not_reached,not_reached,0.47833333333333333
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,q_0.900,2,2,0.2,5,3,,,,not_reached,not_reached,0.47833333333333333,paired_common_n,,,,not_reached,not_reached,0.47833333333333333
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,q_0.900,2,3,0.05,5,3,,,,not_reached,not_reached,0.8733333333333334,paired_common_n,,,,not_reached,not_reached,0.8733333333333334
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,q_0.900,2,3,0.1,5,3,,,,not_reached,not_reached,0.8733333333333334,paired_common_n,,,,not_reached,not_reached,0.8733333333333334
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,q_0.900,2,3,0.2,5,3,,,,not_reached,not_reached,0.8733333333333334,paired_common_n,,,,not_reached,not_reached,0.8733333333333334
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,q_0.900,3,1,0.05,5,2,,,,not_reached,not_reached,0.0,paired_common_n,,,,not_reached,not_reached,0.0
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,q_0.900,3,1,0.1,5,2,,,,not_reached,not_reached,0.0,paired_common_n,,,,not_reached,not_reached,0.0
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,q_0.900,3,1,0.2,5,2,,,,not_reached,not_reached,0.0,paired_common_n,,,,not_reached,not_reached,0.0
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,q_0.900,3,2,0.05,5,2,,,,not_reached,not_reached,0.7175,paired_common_n,,,,not_reached,not_reached,0.7175
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,q_0.900,3,2,0.1,5,2,,,,not_reached,not_reached,0.7175,paired_common_n,,,,not_reached,not_reached,0.7175
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,q_0.900,3,2,0.2,5,2,,,,not_reached,not_reached,0.7175,paired_common_n,,,,not_reached,not_reached,0.7175
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,q_0.900,3,3,0.05,5,2,1.0,,,unknown,unknown,1.0,paired_common_n,1.0,,,unknown,unknown,1.0
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,q_0.900,3,3,0.1,5,2,1.0,,,unknown,unknown,1.0,paired_common_n,1.0,,,unknown,unknown,1.0
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,q_0.900,3,3,0.2,5,2,1.0,,,unknown,unknown,1.0,paired_common_n,1.0,,,unknown,unknown,1.0
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,q_0.925,1,1,0.05,5,4,4.0,4.0,4.0,identified,identified,0.0,paired_common_n,4.0,4.0,4.0,identified,identified,0.0
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,q_0.925,1,1,0.1,5,4,4.0,4.0,4.0,identified,identified,0.0,paired_common_n,4.0,4.0,4.0,identified,identified,0.0
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,q_0.925,1,1,0.2,5,4,4.0,4.0,4.0,identified,identified,0.0,paired_common_n,4.0,4.0,4.0,identified,identified,0.0
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,q_0.925,1,2,0.05,5,4,4.0,4.0,4.0,identified,identified,0.35875,paired_common_n,4.0,4.0,4.0,identified,identified,0.35875
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,q_0.925,1,2,0.1,5,4,4.0,4.0,4.0,identified,identified,0.35875,paired_common_n,4.0,4.0,4.0,identified,identified,0.35875
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,q_0.925,1,2,0.2,5,4,4.0,4.0,4.0,identified,identified,0.35875,paired_common_n,4.0,4.0,4.0,identified,identified,0.35875
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,q_0.925,1,3,0.05,5,4,4.0,4.0,4.0,identified,identified,0.655,paired_common_n,4.0,4.0,4.0,identified,identified,0.655
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,q_0.925,1,3,0.1,5,4,4.0,4.0,4.0,identified,identified,0.655,paired_common_n,4.0,4.0,4.0,identified,identified,0.655
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,q_0.925,1,3,0.2,5,4,4.0,4.0,4.0,identified,identified,0.655,paired_common_n,4.0,4.0,4.0,identified,identified,0.655
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,q_0.925,2,1,0.05,5,3,,,,not_reached,not_reached,0.0,paired_common_n,,,,not_reached,not_reached,0.0
