config,lookahead,min_support,epsilon,budget_scope,mode,cohort,inventory_image_n,evaluable_window_image_n,no_future_window_images,identified_images,finite_interval_images,unknown_images,not_reached_images
q_0.800,2,1,0.1,own_full_n,with_workers,all_positive,196,153,43,70,0,14,69
q_0.800,2,1,0.1,own_full_n,with_workers,dense_ge16,55,55,0,36,0,13,6
q_0.800,2,1,0.1,own_full_n,with_workers,low_n_1_to15,141,98,43,34,0,1,63
q_0.800,2,1,0.2,own_full_n,with_workers,all_positive,196,153,43,72,0,14,67
q_0.800,2,1,0.2,own_full_n,with_workers,dense_ge16,55,55,0,36,0,13,6
q_0.800,2,1,0.2,own_full_n,with_workers,low_n_1_to15,141,98,43,36,0,1,61
q_0.800,2,2,0.05,own_full_n,with_workers,all_positive,196,153,43,20,34,26,73
q_0.800,2,2,0.05,own_full_n,with_workers,dense_ge16,55,55,0,20,6,12,17
q_0.800,2,2,0.05,own_full_n,with_workers,low_n_1_to15,141,98,43,0,28,14,56
q_0.800,2,2,0.1,own_full_n,with_workers,all_positive,196,153,43,28,35,26,64
q_0.800,2,2,0.1,own_full_n,with_workers,dense_ge16,55,55,0,28,7,12,8
q_0.800,2,2,0.1,own_full_n,with_workers,low_n_1_to15,141,98,43,0,28,14,56
q_0.800,2,2,0.2,own_full_n,with_workers,all_positive,196,153,43,22,51,27,53
q_0.800,2,2,0.2,own_full_n,with_workers,dense_ge16,55,55,0,12,23,12,8
q_0.800,2,2,0.2,own_full_n,with_workers,low_n_1_to15,141,98,43,10,28,15,45
q_0.800,2,3,0.05,own_full_n,with_workers,all_positive,196,153,43,20,33,60,40
q_0.800,2,3,0.05,own_full_n,with_workers,dense_ge16,55,55,0,20,6,12,17
q_0.800,2,3,0.05,own_full_n,with_workers,low_n_1_to15,141,98,43,0,27,48,23
q_0.800,2,3,0.1,own_full_n,with_workers,all_positive,196,153,43,19,42,60,32
q_0.800,2,3,0.1,own_full_n,with_workers,dense_ge16,55,55,0,19,15,12,9
q_0.800,2,3,0.1,own_full_n,with_workers,low_n_1_to15,141,98,43,0,27,48,23
q_0.800,2,3,0.2,own_full_n,with_workers,all_positive,196,153,43,8,56,69,20
q_0.800,2,3,0.2,own_full_n,with_workers,dense_ge16,55,55,0,8,26,12,9
q_0.800,2,3,0.2,own_full_n,with_workers,low_n_1_to15,141,98,43,0,30,57,11
ospa30_t6,1,1,0.05,own_full_n,with_workers,all_positive,196,176,20,70,1,15,90
ospa30_t6,1,1,0.05,own_full_n,with_workers,dense_ge16,55,55,0,23,1,14,17
ospa30_t6,1,1,0.05,own_full_n,with_workers,low_n_1_to15,141,121,20,47,0,1,73
ospa30_t6,1,1,0.1,own_full_n,with_workers,all_positive,196,176,20,69,4,15,88
ospa30_t6,1,1,0.1,own_full_n,with_workers,dense_ge16,55,55,0,20,4,14,17
ospa30_t6,1,1,0.1,own_full_n,with_workers,low_n_1_to15,141,121,20,49,0,1,71
ospa30_t6,1,1,0.2,own_full_n,with_workers,all_positive,196,176,20,83,3,15,75
ospa30_t6,1,1,0.2,own_full_n,with_workers,dense_ge16,55,55,0,21,3,14,17
ospa30_t6,1,1,0.2,own_full_n,with_workers,low_n_1_to15,141,121,20,62,0,1,58
ospa30_t6,1,2,0.05,own_full_n,with_workers,all_positive,196,176,20,31,43,45,57
ospa30_t6,1,2,0.05,own_full_n,with_workers,dense_ge16,55,55,0,21,16,11,7
ospa30_t6,1,2,0.05,own_full_n,with_workers,low_n_1_to15,141,121,20,10,27,34,50
ospa30_t6,1,2,0.1,own_full_n,with_workers,all_positive,196,176,20,23,54,45,54
ospa30_t6,1,2,0.1,own_full_n,with_workers,dense_ge16,55,55,0,12,26,11,6
ospa30_t6,1,2,0.1,own_full_n,with_workers,low_n_1_to15,141,121,20,11,28,34,48
ospa30_t6,1,2,0.2,own_full_n,with_workers,all_positive,196,176,20,36,58,52,30
ospa30_t6,1,2,0.2,own_full_n,with_workers,dense_ge16,55,55,0,9,29,11,6
ospa30_t6,1,2,0.2,own_full_n,with_workers,low_n_1_to15,141,121,20,27,29,41,24
ospa30_t6,1,3,0.05,own_full_n,with_workers,all_positive,196,176,20,24,46,69,37
ospa30_t6,1,3,0.05,own_full_n,with_workers,dense_ge16,55,55,0,16,23,10,6
ospa30_t6,1,3,0.05,own_full_n,with_workers,low_n_1_to15,141,121,20,8,23,59,31
ospa30_t6,1,3,0.1,own_full_n,with_workers,all_positive,196,176,20,16,54,69,37
ospa30_t6,1,3,0.1,own_full_n,with_workers,dense_ge16,55,55,0,8,31,10,6
ospa30_t6,1,3,0.1,own_full_n,with_workers,low_n_1_to15,141,121,20,8,23,59,31
ospa30_t6,1,3,0.2,own_full_n,with_workers,all_positive,196,176,20,14,69,83,10
ospa30_t6,1,3,0.2,own_full_n,with_workers,dense_ge16,55,55,0,3,36,10,6
ospa30_t6,1,3,0.2,own_full_n,with_workers,low_n_1_to15,141,121,20,11,33,73,4
ospa30_t6,2,1,0.05,own_full_n,with_workers,all_positive,196,153,43,41,0,10,102
ospa30_t6,2,1,0.05,own_full_n,with_workers,dense_ge16,55,55,0,14,0,9,32
ospa30_t6,2,1,0.05,own_full_n,with_workers,low_n_1_to15,141,98,43,27,0,1,70
ospa30_t6,2,1,0.1,own_full_n,with_workers,all_positive,196,153,43,45,0,12,96
ospa30_t6,2,1,0.1,own_full_n,with_workers,dense_ge16,55,55,0,18,0,11,26
ospa30_t6,2,1,0.1,own_full_n,with_workers,low_n_1_to15,141,98,43,27,0,1,70
ospa30_t6,2,1,0.2,own_full_n,with_workers,all_positive,196,153,43,48,1,12,92
ospa30_t6,2,1,0.2,own_full_n,with_workers,dense_ge16,55,55,0,17,1,11,26
ospa30_t6,2,1,0.2,own_full_n,with_workers,low_n_1_to15,141,98,43,31,0,1,66
ospa30_t6,2,2,0.05,own_full_n,with_workers,all_positive,196,153,43,15,26,31,81
ospa30_t6,2,2,0.05,own_full_n,with_workers,dense_ge16,55,55,0,15,5,10,25
ospa30_t6,2,2,0.05,own_full_n,with_workers,low_n_1_to15,141,98,43,0,21,21,56
ospa30_t6,2,2,0.1,own_full_n,with_workers,all_positive,196,153,43,22,29,35,67
ospa30_t6,2,2,0.1,own_full_n,with_workers,dense_ge16,55,55,0,22,8,14,11
ospa30_t6,2,2,0.1,own_full_n,with_workers,low_n_1_to15,141,98,43,0,21,21,56
ospa30_t6,2,2,0.2,own_full_n,with_workers,all_positive,196,153,43,18,41,35,59
ospa30_t6,2,2,0.2,own_full_n,with_workers,dense_ge16,55,55,0,10,20,14,11
ospa30_t6,2,2,0.2,own_full_n,with_workers,low_n_1_to15,141,98,43,8,21,21,48
ospa30_t6,2,3,0.05,own_full_n,with_workers,all_positive,196,153,43,14,27,65,47
ospa30_t6,2,3,0.05,own_full_n,with_workers,dense_ge16,55,55,0,14,6,12,23
ospa30_t6,2,3,0.05,own_full_n,with_workers,low_n_1_to15,141,98,43,0,21,53,24
ospa30_t6,2,3,0.1,own_full_n,with_workers,all_positive,196,153,43,9,43,63,38
ospa30_t6,2,3,0.1,own_full_n,with_workers,dense_ge16,55,55,0,9,22,10,14
ospa30_t6,2,3,0.1,own_full_n,with_workers,low_n_1_to15,141,98,43,0,21,53,24
ospa30_t6,2,3,0.2,own_full_n,with_workers,all_positive,196,153,43,3,51,73,26
ospa30_t6,2,3,0.2,own_full_n,with_workers,dense_ge16,55,55,0,3,28,10,14
ospa30_t6,2,3,0.2,own_full_n,with_workers,low_n_1_to15,141,98,43,0,23,63,12
q_0.975,3,1,0.05,own_full_n,with_workers,all_positive,196,143,53,27,0,29,87
q_0.975,3,1,0.05,own_full_n,with_workers,dense_ge16,55,55,0,6,0,27,22
q_0.975,3,1,0.05,own_full_n,with_workers,low_n_1_to15,141,88,53,21,0,2,65
q_0.975,3,1,0.1,own_full_n,with_workers,all_positive,196,143,53,28,0,30,85
q_0.975,3,1,0.1,own_full_n,with_workers,dense_ge16,55,55,0,7,0,28,20
q_0.975,3,1,0.1,own_full_n,with_workers,low_n_1_to15,141,88,53,21,0,2,65
q_0.975,3,1,0.2,own_full_n,with_workers,all_positive,196,143,53,29,0,30,84
q_0.975,3,1,0.2,own_full_n,with_workers,dense_ge16,55,55,0,8,0,28,19
q_0.975,3,1,0.2,own_full_n,with_workers,low_n_1_to15,141,88,53,21,0,2,65
q_0.975,3,2,0.05,own_full_n,with_workers,all_positive,196,143,53,9,24,52,58
q_0.975,3,2,0.05,own_full_n,with_workers,dense_ge16,55,55,0,9,3,29,14
q_0.975,3,2,0.05,own_full_n,with_workers,low_n_1_to15,141,88,53,0,21,23,44
q_0.975,3,2,0.1,own_full_n,with_workers,all_positive,196,143,53,8,26,52,57
q_0.975,3,2,0.1,own_full_n,with_workers,dense_ge16,55,55,0,8,5,29,13
q_0.975,3,2,0.1,own_full_n,with_workers,low_n_1_to15,141,88,53,0,21,23,44
q_0.975,3,2,0.2,own_full_n,with_workers,all_positive,196,143,53,1,34,52,56
q_0.975,3,2,0.2,own_full_n,with_workers,dense_ge16,55,55,0,0,13,29,13
q_0.975,3,2,0.2,own_full_n,with_workers,low_n_1_to15,141,88,53,1,21,23,43
q_0.975,3,3,0.05,own_full_n,with_workers,all_positive,196,143,53,10,12,102,19
q_0.975,3,3,0.05,own_full_n,with_workers,dense_ge16,55,55,0,10,3,28,14
q_0.975,3,3,0.05,own_full_n,with_workers,low_n_1_to15,141,88,53,0,9,74,5
q_0.975,3,3,0.1,own_full_n,with_workers,all_positive,196,143,53,13,13,103,14
q_0.975,3,3,0.1,own_full_n,with_workers,dense_ge16,55,55,0,13,4,29,9
q_0.975,3,3,0.1,own_full_n,with_workers,low_n_1_to15,141,88,53,0,9,74,5
q_0.975,3,3,0.2,own_full_n,with_workers,all_positive,196,143,53,4,23,105,11
q_0.975,3,3,0.2,own_full_n,with_workers,dense_ge16,55,55,0,4,14,30,7
q_0.975,3,3,0.2,own_full_n,with_workers,low_n_1_to15,141,88,53,0,9,75,4
q_0.950,3,1,0.05,own_full_n,with_workers,all_positive,196,143,53,39,0,20,84
q_0.950,3,1,0.05,own_full_n,with_workers,dense_ge16,55,55,0,14,0,17,24
q_0.950,3,1,0.05,own_full_n,with_workers,low_n_1_to15,141,88,53,25,0,3,60
q_0.950,3,1,0.1,own_full_n,with_workers,all_positive,196,143,53,39,2,20,82
q_0.950,3,1,0.1,own_full_n,with_workers,dense_ge16,55,55,0,14,2,17,22
q_0.950,3,1,0.1,own_full_n,with_workers,low_n_1_to15,141,88,53,25,0,3,60
q_0.950,3,1,0.2,own_full_n,with_workers,all_positive,196,143,53,39,3,21,80
q_0.950,3,1,0.2,own_full_n,with_workers,dense_ge16,55,55,0,14,3,18,20
q_0.950,3,1,0.2,own_full_n,with_workers,low_n_1_to15,141,88,53,25,0,3,60
q_0.950,3,2,0.05,own_full_n,with_workers,all_positive,196,143,53,15,27,40,61
q_0.950,3,2,0.05,own_full_n,with_workers,dense_ge16,55,55,0,15,2,17,21
q_0.950,3,2,0.05,own_full_n,with_workers,low_n_1_to15,141,88,53,0,25,23,40
q_0.950,3,2,0.1,own_full_n,with_workers,all_positive,196,143,53,17,29,41,56
q_0.950,3,2,0.1,own_full_n,with_workers,dense_ge16,55,55,0,17,4,18,16
q_0.950,3,2,0.1,own_full_n,with_workers,low_n_1_to15,141,88,53,0,25,23,40
q_0.950,3,2,0.2,own_full_n,with_workers,all_positive,196,143,53,6,41,41,55
q_0.950,3,2,0.2,own_full_n,with_workers,dense_ge16,55,55,0,5,16,18,16
q_0.950,3,2,0.2,own_full_n,with_workers,low_n_1_to15,141,88,53,1,25,23,39
q_0.950,3,3,0.05,own_full_n,with_workers,all_positive,196,143,53,18,12,91,22
q_0.950,3,3,0.05,own_full_n,with_workers,dense_ge16,55,55,0,18,2,17,18
q_0.950,3,3,0.05,own_full_n,with_workers,low_n_1_to15,141,88,53,0,10,74,4
q_0.950,3,3,0.1,own_full_n,with_workers,all_positive,196,143,53,23,14,93,13
q_0.950,3,3,0.1,own_full_n,with_workers,dense_ge16,55,55,0,23,4,19,9
q_0.950,3,3,0.1,own_full_n,with_workers,low_n_1_to15,141,88,53,0,10,74,4
q_0.950,3,3,0.2,own_full_n,with_workers,all_positive,196,143,53,6,31,95,11
q_0.950,3,3,0.2,own_full_n,with_workers,dense_ge16,55,55,0,6,21,20,8
q_0.950,3,3,0.2,own_full_n,with_workers,low_n_1_to15,141,88,53,0,10,75,3
q_0.925,3,1,0.05,own_full_n,with_workers,all_positive,196,143,53,41,0,17,85
q_0.925,3,1,0.05,own_full_n,with_workers,dense_ge16,55,55,0,16,0,16,23
q_0.925,3,1,0.05,own_full_n,with_workers,low_n_1_to15,141,88,53,25,0,1,62
q_0.925,3,1,0.1,own_full_n,with_workers,all_positive,196,143,53,45,0,17,81
q_0.925,3,1,0.1,own_full_n,with_workers,dense_ge16,55,55,0,20,0,16,19
q_0.925,3,1,0.1,own_full_n,with_workers,low_n_1_to15,141,88,53,25,0,1,62
q_0.925,3,1,0.2,own_full_n,with_workers,all_positive,196,143,53,46,0,17,80
q_0.925,3,1,0.2,own_full_n,with_workers,dense_ge16,55,55,0,21,0,16,18
q_0.925,3,1,0.2,own_full_n,with_workers,low_n_1_to15,141,88,53,25,0,1,62
q_0.925,3,2,0.05,own_full_n,with_workers,all_positive,196,143,53,14,28,36,65
q_0.925,3,2,0.05,own_full_n,with_workers,dense_ge16,55,55,0,14,3,17,21
q_0.925,3,2,0.05,own_full_n,with_workers,low_n_1_to15,141,88,53,0,25,19,44
q_0.925,3,2,0.1,own_full_n,with_workers,all_positive,196,143,53,20,28,36,59
q_0.925,3,2,0.1,own_full_n,with_workers,dense_ge16,55,55,0,20,3,17,15
q_0.925,3,2,0.1,own_full_n,with_workers,low_n_1_to15,141,88,53,0,25,19,44
q_0.925,3,2,0.2,own_full_n,with_workers,all_positive,196,143,53,10,40,36,57
q_0.925,3,2,0.2,own_full_n,with_workers,dense_ge16,55,55,0,8,15,17,15
q_0.925,3,2,0.2,own_full_n,with_workers,low_n_1_to15,141,88,53,2,25,19,42
q_0.925,3,3,0.05,own_full_n,with_workers,all_positive,196,143,53,17,13,90,23
q_0.925,3,3,0.05,own_full_n,with_workers,dense_ge16,55,55,0,17,3,17,18
q_0.925,3,3,0.05,own_full_n,with_workers,low_n_1_to15,141,88,53,0,10,73,5
q_0.925,3,3,0.1,own_full_n,with_workers,all_positive,196,143,53,24,14,90,15
q_0.925,3,3,0.1,own_full_n,with_workers,dense_ge16,55,55,0,24,4,17,10
q_0.925,3,3,0.1,own_full_n,with_workers,low_n_1_to15,141,88,53,0,10,73,5
q_0.925,3,3,0.2,own_full_n,with_workers,all_positive,196,143,53,7,31,92,13
q_0.925,3,3,0.2,own_full_n,with_workers,dense_ge16,55,55,0,7,21,17,10
q_0.925,3,3,0.2,own_full_n,with_workers,low_n_1_to15,141,88,53,0,10,75,3
q_0.900,3,1,0.05,own_full_n,with_workers,all_positive,196,143,53,42,1,15,85
q_0.900,3,1,0.05,own_full_n,with_workers,dense_ge16,55,55,0,16,1,14,24
q_0.900,3,1,0.05,own_full_n,with_workers,low_n_1_to15,141,88,53,26,0,1,61
q_0.900,3,1,0.1,own_full_n,with_workers,all_positive,196,143,53,47,2,15,79
q_0.900,3,1,0.1,own_full_n,with_workers,dense_ge16,55,55,0,21,2,14,18
q_0.900,3,1,0.1,own_full_n,with_workers,low_n_1_to15,141,88,53,26,0,1,61
q_0.900,3,1,0.2,own_full_n,with_workers,all_positive,196,143,53,48,2,15,78
q_0.900,3,1,0.2,own_full_n,with_workers,dense_ge16,55,55,0,22,2,14,17
q_0.900,3,1,0.2,own_full_n,with_workers,low_n_1_to15,141,88,53,26,0,1,61
q_0.900,3,2,0.05,own_full_n,with_workers,all_positive,196,143,53,12,30,32,69
q_0.900,3,2,0.05,own_full_n,with_workers,dense_ge16,55,55,0,12,5,14,24
q_0.900,3,2,0.05,own_full_n,with_workers,low_n_1_to15,141,88,53,0,25,18,45
q_0.900,3,2,0.1,own_full_n,with_workers,all_positive,196,143,53,18,30,32,63
q_0.900,3,2,0.1,own_full_n,with_workers,dense_ge16,55,55,0,18,5,14,18
q_0.900,3,2,0.1,own_full_n,with_workers,low_n_1_to15,141,88,53,0,25,18,45
q_0.900,3,2,0.2,own_full_n,with_workers,all_positive,196,143,53,10,41,32,60
q_0.900,3,2,0.2,own_full_n,with_workers,dense_ge16,55,55,0,7,16,14,18
q_0.900,3,2,0.2,own_full_n,with_workers,low_n_1_to15,141,88,53,3,25,18,42
q_0.900,3,3,0.05,own_full_n,with_workers,all_positive,196,143,53,17,15,86,25
q_0.900,3,3,0.05,own_full_n,with_workers,dense_ge16,55,55,0,17,5,14,19
q_0.900,3,3,0.05,own_full_n,with_workers,low_n_1_to15,141,88,53,0,10,72,6
q_0.900,3,3,0.1,own_full_n,with_workers,all_positive,196,143,53,26,15,86,16
q_0.900,3,3,0.1,own_full_n,with_workers,dense_ge16,55,55,0,26,5,14,10
q_0.900,3,3,0.1,own_full_n,with_workers,low_n_1_to15,141,88,53,0,10,72,6
q_0.900,3,3,0.2,own_full_n,with_workers,all_positive,196,143,53,8,33,89,13
q_0.900,3,3,0.2,own_full_n,with_workers,dense_ge16,55,55,0,8,23,14,10
q_0.900,3,3,0.2,own_full_n,with_workers,low_n_1_to15,141,88,53,0,10,75,3
q_0.850,3,1,0.05,own_full_n,with_workers,all_positive,196,143,53,43,0,14,86
q_0.850,3,1,0.05,own_full_n,with_workers,dense_ge16,55,55,0,17,0,12,26
q_0.850,3,1,0.05,own_full_n,with_workers,low_n_1_to15,141,88,53,26,0,2,60
q_0.850,3,1,0.1,own_full_n,with_workers,all_positive,196,143,53,50,0,14,79
q_0.850,3,1,0.1,own_full_n,with_workers,dense_ge16,55,55,0,24,0,12,19
q_0.850,3,1,0.1,own_full_n,with_workers,low_n_1_to15,141,88,53,26,0,2,60
q_0.850,3,1,0.2,own_full_n,with_workers,all_positive,196,143,53,51,0,14,78
q_0.850,3,1,0.2,own_full_n,with_workers,dense_ge16,55,55,0,25,0,12,18
q_0.850,3,1,0.2,own_full_n,with_workers,low_n_1_to15,141,88,53,26,0,2,60
q_0.850,3,2,0.05,own_full_n,with_workers,all_positive,196,143,53,12,31,31,69
q_0.850,3,2,0.05,own_full_n,with_workers,dense_ge16,55,55,0,12,6,12,25
q_0.850,3,2,0.05,own_full_n,with_workers,low_n_1_to15,141,88,53,0,25,19,44
q_0.850,3,2,0.1,own_full_n,with_workers,all_positive,196,143,53,18,31,31,63
q_0.850,3,2,0.1,own_full_n,with_workers,dense_ge16,55,55,0,18,6,12,19
q_0.850,3,2,0.1,own_full_n,with_workers,low_n_1_to15,141,88,53,0,25,19,44
q_0.850,3,2,0.2,own_full_n,with_workers,all_positive,196,143,53,9,42,32,60
q_0.850,3,2,0.2,own_full_n,with_workers,dense_ge16,55,55,0,7,17,12,19
q_0.850,3,2,0.2,own_full_n,with_workers,low_n_1_to15,141,88,53,2,25,20,41
q_0.850,3,3,0.05,own_full_n,with_workers,all_positive,196,143,53,17,16,84,26
q_0.850,3,3,0.05,own_full_n,with_workers,dense_ge16,55,55,0,17,6,12,20
q_0.850,3,3,0.05,own_full_n,with_workers,low_n_1_to15,141,88,53,0,10,72,6
q_0.850,3,3,0.1,own_full_n,with_workers,all_positive,196,143,53,27,16,84,16
q_0.850,3,3,0.1,own_full_n,with_workers,dense_ge16,55,55,0,27,6,12,10
q_0.850,3,3,0.1,own_full_n,with_workers,low_n_1_to15,141,88,53,0,10,72,6
q_0.850,3,3,0.2,own_full_n,with_workers,all_positive,196,143,53,9,34,87,13
q_0.850,3,3,0.2,own_full_n,with_workers,dense_ge16,55,55,0,9,24,12,10
q_0.850,3,3,0.2,own_full_n,with_workers,low_n_1_to15,141,88,53,0,10,75,3
q_0.800,3,1,0.05,own_full_n,with_workers,all_positive,196,143,53,45,0,13,85
q_0.800,3,1,0.05,own_full_n,with_workers,dense_ge16,55,55,0,17,0,12,26
q_0.800,3,1,0.05,own_full_n,with_workers,low_n_1_to15,141,88,53,28,0,1,59
q_0.800,3,1,0.1,own_full_n,with_workers,all_positive,196,143,53,53,0,13,77
q_0.800,3,1,0.1,own_full_n,with_workers,dense_ge16,55,55,0,25,0,12,18
q_0.800,3,1,0.1,own_full_n,with_workers,low_n_1_to15,141,88,53,28,0,1,59
q_0.800,3,1,0.2,own_full_n,with_workers,all_positive,196,143,53,54,0,13,76
q_0.800,3,1,0.2,own_full_n,with_workers,dense_ge16,55,55,0,26,0,12,17
q_0.800,3,1,0.2,own_full_n,with_workers,low_n_1_to15,141,88,53,28,0,1,59
q_0.800,3,2,0.05,own_full_n,with_workers,all_positive,196,143,53,12,33,30,68
q_0.800,3,2,0.05,own_full_n,with_workers,dense_ge16,55,55,0,12,6,12,25
q_0.800,3,2,0.05,own_full_n,with_workers,low_n_1_to15,141,88,53,0,27,18,43
q_0.800,3,2,0.1,own_full_n,with_workers,all_positive,196,143,53,18,33,30,62
q_0.800,3,2,0.1,own_full_n,with_workers,dense_ge16,55,55,0,18,6,12,19
q_0.800,3,2,0.1,own_full_n,with_workers,low_n_1_to15,141,88,53,0,27,18,43
q_0.800,3,2,0.2,own_full_n,with_workers,all_positive,196,143,53,9,44,30,60
q_0.800,3,2,0.2,own_full_n,with_workers,dense_ge16,55,55,0,7,17,12,19
q_0.800,3,2,0.2,own_full_n,with_workers,low_n_1_to15,141,88,53,2,27,18,41
q_0.800,3,3,0.05,own_full_n,with_workers,all_positive,196,143,53,17,18,83,25
q_0.800,3,3,0.05,own_full_n,with_workers,dense_ge16,55,55,0,17,6,12,20
q_0.800,3,3,0.05,own_full_n,with_workers,low_n_1_to15,141,88,53,0,12,71,5
q_0.800,3,3,0.1,own_full_n,with_workers,all_positive,196,143,53,27,18,83,15
q_0.800,3,3,0.1,own_full_n,with_workers,dense_ge16,55,55,0,27,6,12,10
q_0.800,3,3,0.1,own_full_n,with_workers,low_n_1_to15,141,88,53,0,12,71,5
q_0.800,3,3,0.2,own_full_n,with_workers,all_positive,196,143,53,9,36,85,13
q_0.800,3,3,0.2,own_full_n,with_workers,dense_ge16,55,55,0,9,24,12,10
q_0.800,3,3,0.2,own_full_n,with_workers,low_n_1_to15,141,88,53,0,12,73,3
ospa30_t6,3,1,0.05,own_full_n,with_workers,all_positive,196,143,53,30,0,10,103
ospa30_t6,3,1,0.05,own_full_n,with_workers,dense_ge16,55,55,0,9,0,9,37
ospa30_t6,3,1,0.05,own_full_n,with_workers,low_n_1_to15,141,88,53,21,0,1,66
ospa30_t6,3,1,0.1,own_full_n,with_workers,all_positive,196,143,53,31,0,10,102
ospa30_t6,3,1,0.1,own_full_n,with_workers,dense_ge16,55,55,0,10,0,9,36
ospa30_t6,3,1,0.1,own_full_n,with_workers,low_n_1_to15,141,88,53,21,0,1,66
ospa30_t6,3,1,0.2,own_full_n,with_workers,all_positive,196,143,53,33,0,10,100
ospa30_t6,3,1,0.2,own_full_n,with_workers,dense_ge16,55,55,0,12,0,9,34
ospa30_t6,3,1,0.2,own_full_n,with_workers,low_n_1_to15,141,88,53,21,0,1,66
ospa30_t6,3,2,0.05,own_full_n,with_workers,all_positive,196,143,53,12,23,34,74
ospa30_t6,3,2,0.05,own_full_n,with_workers,dense_ge16,55,55,0,12,2,12,29
ospa30_t6,3,2,0.05,own_full_n,with_workers,low_n_1_to15,141,88,53,0,21,22,45
ospa30_t6,3,2,0.1,own_full_n,with_workers,all_positive,196,143,53,14,24,35,70
ospa30_t6,3,2,0.1,own_full_n,with_workers,dense_ge16,55,55,0,14,3,13,25
ospa30_t6,3,2,0.1,own_full_n,with_workers,low_n_1_to15,141,88,53,0,21,22,45
ospa30_t6,3,2,0.2,own_full_n,with_workers,all_positive,196,143,53,6,34,36,67
ospa30_t6,3,2,0.2,own_full_n,with_workers,dense_ge16,55,55,0,5,13,14,23
ospa30_t6,3,2,0.2,own_full_n,with_workers,low_n_1_to15,141,88,53,1,21,22,44
ospa30_t6,3,3,0.05,own_full_n,with_workers,all_positive,196,143,53,13,11,86,33
ospa30_t6,3,3,0.05,own_full_n,with_workers,dense_ge16,55,55,0,13,2,12,28
ospa30_t6,3,3,0.05,own_full_n,with_workers,low_n_1_to15,141,88,53,0,9,74,5
ospa30_t6,3,3,0.1,own_full_n,with_workers,all_positive,196,143,53,16,15,88,24
ospa30_t6,3,3,0.1,own_full_n,with_workers,dense_ge16,55,55,0,16,6,14,19
ospa30_t6,3,3,0.1,own_full_n,with_workers,low_n_1_to15,141,88,53,0,9,74,5
ospa30_t6,3,3,0.2,own_full_n,with_workers,all_positive,196,143,53,6,28,90,19
ospa30_t6,3,3,0.2,own_full_n,with_workers,dense_ge16,55,55,0,6,19,15,15
ospa30_t6,3,3,0.2,own_full_n,with_workers,low_n_1_to15,141,88,53,0,9,75,4
q_0.975,5,1,0.05,own_full_n,with_workers,all_positive,196,80,116,12,0,25,43
q_0.975,5,1,0.05,own_full_n,with_workers,dense_ge16,55,55,0,3,0,25,27
q_0.975,5,1,0.05,own_full_n,with_workers,low_n_1_to15,141,25,116,9,0,0,16
q_0.975,5,1,0.1,own_full_n,with_workers,all_positive,196,80,116,12,0,25,43
q_0.975,5,1,0.1,own_full_n,with_workers,dense_ge16,55,55,0,3,0,25,27
q_0.975,5,1,0.1,own_full_n,with_workers,low_n_1_to15,141,25,116,9,0,0,16
q_0.975,5,1,0.2,own_full_n,with_workers,all_positive,196,80,116,12,0,25,43
q_0.975,5,1,0.2,own_full_n,with_workers,dense_ge16,55,55,0,3,0,25,27
q_0.975,5,1,0.2,own_full_n,with_workers,low_n_1_to15,141,25,116,9,0,0,16
q_0.975,5,2,0.05,own_full_n,with_workers,all_positive,196,80,116,7,3,50,20
q_0.975,5,2,0.05,own_full_n,with_workers,dense_ge16,55,55,0,7,3,27,18
q_0.975,5,2,0.05,own_full_n,with_workers,low_n_1_to15,141,25,116,0,0,23,2
q_0.975,5,2,0.1,own_full_n,with_workers,all_positive,196,80,116,8,5,52,15
q_0.975,5,2,0.1,own_full_n,with_workers,dense_ge16,55,55,0,8,5,29,13
q_0.975,5,2,0.1,own_full_n,with_workers,low_n_1_to15,141,25,116,0,0,23,2
q_0.975,5,2,0.2,own_full_n,with_workers,all_positive,196,80,116,5,8,52,15
q_0.975,5,2,0.2,own_full_n,with_workers,dense_ge16,55,55,0,5,8,29,13
q_0.975,5,2,0.2,own_full_n,with_workers,low_n_1_to15,141,25,116,0,0,23,2
q_0.975,5,3,0.05,own_full_n,with_workers,all_positive,196,80,116,8,3,52,17
q_0.975,5,3,0.05,own_full_n,with_workers,dense_ge16,55,55,0,8,3,27,17
q_0.975,5,3,0.05,own_full_n,with_workers,low_n_1_to15,141,25,116,0,0,25,0
q_0.975,5,3,0.1,own_full_n,with_workers,all_positive,196,80,116,10,4,53,13
q_0.975,5,3,0.1,own_full_n,with_workers,dense_ge16,55,55,0,10,4,28,13
q_0.975,5,3,0.1,own_full_n,with_workers,low_n_1_to15,141,25,116,0,0,25,0
q_0.975,5,3,0.2,own_full_n,with_workers,all_positive,196,80,116,4,13,54,9
q_0.975,5,3,0.2,own_full_n,with_workers,dense_ge16,55,55,0,4,13,29,9
q_0.975,5,3,0.2,own_full_n,with_workers,low_n_1_to15,141,25,116,0,0,25,0
q_0.950,5,1,0.05,own_full_n,with_workers,all_positive,196,80,116,16,0,19,45
q_0.950,5,1,0.05,own_full_n,with_workers,dense_ge16,55,55,0,6,0,17,32
q_0.950,5,1,0.05,own_full_n,with_workers,low_n_1_to15,141,25,116,10,0,2,13
q_0.950,5,1,0.1,own_full_n,with_workers,all_positive,196,80,116,17,0,19,44
q_0.950,5,1,0.1,own_full_n,with_workers,dense_ge16,55,55,0,7,0,17,31
