image_id,building_id,config,lookahead,min_support,epsilon,people_budget,k_max,possible_onset,conservative_onset,identified_onset,onset_status,onset_detail,mean_unknown_width,point_view,mode
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.950,5,1,0.2,24,19,16.0,,,unknown,unknown,0.4050000000000001,confirmed_additions,without_workers
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.950,5,2,0.05,24,19,17.0,,,unknown,unknown,0.5892105263157895,confirmed_additions,without_workers
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.950,5,2,0.1,24,19,17.0,,,unknown,unknown,0.5892105263157895,confirmed_additions,without_workers
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.950,5,2,0.2,24,19,15.0,,,unknown,unknown,0.5892105263157895,confirmed_additions,without_workers
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.950,5,3,0.05,24,19,17.0,,,unknown,unknown,0.7739473684210525,confirmed_additions,without_workers
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.950,5,3,0.1,24,19,17.0,,,unknown,unknown,0.7739473684210525,confirmed_additions,without_workers
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.950,5,3,0.2,24,19,16.0,,,unknown,unknown,0.7739473684210525,confirmed_additions,without_workers
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.925,1,1,0.05,24,23,18.0,18.0,18.0,identified,identified,0.0,confirmed_additions,without_workers
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.925,1,1,0.1,24,23,17.0,17.0,17.0,identified,identified,0.0,confirmed_additions,without_workers
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.925,1,1,0.2,24,23,17.0,17.0,17.0,identified,identified,0.0,confirmed_additions,without_workers
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.925,1,2,0.05,24,23,19.0,19.0,19.0,identified,identified,0.14978260869565216,confirmed_additions,without_workers
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.925,1,2,0.1,24,23,19.0,19.0,19.0,identified,identified,0.14978260869565216,confirmed_additions,without_workers
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.925,1,2,0.2,24,23,19.0,19.0,19.0,identified,identified,0.14978260869565216,confirmed_additions,without_workers
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.925,1,3,0.05,24,23,19.0,19.0,19.0,identified,identified,0.3430434782608696,confirmed_additions,without_workers
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.925,1,3,0.1,24,23,19.0,19.0,19.0,identified,identified,0.3430434782608696,confirmed_additions,without_workers
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.925,1,3,0.2,24,23,19.0,19.0,19.0,identified,identified,0.3430434782608696,confirmed_additions,without_workers
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.925,2,1,0.05,24,22,,,,not_reached,not_reached,0.0,confirmed_additions,without_workers
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.925,2,1,0.1,24,22,22.0,22.0,22.0,identified,identified,0.0,confirmed_additions,without_workers
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.925,2,1,0.2,24,22,22.0,22.0,22.0,identified,identified,0.0,confirmed_additions,without_workers
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.925,2,2,0.05,24,22,,,,not_reached,not_reached,0.1565909090909091,confirmed_additions,without_workers
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.925,2,2,0.1,24,22,,,,not_reached,not_reached,0.1565909090909091,confirmed_additions,without_workers
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.925,2,2,0.2,24,22,,,,not_reached,not_reached,0.1565909090909091,confirmed_additions,without_workers
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.925,2,3,0.05,24,22,,,,not_reached,not_reached,0.35863636363636364,confirmed_additions,without_workers
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.925,2,3,0.1,24,22,,,,not_reached,not_reached,0.35863636363636364,confirmed_additions,without_workers
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.925,2,3,0.2,24,22,,,,not_reached,not_reached,0.35863636363636364,confirmed_additions,without_workers
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.925,3,1,0.05,24,21,,,,not_reached,not_reached,0.0,confirmed_additions,without_workers
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.925,3,1,0.1,24,21,,,,not_reached,not_reached,0.0,confirmed_additions,without_workers
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.925,3,1,0.2,24,21,,,,not_reached,not_reached,0.0,confirmed_additions,without_workers
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.925,3,2,0.05,24,21,,,,not_reached,not_reached,0.16404761904761905,confirmed_additions,without_workers
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.925,3,2,0.1,24,21,,,,not_reached,not_reached,0.16404761904761905,confirmed_additions,without_workers
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.925,3,2,0.2,24,21,,,,not_reached,not_reached,0.16404761904761905,confirmed_additions,without_workers
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.925,3,3,0.05,24,21,,,,not_reached,not_reached,0.3757142857142857,confirmed_additions,without_workers
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.925,3,3,0.1,24,21,,,,not_reached,not_reached,0.3757142857142857,confirmed_additions,without_workers
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.925,3,3,0.2,24,21,,,,not_reached,not_reached,0.3757142857142857,confirmed_additions,without_workers
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.925,5,1,0.05,24,19,,,,not_reached,not_reached,0.0,confirmed_additions,without_workers
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.925,5,1,0.1,24,19,,,,not_reached,not_reached,0.0,confirmed_additions,without_workers
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.925,5,1,0.2,24,19,,,,not_reached,not_reached,0.0,confirmed_additions,without_workers
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.925,5,2,0.05,24,19,,,,not_reached,not_reached,0.1813157894736842,confirmed_additions,without_workers
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.925,5,2,0.1,24,19,,,,not_reached,not_reached,0.1813157894736842,confirmed_additions,without_workers
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.925,5,2,0.2,24,19,,,,not_reached,not_reached,0.1813157894736842,confirmed_additions,without_workers
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.925,5,3,0.05,24,19,,,,not_reached,not_reached,0.4152631578947369,confirmed_additions,without_workers
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.925,5,3,0.1,24,19,,,,not_reached,not_reached,0.4152631578947369,confirmed_additions,without_workers
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.925,5,3,0.2,24,19,,,,not_reached,not_reached,0.4152631578947369,confirmed_additions,without_workers
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,1,1,0.05,24,23,18.0,18.0,18.0,identified,identified,0.0,confirmed_additions,without_workers
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,1,1,0.1,24,23,17.0,17.0,17.0,identified,identified,0.0,confirmed_additions,without_workers
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,1,1,0.2,24,23,17.0,17.0,17.0,identified,identified,0.0,confirmed_additions,without_workers
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,1,2,0.05,24,23,19.0,19.0,19.0,identified,identified,0.14978260869565216,confirmed_additions,without_workers
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,1,2,0.1,24,23,19.0,19.0,19.0,identified,identified,0.14978260869565216,confirmed_additions,without_workers
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,1,2,0.2,24,23,19.0,19.0,19.0,identified,identified,0.14978260869565216,confirmed_additions,without_workers
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,1,3,0.05,24,23,19.0,19.0,19.0,identified,identified,0.3430434782608696,confirmed_additions,without_workers
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,1,3,0.1,24,23,19.0,19.0,19.0,identified,identified,0.3430434782608696,confirmed_additions,without_workers
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,1,3,0.2,24,23,19.0,19.0,19.0,identified,identified,0.3430434782608696,confirmed_additions,without_workers
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,2,1,0.05,24,22,,,,not_reached,not_reached,0.0,confirmed_additions,without_workers
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,2,1,0.1,24,22,22.0,22.0,22.0,identified,identified,0.0,confirmed_additions,without_workers
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,2,1,0.2,24,22,22.0,22.0,22.0,identified,identified,0.0,confirmed_additions,without_workers
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,2,2,0.05,24,22,,,,not_reached,not_reached,0.1565909090909091,confirmed_additions,without_workers
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,2,2,0.1,24,22,,,,not_reached,not_reached,0.1565909090909091,confirmed_additions,without_workers
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,2,2,0.2,24,22,,,,not_reached,not_reached,0.1565909090909091,confirmed_additions,without_workers
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,2,3,0.05,24,22,,,,not_reached,not_reached,0.35863636363636364,confirmed_additions,without_workers
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,2,3,0.1,24,22,,,,not_reached,not_reached,0.35863636363636364,confirmed_additions,without_workers
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,2,3,0.2,24,22,,,,not_reached,not_reached,0.35863636363636364,confirmed_additions,without_workers
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,3,1,0.05,24,21,,,,not_reached,not_reached,0.0,confirmed_additions,without_workers
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,3,1,0.1,24,21,,,,not_reached,not_reached,0.0,confirmed_additions,without_workers
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,3,1,0.2,24,21,,,,not_reached,not_reached,0.0,confirmed_additions,without_workers
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,3,2,0.05,24,21,,,,not_reached,not_reached,0.16404761904761905,confirmed_additions,without_workers
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,3,2,0.1,24,21,,,,not_reached,not_reached,0.16404761904761905,confirmed_additions,without_workers
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,3,2,0.2,24,21,,,,not_reached,not_reached,0.16404761904761905,confirmed_additions,without_workers
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,3,3,0.05,24,21,,,,not_reached,not_reached,0.3757142857142857,confirmed_additions,without_workers
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,3,3,0.1,24,21,,,,not_reached,not_reached,0.3757142857142857,confirmed_additions,without_workers
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,3,3,0.2,24,21,,,,not_reached,not_reached,0.3757142857142857,confirmed_additions,without_workers
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,5,1,0.05,24,19,,,,not_reached,not_reached,0.0,confirmed_additions,without_workers
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,5,1,0.1,24,19,,,,not_reached,not_reached,0.0,confirmed_additions,without_workers
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,5,1,0.2,24,19,,,,not_reached,not_reached,0.0,confirmed_additions,without_workers
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,5,2,0.05,24,19,,,,not_reached,not_reached,0.1813157894736842,confirmed_additions,without_workers
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,5,2,0.1,24,19,,,,not_reached,not_reached,0.1813157894736842,confirmed_additions,without_workers
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,5,2,0.2,24,19,,,,not_reached,not_reached,0.1813157894736842,confirmed_additions,without_workers
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,5,3,0.05,24,19,,,,not_reached,not_reached,0.4152631578947369,confirmed_additions,without_workers
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,5,3,0.1,24,19,,,,not_reached,not_reached,0.4152631578947369,confirmed_additions,without_workers
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,5,3,0.2,24,19,,,,not_reached,not_reached,0.4152631578947369,confirmed_additions,without_workers
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.850,1,1,0.05,24,23,18.0,18.0,18.0,identified,identified,0.0,confirmed_additions,without_workers
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.850,1,1,0.1,24,23,13.0,13.0,13.0,identified,identified,0.0,confirmed_additions,without_workers
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.850,1,1,0.2,24,23,13.0,13.0,13.0,identified,identified,0.0,confirmed_additions,without_workers
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.850,1,2,0.05,24,23,19.0,19.0,19.0,identified,identified,0.1373913043478261,confirmed_additions,without_workers
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.850,1,2,0.1,24,23,19.0,19.0,19.0,identified,identified,0.1373913043478261,confirmed_additions,without_workers
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.850,1,2,0.2,24,23,19.0,19.0,19.0,identified,identified,0.1373913043478261,confirmed_additions,without_workers
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.850,1,3,0.05,24,23,19.0,19.0,19.0,identified,identified,0.3239130434782609,confirmed_additions,without_workers
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.850,1,3,0.1,24,23,18.0,18.0,18.0,identified,identified,0.3239130434782609,confirmed_additions,without_workers
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.850,1,3,0.2,24,23,18.0,18.0,18.0,identified,identified,0.3239130434782609,confirmed_additions,without_workers
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.850,2,1,0.05,24,22,,,,not_reached,not_reached,0.0,confirmed_additions,without_workers
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.850,2,1,0.1,24,22,21.0,21.0,21.0,identified,identified,0.0,confirmed_additions,without_workers
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.850,2,1,0.2,24,22,21.0,21.0,21.0,identified,identified,0.0,confirmed_additions,without_workers
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.850,2,2,0.05,24,22,,,,not_reached,not_reached,0.14363636363636365,confirmed_additions,without_workers
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.850,2,2,0.1,24,22,,,,not_reached,not_reached,0.14363636363636365,confirmed_additions,without_workers
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.850,2,2,0.2,24,22,,,,not_reached,not_reached,0.14363636363636365,confirmed_additions,without_workers
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.850,2,3,0.05,24,22,,,,not_reached,not_reached,0.3386363636363636,confirmed_additions,without_workers
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.850,2,3,0.1,24,22,,,,not_reached,not_reached,0.3386363636363636,confirmed_additions,without_workers
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.850,2,3,0.2,24,22,,,,not_reached,not_reached,0.3386363636363636,confirmed_additions,without_workers
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.850,3,1,0.05,24,21,,,,not_reached,not_reached,0.0,confirmed_additions,without_workers
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.850,3,1,0.1,24,21,,,,not_reached,not_reached,0.0,confirmed_additions,without_workers
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.850,3,1,0.2,24,21,,,,not_reached,not_reached,0.0,confirmed_additions,without_workers
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.850,3,2,0.05,24,21,,,,not_reached,not_reached,0.15047619047619049,confirmed_additions,without_workers
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.850,3,2,0.1,24,21,,,,not_reached,not_reached,0.15047619047619049,confirmed_additions,without_workers
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.850,3,2,0.2,24,21,,,,not_reached,not_reached,0.15047619047619049,confirmed_additions,without_workers
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.850,3,3,0.05,24,21,,,,not_reached,not_reached,0.3547619047619048,confirmed_additions,without_workers
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.850,3,3,0.1,24,21,,,,not_reached,not_reached,0.3547619047619048,confirmed_additions,without_workers
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.850,3,3,0.2,24,21,,,,not_reached,not_reached,0.3547619047619048,confirmed_additions,without_workers
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.850,5,1,0.05,24,19,,,,not_reached,not_reached,0.0,confirmed_additions,without_workers
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.850,5,1,0.1,24,19,,,,not_reached,not_reached,0.0,confirmed_additions,without_workers
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.850,5,1,0.2,24,19,,,,not_reached,not_reached,0.0,confirmed_additions,without_workers
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.850,5,2,0.05,24,19,,,,not_reached,not_reached,0.16631578947368422,confirmed_additions,without_workers
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.850,5,2,0.1,24,19,,,,not_reached,not_reached,0.16631578947368422,confirmed_additions,without_workers
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.850,5,2,0.2,24,19,,,,not_reached,not_reached,0.16631578947368422,confirmed_additions,without_workers
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.850,5,3,0.05,24,19,,,,not_reached,not_reached,0.39210526315789473,confirmed_additions,without_workers
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.850,5,3,0.1,24,19,,,,not_reached,not_reached,0.39210526315789473,confirmed_additions,without_workers
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.850,5,3,0.2,24,19,,,,not_reached,not_reached,0.39210526315789473,confirmed_additions,without_workers
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.800,1,1,0.05,24,23,18.0,18.0,18.0,identified,identified,0.0,confirmed_additions,without_workers
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.800,1,1,0.1,24,23,13.0,13.0,13.0,identified,identified,0.0,confirmed_additions,without_workers
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.800,1,1,0.2,24,23,13.0,13.0,13.0,identified,identified,0.0,confirmed_additions,without_workers
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.800,1,2,0.05,24,23,19.0,19.0,19.0,identified,identified,0.1373913043478261,confirmed_additions,without_workers
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.800,1,2,0.1,24,23,19.0,19.0,19.0,identified,identified,0.1373913043478261,confirmed_additions,without_workers
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.800,1,2,0.2,24,23,19.0,19.0,19.0,identified,identified,0.1373913043478261,confirmed_additions,without_workers
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.800,1,3,0.05,24,23,19.0,19.0,19.0,identified,identified,0.3239130434782609,confirmed_additions,without_workers
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.800,1,3,0.1,24,23,18.0,18.0,18.0,identified,identified,0.3239130434782609,confirmed_additions,without_workers
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.800,1,3,0.2,24,23,18.0,18.0,18.0,identified,identified,0.3239130434782609,confirmed_additions,without_workers
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.800,2,1,0.05,24,22,,,,not_reached,not_reached,0.0,confirmed_additions,without_workers
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.800,2,1,0.1,24,22,21.0,21.0,21.0,identified,identified,0.0,confirmed_additions,without_workers
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.800,2,1,0.2,24,22,21.0,21.0,21.0,identified,identified,0.0,confirmed_additions,without_workers
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.800,2,2,0.05,24,22,,,,not_reached,not_reached,0.14363636363636365,confirmed_additions,without_workers
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.800,2,2,0.1,24,22,,,,not_reached,not_reached,0.14363636363636365,confirmed_additions,without_workers
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.800,2,2,0.2,24,22,,,,not_reached,not_reached,0.14363636363636365,confirmed_additions,without_workers
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.800,2,3,0.05,24,22,,,,not_reached,not_reached,0.3386363636363636,confirmed_additions,without_workers
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.800,2,3,0.1,24,22,,,,not_reached,not_reached,0.3386363636363636,confirmed_additions,without_workers
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.800,2,3,0.2,24,22,,,,not_reached,not_reached,0.3386363636363636,confirmed_additions,without_workers
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.800,3,1,0.05,24,21,,,,not_reached,not_reached,0.0,confirmed_additions,without_workers
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.800,3,1,0.1,24,21,,,,not_reached,not_reached,0.0,confirmed_additions,without_workers
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.800,3,1,0.2,24,21,,,,not_reached,not_reached,0.0,confirmed_additions,without_workers
