image_id,condition,building,target,model_gap,human_value,model_bucket,human_bucket,model_training_q25,model_training_q75,human_training_q25,human_training_q75,n_valid,candidate,supported_clusters,max_cross_compatible,scene_category
e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,semi,e9zR4mvMWw7,late_quarter_new,0.257155716635,0.0425000000001,high,middle,0.150401369488,0.241618192639,0.00916666666668,0.27,24,medium_candidate,2,0.848214285714,起居与休闲
e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,semi,e9zR4mvMWw7,late_quarter_new,0.181730339735,0.00666666666668,middle,low,0.150401369488,0.241618192639,0.00916666666668,0.27,24,medium_candidate,3,0.9375,卧室
e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,semi,e9zR4mvMWw7,late_quarter_new,0.282384990547,0.124166666667,high,middle,0.150401369488,0.241618192639,0.00916666666668,0.27,23,medium_candidate,2,0,卧室
q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,semi,q9vSo1VnCiC,late_quarter_new,0.162409133716,1,middle,high,0.150289989734,0.25237952537,0.00291666666667,0.2475,4,,0,0,卧室
q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,semi,q9vSo1VnCiC,late_quarter_new,0.155702809014,0.205,middle,middle,0.150289989734,0.25237952537,0.00291666666667,0.2475,4,,1,0,卧室
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,semi,q9vSo1VnCiC,late_quarter_new,0.18785344907,0.00916666666668,middle,middle,0.150289989734,0.25237952537,0.00291666666667,0.2475,24,,3,0.981481481481,卧室
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,semi,rPc6DW4iMge,late_quarter_new,0.126770412688,0.295,low,high,0.153647684068,0.247603334105,0.00333333333334,0.23,22,,3,0,卫浴
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,semi,uNb9QFRL6hY,late_quarter_new,0.26611189476,0.52,high,high,0.152024526778,0.249386954637,0.00125,0.224166666666,4,,1,0,通行与连接
uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,semi,uNb9QFRL6hY,late_quarter_new,0.241318430878,0.23,middle,high,0.152024526778,0.249386954637,0.00125,0.224166666666,4,,1,0,起居与休闲
uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,semi,uNb9QFRL6hY,late_quarter_new,0.19344080118,0.19,middle,middle,0.152024526778,0.249386954637,0.00125,0.224166666666,5,,1,0,卧室
uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,semi,uNb9QFRL6hY,late_quarter_new,0.10706156046,0.465,low,high,0.152024526778,0.249386954637,0.00125,0.224166666666,4,,1,0,通行与连接
uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,semi,uNb9QFRL6hY,late_quarter_new,0.0878012554486,0.1275,low,middle,0.152024526778,0.249386954637,0.00125,0.224166666666,24,medium_candidate,2,0.657894736842,储藏与家务辅助
uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,semi,uNb9QFRL6hY,late_quarter_new,0.160305353061,0.175,middle,middle,0.152024526778,0.249386954637,0.00125,0.224166666666,5,,1,0,卧室
uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,semi,uNb9QFRL6hY,late_quarter_new,0.247603334105,0.505,middle,high,0.152024526778,0.249386954637,0.00125,0.224166666666,4,,1,0,通行与连接
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,wc2JMjhGNzB,late_quarter_new,0.174471851741,0,middle,low,0.150234299856,0.246032108298,0.0175,0.28875,24,,1,0,卧室
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,wc2JMjhGNzB,late_quarter_new,0.119512676331,0,low,low,0.150234299856,0.246032108298,0.0175,0.28875,24,,2,0.954545454545,通行与连接
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,semi,wc2JMjhGNzB,late_quarter_new,0.261136924797,0,high,low,0.150234299856,0.246032108298,0.0175,0.28875,4,simple_candidate,1,0,卧室
wc2JMjhGNzB_77962388887942148ee65c2892600e02,semi,wc2JMjhGNzB,late_quarter_new,0.176864748962,0.0416666666668,middle,middle,0.150234299856,0.246032108298,0.0175,0.28875,24,,1,0,复合／待定
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,semi,wc2JMjhGNzB,late_quarter_new,0.164184661491,0.21,middle,middle,0.150234299856,0.246032108298,0.0175,0.28875,5,simple_candidate,1,0,无法判断
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,semi,wc2JMjhGNzB,late_quarter_new,0.241618192639,0.265,middle,middle,0.150234299856,0.246032108298,0.0175,0.28875,4,,1,0,卧室
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,semi,wc2JMjhGNzB,late_quarter_new,0.211353309469,0.0650000000001,middle,middle,0.150234299856,0.246032108298,0.0175,0.28875,23,medium_candidate,4,0,厨房与用餐
wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,semi,wc2JMjhGNzB,late_quarter_new,0.270082582311,0,high,low,0.150234299856,0.246032108298,0.0175,0.28875,4,,1,0,通行与连接
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,semi,yqstnuAEVhm,late_quarter_new,0.153647684068,0.22,middle,middle,0.150345679611,0.249991429737,0.00583333333335,0.26625,5,,1,0,卧室
yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,semi,yqstnuAEVhm,late_quarter_new,0.216904794206,0,middle,low,0.150345679611,0.249991429737,0.00583333333335,0.26625,4,,1,0,通行与连接
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,7y3sRwLe3Va,core_tail_10,0.365490099562,0.765,high,high,0.152024526778,0.244610763372,0.1725,0.695,24,,2,0,通行与连接
7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,semi,7y3sRwLe3Va,core_tail_10,0.124816355842,1,low,high,0.152024526778,0.244610763372,0.1725,0.695,4,simple_candidate,1,0,开放复合空间
7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,semi,7y3sRwLe3Va,core_tail_10,0.230940189794,0.195,middle,middle,0.152024526778,0.244610763372,0.1725,0.695,4,,1,0,通行与连接
B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,B6ByNegPMKs,core_tail_10,0.146232657631,0.33,low,middle,0.153647684068,0.241318430878,0.175,0.785,24,,5,0.461538461538,工作与学习
B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,semi,B6ByNegPMKs,core_tail_10,0.492370825611,0.44,high,middle,0.153647684068,0.241318430878,0.175,0.785,4,simple_candidate,1,0,工作与学习
B6ByNegPMKs_7018ca302c584d0d85024187f3568460,semi,B6ByNegPMKs,core_tail_10,0.103730712899,0.525,low,middle,0.153647684068,0.241318430878,0.175,0.785,4,,1,0,起居与休闲
B6ByNegPMKs_75327de9719945aa8b893a6404667884,semi,B6ByNegPMKs,core_tail_10,0.573924549822,0.41,high,middle,0.153647684068,0.241318430878,0.175,0.785,24,,4,0.166666666667,通行与连接
B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,semi,B6ByNegPMKs,core_tail_10,0.447849630771,0.105,high,low,0.153647684068,0.241318430878,0.175,0.785,4,,1,0,通行与连接
UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,semi,UwV83HsGsw3,core_tail_10,0.283061965158,0.135,high,low,0.150345679611,0.243114478006,0.19875,0.77,4,,1,0,复合／待定
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,semi,UwV83HsGsw3,core_tail_10,0.236861850663,0.165,middle,low,0.150345679611,0.243114478006,0.19875,0.77,4,,1,0,卧室
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,semi,X7HyMhZNoso,core_tail_10,0.183679694731,0.81,middle,high,0.152836105423,0.249991429737,0.17375,0.71625,24,medium_candidate,2,0,复合／待定
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,semi,X7HyMhZNoso,core_tail_10,0.105757017304,0.295,low,middle,0.152836105423,0.249991429737,0.17375,0.71625,4,,1,0,卫浴
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,semi,Z6MFQCViBuw,core_tail_10,0.184229521357,1,middle,high,0.154675246541,0.25237952537,0.1725,0.7325,4,simple_candidate,1,0,厨房与用餐
Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,semi,Z6MFQCViBuw,core_tail_10,0.145991563025,0.405,low,middle,0.154675246541,0.25237952537,0.1725,0.7325,5,,1,0,复合／待定
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,semi,Z6MFQCViBuw,core_tail_10,0.150401369488,0.5,low,middle,0.154675246541,0.25237952537,0.1725,0.7325,24,medium_candidate,3,0.1,复合／待定
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,semi,b8cTxDM8gDG,core_tail_10,0.171495707359,0.63,middle,middle,0.150401369488,0.247603334105,0.175,0.765,24,,3,0.97619047619,卧室
e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,semi,e9zR4mvMWw7,core_tail_10,0.187397018848,0.7,middle,high,0.150401369488,0.241618192639,0.17,0.655,24,medium_candidate,3,0.684210526316,卧室
e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,semi,e9zR4mvMWw7,core_tail_10,0.150178609979,0.83,low,high,0.150401369488,0.241618192639,0.17,0.655,24,medium_candidate,2,0.7625,卧室
e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,semi,e9zR4mvMWw7,core_tail_10,0.257155716635,0.785,high,high,0.150401369488,0.241618192639,0.17,0.655,24,medium_candidate,2,0.848214285714,起居与休闲
e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,semi,e9zR4mvMWw7,core_tail_10,0.181730339735,0.62,middle,middle,0.150401369488,0.241618192639,0.17,0.655,24,medium_candidate,3,0.9375,卧室
e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,semi,e9zR4mvMWw7,core_tail_10,0.282384990547,0.975,high,high,0.150401369488,0.241618192639,0.17,0.655,23,medium_candidate,2,0,卧室
q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,semi,q9vSo1VnCiC,core_tail_10,0.162409133716,0,middle,low,0.150289989734,0.25237952537,0.185,0.775,4,,0,0,卧室
q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,semi,q9vSo1VnCiC,core_tail_10,0.155702809014,0.47,middle,middle,0.150289989734,0.25237952537,0.185,0.775,4,,1,0,卧室
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,semi,q9vSo1VnCiC,core_tail_10,0.18785344907,0.625,middle,middle,0.150289989734,0.25237952537,0.185,0.775,24,,3,0.981481481481,卧室
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,semi,rPc6DW4iMge,core_tail_10,0.126770412688,0.825,low,high,0.153647684068,0.247603334105,0.175,0.7,22,,3,0,卫浴
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,semi,uNb9QFRL6hY,core_tail_10,0.26611189476,0.165,high,low,0.152024526778,0.249386954637,0.3125,0.7975,4,,1,0,通行与连接
uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,semi,uNb9QFRL6hY,core_tail_10,0.241318430878,0.485,middle,middle,0.152024526778,0.249386954637,0.3125,0.7975,4,,1,0,起居与休闲
uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,semi,uNb9QFRL6hY,core_tail_10,0.19344080118,0,middle,low,0.152024526778,0.249386954637,0.3125,0.7975,5,,1,0,卧室
uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,semi,uNb9QFRL6hY,core_tail_10,0.10706156046,0.17,low,low,0.152024526778,0.249386954637,0.3125,0.7975,4,,1,0,通行与连接
uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,semi,uNb9QFRL6hY,core_tail_10,0.0878012554486,0.69,low,middle,0.152024526778,0.249386954637,0.3125,0.7975,24,medium_candidate,2,0.657894736842,储藏与家务辅助
uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,semi,uNb9QFRL6hY,core_tail_10,0.160305353061,0.17,middle,low,0.152024526778,0.249386954637,0.3125,0.7975,5,,1,0,卧室
uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,semi,uNb9QFRL6hY,core_tail_10,0.247603334105,0.175,middle,low,0.152024526778,0.249386954637,0.3125,0.7975,4,,1,0,通行与连接
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,wc2JMjhGNzB,core_tail_10,0.174471851741,1,middle,high,0.150234299856,0.246032108298,0.17125,0.6975,24,,1,0,卧室
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,wc2JMjhGNzB,core_tail_10,0.119512676331,0.655,low,middle,0.150234299856,0.246032108298,0.17125,0.6975,24,,2,0.954545454545,通行与连接
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,semi,wc2JMjhGNzB,core_tail_10,0.261136924797,0.84,high,high,0.150234299856,0.246032108298,0.17125,0.6975,4,simple_candidate,1,0,卧室
wc2JMjhGNzB_77962388887942148ee65c2892600e02,semi,wc2JMjhGNzB,core_tail_10,0.176864748962,1,middle,high,0.150234299856,0.246032108298,0.17125,0.6975,24,,1,0,复合／待定
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,semi,wc2JMjhGNzB,core_tail_10,0.164184661491,0.52,middle,middle,0.150234299856,0.246032108298,0.17125,0.6975,5,simple_candidate,1,0,无法判断
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,semi,wc2JMjhGNzB,core_tail_10,0.241618192639,0.2,middle,middle,0.150234299856,0.246032108298,0.17125,0.6975,4,,1,0,卧室
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,semi,wc2JMjhGNzB,core_tail_10,0.211353309469,0.5,middle,middle,0.150234299856,0.246032108298,0.17125,0.6975,23,medium_candidate,4,0,厨房与用餐
wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,semi,wc2JMjhGNzB,core_tail_10,0.270082582311,0,high,low,0.150234299856,0.246032108298,0.17125,0.6975,4,,1,0,通行与连接
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,semi,yqstnuAEVhm,core_tail_10,0.153647684068,0.61,middle,middle,0.150345679611,0.249991429737,0.19,0.77,5,,1,0,卧室
yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,semi,yqstnuAEVhm,core_tail_10,0.216904794206,0,middle,low,0.150345679611,0.249991429737,0.19,0.77,4,,1,0,通行与连接
