condition,axis,n_people,metric,field,label,images,groups,delta,macro_delta,lo,hi
semi,log_time,6,full_by8,main_function_primary,living,1,1,0,0,,
semi,log_time,6,full_by8,main_function_primary,sleep,8,5,-0.265625,-0.15,-0.428571428571,0.0916666666668
semi,log_time,6,full_by8,main_function_primary,special,1,1,0.166666666667,0.166666666667,,
semi,log_time,6,full_by8,main_function_primary,storage,2,2,-0.0833333333335,-0.0833333333335,-0.125,-0.041666666667
semi,log_time,6,full_by8,main_function_primary,unknown,1,1,0.541666666667,0.541666666667,,
semi,log_time,6,full_by8,main_function_primary,work,1,1,0.083333333333,0.083333333333,,
semi,log_time,6,core_by19,floor_boundary,partial,13,8,-0.147435897436,-0.0744791666666,-0.247695707071,0.036472800926
semi,log_time,6,core_by19,floor_boundary,present,5,4,0.15,0.1875,0,0.4375
semi,log_time,6,core_by19,scene_category,储藏与家务辅助,1,1,0,0,,
semi,log_time,6,core_by19,scene_category,卧室,7,4,-0.261904761905,-0.192708333333,-0.366666666667,0
semi,log_time,6,core_by19,scene_category,卫浴,1,1,0.375,0.375,,
semi,log_time,6,core_by19,scene_category,厨房与用餐,1,1,-0.375,-0.375,,
semi,log_time,6,core_by19,scene_category,复合／待定,3,3,0,0,0,0
semi,log_time,6,core_by19,scene_category,工作与学习,1,1,-0.083333333333,-0.083333333333,,
semi,log_time,6,core_by19,scene_category,起居与休闲,1,1,0,0,,
semi,log_time,6,core_by19,scene_category,通行与连接,3,3,0.25,0.25,0,0.583333333333
semi,log_time,6,core_by19,main_function_primary,circulation,2,2,0.291666666666,0.291666666666,0,0.583333333333
semi,log_time,6,core_by19,main_function_primary,dining,1,1,-0.375,-0.375,,
semi,log_time,6,core_by19,main_function_primary,empty,1,1,0,0,,
semi,log_time,6,core_by19,main_function_primary,living,1,1,0,0,,
semi,log_time,6,core_by19,main_function_primary,sleep,8,5,-0.208333333333,-0.120833333333,-0.333333333333,0.0666666666664
semi,log_time,6,core_by19,main_function_primary,special,1,1,0,0,,
semi,log_time,6,core_by19,main_function_primary,storage,2,2,0,0,0,0
semi,log_time,6,core_by19,main_function_primary,unknown,1,1,0.375,0.375,,
semi,log_time,6,core_by19,main_function_primary,work,1,1,-0.083333333333,-0.083333333333,,
semi,log_time,6,core_tail,floor_boundary,partial,13,8,-0.349358974359,-0.227604166667,-0.518754734849,-0.0185185185187
semi,log_time,6,core_tail,floor_boundary,present,5,4,0.208333333333,0.307291666667,-0.119047619048,0.78125
semi,log_time,6,core_tail,scene_category,储藏与家务辅助,1,1,0,0,,
semi,log_time,6,core_tail,scene_category,卧室,7,4,-0.345238095238,-0.182291666667,-0.575,0.229166666666
semi,log_time,6,core_tail,scene_category,卫浴,1,1,0,0,,
semi,log_time,6,core_tail,scene_category,厨房与用餐,1,1,-0.708333333333,-0.708333333333,,
semi,log_time,6,core_tail,scene_category,复合／待定,3,3,-0.0694444444447,-0.0694444444447,-0.416666666667,0.125
semi,log_time,6,core_tail,scene_category,工作与学习,1,1,-0.291666666667,-0.291666666667,,
semi,log_time,6,core_tail,scene_category,起居与休闲,1,1,-0.708333333333,-0.708333333333,,
semi,log_time,6,core_tail,scene_category,通行与连接,3,3,0.277777777778,0.277777777778,-0.458333333334,1
semi,log_time,6,core_tail,main_function_primary,circulation,2,2,0.270833333333,0.270833333333,-0.458333333334,1
semi,log_time,6,core_tail,main_function_primary,dining,1,1,-0.708333333333,-0.708333333333,,
semi,log_time,6,core_tail,main_function_primary,empty,1,1,0.083333333333,0.083333333333,,
semi,log_time,6,core_tail,main_function_primary,living,1,1,-0.708333333333,-0.708333333333,,
semi,log_time,6,core_tail,main_function_primary,sleep,8,5,-0.265625,-0.0875,-0.522727272727,0.275
semi,log_time,6,core_tail,main_function_primary,special,1,1,-0.416666666667,-0.416666666667,,
semi,log_time,6,core_tail,main_function_primary,storage,2,2,0.0625,0.0625,0,0.125
semi,log_time,6,core_tail,main_function_primary,unknown,1,1,0,0,,
semi,log_time,6,core_tail,main_function_primary,work,1,1,-0.291666666667,-0.291666666667,,
semi,log_time,6,late_quarter_new,floor_boundary,partial,13,8,0.0208333333333,-0.0192708333333,-0.114583333333,0.0885677083334
semi,log_time,6,late_quarter_new,floor_boundary,present,5,4,-0.025,-0.03125,-0.0989583333337,0.0250000000002
semi,log_time,6,late_quarter_new,scene_category,储藏与家务辅助,1,1,0.125,0.125,,
semi,log_time,6,late_quarter_new,scene_category,卧室,7,4,0.107142857143,0.0976562499999,0.0364583333332,0.135416666667
semi,log_time,6,late_quarter_new,scene_category,卫浴,1,1,-0.25,-0.25,,
semi,log_time,6,late_quarter_new,scene_category,厨房与用餐,1,1,0.083333333333,0.083333333333,,
semi,log_time,6,late_quarter_new,scene_category,复合／待定,3,3,-0.048611111111,-0.048611111111,-0.1875,0.041666666667
semi,log_time,6,late_quarter_new,scene_category,工作与学习,1,1,-0.25,-0.25,,
semi,log_time,6,late_quarter_new,scene_category,起居与休闲,1,1,0,0,,
semi,log_time,6,late_quarter_new,scene_category,通行与连接,3,3,-0.0555555555557,-0.0555555555557,-0.145833333334,0
semi,log_time,6,late_quarter_new,main_function_primary,circulation,2,2,-0.0104166666665,-0.0104166666665,-0.020833333333,0
semi,log_time,6,late_quarter_new,main_function_primary,dining,1,1,0.083333333333,0.083333333333,,
semi,log_time,6,late_quarter_new,main_function_primary,empty,1,1,0,0,,
semi,log_time,6,late_quarter_new,main_function_primary,living,1,1,0,0,,
semi,log_time,6,late_quarter_new,main_function_primary,sleep,8,5,0.0755208333333,0.0489583333332,-0.0334375000005,0.127604166667
semi,log_time,6,late_quarter_new,main_function_primary,special,1,1,-0.1875,-0.1875,,
semi,log_time,6,late_quarter_new,main_function_primary,storage,2,2,0.0833333333337,0.0833333333337,0.041666666667,0.125
semi,log_time,6,late_quarter_new,main_function_primary,unknown,1,1,-0.25,-0.25,,
semi,log_time,6,late_quarter_new,main_function_primary,work,1,1,-0.25,-0.25,,
semi,log_time,6,heldout_geometry_coverage,floor_boundary,partial,13,8,0,-0.03125,-0.1875,0.166666666667
semi,log_time,6,heldout_geometry_coverage,floor_boundary,present,5,4,-0.2,-0.25,-0.5,0
semi,log_time,6,heldout_geometry_coverage,scene_category,储藏与家务辅助,1,1,0,0,,
semi,log_time,6,heldout_geometry_coverage,scene_category,卧室,7,4,0.0714285714286,0.125,0,0.375
semi,log_time,6,heldout_geometry_coverage,scene_category,卫浴,1,1,-0.5,-0.5,,
semi,log_time,6,heldout_geometry_coverage,scene_category,厨房与用餐,1,1,0.5,0.5,,
semi,log_time,6,heldout_geometry_coverage,scene_category,复合／待定,3,3,-0.333333333333,-0.333333333333,-0.5,0
semi,log_time,6,heldout_geometry_coverage,scene_category,工作与学习,1,1,0,0,,
semi,log_time,6,heldout_geometry_coverage,scene_category,起居与休闲,1,1,0,0,,
semi,log_time,6,heldout_geometry_coverage,scene_category,通行与连接,3,3,-0.166666666667,-0.166666666667,-0.5,0
semi,log_time,6,heldout_geometry_coverage,main_function_primary,circulation,2,2,-0.25,-0.25,-0.5,0
semi,log_time,6,heldout_geometry_coverage,main_function_primary,dining,1,1,0.5,0.5,,
semi,log_time,6,heldout_geometry_coverage,main_function_primary,empty,1,1,0,0,,
semi,log_time,6,heldout_geometry_coverage,main_function_primary,living,1,1,0,0,,
semi,log_time,6,heldout_geometry_coverage,main_function_primary,sleep,8,5,0.0625,0.1,0,0.3
semi,log_time,6,heldout_geometry_coverage,main_function_primary,special,1,1,-0.5,-0.5,,
semi,log_time,6,heldout_geometry_coverage,main_function_primary,storage,2,2,-0.25,-0.25,-0.5,0
semi,log_time,6,heldout_geometry_coverage,main_function_primary,unknown,1,1,-0.5,-0.5,,
semi,log_time,6,heldout_geometry_coverage,main_function_primary,work,1,1,0,0,,
semi,log_time,8,point_count_disagreement,floor_boundary,partial,12,7,0.160714285714,0.101020408163,-0.071428571429,0.295960884354
semi,log_time,8,point_count_disagreement,floor_boundary,present,5,4,-0.0357142857142,-0.0446428571428,-0.133928571428,0
semi,log_time,8,point_count_disagreement,scene_category,储藏与家务辅助,1,1,0,0,,
semi,log_time,8,point_count_disagreement,scene_category,卧室,7,4,0.168367346939,0.033482142857,-0.285714285715,0.328571428571
semi,log_time,8,point_count_disagreement,scene_category,厨房与用餐,1,1,0.214285714285,0.214285714285,,
semi,log_time,8,point_count_disagreement,scene_category,复合／待定,3,3,0.190476190476,0.190476190476,0,0.571428571429
semi,log_time,8,point_count_disagreement,scene_category,工作与学习,1,1,-0.035714285715,-0.035714285715,,
semi,log_time,8,point_count_disagreement,scene_category,起居与休闲,1,1,0,0,,
semi,log_time,8,point_count_disagreement,scene_category,通行与连接,3,3,-0.0595238095237,-0.0595238095237,-0.178571428571,0
semi,log_time,8,point_count_disagreement,main_function_primary,circulation,2,2,0,0,0,0
semi,log_time,8,point_count_disagreement,main_function_primary,dining,1,1,0.214285714285,0.214285714285,,
semi,log_time,8,point_count_disagreement,main_function_primary,empty,1,1,0,0,,
semi,log_time,8,point_count_disagreement,main_function_primary,living,1,1,0,0,,
semi,log_time,8,point_count_disagreement,main_function_primary,sleep,8,5,0.125,-0.0089285714286,-0.264285714286,0.299139968487
semi,log_time,8,point_count_disagreement,main_function_primary,special,1,1,0.571428571429,0.571428571429,,
semi,log_time,8,point_count_disagreement,main_function_primary,storage,2,2,0,0,0,0
semi,log_time,8,point_count_disagreement,main_function_primary,work,1,1,-0.035714285715,-0.035714285715,,
semi,log_time,8,singleton_share,floor_boundary,partial,12,7,-0.0208333333333,-0.0410714285714,-0.107142857143,0.025
semi,log_time,8,singleton_share,floor_boundary,present,5,4,-0.1,-0.125,-0.25,0
semi,log_time,8,singleton_share,scene_category,储藏与家务辅助,1,1,0,0,,
semi,log_time,8,singleton_share,scene_category,卧室,7,4,0.0535714285714,0.046875,0,0.09375
semi,log_time,8,singleton_share,scene_category,厨房与用餐,1,1,-0.125,-0.125,,
semi,log_time,8,singleton_share,scene_category,复合／待定,3,3,-0.0416666666667,-0.0416666666667,-0.125,0
semi,log_time,8,singleton_share,scene_category,工作与学习,1,1,-0.25,-0.25,,
semi,log_time,8,singleton_share,scene_category,起居与休闲,1,1,-0.125,-0.125,,
semi,log_time,8,singleton_share,scene_category,通行与连接,3,3,-0.166666666667,-0.166666666667,-0.25,0
semi,log_time,8,singleton_share,main_function_primary,circulation,2,2,-0.125,-0.125,-0.25,0
semi,log_time,8,singleton_share,main_function_primary,dining,1,1,-0.125,-0.125,,
semi,log_time,8,singleton_share,main_function_primary,empty,1,1,0,0,,
semi,log_time,8,singleton_share,main_function_primary,living,1,1,-0.125,-0.125,,
semi,log_time,8,singleton_share,main_function_primary,sleep,8,5,0.015625,-0.0125,-0.125,0.078125
semi,log_time,8,singleton_share,main_function_primary,special,1,1,-0.125,-0.125,,
semi,log_time,8,singleton_share,main_function_primary,storage,2,2,0,0,0,0
semi,log_time,8,singleton_share,main_function_primary,work,1,1,-0.25,-0.25,,
semi,log_time,8,mode_entropy,floor_boundary,partial,12,7,0.347779395291,0.219711261433,0.0209690972822,0.533423262066
semi,log_time,8,mode_entropy,floor_boundary,present,5,4,-0.644829847612,-0.806037309515,-1.61207461903,0
semi,log_time,8,mode_entropy,scene_category,储藏与家务辅助,1,1,0,0,,
semi,log_time,8,mode_entropy,scene_category,卧室,7,4,0.595160098874,0.362300876357,0,0.835974518981
semi,log_time,8,mode_entropy,scene_category,厨房与用餐,1,1,0.34436093777,0.34436093777,,
semi,log_time,8,mode_entropy,scene_category,复合／待定,3,3,0.1521451856,0.1521451856,0,0.4564355568
semi,log_time,8,mode_entropy,scene_category,工作与学习,1,1,-0.25,-0.25,,
semi,log_time,8,mode_entropy,scene_category,起居与休闲,1,1,-0.5435644432,-0.5435644432,,
semi,log_time,8,mode_entropy,scene_category,通行与连接,3,3,-1.07471641269,-1.07471641269,-1.61207461903,0
semi,log_time,8,mode_entropy,main_function_primary,circulation,2,2,-0.806037309515,-0.806037309515,-1.61207461903,0
semi,log_time,8,mode_entropy,main_function_primary,dining,1,1,0.34436093777,0.34436093777,,
semi,log_time,8,mode_entropy,main_function_primary,empty,1,1,0,0,,
semi,log_time,8,mode_entropy,main_function_primary,living,1,1,-0.5435644432,-0.5435644432,,
semi,log_time,8,mode_entropy,main_function_primary,sleep,8,5,0.319255759136,-0.0325742227201,-0.858531882778,0.77626205334
semi,log_time,8,mode_entropy,main_function_primary,special,1,1,0.4564355568,0.4564355568,,
semi,log_time,8,mode_entropy,main_function_primary,storage,2,2,0,0,0,0
semi,log_time,8,mode_entropy,main_function_primary,work,1,1,-0.25,-0.25,,
semi,log_time,8,full_by8,floor_boundary,partial,12,7,0.076388888889,0.101190476191,-0.0568181818183,0.25
semi,log_time,8,full_by8,floor_boundary,present,5,4,0.241666666666,0.317708333333,0.0138888888887,0.583333333333
semi,log_time,8,full_by8,scene_category,储藏与家务辅助,1,1,0,0,,
semi,log_time,8,full_by8,scene_category,卧室,7,4,-0.0357142857143,-0.0781249999999,-0.291666666667,0.0476190476193
semi,log_time,8,full_by8,scene_category,厨房与用餐,1,1,0.083333333334,0.083333333334,,
semi,log_time,8,full_by8,scene_category,复合／待定,3,3,0.194444444444,0.194444444444,0,0.416666666667
semi,log_time,8,full_by8,scene_category,工作与学习,1,1,0.541666666667,0.541666666667,,
semi,log_time,8,full_by8,scene_category,起居与休闲,1,1,0.125,0.125,,
semi,log_time,8,full_by8,scene_category,通行与连接,3,3,0.347222222222,0.347222222222,-0.125,0.666666666666
semi,log_time,8,full_by8,main_function_primary,circulation,2,2,0.270833333333,0.270833333333,-0.125,0.666666666666
semi,log_time,8,full_by8,main_function_primary,dining,1,1,0.083333333334,0.083333333334,,
semi,log_time,8,full_by8,main_function_primary,empty,1,1,0,0,,
semi,log_time,8,full_by8,main_function_primary,living,1,1,0.125,0.125,,
semi,log_time,8,full_by8,main_function_primary,sleep,8,5,0.03125,0.0375000000001,-0.15,0.233333333334
semi,log_time,8,full_by8,main_function_primary,special,1,1,0.416666666667,0.416666666667,,
semi,log_time,8,full_by8,main_function_primary,storage,2,2,0.083333333333,0.083333333333,0,0.166666666666
semi,log_time,8,full_by8,main_function_primary,work,1,1,0.541666666667,0.541666666667,,
semi,log_time,8,core_by19,floor_boundary,partial,12,7,0.0694444444444,0.0714285714286,-0.0260416666668,0.172619047619
semi,log_time,8,core_by19,floor_boundary,present,5,4,0.05,0.078125,-0.0416666666667,0.21875
semi,log_time,8,core_by19,scene_category,储藏与家务辅助,1,1,0,0,,
semi,log_time,8,core_by19,scene_category,卧室,7,4,0.0357142857141,-0.0156250000001,-0.125,0.0961538461537
semi,log_time,8,core_by19,scene_category,厨房与用餐,1,1,0,0,,
semi,log_time,8,core_by19,scene_category,复合／待定,3,3,0.0416666666667,0.0416666666667,0,0.125
semi,log_time,8,core_by19,scene_category,工作与学习,1,1,0.458333333334,0.458333333334,,
semi,log_time,8,core_by19,scene_category,起居与休闲,1,1,0,0,,
semi,log_time,8,core_by19,scene_category,通行与连接,3,3,0.0833333333333,0.0833333333333,-0.125,0.291666666667
semi,log_time,8,core_by19,main_function_primary,circulation,2,2,0.0833333333335,0.0833333333335,-0.125,0.291666666667
semi,log_time,8,core_by19,main_function_primary,dining,1,1,0,0,,
semi,log_time,8,core_by19,main_function_primary,empty,1,1,0,0,,
semi,log_time,8,core_by19,main_function_primary,living,1,1,0,0,,
semi,log_time,8,core_by19,main_function_primary,sleep,8,5,0.0416666666665,0.0041666666665,-0.0833333333336,0.0952380952379
semi,log_time,8,core_by19,main_function_primary,special,1,1,0.125,0.125,,
semi,log_time,8,core_by19,main_function_primary,storage,2,2,0,0,0,0
semi,log_time,8,core_by19,main_function_primary,work,1,1,0.458333333334,0.458333333334,,
semi,log_time,8,core_tail,floor_boundary,partial,12,7,-0.190972222222,-0.1125,-0.269607843137,-0.0238095238093
semi,log_time,8,core_tail,floor_boundary,present,5,4,0.166666666667,0.234375,-0.0694444444447,0.59375
semi,log_time,8,core_tail,scene_category,储藏与家务辅助,1,1,0,0,,
semi,log_time,8,core_tail,scene_category,卧室,7,4,-0.238095238095,-0.119791666667,-0.362179487179,0.0416666666665
semi,log_time,8,core_tail,scene_category,厨房与用餐,1,1,-0.583333333333,-0.583333333333,,
semi,log_time,8,core_tail,scene_category,复合／待定,3,3,0.0555555555557,0.0555555555557,0,0.125
semi,log_time,8,core_tail,scene_category,工作与学习,1,1,-0.125,-0.125,,
semi,log_time,8,core_tail,scene_category,起居与休闲,1,1,0.041666666667,0.041666666667,,
semi,log_time,8,core_tail,scene_category,通行与连接,3,3,0.236111111111,0.236111111111,-0.333333333334,0.791666666667
semi,log_time,8,core_tail,main_function_primary,circulation,2,2,0.229166666667,0.229166666667,-0.333333333334,0.791666666667
semi,log_time,8,core_tail,main_function_primary,dining,1,1,-0.583333333333,-0.583333333333,,
semi,log_time,8,core_tail,main_function_primary,empty,1,1,0.125,0.125,,
semi,log_time,8,core_tail,main_function_primary,living,1,1,0.041666666667,0.041666666667,,
semi,log_time,8,core_tail,main_function_primary,sleep,8,5,-0.177083333333,-0.0458333333333,-0.333333333333,0.125
semi,log_time,8,core_tail,main_function_primary,special,1,1,0.041666666667,0.041666666667,,
semi,log_time,8,core_tail,main_function_primary,storage,2,2,0,0,0,0
semi,log_time,8,core_tail,main_function_primary,work,1,1,-0.125,-0.125,,
semi,log_time,8,late_quarter_new,floor_boundary,partial,12,7,0.00173611111113,-0.0119047619048,-0.0922619047621,0.0583333333333
