condition,target_building,worker_id,axis,score,qualified,training_responses,training_buildings,source_condition
manual,wc2JMjhGNzB,W018,scope_reject,-0.222222222222,True,9,6,scope_direction_sources
manual,wc2JMjhGNzB,W021,scope_reject,0,True,9,6,scope_direction_sources
manual,wc2JMjhGNzB,W027,scope_reject,0.333333333333,True,9,6,scope_direction_sources
manual,wc2JMjhGNzB,W028,scope_reject,-0.222222222222,True,9,6,scope_direction_sources
manual,wc2JMjhGNzB,W029,scope_reject,-0.333333333333,True,9,6,scope_direction_sources
manual,wc2JMjhGNzB,W030,scope_reject,0,True,9,6,scope_direction_sources
manual,wc2JMjhGNzB,W031,scope_reject,-0.555555555556,True,9,6,scope_direction_sources
manual,wc2JMjhGNzB,W032,scope_reject,0,True,9,6,scope_direction_sources
manual,wc2JMjhGNzB,W033,scope_reject,0.222222222222,True,9,6,scope_direction_sources
manual,wc2JMjhGNzB,W034,scope_reject,-0.666666666667,True,9,6,scope_direction_sources
manual,wc2JMjhGNzB,W035,scope_reject,0.222222222222,True,9,6,scope_direction_sources
manual,wc2JMjhGNzB,W036,scope_reject,0.333333333333,True,9,6,scope_direction_sources
manual,wc2JMjhGNzB,W037,scope_reject,-0.222222222222,True,9,6,scope_direction_sources
manual,wc2JMjhGNzB,W001,scope_accept,0.0297619047619,True,84,19,scope_direction_sources
manual,wc2JMjhGNzB,W002,scope_accept,0,True,83,18,scope_direction_sources
manual,wc2JMjhGNzB,W006,scope_accept,-0.0679012345679,True,81,18,scope_direction_sources
manual,wc2JMjhGNzB,W008,scope_accept,0.030487804878,True,82,19,scope_direction_sources
manual,wc2JMjhGNzB,W010,scope_accept,0,True,84,18,scope_direction_sources
manual,wc2JMjhGNzB,W011,scope_accept,-0.103658536585,True,82,17,scope_direction_sources
manual,wc2JMjhGNzB,W012,scope_accept,0.0121951219512,True,82,18,scope_direction_sources
manual,wc2JMjhGNzB,W013,scope_accept,-0.125,True,84,19,scope_direction_sources
manual,wc2JMjhGNzB,W014,scope_accept,-0.0928571428571,True,70,12,scope_direction_sources
manual,wc2JMjhGNzB,W015,scope_accept,-0.0542168674699,True,83,20,scope_direction_sources
manual,wc2JMjhGNzB,W017,scope_accept,-0.0243902439024,True,82,19,scope_direction_sources
manual,wc2JMjhGNzB,W018,scope_accept,-0.0211267605634,True,71,12,scope_direction_sources
manual,wc2JMjhGNzB,W021,scope_accept,-0.0833333333333,True,42,12,scope_direction_sources
manual,wc2JMjhGNzB,W027,scope_accept,0.0774647887324,True,71,12,scope_direction_sources
manual,wc2JMjhGNzB,W028,scope_accept,-0.234939759036,True,83,18,scope_direction_sources
manual,wc2JMjhGNzB,W029,scope_accept,-0.285714285714,True,84,18,scope_direction_sources
manual,wc2JMjhGNzB,W030,scope_accept,-0.620481927711,True,83,17,scope_direction_sources
manual,wc2JMjhGNzB,W031,scope_accept,0.0529411764706,True,85,18,scope_direction_sources
manual,wc2JMjhGNzB,W032,scope_accept,-0.142857142857,True,84,17,scope_direction_sources
manual,wc2JMjhGNzB,W033,scope_accept,-0.166666666667,True,81,17,scope_direction_sources
manual,wc2JMjhGNzB,W034,scope_accept,0.015306122449,True,98,18,scope_direction_sources
manual,wc2JMjhGNzB,W035,scope_accept,-0.189024390244,True,82,18,scope_direction_sources
manual,wc2JMjhGNzB,W036,scope_accept,-0.0987654320988,True,81,18,scope_direction_sources
manual,wc2JMjhGNzB,W037,scope_accept,-0.33734939759,True,83,17,scope_direction_sources
manual,wc2JMjhGNzB,W001,edit,0.0685302137434,True,19,9,semi
manual,wc2JMjhGNzB,W002,edit,-0.00634605316636,True,19,9,semi
manual,wc2JMjhGNzB,W006,edit,-0.0260896910241,True,15,9,semi
manual,wc2JMjhGNzB,W008,edit,-0.0114100011055,True,18,9,semi
manual,wc2JMjhGNzB,W010,edit,0.00326298035496,True,19,9,semi
manual,wc2JMjhGNzB,W011,edit,-0.0349067528256,True,17,10,semi
manual,wc2JMjhGNzB,W012,edit,0.0548388357414,True,18,9,semi
manual,wc2JMjhGNzB,W013,edit,-0.00264166005129,True,19,10,semi
manual,wc2JMjhGNzB,W014,edit,0.0161517966694,True,16,10,semi
manual,wc2JMjhGNzB,W015,edit,-0.00756524884472,True,18,9,semi
manual,wc2JMjhGNzB,W017,edit,-0.0040217350383,True,16,9,semi
manual,wc2JMjhGNzB,W018,edit,-0.00861519593545,True,18,10,semi
manual,wc2JMjhGNzB,W021,edit,-0.0226910960765,True,14,9,semi
manual,wc2JMjhGNzB,W027,edit,0.00300665154874,True,18,10,semi
manual,wc2JMjhGNzB,W028,edit,0.0291324264523,True,18,10,semi
manual,wc2JMjhGNzB,W029,edit,0.0863902327773,True,19,10,semi
manual,wc2JMjhGNzB,W030,edit,0.0533972954869,True,18,10,semi
manual,wc2JMjhGNzB,W031,edit,0.0779343345541,True,17,10,semi
manual,wc2JMjhGNzB,W032,edit,0.0246902849472,True,19,10,semi
manual,wc2JMjhGNzB,W033,edit,0.0053395756354,True,16,10,semi
manual,wc2JMjhGNzB,W034,edit,0.0795638632219,True,19,11,semi
manual,wc2JMjhGNzB,W035,edit,0.101168053178,True,17,9,semi
manual,wc2JMjhGNzB,W036,edit,-0.00441258391375,True,15,9,semi
manual,wc2JMjhGNzB,W037,edit,0.0400851120263,True,18,10,semi
manual,wc2JMjhGNzB,W001,benefit,-0.0722875773399,True,19,9,semi
manual,wc2JMjhGNzB,W002,benefit,0.0085855311554,True,19,9,semi
manual,wc2JMjhGNzB,W006,benefit,-0.00628346800043,True,15,9,semi
manual,wc2JMjhGNzB,W008,benefit,0.00438130511253,True,18,9,semi
manual,wc2JMjhGNzB,W010,benefit,-0.00398104973148,True,19,9,semi
manual,wc2JMjhGNzB,W011,benefit,-0.0129286287224,True,17,10,semi
manual,wc2JMjhGNzB,W012,benefit,-0.0407890671506,True,18,9,semi
manual,wc2JMjhGNzB,W013,benefit,0.00260478218735,True,19,10,semi
manual,wc2JMjhGNzB,W014,benefit,-0.00981178538731,True,16,10,semi
manual,wc2JMjhGNzB,W015,benefit,0.00732789680455,True,18,9,semi
manual,wc2JMjhGNzB,W017,benefit,0.00324557187258,True,16,9,semi
manual,wc2JMjhGNzB,W018,benefit,0.00688378904036,True,18,10,semi
manual,wc2JMjhGNzB,W021,benefit,-0.00823725517371,True,14,9,semi
manual,wc2JMjhGNzB,W027,benefit,-0.00395033979498,True,18,10,semi
manual,wc2JMjhGNzB,W028,benefit,-0.00825433765299,True,18,10,semi
manual,wc2JMjhGNzB,W029,benefit,-0.0707429578215,True,19,10,semi
manual,wc2JMjhGNzB,W030,benefit,-0.0345753278624,True,18,10,semi
manual,wc2JMjhGNzB,W031,benefit,-0.0491822466968,True,17,10,semi
manual,wc2JMjhGNzB,W032,benefit,-0.0151101278557,True,19,10,semi
manual,wc2JMjhGNzB,W033,benefit,-0.000658343185798,True,16,10,semi
manual,wc2JMjhGNzB,W034,benefit,-0.067926967667,True,19,11,semi
manual,wc2JMjhGNzB,W035,benefit,-0.0825592979065,True,17,9,semi
manual,wc2JMjhGNzB,W036,benefit,0.00442015145277,True,15,9,semi
manual,wc2JMjhGNzB,W037,benefit,-0.0495495439218,True,18,10,semi
manual,x8F5xyUWy9e,W001,quality,0.0189784780245,True,62,15,manual
manual,x8F5xyUWy9e,W002,quality,-0.0399539461283,True,60,15,manual
manual,x8F5xyUWy9e,W006,quality,0.0011151305446,True,65,16,manual
manual,x8F5xyUWy9e,W008,quality,0.00647978270639,True,64,16,manual
manual,x8F5xyUWy9e,W010,quality,-0.0039837886525,True,63,14,manual
manual,x8F5xyUWy9e,W011,quality,0.00669404036627,True,63,16,manual
manual,x8F5xyUWy9e,W012,quality,0.02394863158,True,61,17,manual
manual,x8F5xyUWy9e,W013,quality,0.0133480369425,True,64,15,manual
manual,x8F5xyUWy9e,W014,quality,0.0187677197691,True,57,11,manual
manual,x8F5xyUWy9e,W015,quality,-0.0109702129569,True,63,17,manual
manual,x8F5xyUWy9e,W017,quality,-0.00568532341139,True,62,16,manual
manual,x8F5xyUWy9e,W018,quality,-0.0257392030511,True,56,11,manual
manual,x8F5xyUWy9e,W021,quality,-0.00299447392137,True,29,11,manual
manual,x8F5xyUWy9e,W027,quality,-0.0482031816521,True,55,11,manual
manual,x8F5xyUWy9e,W028,quality,0.0149191361158,True,63,14,manual
manual,x8F5xyUWy9e,W029,quality,0.0207025557204,True,61,15,manual
manual,x8F5xyUWy9e,W030,quality,0.00409645694003,True,63,16,manual
manual,x8F5xyUWy9e,W031,quality,-0.00391495740751,True,66,16,manual
manual,x8F5xyUWy9e,W032,quality,0.0141546994099,True,62,16,manual
manual,x8F5xyUWy9e,W033,quality,0.00457596472555,True,63,14,manual
manual,x8F5xyUWy9e,W034,quality,0.0356512768873,True,83,17,manual
manual,x8F5xyUWy9e,W035,quality,0.0258340159225,True,62,16,manual
manual,x8F5xyUWy9e,W036,quality,0.0110494829593,True,64,16,manual
manual,x8F5xyUWy9e,W037,quality,0.0313398748267,True,64,17,manual
manual,x8F5xyUWy9e,W001,log_time,-0.635031650269,True,68,19,manual
manual,x8F5xyUWy9e,W002,log_time,-0.257749686786,True,66,18,manual
manual,x8F5xyUWy9e,W006,log_time,-1.38837184894,True,69,18,manual
manual,x8F5xyUWy9e,W008,log_time,0.34999388085,True,68,19,manual
manual,x8F5xyUWy9e,W010,log_time,-0.398976959474,True,69,18,manual
manual,x8F5xyUWy9e,W011,log_time,-0.0689188415402,True,67,17,manual
manual,x8F5xyUWy9e,W012,log_time,-0.785856709909,True,39,16,manual
manual,x8F5xyUWy9e,W013,log_time,-0.978783229538,True,69,18,manual
manual,x8F5xyUWy9e,W015,log_time,0.362973794282,True,69,20,manual
manual,x8F5xyUWy9e,W017,log_time,-0.281699827531,True,68,19,manual
manual,x8F5xyUWy9e,W018,log_time,-0.515641506203,True,57,11,manual
manual,x8F5xyUWy9e,W021,log_time,-1.38205450424,True,29,11,manual
manual,x8F5xyUWy9e,W027,log_time,0.973536904926,True,55,11,manual
manual,x8F5xyUWy9e,W028,log_time,0.347148029545,True,68,17,manual
manual,x8F5xyUWy9e,W029,log_time,0.432891061537,True,66,17,manual
manual,x8F5xyUWy9e,W030,log_time,-0.503828519429,True,69,17,manual
manual,x8F5xyUWy9e,W031,log_time,0.0896398073218,True,30,16,manual
manual,x8F5xyUWy9e,W032,log_time,0.512686232331,True,68,17,manual
manual,x8F5xyUWy9e,W033,log_time,0.811186144057,True,69,17,manual
manual,x8F5xyUWy9e,W034,log_time,0.123980751781,True,27,15,manual
manual,x8F5xyUWy9e,W035,log_time,0.245594096682,True,39,16,manual
manual,x8F5xyUWy9e,W036,log_time,1.63800839715,True,65,17,manual
manual,x8F5xyUWy9e,W037,log_time,0.486836319596,True,69,17,manual
manual,x8F5xyUWy9e,W001,scope_reject,0.222222222222,True,9,6,scope_direction_sources
manual,x8F5xyUWy9e,W002,scope_reject,0.333333333333,True,9,6,scope_direction_sources
manual,x8F5xyUWy9e,W006,scope_reject,-0.222222222222,True,9,6,scope_direction_sources
manual,x8F5xyUWy9e,W008,scope_reject,-0.333333333333,True,9,6,scope_direction_sources
manual,x8F5xyUWy9e,W010,scope_reject,-0.111111111111,True,9,6,scope_direction_sources
manual,x8F5xyUWy9e,W011,scope_reject,0.111111111111,True,9,6,scope_direction_sources
manual,x8F5xyUWy9e,W012,scope_reject,-0.222222222222,True,9,6,scope_direction_sources
manual,x8F5xyUWy9e,W013,scope_reject,-0.222222222222,True,9,6,scope_direction_sources
manual,x8F5xyUWy9e,W014,scope_reject,0.111111111111,True,9,6,scope_direction_sources
manual,x8F5xyUWy9e,W015,scope_reject,0,True,9,6,scope_direction_sources
manual,x8F5xyUWy9e,W017,scope_reject,-0.222222222222,True,9,6,scope_direction_sources
manual,x8F5xyUWy9e,W018,scope_reject,-0.222222222222,True,9,6,scope_direction_sources
manual,x8F5xyUWy9e,W021,scope_reject,0,True,9,6,scope_direction_sources
manual,x8F5xyUWy9e,W027,scope_reject,0.333333333333,True,9,6,scope_direction_sources
manual,x8F5xyUWy9e,W028,scope_reject,-0.222222222222,True,9,6,scope_direction_sources
manual,x8F5xyUWy9e,W029,scope_reject,-0.333333333333,True,9,6,scope_direction_sources
manual,x8F5xyUWy9e,W030,scope_reject,0,True,9,6,scope_direction_sources
manual,x8F5xyUWy9e,W031,scope_reject,-0.555555555556,True,9,6,scope_direction_sources
manual,x8F5xyUWy9e,W032,scope_reject,0,True,9,6,scope_direction_sources
manual,x8F5xyUWy9e,W033,scope_reject,0.222222222222,True,9,6,scope_direction_sources
manual,x8F5xyUWy9e,W034,scope_reject,-0.666666666667,True,9,6,scope_direction_sources
manual,x8F5xyUWy9e,W035,scope_reject,0.222222222222,True,9,6,scope_direction_sources
manual,x8F5xyUWy9e,W036,scope_reject,0.333333333333,True,9,6,scope_direction_sources
manual,x8F5xyUWy9e,W037,scope_reject,-0.222222222222,True,9,6,scope_direction_sources
manual,x8F5xyUWy9e,W001,scope_accept,0.0265957446809,True,94,19,scope_direction_sources
manual,x8F5xyUWy9e,W002,scope_accept,0,True,92,18,scope_direction_sources
manual,x8F5xyUWy9e,W006,scope_accept,-0.0714285714286,True,91,18,scope_direction_sources
manual,x8F5xyUWy9e,W008,scope_accept,0.0277777777778,True,90,19,scope_direction_sources
manual,x8F5xyUWy9e,W010,scope_accept,0,True,92,18,scope_direction_sources
manual,x8F5xyUWy9e,W011,scope_accept,-0.0934065934066,True,91,17,scope_direction_sources
manual,x8F5xyUWy9e,W012,scope_accept,0.0111111111111,True,90,18,scope_direction_sources
manual,x8F5xyUWy9e,W013,scope_accept,-0.114130434783,True,92,19,scope_direction_sources
manual,x8F5xyUWy9e,W014,scope_accept,-0.0822784810127,True,79,12,scope_direction_sources
manual,x8F5xyUWy9e,W015,scope_accept,-0.0604395604396,True,91,20,scope_direction_sources
manual,x8F5xyUWy9e,W017,scope_accept,-0.0222222222222,True,90,19,scope_direction_sources
manual,x8F5xyUWy9e,W018,scope_accept,-0.0316455696203,True,79,12,scope_direction_sources
manual,x8F5xyUWy9e,W021,scope_accept,-0.0744680851064,True,47,12,scope_direction_sources
manual,x8F5xyUWy9e,W027,scope_accept,0.0569620253165,True,79,12,scope_direction_sources
manual,x8F5xyUWy9e,W028,scope_accept,-0.247252747253,True,91,18,scope_direction_sources
manual,x8F5xyUWy9e,W029,scope_accept,-0.296703296703,True,91,18,scope_direction_sources
manual,x8F5xyUWy9e,W030,scope_accept,-0.603260869565,True,92,17,scope_direction_sources
manual,x8F5xyUWy9e,W031,scope_accept,0.046875,True,96,18,scope_direction_sources
manual,x8F5xyUWy9e,W032,scope_accept,-0.141304347826,True,92,17,scope_direction_sources
manual,x8F5xyUWy9e,W033,scope_accept,-0.17032967033,True,91,17,scope_direction_sources
manual,x8F5xyUWy9e,W034,scope_accept,0.0135135135135,True,111,18,scope_direction_sources
manual,x8F5xyUWy9e,W035,scope_accept,-0.194444444444,True,90,18,scope_direction_sources
manual,x8F5xyUWy9e,W036,scope_accept,-0.1,True,90,18,scope_direction_sources
manual,x8F5xyUWy9e,W037,scope_accept,-0.32967032967,True,91,17,scope_direction_sources
manual,x8F5xyUWy9e,W001,edit,0.0623311269399,True,25,10,semi
manual,x8F5xyUWy9e,W002,edit,-0.00630977211712,True,23,10,semi
manual,x8F5xyUWy9e,W006,edit,-0.0270904858809,True,21,10,semi
manual,x8F5xyUWy9e,W008,edit,-0.00883047164381,True,22,10,semi
manual,x8F5xyUWy9e,W010,edit,-0.000540161654573,True,23,10,semi
manual,x8F5xyUWy9e,W011,edit,-0.0342902181678,True,22,11,semi
manual,x8F5xyUWy9e,W012,edit,0.0570209311882,True,22,10,semi
manual,x8F5xyUWy9e,W013,edit,-0.00885339313002,True,23,11,semi
manual,x8F5xyUWy9e,W014,edit,0.0100304860768,True,21,11,semi
manual,x8F5xyUWy9e,W015,edit,-0.0131641354646,True,22,10,semi
manual,x8F5xyUWy9e,W017,edit,-0.00432129532766,True,20,10,semi
manual,x8F5xyUWy9e,W018,edit,-0.00740313983565,True,22,11,semi
manual,x8F5xyUWy9e,W021,edit,-0.0241490590476,True,18,10,semi
manual,x8F5xyUWy9e,W027,edit,-0.000565947704165,True,23,11,semi
manual,x8F5xyUWy9e,W028,edit,0.0226992861583,True,23,11,semi
manual,x8F5xyUWy9e,W029,edit,0.0791812171335,True,23,11,semi
manual,x8F5xyUWy9e,W030,edit,0.0470477441341,True,23,11,semi
manual,x8F5xyUWy9e,W031,edit,0.0711946956087,True,23,11,semi
manual,x8F5xyUWy9e,W032,edit,0.023737679174,True,23,11,semi
manual,x8F5xyUWy9e,W033,edit,0.0015442400786,True,22,11,semi
manual,x8F5xyUWy9e,W034,edit,0.0703219650117,True,24,12,semi
manual,x8F5xyUWy9e,W035,edit,0.0907928635031,True,22,10,semi
manual,x8F5xyUWy9e,W036,edit,0.000246234463243,True,21,10,semi
manual,x8F5xyUWy9e,W037,edit,0.0331896318067,True,21,11,semi
manual,x8F5xyUWy9e,W001,benefit,-0.0590205330704,True,25,10,semi
manual,x8F5xyUWy9e,W002,benefit,0.00851270337585,True,23,10,semi
manual,x8F5xyUWy9e,W006,benefit,-0.00775216925844,True,21,10,semi
manual,x8F5xyUWy9e,W008,benefit,0.00438527556601,True,22,10,semi
manual,x8F5xyUWy9e,W010,benefit,-0.00975687402177,True,23,10,semi
manual,x8F5xyUWy9e,W011,benefit,-0.0138597754175,True,22,11,semi
manual,x8F5xyUWy9e,W012,benefit,-0.0413572262166,True,22,10,semi
manual,x8F5xyUWy9e,W013,benefit,-0.00187700043403,True,23,11,semi
manual,x8F5xyUWy9e,W014,benefit,-0.0151566828534,True,21,11,semi
manual,x8F5xyUWy9e,W015,benefit,0.00178364867907,True,22,10,semi
manual,x8F5xyUWy9e,W017,benefit,0.00324821049671,True,20,10,semi
manual,x8F5xyUWy9e,W018,benefit,0.00691996604113,True,22,11,semi
manual,x8F5xyUWy9e,W021,benefit,-0.0121141415898,True,18,10,semi
manual,x8F5xyUWy9e,W027,benefit,-0.00167912950185,True,23,11,semi
manual,x8F5xyUWy9e,W028,benefit,-0.00429240943074,True,23,11,semi
manual,x8F5xyUWy9e,W029,benefit,-0.0585166623112,True,23,11,semi
manual,x8F5xyUWy9e,W030,benefit,-0.0273264800207,True,23,11,semi
manual,x8F5xyUWy9e,W031,benefit,-0.0437130409562,True,23,11,semi
manual,x8F5xyUWy9e,W032,benefit,-0.0175162988093,True,23,11,semi
manual,x8F5xyUWy9e,W033,benefit,0.00180656209881,True,22,11,semi
manual,x8F5xyUWy9e,W034,benefit,-0.0562684379572,True,24,12,semi
manual,x8F5xyUWy9e,W035,benefit,-0.0696373381803,True,22,10,semi
manual,x8F5xyUWy9e,W036,benefit,0.00524389464549,True,21,10,semi
manual,x8F5xyUWy9e,W037,benefit,-0.0423361133436,True,21,11,semi
manual,yqstnuAEVhm,W001,quality,0.0150038939205,True,57,15,manual
manual,yqstnuAEVhm,W002,quality,-0.0380023478645,True,54,15,manual
manual,yqstnuAEVhm,W006,quality,0.00338563667247,True,58,16,manual
manual,yqstnuAEVhm,W008,quality,0.00316039933598,True,58,16,manual
manual,yqstnuAEVhm,W010,quality,-0.00130293130788,True,56,14,manual
manual,yqstnuAEVhm,W011,quality,-0.00298460815633,True,57,16,manual
manual,yqstnuAEVhm,W012,quality,0.0218581974461,True,56,17,manual
manual,yqstnuAEVhm,W013,quality,0.0165778168349,True,56,15,manual
manual,yqstnuAEVhm,W014,quality,0.0118207424534,True,49,11,manual
manual,yqstnuAEVhm,W015,quality,-0.0070554702049,True,57,17,manual
manual,yqstnuAEVhm,W017,quality,-0.00325769005634,True,56,16,manual
manual,yqstnuAEVhm,W018,quality,-0.0295883307756,True,48,11,manual
manual,yqstnuAEVhm,W021,quality,0.00709077529742,True,26,11,manual
manual,yqstnuAEVhm,W027,quality,-0.0522835037262,True,50,11,manual
manual,yqstnuAEVhm,W028,quality,0.0158668528205,True,57,14,manual
manual,yqstnuAEVhm,W029,quality,0.0160920026852,True,55,15,manual
manual,yqstnuAEVhm,W030,quality,0.00235618759984,True,57,16,manual
manual,yqstnuAEVhm,W031,quality,-0.00258601884073,True,62,16,manual
manual,yqstnuAEVhm,W032,quality,0.0105124768964,True,57,16,manual
manual,yqstnuAEVhm,W033,quality,0.00947649214045,True,58,14,manual
manual,yqstnuAEVhm,W034,quality,0.0278852042475,True,74,17,manual
manual,yqstnuAEVhm,W035,quality,0.0262975026657,True,55,16,manual
manual,yqstnuAEVhm,W036,quality,0.0110002210485,True,58,16,manual
manual,yqstnuAEVhm,W037,quality,0.0304346568661,True,59,17,manual
manual,yqstnuAEVhm,W001,log_time,-0.629549261805,True,63,19,manual
manual,yqstnuAEVhm,W002,log_time,-0.262125973309,True,62,18,manual
manual,yqstnuAEVhm,W006,log_time,-1.33754764388,True,62,18,manual
manual,yqstnuAEVhm,W008,log_time,0.392554130353,True,62,19,manual
manual,yqstnuAEVhm,W010,log_time,-0.398295491618,True,62,18,manual
manual,yqstnuAEVhm,W011,log_time,-0.0784621761748,True,60,17,manual
manual,yqstnuAEVhm,W012,log_time,-0.757650978693,True,37,16,manual
manual,yqstnuAEVhm,W013,log_time,-0.925709164408,True,61,18,manual
manual,yqstnuAEVhm,W015,log_time,0.312321627892,True,63,20,manual
manual,yqstnuAEVhm,W017,log_time,-0.33084437989,True,62,19,manual
manual,yqstnuAEVhm,W018,log_time,-0.509149135165,True,49,11,manual
manual,yqstnuAEVhm,W021,log_time,-1.34205004107,True,26,11,manual
manual,yqstnuAEVhm,W027,log_time,0.994747864584,True,50,11,manual
manual,yqstnuAEVhm,W028,log_time,0.318786663524,True,62,17,manual
manual,yqstnuAEVhm,W029,log_time,0.461154656502,True,60,17,manual
manual,yqstnuAEVhm,W030,log_time,-0.47713544593,True,63,17,manual
manual,yqstnuAEVhm,W031,log_time,0.112054576672,True,29,16,manual
manual,yqstnuAEVhm,W032,log_time,0.505449230477,True,63,17,manual
manual,yqstnuAEVhm,W033,log_time,0.766977778185,True,64,17,manual
manual,yqstnuAEVhm,W034,log_time,0.114690756109,True,24,14,manual
manual,yqstnuAEVhm,W035,log_time,0.222975844797,True,35,16,manual
manual,yqstnuAEVhm,W036,log_time,1.5877057768,True,59,17,manual
manual,yqstnuAEVhm,W037,log_time,0.490108045359,True,64,17,manual
manual,yqstnuAEVhm,W001,scope_reject,0.25,True,8,5,scope_direction_sources
manual,yqstnuAEVhm,W002,scope_reject,0.375,True,8,5,scope_direction_sources
manual,yqstnuAEVhm,W006,scope_reject,-0.125,True,8,5,scope_direction_sources
manual,yqstnuAEVhm,W008,scope_reject,-0.25,True,8,5,scope_direction_sources
manual,yqstnuAEVhm,W010,scope_reject,-0.125,True,8,5,scope_direction_sources
manual,yqstnuAEVhm,W011,scope_reject,0.125,True,8,5,scope_direction_sources
manual,yqstnuAEVhm,W012,scope_reject,-0.25,True,8,5,scope_direction_sources
manual,yqstnuAEVhm,W013,scope_reject,-0.25,True,8,5,scope_direction_sources
manual,yqstnuAEVhm,W014,scope_reject,0.125,True,8,5,scope_direction_sources
manual,yqstnuAEVhm,W015,scope_reject,0,True,8,5,scope_direction_sources
manual,yqstnuAEVhm,W017,scope_reject,-0.25,True,8,5,scope_direction_sources
manual,yqstnuAEVhm,W018,scope_reject,-0.25,True,8,5,scope_direction_sources
manual,yqstnuAEVhm,W021,scope_reject,0,True,8,5,scope_direction_sources
manual,yqstnuAEVhm,W027,scope_reject,0.375,True,8,5,scope_direction_sources
manual,yqstnuAEVhm,W028,scope_reject,-0.25,True,8,5,scope_direction_sources
manual,yqstnuAEVhm,W029,scope_reject,-0.25,True,8,5,scope_direction_sources
manual,yqstnuAEVhm,W030,scope_reject,0,True,8,5,scope_direction_sources
manual,yqstnuAEVhm,W031,scope_reject,-0.625,True,8,5,scope_direction_sources
manual,yqstnuAEVhm,W032,scope_reject,0,True,8,5,scope_direction_sources
manual,yqstnuAEVhm,W033,scope_reject,0.25,True,8,5,scope_direction_sources
manual,yqstnuAEVhm,W034,scope_reject,-0.625,True,8,5,scope_direction_sources
manual,yqstnuAEVhm,W035,scope_reject,0.25,True,8,5,scope_direction_sources
manual,yqstnuAEVhm,W036,scope_reject,0.375,True,8,5,scope_direction_sources
manual,yqstnuAEVhm,W037,scope_reject,-0.25,True,8,5,scope_direction_sources
manual,yqstnuAEVhm,W001,scope_accept,0.0224719101124,True,89,19,scope_direction_sources
manual,yqstnuAEVhm,W002,scope_accept,-0.00581395348837,True,86,18,scope_direction_sources
manual,yqstnuAEVhm,W006,scope_accept,-0.047619047619,True,84,18,scope_direction_sources
manual,yqstnuAEVhm,W008,scope_accept,0.0238095238095,True,84,19,scope_direction_sources
manual,yqstnuAEVhm,W010,scope_accept,0.00588235294118,True,85,18,scope_direction_sources
manual,yqstnuAEVhm,W011,scope_accept,-0.047619047619,True,84,17,scope_direction_sources
manual,yqstnuAEVhm,W012,scope_accept,0.00588235294118,True,85,18,scope_direction_sources
manual,yqstnuAEVhm,W013,scope_accept,-0.107142857143,True,84,19,scope_direction_sources
manual,yqstnuAEVhm,W014,scope_accept,-0.0571428571429,True,70,12,scope_direction_sources
manual,yqstnuAEVhm,W015,scope_accept,-0.0352941176471,True,85,20,scope_direction_sources
manual,yqstnuAEVhm,W017,scope_accept,-0.0180722891566,True,83,19,scope_direction_sources
manual,yqstnuAEVhm,W018,scope_accept,-0.0428571428571,True,70,12,scope_direction_sources
manual,yqstnuAEVhm,W021,scope_accept,-0.0454545454545,True,44,12,scope_direction_sources
manual,yqstnuAEVhm,W027,scope_accept,0.0675675675676,True,74,12,scope_direction_sources
manual,yqstnuAEVhm,W028,scope_accept,-0.214285714286,True,84,18,scope_direction_sources
manual,yqstnuAEVhm,W029,scope_accept,-0.276470588235,True,85,18,scope_direction_sources
manual,yqstnuAEVhm,W030,scope_accept,-0.604651162791,True,86,17,scope_direction_sources
manual,yqstnuAEVhm,W031,scope_accept,0.0444444444444,True,90,18,scope_direction_sources
manual,yqstnuAEVhm,W032,scope_accept,-0.132183908046,True,87,17,scope_direction_sources
manual,yqstnuAEVhm,W033,scope_accept,-0.164705882353,True,85,17,scope_direction_sources
manual,yqstnuAEVhm,W034,scope_accept,0.00990099009901,True,101,18,scope_direction_sources
manual,yqstnuAEVhm,W035,scope_accept,-0.168674698795,True,83,18,scope_direction_sources
manual,yqstnuAEVhm,W036,scope_accept,-0.126506024096,True,83,18,scope_direction_sources
manual,yqstnuAEVhm,W037,scope_accept,-0.31976744186,True,86,17,scope_direction_sources
manual,yqstnuAEVhm,W001,edit,0.0623311269399,True,25,10,semi
manual,yqstnuAEVhm,W002,edit,-0.00630977211712,True,23,10,semi
manual,yqstnuAEVhm,W006,edit,-0.0270904858809,True,21,10,semi
manual,yqstnuAEVhm,W008,edit,-0.00883047164381,True,22,10,semi
manual,yqstnuAEVhm,W010,edit,-0.000540161654573,True,23,10,semi
manual,yqstnuAEVhm,W011,edit,-0.0359230856996,True,21,10,semi
manual,yqstnuAEVhm,W012,edit,0.0570209311882,True,22,10,semi
manual,yqstnuAEVhm,W013,edit,-0.00885339313002,True,23,11,semi
manual,yqstnuAEVhm,W014,edit,0.0108014434509,True,20,10,semi
manual,yqstnuAEVhm,W015,edit,-0.0131641354646,True,22,10,semi
manual,yqstnuAEVhm,W017,edit,-0.00469810244617,True,19,9,semi
manual,yqstnuAEVhm,W018,edit,-0.00749906737997,True,21,10,semi
manual,yqstnuAEVhm,W021,edit,-0.0241490590476,True,18,10,semi
manual,yqstnuAEVhm,W027,edit,-0.000565947704165,True,23,11,semi
manual,yqstnuAEVhm,W028,edit,0.0237310718928,True,22,10,semi
manual,yqstnuAEVhm,W029,edit,0.0791812171335,True,23,11,semi
