image_id,building,condition,Bi_policy,target,n_workers,n_same_topology_pairs,model_disagreement,human_disagreement,training_model_q25,training_model_q75,training_human_q25,training_human_q75,quadrant,reference_error,point_disagreement
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge,manual,extended,point_count_disagreement,24,193,0.022586410235,0.300724637681,0.0217108068173,0.054659600622,0,0.7,middle,0.0492786803446,0.300724637681
rPc6DW4iMge_4350d36797324601adba7351d09602d2,rPc6DW4iMge,manual,extended,point_count_disagreement,5,10,0.0144359081642,0,0.0217108068173,0.054659600622,0,0.7,both_low_disagreement,0.0367360334154,0
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,manual,extended,point_count_disagreement,23,231,0.0185450171434,0.0869565217391,0.0217108068173,0.054659600622,0,0.7,middle,0.0349308497451,0.0869565217391
rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,rPc6DW4iMge,manual,extended,point_count_disagreement,6,4,0.0159247856992,0.733333333333,0.0217108068173,0.054659600622,0,0.7,models_agree_humans_disagree,0.0692568185727,0.733333333333
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,manual,extended,point_count_disagreement,24,232,0.013735744964,0.159420289855,0.0217108068173,0.054659600622,0,0.7,middle,0.0348444359823,0.159420289855
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,rPc6DW4iMge,manual,extended,point_count_disagreement,24,41,0.0358516645912,0.822510822511,0.0217108068173,0.054659600622,0,0.7,middle,0.207819502937,0.822510822511
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,uNb9QFRL6hY,manual,extended,point_count_disagreement,24,231,0.0761123031755,0.163043478261,0.0200792383659,0.0558976343114,0,0.7,middle,0.0835079373804,0.163043478261
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,manual,extended,point_count_disagreement,23,253,0.028046698197,0,0.0200792383659,0.0558976343114,0,0.7,middle,0.110307637054,0
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,uNb9QFRL6hY,manual,extended,point_count_disagreement,24,74,0.0193422783656,0.731884057971,0.0200792383659,0.0558976343114,0,0.7,models_agree_humans_disagree,0.179037401294,0.731884057971
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,uNb9QFRL6hY,manual,extended,point_count_disagreement,23,61,0.0364074135188,0.758893280632,0.0200792383659,0.0558976343114,0,0.7,middle,0.136792488178,0.758893280632
uNb9QFRL6hY_5b62816d9cf94f17ae166291822ea9ab,uNb9QFRL6hY,manual,extended,point_count_disagreement,5,3,0.0289254780947,0.7,0.0200792383659,0.0558976343114,0,0.7,middle,0.073419525066,0.7
uNb9QFRL6hY_6115ed700b5144cfa3443346381cb7cd,uNb9QFRL6hY,manual,extended,point_count_disagreement,5,3,0.0245963044927,0.7,0.0200792383659,0.0558976343114,0,0.7,middle,0.167430490031,0.7
uNb9QFRL6hY_6a500a9a43a340eb817c58bb084327fe,uNb9QFRL6hY,manual,extended,point_count_disagreement,5,4,0.0456124234021,0.6,0.0200792383659,0.0558976343114,0,0.7,middle,0.231155015198,0.6
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,uNb9QFRL6hY,manual,extended,point_count_disagreement,6,15,0.0214326444004,0,0.0200792383659,0.0558976343114,0,0.7,middle,0.202912911758,0
uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,uNb9QFRL6hY,manual,extended,point_count_disagreement,5,6,0.0201794835981,0.4,0.0200792383659,0.0558976343114,0,0.7,middle,0.0712140580942,0.4
uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,uNb9QFRL6hY,manual,extended,point_count_disagreement,5,10,0.0306328194913,0,0.0200792383659,0.0558976343114,0,0.7,middle,0.0438008881232,0
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,manual,extended,point_count_disagreement,23,95,0.0366379971392,0.624505928854,0.0200792383659,0.0558976343114,0,0.7,middle,0.11031038486,0.624505928854
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,manual,extended,point_count_disagreement,24,95,0.0231303140816,0.624505928854,0.0200792383659,0.0558976343114,0,0.7,middle,0.0916954264954,0.624505928854
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,manual,extended,point_count_disagreement,23,39,0.0223105058042,0.845849802372,0.0200792383659,0.0558976343114,0,0.7,middle,0.103470156288,0.845849802372
uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,uNb9QFRL6hY,manual,extended,point_count_disagreement,6,10,0.0793698426296,0.333333333333,0.0200792383659,0.0558976343114,0,0.7,middle,0.27645196987,0.333333333333
uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,uNb9QFRL6hY,manual,extended,point_count_disagreement,6,15,0.0500233395842,0,0.0200792383659,0.0558976343114,0,0.7,middle,0.118424711216,0
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,manual,extended,point_count_disagreement,23,41,0.0967212252283,0.837944664032,0.0200792383659,0.0558976343114,0,0.7,both_high_disagreement,0.135680298662,0.837944664032
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,manual,extended,point_count_disagreement,24,253,0.0258899331389,0.0833333333333,0.0200792383659,0.0558976343114,0,0.7,middle,0.0482352666129,0.0833333333333
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,uNb9QFRL6hY,manual,extended,point_count_disagreement,24,231,0.0388377794405,0.163043478261,0.0200792383659,0.0558976343114,0,0.7,middle,0.117597608945,0.163043478261
uNb9QFRL6hY_c6410f47ad754d6cbd890ba7dff8b449,uNb9QFRL6hY,manual,extended,point_count_disagreement,5,1,0.0201590654143,0.9,0.0200792383659,0.0558976343114,0,0.7,middle,0.198587229764,0.9
uNb9QFRL6hY_ca08ebfb2da647f68db41630637e400b,uNb9QFRL6hY,manual,extended,point_count_disagreement,5,6,0.0168838642677,0.4,0.0200792383659,0.0558976343114,0,0.7,middle,0.288411108553,0.4
uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,uNb9QFRL6hY,manual,extended,point_count_disagreement,5,6,0.0385494346661,0.4,0.0200792383659,0.0558976343114,0,0.7,middle,0.12044827731,0.4
uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,uNb9QFRL6hY,manual,extended,point_count_disagreement,5,2,0.0353852447614,0.8,0.0200792383659,0.0558976343114,0,0.7,middle,0.159062366993,0.8
uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,uNb9QFRL6hY,manual,extended,point_count_disagreement,24,253,0.0180101709472,0.0833333333333,0.0200792383659,0.0558976343114,0,0.7,middle,0.0377236895361,0.0833333333333
uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,uNb9QFRL6hY,manual,extended,point_count_disagreement,5,10,0.0117934992935,0,0.0200792383659,0.0558976343114,0,0.7,both_low_disagreement,0.0219419997744,0
uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,uNb9QFRL6hY,manual,extended,point_count_disagreement,5,2,0.0349043617155,0.8,0.0200792383659,0.0558976343114,0,0.7,middle,,0.8
uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY,manual,extended,point_count_disagreement,5,1,0.0302807782824,0.9,0.0200792383659,0.0558976343114,0,0.7,middle,0.185224875825,0.9
wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB,manual,extended,point_count_disagreement,5,6,0.0168834082085,0.4,0.0216518710334,0.0533664320009,0,0.7,middle,0.0724988294053,0.4
wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,wc2JMjhGNzB,manual,extended,point_count_disagreement,5,3,0.0548221856735,0.7,0.0216518710334,0.0533664320009,0,0.7,both_high_disagreement,0.200541976808,0.7
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,manual,extended,point_count_disagreement,24,276,0.00990582669662,0,0.0216518710334,0.0533664320009,0,0.7,both_low_disagreement,0.0310903720101,0
wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,wc2JMjhGNzB,manual,extended,point_count_disagreement,6,2,0.0504149548342,0.866666666667,0.0216518710334,0.0533664320009,0,0.7,middle,0.288310973512,0.866666666667
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB,manual,extended,point_count_disagreement,6,1,0.0117910090192,0.933333333333,0.0216518710334,0.0533664320009,0,0.7,models_agree_humans_disagree,0.0593812267561,0.933333333333
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB,manual,extended,point_count_disagreement,7,11,0.00898014003885,0.47619047619,0.0216518710334,0.0533664320009,0,0.7,middle,0.0338144406894,0.47619047619
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,manual,extended,point_count_disagreement,23,48,0.128436191905,0.810276679842,0.0216518710334,0.0533664320009,0,0.7,both_high_disagreement,0.231777864933,0.810276679842
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,manual,extended,point_count_disagreement,5,10,0.0141835062118,0,0.0216518710334,0.0533664320009,0,0.7,both_low_disagreement,0.0836102345251,0
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,manual,extended,point_count_disagreement,24,253,0.0817397788454,0.0833333333333,0.0216518710334,0.0533664320009,0,0.7,middle,0.0643380924002,0.0833333333333
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,manual,extended,point_count_disagreement,23,231,0.0217746712762,0.0869565217391,0.0216518710334,0.0533664320009,0,0.7,middle,0.05204209352,0.0869565217391
wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,wc2JMjhGNzB,manual,extended,point_count_disagreement,5,3,0.0353915986225,0.7,0.0216518710334,0.0533664320009,0,0.7,middle,0.0342992207461,0.7
x8F5xyUWy9e_1be9a97aada84e4795f64583ac0e3b76,x8F5xyUWy9e,manual,extended,point_count_disagreement,5,0,0.0189380850128,1,0.0208060639993,0.0544970155705,0,0.7,models_agree_humans_disagree,0.062175245834,1
x8F5xyUWy9e_3a127fd2c5f34d978cba253145dae7d6,x8F5xyUWy9e,manual,extended,point_count_disagreement,5,10,0.0250886035731,0,0.0208060639993,0.0544970155705,0,0.7,middle,0.0533923953117,0
x8F5xyUWy9e_9926b38bd87e44e292d9c375050dd17d,x8F5xyUWy9e,manual,extended,point_count_disagreement,5,4,0.0347480951223,0.6,0.0208060639993,0.0544970155705,0,0.7,middle,0.0689471242037,0.6
x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,manual,extended,point_count_disagreement,24,210,0.0383449495374,0.239130434783,0.0208060639993,0.0544970155705,0,0.7,middle,0.0496813711129,0.239130434783
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,yqstnuAEVhm,manual,extended,point_count_disagreement,5,10,0.0281135104489,0,0.0214326444004,0.0530979608454,0,0.7,middle,0.15613282307,0
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,manual,extended,point_count_disagreement,23,172,0.024269074984,0.320158102767,0.0214326444004,0.0530979608454,0,0.7,middle,0.0427976416621,0.320158102767
yqstnuAEVhm_2f8c1f8ea7364f67b1c5fe2be2750257,yqstnuAEVhm,manual,extended,point_count_disagreement,6,15,0.015964548507,0,0.0214326444004,0.0530979608454,0,0.7,both_low_disagreement,0.0497583827471,0
yqstnuAEVhm_30f3ce4575234a7ba5ff97797f059ae1,yqstnuAEVhm,manual,extended,point_count_disagreement,6,6,0.0338208764501,0.6,0.0214326444004,0.0530979608454,0,0.7,middle,0.11845175145,0.6
yqstnuAEVhm_4642492bb42d40debb1a3bad0ea7a24f,yqstnuAEVhm,manual,extended,point_count_disagreement,5,2,0.02506105284,0.8,0.0214326444004,0.0530979608454,0,0.7,middle,0.0849635398376,0.8
yqstnuAEVhm_48447297e8444171a5db34ccf38bc229,yqstnuAEVhm,manual,extended,point_count_disagreement,6,1,0.0823162044272,0.933333333333,0.0214326444004,0.0530979608454,0,0.7,both_high_disagreement,0.11565116635,0.933333333333
yqstnuAEVhm_9cb726b170554b9bacd039d4db246040,yqstnuAEVhm,manual,extended,point_count_disagreement,5,4,0.0120985973669,0.6,0.0214326444004,0.0530979608454,0,0.7,middle,0.165258940084,0.6
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,manual,extended,point_count_disagreement,23,98,0.183706361975,0.612648221344,0.0214326444004,0.0530979608454,0,0.7,middle,0.0739457771014,0.612648221344
yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,yqstnuAEVhm,manual,extended,point_count_disagreement,24,276,0.0252979648684,0,0.0214326444004,0.0530979608454,0,0.7,middle,0.0414778907922,0
yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,yqstnuAEVhm,manual,extended,point_count_disagreement,5,4,0.0193269380158,0.6,0.0214326444004,0.0530979608454,0,0.7,middle,0.0930126217178,0.6
yqstnuAEVhm_c93bf298b1cb41a1b368a6ce8bcff53d,yqstnuAEVhm,manual,extended,point_count_disagreement,5,3,0.0588774841772,0.7,0.0214326444004,0.0530979608454,0,0.7,both_high_disagreement,0.0761503746714,0.7
yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,yqstnuAEVhm,manual,extended,point_count_disagreement,24,44,0.0424699749039,0.826086956522,0.0214326444004,0.0530979608454,0,0.7,middle,0.20497416166,0.826086956522
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,manual,extended,point_count_disagreement,24,46,0.0778680823545,0.833333333333,0.0214326444004,0.0530979608454,0,0.7,both_high_disagreement,0.126661621917,0.833333333333
yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,yqstnuAEVhm,manual,extended,point_count_disagreement,24,276,0.01283636818,0,0.0214326444004,0.0530979608454,0,0.7,both_low_disagreement,0.0661048343322,0
zsNo4HB9uLZ_4c0aab63a4434cf4878e6f5b3ce9a70b,zsNo4HB9uLZ,manual,extended,point_count_disagreement,4,6,0.0585959547525,0,0.0201743790522,0.0533664320009,0,0.7,models_disagree_humans_agree,,0
zsNo4HB9uLZ_65eefaf93e6249908e6389eb4eabf0f5,zsNo4HB9uLZ,manual,extended,point_count_disagreement,4,3,0.0381043830708,0.5,0.0201743790522,0.0533664320009,0,0.7,middle,0.0638876095199,0.5
zsNo4HB9uLZ_aabf649f606a48a1b16d5bdcd5970602,zsNo4HB9uLZ,manual,extended,point_count_disagreement,4,3,0.0383605149009,0.5,0.0201743790522,0.0533664320009,0,0.7,middle,,0.5
7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,7y3sRwLe3Va,manual,extended,within_topology_geometry_dispersion,5,6,0.0453242828348,0.0626401137484,0.0214968629664,0.0551944424226,0.0397253007193,0.102045162257,middle,0.165170960042,0.4
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,extended,within_topology_geometry_dispersion,24,276,0.0116809808549,0.022511757592,0.0214968629664,0.0551944424226,0.0397253007193,0.102045162257,both_low_disagreement,0.0137944452385,0
7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,7y3sRwLe3Va,manual,extended,within_topology_geometry_dispersion,5,6,0.0339642194342,0.340566354372,0.0214968629664,0.0551944424226,0.0397253007193,0.102045162257,middle,0.170542389057,0.4
7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,7y3sRwLe3Va,manual,extended,within_topology_geometry_dispersion,6,6,0.0821938802514,0.29368440964,0.0214968629664,0.0551944424226,0.0397253007193,0.102045162257,both_high_disagreement,0.271584581168,0.6
7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va,manual,extended,within_topology_geometry_dispersion,6,6,0.0178497838884,0.0177253478985,0.0214968629664,0.0551944424226,0.0397253007193,0.102045162257,both_low_disagreement,0.181316303182,0.6
7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va,manual,extended,within_topology_geometry_dispersion,5,3,0.0215389281409,0.059708590451,0.0214968629664,0.0551944424226,0.0397253007193,0.102045162257,middle,0.0790185295057,0.7
7y3sRwLe3Va_b564162b2c7d4033bfe6ef3dfb959c9e,7y3sRwLe3Va,manual,extended,within_topology_geometry_dispersion,5,6,0.043641220971,0.171666556658,0.0214968629664,0.0551944424226,0.0397253007193,0.102045162257,middle,0.14958282604,0.4
7y3sRwLe3Va_bbcc19afdad742eba89290ad2b5dbf6b,7y3sRwLe3Va,manual,extended,within_topology_geometry_dispersion,5,10,0.0219849548254,0.0910591231823,0.0214968629664,0.0551944424226,0.0397253007193,0.102045162257,middle,0.0668537514732,0
7y3sRwLe3Va_fdab6422162e49db822a37178ab70481,7y3sRwLe3Va,manual,extended,within_topology_geometry_dispersion,5,6,0.016807029775,0.0499534341062,0.0214968629664,0.0551944424226,0.0397253007193,0.102045162257,middle,0.0668997523701,0.4
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,B6ByNegPMKs,manual,extended,within_topology_geometry_dispersion,24,253,0.0823714436,0.117198373746,0.0201641699603,0.0522386376858,0.0389317791168,0.0892514843962,both_high_disagreement,0.120791586108,0.0833333333333
B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,B6ByNegPMKs,manual,extended,within_topology_geometry_dispersion,5,6,0.0570948639916,0.106489725455,0.0201641699603,0.0522386376858,0.0389317791168,0.0892514843962,both_high_disagreement,0.266063052253,0.4
B6ByNegPMKs_7018ca302c584d0d85024187f3568460,B6ByNegPMKs,manual,extended,within_topology_geometry_dispersion,5,10,0.0169284426314,0.0481958237761,0.0201641699603,0.0522386376858,0.0389317791168,0.0892514843962,middle,0.0404898119122,0
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,manual,extended,within_topology_geometry_dispersion,24,231,0.0216895186643,0.209626699836,0.0201641699603,0.0522386376858,0.0389317791168,0.0892514843962,middle,0.200336528656,0.0869565217391
B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,B6ByNegPMKs,manual,extended,within_topology_geometry_dispersion,6,10,0.0273598968044,0.26286352262,0.0201641699603,0.0522386376858,0.0389317791168,0.0892514843962,middle,0.238625419501,0.333333333333
B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,B6ByNegPMKs,manual,extended,within_topology_geometry_dispersion,24,232,0.0730347741299,0.346355599574,0.0201641699603,0.0522386376858,0.0389317791168,0.0892514843962,both_high_disagreement,0.314744058749,0.159420289855
B6ByNegPMKs_e26e2cb761894264a4a34b1046701f6b,B6ByNegPMKs,manual,extended,within_topology_geometry_dispersion,5,3,0.0284955442045,0.0812562313061,0.0201641699603,0.0522386376858,0.0389317791168,0.0892514843962,middle,0.0907535700853,0.7
B6ByNegPMKs_e52609aae11f42a79f6cf50360180fd5,B6ByNegPMKs,manual,extended,within_topology_geometry_dispersion,6,15,0.0355159969085,0.262841002007,0.0201641699603,0.0522386376858,0.0389317791168,0.0892514843962,middle,0.403809440406,0
B6ByNegPMKs_ee063d1562c147f586ebb9f6fdb05ca6,B6ByNegPMKs,manual,extended,within_topology_geometry_dispersion,5,10,0.0709062405461,0.171176560432,0.0201641699603,0.0522386376858,0.0389317791168,0.0892514843962,both_high_disagreement,0.217624483965,0
S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,S9hNv5qa7GM,manual,extended,within_topology_geometry_dispersion,20,153,0.0220568877251,0.108076976833,0.0201743790522,0.0535290170524,0.0401006947774,0.10466781497,middle,0.142566264681,0.105263157895
S9hNv5qa7GM_53d54b73e58940019b731673e65c1902,S9hNv5qa7GM,manual,extended,within_topology_geometry_dispersion,4,1,0.138631378205,0.0243538101763,0.0201743790522,0.0535290170524,0.0401006947774,0.10466781497,models_disagree_humans_agree,0.30773024288,0.666666666667
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,S9hNv5qa7GM,manual,extended,within_topology_geometry_dispersion,20,190,0.0275308648185,0.0376011871379,0.0201743790522,0.0535290170524,0.0401006947774,0.10466781497,middle,0.0323313815376,0
UwV83HsGsw3_16af52545aff47afb4d7b330a49091a2,UwV83HsGsw3,manual,extended,within_topology_geometry_dispersion,5,6,0.108660928451,0.0493877253044,0.0215123572058,0.0549462712565,0.0395304624473,0.106886538299,middle,0.355316663593,0.4
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,manual,extended,within_topology_geometry_dispersion,24,93,0.0530979608454,0.13511365969,0.0215123572058,0.0549462712565,0.0395304624473,0.106886538299,middle,0.183972719784,0.663043478261
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,manual,extended,within_topology_geometry_dispersion,24,211,0.0272206189799,0.0841691693751,0.0215123572058,0.0549462712565,0.0395304624473,0.106886538299,middle,0.101272376545,0.235507246377
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,UwV83HsGsw3,manual,extended,within_topology_geometry_dispersion,7,3,0.0129896424852,0.0467829540047,0.0215123572058,0.0549462712565,0.0395304624473,0.106886538299,middle,0.109768535015,0.8
UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,UwV83HsGsw3,manual,extended,within_topology_geometry_dispersion,5,1,0.0288664192115,0.0807933801821,0.0215123572058,0.0549462712565,0.0395304624473,0.106886538299,middle,0.139108324282,0.9
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,manual,extended,within_topology_geometry_dispersion,23,231,0.0162289568782,0.0254288688354,0.0215123572058,0.0549462712565,0.0395304624473,0.106886538299,both_low_disagreement,0.0203115568748,0.0869565217391
UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,UwV83HsGsw3,manual,extended,within_topology_geometry_dispersion,5,4,0.0200792383659,0.0440070008921,0.0215123572058,0.0549462712565,0.0395304624473,0.106886538299,middle,0.162340125732,0.6
VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,VFuaQ6m2Qom,manual,extended,within_topology_geometry_dispersion,7,7,0.0553185280056,0.0564633984323,0.0201743790522,0.0528593227099,0.0395304624473,0.106886538299,middle,,0.666666666667
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom,manual,extended,within_topology_geometry_dispersion,20,48,0.0295466354007,0.0409992494907,0.0201743790522,0.0528593227099,0.0395304624473,0.106886538299,middle,,0.719298245614
VFuaQ6m2Qom_f0be18aa2f1d4aa2b6adf355a86f34b8,VFuaQ6m2Qom,manual,extended,within_topology_geometry_dispersion,5,1,0.0847253317541,0.0794784990697,0.0201743790522,0.0528593227099,0.0395304624473,0.106886538299,middle,,0.9
X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,X7HyMhZNoso,manual,extended,within_topology_geometry_dispersion,5,6,0.013721153931,0.0881660508633,0.0215123572058,0.0535290170524,0.039949431441,0.106886538299,middle,0.0733765238276,0.4
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,manual,extended,within_topology_geometry_dispersion,24,276,0.0162171013745,0.0369651835105,0.0215123572058,0.0535290170524,0.039949431441,0.106886538299,both_low_disagreement,0.0268498445427,0
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,X7HyMhZNoso,manual,extended,within_topology_geometry_dispersion,5,3,0.0637453739821,0.0597743087537,0.0215123572058,0.0535290170524,0.039949431441,0.106886538299,middle,0.0832267391705,0.7
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,Z6MFQCViBuw,manual,extended,within_topology_geometry_dispersion,5,10,0.0616433322742,0.0711220350012,0.0201743790522,0.051156359728,0.0395304624473,0.106886538299,middle,0.0544723673056,0
Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,Z6MFQCViBuw,manual,extended,within_topology_geometry_dispersion,5,10,0.0592374870967,0.0669165717656,0.0201743790522,0.051156359728,0.0395304624473,0.106886538299,middle,0.0492618627381,0
Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d,Z6MFQCViBuw,manual,extended,within_topology_geometry_dispersion,5,10,0.105317366679,0.0439571090047,0.0201743790522,0.051156359728,0.0395304624473,0.106886538299,middle,0.0851672535211,0
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,manual,extended,within_topology_geometry_dispersion,24,75,0.0506152207491,0.270855280647,0.0201743790522,0.0549462712565,0.039949431441,0.0980144638214,middle,0.254231237438,0.728260869565
b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4,b8cTxDM8gDG,manual,extended,within_topology_geometry_dispersion,5,6,0.0219532091695,0.038521104419,0.0201743790522,0.0549462712565,0.039949431441,0.0980144638214,middle,0.0403162681477,0.4
b8cTxDM8gDG_f3748786c3704532abb2358581488f3f,b8cTxDM8gDG,manual,extended,within_topology_geometry_dispersion,6,15,0.0373450876001,0.461393843429,0.0201743790522,0.0549462712565,0.039949431441,0.0980144638214,middle,0.316739964384,0
e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,e9zR4mvMWw7,manual,extended,within_topology_geometry_dispersion,6,15,0.0137899750169,0.051944120064,0.0214857862706,0.0550703568395,0.0394476895362,0.100029813039,middle,0.0517515220453,0
e9zR4mvMWw7_1d316dfbe35f41dd9203eaf88be5aae8,e9zR4mvMWw7,manual,extended,within_topology_geometry_dispersion,6,15,0.0145734554099,0.215419741646,0.0214857862706,0.0550703568395,0.0394476895362,0.100029813039,models_agree_humans_disagree,0.274994741153,0
e9zR4mvMWw7_4273c4dd97974531b5256f96204fee47,e9zR4mvMWw7,manual,extended,within_topology_geometry_dispersion,6,15,0.0494118698712,0.111432966106,0.0214857862706,0.0550703568395,0.0394476895362,0.100029813039,middle,0.147921968683,0
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,manual,extended,within_topology_geometry_dispersion,24,93,0.0225955132911,0.0908732056508,0.0214857862706,0.0550703568395,0.0394476895362,0.100029813039,middle,0.144927929384,0.663043478261
jh4fc5c5qoQ_30cdb6fe9aa6449788e271f2e24d76ec,jh4fc5c5qoQ,manual,extended,within_topology_geometry_dispersion,4,3,0.0588757447193,0.0641145486904,0.0204927737987,0.0530184148002,0.0397253007193,0.10588242196,middle,0.0789453697843,0.5
jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,jtcxE69GiFV,manual,extended,within_topology_geometry_dispersion,6,15,0.0527797766647,0.0665414562367,0.0201692745062,0.0518565907972,0.0398373660801,0.107283351144,middle,0.131439242864,0
jtcxE69GiFV_67790605390f4d439c3c59395967ec84,jtcxE69GiFV,manual,extended,within_topology_geometry_dispersion,4,3,0.0651528242067,0.0959991146035,0.0201692745062,0.0518565907972,0.0398373660801,0.107283351144,middle,,0.5
jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV,manual,extended,within_topology_geometry_dispersion,4,2,0.0558976343114,0.0597197416014,0.0201692745062,0.0518565907972,0.0398373660801,0.107283351144,middle,0.0769971620439,0.666666666667
jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,jtcxE69GiFV,manual,extended,within_topology_geometry_dispersion,4,1,0.0440971970298,0.0362415159279,0.0201692745062,0.0518565907972,0.0398373660801,0.107283351144,middle,0.0783768373068,0.833333333333
