worker_id,location,missing,extra,quality,rows,buildings,cohort,experiment,scope,metric,model,label,status,edit,time
17,-0.6658652630056805,-0.052469151137260375,-0.00859762971024017,-1.6280729830365834,32,11,current20,rule,reviewed_reference,ospa30,quality2,0,singleton_rejected,,
2,-3.2870197170867685,-0.07395985202340677,-0.01364696166534393,-4.5849481765224365,33,11,current20,rule,reviewed_reference,ospa30,quality2,0,singleton_rejected,,
28,-0.36508874896249277,0.007824004356105333,0.005152787326054749,0.2887482988568674,34,11,current20,rule,reviewed_reference,ospa30,quality2,0,singleton_rejected,,
29,-0.6979365247916688,0.05929459259139949,-0.013229565615121718,0.9422233759440355,34,11,current20,rule,reviewed_reference,ospa30,quality2,0,singleton_rejected,,
30,-0.2633163539286416,0.015357917737499425,-0.01610419964011624,0.3513395508293743,32,11,current20,rule,reviewed_reference,ospa30,quality2,0,singleton_rejected,,
31,0.9705815541272799,0.0102912655294063,-0.00859762971024015,-0.1459431859319349,32,11,current20,rule,reviewed_reference,ospa30,quality2,0,singleton_rejected,,
32,-0.3448886801660946,0.02223322981512058,0.009631536956426514,0.612354966836219,32,11,current20,rule,reviewed_reference,ospa30,quality2,0,singleton_rejected,,
33,1.0586465208789,-0.05685903208964138,-0.005993463043573506,-0.984711590831789,32,11,current20,rule,reviewed_reference,ospa30,quality2,0,singleton_rejected,,
34,0.4787999950001025,0.05534410738642054,0.05763240532802903,2.5853019776459956,35,11,current20,rule,reviewed_reference,ospa30,quality2,0,singleton_rejected,,
35,1.898503358487739,0.011623326855974425,0.016908532241698273,1.1647853441743945,33,11,current20,rule,reviewed_reference,ospa30,quality2,0,singleton_rejected,,
36,-0.717125983445808,0.0004888759120751432,-0.009922020968798026,-0.7809847697217,36,11,current20,rule,reviewed_reference,ospa30,quality2,0,singleton_rejected,,
37,0.3500291046522553,0.05121487335927377,0.042526691798148775,2.3660988646711973,34,11,current20,rule,reviewed_reference,ospa30,quality2,0,singleton_rejected,,
6,0.7180288801385534,-0.0331239130420223,0.0174440369564265,0.015358041044250764,32,11,current20,rule,reviewed_reference,ospa30,quality2,0,singleton_rejected,,
8,-0.5393972124930003,0.04031358695797767,-0.013805963043573502,0.5808012138102556,32,11,current20,rule,reviewed_reference,ospa30,quality2,0,singleton_rejected,,
1,1.3714282550960493,-0.05203197223239382,-4.782613186014987e-05,-0.3714666604966835,36,11,current20,rule,reviewed_reference,ospa30,rule_vector2,1,usable,,
10,0.13467415082262438,0.002404360767501482,-0.009899713043573528,0.2161414299042355,32,11,current20,rule,reviewed_reference,ospa30,rule_vector2,1,usable,,
11,-0.8349689086895157,0.010032555728500467,-0.01236211623492494,-0.46709135515680994,34,11,current20,rule,reviewed_reference,ospa30,rule_vector2,1,usable,,
12,1.735252053244475,-0.0042308703350241225,-0.014709879797727317,1.013725566991486,34,11,current20,rule,reviewed_reference,ospa30,rule_vector2,1,usable,,
13,0.15163919171396326,0.008803170291311018,-0.013805963043573524,0.25598176211963997,32,11,current20,rule,reviewed_reference,ospa30,rule_vector2,1,usable,,
15,-1.151975671592271,-0.022551076428816874,-0.00857305895811714,-1.429641671130014,33,11,current20,rule,reviewed_reference,ospa30,rule_vector2,1,usable,,
17,-0.6658652630056805,-0.052469151137260375,-0.00859762971024017,-1.6280729830365834,32,11,current20,rule,reviewed_reference,ospa30,rule_vector2,1,usable,,
2,-3.2870197170867685,-0.07395985202340677,-0.01364696166534393,-4.5849481765224365,33,11,current20,rule,reviewed_reference,ospa30,rule_vector2,1,usable,,
28,-0.36508874896249277,0.007824004356105333,0.005152787326054749,0.2887482988568674,34,11,current20,rule,reviewed_reference,ospa30,rule_vector2,1,usable,,
29,-0.6979365247916688,0.05929459259139949,-0.013229565615121718,0.9422233759440355,34,11,current20,rule,reviewed_reference,ospa30,rule_vector2,1,usable,,
30,-0.2633163539286416,0.015357917737499425,-0.01610419964011624,0.3513395508293743,32,11,current20,rule,reviewed_reference,ospa30,rule_vector2,1,usable,,
31,0.9705815541272799,0.0102912655294063,-0.00859762971024015,-0.1459431859319349,32,11,current20,rule,reviewed_reference,ospa30,rule_vector2,1,usable,,
32,-0.3448886801660946,0.02223322981512058,0.009631536956426514,0.612354966836219,32,11,current20,rule,reviewed_reference,ospa30,rule_vector2,1,usable,,
33,1.0586465208789,-0.05685903208964138,-0.005993463043573506,-0.984711590831789,32,11,current20,rule,reviewed_reference,ospa30,rule_vector2,1,usable,,
34,0.4787999950001025,0.05534410738642054,0.05763240532802903,2.5853019776459956,35,11,current20,rule,reviewed_reference,ospa30,rule_vector2,2,usable,,
35,1.898503358487739,0.011623326855974425,0.016908532241698273,1.1647853441743945,33,11,current20,rule,reviewed_reference,ospa30,rule_vector2,1,usable,,
36,-0.717125983445808,0.0004888759120751432,-0.009922020968798026,-0.7809847697217,36,11,current20,rule,reviewed_reference,ospa30,rule_vector2,1,usable,,
37,0.3500291046522553,0.05121487335927377,0.042526691798148775,2.3660988646711973,34,11,current20,rule,reviewed_reference,ospa30,rule_vector2,2,usable,,
6,0.7180288801385534,-0.0331239130420223,0.0174440369564265,0.015358041044250764,32,11,current20,rule,reviewed_reference,ospa30,rule_vector2,1,usable,,
8,-0.5393972124930003,0.04031358695797767,-0.013805963043573502,0.5808012138102556,32,11,current20,rule,reviewed_reference,ospa30,rule_vector2,1,usable,,
1,1.3714282550960493,-0.05203197223239382,-4.782613186014987e-05,-0.3714666604966835,36,11,current20,rule,reviewed_reference,ospa30,rule_vector3,2,usable,,
10,0.13467415082262438,0.002404360767501482,-0.009899713043573528,0.2161414299042355,32,11,current20,rule,reviewed_reference,ospa30,rule_vector3,1,usable,,
11,-0.8349689086895157,0.010032555728500467,-0.01236211623492494,-0.46709135515680994,34,11,current20,rule,reviewed_reference,ospa30,rule_vector3,1,usable,,
12,1.735252053244475,-0.0042308703350241225,-0.014709879797727317,1.013725566991486,34,11,current20,rule,reviewed_reference,ospa30,rule_vector3,2,usable,,
13,0.15163919171396326,0.008803170291311018,-0.013805963043573524,0.25598176211963997,32,11,current20,rule,reviewed_reference,ospa30,rule_vector3,1,usable,,
15,-1.151975671592271,-0.022551076428816874,-0.00857305895811714,-1.429641671130014,33,11,current20,rule,reviewed_reference,ospa30,rule_vector3,1,usable,,
17,-0.6658652630056805,-0.052469151137260375,-0.00859762971024017,-1.6280729830365834,32,11,current20,rule,reviewed_reference,ospa30,rule_vector3,1,usable,,
2,-3.2870197170867685,-0.07395985202340677,-0.01364696166534393,-4.5849481765224365,33,11,current20,rule,reviewed_reference,ospa30,rule_vector3,1,usable,,
28,-0.36508874896249277,0.007824004356105333,0.005152787326054749,0.2887482988568674,34,11,current20,rule,reviewed_reference,ospa30,rule_vector3,1,usable,,
29,-0.6979365247916688,0.05929459259139949,-0.013229565615121718,0.9422233759440355,34,11,current20,rule,reviewed_reference,ospa30,rule_vector3,1,usable,,
30,-0.2633163539286416,0.015357917737499425,-0.01610419964011624,0.3513395508293743,32,11,current20,rule,reviewed_reference,ospa30,rule_vector3,1,usable,,
31,0.9705815541272799,0.0102912655294063,-0.00859762971024015,-0.1459431859319349,32,11,current20,rule,reviewed_reference,ospa30,rule_vector3,2,usable,,
32,-0.3448886801660946,0.02223322981512058,0.009631536956426514,0.612354966836219,32,11,current20,rule,reviewed_reference,ospa30,rule_vector3,1,usable,,
33,1.0586465208789,-0.05685903208964138,-0.005993463043573506,-0.984711590831789,32,11,current20,rule,reviewed_reference,ospa30,rule_vector3,2,usable,,
34,0.4787999950001025,0.05534410738642054,0.05763240532802903,2.5853019776459956,35,11,current20,rule,reviewed_reference,ospa30,rule_vector3,3,usable,,
35,1.898503358487739,0.011623326855974425,0.016908532241698273,1.1647853441743945,33,11,current20,rule,reviewed_reference,ospa30,rule_vector3,2,usable,,
36,-0.717125983445808,0.0004888759120751432,-0.009922020968798026,-0.7809847697217,36,11,current20,rule,reviewed_reference,ospa30,rule_vector3,1,usable,,
37,0.3500291046522553,0.05121487335927377,0.042526691798148775,2.3660988646711973,34,11,current20,rule,reviewed_reference,ospa30,rule_vector3,3,usable,,
6,0.7180288801385534,-0.0331239130420223,0.0174440369564265,0.015358041044250764,32,11,current20,rule,reviewed_reference,ospa30,rule_vector3,2,usable,,
8,-0.5393972124930003,0.04031358695797767,-0.013805963043573502,0.5808012138102556,32,11,current20,rule,reviewed_reference,ospa30,rule_vector3,1,usable,,
1,,,,1.7822869161576858,22,10,current20,triad,all,ospa30,quality2,2,usable,3.5543166095054715,-0.60961439258763
10,,,,-0.1489494831375547,20,10,current20,triad,all,ospa30,quality2,1,usable,-0.4050544612176379,-0.4190139384101723
11,,,,3.3917941729669443,21,11,current20,triad,all,ospa30,quality2,2,usable,-4.9889627606462685,-0.6373007548952082
13,,,,-0.611024338431388,22,11,current20,triad,all,ospa30,quality2,1,usable,-0.5468697677481618,-0.6078404054951664
15,,,,-0.4019057524004507,19,10,current20,triad,all,ospa30,quality2,1,usable,-0.7250357956350102,-0.12020292668043989
17,,,,-0.32237124828041797,21,11,current20,triad,all,ospa30,quality2,1,usable,0.4694830695198814,-0.4305028845542164
2,,,,-1.0259258654463732,22,10,current20,triad,all,ospa30,quality2,1,usable,0.5600771554691026,-0.9317469910429454
28,,,,-2.3454023014870407,22,11,current20,triad,all,ospa30,quality2,1,usable,0.17837575131713704,0.7090109566404517
29,,,,0.17298131977238534,22,11,current20,triad,all,ospa30,quality2,1,usable,2.4681545323123975,0.7364765461631745
30,,,,0.181489306526058,12,9,current20,triad,all,ospa30,quality2,1,usable,2.3463642234939117,0.015418424577822538
32,,,,-0.39762109006526447,22,11,current20,triad,all,ospa30,quality2,1,usable,0.6292951924240787,0.7179769318390408
33,,,,-1.2460717993524035,21,11,current20,triad,all,ospa30,quality2,1,usable,-0.06568662682921492,0.2550826500976222
36,,,,-0.4658533012994651,21,11,current20,triad,all,ospa30,quality2,1,usable,-0.5577122846926327,1.309728548059775
37,,,,1.8162044817720415,20,11,current20,triad,all,ospa30,quality2,2,usable,0.882818760428506,0.65661679631936
6,,,,1.4775449594784966,21,10,current20,triad,all,ospa30,quality2,2,usable,-3.79919882737291,-0.9635839114998482
8,,,,-1.8571759767732532,18,9,current20,triad,all,ospa30,quality2,1,usable,-0.00036477032865151696,0.31949535146837993
1,,,,1.7822869161576858,22,10,current20,triad,all,ospa30,edit_quality2,1,usable,3.5543166095054715,-0.60961439258763
10,,,,-0.1489494831375547,20,10,current20,triad,all,ospa30,edit_quality2,1,usable,-0.4050544612176379,-0.4190139384101723
11,,,,3.3917941729669443,21,11,current20,triad,all,ospa30,edit_quality2,2,usable,-4.9889627606462685,-0.6373007548952082
13,,,,-0.611024338431388,22,11,current20,triad,all,ospa30,edit_quality2,1,usable,-0.5468697677481618,-0.6078404054951664
15,,,,-0.4019057524004507,19,10,current20,triad,all,ospa30,edit_quality2,1,usable,-0.7250357956350102,-0.12020292668043989
17,,,,-0.32237124828041797,21,11,current20,triad,all,ospa30,edit_quality2,1,usable,0.4694830695198814,-0.4305028845542164
2,,,,-1.0259258654463732,22,10,current20,triad,all,ospa30,edit_quality2,1,usable,0.5600771554691026,-0.9317469910429454
28,,,,-2.3454023014870407,22,11,current20,triad,all,ospa30,edit_quality2,1,usable,0.17837575131713704,0.7090109566404517
29,,,,0.17298131977238534,22,11,current20,triad,all,ospa30,edit_quality2,1,usable,2.4681545323123975,0.7364765461631745
30,,,,0.181489306526058,12,9,current20,triad,all,ospa30,edit_quality2,1,usable,2.3463642234939117,0.015418424577822538
32,,,,-0.39762109006526447,22,11,current20,triad,all,ospa30,edit_quality2,1,usable,0.6292951924240787,0.7179769318390408
33,,,,-1.2460717993524035,21,11,current20,triad,all,ospa30,edit_quality2,1,usable,-0.06568662682921492,0.2550826500976222
36,,,,-0.4658533012994651,21,11,current20,triad,all,ospa30,edit_quality2,1,usable,-0.5577122846926327,1.309728548059775
37,,,,1.8162044817720415,20,11,current20,triad,all,ospa30,edit_quality2,1,usable,0.882818760428506,0.65661679631936
6,,,,1.4775449594784966,21,10,current20,triad,all,ospa30,edit_quality2,2,usable,-3.79919882737291,-0.9635839114998482
8,,,,-1.8571759767732532,18,9,current20,triad,all,ospa30,edit_quality2,1,usable,-0.00036477032865151696,0.31949535146837993
1,,,,1.7822869161576858,22,10,current20,triad,all,ospa30,time_quality2,2,usable,3.5543166095054715,-0.60961439258763
10,,,,-0.1489494831375547,20,10,current20,triad,all,ospa30,time_quality2,2,usable,-0.4050544612176379,-0.4190139384101723
11,,,,3.3917941729669443,21,11,current20,triad,all,ospa30,time_quality2,2,usable,-4.9889627606462685,-0.6373007548952082
13,,,,-0.611024338431388,22,11,current20,triad,all,ospa30,time_quality2,2,usable,-0.5468697677481618,-0.6078404054951664
15,,,,-0.4019057524004507,19,10,current20,triad,all,ospa30,time_quality2,2,usable,-0.7250357956350102,-0.12020292668043989
17,,,,-0.32237124828041797,21,11,current20,triad,all,ospa30,time_quality2,2,usable,0.4694830695198814,-0.4305028845542164
2,,,,-1.0259258654463732,22,10,current20,triad,all,ospa30,time_quality2,2,usable,0.5600771554691026,-0.9317469910429454
28,,,,-2.3454023014870407,22,11,current20,triad,all,ospa30,time_quality2,1,usable,0.17837575131713704,0.7090109566404517
29,,,,0.17298131977238534,22,11,current20,triad,all,ospa30,time_quality2,1,usable,2.4681545323123975,0.7364765461631745
30,,,,0.181489306526058,12,9,current20,triad,all,ospa30,time_quality2,2,usable,2.3463642234939117,0.015418424577822538
32,,,,-0.39762109006526447,22,11,current20,triad,all,ospa30,time_quality2,1,usable,0.6292951924240787,0.7179769318390408
33,,,,-1.2460717993524035,21,11,current20,triad,all,ospa30,time_quality2,1,usable,-0.06568662682921492,0.2550826500976222
36,,,,-0.4658533012994651,21,11,current20,triad,all,ospa30,time_quality2,1,usable,-0.5577122846926327,1.309728548059775
37,,,,1.8162044817720415,20,11,current20,triad,all,ospa30,time_quality2,1,usable,0.882818760428506,0.65661679631936
6,,,,1.4775449594784966,21,10,current20,triad,all,ospa30,time_quality2,2,usable,-3.79919882737291,-0.9635839114998482
8,,,,-1.8571759767732532,18,9,current20,triad,all,ospa30,time_quality2,1,usable,-0.00036477032865151696,0.31949535146837993
1,,,,1.7822869161576858,22,10,current20,triad,all,ospa30,triad2,1,usable,3.5543166095054715,-0.60961439258763
10,,,,-0.1489494831375547,20,10,current20,triad,all,ospa30,triad2,1,usable,-0.4050544612176379,-0.4190139384101723
11,,,,3.3917941729669443,21,11,current20,triad,all,ospa30,triad2,2,usable,-4.9889627606462685,-0.6373007548952082
13,,,,-0.611024338431388,22,11,current20,triad,all,ospa30,triad2,1,usable,-0.5468697677481618,-0.6078404054951664
15,,,,-0.4019057524004507,19,10,current20,triad,all,ospa30,triad2,1,usable,-0.7250357956350102,-0.12020292668043989
17,,,,-0.32237124828041797,21,11,current20,triad,all,ospa30,triad2,1,usable,0.4694830695198814,-0.4305028845542164
2,,,,-1.0259258654463732,22,10,current20,triad,all,ospa30,triad2,1,usable,0.5600771554691026,-0.9317469910429454
28,,,,-2.3454023014870407,22,11,current20,triad,all,ospa30,triad2,1,usable,0.17837575131713704,0.7090109566404517
29,,,,0.17298131977238534,22,11,current20,triad,all,ospa30,triad2,1,usable,2.4681545323123975,0.7364765461631745
30,,,,0.181489306526058,12,9,current20,triad,all,ospa30,triad2,1,usable,2.3463642234939117,0.015418424577822538
32,,,,-0.39762109006526447,22,11,current20,triad,all,ospa30,triad2,1,usable,0.6292951924240787,0.7179769318390408
33,,,,-1.2460717993524035,21,11,current20,triad,all,ospa30,triad2,1,usable,-0.06568662682921492,0.2550826500976222
36,,,,-0.4658533012994651,21,11,current20,triad,all,ospa30,triad2,1,usable,-0.5577122846926327,1.309728548059775
37,,,,1.8162044817720415,20,11,current20,triad,all,ospa30,triad2,1,usable,0.882818760428506,0.65661679631936
6,,,,1.4775449594784966,21,10,current20,triad,all,ospa30,triad2,2,usable,-3.79919882737291,-0.9635839114998482
8,,,,-1.8571759767732532,18,9,current20,triad,all,ospa30,triad2,1,usable,-0.00036477032865151696,0.31949535146837993
1,,,,1.7822869161576858,22,10,current20,triad,all,ospa30,triad3,2,usable,3.5543166095054715,-0.60961439258763
10,,,,-0.1489494831375547,20,10,current20,triad,all,ospa30,triad3,1,usable,-0.4050544612176379,-0.4190139384101723
11,,,,3.3917941729669443,21,11,current20,triad,all,ospa30,triad3,3,usable,-4.9889627606462685,-0.6373007548952082
13,,,,-0.611024338431388,22,11,current20,triad,all,ospa30,triad3,1,usable,-0.5468697677481618,-0.6078404054951664
15,,,,-0.4019057524004507,19,10,current20,triad,all,ospa30,triad3,1,usable,-0.7250357956350102,-0.12020292668043989
17,,,,-0.32237124828041797,21,11,current20,triad,all,ospa30,triad3,1,usable,0.4694830695198814,-0.4305028845542164
2,,,,-1.0259258654463732,22,10,current20,triad,all,ospa30,triad3,1,usable,0.5600771554691026,-0.9317469910429454
28,,,,-2.3454023014870407,22,11,current20,triad,all,ospa30,triad3,1,usable,0.17837575131713704,0.7090109566404517
29,,,,0.17298131977238534,22,11,current20,triad,all,ospa30,triad3,2,usable,2.4681545323123975,0.7364765461631745
30,,,,0.181489306526058,12,9,current20,triad,all,ospa30,triad3,2,usable,2.3463642234939117,0.015418424577822538
32,,,,-0.39762109006526447,22,11,current20,triad,all,ospa30,triad3,2,usable,0.6292951924240787,0.7179769318390408
33,,,,-1.2460717993524035,21,11,current20,triad,all,ospa30,triad3,1,usable,-0.06568662682921492,0.2550826500976222
36,,,,-0.4658533012994651,21,11,current20,triad,all,ospa30,triad3,1,usable,-0.5577122846926327,1.309728548059775
37,,,,1.8162044817720415,20,11,current20,triad,all,ospa30,triad3,2,usable,0.882818760428506,0.65661679631936
6,,,,1.4775449594784966,21,10,current20,triad,all,ospa30,triad3,3,usable,-3.79919882737291,-0.9635839114998482
8,,,,-1.8571759767732532,18,9,current20,triad,all,ospa30,triad3,1,usable,-0.00036477032865151696,0.31949535146837993
1,,,,1.9264930903766446,22,10,current20,triad,all,ospa60,quality2,2,usable,5.025833530081182,-0.60961439258763
10,,,,-0.09239091707821832,20,10,current20,triad,all,ospa60,quality2,1,usable,-0.33742878445407953,-0.4190139384101723
11,,,,7.094957163117936,21,11,current20,triad,all,ospa60,quality2,2,usable,-9.164438082048926,-0.6373007548952082
13,,,,-0.7930950366688024,22,11,current20,triad,all,ospa60,quality2,1,usable,-0.3983026580640653,-0.6078404054951664
15,,,,-0.5686469530255585,19,10,current20,triad,all,ospa60,quality2,1,usable,-0.951492146247772,-0.12020292668043989
17,,,,-0.36272097330238395,21,11,current20,triad,all,ospa60,quality2,1,usable,1.4107846849836436,-0.4305028845542164
2,,,,-1.7170640437828038,22,10,current20,triad,all,ospa60,quality2,1,usable,1.6152756101428603,-0.9317469910429454
28,,,,-4.21442033456,22,11,current20,triad,all,ospa60,quality2,1,usable,0.30463066516317283,0.7090109566404517
29,,,,-0.5067843890058098,22,11,current20,triad,all,ospa60,quality2,1,usable,3.59243998472981,0.7364765461631745
30,,,,-0.3463394705360615,12,9,current20,triad,all,ospa60,quality2,1,usable,3.288001058639404,0.015418424577822538
32,,,,-0.9375123932148912,22,11,current20,triad,all,ospa60,quality2,1,usable,0.40934832867867654,0.7179769318390408
33,,,,-2.2575387716248483,21,11,current20,triad,all,ospa60,quality2,1,usable,0.4351299603206493,0.2550826500976222
36,,,,-0.6482204289700206,21,11,current20,triad,all,ospa60,quality2,1,usable,-0.7916271041242189,1.309728548059775
37,,,,3.6882507791270793,20,11,current20,triad,all,ospa60,quality2,2,usable,1.8498369330463524,0.65661679631936
6,,,,3.1876143209522123,21,10,current20,triad,all,ospa60,quality2,2,usable,-6.850686478936158,-0.9635839114998482
8,,,,-3.4525816418044735,18,9,current20,triad,all,ospa60,quality2,1,usable,0.5626944980894699,0.31949535146837993
1,,,,1.9264930903766446,22,10,current20,triad,all,ospa60,edit_quality2,1,usable,5.025833530081182,-0.60961439258763
10,,,,-0.09239091707821832,20,10,current20,triad,all,ospa60,edit_quality2,1,usable,-0.33742878445407953,-0.4190139384101723
11,,,,7.094957163117936,21,11,current20,triad,all,ospa60,edit_quality2,2,usable,-9.164438082048926,-0.6373007548952082
13,,,,-0.7930950366688024,22,11,current20,triad,all,ospa60,edit_quality2,1,usable,-0.3983026580640653,-0.6078404054951664
15,,,,-0.5686469530255585,19,10,current20,triad,all,ospa60,edit_quality2,1,usable,-0.951492146247772,-0.12020292668043989
17,,,,-0.36272097330238395,21,11,current20,triad,all,ospa60,edit_quality2,1,usable,1.4107846849836436,-0.4305028845542164
2,,,,-1.7170640437828038,22,10,current20,triad,all,ospa60,edit_quality2,1,usable,1.6152756101428603,-0.9317469910429454
28,,,,-4.21442033456,22,11,current20,triad,all,ospa60,edit_quality2,1,usable,0.30463066516317283,0.7090109566404517
29,,,,-0.5067843890058098,22,11,current20,triad,all,ospa60,edit_quality2,1,usable,3.59243998472981,0.7364765461631745
30,,,,-0.3463394705360615,12,9,current20,triad,all,ospa60,edit_quality2,1,usable,3.288001058639404,0.015418424577822538
32,,,,-0.9375123932148912,22,11,current20,triad,all,ospa60,edit_quality2,1,usable,0.40934832867867654,0.7179769318390408
33,,,,-2.2575387716248483,21,11,current20,triad,all,ospa60,edit_quality2,1,usable,0.4351299603206493,0.2550826500976222
36,,,,-0.6482204289700206,21,11,current20,triad,all,ospa60,edit_quality2,1,usable,-0.7916271041242189,1.309728548059775
37,,,,3.6882507791270793,20,11,current20,triad,all,ospa60,edit_quality2,1,usable,1.8498369330463524,0.65661679631936
6,,,,3.1876143209522123,21,10,current20,triad,all,ospa60,edit_quality2,2,usable,-6.850686478936158,-0.9635839114998482
8,,,,-3.4525816418044735,18,9,current20,triad,all,ospa60,edit_quality2,1,usable,0.5626944980894699,0.31949535146837993
1,,,,1.9264930903766446,22,10,current20,triad,all,ospa60,time_quality2,2,usable,5.025833530081182,-0.60961439258763
10,,,,-0.09239091707821832,20,10,current20,triad,all,ospa60,time_quality2,2,usable,-0.33742878445407953,-0.4190139384101723
11,,,,7.094957163117936,21,11,current20,triad,all,ospa60,time_quality2,2,usable,-9.164438082048926,-0.6373007548952082
13,,,,-0.7930950366688024,22,11,current20,triad,all,ospa60,time_quality2,2,usable,-0.3983026580640653,-0.6078404054951664
15,,,,-0.5686469530255585,19,10,current20,triad,all,ospa60,time_quality2,2,usable,-0.951492146247772,-0.12020292668043989
17,,,,-0.36272097330238395,21,11,current20,triad,all,ospa60,time_quality2,2,usable,1.4107846849836436,-0.4305028845542164
2,,,,-1.7170640437828038,22,10,current20,triad,all,ospa60,time_quality2,2,usable,1.6152756101428603,-0.9317469910429454
28,,,,-4.21442033456,22,11,current20,triad,all,ospa60,time_quality2,1,usable,0.30463066516317283,0.7090109566404517
29,,,,-0.5067843890058098,22,11,current20,triad,all,ospa60,time_quality2,1,usable,3.59243998472981,0.7364765461631745
30,,,,-0.3463394705360615,12,9,current20,triad,all,ospa60,time_quality2,2,usable,3.288001058639404,0.015418424577822538
32,,,,-0.9375123932148912,22,11,current20,triad,all,ospa60,time_quality2,1,usable,0.40934832867867654,0.7179769318390408
33,,,,-2.2575387716248483,21,11,current20,triad,all,ospa60,time_quality2,1,usable,0.4351299603206493,0.2550826500976222
36,,,,-0.6482204289700206,21,11,current20,triad,all,ospa60,time_quality2,1,usable,-0.7916271041242189,1.309728548059775
37,,,,3.6882507791270793,20,11,current20,triad,all,ospa60,time_quality2,1,usable,1.8498369330463524,0.65661679631936
6,,,,3.1876143209522123,21,10,current20,triad,all,ospa60,time_quality2,2,usable,-6.850686478936158,-0.9635839114998482
8,,,,-3.4525816418044735,18,9,current20,triad,all,ospa60,time_quality2,1,usable,0.5626944980894699,0.31949535146837993
1,,,,1.9264930903766446,22,10,current20,triad,all,ospa60,triad2,1,usable,5.025833530081182,-0.60961439258763
10,,,,-0.09239091707821832,20,10,current20,triad,all,ospa60,triad2,1,usable,-0.33742878445407953,-0.4190139384101723
11,,,,7.094957163117936,21,11,current20,triad,all,ospa60,triad2,2,usable,-9.164438082048926,-0.6373007548952082
13,,,,-0.7930950366688024,22,11,current20,triad,all,ospa60,triad2,1,usable,-0.3983026580640653,-0.6078404054951664
15,,,,-0.5686469530255585,19,10,current20,triad,all,ospa60,triad2,1,usable,-0.951492146247772,-0.12020292668043989
17,,,,-0.36272097330238395,21,11,current20,triad,all,ospa60,triad2,1,usable,1.4107846849836436,-0.4305028845542164
2,,,,-1.7170640437828038,22,10,current20,triad,all,ospa60,triad2,1,usable,1.6152756101428603,-0.9317469910429454
28,,,,-4.21442033456,22,11,current20,triad,all,ospa60,triad2,1,usable,0.30463066516317283,0.7090109566404517
29,,,,-0.5067843890058098,22,11,current20,triad,all,ospa60,triad2,1,usable,3.59243998472981,0.7364765461631745
30,,,,-0.3463394705360615,12,9,current20,triad,all,ospa60,triad2,1,usable,3.288001058639404,0.015418424577822538
32,,,,-0.9375123932148912,22,11,current20,triad,all,ospa60,triad2,1,usable,0.40934832867867654,0.7179769318390408
33,,,,-2.2575387716248483,21,11,current20,triad,all,ospa60,triad2,1,usable,0.4351299603206493,0.2550826500976222
36,,,,-0.6482204289700206,21,11,current20,triad,all,ospa60,triad2,1,usable,-0.7916271041242189,1.309728548059775
37,,,,3.6882507791270793,20,11,current20,triad,all,ospa60,triad2,1,usable,1.8498369330463524,0.65661679631936
6,,,,3.1876143209522123,21,10,current20,triad,all,ospa60,triad2,2,usable,-6.850686478936158,-0.9635839114998482
8,,,,-3.4525816418044735,18,9,current20,triad,all,ospa60,triad2,1,usable,0.5626944980894699,0.31949535146837993
1,,,,1.9264930903766446,22,10,current20,triad,all,ospa60,triad3,2,usable,5.025833530081182,-0.60961439258763
10,,,,-0.09239091707821832,20,10,current20,triad,all,ospa60,triad3,2,usable,-0.33742878445407953,-0.4190139384101723
11,,,,7.094957163117936,21,11,current20,triad,all,ospa60,triad3,3,usable,-9.164438082048926,-0.6373007548952082
13,,,,-0.7930950366688024,22,11,current20,triad,all,ospa60,triad3,2,usable,-0.3983026580640653,-0.6078404054951664
15,,,,-0.5686469530255585,19,10,current20,triad,all,ospa60,triad3,2,usable,-0.951492146247772,-0.12020292668043989
17,,,,-0.36272097330238395,21,11,current20,triad,all,ospa60,triad3,2,usable,1.4107846849836436,-0.4305028845542164
2,,,,-1.7170640437828038,22,10,current20,triad,all,ospa60,triad3,2,usable,1.6152756101428603,-0.9317469910429454
28,,,,-4.21442033456,22,11,current20,triad,all,ospa60,triad3,1,usable,0.30463066516317283,0.7090109566404517
29,,,,-0.5067843890058098,22,11,current20,triad,all,ospa60,triad3,1,usable,3.59243998472981,0.7364765461631745
30,,,,-0.3463394705360615,12,9,current20,triad,all,ospa60,triad3,1,usable,3.288001058639404,0.015418424577822538
32,,,,-0.9375123932148912,22,11,current20,triad,all,ospa60,triad3,1,usable,0.40934832867867654,0.7179769318390408
33,,,,-2.2575387716248483,21,11,current20,triad,all,ospa60,triad3,1,usable,0.4351299603206493,0.2550826500976222
36,,,,-0.6482204289700206,21,11,current20,triad,all,ospa60,triad3,1,usable,-0.7916271041242189,1.309728548059775
37,,,,3.6882507791270793,20,11,current20,triad,all,ospa60,triad3,1,usable,1.8498369330463524,0.65661679631936
6,,,,3.1876143209522123,21,10,current20,triad,all,ospa60,triad3,3,usable,-6.850686478936158,-0.9635839114998482
8,,,,-3.4525816418044735,18,9,current20,triad,all,ospa60,triad3,1,usable,0.5626944980894699,0.31949535146837993
1,,,,2.2346862914329773,17,8,current20,triad,without_synthetic,ospa30,quality2,2,usable,3.8046952971858192,-0.5605472757016778
10,,,,-0.6007632258652414,15,8,current20,triad,without_synthetic,ospa30,quality2,1,usable,0.0686483807992139,-0.35266354452956966
