cohort,experiment,scope,metric,model,repeat,left_buildings,right_buildings,status,workers,ari,edit_rho,time_rho,quality_rho,location_rho,missing_rho,extra_rho
all26,triad,all,ospa60,time_quality2,76,7y3sRwLe3Va|B6ByNegPMKs|X7HyMhZNoso|Z6MFQCViBuw|e9zR4mvMWw7|q9vSo1VnCiC,UwV83HsGsw3|b8cTxDM8gDG|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm,usable,19,0.437731196054254,0.7596491228070175,0.9368421052631579,0.6491228070175438,,,
all26,triad,all,ospa60,triad2,76,7y3sRwLe3Va|B6ByNegPMKs|X7HyMhZNoso|Z6MFQCViBuw|e9zR4mvMWw7|q9vSo1VnCiC,UwV83HsGsw3|b8cTxDM8gDG|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm,usable,19,0.5916561314791403,0.7596491228070175,0.9368421052631579,0.6491228070175438,,,
all26,triad,all,ospa60,triad3,76,7y3sRwLe3Va|B6ByNegPMKs|X7HyMhZNoso|Z6MFQCViBuw|e9zR4mvMWw7|q9vSo1VnCiC,UwV83HsGsw3|b8cTxDM8gDG|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm,usable,19,0.2387166103776481,0.7596491228070175,0.9368421052631579,0.6491228070175438,,,
all26,triad,all,ospa60,quality2,77,7y3sRwLe3Va|X7HyMhZNoso|b8cTxDM8gDG|e9zR4mvMWw7|q9vSo1VnCiC|uNb9QFRL6hY,B6ByNegPMKs|UwV83HsGsw3|Z6MFQCViBuw|rPc6DW4iMge|wc2JMjhGNzB|yqstnuAEVhm,usable,19,0.5888260254596889,0.7298245614035088,0.8982456140350877,0.6140350877192983,,,
all26,triad,all,ospa60,edit_quality2,77,7y3sRwLe3Va|X7HyMhZNoso|b8cTxDM8gDG|e9zR4mvMWw7|q9vSo1VnCiC|uNb9QFRL6hY,B6ByNegPMKs|UwV83HsGsw3|Z6MFQCViBuw|rPc6DW4iMge|wc2JMjhGNzB|yqstnuAEVhm,usable,19,0.5152576288144072,0.7298245614035088,0.8982456140350877,0.6140350877192983,,,
all26,triad,all,ospa60,time_quality2,77,7y3sRwLe3Va|X7HyMhZNoso|b8cTxDM8gDG|e9zR4mvMWw7|q9vSo1VnCiC|uNb9QFRL6hY,B6ByNegPMKs|UwV83HsGsw3|Z6MFQCViBuw|rPc6DW4iMge|wc2JMjhGNzB|yqstnuAEVhm,usable,19,0.002386634844868803,0.7298245614035088,0.8982456140350877,0.6140350877192983,,,
all26,triad,all,ospa60,triad2,77,7y3sRwLe3Va|X7HyMhZNoso|b8cTxDM8gDG|e9zR4mvMWw7|q9vSo1VnCiC|uNb9QFRL6hY,B6ByNegPMKs|UwV83HsGsw3|Z6MFQCViBuw|rPc6DW4iMge|wc2JMjhGNzB|yqstnuAEVhm,usable,19,1.0,0.7298245614035088,0.8982456140350877,0.6140350877192983,,,
all26,triad,all,ospa60,triad3,77,7y3sRwLe3Va|X7HyMhZNoso|b8cTxDM8gDG|e9zR4mvMWw7|q9vSo1VnCiC|uNb9QFRL6hY,B6ByNegPMKs|UwV83HsGsw3|Z6MFQCViBuw|rPc6DW4iMge|wc2JMjhGNzB|yqstnuAEVhm,usable,19,0.5221238938053097,0.7298245614035088,0.8982456140350877,0.6140350877192983,,,
all26,triad,all,ospa60,quality2,78,7y3sRwLe3Va|B6ByNegPMKs|X7HyMhZNoso|e9zR4mvMWw7|uNb9QFRL6hY|wc2JMjhGNzB,UwV83HsGsw3|Z6MFQCViBuw|b8cTxDM8gDG|q9vSo1VnCiC|rPc6DW4iMge|yqstnuAEVhm,usable,8,0.46153846153846156,0.2380952380952381,0.8095238095238096,0.3571428571428572,,,
all26,triad,all,ospa60,edit_quality2,78,7y3sRwLe3Va|B6ByNegPMKs|X7HyMhZNoso|e9zR4mvMWw7|uNb9QFRL6hY|wc2JMjhGNzB,UwV83HsGsw3|Z6MFQCViBuw|b8cTxDM8gDG|q9vSo1VnCiC|rPc6DW4iMge|yqstnuAEVhm,usable,8,0.0,0.2380952380952381,0.8095238095238096,0.3571428571428572,,,
all26,triad,all,ospa60,time_quality2,78,7y3sRwLe3Va|B6ByNegPMKs|X7HyMhZNoso|e9zR4mvMWw7|uNb9QFRL6hY|wc2JMjhGNzB,UwV83HsGsw3|Z6MFQCViBuw|b8cTxDM8gDG|q9vSo1VnCiC|rPc6DW4iMge|yqstnuAEVhm,usable,8,0.0,0.2380952380952381,0.8095238095238096,0.3571428571428572,,,
all26,triad,all,ospa60,triad2,78,7y3sRwLe3Va|B6ByNegPMKs|X7HyMhZNoso|e9zR4mvMWw7|uNb9QFRL6hY|wc2JMjhGNzB,UwV83HsGsw3|Z6MFQCViBuw|b8cTxDM8gDG|q9vSo1VnCiC|rPc6DW4iMge|yqstnuAEVhm,usable,8,0.0,0.2380952380952381,0.8095238095238096,0.3571428571428572,,,
all26,triad,all,ospa60,triad3,78,7y3sRwLe3Va|B6ByNegPMKs|X7HyMhZNoso|e9zR4mvMWw7|uNb9QFRL6hY|wc2JMjhGNzB,UwV83HsGsw3|Z6MFQCViBuw|b8cTxDM8gDG|q9vSo1VnCiC|rPc6DW4iMge|yqstnuAEVhm,usable,8,0.1894736842105263,0.2380952380952381,0.8095238095238096,0.3571428571428572,,,
all26,triad,all,ospa60,quality2,79,B6ByNegPMKs|X7HyMhZNoso|q9vSo1VnCiC|rPc6DW4iMge|wc2JMjhGNzB|yqstnuAEVhm,7y3sRwLe3Va|UwV83HsGsw3|Z6MFQCViBuw|b8cTxDM8gDG|e9zR4mvMWw7|uNb9QFRL6hY,usable,19,0.3697788697788698,0.6000000000000001,0.9175438596491228,0.6649122807017543,,,
all26,triad,all,ospa60,edit_quality2,79,B6ByNegPMKs|X7HyMhZNoso|q9vSo1VnCiC|rPc6DW4iMge|wc2JMjhGNzB|yqstnuAEVhm,7y3sRwLe3Va|UwV83HsGsw3|Z6MFQCViBuw|b8cTxDM8gDG|e9zR4mvMWw7|uNb9QFRL6hY,usable,19,0.7577903682719547,0.6000000000000001,0.9175438596491228,0.6649122807017543,,,
all26,triad,all,ospa60,time_quality2,79,B6ByNegPMKs|X7HyMhZNoso|q9vSo1VnCiC|rPc6DW4iMge|wc2JMjhGNzB|yqstnuAEVhm,7y3sRwLe3Va|UwV83HsGsw3|Z6MFQCViBuw|b8cTxDM8gDG|e9zR4mvMWw7|uNb9QFRL6hY,usable,19,0.03971119133574006,0.6000000000000001,0.9175438596491228,0.6649122807017543,,,
all26,triad,all,ospa60,triad2,79,B6ByNegPMKs|X7HyMhZNoso|q9vSo1VnCiC|rPc6DW4iMge|wc2JMjhGNzB|yqstnuAEVhm,7y3sRwLe3Va|UwV83HsGsw3|Z6MFQCViBuw|b8cTxDM8gDG|e9zR4mvMWw7|uNb9QFRL6hY,usable,19,0.41613316261203587,0.6000000000000001,0.9175438596491228,0.6649122807017543,,,
all26,triad,all,ospa60,triad3,79,B6ByNegPMKs|X7HyMhZNoso|q9vSo1VnCiC|rPc6DW4iMge|wc2JMjhGNzB|yqstnuAEVhm,7y3sRwLe3Va|UwV83HsGsw3|Z6MFQCViBuw|b8cTxDM8gDG|e9zR4mvMWw7|uNb9QFRL6hY,usable,19,0.4801641586867305,0.6000000000000001,0.9175438596491228,0.6649122807017543,,,
all26,triad,all,ospa60,quality2,80,7y3sRwLe3Va|B6ByNegPMKs|UwV83HsGsw3|X7HyMhZNoso|e9zR4mvMWw7|wc2JMjhGNzB,Z6MFQCViBuw|b8cTxDM8gDG|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY|yqstnuAEVhm,usable,18,0.35539743469712587,0.6388028895768835,0.9525283797729618,0.44685242518059853,,,
all26,triad,all,ospa60,edit_quality2,80,7y3sRwLe3Va|B6ByNegPMKs|UwV83HsGsw3|X7HyMhZNoso|e9zR4mvMWw7|wc2JMjhGNzB,Z6MFQCViBuw|b8cTxDM8gDG|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY|yqstnuAEVhm,usable,18,1.0,0.6388028895768835,0.9525283797729618,0.44685242518059853,,,
all26,triad,all,ospa60,time_quality2,80,7y3sRwLe3Va|B6ByNegPMKs|UwV83HsGsw3|X7HyMhZNoso|e9zR4mvMWw7|wc2JMjhGNzB,Z6MFQCViBuw|b8cTxDM8gDG|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY|yqstnuAEVhm,usable,18,0.012075471698113165,0.6388028895768835,0.9525283797729618,0.44685242518059853,,,
all26,triad,all,ospa60,triad2,80,7y3sRwLe3Va|B6ByNegPMKs|UwV83HsGsw3|X7HyMhZNoso|e9zR4mvMWw7|wc2JMjhGNzB,Z6MFQCViBuw|b8cTxDM8gDG|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY|yqstnuAEVhm,usable,18,1.0,0.6388028895768835,0.9525283797729618,0.44685242518059853,,,
all26,triad,all,ospa60,triad3,80,7y3sRwLe3Va|B6ByNegPMKs|UwV83HsGsw3|X7HyMhZNoso|e9zR4mvMWw7|wc2JMjhGNzB,Z6MFQCViBuw|b8cTxDM8gDG|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY|yqstnuAEVhm,usable,18,0.7910406992624965,0.6388028895768835,0.9525283797729618,0.44685242518059853,,,
all26,triad,all,ospa60,quality2,81,X7HyMhZNoso|Z6MFQCViBuw|b8cTxDM8gDG|e9zR4mvMWw7|q9vSo1VnCiC|yqstnuAEVhm,7y3sRwLe3Va|B6ByNegPMKs|UwV83HsGsw3|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB,usable,20,0.45567913717559827,0.825563909774436,0.9233082706766916,0.5518796992481202,,,
all26,triad,all,ospa60,edit_quality2,81,X7HyMhZNoso|Z6MFQCViBuw|b8cTxDM8gDG|e9zR4mvMWw7|q9vSo1VnCiC|yqstnuAEVhm,7y3sRwLe3Va|B6ByNegPMKs|UwV83HsGsw3|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB,usable,20,0.21435659940456497,0.825563909774436,0.9233082706766916,0.5518796992481202,,,
all26,triad,all,ospa60,time_quality2,81,X7HyMhZNoso|Z6MFQCViBuw|b8cTxDM8gDG|e9zR4mvMWw7|q9vSo1VnCiC|yqstnuAEVhm,7y3sRwLe3Va|B6ByNegPMKs|UwV83HsGsw3|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB,usable,20,0.4327362135581313,0.825563909774436,0.9233082706766916,0.5518796992481202,,,
all26,triad,all,ospa60,triad2,81,X7HyMhZNoso|Z6MFQCViBuw|b8cTxDM8gDG|e9zR4mvMWw7|q9vSo1VnCiC|yqstnuAEVhm,7y3sRwLe3Va|B6ByNegPMKs|UwV83HsGsw3|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB,usable,20,0.4327362135581313,0.825563909774436,0.9233082706766916,0.5518796992481202,,,
all26,triad,all,ospa60,triad3,81,X7HyMhZNoso|Z6MFQCViBuw|b8cTxDM8gDG|e9zR4mvMWw7|q9vSo1VnCiC|yqstnuAEVhm,7y3sRwLe3Va|B6ByNegPMKs|UwV83HsGsw3|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB,usable,20,0.24687229035055125,0.825563909774436,0.9233082706766916,0.5518796992481202,,,
all26,triad,all,ospa60,quality2,82,X7HyMhZNoso|Z6MFQCViBuw|b8cTxDM8gDG|e9zR4mvMWw7|wc2JMjhGNzB|yqstnuAEVhm,7y3sRwLe3Va|B6ByNegPMKs|UwV83HsGsw3|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY,usable,16,0.04069767441860457,0.55,0.8970588235294116,0.22352941176470587,,,
all26,triad,all,ospa60,edit_quality2,82,X7HyMhZNoso|Z6MFQCViBuw|b8cTxDM8gDG|e9zR4mvMWw7|wc2JMjhGNzB|yqstnuAEVhm,7y3sRwLe3Va|B6ByNegPMKs|UwV83HsGsw3|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY,unavailable_classification,16,,,,,,,
all26,triad,all,ospa60,time_quality2,82,X7HyMhZNoso|Z6MFQCViBuw|b8cTxDM8gDG|e9zR4mvMWw7|wc2JMjhGNzB|yqstnuAEVhm,7y3sRwLe3Va|B6ByNegPMKs|UwV83HsGsw3|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY,usable,16,0.017199017199017154,0.55,0.8970588235294116,0.22352941176470587,,,
all26,triad,all,ospa60,triad2,82,X7HyMhZNoso|Z6MFQCViBuw|b8cTxDM8gDG|e9zR4mvMWw7|wc2JMjhGNzB|yqstnuAEVhm,7y3sRwLe3Va|B6ByNegPMKs|UwV83HsGsw3|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY,unavailable_classification,16,,,,,,,
all26,triad,all,ospa60,triad3,82,X7HyMhZNoso|Z6MFQCViBuw|b8cTxDM8gDG|e9zR4mvMWw7|wc2JMjhGNzB|yqstnuAEVhm,7y3sRwLe3Va|B6ByNegPMKs|UwV83HsGsw3|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY,unavailable_classification,16,,,,,,,
all26,triad,all,ospa60,quality2,83,7y3sRwLe3Va|X7HyMhZNoso|Z6MFQCViBuw|b8cTxDM8gDG|e9zR4mvMWw7|rPc6DW4iMge,B6ByNegPMKs|UwV83HsGsw3|q9vSo1VnCiC|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm,usable,19,0.25909878682842286,0.6245614035087719,0.8947368421052632,0.6771929824561403,,,
all26,triad,all,ospa60,edit_quality2,83,7y3sRwLe3Va|X7HyMhZNoso|Z6MFQCViBuw|b8cTxDM8gDG|e9zR4mvMWw7|rPc6DW4iMge,B6ByNegPMKs|UwV83HsGsw3|q9vSo1VnCiC|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm,usable,19,0.5076219512195123,0.6245614035087719,0.8947368421052632,0.6771929824561403,,,
all26,triad,all,ospa60,time_quality2,83,7y3sRwLe3Va|X7HyMhZNoso|Z6MFQCViBuw|b8cTxDM8gDG|e9zR4mvMWw7|rPc6DW4iMge,B6ByNegPMKs|UwV83HsGsw3|q9vSo1VnCiC|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm,usable,19,0.5076219512195123,0.6245614035087719,0.8947368421052632,0.6771929824561403,,,
all26,triad,all,ospa60,triad2,83,7y3sRwLe3Va|X7HyMhZNoso|Z6MFQCViBuw|b8cTxDM8gDG|e9zR4mvMWw7|rPc6DW4iMge,B6ByNegPMKs|UwV83HsGsw3|q9vSo1VnCiC|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm,usable,19,0.5916561314791403,0.6245614035087719,0.8947368421052632,0.6771929824561403,,,
all26,triad,all,ospa60,triad3,83,7y3sRwLe3Va|X7HyMhZNoso|Z6MFQCViBuw|b8cTxDM8gDG|e9zR4mvMWw7|rPc6DW4iMge,B6ByNegPMKs|UwV83HsGsw3|q9vSo1VnCiC|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm,usable,19,0.553730426773104,0.6245614035087719,0.8947368421052632,0.6771929824561403,,,
all26,triad,all,ospa60,quality2,84,B6ByNegPMKs|UwV83HsGsw3|X7HyMhZNoso|e9zR4mvMWw7|wc2JMjhGNzB|yqstnuAEVhm,7y3sRwLe3Va|Z6MFQCViBuw|b8cTxDM8gDG|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY,usable,19,0.41613316261203587,0.8070175438596491,0.9684210526315788,0.556140350877193,,,
all26,triad,all,ospa60,edit_quality2,84,B6ByNegPMKs|UwV83HsGsw3|X7HyMhZNoso|e9zR4mvMWw7|wc2JMjhGNzB|yqstnuAEVhm,7y3sRwLe3Va|Z6MFQCViBuw|b8cTxDM8gDG|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY,usable,19,0.5635135135135135,0.8070175438596491,0.9684210526315788,0.556140350877193,,,
all26,triad,all,ospa60,time_quality2,84,B6ByNegPMKs|UwV83HsGsw3|X7HyMhZNoso|e9zR4mvMWw7|wc2JMjhGNzB|yqstnuAEVhm,7y3sRwLe3Va|Z6MFQCViBuw|b8cTxDM8gDG|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY,usable,19,0.002386634844868803,0.8070175438596491,0.9684210526315788,0.556140350877193,,,
all26,triad,all,ospa60,triad2,84,B6ByNegPMKs|UwV83HsGsw3|X7HyMhZNoso|e9zR4mvMWw7|wc2JMjhGNzB|yqstnuAEVhm,7y3sRwLe3Va|Z6MFQCViBuw|b8cTxDM8gDG|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY,usable,19,1.0,0.8070175438596491,0.9684210526315788,0.556140350877193,,,
all26,triad,all,ospa60,triad3,84,B6ByNegPMKs|UwV83HsGsw3|X7HyMhZNoso|e9zR4mvMWw7|wc2JMjhGNzB|yqstnuAEVhm,7y3sRwLe3Va|Z6MFQCViBuw|b8cTxDM8gDG|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY,usable,19,0.6578947368421053,0.8070175438596491,0.9684210526315788,0.556140350877193,,,
all26,triad,all,ospa60,quality2,85,UwV83HsGsw3|X7HyMhZNoso|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB,7y3sRwLe3Va|B6ByNegPMKs|Z6MFQCViBuw|b8cTxDM8gDG|e9zR4mvMWw7|yqstnuAEVhm,usable,20,0.02145922746781119,0.4977443609022556,0.9308270676691727,0.46917293233082696,,,
all26,triad,all,ospa60,edit_quality2,85,UwV83HsGsw3|X7HyMhZNoso|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB,7y3sRwLe3Va|B6ByNegPMKs|Z6MFQCViBuw|b8cTxDM8gDG|e9zR4mvMWw7|yqstnuAEVhm,usable,20,0.7852468768590125,0.4977443609022556,0.9308270676691727,0.46917293233082696,,,
all26,triad,all,ospa60,time_quality2,85,UwV83HsGsw3|X7HyMhZNoso|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB,7y3sRwLe3Va|B6ByNegPMKs|Z6MFQCViBuw|b8cTxDM8gDG|e9zR4mvMWw7|yqstnuAEVhm,usable,20,-0.056622851365015076,0.4977443609022556,0.9308270676691727,0.46917293233082696,,,
all26,triad,all,ospa60,triad2,85,UwV83HsGsw3|X7HyMhZNoso|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB,7y3sRwLe3Va|B6ByNegPMKs|Z6MFQCViBuw|b8cTxDM8gDG|e9zR4mvMWw7|yqstnuAEVhm,usable,20,0.6061722708429295,0.4977443609022556,0.9308270676691727,0.46917293233082696,,,
all26,triad,all,ospa60,triad3,85,UwV83HsGsw3|X7HyMhZNoso|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB,7y3sRwLe3Va|B6ByNegPMKs|Z6MFQCViBuw|b8cTxDM8gDG|e9zR4mvMWw7|yqstnuAEVhm,usable,20,0.23541247484909456,0.4977443609022556,0.9308270676691727,0.46917293233082696,,,
all26,triad,all,ospa60,quality2,86,7y3sRwLe3Va|b8cTxDM8gDG|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB,B6ByNegPMKs|UwV83HsGsw3|X7HyMhZNoso|Z6MFQCViBuw|e9zR4mvMWw7|yqstnuAEVhm,usable,19,0.5916561314791403,0.6140350877192983,0.9245614035087718,0.6333333333333333,,,
all26,triad,all,ospa60,edit_quality2,86,7y3sRwLe3Va|b8cTxDM8gDG|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB,B6ByNegPMKs|UwV83HsGsw3|X7HyMhZNoso|Z6MFQCViBuw|e9zR4mvMWw7|yqstnuAEVhm,usable,19,0.43564356435643564,0.6140350877192983,0.9245614035087718,0.6333333333333333,,,
all26,triad,all,ospa60,time_quality2,86,7y3sRwLe3Va|b8cTxDM8gDG|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB,B6ByNegPMKs|UwV83HsGsw3|X7HyMhZNoso|Z6MFQCViBuw|e9zR4mvMWw7|yqstnuAEVhm,usable,19,0.014409221902017367,0.6140350877192983,0.9245614035087718,0.6333333333333333,,,
all26,triad,all,ospa60,triad2,86,7y3sRwLe3Va|b8cTxDM8gDG|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB,B6ByNegPMKs|UwV83HsGsw3|X7HyMhZNoso|Z6MFQCViBuw|e9zR4mvMWw7|yqstnuAEVhm,usable,19,0.5916561314791403,0.6140350877192983,0.9245614035087718,0.6333333333333333,,,
all26,triad,all,ospa60,triad3,86,7y3sRwLe3Va|b8cTxDM8gDG|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB,B6ByNegPMKs|UwV83HsGsw3|X7HyMhZNoso|Z6MFQCViBuw|e9zR4mvMWw7|yqstnuAEVhm,usable,19,0.553730426773104,0.6140350877192983,0.9245614035087718,0.6333333333333333,,,
all26,triad,all,ospa60,quality2,87,UwV83HsGsw3|X7HyMhZNoso|b8cTxDM8gDG|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB,7y3sRwLe3Va|B6ByNegPMKs|Z6MFQCViBuw|e9zR4mvMWw7|q9vSo1VnCiC|yqstnuAEVhm,usable,19,0.04773269689737476,0.6175438596491227,0.943859649122807,0.5894736842105263,,,
all26,triad,all,ospa60,edit_quality2,87,UwV83HsGsw3|X7HyMhZNoso|b8cTxDM8gDG|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB,7y3sRwLe3Va|B6ByNegPMKs|Z6MFQCViBuw|e9zR4mvMWw7|q9vSo1VnCiC|yqstnuAEVhm,usable,19,0.3043124491456469,0.6175438596491227,0.943859649122807,0.5894736842105263,,,
all26,triad,all,ospa60,time_quality2,87,UwV83HsGsw3|X7HyMhZNoso|b8cTxDM8gDG|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB,7y3sRwLe3Va|B6ByNegPMKs|Z6MFQCViBuw|e9zR4mvMWw7|q9vSo1VnCiC|yqstnuAEVhm,usable,19,0.18170631665299428,0.6175438596491227,0.943859649122807,0.5894736842105263,,,
all26,triad,all,ospa60,triad2,87,UwV83HsGsw3|X7HyMhZNoso|b8cTxDM8gDG|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB,7y3sRwLe3Va|B6ByNegPMKs|Z6MFQCViBuw|e9zR4mvMWw7|q9vSo1VnCiC|yqstnuAEVhm,usable,19,0.5916561314791403,0.6175438596491227,0.943859649122807,0.5894736842105263,,,
all26,triad,all,ospa60,triad3,87,UwV83HsGsw3|X7HyMhZNoso|b8cTxDM8gDG|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB,7y3sRwLe3Va|B6ByNegPMKs|Z6MFQCViBuw|e9zR4mvMWw7|q9vSo1VnCiC|yqstnuAEVhm,usable,19,0.15996315627878413,0.6175438596491227,0.943859649122807,0.5894736842105263,,,
all26,triad,all,ospa60,quality2,88,7y3sRwLe3Va|b8cTxDM8gDG|q9vSo1VnCiC|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm,B6ByNegPMKs|UwV83HsGsw3|X7HyMhZNoso|Z6MFQCViBuw|e9zR4mvMWw7|rPc6DW4iMge,usable,19,0.41613316261203587,0.5385964912280702,0.9298245614035087,0.612280701754386,,,
all26,triad,all,ospa60,edit_quality2,88,7y3sRwLe3Va|b8cTxDM8gDG|q9vSo1VnCiC|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm,B6ByNegPMKs|UwV83HsGsw3|X7HyMhZNoso|Z6MFQCViBuw|e9zR4mvMWw7|rPc6DW4iMge,usable,19,0.3043124491456469,0.5385964912280702,0.9298245614035087,0.612280701754386,,,
all26,triad,all,ospa60,time_quality2,88,7y3sRwLe3Va|b8cTxDM8gDG|q9vSo1VnCiC|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm,B6ByNegPMKs|UwV83HsGsw3|X7HyMhZNoso|Z6MFQCViBuw|e9zR4mvMWw7|rPc6DW4iMge,usable,19,0.014409221902017367,0.5385964912280702,0.9298245614035087,0.612280701754386,,,
all26,triad,all,ospa60,triad2,88,7y3sRwLe3Va|b8cTxDM8gDG|q9vSo1VnCiC|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm,B6ByNegPMKs|UwV83HsGsw3|X7HyMhZNoso|Z6MFQCViBuw|e9zR4mvMWw7|rPc6DW4iMge,usable,19,0.5916561314791403,0.5385964912280702,0.9298245614035087,0.612280701754386,,,
all26,triad,all,ospa60,triad3,88,7y3sRwLe3Va|b8cTxDM8gDG|q9vSo1VnCiC|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm,B6ByNegPMKs|UwV83HsGsw3|X7HyMhZNoso|Z6MFQCViBuw|e9zR4mvMWw7|rPc6DW4iMge,usable,19,0.18004640371229702,0.5385964912280702,0.9298245614035087,0.612280701754386,,,
all26,triad,all,ospa60,quality2,89,UwV83HsGsw3|X7HyMhZNoso|Z6MFQCViBuw|b8cTxDM8gDG|q9vSo1VnCiC|rPc6DW4iMge,7y3sRwLe3Va|B6ByNegPMKs|e9zR4mvMWw7|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm,usable,14,-0.08254430687059969,0.8593406593406594,0.9208791208791209,0.410989010989011,,,
all26,triad,all,ospa60,edit_quality2,89,UwV83HsGsw3|X7HyMhZNoso|Z6MFQCViBuw|b8cTxDM8gDG|q9vSo1VnCiC|rPc6DW4iMge,7y3sRwLe3Va|B6ByNegPMKs|e9zR4mvMWw7|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm,usable,14,0.0,0.8593406593406594,0.9208791208791209,0.410989010989011,,,
all26,triad,all,ospa60,time_quality2,89,UwV83HsGsw3|X7HyMhZNoso|Z6MFQCViBuw|b8cTxDM8gDG|q9vSo1VnCiC|rPc6DW4iMge,7y3sRwLe3Va|B6ByNegPMKs|e9zR4mvMWw7|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm,usable,14,0.11392405063291132,0.8593406593406594,0.9208791208791209,0.410989010989011,,,
all26,triad,all,ospa60,triad2,89,UwV83HsGsw3|X7HyMhZNoso|Z6MFQCViBuw|b8cTxDM8gDG|q9vSo1VnCiC|rPc6DW4iMge,7y3sRwLe3Va|B6ByNegPMKs|e9zR4mvMWw7|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm,usable,14,-0.03625377643504518,0.8593406593406594,0.9208791208791209,0.410989010989011,,,
all26,triad,all,ospa60,triad3,89,UwV83HsGsw3|X7HyMhZNoso|Z6MFQCViBuw|b8cTxDM8gDG|q9vSo1VnCiC|rPc6DW4iMge,7y3sRwLe3Va|B6ByNegPMKs|e9zR4mvMWw7|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm,unavailable_classification,14,,,,,,,
all26,triad,all,ospa60,quality2,90,7y3sRwLe3Va|X7HyMhZNoso|b8cTxDM8gDG|q9vSo1VnCiC|uNb9QFRL6hY|wc2JMjhGNzB,B6ByNegPMKs|UwV83HsGsw3|Z6MFQCViBuw|e9zR4mvMWw7|rPc6DW4iMge|yqstnuAEVhm,usable,19,0.35410764872521255,0.40877192982456134,0.9175438596491228,0.6210526315789473,,,
