schema_version,rule_version,source_artifact,source_sha256,dependency_bundle_id,dependency_bundle_json,stage,pool,condition,validity_status,interpretation_allowed,base_task_id,building_id,geometry_context_schema_version,geometry_context_provenance,valid_k,boundary_similarity_mean,boundary_similarity_min,wallwall_similarity_mean,wallwall_similarity_min,q_boundary_mean,q_boundary_min,q_wallwall_mean,q_wallwall_min,boundary_mode_count,wallwall_mode_count,boundary_largest_gap,wallwall_largest_gap,medoid_margin_boundary,medoid_margin_wallwall,leave_two_out_status,medoid_boundary_worker_id,medoid_wallwall_worker_id,medoid_ambiguous,medoid_boundary_ambiguous,medoid_wallwall_ambiguous,medoid_score_table_json,medoid_worker_id,stability_status,peer_support,medoid_annotation_id,medoid_geometry_sha256,medoid_margin,largest_cluster_support,second_mode_support,leave_one_out_stability,leave_two_out_stability,metric_compatibility,consensus_status,primary_eligible,sensitivity_eligible
paper_a_vfinal_sidecar_v1,geometry_loo_heldout_consensus_v3,analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\c1_canonical_geometry.jsonl,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,085f05b0b28a315dab38fd982f75c843af85f62857b3088d1daaf21c237cf980,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_formal_audit_20260802_v16_final\\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\\c1_canonical_geometry.jsonl"",""sha256"":""d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799""}]",C1,,manual,stable_candidate,False,uNb9QFRL6hY_5b62816d9cf94f17ae166291822ea9ab,uNb9QFRL6hY,,,5,0.9762857725305446,0.9625717296470654,0.9634446096689239,0.9324809284387268,0.9762857725305446,0.9625717296470654,0.9634446096689239,0.9324809284387268,1,1,0.01300354797187131,0.03127089657015125,0.0,0.0,sensitive,,,True,True,True,"[{""boundary_score"": 0.9758305009662681, ""wallwall_score"": 0.9734200179028044, ""worker_id"": ""28""}, {""boundary_score"": 0.968593891824182, ""wallwall_score"": 0.935990711149556, ""worker_id"": ""29""}, {""boundary_score"": 0.9692652458998817, ""wallwall_score"": 0.9602473588741601, ""worker_id"": ""36""}, {""boundary_score"": 0.9838696119811958, ""wallwall_score"": 0.9737824802090495, ""worker_id"": ""17""}, {""boundary_score"": 0.9838696119811958, ""wallwall_score"": 0.9737824802090495, ""worker_id"": ""6""}]",17,stable_candidate,5,0dfa885b59782e4c1c1b,0fcca6ff1d4a53c0df44589af5f947771e53dd4e135d356e1d0ed3e301de91a0,0.0,3,1,robust,sensitive,compatible,weak,False,True
paper_a_vfinal_sidecar_v1,geometry_loo_heldout_consensus_v3,analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\c1_canonical_geometry.jsonl,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,085f05b0b28a315dab38fd982f75c843af85f62857b3088d1daaf21c237cf980,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_formal_audit_20260802_v16_final\\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\\c1_canonical_geometry.jsonl"",""sha256"":""d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799""}]",C1,,manual,multimodal_candidate,False,uNb9QFRL6hY_6115ed700b5144cfa3443346381cb7cd,uNb9QFRL6hY,,,5,0.9486672110381955,0.9098632959873917,0.9465488613661366,0.8775435194278348,0.9486672110381955,0.9098632959873917,0.9465488613661366,0.8775435194278348,1,2,0.03522064085361787,0.05023306884823153,0.0028637050191411273,0.00020673420118766384,sensitive,1,12,False,False,False,"[{""boundary_score"": 0.9541321493039446, ""wallwall_score"": 0.9598376398810843, ""worker_id"": ""27""}, {""boundary_score"": 0.956222852502195, ""wallwall_score"": 0.9610857875656982, ""worker_id"": ""30""}, {""boundary_score"": 0.9590865575213361, ""wallwall_score"": 0.9578788957119956, ""worker_id"": ""1""}, {""boundary_score"": 0.9510532182462258, ""wallwall_score"": 0.9612925217668858, ""worker_id"": ""12""}, {""boundary_score"": 0.9228412776172764, ""wallwall_score"": 0.8926494619050189, ""worker_id"": ""2""}]",1,multimodal_candidate,5,f0b7c25018d49988f041,3e3efefa31fbe98b58d4dc47b4d7f7e108c37e730655fbe6e12f9f1e4ffe85c3,0.0032901764420973922,3,1,sensitive,sensitive,compatible,weak,False,True
paper_a_vfinal_sidecar_v1,geometry_loo_heldout_consensus_v3,analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\c1_canonical_geometry.jsonl,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,085f05b0b28a315dab38fd982f75c843af85f62857b3088d1daaf21c237cf980,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_formal_audit_20260802_v16_final\\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\\c1_canonical_geometry.jsonl"",""sha256"":""d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799""}]",C1,,manual,stable_candidate,False,uNb9QFRL6hY_6a500a9a43a340eb817c58bb084327fe,uNb9QFRL6hY,,,5,0.9594015588568052,0.9263599430328476,0.9326214325081794,0.8864867591447724,0.9594015588568052,0.9263599430328476,0.9326214325081794,0.8864867591447724,1,1,0.0204698504379609,0.030758196680813032,0.001213854659565916,0.002116745701504552,sensitive,28,28,False,False,False,"[{""boundary_score"": 0.9592120059269985, ""wallwall_score"": 0.9313260526789823, ""worker_id"": ""27""}, {""boundary_score"": 0.9694076957334601, ""wallwall_score"": 0.9460707482914531, ""worker_id"": ""28""}, {""boundary_score"": 0.9681938410738942, ""wallwall_score"": 0.9439540025899485, ""worker_id"": ""29""}, {""boundary_score"": 0.9648495376607561, ""wallwall_score"": 0.9396788399545065, ""worker_id"": ""30""}, {""boundary_score"": 0.9353447138889166, ""wallwall_score"": 0.9020775190260062, ""worker_id"": ""36""}]",27,stable_candidate,5,c0e23bd981313dc96d38,1d96c747306cfa29761008d74c510e287a3706e4de13bcffdfc5ed6c4bff7ca6,0.0,2,2,sensitive,sensitive,compatible,multimodal,False,False
paper_a_vfinal_sidecar_v1,geometry_loo_heldout_consensus_v3,analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\c1_canonical_geometry.jsonl,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,085f05b0b28a315dab38fd982f75c843af85f62857b3088d1daaf21c237cf980,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_formal_audit_20260802_v16_final\\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\\c1_canonical_geometry.jsonl"",""sha256"":""d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799""}]",C1,,manual,stable_candidate,False,uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,uNb9QFRL6hY,,,5,0.9930458679485146,0.9876355060030879,0.9939146899622509,0.987221958454617,0.9930458679485146,0.9876355060030879,0.9939146899622509,0.987221958454617,1,1,0.0037001610115857675,0.005717521562414674,2.678954148960244e-06,1.1066519735924985e-05,sensitive,32,31,False,False,False,"[{""boundary_score"": 0.9934211530061853, ""wallwall_score"": 0.9957155820427532, ""worker_id"": ""31""}, {""boundary_score"": 0.9940664830287028, ""wallwall_score"": 0.9952730287469134, ""worker_id"": ""32""}, {""boundary_score"": 0.9940638040745539, ""wallwall_score"": 0.9941253543495315, ""worker_id"": ""17""}, {""boundary_score"": 0.9898316594975471, ""wallwall_score"": 0.9887549691490387, ""worker_id"": ""6""}, {""boundary_score"": 0.9938462401355836, ""wallwall_score"": 0.9957045155230173, ""worker_id"": ""8""}]",32,stable_candidate,5,d2c9465ce508ba7c1195,be63121da59865a17bcf8ad22c3c946132eb7a6d133672cf550222b77dc2d9ce,0.0004370212092275061,4,0,sensitive,sensitive,compatible,weak,False,True
paper_a_vfinal_sidecar_v1,geometry_loo_heldout_consensus_v3,analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\c1_canonical_geometry.jsonl,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,085f05b0b28a315dab38fd982f75c843af85f62857b3088d1daaf21c237cf980,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_formal_audit_20260802_v16_final\\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\\c1_canonical_geometry.jsonl"",""sha256"":""d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799""}]",C1,,semi,stable_candidate,False,uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,uNb9QFRL6hY,,,4,0.99630955258504,0.9926191051700798,0.9937443033854166,0.9874886067708333,0.99630955258504,0.9926191051700798,0.9937443033854166,0.9874886067708333,1,1,0.007380894829920215,0.012511393229166723,0.0,0.0,not_evaluable,,,True,True,True,"[{""boundary_score"": 0.9926191051700798, ""wallwall_score"": 0.9874886067708332, ""worker_id"": ""34""}, {""boundary_score"": 0.9975397017233599, ""wallwall_score"": 0.9958295355902779, ""worker_id"": ""11""}, {""boundary_score"": 0.9975397017233599, ""wallwall_score"": 0.9958295355902779, ""worker_id"": ""12""}, {""boundary_score"": 0.9975397017233599, ""wallwall_score"": 0.9958295355902779, ""worker_id"": ""15""}]",11,stable_candidate,4,702f8663c962b7634220,d6027c61830c6c7281f0da36e46dd97b1bf4f2c1f18bf94142445418cddd491b,0.0,3,0,sensitive,not_evaluable,compatible,weak,False,True
paper_a_vfinal_sidecar_v1,geometry_loo_heldout_consensus_v3,analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\c1_canonical_geometry.jsonl,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,085f05b0b28a315dab38fd982f75c843af85f62857b3088d1daaf21c237cf980,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_formal_audit_20260802_v16_final\\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\\c1_canonical_geometry.jsonl"",""sha256"":""d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799""}]",C1,,manual,stable_candidate,False,uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,uNb9QFRL6hY,,,5,0.98332260717294,0.9636600986952019,0.9856304191899008,0.9778616727104136,0.98332260717294,0.9636600986952019,0.9856304191899008,0.9778616727104136,1,1,0.02098127290975249,0.011285993522407112,8.407435533552832e-05,0.0005445903457411694,robust,36,36,False,False,False,"[{""boundary_score"": 0.9878126448968535, ""wallwall_score"": 0.9864760210761779, ""worker_id"": ""27""}, {""boundary_score"": 0.9672674333725249, ""wallwall_score"": 0.9847818458692534, ""worker_id"": ""28""}, {""boundary_score"": 0.9863411289804247, ""wallwall_score"": 0.9866720158486463, ""worker_id"": ""30""}, {""boundary_score"": 0.987896719252189, ""wallwall_score"": 0.9872166061943874, ""worker_id"": ""36""}, {""boundary_score"": 0.9872951093627084, ""wallwall_score"": 0.9830056069610391, ""worker_id"": ""12""}]",36,stable_candidate,5,7a99a58308f3ae658881,c4b2869622f8268fa52b78c51c3de1d6aeeac1fd175e87717dbc0c8958710ec6,0.00031048652562171153,5,0,robust,robust,compatible,stable,True,True
paper_a_vfinal_sidecar_v1,geometry_loo_heldout_consensus_v3,analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\c1_canonical_geometry.jsonl,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,085f05b0b28a315dab38fd982f75c843af85f62857b3088d1daaf21c237cf980,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_formal_audit_20260802_v16_final\\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\\c1_canonical_geometry.jsonl"",""sha256"":""d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799""}]",C1,,semi,stable_candidate,False,uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,uNb9QFRL6hY,,,4,0.9924283731979434,0.9860061913122692,0.977884336692825,0.9545285366176393,0.9924283731979434,0.9860061913122692,0.977884336692825,0.9545285366176393,1,1,0.004643532254593907,0.01695382248763244,0.0002990502544584217,0.00042525394486481183,not_evaluable,2,13,False,False,False,"[{""boundary_score"": 0.9891021860809963, ""wallwall_score"": 0.9743551800372705, ""worker_id"": ""29""}, {""boundary_score"": 0.9913812339608303, ""wallwall_score"": 0.9671068467773223, ""worker_id"": ""32""}, {""boundary_score"": 0.9944655112477444, ""wallwall_score"": 0.9852502869507859, ""worker_id"": ""13""}, {""boundary_score"": 0.9947645615022028, ""wallwall_score"": 0.9848250330059211, ""worker_id"": ""2""}]",2,stable_candidate,4,02ff3128c678c453e095,4ff759149c30a9037445db2c0d428b11caa1e57d1f9e08918973b5c9d56f8a14,0.0012757618345947686,3,0,sensitive,not_evaluable,compatible,weak,False,True
paper_a_vfinal_sidecar_v1,geometry_loo_heldout_consensus_v3,analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\c1_canonical_geometry.jsonl,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,085f05b0b28a315dab38fd982f75c843af85f62857b3088d1daaf21c237cf980,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_formal_audit_20260802_v16_final\\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\\c1_canonical_geometry.jsonl"",""sha256"":""d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799""}]",C1,,manual,stable_candidate,False,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,,,22,0.986153323931527,0.9704879575068478,0.9782457486042403,0.9514788485741704,0.986153323931527,0.9704879575068478,0.9782457486042403,0.9514788485741704,1,1,0.001750355944126314,0.0045966098350305185,0.00010285430822742914,0.00015006535775574648,robust,36,11,False,False,False,"[{""boundary_score"": 0.9802916877816484, ""wallwall_score"": 0.9740678324439642, ""worker_id"": ""27""}, {""boundary_score"": 0.9866779395954223, ""wallwall_score"": 0.9816120763332069, ""worker_id"": ""28""}, {""boundary_score"": 0.9865881558248478, ""wallwall_score"": 0.9814502204307891, ""worker_id"": ""29""}, {""boundary_score"": 0.9865994088498343, ""wallwall_score"": 0.9791529892600095, ""worker_id"": ""30""}, {""boundary_score"": 0.981172417149194, ""wallwall_score"": 0.9633720746172691, ""worker_id"": ""31""}, {""boundary_score"": 0.9884573747634343, ""wallwall_score"": 0.9810965892286398, ""worker_id"": ""32""}, {""boundary_score"": 0.987524721524588, ""wallwall_score"": 0.9802606639817238, ""worker_id"": ""33""}, {""boundary_score"": 0.9877500177943469, ""wallwall_score"": 0.9816728656920275, ""worker_id"": ""34""}, {""boundary_score"": 0.98533952085707, ""wallwall_score"": 0.981521396219621, ""worker_id"": ""35""}, {""boundary_score"": 0.9885602290716617, ""wallwall_score"": 0.9800681101573132, ""worker_id"": ""36""}, {""boundary_score"": 0.9815524069927444, ""wallwall_score"": 0.9604997513624797, ""worker_id"": ""37""}, {""boundary_score"": 0.9824342477230545, ""wallwall_score"": 0.9785845605398478, ""worker_id"": ""1""}, {""boundary_score"": 0.9854696301511998, ""wallwall_score"": 0.978023966584098, ""worker_id"": ""10""}, {""boundary_score"": 0.9875704127391309, ""wallwall_score"": 0.9818229310497832, ""worker_id"": ""11""}, {""boundary_score"": 0.98693163442367, ""wallwall_score"": 0.9761832083361742, ""worker_id"": ""12""}, {""boundary_score"": 0.9869383063204348, ""wallwall_score"": 0.979732185439478, ""worker_id"": ""13""}, {""boundary_score"": 0.9875671186065624, ""wallwall_score"": 0.9812882322363189, ""worker_id"": ""15""}, {""boundary_score"": 0.9869383063204348, ""wallwall_score"": 0.979732185439478, ""worker_id"": ""17""}, {""boundary_score"": 0.9880960684280377, ""wallwall_score"": 0.980234078551907, ""worker_id"": ""18""}, {""boundary_score"": 0.9880960684280377, ""wallwall_score"": 0.980234078551907, ""worker_id"": ""2""}, {""boundary_score"": 0.9869383063204348, ""wallwall_score"": 0.979732185439478, ""worker_id"": ""6""}, {""boundary_score"": 0.9878791468278036, ""wallwall_score"": 0.9810642873977697, ""worker_id"": ""8""}]",8,stable_candidate,22,19253e4ab328902a4d12,bd9a4fbc5b9aa4d2a399bd4e1432354a6d53247e6600aa5675b25e3d8439518f,0.00013018942345732754,11,8,robust,robust,compatible,multimodal,False,False
paper_a_vfinal_sidecar_v1,geometry_loo_heldout_consensus_v3,analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\c1_canonical_geometry.jsonl,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,085f05b0b28a315dab38fd982f75c843af85f62857b3088d1daaf21c237cf980,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_formal_audit_20260802_v16_final\\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\\c1_canonical_geometry.jsonl"",""sha256"":""d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799""}]",C1,,manual,stable_candidate,False,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,,,22,0.9630455530184358,0.9065083210370944,0.9657286916546424,0.8917727473273848,0.9630455530184358,0.9065083210370944,0.9657286916546424,0.8917727473273848,1,1,0.014418728668643133,0.024673374896397093,0.0003235930607733417,0.0010444728940548487,sensitive,32,11,False,False,False,"[{""boundary_score"": 0.9683588363148607, ""wallwall_score"": 0.9684747833206439, ""worker_id"": ""27""}, {""boundary_score"": 0.9683540395583935, ""wallwall_score"": 0.9777598101496763, ""worker_id"": ""28""}, {""boundary_score"": 0.9398689909552768, ""wallwall_score"": 0.9551507748336598, ""worker_id"": ""29""}, {""boundary_score"": 0.972041867705561, ""wallwall_score"": 0.9767547600423828, ""worker_id"": ""30""}, {""boundary_score"": 0.9716129367156005, ""wallwall_score"": 0.9631922148257342, ""worker_id"": ""31""}, {""boundary_score"": 0.9723654607663343, ""wallwall_score"": 0.9715706273162086, ""worker_id"": ""32""}, {""boundary_score"": 0.9666272342129757, ""wallwall_score"": 0.961659227119956, ""worker_id"": ""33""}, {""boundary_score"": 0.9607206890244736, ""wallwall_score"": 0.9382969906668558, ""worker_id"": ""34""}, {""boundary_score"": 0.9666245438852147, ""wallwall_score"": 0.9550816078668004, ""worker_id"": ""35""}, {""boundary_score"": 0.9683819882022442, ""wallwall_score"": 0.9532438414760636, ""worker_id"": ""36""}, {""boundary_score"": 0.972034428769352, ""wallwall_score"": 0.9723749492513373, ""worker_id"": ""37""}, {""boundary_score"": 0.9646661998023337, ""wallwall_score"": 0.9664083494111744, ""worker_id"": ""1""}, {""boundary_score"": 0.9326708891321887, ""wallwall_score"": 0.9547448974168778, ""worker_id"": ""10""}, {""boundary_score"": 0.9698744567410948, ""wallwall_score"": 0.9788042830437311, ""worker_id"": ""11""}, {""boundary_score"": 0.9626012177302693, ""wallwall_score"": 0.9689186109849599, ""worker_id"": ""12""}, {""boundary_score"": 0.9376167734182639, ""wallwall_score"": 0.9548411936295702, ""worker_id"": ""13""}, {""boundary_score"": 0.9713356387393275, ""wallwall_score"": 0.9745462640419893, ""worker_id"": ""15""}, {""boundary_score"": 0.9691859146406985, ""wallwall_score"": 0.9743669261177372, ""worker_id"": ""17""}, {""boundary_score"": 0.9720170558441129, ""wallwall_score"": 0.9749243717052947, ""worker_id"": ""18""}, {""boundary_score"": 0.9720170558441129, ""wallwall_score"": 0.9749243717052947, ""worker_id"": ""2""}, {""boundary_score"": 0.937776571372394, ""wallwall_score"": 0.9548397429626547, ""worker_id"": ""6""}, {""boundary_score"": 0.9702493770305038, ""wallwall_score"": 0.9751526185135314, ""worker_id"": ""8""}]",2,stable_candidate,22,4aa250b1a35849403e62,8d38304bbdfe8d3717b99b70f731a844c574db24bed13414cfa9435e3ce1ff5b,0.0,5,4,sensitive,sensitive,compatible,multimodal,False,False
paper_a_vfinal_sidecar_v1,geometry_loo_heldout_consensus_v3,analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\c1_canonical_geometry.jsonl,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,085f05b0b28a315dab38fd982f75c843af85f62857b3088d1daaf21c237cf980,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_formal_audit_20260802_v16_final\\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\\c1_canonical_geometry.jsonl"",""sha256"":""d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799""}]",C1,,manual,stable_candidate,False,uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,uNb9QFRL6hY,,,5,0.9802614773728637,0.9673888575626897,0.9586961651837674,0.9206679774076707,0.9802614773728637,0.9673888575626897,0.9586961651837674,0.9206679774076707,1,1,0.014533295802851676,0.04003509800652527,0.000698339088137101,0.000117041198501866,sensitive,18,10,False,False,False,"[{""boundary_score"": 0.97636278251416, ""wallwall_score"": 0.9569143395825813, ""worker_id"": ""34""}, {""boundary_score"": 0.9736434185984582, ""wallwall_score"": 0.9296754516147107, ""worker_id"": ""35""}, {""boundary_score"": 0.9836156316913474, ""wallwall_score"": 0.9691144150005078, ""worker_id"": ""10""}, {""boundary_score"": 0.9833715832808682, ""wallwall_score"": 0.9689973738020059, ""worker_id"": ""13""}, {""boundary_score"": 0.9843139707794845, ""wallwall_score"": 0.9687792459190325, ""worker_id"": ""18""}]",10,stable_candidate,5,793fbf24fd55bb3641aa,82e290ced29af42cb2130e1e4505eb813f413da0ed9051f324c3e1465cbdea95,0.0003155520462966299,3,1,robust,sensitive,compatible,weak,False,True
paper_a_vfinal_sidecar_v1,geometry_loo_heldout_consensus_v3,analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\c1_canonical_geometry.jsonl,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,085f05b0b28a315dab38fd982f75c843af85f62857b3088d1daaf21c237cf980,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_formal_audit_20260802_v16_final\\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\\c1_canonical_geometry.jsonl"",""sha256"":""d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799""}]",C1,,manual,stable_candidate,False,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,uNb9QFRL6hY,,,5,0.9955612914486947,0.9932528670570201,0.9971528666692322,0.9944830183201401,0.9955612914486947,0.9932528670570201,0.9971528666692322,0.9944830183201401,1,1,0.002102642856300907,0.0019729904598122516,0.0,0.0,robust,,,True,True,True,"[{""boundary_score"": 0.9956710453146889, ""wallwall_score"": 0.9951457481620143, ""worker_id"": ""34""}, {""boundary_score"": 0.9957097457541808, ""wallwall_score"": 0.9978203287565053, ""worker_id"": ""10""}, {""boundary_score"": 0.9950725016884806, ""wallwall_score"": 0.9974889638355682, ""worker_id"": ""13""}, {""boundary_score"": 0.9956434187319426, ""wallwall_score"": 0.9974889638355682, ""worker_id"": ""18""}, {""boundary_score"": 0.9957097457541808, ""wallwall_score"": 0.9978203287565053, ""worker_id"": ""6""}]",34,stable_candidate,5,be774848762988355a0c,b68f56a4f28853487e09e69c5a66e241532b99637ae2d14749e0b548c4675700,0.0002441390016463263,5,0,robust,robust,compatible,stable,True,True
paper_a_vfinal_sidecar_v1,geometry_loo_heldout_consensus_v3,analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\c1_canonical_geometry.jsonl,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,085f05b0b28a315dab38fd982f75c843af85f62857b3088d1daaf21c237cf980,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_formal_audit_20260802_v16_final\\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\\c1_canonical_geometry.jsonl"",""sha256"":""d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799""}]",C1,,semi,stable_candidate,False,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,uNb9QFRL6hY,,,4,0.9749225463045468,0.9694890512104242,0.9856055618685805,0.9758074002086455,0.9749225463045468,0.9694890512104242,0.9856055618685805,0.9758074002086455,1,1,0.01217510662446164,0.00842182072434039,0.0005288728729897496,0.0009454192625290014,not_evaluable,32,32,False,False,False,"[{""boundary_score"": 0.9710312454278802, ""wallwall_score"": 0.9825542040928356, ""worker_id"": ""28""}, {""boundary_score"": 0.9776201758759774, ""wallwall_score"": 0.9882648506794016, ""worker_id"": ""30""}, {""boundary_score"": 0.9781490487489671, ""wallwall_score"": 0.9892102699419306, ""worker_id"": ""32""}, {""boundary_score"": 0.9728897151653624, ""wallwall_score"": 0.9823929227601539, ""worker_id"": ""1""}]",32,stable_candidate,4,401fdd3b780569d96e33,9c68e2af1c45e13ff7006bbbbaac805ab3be717eaf2a4a805ec480791d56b527,0.000992586981368282,4,0,sensitive,not_evaluable,compatible,stable,True,True
