classification_variant,evaluation_building,evaluation_building_excluded_from_training,worker_id,worker_effect_centered,probability_effect_positive_building_bootstrap,evidence_stratum,quality_task_support,quality_building_support,training_row_count,training_task_count,training_building_count,bootstrap_replicates,bootstrap_attempts,bootstrap_cluster,worker_task_graph_connected,class_counts
w034_original_only,rPc6DW4iMge,True,17,0.01481491854476269,0.735,U_unclassified,12,8,276,64,12,1000,1000,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 6, 'U_unclassified': 11, 'L_lower_manual_quality_evidence': 3}"
w034_original_only,rPc6DW4iMge,True,28,0.006932904885761704,0.607,U_unclassified,13,8,276,64,12,1000,1000,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 6, 'U_unclassified': 11, 'L_lower_manual_quality_evidence': 3}"
w034_original_only,rPc6DW4iMge,True,29,-0.021462692192749433,0.125,L_lower_manual_quality_evidence,13,8,276,64,12,1000,1000,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 6, 'U_unclassified': 11, 'L_lower_manual_quality_evidence': 3}"
w034_original_only,rPc6DW4iMge,True,30,0.00967884935267882,0.55,U_unclassified,15,9,276,64,12,1000,1000,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 6, 'U_unclassified': 11, 'L_lower_manual_quality_evidence': 3}"
w034_original_only,rPc6DW4iMge,True,31,0.008345354975003882,0.809,H_higher_manual_quality_evidence,16,11,276,64,12,1000,1000,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 6, 'U_unclassified': 11, 'L_lower_manual_quality_evidence': 3}"
w034_original_only,rPc6DW4iMge,True,32,-0.013367425766834695,0.352,U_unclassified,15,10,276,64,12,1000,1000,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 6, 'U_unclassified': 11, 'L_lower_manual_quality_evidence': 3}"
w034_original_only,rPc6DW4iMge,True,33,-0.009349915884849347,0.346,U_unclassified,15,11,276,64,12,1000,1000,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 6, 'U_unclassified': 11, 'L_lower_manual_quality_evidence': 3}"
w034_original_only,rPc6DW4iMge,True,34,-0.054018343087438914,0.064,L_lower_manual_quality_evidence,14,8,276,64,12,1000,1000,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 6, 'U_unclassified': 11, 'L_lower_manual_quality_evidence': 3}"
w034_original_only,rPc6DW4iMge,True,35,-0.020913614945094694,0.248,U_unclassified,14,9,276,64,12,1000,1000,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 6, 'U_unclassified': 11, 'L_lower_manual_quality_evidence': 3}"
w034_original_only,rPc6DW4iMge,True,36,-0.04279658183781487,0.201,U_unclassified,13,8,276,64,12,1000,1000,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 6, 'U_unclassified': 11, 'L_lower_manual_quality_evidence': 3}"
w034_original_only,rPc6DW4iMge,True,37,-0.040629436784994866,0.031,L_lower_manual_quality_evidence,15,9,276,64,12,1000,1000,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 6, 'U_unclassified': 11, 'L_lower_manual_quality_evidence': 3}"
w034_original_only,uNb9QFRL6hY,True,1,0.03612074983773239,0.98,H_higher_manual_quality_evidence,13,9,233,54,12,1000,1003,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 5, 'U_unclassified': 12, 'L_lower_manual_quality_evidence': 3}"
w034_original_only,uNb9QFRL6hY,True,2,0.05836535626038264,0.988,H_higher_manual_quality_evidence,11,7,233,54,12,1000,1003,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 5, 'U_unclassified': 12, 'L_lower_manual_quality_evidence': 3}"
w034_original_only,uNb9QFRL6hY,True,6,0.018120692449212217,0.735,U_unclassified,11,9,233,54,12,1000,1003,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 5, 'U_unclassified': 12, 'L_lower_manual_quality_evidence': 3}"
w034_original_only,uNb9QFRL6hY,True,8,0.040902277381444474,0.856,H_higher_manual_quality_evidence,11,9,233,54,12,1000,1003,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 5, 'U_unclassified': 12, 'L_lower_manual_quality_evidence': 3}"
w034_original_only,uNb9QFRL6hY,True,10,0.02608043735213228,0.841,H_higher_manual_quality_evidence,11,9,233,54,12,1000,1003,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 5, 'U_unclassified': 12, 'L_lower_manual_quality_evidence': 3}"
w034_original_only,uNb9QFRL6hY,True,11,-0.002934996655273081,0.411,U_unclassified,12,9,233,54,12,1000,1003,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 5, 'U_unclassified': 12, 'L_lower_manual_quality_evidence': 3}"
w034_original_only,uNb9QFRL6hY,True,12,0.03959487607615053,0.812,H_higher_manual_quality_evidence,11,8,233,54,12,1000,1003,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 5, 'U_unclassified': 12, 'L_lower_manual_quality_evidence': 3}"
w034_original_only,uNb9QFRL6hY,True,13,-0.022304749026630377,0.328,U_unclassified,13,9,233,54,12,1000,1003,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 5, 'U_unclassified': 12, 'L_lower_manual_quality_evidence': 3}"
w034_original_only,uNb9QFRL6hY,True,15,0.00845332803648391,0.638,U_unclassified,11,9,233,54,12,1000,1003,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 5, 'U_unclassified': 12, 'L_lower_manual_quality_evidence': 3}"
w034_original_only,uNb9QFRL6hY,True,17,0.015471004697537705,0.778,U_unclassified,11,8,233,54,12,1000,1003,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 5, 'U_unclassified': 12, 'L_lower_manual_quality_evidence': 3}"
w034_original_only,uNb9QFRL6hY,True,28,0.016258141819859073,0.703,U_unclassified,10,7,233,54,12,1000,1003,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 5, 'U_unclassified': 12, 'L_lower_manual_quality_evidence': 3}"
w034_original_only,uNb9QFRL6hY,True,29,-0.016008922553322313,0.223,U_unclassified,10,7,233,54,12,1000,1003,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 5, 'U_unclassified': 12, 'L_lower_manual_quality_evidence': 3}"
w034_original_only,uNb9QFRL6hY,True,30,-0.015591073062685368,0.247,U_unclassified,12,9,233,54,12,1000,1003,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 5, 'U_unclassified': 12, 'L_lower_manual_quality_evidence': 3}"
w034_original_only,uNb9QFRL6hY,True,31,0.006403316155180638,0.729,U_unclassified,13,10,233,54,12,1000,1003,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 5, 'U_unclassified': 12, 'L_lower_manual_quality_evidence': 3}"
w034_original_only,uNb9QFRL6hY,True,32,-0.03776725719503726,0.16,L_lower_manual_quality_evidence,13,10,233,54,12,1000,1003,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 5, 'U_unclassified': 12, 'L_lower_manual_quality_evidence': 3}"
w034_original_only,uNb9QFRL6hY,True,33,-0.008168710449281691,0.423,U_unclassified,12,10,233,54,12,1000,1003,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 5, 'U_unclassified': 12, 'L_lower_manual_quality_evidence': 3}"
w034_original_only,uNb9QFRL6hY,True,34,-0.05347035221938701,0.075,L_lower_manual_quality_evidence,13,8,233,54,12,1000,1003,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 5, 'U_unclassified': 12, 'L_lower_manual_quality_evidence': 3}"
w034_original_only,uNb9QFRL6hY,True,35,-0.021849174886392153,0.281,U_unclassified,12,8,233,54,12,1000,1003,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 5, 'U_unclassified': 12, 'L_lower_manual_quality_evidence': 3}"
w034_original_only,uNb9QFRL6hY,True,36,-0.04120964287771944,0.252,U_unclassified,10,7,233,54,12,1000,1003,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 5, 'U_unclassified': 12, 'L_lower_manual_quality_evidence': 3}"
w034_original_only,uNb9QFRL6hY,True,37,-0.046465301140388715,0.043,L_lower_manual_quality_evidence,13,9,233,54,12,1000,1003,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 5, 'U_unclassified': 12, 'L_lower_manual_quality_evidence': 3}"
w034_original_only,wc2JMjhGNzB,True,1,0.04286960598223233,0.987,H_higher_manual_quality_evidence,13,9,258,60,12,1000,1000,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 5, 'U_unclassified': 11, 'L_lower_manual_quality_evidence': 4}"
w034_original_only,wc2JMjhGNzB,True,2,0.03441695442075576,0.813,H_higher_manual_quality_evidence,12,7,258,60,12,1000,1000,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 5, 'U_unclassified': 11, 'L_lower_manual_quality_evidence': 4}"
w034_original_only,wc2JMjhGNzB,True,6,0.019597467973869076,0.783,U_unclassified,13,9,258,60,12,1000,1000,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 5, 'U_unclassified': 11, 'L_lower_manual_quality_evidence': 4}"
w034_original_only,wc2JMjhGNzB,True,8,0.03703521301017232,0.85,H_higher_manual_quality_evidence,12,9,258,60,12,1000,1000,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 5, 'U_unclassified': 11, 'L_lower_manual_quality_evidence': 4}"
w034_original_only,wc2JMjhGNzB,True,10,0.023437874698430727,0.795,U_unclassified,12,9,258,60,12,1000,1000,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 5, 'U_unclassified': 11, 'L_lower_manual_quality_evidence': 4}"
w034_original_only,wc2JMjhGNzB,True,11,-0.011501855789506465,0.248,U_unclassified,13,9,258,60,12,1000,1000,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 5, 'U_unclassified': 11, 'L_lower_manual_quality_evidence': 4}"
w034_original_only,wc2JMjhGNzB,True,12,0.031626658045284195,0.81,H_higher_manual_quality_evidence,13,8,258,60,12,1000,1000,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 5, 'U_unclassified': 11, 'L_lower_manual_quality_evidence': 4}"
w034_original_only,wc2JMjhGNzB,True,13,-0.01375668185175849,0.397,U_unclassified,14,9,258,60,12,1000,1000,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 5, 'U_unclassified': 11, 'L_lower_manual_quality_evidence': 4}"
w034_original_only,wc2JMjhGNzB,True,15,-0.0004893202685587461,0.489,U_unclassified,12,9,258,60,12,1000,1000,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 5, 'U_unclassified': 11, 'L_lower_manual_quality_evidence': 4}"
w034_original_only,wc2JMjhGNzB,True,17,0.020870071396383305,0.872,H_higher_manual_quality_evidence,11,8,258,60,12,1000,1000,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 5, 'U_unclassified': 11, 'L_lower_manual_quality_evidence': 4}"
w034_original_only,wc2JMjhGNzB,True,28,-0.004698811343951448,0.456,U_unclassified,12,7,258,60,12,1000,1000,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 5, 'U_unclassified': 11, 'L_lower_manual_quality_evidence': 4}"
w034_original_only,wc2JMjhGNzB,True,29,-0.020843949169726317,0.149,L_lower_manual_quality_evidence,12,7,258,60,12,1000,1000,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 5, 'U_unclassified': 11, 'L_lower_manual_quality_evidence': 4}"
w034_original_only,wc2JMjhGNzB,True,30,0.012642334339088235,0.598,U_unclassified,15,9,258,60,12,1000,1000,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 5, 'U_unclassified': 11, 'L_lower_manual_quality_evidence': 4}"
w034_original_only,wc2JMjhGNzB,True,31,0.0056423447219371425,0.697,U_unclassified,14,10,258,60,12,1000,1000,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 5, 'U_unclassified': 11, 'L_lower_manual_quality_evidence': 4}"
w034_original_only,wc2JMjhGNzB,True,32,-0.0187153341995846,0.35,U_unclassified,14,10,258,60,12,1000,1000,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 5, 'U_unclassified': 11, 'L_lower_manual_quality_evidence': 4}"
w034_original_only,wc2JMjhGNzB,True,33,-0.014296279603182693,0.277,U_unclassified,13,10,258,60,12,1000,1000,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 5, 'U_unclassified': 11, 'L_lower_manual_quality_evidence': 4}"
w034_original_only,wc2JMjhGNzB,True,34,-0.04834322207465824,0.086,L_lower_manual_quality_evidence,14,8,258,60,12,1000,1000,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 5, 'U_unclassified': 11, 'L_lower_manual_quality_evidence': 4}"
w034_original_only,wc2JMjhGNzB,True,35,-0.012151690217647615,0.374,U_unclassified,13,8,258,60,12,1000,1000,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 5, 'U_unclassified': 11, 'L_lower_manual_quality_evidence': 4}"
w034_original_only,wc2JMjhGNzB,True,36,-0.04692319845229187,0.2,L_lower_manual_quality_evidence,12,7,258,60,12,1000,1000,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 5, 'U_unclassified': 11, 'L_lower_manual_quality_evidence': 4}"
w034_original_only,wc2JMjhGNzB,True,37,-0.036418181617288936,0.079,L_lower_manual_quality_evidence,14,9,258,60,12,1000,1000,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 5, 'U_unclassified': 11, 'L_lower_manual_quality_evidence': 4}"
w034_original_only,x8F5xyUWy9e,True,1,0.04446844423134999,0.99,H_higher_manual_quality_evidence,14,9,279,65,12,1000,1001,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 4, 'U_unclassified': 12, 'L_lower_manual_quality_evidence': 4}"
w034_original_only,x8F5xyUWy9e,True,2,0.03405409337103593,0.821,H_higher_manual_quality_evidence,14,8,279,65,12,1000,1001,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 4, 'U_unclassified': 12, 'L_lower_manual_quality_evidence': 4}"
w034_original_only,x8F5xyUWy9e,True,6,0.01565096304055036,0.745,U_unclassified,14,10,279,65,12,1000,1001,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 4, 'U_unclassified': 12, 'L_lower_manual_quality_evidence': 4}"
w034_original_only,x8F5xyUWy9e,True,8,0.03227886737743724,0.807,H_higher_manual_quality_evidence,12,9,279,65,12,1000,1001,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 4, 'U_unclassified': 12, 'L_lower_manual_quality_evidence': 4}"
w034_original_only,x8F5xyUWy9e,True,10,0.01815958802256401,0.783,U_unclassified,13,10,279,65,12,1000,1001,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 4, 'U_unclassified': 12, 'L_lower_manual_quality_evidence': 4}"
w034_original_only,x8F5xyUWy9e,True,11,-0.004614445627524333,0.359,U_unclassified,14,9,279,65,12,1000,1001,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 4, 'U_unclassified': 12, 'L_lower_manual_quality_evidence': 4}"
w034_original_only,x8F5xyUWy9e,True,12,0.032707099963242614,0.813,H_higher_manual_quality_evidence,14,8,279,65,12,1000,1001,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 4, 'U_unclassified': 12, 'L_lower_manual_quality_evidence': 4}"
w034_original_only,x8F5xyUWy9e,True,13,-0.019814315445138342,0.317,U_unclassified,15,10,279,65,12,1000,1001,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 4, 'U_unclassified': 12, 'L_lower_manual_quality_evidence': 4}"
w034_original_only,x8F5xyUWy9e,True,15,0.007853946790774113,0.664,U_unclassified,13,9,279,65,12,1000,1001,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 4, 'U_unclassified': 12, 'L_lower_manual_quality_evidence': 4}"
w034_original_only,x8F5xyUWy9e,True,17,0.010839871571833859,0.676,U_unclassified,12,8,279,65,12,1000,1001,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 4, 'U_unclassified': 12, 'L_lower_manual_quality_evidence': 4}"
w034_original_only,x8F5xyUWy9e,True,28,0.0070778169814480485,0.612,U_unclassified,13,8,279,65,12,1000,1001,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 4, 'U_unclassified': 12, 'L_lower_manual_quality_evidence': 4}"
w034_original_only,x8F5xyUWy9e,True,29,-0.02159047280607118,0.115,L_lower_manual_quality_evidence,13,8,279,65,12,1000,1001,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 4, 'U_unclassified': 12, 'L_lower_manual_quality_evidence': 4}"
w034_original_only,x8F5xyUWy9e,True,30,0.007612490483441481,0.521,U_unclassified,16,10,279,65,12,1000,1001,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 4, 'U_unclassified': 12, 'L_lower_manual_quality_evidence': 4}"
w034_original_only,x8F5xyUWy9e,True,31,0.0050723633005007596,0.709,U_unclassified,15,10,279,65,12,1000,1001,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 4, 'U_unclassified': 12, 'L_lower_manual_quality_evidence': 4}"
w034_original_only,x8F5xyUWy9e,True,32,-0.01798296713049874,0.338,U_unclassified,15,10,279,65,12,1000,1001,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 4, 'U_unclassified': 12, 'L_lower_manual_quality_evidence': 4}"
w034_original_only,x8F5xyUWy9e,True,33,-0.009910652690673039,0.351,U_unclassified,14,10,279,65,12,1000,1001,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 4, 'U_unclassified': 12, 'L_lower_manual_quality_evidence': 4}"
w034_original_only,x8F5xyUWy9e,True,34,-0.044401445501693004,0.06,L_lower_manual_quality_evidence,16,9,279,65,12,1000,1001,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 4, 'U_unclassified': 12, 'L_lower_manual_quality_evidence': 4}"
w034_original_only,x8F5xyUWy9e,True,35,-0.021102864537494215,0.228,U_unclassified,14,9,279,65,12,1000,1001,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 4, 'U_unclassified': 12, 'L_lower_manual_quality_evidence': 4}"
w034_original_only,x8F5xyUWy9e,True,36,-0.0420688221238148,0.192,L_lower_manual_quality_evidence,13,8,279,65,12,1000,1001,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 4, 'U_unclassified': 12, 'L_lower_manual_quality_evidence': 4}"
w034_original_only,x8F5xyUWy9e,True,37,-0.03428955927126953,0.067,L_lower_manual_quality_evidence,15,9,279,65,12,1000,1001,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 4, 'U_unclassified': 12, 'L_lower_manual_quality_evidence': 4}"
w034_original_only,yqstnuAEVhm,True,1,0.03817292626497637,0.982,H_higher_manual_quality_evidence,14,9,256,59,12,1000,1001,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 5, 'U_unclassified': 11, 'L_lower_manual_quality_evidence': 4}"
w034_original_only,yqstnuAEVhm,True,2,0.02822679394982197,0.781,U_unclassified,13,7,256,59,12,1000,1001,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 5, 'U_unclassified': 11, 'L_lower_manual_quality_evidence': 4}"
w034_original_only,yqstnuAEVhm,True,6,0.022749111030943014,0.802,H_higher_manual_quality_evidence,12,9,256,59,12,1000,1001,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 5, 'U_unclassified': 11, 'L_lower_manual_quality_evidence': 4}"
w034_original_only,yqstnuAEVhm,True,8,0.0428161436026101,0.893,H_higher_manual_quality_evidence,11,9,256,59,12,1000,1001,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 5, 'U_unclassified': 11, 'L_lower_manual_quality_evidence': 4}"
w034_original_only,yqstnuAEVhm,True,10,0.015568497024579186,0.74,U_unclassified,11,9,256,59,12,1000,1001,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 5, 'U_unclassified': 11, 'L_lower_manual_quality_evidence': 4}"
w034_original_only,yqstnuAEVhm,True,11,0.0005387414046609251,0.489,U_unclassified,13,9,256,59,12,1000,1001,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 5, 'U_unclassified': 11, 'L_lower_manual_quality_evidence': 4}"
w034_original_only,yqstnuAEVhm,True,12,0.027881032470904232,0.796,U_unclassified,14,8,256,59,12,1000,1001,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 5, 'U_unclassified': 11, 'L_lower_manual_quality_evidence': 4}"
w034_original_only,yqstnuAEVhm,True,13,-0.02571559507440857,0.32,U_unclassified,12,9,256,59,12,1000,1001,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 5, 'U_unclassified': 11, 'L_lower_manual_quality_evidence': 4}"
w034_original_only,yqstnuAEVhm,True,15,0.00474768336913356,0.58,U_unclassified,12,9,256,59,12,1000,1001,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 5, 'U_unclassified': 11, 'L_lower_manual_quality_evidence': 4}"
w034_original_only,yqstnuAEVhm,True,17,0.020580348648824964,0.864,H_higher_manual_quality_evidence,11,8,256,59,12,1000,1001,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 5, 'U_unclassified': 11, 'L_lower_manual_quality_evidence': 4}"
w034_original_only,yqstnuAEVhm,True,28,0.0030500434332036974,0.563,U_unclassified,11,7,256,59,12,1000,1001,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 5, 'U_unclassified': 11, 'L_lower_manual_quality_evidence': 4}"
w034_original_only,yqstnuAEVhm,True,29,-0.028599971588644135,0.122,L_lower_manual_quality_evidence,11,7,256,59,12,1000,1001,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 5, 'U_unclassified': 11, 'L_lower_manual_quality_evidence': 4}"
w034_original_only,yqstnuAEVhm,True,30,0.012198032773363177,0.604,U_unclassified,15,9,256,59,12,1000,1001,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 5, 'U_unclassified': 11, 'L_lower_manual_quality_evidence': 4}"
w034_original_only,yqstnuAEVhm,True,31,0.010323425760957461,0.82,H_higher_manual_quality_evidence,15,10,256,59,12,1000,1001,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 5, 'U_unclassified': 11, 'L_lower_manual_quality_evidence': 4}"
w034_original_only,yqstnuAEVhm,True,32,-0.0147424498765647,0.343,U_unclassified,15,10,256,59,12,1000,1001,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 5, 'U_unclassified': 11, 'L_lower_manual_quality_evidence': 4}"
w034_original_only,yqstnuAEVhm,True,33,-0.007037584840436484,0.381,U_unclassified,14,10,256,59,12,1000,1001,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 5, 'U_unclassified': 11, 'L_lower_manual_quality_evidence': 4}"
