partition_id,cluster_id,context_key,image_id,rank,original_support,floor_support,partition_status,structure_status,semantic_label,representative_status,representative_id,within_floor,medoid_enclosed,medoid_extended
extended73|P1|manual|yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,extended73|P1|manual|yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5|cluster2,P1|0|yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5|manual,yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,2,1,0,unique,dominant_with_dissent,,new_display_medoid_not_archived,,,,
extended73|P1|oos|7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,extended73|P1|oos|7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce|cluster1,P1|0|7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce|oos,7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,1,12,7,unique,supported_multimodal,,new_display_medoid_not_archived,85ae90c2f81b66df,0.2652221880499237,0.24614712669591843,0.24860213149336396
extended73|P1|oos|7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,extended73|P1|oos|7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce|cluster10,P1|0|7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce|oos,7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,10,1,0,unique,supported_multimodal,,new_display_medoid_not_archived,,,,
extended73|P1|oos|7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,extended73|P1|oos|7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce|cluster2,P1|0|7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce|oos,7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,2,4,0,unique,supported_multimodal,,new_display_medoid_not_archived,,,,
extended73|P1|oos|7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,extended73|P1|oos|7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce|cluster3,P1|0|7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce|oos,7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,3,2,2,unique,supported_multimodal,,new_display_medoid_not_archived,95c53ad8a5a96289,0.5684875082472274,0.6375033057520296,0.6390202480588464
extended73|P1|oos|7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,extended73|P1|oos|7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce|cluster4,P1|0|7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce|oos,7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,4,1,0,unique,supported_multimodal,,new_display_medoid_not_archived,,,,
extended73|P1|oos|7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,extended73|P1|oos|7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce|cluster5,P1|0|7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce|oos,7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,5,1,0,unique,supported_multimodal,,new_display_medoid_not_archived,,,,
extended73|P1|oos|7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,extended73|P1|oos|7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce|cluster6,P1|0|7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce|oos,7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,6,1,0,unique,supported_multimodal,,new_display_medoid_not_archived,,,,
extended73|P1|oos|7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,extended73|P1|oos|7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce|cluster7,P1|0|7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce|oos,7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7,1,1,unique,supported_multimodal,,new_display_medoid_not_archived,f7889df0393772a8,,0.5388701845277732,0.5407013637932815
extended73|P1|oos|7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,extended73|P1|oos|7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce|cluster8,P1|0|7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce|oos,7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,8,1,0,unique,supported_multimodal,,new_display_medoid_not_archived,,,,
extended73|P1|oos|7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,extended73|P1|oos|7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce|cluster9,P1|0|7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce|oos,7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,9,1,0,unique,supported_multimodal,,new_display_medoid_not_archived,,,,
extended73|P1|oos|7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,extended73|P1|oos|7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09|cluster1,P1|0|7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09|oos,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,1,13,11,unique,supported_multimodal,,new_display_medoid_not_archived,27dbf5c9cdf792b8,0.36030035058570214,0.7039607702818591,0.7026480953031456
extended73|P1|oos|7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,extended73|P1|oos|7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09|cluster2,P1|0|7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09|oos,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,2,3,3,unique,supported_multimodal,,new_display_medoid_not_archived,925ff212fc8d9104,0.38766249680627957,0.12325307427555954,0.11873600729902312
extended73|P1|oos|7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,extended73|P1|oos|7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09|cluster3,P1|0|7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09|oos,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,3,3,0,unique,supported_multimodal,,new_display_medoid_not_archived,,,,
extended73|P1|oos|7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,extended73|P1|oos|7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09|cluster4,P1|0|7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09|oos,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,4,2,0,unique,supported_multimodal,,new_display_medoid_not_archived,,,,
extended73|P1|oos|7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,extended73|P1|oos|7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09|cluster5,P1|0|7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09|oos,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,5,2,0,unique,supported_multimodal,,new_display_medoid_not_archived,,,,
extended73|P1|oos|7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,extended73|P1|oos|7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09|cluster6,P1|0|7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09|oos,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,6,1,0,unique,supported_multimodal,,new_display_medoid_not_archived,,,,
extended73|P1|oos|UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,extended73|P1|oos|UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282|cluster1,P1|0|UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282|oos,UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,1,5,3,unique,supported_multimodal,,new_display_medoid_not_archived,4fc74fddb88c2f79,0.4515709996477673,0.559610142526518,0.5947354997065568
extended73|P1|oos|UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,extended73|P1|oos|UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282|cluster10,P1|0|UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282|oos,UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,10,1,0,unique,supported_multimodal,,new_display_medoid_not_archived,,,,
extended73|P1|oos|UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,extended73|P1|oos|UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282|cluster11,P1|0|UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282|oos,UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,11,1,0,unique,supported_multimodal,,new_display_medoid_not_archived,,,,
extended73|P1|oos|UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,extended73|P1|oos|UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282|cluster12,P1|0|UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282|oos,UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,12,1,1,unique,supported_multimodal,,new_display_medoid_not_archived,3c0d8e75dd7d264b,,0.5259385340223501,0.5483449420255951
extended73|P1|oos|UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,extended73|P1|oos|UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282|cluster13,P1|0|UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282|oos,UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,13,1,0,unique,supported_multimodal,,new_display_medoid_not_archived,,,,
extended73|P1|oos|UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,extended73|P1|oos|UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282|cluster2,P1|0|UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282|oos,UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,2,3,3,unique,supported_multimodal,,new_display_medoid_not_archived,71640fc7f46c27a2,0.3564520137337323,0.2644699208701037,0.3244065963589434
extended73|P1|oos|UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,extended73|P1|oos|UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282|cluster3,P1|0|UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282|oos,UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,3,3,3,unique,supported_multimodal,,new_display_medoid_not_archived,10226aeae3f84a35,0.3171211258172774,0.285353403705476,0.35203238136088666
extended73|P1|oos|UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,extended73|P1|oos|UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282|cluster4,P1|0|UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282|oos,UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,4,2,1,unique,supported_multimodal,,new_display_medoid_not_archived,1a361af7443afe0c,,0.23173158693834284,0.277754048532481
extended73|P1|oos|UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,extended73|P1|oos|UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282|cluster5,P1|0|UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282|oos,UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,5,2,0,unique,supported_multimodal,,new_display_medoid_not_archived,,,,
extended73|P1|oos|UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,extended73|P1|oos|UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282|cluster6,P1|0|UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282|oos,UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,6,2,0,unique,supported_multimodal,,new_display_medoid_not_archived,,,,
extended73|P1|oos|UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,extended73|P1|oos|UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282|cluster7,P1|0|UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282|oos,UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,7,2,1,unique,supported_multimodal,,new_display_medoid_not_archived,c683a325ea5ee59a,,0.28223661801611144,0.33910751702015696
extended73|P1|oos|UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,extended73|P1|oos|UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282|cluster8,P1|0|UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282|oos,UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,8,1,1,unique,supported_multimodal,,new_display_medoid_not_archived,a1cf0e0701983318,,0.28873638688921643,0.34864043729896144
extended73|P1|oos|UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,extended73|P1|oos|UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282|cluster9,P1|0|UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282|oos,UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,9,1,1,unique,supported_multimodal,,new_display_medoid_not_archived,d936055bdc90a99f,,0.5585051182161536,0.595254006664047
extended73|P1|oos|UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,extended73|P1|oos|UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940|cluster1,P1|0|UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940|oos,UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,1,5,3,unique,supported_multimodal,,new_display_medoid_not_archived,38910f3666756937,0.2825926613499041,0.2612570165412591,0.25062881316651797
extended73|P1|oos|UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,extended73|P1|oos|UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940|cluster10,P1|0|UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940|oos,UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,10,1,1,unique,supported_multimodal,,new_display_medoid_not_archived,1b879ed2a0ea3317,,0.4331956033587785,0.4242542661555937
extended73|P1|oos|UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,extended73|P1|oos|UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940|cluster11,P1|0|UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940|oos,UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,11,1,1,unique,supported_multimodal,,new_display_medoid_not_archived,ce40f36eeedc9a01,,0.2937602802537814,0.3065417937481215
extended73|P1|oos|UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,extended73|P1|oos|UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940|cluster2,P1|0|UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940|oos,UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,2,5,2,unique,supported_multimodal,,new_display_medoid_not_archived,1e1b8c35465d660f,0.2889509656779845,0.5230249411290009,0.5157766383390818
extended73|P1|oos|UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,extended73|P1|oos|UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940|cluster3,P1|0|UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940|oos,UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,3,3,1,unique,supported_multimodal,,new_display_medoid_not_archived,206017d68554e4ce,,0.5316082045073525,0.524460258500552
extended73|P1|oos|UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,extended73|P1|oos|UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940|cluster4,P1|0|UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940|oos,UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,4,2,0,unique,supported_multimodal,,new_display_medoid_not_archived,,,,
extended73|P1|oos|UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,extended73|P1|oos|UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940|cluster5,P1|0|UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940|oos,UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,5,2,1,unique,supported_multimodal,,new_display_medoid_not_archived,07747ea3bdc5ada7,,0.41898733822103673,0.4099014858662181
extended73|P1|oos|UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,extended73|P1|oos|UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940|cluster6,P1|0|UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940|oos,UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,6,1,0,unique,supported_multimodal,,new_display_medoid_not_archived,,,,
extended73|P1|oos|UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,extended73|P1|oos|UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940|cluster7,P1|0|UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940|oos,UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,7,1,1,unique,supported_multimodal,,new_display_medoid_not_archived,20d050e0b509265b,,0.3954472317444877,0.39126124879472335
extended73|P1|oos|UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,extended73|P1|oos|UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940|cluster8,P1|0|UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940|oos,UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,8,1,0,unique,supported_multimodal,,new_display_medoid_not_archived,,,,
extended73|P1|oos|UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,extended73|P1|oos|UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940|cluster9,P1|0|UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940|oos,UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,9,1,0,unique,supported_multimodal,,new_display_medoid_not_archived,,,,
extended73|P1|oos|UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,extended73|P1|oos|UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407|cluster1,P1|0|UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407|oos,UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,1,12,7,unique,supported_multimodal,,new_display_medoid_not_archived,2dfcccbef445d8fb,0.17499774552860495,0.45232098110897845,0.45232098110897845
extended73|P1|oos|UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,extended73|P1|oos|UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407|cluster2,P1|0|UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407|oos,UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,2,8,3,unique,supported_multimodal,,new_display_medoid_not_archived,2f0ae1d7e22229cf,0.4415821432098355,0.25245498600252814,0.25245498600252814
extended73|P1|oos|UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,extended73|P1|oos|UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407|cluster3,P1|0|UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407|oos,UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,3,2,1,unique,supported_multimodal,,new_display_medoid_not_archived,825443a016547c50,,0.6421824248894651,0.6421824248894651
extended73|P1|oos|UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,extended73|P1|oos|UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407|cluster4,P1|0|UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407|oos,UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,4,1,1,unique,supported_multimodal,,new_display_medoid_not_archived,e86414515027abd0,,0.19256894293441096,0.19256894293441096
extended73|P1|oos|UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,extended73|P1|oos|UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407|cluster5,P1|0|UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407|oos,UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,5,1,1,unique,supported_multimodal,,new_display_medoid_not_archived,fa807ea5905340d9,,0.7790127837162547,0.7790127837162547
extended73|P1|oos|UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,extended73|P1|oos|UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407|cluster6,P1|0|UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407|oos,UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,6,1,0,unique,supported_multimodal,,new_display_medoid_not_archived,,,,
extended73|P1|oos|b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,extended73|P1|oos|b8cTxDM8gDG_f63819c407e64c2897b703080766cb60|cluster1,P1|0|b8cTxDM8gDG_f63819c407e64c2897b703080766cb60|oos,b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,1,24,9,unique,unimodal,,new_display_medoid_not_archived,62163345e9e1cb8c,0.2817263566188446,0.3342616247195699,0.3342616247195699
extended73|P1|oos|q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,extended73|P1|oos|q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb|cluster1,P1|0|q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb|oos,q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,1,16,15,unique,supported_multimodal,,new_display_medoid_not_archived,342e487f437ad89a,0.18553920169313398,0.1751293487233091,0.1755564425993621
extended73|P1|oos|q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,extended73|P1|oos|q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb|cluster2,P1|0|q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb|oos,q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,2,2,0,unique,supported_multimodal,,new_display_medoid_not_archived,,,,
extended73|P1|oos|q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,extended73|P1|oos|q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb|cluster3,P1|0|q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb|oos,q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,3,2,0,unique,supported_multimodal,,new_display_medoid_not_archived,,,,
extended73|P1|oos|q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,extended73|P1|oos|q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb|cluster4,P1|0|q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb|oos,q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,4,1,1,unique,supported_multimodal,,new_display_medoid_not_archived,b4a28e4583d9d910,,0.2412189211600524,0.24368458759418665
extended73|P1|oos|q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,extended73|P1|oos|q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb|cluster5,P1|0|q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb|oos,q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,5,1,0,unique,supported_multimodal,,new_display_medoid_not_archived,,,,
extended73|P1|oos|q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,extended73|P1|oos|q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb|cluster6,P1|0|q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb|oos,q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,6,1,0,unique,supported_multimodal,,new_display_medoid_not_archived,,,,
extended73|P1|oos|q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,extended73|P1|oos|q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb|cluster7,P1|0|q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb|oos,q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,7,1,0,unique,supported_multimodal,,new_display_medoid_not_archived,,,,
extended73|P1|oos|q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,extended73|P1|oos|q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb|cluster8,P1|0|q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb|oos,q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,8,1,0,unique,supported_multimodal,,new_display_medoid_not_archived,,,,
extended73|P1|oos|uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,extended73|P1|oos|uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2|cluster1,P1|0|uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2|oos,uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,1,14,7,unique,supported_multimodal,,new_display_medoid_not_archived,87273c75a3b5848a,0.09701518520038424,0.08015113099458326,0.07221639326036566
extended73|P1|oos|uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,extended73|P1|oos|uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2|cluster2,P1|0|uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2|oos,uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,2,3,2,unique,supported_multimodal,,new_display_medoid_not_archived,126f3e3ce4b1ec93,0.14897660254346035,0.1373698661323629,0.11381459462278554
extended73|P1|oos|uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,extended73|P1|oos|uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2|cluster3,P1|0|uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2|oos,uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,3,2,1,unique,supported_multimodal,,new_display_medoid_not_archived,b96ca0dd7857cd2e,,0.0812588471028407,0.055724458289119316
extended73|P1|oos|uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,extended73|P1|oos|uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2|cluster4,P1|0|uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2|oos,uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,4,2,1,unique,supported_multimodal,,new_display_medoid_not_archived,fc956ea5464e4cf4,,0.175784935792194,0.1571516348841281
extended73|P1|oos|uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,extended73|P1|oos|uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2|cluster5,P1|0|uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2|oos,uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,5,1,0,unique,supported_multimodal,,new_display_medoid_not_archived,,,,
extended73|P1|oos|uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,extended73|P1|oos|uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2|cluster6,P1|0|uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2|oos,uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,6,1,0,unique,supported_multimodal,,new_display_medoid_not_archived,,,,
extended73|P1|oos|uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,extended73|P1|oos|uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2|cluster7,P1|0|uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2|oos,uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,7,1,0,unique,supported_multimodal,,new_display_medoid_not_archived,,,,
extended73|P1|oos|yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5,extended73|P1|oos|yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5|cluster1,P1|0|yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5|oos,yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5,1,17,6,unique,supported_multimodal,,new_display_medoid_not_archived,291c09a624cd8f99,0.3824884583634402,0.2553030724428439,0.25163228222619094
extended73|P1|oos|yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5,extended73|P1|oos|yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5|cluster2,P1|0|yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5|oos,yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5,2,3,0,unique,supported_multimodal,,new_display_medoid_not_archived,,,,
