condition,target_building,worker_id,axis,qualified,training_responses,training_buildings,score,source_condition
manual,rPc6DW4iMge,W001,Q,True,58,15,0.0205281646777,manual
manual,rPc6DW4iMge,W002,Q,True,54,15,-0.0404687637056,manual
manual,rPc6DW4iMge,W006,Q,True,59,16,-0.000425692927795,manual
manual,rPc6DW4iMge,W008,Q,True,59,16,0.00617531892753,manual
manual,rPc6DW4iMge,W010,Q,True,57,14,-0.00294353973283,manual
manual,rPc6DW4iMge,W011,Q,True,59,16,0.00539162296129,manual
manual,rPc6DW4iMge,W012,Q,True,57,17,0.0206845897414,manual
manual,rPc6DW4iMge,W013,Q,True,58,15,0.0136784322366,manual
manual,rPc6DW4iMge,W014,Q,True,51,11,0.0190778804548,manual
manual,rPc6DW4iMge,W015,Q,True,58,17,-0.0099861908006,manual
manual,rPc6DW4iMge,W017,Q,True,57,16,-0.00401552525149,manual
manual,rPc6DW4iMge,W018,Q,True,51,11,-0.0269017605742,manual
manual,rPc6DW4iMge,W021,Q,True,26,11,-0.00620661779528,manual
manual,rPc6DW4iMge,W027,Q,True,51,11,-0.0450847496993,manual
manual,rPc6DW4iMge,W028,Q,True,59,14,0.0165515833859,manual
manual,rPc6DW4iMge,W029,Q,True,57,15,0.019097697818,manual
manual,rPc6DW4iMge,W030,Q,True,57,16,0.0058137482534,manual
manual,rPc6DW4iMge,W031,Q,True,62,16,-0.00316665128816,manual
manual,rPc6DW4iMge,W032,Q,True,57,16,0.0159853515534,manual
manual,rPc6DW4iMge,W033,Q,True,59,14,0.0102468861636,manual
manual,rPc6DW4iMge,W034,Q,True,75,17,0.0382474949135,manual
manual,rPc6DW4iMge,W035,Q,True,58,16,0.0291771543249,manual
manual,rPc6DW4iMge,W036,Q,True,60,16,0.0115578732316,manual
manual,rPc6DW4iMge,W037,Q,True,59,17,0.0282487441959,manual
manual,rPc6DW4iMge,W001,T,True,64,19,-0.616707732446,manual
manual,rPc6DW4iMge,W002,T,True,59,18,-0.236388208444,manual
manual,rPc6DW4iMge,W006,T,True,63,18,-1.32167721054,manual
manual,rPc6DW4iMge,W008,T,True,63,19,0.365372414106,manual
manual,rPc6DW4iMge,W010,T,True,63,18,-0.371226199283,manual
manual,rPc6DW4iMge,W011,T,True,62,17,-0.0373676192025,manual
manual,rPc6DW4iMge,W012,T,True,38,16,-0.744608297101,manual
manual,rPc6DW4iMge,W013,T,True,63,18,-0.884593548573,manual
manual,rPc6DW4iMge,W015,T,True,64,20,0.371240764572,manual
manual,rPc6DW4iMge,W017,T,True,63,19,-0.266483348852,manual
manual,rPc6DW4iMge,W018,T,True,51,11,-0.504967537736,manual
manual,rPc6DW4iMge,W021,T,True,26,11,-1.32315444373,manual
manual,rPc6DW4iMge,W027,T,True,51,11,0.955027599067,manual
manual,rPc6DW4iMge,W028,T,True,64,17,0.325174672618,manual
manual,rPc6DW4iMge,W029,T,True,62,17,0.395300162388,manual
manual,rPc6DW4iMge,W030,T,True,63,17,-0.472320468948,manual
manual,rPc6DW4iMge,W031,T,True,31,17,0.0948066457435,manual
manual,rPc6DW4iMge,W032,T,True,63,17,0.517970774754,manual
manual,rPc6DW4iMge,W033,T,True,65,17,0.745788573671,manual
manual,rPc6DW4iMge,W034,T,True,26,14,0.100300503919,manual
manual,rPc6DW4iMge,W035,T,True,38,16,0.238108511454,manual
manual,rPc6DW4iMge,W036,T,True,61,17,1.58466305102,manual
manual,rPc6DW4iMge,W037,T,True,64,17,0.468759524498,manual
manual,uNb9QFRL6hY,W001,Q,True,50,15,0.0176205823395,manual
manual,uNb9QFRL6hY,W002,Q,True,48,15,-0.0407567383104,manual
manual,uNb9QFRL6hY,W006,Q,True,52,16,-0.00210332226125,manual
manual,uNb9QFRL6hY,W008,Q,True,52,16,0.0121901749091,manual
manual,uNb9QFRL6hY,W010,Q,True,50,14,-0.0130311764499,manual
manual,uNb9QFRL6hY,W011,Q,True,51,16,0.00690390370665,manual
manual,uNb9QFRL6hY,W012,Q,True,49,17,0.0139314497252,manual
manual,uNb9QFRL6hY,W013,Q,True,51,15,0.0102483067126,manual
manual,uNb9QFRL6hY,W014,Q,True,44,11,0.0183386228821,manual
manual,uNb9QFRL6hY,W015,Q,True,51,17,-0.00703610139239,manual
manual,uNb9QFRL6hY,W017,Q,True,50,16,-0.00172054128571,manual
manual,uNb9QFRL6hY,W018,Q,True,43,11,-0.0201274366541,manual
manual,uNb9QFRL6hY,W021,Q,True,24,11,0.00283676030773,manual
manual,uNb9QFRL6hY,W027,Q,True,43,11,-0.0533046582627,manual
manual,uNb9QFRL6hY,W028,Q,True,51,14,0.0131024441631,manual
manual,uNb9QFRL6hY,W029,Q,True,50,15,0.0176243220151,manual
manual,uNb9QFRL6hY,W030,Q,True,50,16,0.00760823557436,manual
manual,uNb9QFRL6hY,W031,Q,True,53,16,-0.00318846662969,manual
manual,uNb9QFRL6hY,W032,Q,True,49,16,0.0224577616893,manual
manual,uNb9QFRL6hY,W033,Q,True,50,14,0.00567450351636,manual
manual,uNb9QFRL6hY,W034,Q,True,67,17,0.0382107343376,manual
manual,uNb9QFRL6hY,W035,Q,True,51,16,0.021304406198,manual
manual,uNb9QFRL6hY,W036,Q,True,52,16,0.0119735484922,manual
manual,uNb9QFRL6hY,W037,Q,True,52,17,0.0350157726416,manual
manual,uNb9QFRL6hY,W001,T,True,56,19,-0.670863698115,manual
manual,uNb9QFRL6hY,W002,T,True,54,18,-0.285739265615,manual
manual,uNb9QFRL6hY,W006,T,True,56,18,-1.36702309081,manual
manual,uNb9QFRL6hY,W008,T,True,56,19,0.399003275174,manual
manual,uNb9QFRL6hY,W010,T,True,56,18,-0.396364130162,manual
manual,uNb9QFRL6hY,W011,T,True,55,17,-0.050420435582,manual
manual,uNb9QFRL6hY,W012,T,True,31,16,-0.79297382801,manual
manual,uNb9QFRL6hY,W013,T,True,56,18,-0.968835390899,manual
manual,uNb9QFRL6hY,W015,T,True,57,20,0.384215098127,manual
manual,uNb9QFRL6hY,W017,T,True,56,19,-0.258235641518,manual
manual,uNb9QFRL6hY,W018,T,True,44,11,-0.489886817971,manual
manual,uNb9QFRL6hY,W021,T,True,24,11,-1.38512320091,manual
manual,uNb9QFRL6hY,W027,T,True,42,11,0.877859949894,manual
manual,uNb9QFRL6hY,W028,T,True,56,17,0.264635912258,manual
manual,uNb9QFRL6hY,W029,T,True,55,17,0.402037014673,manual
manual,uNb9QFRL6hY,W030,T,True,55,17,-0.473087051859,manual
manual,uNb9QFRL6hY,W031,T,True,26,16,0.145050906697,manual
manual,uNb9QFRL6hY,W032,T,True,55,17,0.547768021138,manual
manual,uNb9QFRL6hY,W033,T,True,56,17,0.756762195813,manual
manual,uNb9QFRL6hY,W034,T,True,24,14,0.0846019517792,manual
manual,uNb9QFRL6hY,W035,T,True,32,16,0.157180924736,manual
manual,uNb9QFRL6hY,W036,T,True,54,17,1.62492848394,manual
manual,uNb9QFRL6hY,W037,T,True,57,17,0.398362320057,manual
manual,wc2JMjhGNzB,W001,Q,True,58,15,0.0209637247741,manual
manual,wc2JMjhGNzB,W002,Q,True,55,15,-0.0387257004935,manual
manual,wc2JMjhGNzB,W006,Q,True,61,16,-0.000168421465369,manual
manual,wc2JMjhGNzB,W008,Q,True,60,16,0.00474976041122,manual
manual,wc2JMjhGNzB,W010,Q,True,59,14,-0.00418575784848,manual
manual,wc2JMjhGNzB,W011,Q,True,59,16,0.00822777325846,manual
manual,wc2JMjhGNzB,W012,Q,True,57,17,0.0256892242681,manual
manual,wc2JMjhGNzB,W013,Q,True,60,15,0.0133412088371,manual
manual,wc2JMjhGNzB,W014,Q,True,53,11,0.020612666739,manual
manual,wc2JMjhGNzB,W015,Q,True,59,17,-0.0106759275172,manual
manual,wc2JMjhGNzB,W017,Q,True,58,16,-0.00213379715072,manual
manual,wc2JMjhGNzB,W018,Q,True,52,11,-0.027085098905,manual
manual,wc2JMjhGNzB,W021,Q,True,28,11,-0.00232453112618,manual
manual,wc2JMjhGNzB,W027,Q,True,52,11,-0.0499884650102,manual
manual,wc2JMjhGNzB,W028,Q,True,60,14,0.0204895669732,manual
manual,wc2JMjhGNzB,W029,Q,True,58,15,0.0242861866738,manual
manual,wc2JMjhGNzB,W030,Q,True,59,16,0.00380040345402,manual
manual,wc2JMjhGNzB,W031,Q,True,61,16,-0.00172927496203,manual
manual,wc2JMjhGNzB,W032,Q,True,58,16,0.0148752384783,manual
manual,wc2JMjhGNzB,W033,Q,True,59,14,0.0104577535286,manual
manual,wc2JMjhGNzB,W034,Q,True,75,17,0.0371515975813,manual
manual,wc2JMjhGNzB,W035,Q,True,59,16,0.0270372920543,manual
manual,wc2JMjhGNzB,W036,Q,True,61,16,0.0113916203635,manual
manual,wc2JMjhGNzB,W037,Q,True,60,17,0.0311402866116,manual
manual,wc2JMjhGNzB,W001,T,True,64,19,-0.602817040308,manual
manual,wc2JMjhGNzB,W002,T,True,61,18,-0.224123991268,manual
manual,wc2JMjhGNzB,W006,T,True,65,18,-1.27405130741,manual
manual,wc2JMjhGNzB,W008,T,True,64,19,0.36046696524,manual
manual,wc2JMjhGNzB,W010,T,True,65,18,-0.384207874508,manual
manual,wc2JMjhGNzB,W011,T,True,62,17,-0.0873006603,manual
manual,wc2JMjhGNzB,W012,T,True,36,16,-0.708209007679,manual
manual,wc2JMjhGNzB,W013,T,True,65,18,-0.948387459272,manual
manual,wc2JMjhGNzB,W015,T,True,65,20,0.349251827642,manual
manual,wc2JMjhGNzB,W017,T,True,64,19,-0.261764517035,manual
manual,wc2JMjhGNzB,W018,T,True,53,11,-0.553447442897,manual
manual,wc2JMjhGNzB,W021,T,True,28,11,-1.42869964626,manual
manual,wc2JMjhGNzB,W027,T,True,52,11,0.940015192934,manual
manual,wc2JMjhGNzB,W028,T,True,65,17,0.327384515173,manual
manual,wc2JMjhGNzB,W029,T,True,64,17,0.400168442305,manual
manual,wc2JMjhGNzB,W030,T,True,65,17,-0.524349784994,manual
manual,wc2JMjhGNzB,W031,T,True,29,16,0.137208840261,manual
manual,wc2JMjhGNzB,W032,T,True,64,17,0.512424515127,manual
manual,wc2JMjhGNzB,W033,T,True,65,17,0.777772541742,manual
manual,wc2JMjhGNzB,W034,T,True,26,14,0.130269659109,manual
manual,wc2JMjhGNzB,W035,T,True,37,16,0.208100165707,manual
manual,wc2JMjhGNzB,W036,T,True,63,17,1.57524097506,manual
manual,wc2JMjhGNzB,W037,T,True,65,17,0.465458421248,manual
manual,x8F5xyUWy9e,W001,Q,True,62,15,0.0189784780245,manual
manual,x8F5xyUWy9e,W002,Q,True,60,15,-0.0399539461283,manual
manual,x8F5xyUWy9e,W006,Q,True,65,16,0.0011151305446,manual
manual,x8F5xyUWy9e,W008,Q,True,64,16,0.00647978270639,manual
manual,x8F5xyUWy9e,W010,Q,True,63,14,-0.0039837886525,manual
manual,x8F5xyUWy9e,W011,Q,True,63,16,0.00669404036627,manual
manual,x8F5xyUWy9e,W012,Q,True,61,17,0.02394863158,manual
manual,x8F5xyUWy9e,W013,Q,True,64,15,0.0133480369425,manual
manual,x8F5xyUWy9e,W014,Q,True,57,11,0.0187677197691,manual
manual,x8F5xyUWy9e,W015,Q,True,63,17,-0.0109702129569,manual
manual,x8F5xyUWy9e,W017,Q,True,62,16,-0.00568532341139,manual
manual,x8F5xyUWy9e,W018,Q,True,56,11,-0.0257392030511,manual
manual,x8F5xyUWy9e,W021,Q,True,29,11,-0.00299447392137,manual
manual,x8F5xyUWy9e,W027,Q,True,55,11,-0.0482031816521,manual
manual,x8F5xyUWy9e,W028,Q,True,63,14,0.0149191361158,manual
manual,x8F5xyUWy9e,W029,Q,True,61,15,0.0207025557204,manual
manual,x8F5xyUWy9e,W030,Q,True,63,16,0.00409645694003,manual
manual,x8F5xyUWy9e,W031,Q,True,66,16,-0.00391495740751,manual
manual,x8F5xyUWy9e,W032,Q,True,62,16,0.0141546994099,manual
manual,x8F5xyUWy9e,W033,Q,True,63,14,0.00457596472555,manual
manual,x8F5xyUWy9e,W034,Q,True,83,17,0.0356512768873,manual
manual,x8F5xyUWy9e,W035,Q,True,62,16,0.0258340159225,manual
manual,x8F5xyUWy9e,W036,Q,True,64,16,0.0110494829593,manual
manual,x8F5xyUWy9e,W037,Q,True,64,17,0.0313398748267,manual
manual,x8F5xyUWy9e,W001,T,True,68,19,-0.635031650269,manual
manual,x8F5xyUWy9e,W002,T,True,66,18,-0.257749686786,manual
manual,x8F5xyUWy9e,W006,T,True,69,18,-1.38837184894,manual
manual,x8F5xyUWy9e,W008,T,True,68,19,0.34999388085,manual
manual,x8F5xyUWy9e,W010,T,True,69,18,-0.398976959474,manual
manual,x8F5xyUWy9e,W011,T,True,67,17,-0.0689188415402,manual
manual,x8F5xyUWy9e,W012,T,True,39,16,-0.785856709909,manual
manual,x8F5xyUWy9e,W013,T,True,69,18,-0.978783229538,manual
manual,x8F5xyUWy9e,W015,T,True,69,20,0.362973794282,manual
manual,x8F5xyUWy9e,W017,T,True,68,19,-0.281699827531,manual
manual,x8F5xyUWy9e,W018,T,True,57,11,-0.515641506203,manual
manual,x8F5xyUWy9e,W021,T,True,29,11,-1.38205450424,manual
manual,x8F5xyUWy9e,W027,T,True,55,11,0.973536904926,manual
manual,x8F5xyUWy9e,W028,T,True,68,17,0.347148029545,manual
manual,x8F5xyUWy9e,W029,T,True,66,17,0.432891061537,manual
manual,x8F5xyUWy9e,W030,T,True,69,17,-0.503828519429,manual
manual,x8F5xyUWy9e,W031,T,True,30,16,0.0896398073218,manual
manual,x8F5xyUWy9e,W032,T,True,68,17,0.512686232331,manual
manual,x8F5xyUWy9e,W033,T,True,69,17,0.811186144057,manual
manual,x8F5xyUWy9e,W034,T,True,27,15,0.123980751781,manual
manual,x8F5xyUWy9e,W035,T,True,39,16,0.245594096682,manual
manual,x8F5xyUWy9e,W036,T,True,65,17,1.63800839715,manual
manual,x8F5xyUWy9e,W037,T,True,69,17,0.486836319596,manual
manual,yqstnuAEVhm,W001,Q,True,57,15,0.0150038939205,manual
manual,yqstnuAEVhm,W002,Q,True,54,15,-0.0380023478645,manual
manual,yqstnuAEVhm,W006,Q,True,58,16,0.00338563667247,manual
manual,yqstnuAEVhm,W008,Q,True,58,16,0.00316039933598,manual
manual,yqstnuAEVhm,W010,Q,True,56,14,-0.00130293130788,manual
manual,yqstnuAEVhm,W011,Q,True,57,16,-0.00298460815633,manual
manual,yqstnuAEVhm,W012,Q,True,56,17,0.0218581974461,manual
manual,yqstnuAEVhm,W013,Q,True,56,15,0.0165778168349,manual
manual,yqstnuAEVhm,W014,Q,True,49,11,0.0118207424534,manual
manual,yqstnuAEVhm,W015,Q,True,57,17,-0.0070554702049,manual
manual,yqstnuAEVhm,W017,Q,True,56,16,-0.00325769005634,manual
manual,yqstnuAEVhm,W018,Q,True,48,11,-0.0295883307756,manual
manual,yqstnuAEVhm,W021,Q,True,26,11,0.00709077529742,manual
manual,yqstnuAEVhm,W027,Q,True,50,11,-0.0522835037262,manual
manual,yqstnuAEVhm,W028,Q,True,57,14,0.0158668528205,manual
manual,yqstnuAEVhm,W029,Q,True,55,15,0.0160920026852,manual
manual,yqstnuAEVhm,W030,Q,True,57,16,0.00235618759984,manual
manual,yqstnuAEVhm,W031,Q,True,62,16,-0.00258601884073,manual
manual,yqstnuAEVhm,W032,Q,True,57,16,0.0105124768964,manual
manual,yqstnuAEVhm,W033,Q,True,58,14,0.00947649214045,manual
manual,yqstnuAEVhm,W034,Q,True,74,17,0.0278852042475,manual
manual,yqstnuAEVhm,W035,Q,True,55,16,0.0262975026657,manual
manual,yqstnuAEVhm,W036,Q,True,58,16,0.0110002210485,manual
manual,yqstnuAEVhm,W037,Q,True,59,17,0.0304346568661,manual
manual,yqstnuAEVhm,W001,T,True,63,19,-0.629549261805,manual
manual,yqstnuAEVhm,W002,T,True,62,18,-0.262125973309,manual
manual,yqstnuAEVhm,W006,T,True,62,18,-1.33754764388,manual
manual,yqstnuAEVhm,W008,T,True,62,19,0.392554130353,manual
manual,yqstnuAEVhm,W010,T,True,62,18,-0.398295491618,manual
manual,yqstnuAEVhm,W011,T,True,60,17,-0.0784621761748,manual
manual,yqstnuAEVhm,W012,T,True,37,16,-0.757650978693,manual
manual,yqstnuAEVhm,W013,T,True,61,18,-0.925709164408,manual
manual,yqstnuAEVhm,W015,T,True,63,20,0.312321627892,manual
manual,yqstnuAEVhm,W017,T,True,62,19,-0.33084437989,manual
manual,yqstnuAEVhm,W018,T,True,49,11,-0.509149135165,manual
manual,yqstnuAEVhm,W021,T,True,26,11,-1.34205004107,manual
manual,yqstnuAEVhm,W027,T,True,50,11,0.994747864584,manual
manual,yqstnuAEVhm,W028,T,True,62,17,0.318786663524,manual
manual,yqstnuAEVhm,W029,T,True,60,17,0.461154656502,manual
manual,yqstnuAEVhm,W030,T,True,63,17,-0.47713544593,manual
manual,yqstnuAEVhm,W031,T,True,29,16,0.112054576672,manual
manual,yqstnuAEVhm,W032,T,True,63,17,0.505449230477,manual
manual,yqstnuAEVhm,W033,T,True,64,17,0.766977778185,manual
manual,yqstnuAEVhm,W034,T,True,24,14,0.114690756109,manual
manual,yqstnuAEVhm,W035,T,True,35,16,0.222975844797,manual
manual,yqstnuAEVhm,W036,T,True,59,17,1.5877057768,manual
manual,yqstnuAEVhm,W037,T,True,64,17,0.490108045359,manual
manual,zsNo4HB9uLZ,W001,Q,True,64,16,0.019075143102,manual
manual,zsNo4HB9uLZ,W002,Q,True,61,16,-0.0393486390331,manual
manual,zsNo4HB9uLZ,W006,Q,True,66,17,0.000944288161314,manual
manual,zsNo4HB9uLZ,W008,Q,True,66,17,0.00613815753616,manual
manual,zsNo4HB9uLZ,W010,Q,True,64,15,-0.00415936945057,manual
manual,zsNo4HB9uLZ,W011,Q,True,65,17,0.00628569129841,manual
manual,zsNo4HB9uLZ,W012,Q,True,63,18,0.0230001633076,manual
manual,zsNo4HB9uLZ,W013,Q,True,65,16,0.0129863676549,manual
manual,zsNo4HB9uLZ,W014,Q,True,58,12,0.0182689579325,manual
manual,zsNo4HB9uLZ,W015,Q,True,63,17,-0.0106568263967,manual
manual,zsNo4HB9uLZ,W017,Q,True,64,17,-0.00522231485621,manual
manual,zsNo4HB9uLZ,W018,Q,True,57,12,-0.0253407997226,manual
manual,zsNo4HB9uLZ,W021,Q,True,30,12,-0.00254353577273,manual
manual,zsNo4HB9uLZ,W027,Q,True,57,12,-0.0477560392543,manual
manual,zsNo4HB9uLZ,W028,Q,True,65,15,0.016067655691,manual
manual,zsNo4HB9uLZ,W029,Q,True,63,16,0.0200116691274,manual
manual,zsNo4HB9uLZ,W030,Q,True,63,16,0.00444205126246,manual
manual,zsNo4HB9uLZ,W031,Q,True,67,16,-0.00352007063954,manual
manual,zsNo4HB9uLZ,W032,Q,True,62,16,0.0130282759076,manual
manual,zsNo4HB9uLZ,W033,Q,True,65,15,0.00836738972427,manual
manual,zsNo4HB9uLZ,W034,Q,True,84,18,0.0352599631872,manual
manual,zsNo4HB9uLZ,W035,Q,True,63,16,0.0265736365748,manual
manual,zsNo4HB9uLZ,W036,Q,True,66,17,0.0103801476243,manual
manual,zsNo4HB9uLZ,W037,Q,True,66,18,0.0322802316958,manual
manual,zsNo4HB9uLZ,W001,T,True,69,19,-0.613645657905,manual
manual,zsNo4HB9uLZ,W002,T,True,66,18,-0.269145248526,manual
manual,zsNo4HB9uLZ,W006,T,True,69,18,-1.40122684033,manual
manual,zsNo4HB9uLZ,W008,T,True,69,19,0.379351880529,manual
manual,zsNo4HB9uLZ,W010,T,True,69,18,-0.415603182604,manual
manual,zsNo4HB9uLZ,W011,T,True,68,18,-0.0679053291646,manual
manual,zsNo4HB9uLZ,W012,T,True,40,17,-0.779207178643,manual
manual,zsNo4HB9uLZ,W013,T,True,70,19,-0.988075476826,manual
manual,zsNo4HB9uLZ,W015,T,True,69,20,0.363756102762,manual
manual,zsNo4HB9uLZ,W017,T,True,69,19,-0.275783109894,manual
manual,zsNo4HB9uLZ,W018,T,True,58,12,-0.518038737126,manual
manual,zsNo4HB9uLZ,W021,T,True,30,12,-1.36889890922,manual
manual,zsNo4HB9uLZ,W027,T,True,57,12,0.953197265509,manual
manual,zsNo4HB9uLZ,W028,T,True,70,18,0.342833900465,manual
manual,zsNo4HB9uLZ,W029,T,True,68,18,0.432866363321,manual
manual,zsNo4HB9uLZ,W030,T,True,69,17,-0.500807302045,manual
manual,zsNo4HB9uLZ,W031,T,True,30,16,0.0961169210021,manual
manual,zsNo4HB9uLZ,W032,T,True,67,17,0.539224709853,manual
manual,zsNo4HB9uLZ,W033,T,True,70,17,0.803317230684,manual
manual,zsNo4HB9uLZ,W034,T,True,27,15,0.123980751781,manual
manual,zsNo4HB9uLZ,W035,T,True,38,16,0.254081694787,manual
manual,zsNo4HB9uLZ,W036,T,True,66,17,1.62481391986,manual
manual,zsNo4HB9uLZ,W037,T,True,71,18,0.473543140734,manual
semi,7y3sRwLe3Va,W001,Q,True,24,9,0.0592337246446,semi
semi,7y3sRwLe3Va,W002,Q,True,22,9,-0.00898430436753,semi
semi,7y3sRwLe3Va,W006,Q,True,19,9,0.00868267548156,semi
semi,7y3sRwLe3Va,W008,Q,True,20,9,-0.0164470908753,semi
semi,7y3sRwLe3Va,W010,Q,True,21,9,0.010745085167,semi
semi,7y3sRwLe3Va,W011,Q,True,20,10,0.00943584849695,semi
semi,7y3sRwLe3Va,W012,Q,True,21,9,0.0407263950572,semi
semi,7y3sRwLe3Va,W013,Q,True,22,10,0.00201862254501,semi
semi,7y3sRwLe3Va,W014,Q,True,20,10,0.0160232809822,semi
semi,7y3sRwLe3Va,W015,Q,True,20,9,-0.000759261828333,semi
semi,7y3sRwLe3Va,W017,Q,True,19,9,-0.00325701497769,semi
semi,7y3sRwLe3Va,W018,Q,True,21,10,-0.0071905031856,semi
semi,7y3sRwLe3Va,W021,Q,True,17,9,0.0132987072253,semi
semi,7y3sRwLe3Va,W027,Q,True,22,10,0.00181175747956,semi
semi,7y3sRwLe3Va,W028,Q,True,22,10,0.00443121504092,semi
semi,7y3sRwLe3Va,W029,Q,True,22,10,0.0544610990755,semi
semi,7y3sRwLe3Va,W030,Q,True,22,10,0.0270123092159,semi
semi,7y3sRwLe3Va,W031,Q,True,22,10,0.0451490275977,semi
semi,7y3sRwLe3Va,W032,Q,True,22,10,0.0184111988443,semi
semi,7y3sRwLe3Va,W033,Q,True,20,10,-0.0015699906539,semi
semi,7y3sRwLe3Va,W034,Q,True,23,11,0.0534399474532,semi
semi,7y3sRwLe3Va,W035,Q,True,20,9,0.0734407100677,semi
semi,7y3sRwLe3Va,W036,Q,True,19,9,-0.00548333642888,semi
semi,7y3sRwLe3Va,W037,Q,True,20,10,0.0392192711941,semi
semi,7y3sRwLe3Va,W001,T,True,22,9,-0.550007808906,semi
semi,7y3sRwLe3Va,W002,T,True,22,9,-0.832367134841,semi
semi,7y3sRwLe3Va,W006,T,True,20,9,-0.878473877246,semi
semi,7y3sRwLe3Va,W008,T,True,20,9,0.23502344859,semi
semi,7y3sRwLe3Va,W010,T,True,20,9,-0.479621981506,semi
semi,7y3sRwLe3Va,W011,T,True,20,10,-0.656436967766,semi
semi,7y3sRwLe3Va,W012,T,False,4,2,,semi
semi,7y3sRwLe3Va,W013,T,True,22,10,-0.585321205436,semi
semi,7y3sRwLe3Va,W015,T,True,20,9,-0.0610812497653,semi
semi,7y3sRwLe3Va,W017,T,True,21,10,-0.383772195889,semi
semi,7y3sRwLe3Va,W018,T,True,21,10,0.123150824164,semi
semi,7y3sRwLe3Va,W021,T,True,17,9,-0.960447352871,semi
semi,7y3sRwLe3Va,W027,T,True,22,10,1.16910677208,semi
semi,7y3sRwLe3Va,W028,T,True,22,10,0.757517694381,semi
semi,7y3sRwLe3Va,W029,T,True,22,10,0.770932187913,semi
semi,7y3sRwLe3Va,W030,T,True,12,8,0.0233412836376,semi
semi,7y3sRwLe3Va,W031,T,False,4,3,,semi
semi,7y3sRwLe3Va,W032,T,True,22,10,0.759555411775,semi
semi,7y3sRwLe3Va,W033,T,True,20,10,0.242017920606,semi
semi,7y3sRwLe3Va,W034,T,False,2,2,,semi
semi,7y3sRwLe3Va,W035,T,False,3,3,,semi
semi,7y3sRwLe3Va,W036,T,True,20,10,1.27576994919,semi
semi,7y3sRwLe3Va,W037,T,True,21,10,0.64549849126,semi
semi,B6ByNegPMKs,W001,Q,True,22,9,0.0518762356161,semi
semi,B6ByNegPMKs,W002,Q,True,19,9,-0.00674193641284,semi
semi,B6ByNegPMKs,W006,Q,True,19,9,0.00971133214284,semi
semi,B6ByNegPMKs,W008,Q,True,19,9,0.000140464886934,semi
semi,B6ByNegPMKs,W010,Q,True,20,9,0.012266277237,semi
semi,B6ByNegPMKs,W011,Q,True,20,10,0.0163018179202,semi
semi,B6ByNegPMKs,W012,Q,True,20,9,0.0360189581442,semi
semi,B6ByNegPMKs,W013,Q,True,20,10,0.00299296736171,semi
semi,B6ByNegPMKs,W014,Q,True,19,10,0.016015121275,semi
semi,B6ByNegPMKs,W015,Q,True,20,9,-0.00116016501767,semi
semi,B6ByNegPMKs,W017,Q,True,18,9,-0.00270405251369,semi
semi,B6ByNegPMKs,W018,Q,True,20,10,-0.00679739941083,semi
semi,B6ByNegPMKs,W021,Q,True,16,9,0.0140226443797,semi
semi,B6ByNegPMKs,W027,Q,True,20,10,-0.00165195887942,semi
semi,B6ByNegPMKs,W028,Q,True,21,10,-0.014003764974,semi
semi,B6ByNegPMKs,W029,Q,True,20,10,0.0266280808765,semi
semi,B6ByNegPMKs,W030,Q,True,20,10,0.0106934255231,semi
semi,B6ByNegPMKs,W031,Q,True,21,10,0.02825146969,semi
semi,B6ByNegPMKs,W032,Q,True,20,10,0.0122305223127,semi
semi,B6ByNegPMKs,W033,Q,True,20,10,-0.00866410140106,semi
semi,B6ByNegPMKs,W034,Q,True,22,11,0.0416866297351,semi
semi,B6ByNegPMKs,W035,Q,True,19,9,0.0471930033607,semi
semi,B6ByNegPMKs,W036,Q,True,19,9,-0.00468423622819,semi
semi,B6ByNegPMKs,W037,Q,True,18,10,0.0226024646372,semi
semi,B6ByNegPMKs,W001,T,True,20,9,-0.612076330764,semi
semi,B6ByNegPMKs,W002,T,True,19,9,-0.834407610815,semi
semi,B6ByNegPMKs,W006,T,True,20,9,-1.00206132102,semi
semi,B6ByNegPMKs,W008,T,True,18,9,0.318762632453,semi
semi,B6ByNegPMKs,W010,T,True,19,9,-0.488051393307,semi
semi,B6ByNegPMKs,W011,T,True,20,10,-0.655176890255,semi
semi,B6ByNegPMKs,W012,T,False,4,2,,semi
semi,B6ByNegPMKs,W013,T,True,20,10,-0.641091577475,semi
semi,B6ByNegPMKs,W015,T,True,20,9,-0.020349987496,semi
semi,B6ByNegPMKs,W017,T,True,20,10,-0.310827425699,semi
semi,B6ByNegPMKs,W018,T,True,20,10,0.146168315672,semi
semi,B6ByNegPMKs,W021,T,True,16,9,-1.09582062491,semi
semi,B6ByNegPMKs,W027,T,True,20,10,1.18303427332,semi
semi,B6ByNegPMKs,W028,T,True,21,10,0.72724467843,semi
semi,B6ByNegPMKs,W029,T,True,20,10,0.666439285348,semi
semi,B6ByNegPMKs,W030,T,True,11,8,0.00547969429972,semi
semi,B6ByNegPMKs,W031,T,False,4,3,,semi
semi,B6ByNegPMKs,W032,T,True,20,10,0.749820046503,semi
semi,B6ByNegPMKs,W033,T,True,20,10,0.179883483487,semi
semi,B6ByNegPMKs,W034,T,False,2,2,,semi
semi,B6ByNegPMKs,W035,T,False,3,3,,semi
semi,B6ByNegPMKs,W036,T,True,20,10,1.30136004536,semi
semi,B6ByNegPMKs,W037,T,True,19,10,0.659140036855,semi
semi,UwV83HsGsw3,W001,Q,True,25,10,0.0590205330704,semi
