feature,stratum,excluded,reason,n_test,result_file
dinov3__block9__panorama_mean,dining,Z6MFQCViBuw;yqstnuAEVhm,no_training_in_stratum,8,cv/within_main/dinov3__block9__panorama_mean.failures.csv
dinov3__block9__panorama_mean,empty,wc2JMjhGNzB,no_training_in_stratum,4,cv/within_main/dinov3__block9__panorama_mean.failures.csv
dinov3__block9__panorama_mean,kitchen,2t7WUuJeko7,no_training_in_stratum,5,cv/within_main/dinov3__block9__panorama_mean.failures.csv
dinov3__block9__panorama_mean,storage,uNb9QFRL6hY,no_training_in_stratum,2,cv/within_main/dinov3__block9__panorama_mean.failures.csv
dinov3__block9__panorama_mean,work,uNb9QFRL6hY,no_training_in_stratum,7,cv/within_main/dinov3__block9__panorama_mean.failures.csv
dinov3__block6__panorama_mean,circulation,B6ByNegPMKs,no_training_in_stratum,3,cv/within_main/dinov3__block6__panorama_mean.failures.csv
dinov3__block6__panorama_mean,dining,Z6MFQCViBuw;yqstnuAEVhm,no_training_in_stratum,8,cv/within_main/dinov3__block6__panorama_mean.failures.csv
dinov3__block6__panorama_mean,empty,wc2JMjhGNzB,no_training_in_stratum,4,cv/within_main/dinov3__block6__panorama_mean.failures.csv
dinov3__block6__panorama_mean,kitchen,2t7WUuJeko7,no_training_in_stratum,5,cv/within_main/dinov3__block6__panorama_mean.failures.csv
dinov3__block6__panorama_mean,storage,uNb9QFRL6hY,no_training_in_stratum,2,cv/within_main/dinov3__block6__panorama_mean.failures.csv
dinov3__block6__panorama_mean,work,uNb9QFRL6hY,no_training_in_stratum,7,cv/within_main/dinov3__block6__panorama_mean.failures.csv
dinov3__block3__panorama_global,circulation,B6ByNegPMKs,no_training_in_stratum,3,cv/within_main/dinov3__block3__panorama_global.failures.csv
dinov3__block3__panorama_global,dining,Z6MFQCViBuw;yqstnuAEVhm,no_training_in_stratum,8,cv/within_main/dinov3__block3__panorama_global.failures.csv
dinov3__block3__panorama_global,empty,wc2JMjhGNzB,no_training_in_stratum,4,cv/within_main/dinov3__block3__panorama_global.failures.csv
dinov3__block3__panorama_global,kitchen,2t7WUuJeko7,no_training_in_stratum,5,cv/within_main/dinov3__block3__panorama_global.failures.csv
dinov3__block3__panorama_global,storage,uNb9QFRL6hY,no_training_in_stratum,2,cv/within_main/dinov3__block3__panorama_global.failures.csv
dinov3__block3__panorama_global,work,uNb9QFRL6hY,no_training_in_stratum,7,cv/within_main/dinov3__block3__panorama_global.failures.csv
dinov3__block11__panorama_local16,circulation,B6ByNegPMKs,no_training_in_stratum,3,cv/within_main/dinov3__block11__panorama_local16.failures.csv
dinov3__block11__panorama_local16,dining,Z6MFQCViBuw;yqstnuAEVhm,no_training_in_stratum,8,cv/within_main/dinov3__block11__panorama_local16.failures.csv
dinov3__block11__panorama_local16,empty,wc2JMjhGNzB,no_training_in_stratum,4,cv/within_main/dinov3__block11__panorama_local16.failures.csv
dinov3__block11__panorama_local16,kitchen,2t7WUuJeko7,no_training_in_stratum,5,cv/within_main/dinov3__block11__panorama_local16.failures.csv
dinov3__block11__panorama_local16,storage,uNb9QFRL6hY,no_training_in_stratum,2,cv/within_main/dinov3__block11__panorama_local16.failures.csv
dinov3__block11__panorama_local16,work,uNb9QFRL6hY,no_training_in_stratum,7,cv/within_main/dinov3__block11__panorama_local16.failures.csv
dinov3__block3__faces_concat,circulation,B6ByNegPMKs,no_training_in_stratum,3,cv/within_main/dinov3__block3__faces_concat.failures.csv
dinov3__block3__faces_concat,dining,Z6MFQCViBuw;yqstnuAEVhm,no_training_in_stratum,8,cv/within_main/dinov3__block3__faces_concat.failures.csv
dinov3__block3__faces_concat,empty,wc2JMjhGNzB,no_training_in_stratum,4,cv/within_main/dinov3__block3__faces_concat.failures.csv
dinov3__block3__faces_concat,kitchen,2t7WUuJeko7,no_training_in_stratum,5,cv/within_main/dinov3__block3__faces_concat.failures.csv
dinov3__block3__faces_concat,storage,uNb9QFRL6hY,no_training_in_stratum,2,cv/within_main/dinov3__block3__faces_concat.failures.csv
dinov3__block3__faces_concat,work,uNb9QFRL6hY,no_training_in_stratum,7,cv/within_main/dinov3__block3__faces_concat.failures.csv
da3__layer11__faces_global,circulation,B6ByNegPMKs,no_training_in_stratum,3,cv/within_main/da3__layer11__faces_global.failures.csv
da3__layer11__faces_global,dining,Z6MFQCViBuw;yqstnuAEVhm,no_training_in_stratum,8,cv/within_main/da3__layer11__faces_global.failures.csv
da3__layer11__faces_global,empty,wc2JMjhGNzB,no_training_in_stratum,4,cv/within_main/da3__layer11__faces_global.failures.csv
da3__layer11__faces_global,kitchen,2t7WUuJeko7,no_training_in_stratum,5,cv/within_main/da3__layer11__faces_global.failures.csv
da3__layer11__faces_global,storage,uNb9QFRL6hY,no_training_in_stratum,2,cv/within_main/da3__layer11__faces_global.failures.csv
da3__layer11__faces_global,work,uNb9QFRL6hY,no_training_in_stratum,7,cv/within_main/da3__layer11__faces_global.failures.csv
dinov3__block11__panorama_global,circulation,B6ByNegPMKs,no_training_in_stratum,3,cv/within_main/dinov3__block11__panorama_global.failures.csv
dinov3__block11__panorama_global,dining,Z6MFQCViBuw;yqstnuAEVhm,no_training_in_stratum,8,cv/within_main/dinov3__block11__panorama_global.failures.csv
dinov3__block11__panorama_global,empty,wc2JMjhGNzB,no_training_in_stratum,4,cv/within_main/dinov3__block11__panorama_global.failures.csv
dinov3__block11__panorama_global,kitchen,2t7WUuJeko7,no_training_in_stratum,5,cv/within_main/dinov3__block11__panorama_global.failures.csv
dinov3__block11__panorama_global,storage,uNb9QFRL6hY,no_training_in_stratum,2,cv/within_main/dinov3__block11__panorama_global.failures.csv
dinov3__block11__panorama_global,work,uNb9QFRL6hY,no_training_in_stratum,7,cv/within_main/dinov3__block11__panorama_global.failures.csv
da3__layer9__faces_global,circulation,B6ByNegPMKs,no_training_in_stratum,3,cv/within_main/da3__layer9__faces_global.failures.csv
da3__layer9__faces_global,dining,Z6MFQCViBuw;yqstnuAEVhm,no_training_in_stratum,8,cv/within_main/da3__layer9__faces_global.failures.csv
da3__layer9__faces_global,empty,wc2JMjhGNzB,no_training_in_stratum,4,cv/within_main/da3__layer9__faces_global.failures.csv
da3__layer9__faces_global,kitchen,2t7WUuJeko7,no_training_in_stratum,5,cv/within_main/da3__layer9__faces_global.failures.csv
da3__layer9__faces_global,storage,uNb9QFRL6hY,no_training_in_stratum,2,cv/within_main/da3__layer9__faces_global.failures.csv
da3__layer9__faces_global,work,uNb9QFRL6hY,no_training_in_stratum,7,cv/within_main/da3__layer9__faces_global.failures.csv
da3__layer11__faces_concat,circulation,B6ByNegPMKs,no_training_in_stratum,3,cv/within_main/da3__layer11__faces_concat.failures.csv
da3__layer11__faces_concat,dining,Z6MFQCViBuw;yqstnuAEVhm,no_training_in_stratum,8,cv/within_main/da3__layer11__faces_concat.failures.csv
da3__layer11__faces_concat,empty,wc2JMjhGNzB,no_training_in_stratum,4,cv/within_main/da3__layer11__faces_concat.failures.csv
da3__layer11__faces_concat,kitchen,2t7WUuJeko7,no_training_in_stratum,5,cv/within_main/da3__layer11__faces_concat.failures.csv
da3__layer11__faces_concat,storage,uNb9QFRL6hY,no_training_in_stratum,2,cv/within_main/da3__layer11__faces_concat.failures.csv
da3__layer11__faces_concat,work,uNb9QFRL6hY,no_training_in_stratum,7,cv/within_main/da3__layer11__faces_concat.failures.csv
dinov3__block6__faces_concat,circulation,B6ByNegPMKs,no_training_in_stratum,3,cv/within_main/dinov3__block6__faces_concat.failures.csv
dinov3__block6__faces_concat,dining,Z6MFQCViBuw;yqstnuAEVhm,no_training_in_stratum,8,cv/within_main/dinov3__block6__faces_concat.failures.csv
dinov3__block6__faces_concat,empty,wc2JMjhGNzB,no_training_in_stratum,4,cv/within_main/dinov3__block6__faces_concat.failures.csv
dinov3__block6__faces_concat,kitchen,2t7WUuJeko7,no_training_in_stratum,5,cv/within_main/dinov3__block6__faces_concat.failures.csv
dinov3__block6__faces_concat,storage,uNb9QFRL6hY,no_training_in_stratum,2,cv/within_main/dinov3__block6__faces_concat.failures.csv
dinov3__block6__faces_concat,work,uNb9QFRL6hY,no_training_in_stratum,7,cv/within_main/dinov3__block6__faces_concat.failures.csv
da3__layer7__faces_local96,circulation,B6ByNegPMKs,no_training_in_stratum,3,cv/within_main/da3__layer7__faces_local96.failures.csv
da3__layer7__faces_local96,dining,Z6MFQCViBuw;yqstnuAEVhm,no_training_in_stratum,8,cv/within_main/da3__layer7__faces_local96.failures.csv
da3__layer7__faces_local96,empty,wc2JMjhGNzB,no_training_in_stratum,4,cv/within_main/da3__layer7__faces_local96.failures.csv
da3__layer7__faces_local96,kitchen,2t7WUuJeko7,no_training_in_stratum,5,cv/within_main/da3__layer7__faces_local96.failures.csv
da3__layer7__faces_local96,storage,uNb9QFRL6hY,no_training_in_stratum,2,cv/within_main/da3__layer7__faces_local96.failures.csv
da3__layer7__faces_local96,work,uNb9QFRL6hY,no_training_in_stratum,7,cv/within_main/da3__layer7__faces_local96.failures.csv
dinov3__block11__faces_global,circulation,B6ByNegPMKs,no_training_in_stratum,3,cv/within_main/dinov3__block11__faces_global.failures.csv
dinov3__block11__faces_global,dining,Z6MFQCViBuw;yqstnuAEVhm,no_training_in_stratum,8,cv/within_main/dinov3__block11__faces_global.failures.csv
dinov3__block11__faces_global,empty,wc2JMjhGNzB,no_training_in_stratum,4,cv/within_main/dinov3__block11__faces_global.failures.csv
dinov3__block11__faces_global,kitchen,2t7WUuJeko7,no_training_in_stratum,5,cv/within_main/dinov3__block11__faces_global.failures.csv
dinov3__block11__faces_global,storage,uNb9QFRL6hY,no_training_in_stratum,2,cv/within_main/dinov3__block11__faces_global.failures.csv
dinov3__block11__faces_global,work,uNb9QFRL6hY,no_training_in_stratum,7,cv/within_main/dinov3__block11__faces_global.failures.csv
dinov3__block6__faces_global,circulation,B6ByNegPMKs,no_training_in_stratum,3,cv/within_main/dinov3__block6__faces_global.failures.csv
dinov3__block6__faces_global,dining,Z6MFQCViBuw;yqstnuAEVhm,no_training_in_stratum,8,cv/within_main/dinov3__block6__faces_global.failures.csv
dinov3__block6__faces_global,empty,wc2JMjhGNzB,no_training_in_stratum,4,cv/within_main/dinov3__block6__faces_global.failures.csv
dinov3__block6__faces_global,kitchen,2t7WUuJeko7,no_training_in_stratum,5,cv/within_main/dinov3__block6__faces_global.failures.csv
dinov3__block6__faces_global,storage,uNb9QFRL6hY,no_training_in_stratum,2,cv/within_main/dinov3__block6__faces_global.failures.csv
dinov3__block6__faces_global,work,uNb9QFRL6hY,no_training_in_stratum,7,cv/within_main/dinov3__block6__faces_global.failures.csv
dinov3__block3__panorama_mean,circulation,B6ByNegPMKs,no_training_in_stratum,3,cv/within_main/dinov3__block3__panorama_mean.failures.csv
dinov3__block3__panorama_mean,dining,Z6MFQCViBuw;yqstnuAEVhm,no_training_in_stratum,8,cv/within_main/dinov3__block3__panorama_mean.failures.csv
dinov3__block3__panorama_mean,empty,wc2JMjhGNzB,no_training_in_stratum,4,cv/within_main/dinov3__block3__panorama_mean.failures.csv
dinov3__block3__panorama_mean,kitchen,2t7WUuJeko7,no_training_in_stratum,5,cv/within_main/dinov3__block3__panorama_mean.failures.csv
dinov3__block3__panorama_mean,storage,uNb9QFRL6hY,no_training_in_stratum,2,cv/within_main/dinov3__block3__panorama_mean.failures.csv
dinov3__block3__panorama_mean,work,uNb9QFRL6hY,no_training_in_stratum,7,cv/within_main/dinov3__block3__panorama_mean.failures.csv
semantic__main_primary,circulation,B6ByNegPMKs,no_training_in_stratum,3,cv/within_main/semantic__main_primary.failures.csv
semantic__main_primary,dining,Z6MFQCViBuw;yqstnuAEVhm,no_training_in_stratum,8,cv/within_main/semantic__main_primary.failures.csv
semantic__main_primary,empty,wc2JMjhGNzB,no_training_in_stratum,4,cv/within_main/semantic__main_primary.failures.csv
semantic__main_primary,kitchen,2t7WUuJeko7,no_training_in_stratum,5,cv/within_main/semantic__main_primary.failures.csv
semantic__main_primary,storage,uNb9QFRL6hY,no_training_in_stratum,2,cv/within_main/semantic__main_primary.failures.csv
semantic__main_primary,work,uNb9QFRL6hY,no_training_in_stratum,7,cv/within_main/semantic__main_primary.failures.csv
hohonet__refined__global,circulation,B6ByNegPMKs,no_training_in_stratum,3,cv/within_main/hohonet__refined__global.failures.csv
hohonet__refined__global,dining,Z6MFQCViBuw;yqstnuAEVhm,no_training_in_stratum,8,cv/within_main/hohonet__refined__global.failures.csv
hohonet__refined__global,empty,wc2JMjhGNzB,no_training_in_stratum,4,cv/within_main/hohonet__refined__global.failures.csv
hohonet__refined__global,kitchen,2t7WUuJeko7,no_training_in_stratum,5,cv/within_main/hohonet__refined__global.failures.csv
hohonet__refined__global,storage,uNb9QFRL6hY,no_training_in_stratum,2,cv/within_main/hohonet__refined__global.failures.csv
hohonet__refined__global,work,uNb9QFRL6hY,no_training_in_stratum,7,cv/within_main/hohonet__refined__global.failures.csv
hohonet__compressed__global,circulation,B6ByNegPMKs,no_training_in_stratum,3,cv/within_main/hohonet__compressed__global.failures.csv
hohonet__compressed__global,dining,Z6MFQCViBuw;yqstnuAEVhm,no_training_in_stratum,8,cv/within_main/hohonet__compressed__global.failures.csv
hohonet__compressed__global,empty,wc2JMjhGNzB,no_training_in_stratum,4,cv/within_main/hohonet__compressed__global.failures.csv
hohonet__compressed__global,kitchen,2t7WUuJeko7,no_training_in_stratum,5,cv/within_main/hohonet__compressed__global.failures.csv
hohonet__compressed__global,storage,uNb9QFRL6hY,no_training_in_stratum,2,cv/within_main/hohonet__compressed__global.failures.csv
hohonet__compressed__global,work,uNb9QFRL6hY,no_training_in_stratum,7,cv/within_main/hohonet__compressed__global.failures.csv
dinov3__block9__panorama_local16,circulation,B6ByNegPMKs,no_training_in_stratum,3,cv/within_main/dinov3__block9__panorama_local16.failures.csv
dinov3__block9__panorama_local16,dining,Z6MFQCViBuw;yqstnuAEVhm,no_training_in_stratum,8,cv/within_main/dinov3__block9__panorama_local16.failures.csv
dinov3__block9__panorama_local16,empty,wc2JMjhGNzB,no_training_in_stratum,4,cv/within_main/dinov3__block9__panorama_local16.failures.csv
dinov3__block9__panorama_local16,kitchen,2t7WUuJeko7,no_training_in_stratum,5,cv/within_main/dinov3__block9__panorama_local16.failures.csv
dinov3__block9__panorama_local16,storage,uNb9QFRL6hY,no_training_in_stratum,2,cv/within_main/dinov3__block9__panorama_local16.failures.csv
dinov3__block9__panorama_local16,work,uNb9QFRL6hY,no_training_in_stratum,7,cv/within_main/dinov3__block9__panorama_local16.failures.csv
feedback__point_counts,circulation,B6ByNegPMKs,no_training_in_stratum,3,cv/within_main/feedback__point_counts.failures.csv
feedback__point_counts,dining,Z6MFQCViBuw;yqstnuAEVhm,no_training_in_stratum,8,cv/within_main/feedback__point_counts.failures.csv
feedback__point_counts,empty,wc2JMjhGNzB,no_training_in_stratum,4,cv/within_main/feedback__point_counts.failures.csv
feedback__point_counts,kitchen,2t7WUuJeko7,no_training_in_stratum,5,cv/within_main/feedback__point_counts.failures.csv
feedback__point_counts,storage,uNb9QFRL6hY,no_training_in_stratum,2,cv/within_main/feedback__point_counts.failures.csv
feedback__point_counts,work,uNb9QFRL6hY,no_training_in_stratum,7,cv/within_main/feedback__point_counts.failures.csv
dinov3__block12__faces_concat,circulation,B6ByNegPMKs,no_training_in_stratum,3,cv/within_main/dinov3__block12__faces_concat.failures.csv
dinov3__block12__faces_concat,dining,Z6MFQCViBuw;yqstnuAEVhm,no_training_in_stratum,8,cv/within_main/dinov3__block12__faces_concat.failures.csv
dinov3__block12__faces_concat,empty,wc2JMjhGNzB,no_training_in_stratum,4,cv/within_main/dinov3__block12__faces_concat.failures.csv
dinov3__block12__faces_concat,kitchen,2t7WUuJeko7,no_training_in_stratum,5,cv/within_main/dinov3__block12__faces_concat.failures.csv
dinov3__block12__faces_concat,storage,uNb9QFRL6hY,no_training_in_stratum,2,cv/within_main/dinov3__block12__faces_concat.failures.csv
dinov3__block12__faces_concat,work,uNb9QFRL6hY,no_training_in_stratum,7,cv/within_main/dinov3__block12__faces_concat.failures.csv
dinov3__block11__faces_local96,circulation,B6ByNegPMKs,no_training_in_stratum,3,cv/within_main/dinov3__block11__faces_local96.failures.csv
dinov3__block11__faces_local96,dining,Z6MFQCViBuw;yqstnuAEVhm,no_training_in_stratum,8,cv/within_main/dinov3__block11__faces_local96.failures.csv
dinov3__block11__faces_local96,empty,wc2JMjhGNzB,no_training_in_stratum,4,cv/within_main/dinov3__block11__faces_local96.failures.csv
dinov3__block11__faces_local96,kitchen,2t7WUuJeko7,no_training_in_stratum,5,cv/within_main/dinov3__block11__faces_local96.failures.csv
dinov3__block11__faces_local96,storage,uNb9QFRL6hY,no_training_in_stratum,2,cv/within_main/dinov3__block11__faces_local96.failures.csv
dinov3__block11__faces_local96,work,uNb9QFRL6hY,no_training_in_stratum,7,cv/within_main/dinov3__block11__faces_local96.failures.csv
da3__layer7__faces_local16,circulation,B6ByNegPMKs,no_training_in_stratum,3,cv/within_main/da3__layer7__faces_local16.failures.csv
da3__layer7__faces_local16,dining,Z6MFQCViBuw;yqstnuAEVhm,no_training_in_stratum,8,cv/within_main/da3__layer7__faces_local16.failures.csv
da3__layer7__faces_local16,empty,wc2JMjhGNzB,no_training_in_stratum,4,cv/within_main/da3__layer7__faces_local16.failures.csv
da3__layer7__faces_local16,kitchen,2t7WUuJeko7,no_training_in_stratum,5,cv/within_main/da3__layer7__faces_local16.failures.csv
da3__layer7__faces_local16,storage,uNb9QFRL6hY,no_training_in_stratum,2,cv/within_main/da3__layer7__faces_local16.failures.csv
da3__layer7__faces_local16,work,uNb9QFRL6hY,no_training_in_stratum,7,cv/within_main/da3__layer7__faces_local16.failures.csv
hohonet__encoder_stage2__global,circulation,B6ByNegPMKs,no_training_in_stratum,3,cv/within_main/hohonet__encoder_stage2__global.failures.csv
hohonet__encoder_stage2__global,dining,Z6MFQCViBuw;yqstnuAEVhm,no_training_in_stratum,8,cv/within_main/hohonet__encoder_stage2__global.failures.csv
hohonet__encoder_stage2__global,empty,wc2JMjhGNzB,no_training_in_stratum,4,cv/within_main/hohonet__encoder_stage2__global.failures.csv
hohonet__encoder_stage2__global,kitchen,2t7WUuJeko7,no_training_in_stratum,5,cv/within_main/hohonet__encoder_stage2__global.failures.csv
hohonet__encoder_stage2__global,storage,uNb9QFRL6hY,no_training_in_stratum,2,cv/within_main/hohonet__encoder_stage2__global.failures.csv
hohonet__encoder_stage2__global,work,uNb9QFRL6hY,no_training_in_stratum,7,cv/within_main/hohonet__encoder_stage2__global.failures.csv
semantic__main_keywords,circulation,B6ByNegPMKs,no_training_in_stratum,3,cv/within_main/semantic__main_keywords.failures.csv
semantic__main_keywords,dining,Z6MFQCViBuw;yqstnuAEVhm,no_training_in_stratum,8,cv/within_main/semantic__main_keywords.failures.csv
semantic__main_keywords,empty,wc2JMjhGNzB,no_training_in_stratum,4,cv/within_main/semantic__main_keywords.failures.csv
semantic__main_keywords,kitchen,2t7WUuJeko7,no_training_in_stratum,5,cv/within_main/semantic__main_keywords.failures.csv
semantic__main_keywords,storage,uNb9QFRL6hY,no_training_in_stratum,2,cv/within_main/semantic__main_keywords.failures.csv
semantic__main_keywords,work,uNb9QFRL6hY,no_training_in_stratum,7,cv/within_main/semantic__main_keywords.failures.csv
dinov3__block6__faces_local16,circulation,B6ByNegPMKs,no_training_in_stratum,3,cv/within_main/dinov3__block6__faces_local16.failures.csv
dinov3__block6__faces_local16,dining,Z6MFQCViBuw;yqstnuAEVhm,no_training_in_stratum,8,cv/within_main/dinov3__block6__faces_local16.failures.csv
dinov3__block6__faces_local16,empty,wc2JMjhGNzB,no_training_in_stratum,4,cv/within_main/dinov3__block6__faces_local16.failures.csv
dinov3__block6__faces_local16,kitchen,2t7WUuJeko7,no_training_in_stratum,5,cv/within_main/dinov3__block6__faces_local16.failures.csv
dinov3__block6__faces_local16,storage,uNb9QFRL6hY,no_training_in_stratum,2,cv/within_main/dinov3__block6__faces_local16.failures.csv
dinov3__block6__faces_local16,work,uNb9QFRL6hY,no_training_in_stratum,7,cv/within_main/dinov3__block6__faces_local16.failures.csv
feedback__between_models,circulation,B6ByNegPMKs,no_training_in_stratum,3,cv/within_main/feedback__between_models.failures.csv
feedback__between_models,dining,Z6MFQCViBuw;yqstnuAEVhm,no_training_in_stratum,8,cv/within_main/feedback__between_models.failures.csv
feedback__between_models,empty,wc2JMjhGNzB,no_training_in_stratum,4,cv/within_main/feedback__between_models.failures.csv
feedback__between_models,kitchen,2t7WUuJeko7,no_training_in_stratum,5,cv/within_main/feedback__between_models.failures.csv
feedback__between_models,storage,uNb9QFRL6hY,no_training_in_stratum,2,cv/within_main/feedback__between_models.failures.csv
feedback__between_models,work,uNb9QFRL6hY,no_training_in_stratum,7,cv/within_main/feedback__between_models.failures.csv
da3__layer9__faces_concat,circulation,B6ByNegPMKs,no_training_in_stratum,3,cv/within_main/da3__layer9__faces_concat.failures.csv
da3__layer9__faces_concat,dining,Z6MFQCViBuw;yqstnuAEVhm,no_training_in_stratum,8,cv/within_main/da3__layer9__faces_concat.failures.csv
da3__layer9__faces_concat,empty,wc2JMjhGNzB,no_training_in_stratum,4,cv/within_main/da3__layer9__faces_concat.failures.csv
da3__layer9__faces_concat,kitchen,2t7WUuJeko7,no_training_in_stratum,5,cv/within_main/da3__layer9__faces_concat.failures.csv
da3__layer9__faces_concat,storage,uNb9QFRL6hY,no_training_in_stratum,2,cv/within_main/da3__layer9__faces_concat.failures.csv
da3__layer9__faces_concat,work,uNb9QFRL6hY,no_training_in_stratum,7,cv/within_main/da3__layer9__faces_concat.failures.csv
feedback__bi_scope,circulation,B6ByNegPMKs,no_training_in_stratum,3,cv/within_main/feedback__bi_scope.failures.csv
feedback__bi_scope,dining,Z6MFQCViBuw;yqstnuAEVhm,no_training_in_stratum,8,cv/within_main/feedback__bi_scope.failures.csv
feedback__bi_scope,empty,wc2JMjhGNzB,no_training_in_stratum,4,cv/within_main/feedback__bi_scope.failures.csv
feedback__bi_scope,kitchen,2t7WUuJeko7,no_training_in_stratum,5,cv/within_main/feedback__bi_scope.failures.csv
feedback__bi_scope,storage,uNb9QFRL6hY,no_training_in_stratum,2,cv/within_main/feedback__bi_scope.failures.csv
feedback__bi_scope,work,uNb9QFRL6hY,no_training_in_stratum,7,cv/within_main/feedback__bi_scope.failures.csv
feedback__all,circulation,B6ByNegPMKs,no_training_in_stratum,3,cv/within_main/feedback__all.failures.csv
feedback__all,dining,Z6MFQCViBuw;yqstnuAEVhm,no_training_in_stratum,8,cv/within_main/feedback__all.failures.csv
feedback__all,empty,wc2JMjhGNzB,no_training_in_stratum,4,cv/within_main/feedback__all.failures.csv
feedback__all,kitchen,2t7WUuJeko7,no_training_in_stratum,5,cv/within_main/feedback__all.failures.csv
feedback__all,storage,uNb9QFRL6hY,no_training_in_stratum,2,cv/within_main/feedback__all.failures.csv
feedback__all,work,uNb9QFRL6hY,no_training_in_stratum,7,cv/within_main/feedback__all.failures.csv
semantic__traits,circulation,B6ByNegPMKs,no_training_in_stratum,3,cv/within_main/semantic__traits.failures.csv
semantic__traits,dining,Z6MFQCViBuw;yqstnuAEVhm,no_training_in_stratum,8,cv/within_main/semantic__traits.failures.csv
semantic__traits,empty,wc2JMjhGNzB,no_training_in_stratum,4,cv/within_main/semantic__traits.failures.csv
semantic__traits,kitchen,2t7WUuJeko7,no_training_in_stratum,5,cv/within_main/semantic__traits.failures.csv
semantic__traits,storage,uNb9QFRL6hY,no_training_in_stratum,2,cv/within_main/semantic__traits.failures.csv
semantic__traits,work,uNb9QFRL6hY,no_training_in_stratum,7,cv/within_main/semantic__traits.failures.csv
dinov3__cls__panorama,circulation,B6ByNegPMKs,no_training_in_stratum,3,cv/within_main/dinov3__cls__panorama.failures.csv
dinov3__cls__panorama,dining,Z6MFQCViBuw;yqstnuAEVhm,no_training_in_stratum,8,cv/within_main/dinov3__cls__panorama.failures.csv
dinov3__cls__panorama,empty,wc2JMjhGNzB,no_training_in_stratum,4,cv/within_main/dinov3__cls__panorama.failures.csv
dinov3__cls__panorama,kitchen,2t7WUuJeko7,no_training_in_stratum,5,cv/within_main/dinov3__cls__panorama.failures.csv
dinov3__cls__panorama,storage,uNb9QFRL6hY,no_training_in_stratum,2,cv/within_main/dinov3__cls__panorama.failures.csv
dinov3__cls__panorama,work,uNb9QFRL6hY,no_training_in_stratum,7,cv/within_main/dinov3__cls__panorama.failures.csv
da3__layer5__faces_concat,circulation,B6ByNegPMKs,no_training_in_stratum,3,cv/within_main/da3__layer5__faces_concat.failures.csv
da3__layer5__faces_concat,dining,Z6MFQCViBuw;yqstnuAEVhm,no_training_in_stratum,8,cv/within_main/da3__layer5__faces_concat.failures.csv
da3__layer5__faces_concat,empty,wc2JMjhGNzB,no_training_in_stratum,4,cv/within_main/da3__layer5__faces_concat.failures.csv
da3__layer5__faces_concat,kitchen,2t7WUuJeko7,no_training_in_stratum,5,cv/within_main/da3__layer5__faces_concat.failures.csv
da3__layer5__faces_concat,storage,uNb9QFRL6hY,no_training_in_stratum,2,cv/within_main/da3__layer5__faces_concat.failures.csv
da3__layer5__faces_concat,work,uNb9QFRL6hY,no_training_in_stratum,7,cv/within_main/da3__layer5__faces_concat.failures.csv
dinov3__block3__faces_global,circulation,B6ByNegPMKs,no_training_in_stratum,3,cv/within_main/dinov3__block3__faces_global.failures.csv
dinov3__block3__faces_global,dining,Z6MFQCViBuw;yqstnuAEVhm,no_training_in_stratum,8,cv/within_main/dinov3__block3__faces_global.failures.csv
dinov3__block3__faces_global,empty,wc2JMjhGNzB,no_training_in_stratum,4,cv/within_main/dinov3__block3__faces_global.failures.csv
dinov3__block3__faces_global,kitchen,2t7WUuJeko7,no_training_in_stratum,5,cv/within_main/dinov3__block3__faces_global.failures.csv
dinov3__block3__faces_global,storage,uNb9QFRL6hY,no_training_in_stratum,2,cv/within_main/dinov3__block3__faces_global.failures.csv
dinov3__block3__faces_global,work,uNb9QFRL6hY,no_training_in_stratum,7,cv/within_main/dinov3__block3__faces_global.failures.csv
