estimand_scope,fold,base_task_id,building_id,condition,policy,replicate_support,order_signature_support,candidate_permutation_n,stop_at_3_probability,incremental_stop_at_4_probability,reach5_probability,cap_resolved_probability,historical_counterfactual_support_shortfall_probability,unresolved_probability,policy_failure_probability,autonomous_non_delivery_probability,expert_escalation_probability,status_probability_fixed_k5,mean_historical_candidates_examined,mean_frozen_geometry_submissions_used,mean_raw_structural_failure_attempts,mean_repair_required_attempts,mean_current_normalizer_invalid_attempts,mean_formal_replacement_candidates_used,mean_frozen_geometry_submission_savings_vs_f0,mean_historical_candidates_examined_savings_vs_f0,mean_public_gt_quality,mean_reference_evaluable_autonomous_delivery_quality,mean_paired_complete_case_quality_delta_vs_f0,mean_reference_evaluable_autonomous_delivery_mitt_delta_vs_f0,instability_probability,corner_count_change_probability,mean_continuous_geometry_delta_vs_f0,selected_structural_invalidity_probability,selected_repair_probability,selected_current_normalizer_evaluable_probability,selected_formal_replacement_probability,selected_output_probability,supported_multimodality_probability,selected_output_replicate_support,raw_attempt_replicate_support,paid_valid_replicate_support,complete_case_quality_replicate_support,reference_evaluable_autonomous_delivery_replicate_support,paired_cost_replicate_support,paired_complete_case_quality_replicate_support,paired_reference_evaluable_autonomous_delivery_replicate_support,paired_instability_replicate_support,paired_corner_count_replicate_support,paired_geometry_delta_replicate_support,selected_structural_invalidity_replicate_support,autonomous_non_delivery_replicate_support,expert_escalation_replicate_support,paired_rows_status,status
historical_population_replay_78,policy_development_simulation,7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,7y3sRwLe3Va,manual,F0,1000,120,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,,,0.8273930469565495,0.8273930469565495,,,,,,0.0,0.0,1.0,0.0,1.0,,1000,1000,1000,1000,1000,0,0,0,0,0,0,1000,1000,1000,baseline_same_order,development_descriptive_only
historical_population_replay_78,policy_development_simulation,7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,7y3sRwLe3Va,manual,M0_corner_count_gate_geometry_medoid,1000,120,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,0.8325023163530082,0.8325023163530082,0.005109269396458743,0.005109269396458743,0.687,0.0,0.00931441421608043,0.0,0.0,1.0,0.0,1.0,0.0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,paired_same_task_replicate_order,development_descriptive_only
historical_population_replay_78,policy_development_simulation,7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,7y3sRwLe3Va,manual,M1,1000,120,5,0.405,0.595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.595,3.595,0.0,0.0,0.0,0.0,1.405,1.405,0.8310069395551772,0.8310069395551772,0.0036138925986277754,0.0036138925986277754,0.486,0.0,0.0035417144999988627,0.0,0.0,1.0,0.0,1.0,0.0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,paired_same_task_replicate_order,development_descriptive_only
historical_population_replay_78,policy_development_simulation,7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,7y3sRwLe3Va,manual,F0,1000,120,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,,,0.8170038437484628,0.8170038437484628,,,,,,0.0,0.0,1.0,0.0,1.0,,1000,1000,1000,1000,1000,0,0,0,0,0,0,1000,1000,1000,baseline_same_order,development_descriptive_only
historical_population_replay_78,policy_development_simulation,7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,7y3sRwLe3Va,manual,M0_corner_count_gate_geometry_medoid,1000,120,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,0.663207619691282,0.663207619691282,-0.1537962240571809,-0.1537962240571809,0.718,0.3,0.03599609902861369,0.0,0.0,1.0,0.0,1.0,0.0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,paired_same_task_replicate_order,development_descriptive_only
historical_population_replay_78,policy_development_simulation,7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,7y3sRwLe3Va,manual,M1,1000,120,5,0.082,0.307,0.611,0.0,0.0,0.611,0.0,0.611,0.611,0.0,4.529,4.529,0.0,0.0,0.0,0.0,0.471,0.471,0.8170038437484628,0.317814495218152,0.0,-0.4991893485303108,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.389,0.611,389,1000,1000,389,1000,1000,389,1000,389,389,389,389,1000,1000,paired_same_task_replicate_order,development_descriptive_only
historical_population_replay_78,policy_development_simulation,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va,manual,F0,1000,120,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,0.0,0.0,0.0,1.0,,,0.8213698127306455,0.8213698127306455,,,,,,0.0,0.0,1.0,0.0,1.0,,1000,1000,1000,1000,1000,0,0,0,0,0,0,1000,1000,1000,baseline_same_order,development_descriptive_only
historical_population_replay_78,policy_development_simulation,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va,manual,M0_corner_count_gate_geometry_medoid,1000,120,5,0.708,0.292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.292,3.292,0.0,0.0,0.0,0.69,1.708,1.708,0.8185399814776264,0.8185399814776264,-0.0028298312530190147,-0.0028298312530190147,0.285,0.0,0.0007731069889802017,0.0,0.0,1.0,0.0,1.0,0.0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,paired_same_task_replicate_order,development_descriptive_only
historical_population_replay_78,policy_development_simulation,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va,manual,M1,1000,120,5,0.11,0.311,0.579,0.0,0.0,0.579,0.0,0.579,0.579,0.0,4.469,4.469,0.0,0.0,0.0,1.0,0.531,0.531,0.8213698127306455,0.34579669115960177,0.0,-0.4755731215710437,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.421,0.0,421,1000,1000,421,1000,1000,421,1000,421,421,421,421,1000,1000,paired_same_task_replicate_order,development_descriptive_only
historical_population_replay_78,policy_development_simulation,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va,manual,F0,1000,120,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,,,0.9676446818632537,0.9676446818632537,,,,,,0.0,0.0,1.0,0.0,1.0,,1000,1000,1000,1000,1000,0,0,0,0,0,0,1000,1000,1000,baseline_same_order,development_descriptive_only
historical_population_replay_78,policy_development_simulation,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va,manual,M0_corner_count_gate_geometry_medoid,1000,120,5,0.705,0.295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.295,3.295,0.0,0.0,0.0,0.0,1.705,1.705,0.9508637041585503,0.9508637041585503,-0.01678097770470349,-0.01678097770470349,0.611,0.0,0.0054551796431721,0.0,0.0,1.0,0.0,1.0,0.0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,paired_same_task_replicate_order,development_descriptive_only
historical_population_replay_78,policy_development_simulation,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va,manual,M1,1000,120,5,0.101,0.325,0.574,0.0,0.0,0.574,0.0,0.574,0.574,0.0,4.473,4.473,0.0,0.0,0.0,0.0,0.527,0.527,0.9676446818632537,0.41221663447374607,0.0,-0.5554280473895076,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.426,0.0,426,1000,1000,426,1000,1000,426,1000,426,426,426,426,1000,1000,paired_same_task_replicate_order,development_descriptive_only
historical_population_replay_78,policy_development_simulation,7y3sRwLe3Va_bbcc19afdad742eba89290ad2b5dbf6b,7y3sRwLe3Va,manual,F0,1000,120,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,,,0.9722104498395593,0.9722104498395593,,,,,,0.0,0.0,1.0,0.0,1.0,,1000,1000,1000,1000,1000,0,0,0,0,0,0,1000,1000,1000,baseline_same_order,development_descriptive_only
historical_population_replay_78,policy_development_simulation,7y3sRwLe3Va_bbcc19afdad742eba89290ad2b5dbf6b,7y3sRwLe3Va,manual,M0_corner_count_gate_geometry_medoid,1000,120,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,0.9585676553910494,0.9585676553910494,-0.01364279444850993,-0.01364279444850993,0.467,0.0,0.0041200132249339435,0.0,0.0,1.0,0.0,1.0,0.0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,paired_same_task_replicate_order,development_descriptive_only
historical_population_replay_78,policy_development_simulation,7y3sRwLe3Va_bbcc19afdad742eba89290ad2b5dbf6b,7y3sRwLe3Va,manual,M1,1000,120,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,0.9585676553910494,0.9585676553910494,-0.01364279444850993,-0.01364279444850993,0.467,0.0,0.0041200132249339435,0.0,0.0,1.0,0.0,1.0,0.0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,paired_same_task_replicate_order,development_descriptive_only
historical_population_replay_78,policy_development_simulation,7y3sRwLe3Va_fdab6422162e49db822a37178ab70481,7y3sRwLe3Va,manual,F0,1000,120,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,,,0.9521166408435916,0.9521166408435916,,,,,,0.0,0.0,1.0,0.0,1.0,,1000,1000,1000,1000,1000,0,0,0,0,0,0,1000,1000,1000,baseline_same_order,development_descriptive_only
historical_population_replay_78,policy_development_simulation,7y3sRwLe3Va_fdab6422162e49db822a37178ab70481,7y3sRwLe3Va,manual,M0_corner_count_gate_geometry_medoid,1000,120,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,0.9466709254578108,0.9466709254578108,-0.0054457153857807045,-0.0054457153857807045,0.475,0.0,0.0033066155708994607,0.0,0.0,1.0,0.0,1.0,0.0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,paired_same_task_replicate_order,development_descriptive_only
historical_population_replay_78,policy_development_simulation,7y3sRwLe3Va_fdab6422162e49db822a37178ab70481,7y3sRwLe3Va,manual,M1,1000,120,5,0.392,0.608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.608,3.608,0.0,0.0,0.0,0.0,1.392,1.392,0.95389711616737,0.95389711616737,0.001780475323778437,0.001780475323778437,0.481,0.0,0.0014065640573203008,0.0,0.0,1.0,0.0,1.0,0.0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,paired_same_task_replicate_order,development_descriptive_only
historical_population_replay_78,policy_development_simulation,B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,B6ByNegPMKs,manual,F0,1000,120,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,,,0.7339369477473546,0.7339369477473546,,,,,,0.0,0.0,1.0,0.0,1.0,,1000,1000,1000,1000,1000,0,0,0,0,0,0,1000,1000,1000,baseline_same_order,development_descriptive_only
historical_population_replay_78,policy_development_simulation,B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,B6ByNegPMKs,manual,M0_corner_count_gate_geometry_medoid,1000,120,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,0.7364696029324438,0.7364696029324438,0.0025326551850891115,0.0025326551850891115,0.689,0.0,0.004574867502271708,0.0,0.0,1.0,0.0,1.0,0.0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,paired_same_task_replicate_order,development_descriptive_only
historical_population_replay_78,policy_development_simulation,B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,B6ByNegPMKs,manual,M1,1000,120,5,0.405,0.595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.595,3.595,0.0,0.0,0.0,0.0,1.405,1.405,0.719929015568265,0.719929015568265,-0.01400793217908959,-0.01400793217908959,0.235,0.0,0.0011083734438916315,0.0,0.0,1.0,0.0,1.0,0.0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,paired_same_task_replicate_order,development_descriptive_only
historical_population_replay_78,policy_development_simulation,B6ByNegPMKs_7018ca302c584d0d85024187f3568460,B6ByNegPMKs,manual,F0,1000,120,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,,,0.9772891002806026,0.9772891002806026,,,,,,0.0,0.0,1.0,0.0,1.0,,1000,1000,1000,1000,1000,0,0,0,0,0,0,1000,1000,1000,baseline_same_order,development_descriptive_only
historical_population_replay_78,policy_development_simulation,B6ByNegPMKs_7018ca302c584d0d85024187f3568460,B6ByNegPMKs,manual,M0_corner_count_gate_geometry_medoid,1000,120,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,0.9641059432282397,0.9641059432282397,-0.013183157052362787,-0.013183157052362787,0.697,0.0,0.004039909367505987,0.0,0.0,1.0,0.0,1.0,0.0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,paired_same_task_replicate_order,development_descriptive_only
historical_population_replay_78,policy_development_simulation,B6ByNegPMKs_7018ca302c584d0d85024187f3568460,B6ByNegPMKs,manual,M1,1000,120,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,0.9641059432282397,0.9641059432282397,-0.013183157052362787,-0.013183157052362787,0.697,0.0,0.004039909367505987,0.0,0.0,1.0,0.0,1.0,0.0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,paired_same_task_replicate_order,development_descriptive_only
historical_population_replay_78,policy_development_simulation,B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,B6ByNegPMKs,manual,F0,1000,120,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,0.0,0.0,0.0,1.0,,,0.8462045667304327,0.8462045667304327,,,,,,0.0,0.0,1.0,0.0,1.0,,1000,1000,1000,1000,1000,0,0,0,0,0,0,1000,1000,1000,baseline_same_order,development_descriptive_only
historical_population_replay_78,policy_development_simulation,B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,B6ByNegPMKs,manual,M0_corner_count_gate_geometry_medoid,1000,120,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.587,2.0,2.0,0.8374356780937139,0.8374356780937139,-0.008768888636718718,-0.008768888636718718,0.673,0.0,0.005148774648002079,0.0,0.0,1.0,0.0,1.0,0.0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,paired_same_task_replicate_order,development_descriptive_only
historical_population_replay_78,policy_development_simulation,B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,B6ByNegPMKs,manual,M1,1000,120,5,0.413,0.587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.587,3.587,0.0,0.0,0.0,0.587,1.413,1.413,0.853989901778922,0.853989901778922,0.007785335048489358,0.007785335048489358,0.51,0.0,0.0018433964834670214,0.0,0.0,1.0,0.0,1.0,0.0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,paired_same_task_replicate_order,development_descriptive_only
historical_population_replay_78,policy_development_simulation,B6ByNegPMKs_e26e2cb761894264a4a34b1046701f6b,B6ByNegPMKs,manual,F0,1000,120,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,,,0.9596907408557411,0.9596907408557411,,,,,,0.0,0.0,1.0,0.0,1.0,,1000,1000,1000,1000,1000,0,0,0,0,0,0,1000,1000,1000,baseline_same_order,development_descriptive_only
historical_population_replay_78,policy_development_simulation,B6ByNegPMKs_e26e2cb761894264a4a34b1046701f6b,B6ByNegPMKs,manual,M0_corner_count_gate_geometry_medoid,1000,120,5,0.733,0.267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.267,3.267,0.0,0.0,0.0,0.0,1.733,1.733,0.9514548522227795,0.9514548522227795,-0.008235888632961699,-0.008235888632961699,0.602,0.0,0.007869152931916507,0.0,0.0,1.0,0.0,1.0,0.0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,paired_same_task_replicate_order,development_descriptive_only
historical_population_replay_78,policy_development_simulation,B6ByNegPMKs_e26e2cb761894264a4a34b1046701f6b,B6ByNegPMKs,manual,M1,1000,120,5,0.091,0.323,0.586,0.0,0.0,0.586,0.0,0.586,0.586,0.0,4.495,4.495,0.0,0.0,0.0,0.0,0.505,0.505,0.9596907408557411,0.3973119667142768,0.0,-0.5623787741414643,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.414,0.0,414,1000,1000,414,1000,1000,414,1000,414,414,414,414,1000,1000,paired_same_task_replicate_order,development_descriptive_only
historical_population_replay_78,policy_development_simulation,B6ByNegPMKs_e52609aae11f42a79f6cf50360180fd5,B6ByNegPMKs,manual,F0,1000,120,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,0.0,0.0,0.0,1.0,,,0.5644452228741571,0.5644452228741571,,,,,,0.0,0.0,1.0,0.0,1.0,,1000,1000,1000,1000,1000,0,0,0,0,0,0,1000,1000,1000,baseline_same_order,development_descriptive_only
historical_population_replay_78,policy_development_simulation,B6ByNegPMKs_e52609aae11f42a79f6cf50360180fd5,B6ByNegPMKs,manual,M0_corner_count_gate_geometry_medoid,1000,120,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.624,2.0,2.0,0.544938541028111,0.544938541028111,-0.01950668184604607,-0.01950668184604607,0.625,0.0,0.004050726333823111,0.0,0.0,1.0,0.314,1.0,0.0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,paired_same_task_replicate_order,development_descriptive_only
historical_population_replay_78,policy_development_simulation,B6ByNegPMKs_e52609aae11f42a79f6cf50360180fd5,B6ByNegPMKs,manual,M1,1000,120,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.624,2.0,2.0,0.544938541028111,0.544938541028111,-0.01950668184604607,-0.01950668184604607,0.625,0.0,0.004050726333823111,0.0,0.0,1.0,0.314,1.0,0.0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,paired_same_task_replicate_order,development_descriptive_only
historical_population_replay_78,policy_development_simulation,B6ByNegPMKs_ee063d1562c147f586ebb9f6fdb05ca6,B6ByNegPMKs,manual,F0,1000,120,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,,,0.7823755160349148,0.7823755160349148,,,,,,0.0,0.0,1.0,0.0,1.0,,1000,1000,1000,1000,1000,0,0,0,0,0,0,1000,1000,1000,baseline_same_order,development_descriptive_only
historical_population_replay_78,policy_development_simulation,B6ByNegPMKs_ee063d1562c147f586ebb9f6fdb05ca6,B6ByNegPMKs,manual,M0_corner_count_gate_geometry_medoid,1000,120,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,0.8284054497224831,0.8284054497224831,0.04602993368756822,0.04602993368756822,0.481,0.0,0.007858785770219968,0.0,0.0,1.0,0.0,1.0,0.0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,paired_same_task_replicate_order,development_descriptive_only
historical_population_replay_78,policy_development_simulation,B6ByNegPMKs_ee063d1562c147f586ebb9f6fdb05ca6,B6ByNegPMKs,manual,M1,1000,120,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,0.8284054497224831,0.8284054497224831,0.04602993368756822,0.04602993368756822,0.481,0.0,0.007858785770219968,0.0,0.0,1.0,0.0,1.0,0.0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,paired_same_task_replicate_order,development_descriptive_only
historical_population_replay_78,policy_development_simulation,UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,UwV83HsGsw3,manual,F0,1000,120,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,0.0,0.0,0.0,1.0,,,0.8071006632930787,0.8071006632930787,,,,,,0.0,0.0,1.0,0.0,1.0,,1000,1000,1000,1000,1000,0,0,0,0,0,0,1000,1000,1000,baseline_same_order,development_descriptive_only
historical_population_replay_78,policy_development_simulation,UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,UwV83HsGsw3,manual,M0_corner_count_gate_geometry_medoid,1000,120,5,0.615,0.385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.385,3.385,0.0,0.0,0.0,0.704,1.615,1.615,0.8907108956007916,0.8907108956007916,0.08361023230771288,0.08361023230771288,0.505,0.505,0.014258053112600333,0.0,0.0,1.0,0.0,1.0,0.0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,paired_same_task_replicate_order,development_descriptive_only
historical_population_replay_78,policy_development_simulation,UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,UwV83HsGsw3,manual,M1,1000,120,5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,5.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,,-0.8071006632930787,,,,,,,,0.0,1.0,0,1000,1000,0,1000,1000,0,1000,0,0,0,0,1000,1000,paired_same_task_replicate_order,development_descriptive_only
historical_population_replay_78,policy_development_simulation,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,manual,F0,1000,1000,22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,,,0.9831622522425717,0.9831622522425717,,,,,,0.0,0.0,1.0,0.0,1.0,,1000,1000,1000,1000,1000,0,0,0,0,0,0,1000,1000,1000,baseline_same_order,development_descriptive_only
historical_population_replay_78,policy_development_simulation,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,manual,M0_corner_count_gate_geometry_medoid,1000,1000,22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,0.9787652474279597,0.9787652474279597,-0.004397004814611964,-0.004397004814611964,0.629,0.0,0.004022818374372569,0.0,0.0,1.0,0.0,1.0,0.0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,paired_same_task_replicate_order,development_descriptive_only
historical_population_replay_78,policy_development_simulation,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,manual,M1,1000,1000,22,0.753,0.224,0.023,0.0,0.0,0.023,0.0,0.023,0.023,0.0,3.27,3.27,0.0,0.0,0.0,0.0,1.73,1.73,0.9807620153813456,0.9582044890275746,-0.0025026999024805718,-0.024957763214997052,0.5680655066530195,0.0,0.0030125369487058115,0.0,0.0,1.0,0.0,0.977,0.0,977,1000,1000,977,1000,1000,977,1000,977,977,977,977,1000,1000,paired_same_task_replicate_order,development_descriptive_only
historical_population_replay_78,policy_development_simulation,UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,UwV83HsGsw3,manual,F0,1000,120,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,,,0.8264746565439073,0.8264746565439073,,,,,,0.0,0.0,1.0,0.0,1.0,,1000,1000,1000,1000,1000,0,0,0,0,0,0,1000,1000,1000,baseline_same_order,development_descriptive_only
historical_population_replay_78,policy_development_simulation,UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,UwV83HsGsw3,manual,M0_corner_count_gate_geometry_medoid,1000,120,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,0.8498880476360936,0.8498880476360936,0.023413391092186334,0.023413391092186334,0.903,0.279,0.020858538105336916,0.0,0.0,1.0,0.0,1.0,0.0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,paired_same_task_replicate_order,development_descriptive_only
historical_population_replay_78,policy_development_simulation,UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,UwV83HsGsw3,manual,M1,1000,120,5,0.097,0.307,0.596,0.0,0.0,0.596,0.0,0.596,0.596,0.0,4.499,4.499,0.0,0.0,0.0,0.0,0.501,0.501,0.8264746565439073,0.33389576124373854,0.0,-0.49257889530016874,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.404,0.596,404,1000,1000,404,1000,1000,404,1000,404,404,404,404,1000,1000,paired_same_task_replicate_order,development_descriptive_only
historical_population_replay_78,policy_development_simulation,X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,X7HyMhZNoso,manual,F0,1000,120,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,,,0.9434515514678559,0.9434515514678559,,,,,,0.0,0.0,1.0,0.0,1.0,,1000,1000,1000,1000,1000,0,0,0,0,0,0,1000,1000,1000,baseline_same_order,development_descriptive_only
historical_population_replay_78,policy_development_simulation,X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,X7HyMhZNoso,manual,M0_corner_count_gate_geometry_medoid,1000,120,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,0.9382516762015479,0.9382516762015479,-0.005199875266307994,-0.005199875266307994,0.508,0.0,0.00468789060350786,0.0,0.0,1.0,0.0,1.0,0.0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,paired_same_task_replicate_order,development_descriptive_only
historical_population_replay_78,policy_development_simulation,X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,X7HyMhZNoso,manual,M1,1000,120,5,0.389,0.611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.611,3.611,0.0,0.0,0.0,0.0,1.389,1.389,0.9349197172930398,0.9349197172930398,-0.008531834174816028,-0.008531834174816028,0.507,0.0,0.007691781669833284,0.0,0.0,1.0,0.0,1.0,0.0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,paired_same_task_replicate_order,development_descriptive_only
