stage,stage_zh,language_cohort,project_id,runtime_task_id,base_task_id,building_id,worker_id,canonical_annotation_id,raw_annotation_id,initialization_artifact_id,initialization_import_sha256,initialization_prediction_sha256,initial_geometry_hash,final_geometry_hash,exact_geometry_equal,geometry_edit_rmse_px,geometry_edit_rmse_panorama_diagonal_normalized,geometry_edit_distance_not_evaluable_reason,U_initial,U_final,delta_U,initial_structurally_valid,final_structurally_valid,initial_quality_status,final_quality_status,proposal_failure,model_issue_choice,issue_reported,acceptable_reported,semi_role,planned_trap_family,trap_family,trap_family_source,trap_source_type,reference_identity,reference_sha256,reference_type,reference_eligible,formal_assignment_eligible,process_eligible,independence_eligible,analysis_eligible,c1_eligible_worker,current20_worker,stage_role,unmodified_trap_submission_eps_0,strict_blind_trust_eps_0,issue_reported_without_quality_improvement_eps_0,quality_improving_correction_eps_0,negative_metric_change_correction_eps_0,control_false_alarm_eps_0,control_overcorrection_eps_0,non_negative_metric_change_control_handling_eps_0,issue_geometry_edit_concordant_eps_0,unmodified_trap_submission_eps_0_01,strict_blind_trust_eps_0_01,issue_reported_without_quality_improvement_eps_0_01,quality_improving_correction_eps_0_01,negative_metric_change_correction_eps_0_01,control_false_alarm_eps_0_01,control_overcorrection_eps_0_01,non_negative_metric_change_control_handling_eps_0_01,issue_geometry_edit_concordant_eps_0_01,unmodified_trap_submission_eps_0_02,strict_blind_trust_eps_0_02,issue_reported_without_quality_improvement_eps_0_02,quality_improving_correction_eps_0_02,negative_metric_change_correction_eps_0_02,control_false_alarm_eps_0_02,control_overcorrection_eps_0_02,non_negative_metric_change_control_handling_eps_0_02,issue_geometry_edit_concordant_eps_0_02,unmodified_trap_submission_eps_0_05,strict_blind_trust_eps_0_05,issue_reported_without_quality_improvement_eps_0_05,quality_improving_correction_eps_0_05,negative_metric_change_correction_eps_0_05,control_false_alarm_eps_0_05,control_overcorrection_eps_0_05,non_negative_metric_change_control_handling_eps_0_05,issue_geometry_edit_concordant_eps_0_05,diagnostic_pre_stage3,development_only,scientific_conclusion_prohibited,formal_profile_frozen,reviewer_policy_frozen,main_launch_authorized,worker_caused_structural_failure,failure_attribution,frozen_harmonization_validity_status,frozen_harmonization_assertion_source,frozen_initialization_provenance_status,proposal_accepted_unchanged_eps_0,issue_reported_eps_0,geometry_edited_eps_0,non_negative_metric_change_handling_eps_0,proposal_accepted_unchanged_eps_0_01,issue_reported_eps_0_01,geometry_edited_eps_0_01,non_negative_metric_change_handling_eps_0_01,proposal_accepted_unchanged_eps_0_02,issue_reported_eps_0_02,geometry_edited_eps_0_02,non_negative_metric_change_handling_eps_0_02,proposal_accepted_unchanged_eps_0_05,issue_reported_eps_0_05,geometry_edited_eps_0_05,non_negative_metric_change_handling_eps_0_05,proposal_failure_binary,edited_binary,improved_binary,negative_metric_change_binary,worker_issue_response_observed,worker_acceptable_reported,worker_any_issue_reported,worker_issue_tokens,split,gt_source_type,model_sha256,gt_sha256,model_pair_count,gt_pair_count,pair_count_delta,topology_exact_bool,proposal_topology_relation,audit_problem_family,corner_f1_1pct,topdown_2d_iou,layoutnetv2_style_3d_iou,layout_mask_difference,boundary_rmse_px,initialization_acceptable_bool,initialization_correct_bool,operational_initialization_band,worker_issue_family_compatible_with_audit_proxy,compatible_issue_overlap,family_compatibility_boundary
C1,校准一阶段,en,68,3287,B6ByNegPMKs_7018ca302c584d0d85024187f3568460,B6ByNegPMKs,32,bf6d1e98afbb6306ebff,6383,init:c1:c128d9e8ac4257262e6a,1938cd6c18bad9fe1efef21d14b23d01a001d4e8f2cb06ac07bcc5809c5c5bfa,c128d9e8ac4257262e6a29a1013a093b64448d7859c21ed2db9c6d6a973a6b4c,cba33fa4a1bd356b360a644bf0a0d4344e23e15252760f1e68949574a3ebcfaf,dc15a325dd8f8c8bb55fb38c3a6abd33647a24a03409cb8f5a8421523ab9211c,False,12.154741757535731,0.0106167300073457,,1.0,0.9571598695898328,-0.0428401304101673,True,True,evaluable,frozen_quality_evaluable,False,acceptable,False,True,calibration_validation_no_trap_truth,,,not_applicable_c1,,gt:70:3563:5112,85f600a1c02d933e37dbf7c46c53e72efd9edf27a0c8a264ffdfd9d34b5ed520,public_frozen_gt,True,true,True,true,True,True,True,cross_stage_validation_only_no_blind_trust_label,,,,,True,,,,False,,,,,True,,,,False,,,,,True,,,,False,,,,,False,,,,False,True,True,True,False,False,False,False,not_evaluable,not_evaluable,not_evaluable,missing_required_initialization,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True,0,1,0.0,1.0,True,True,False,acceptable,test,official_mp3d_layout_label_cor_raw_not_no_occ,f75eef4efe619cc5399ddae6107cf32d0bb44e93678aa619ad8abffad6c16062,e39016a1c87087a18f232dceee374c9bd7ee2619a58f6655eed2e55d33ab3604,6,4,2,False,model_more_pairs,model_has_more_corner_pairs,0.6,0.96925486,0.95775578,0.06629538,20.828136,False,False,wrong_topology,False,,semantic worker tags and geometric audit families are not identical constructs; descriptive bridge only
C1,校准一阶段,en,68,3288,yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,yqstnuAEVhm,28,cd292cd5a5ebe839dbe2,5795,init:c1:a31d550f35694bbf96ee,1938cd6c18bad9fe1efef21d14b23d01a001d4e8f2cb06ac07bcc5809c5c5bfa,a31d550f35694bbf96eee979f79346f423020f7754596a0f03b39d2dfb7fe731,d3b5c31c1ccc5616a7e13a1aca864e7df5faa68a62f5bf1e40ed326037ba9732,bfe87bf31c2b98c064b9d9650aa0c49d86c67454b3759f0a92d859cd2f826eeb,False,1.6594910489467618,0.0014495057787099,,1.0,0.9946113385950268,-0.005388661404973,True,True,evaluable,frozen_quality_evaluable,False,acceptable,False,True,calibration_validation_no_trap_truth,,,not_applicable_c1,,gt:70:3375:4924,8cc0131f82dc7c201574ed71f5f3470f5bae6bc61b4319374c4663198d185bed,public_frozen_gt,True,true,True,true,True,True,True,cross_stage_validation_only_no_blind_trust_label,,,,,True,,,,False,,,,,False,,,,False,,,,,False,,,,False,,,,,False,,,,False,True,True,True,False,False,False,False,not_evaluable,not_evaluable,not_evaluable,missing_required_initialization,False,False,True,False,False,False,True,True,False,False,True,True,False,False,True,True,0,1,0.0,1.0,True,True,False,acceptable,test,official_mp3d_layout_label_cor_raw_not_no_occ,92adb1537ea63ace77991a4d27d98f0f7246752b451012ec78f4f671d2c3907f,8269853f9023ff7bf9898e7ac332bd43b3d2fa9f56deccf87c2a40e10542b93d,6,8,-2,False,model_fewer_pairs,model_has_fewer_corner_pairs,0.71428571,0.93784955,0.90230715,0.07208421,13.231093,False,False,wrong_topology,False,,semantic worker tags and geometric audit families are not identical constructs; descriptive bridge only
C1,校准一阶段,en,68,3288,yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,yqstnuAEVhm,34,961dc0d114e60fe10b06,6570,init:c1:a31d550f35694bbf96ee,1938cd6c18bad9fe1efef21d14b23d01a001d4e8f2cb06ac07bcc5809c5c5bfa,a31d550f35694bbf96eee979f79346f423020f7754596a0f03b39d2dfb7fe731,d3b5c31c1ccc5616a7e13a1aca864e7df5faa68a62f5bf1e40ed326037ba9732,ccb374daba6a4b57506d81fe323a7869fd77bc526a60fd127b4728e7d7f11079,False,,,n_pairs_mismatch,1.0,0.8358320334855744,-0.1641679665144255,True,True,evaluable,frozen_quality_evaluable,False,acceptable,False,True,calibration_validation_no_trap_truth,,,not_applicable_c1,,gt:70:3375:4924,8cc0131f82dc7c201574ed71f5f3470f5bae6bc61b4319374c4663198d185bed,public_frozen_gt,True,true,True,true,True,True,True,cross_stage_validation_only_no_blind_trust_label,,,,,True,,,,False,,,,,True,,,,False,,,,,True,,,,False,,,,,True,,,,False,True,True,True,False,False,False,False,not_evaluable,not_evaluable,not_evaluable,missing_required_initialization,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,0,1,0.0,1.0,True,True,False,acceptable,test,official_mp3d_layout_label_cor_raw_not_no_occ,92adb1537ea63ace77991a4d27d98f0f7246752b451012ec78f4f671d2c3907f,8269853f9023ff7bf9898e7ac332bd43b3d2fa9f56deccf87c2a40e10542b93d,6,8,-2,False,model_fewer_pairs,model_has_fewer_corner_pairs,0.71428571,0.93784955,0.90230715,0.07208421,13.231093,False,False,wrong_topology,False,,semantic worker tags and geometric audit families are not identical constructs; descriptive bridge only
C1,校准一阶段,en,68,3289,wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,wc2JMjhGNzB,31,afe8345588c57013a3c8,6032,init:c1:fa6330186e864cbf7980,1938cd6c18bad9fe1efef21d14b23d01a001d4e8f2cb06ac07bcc5809c5c5bfa,fa6330186e864cbf79803bccdeee96dad5ef9ae2e40f8ea18c70e9bda15fcad3,a3548811fb8d17337cf168858656b34c2a00d86b42f82fca567d66899ddcf03a,6b37438942889172cce8b343e7122455c4a1bdaaba3529964c9a2f46ade4326a,False,19.128012426151336,0.0167076312731777,,1.0,0.925594299543269,-0.074405700456731,True,True,evaluable,frozen_quality_evaluable,False,acceptable,False,True,calibration_validation_no_trap_truth,,,not_applicable_c1,,gt:70:3328:4877,eef7aadc0d6cf9466aa2276a94116fe19b399aa185397dee16eba56fe2fcc57c,public_frozen_gt,True,true,True,true,True,True,True,cross_stage_validation_only_no_blind_trust_label,,,,,True,,,,False,,,,,True,,,,False,,,,,True,,,,False,,,,,True,,,,False,True,True,True,False,False,False,False,not_evaluable,not_evaluable,not_evaluable,missing_required_initialization,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,0,1,0.0,1.0,True,True,False,acceptable,test,official_mp3d_layout_label_cor_raw_not_no_occ,12eb81705529624cd23037f03302f793e75caf929e43dcacbfdec54fb4a249b9,c6c85a578cbafdd8dd999da1756afc14e3c81eb12cd59d3e6e94fd3bda66a15c,6,4,2,False,model_more_pairs,model_has_more_corner_pairs,0.4,0.2900321,0.28465837,0.33014864,85.723351,False,False,wrong_topology,False,,semantic worker tags and geometric audit families are not identical constructs; descriptive bridge only
C1,校准一阶段,en,68,3289,wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,wc2JMjhGNzB,33,d2a55c1985a230982d0d,5860,init:c1:fa6330186e864cbf7980,1938cd6c18bad9fe1efef21d14b23d01a001d4e8f2cb06ac07bcc5809c5c5bfa,fa6330186e864cbf79803bccdeee96dad5ef9ae2e40f8ea18c70e9bda15fcad3,a3548811fb8d17337cf168858656b34c2a00d86b42f82fca567d66899ddcf03a,a3548811fb8d17337cf168858656b34c2a00d86b42f82fca567d66899ddcf03a,True,0.0,0.0,,1.0,1.0,0.0,True,True,evaluable,frozen_quality_evaluable,False,acceptable,False,True,calibration_validation_no_trap_truth,,,not_applicable_c1,,gt:70:3328:4877,eef7aadc0d6cf9466aa2276a94116fe19b399aa185397dee16eba56fe2fcc57c,public_frozen_gt,True,true,True,true,True,True,True,cross_stage_validation_only_no_blind_trust_label,,,,,False,,,,True,,,,,False,,,,True,,,,,False,,,,True,,,,,False,,,,True,True,True,True,False,False,False,False,not_evaluable,not_evaluable,not_evaluable,missing_required_initialization,True,False,False,True,True,False,False,True,True,False,False,True,True,False,False,True,0,0,0.0,0.0,True,True,False,acceptable,test,official_mp3d_layout_label_cor_raw_not_no_occ,12eb81705529624cd23037f03302f793e75caf929e43dcacbfdec54fb4a249b9,c6c85a578cbafdd8dd999da1756afc14e3c81eb12cd59d3e6e94fd3bda66a15c,6,4,2,False,model_more_pairs,model_has_more_corner_pairs,0.4,0.2900321,0.28465837,0.33014864,85.723351,False,False,wrong_topology,False,,semantic worker tags and geometric audit families are not identical constructs; descriptive bridge only
C1,校准一阶段,en,68,3289,wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,wc2JMjhGNzB,36,6dc6395c56cb416a2fdc,6104,init:c1:fa6330186e864cbf7980,1938cd6c18bad9fe1efef21d14b23d01a001d4e8f2cb06ac07bcc5809c5c5bfa,fa6330186e864cbf79803bccdeee96dad5ef9ae2e40f8ea18c70e9bda15fcad3,a3548811fb8d17337cf168858656b34c2a00d86b42f82fca567d66899ddcf03a,a3548811fb8d17337cf168858656b34c2a00d86b42f82fca567d66899ddcf03a,True,0.0,0.0,,1.0,1.0,0.0,True,True,evaluable,frozen_quality_evaluable,False,acceptable,False,True,calibration_validation_no_trap_truth,,,not_applicable_c1,,gt:70:3328:4877,eef7aadc0d6cf9466aa2276a94116fe19b399aa185397dee16eba56fe2fcc57c,public_frozen_gt,True,true,True,true,True,True,True,cross_stage_validation_only_no_blind_trust_label,,,,,False,,,,True,,,,,False,,,,True,,,,,False,,,,True,,,,,False,,,,True,True,True,True,False,False,False,False,not_evaluable,not_evaluable,not_evaluable,missing_required_initialization,True,False,False,True,True,False,False,True,True,False,False,True,True,False,False,True,0,0,0.0,0.0,True,True,False,acceptable,test,official_mp3d_layout_label_cor_raw_not_no_occ,12eb81705529624cd23037f03302f793e75caf929e43dcacbfdec54fb4a249b9,c6c85a578cbafdd8dd999da1756afc14e3c81eb12cd59d3e6e94fd3bda66a15c,6,4,2,False,model_more_pairs,model_has_more_corner_pairs,0.4,0.2900321,0.28465837,0.33014864,85.723351,False,False,wrong_topology,False,,semantic worker tags and geometric audit families are not identical constructs; descriptive bridge only
C1,校准一阶段,en,68,3290,uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,uNb9QFRL6hY,34,3a3bc0a4eb51fdb493f4,5918,init:c1:85b9ff08fb3e86dd83d8,1938cd6c18bad9fe1efef21d14b23d01a001d4e8f2cb06ac07bcc5809c5c5bfa,85b9ff08fb3e86dd83d8ac2cfc5e93794b862dba0bcc80dd8e154d96c98b01b8,38970b27452a1f7da428487682d139a56b192903418e5d436b6084da324ae4d4,500a71e840d044a5be7c000d87411821caba0ec956994be5e7c9900691b952dc,False,,,n_pairs_mismatch,1.0,0.9528367837519623,-0.0471632162480376,True,True,evaluable,frozen_quality_evaluable,False,acceptable,False,True,calibration_validation_no_trap_truth,,,not_applicable_c1,,gt:70:3390:4939,dda71da473da96de435a58f79f4e21993679101457e75ac0bc5d9cbecb904f4d,public_frozen_gt,True,true,True,true,True,True,True,cross_stage_validation_only_no_blind_trust_label,,,,,True,,,,False,,,,,True,,,,False,,,,,True,,,,False,,,,,False,,,,False,True,True,True,False,False,False,False,not_evaluable,not_evaluable,not_evaluable,missing_required_initialization,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True,0,1,0.0,1.0,True,True,False,acceptable,test,official_mp3d_layout_label_cor_raw_not_no_occ,57613a056611b289d65db816a40a228e1c6f94329a0796ce388d6d9ab3ada2a8,7c1904645bfe2ebe14716b2000e4899a2b70950a0c8392e4042f15d9128045ce,6,6,0,True,pair_count_exact,same_pair_count_corner_localization_difference,0.66666667,0.97750124,0.92609817,0.1046384,17.533651,True,False,acceptable_not_strict,False,,semantic worker tags and geometric audit families are not identical constructs; descriptive bridge only
C1,校准一阶段,en,68,3291,B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,B6ByNegPMKs,27,a54fcd23c12204b62cba,5832,init:c1:c78b37a742bafbe739e8,1938cd6c18bad9fe1efef21d14b23d01a001d4e8f2cb06ac07bcc5809c5c5bfa,c78b37a742bafbe739e81f7fe722d4da67b0b1ae308deff5d4df3d05b8c8fadc,c39e29e0f6a51bcfdaaa3027751e02606760bded479448f6ad4f3264c073d534,4a36074533cc62702831ab5230b7fc3b277a27450e230ab3500b5e1f8580d478,False,,,n_pairs_mismatch,1.0,0.8291959485649764,-0.1708040514350236,True,True,evaluable,frozen_quality_evaluable,False,corner_drift;over_parsing,True,False,calibration_validation_no_trap_truth,,,not_applicable_c1,,gt:70:3594:5143,e78a749c282d556871417b509689f911a55431fbfd8160b250a1cd890f80065f,public_frozen_gt,True,true,True,true,True,True,False,cross_stage_validation_only_no_blind_trust_label,,,,,True,,,,True,,,,,True,,,,True,,,,,True,,,,True,,,,,True,,,,True,True,True,True,False,False,False,False,not_evaluable,valid,explicit_worker_label,missing_required_initialization,False,True,True,False,False,True,True,False,False,True,True,False,False,True,True,False,0,1,0.0,1.0,True,False,True,corner_drift;over_parsing,test,official_mp3d_layout_label_cor_raw_not_no_occ,7eb10ac01f5a5037254dbbfec5f52c8d2e2a7ef1174e7ba53088226034dda4b4,f86caf4129bdb62869e3e09d3675bd0fb82adf6cbbd434b14389c096e9e78ec6,6,6,0,True,pair_count_exact,same_pair_count_corner_localization_difference,0.5,0.64939513,0.61749987,0.2710269,41.783691,False,False,not_acceptable_same_topology,True,corner_drift,semantic worker tags and geometric audit families are not identical constructs; descriptive bridge only
C1,校准一阶段,en,68,3291,B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,B6ByNegPMKs,37,bb9ad0084abc09c47837,5904,init:c1:c78b37a742bafbe739e8,1938cd6c18bad9fe1efef21d14b23d01a001d4e8f2cb06ac07bcc5809c5c5bfa,c78b37a742bafbe739e81f7fe722d4da67b0b1ae308deff5d4df3d05b8c8fadc,c39e29e0f6a51bcfdaaa3027751e02606760bded479448f6ad4f3264c073d534,a867e0e6d592fcd4199b61f1672dba6b71fcb7ea915b24a25cb77768183c4e69,False,,,n_pairs_mismatch,1.0,0.9125201918328744,-0.0874798081671256,True,True,evaluable,frozen_quality_evaluable,False,corner_drift;over_parsing,True,False,calibration_validation_no_trap_truth,,,not_applicable_c1,,gt:70:3594:5143,e78a749c282d556871417b509689f911a55431fbfd8160b250a1cd890f80065f,public_frozen_gt,True,true,True,true,True,True,True,cross_stage_validation_only_no_blind_trust_label,,,,,True,,,,True,,,,,True,,,,True,,,,,True,,,,True,,,,,True,,,,True,True,True,True,False,False,False,False,not_evaluable,valid,explicit_worker_label,missing_required_initialization,False,True,True,False,False,True,True,False,False,True,True,False,False,True,True,False,0,1,0.0,1.0,True,False,True,corner_drift;over_parsing,test,official_mp3d_layout_label_cor_raw_not_no_occ,7eb10ac01f5a5037254dbbfec5f52c8d2e2a7ef1174e7ba53088226034dda4b4,f86caf4129bdb62869e3e09d3675bd0fb82adf6cbbd434b14389c096e9e78ec6,6,6,0,True,pair_count_exact,same_pair_count_corner_localization_difference,0.5,0.64939513,0.61749987,0.2710269,41.783691,False,False,not_acceptable_same_topology,True,corner_drift,semantic worker tags and geometric audit families are not identical constructs; descriptive bridge only
C1,校准一阶段,en,68,3292,B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,B6ByNegPMKs,29,198b56fd7f0946ac5b09,6448,init:c1:0d714b6e3f87042ca0e9,1938cd6c18bad9fe1efef21d14b23d01a001d4e8f2cb06ac07bcc5809c5c5bfa,0d714b6e3f87042ca0e91e8713864f1a725004a7e3eacacb4bc186d30a0e90e0,e19def3f100fb38530e8f10398255a9e344ed6eeb47aebd0bd141e9c6752d606,73df5a0b5049d2f54fa985c7b73900fc0b53da30af2c9cda53b647026044041a,False,12.00777374241468,0.0104883587290922,,1.0,0.748037215628091,-0.251962784371909,True,True,evaluable,frozen_quality_evaluable,False,acceptable,False,True,calibration_validation_no_trap_truth,,,not_applicable_c1,,gt:70:3586:5135,69904922704f0e93a5cc2f9e3518be9768e8b17c607760f120920a51a0b968d9,public_frozen_gt,True,true,True,true,True,True,True,cross_stage_validation_only_no_blind_trust_label,,,,,True,,,,False,,,,,True,,,,False,,,,,True,,,,False,,,,,True,,,,False,True,True,True,False,False,False,False,not_evaluable,not_evaluable,not_evaluable,missing_required_initialization,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,0,1,0.0,1.0,True,True,False,acceptable,test,official_mp3d_layout_label_cor_raw_not_no_occ,5a9135cc7d403ddf5327577995f448d0305a7e17431aebfc02dd868dc2fba6f1,fe7f8072e1ea8a53e42cf08b7f6a3e92533acf3323365993247008f414373fe6,4,4,0,True,pair_count_exact,same_pair_count_posthoc_geometry_gate_fail,1.0,0.7729039,0.71191854,0.10141063,5.989167,True,False,acceptable_not_strict,False,,semantic worker tags and geometric audit families are not identical constructs; descriptive bridge only
C1,校准一阶段,en,68,3292,B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,B6ByNegPMKs,35,b47f07e34df3a99ff20d,5974,init:c1:0d714b6e3f87042ca0e9,1938cd6c18bad9fe1efef21d14b23d01a001d4e8f2cb06ac07bcc5809c5c5bfa,0d714b6e3f87042ca0e91e8713864f1a725004a7e3eacacb4bc186d30a0e90e0,e19def3f100fb38530e8f10398255a9e344ed6eeb47aebd0bd141e9c6752d606,53327cc90879c88255a992f21f4140047e10162706a974d9f60e3ae126c47650,False,0.9808425798577184,0.0008567307358547,,1.0,0.999205854873871,-0.0007941451261289,True,True,evaluable,frozen_quality_evaluable,False,acceptable,False,True,calibration_validation_no_trap_truth,,,not_applicable_c1,,gt:70:3586:5135,69904922704f0e93a5cc2f9e3518be9768e8b17c607760f120920a51a0b968d9,public_frozen_gt,True,true,True,true,True,True,True,cross_stage_validation_only_no_blind_trust_label,,,,,True,,,,False,,,,,False,,,,False,,,,,False,,,,False,,,,,False,,,,False,True,True,True,False,False,False,False,not_evaluable,not_evaluable,not_evaluable,missing_required_initialization,False,False,True,False,False,False,True,True,False,False,True,True,False,False,True,True,0,1,0.0,1.0,True,True,False,acceptable,test,official_mp3d_layout_label_cor_raw_not_no_occ,5a9135cc7d403ddf5327577995f448d0305a7e17431aebfc02dd868dc2fba6f1,fe7f8072e1ea8a53e42cf08b7f6a3e92533acf3323365993247008f414373fe6,4,4,0,True,pair_count_exact,same_pair_count_posthoc_geometry_gate_fail,1.0,0.7729039,0.71191854,0.10141063,5.989167,True,False,acceptable_not_strict,False,,semantic worker tags and geometric audit families are not identical constructs; descriptive bridge only
C1,校准一阶段,en,68,3293,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,uNb9QFRL6hY,28,10ab4daf9de2cd3b6859,5796,init:c1:7d95e07109dfaddd5de1,1938cd6c18bad9fe1efef21d14b23d01a001d4e8f2cb06ac07bcc5809c5c5bfa,7d95e07109dfaddd5de1ab904a089663796f583e383c1fe6d061f4b5214617c1,6d493c27d896c3c3d40b1273f6134953efebb73cf18657da4883c2766b574d29,df8763228373c608dbee41723d4fa01ec93622556d7cbb05c1d952a23e930c2b,False,2.2943941589070964,0.0020040708228495,,1.0,0.9944496752090768,-0.0055503247909232,True,True,evaluable,frozen_quality_evaluable,False,acceptable,False,True,calibration_validation_no_trap_truth,,,not_applicable_c1,,gt:70:3674:5223,d2a1f88312d47da6b5a48fbf300b8cf88c87eced21dcd6fb97261f47173da9d3,public_frozen_gt,True,true,True,true,True,True,True,cross_stage_validation_only_no_blind_trust_label,,,,,True,,,,False,,,,,False,,,,False,,,,,False,,,,False,,,,,False,,,,False,True,True,True,False,False,False,False,not_evaluable,not_evaluable,not_evaluable,missing_required_initialization,False,False,True,False,False,False,True,True,False,False,True,True,False,False,True,True,0,1,0.0,1.0,True,True,False,acceptable,test,official_mp3d_layout_label_cor_raw_not_no_occ,33125f031913a1896b95b9e5eade03421bdb7931995fce630c925e36c2332b1c,c21b80e0656848e300d9961b85b1d85a3a5c26de13960a9f3f216fe73cda7e52,8,8,0,True,pair_count_exact,same_pair_count_corner_localization_difference,0.4375,0.83678059,0.8133186,0.08648549,20.516861,True,False,acceptable_not_strict,False,,semantic worker tags and geometric audit families are not identical constructs; descriptive bridge only
C1,校准一阶段,en,68,3293,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,uNb9QFRL6hY,30,c2c137240a2b4b27591e,6031,init:c1:7d95e07109dfaddd5de1,1938cd6c18bad9fe1efef21d14b23d01a001d4e8f2cb06ac07bcc5809c5c5bfa,7d95e07109dfaddd5de1ab904a089663796f583e383c1fe6d061f4b5214617c1,6d493c27d896c3c3d40b1273f6134953efebb73cf18657da4883c2766b574d29,803d708f7a02853870d5530081dd19ea5fead24fa965789eb7319e32b7dd609b,False,24.977926045826568,0.0218173205372776,,1.0,0.8777938594409909,-0.1222061405590091,True,True,evaluable,frozen_quality_evaluable,False,overextend_adjacent,True,False,calibration_validation_no_trap_truth,,,not_applicable_c1,,gt:70:3674:5223,d2a1f88312d47da6b5a48fbf300b8cf88c87eced21dcd6fb97261f47173da9d3,public_frozen_gt,True,true,True,true,True,True,True,cross_stage_validation_only_no_blind_trust_label,,,,,True,,,,True,,,,,True,,,,True,,,,,True,,,,True,,,,,True,,,,True,True,True,True,False,False,False,False,not_evaluable,valid,explicit_worker_label,missing_required_initialization,False,True,True,False,False,True,True,False,False,True,True,False,False,True,True,False,0,1,0.0,1.0,True,False,True,overextend_adjacent,test,official_mp3d_layout_label_cor_raw_not_no_occ,33125f031913a1896b95b9e5eade03421bdb7931995fce630c925e36c2332b1c,c21b80e0656848e300d9961b85b1d85a3a5c26de13960a9f3f216fe73cda7e52,8,8,0,True,pair_count_exact,same_pair_count_corner_localization_difference,0.4375,0.83678059,0.8133186,0.08648549,20.516861,True,False,acceptable_not_strict,False,,semantic worker tags and geometric audit families are not identical constructs; descriptive bridge only
C1,校准一阶段,en,68,3293,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,uNb9QFRL6hY,32,401fdd3b780569d96e33,6384,init:c1:7d95e07109dfaddd5de1,1938cd6c18bad9fe1efef21d14b23d01a001d4e8f2cb06ac07bcc5809c5c5bfa,7d95e07109dfaddd5de1ab904a089663796f583e383c1fe6d061f4b5214617c1,6d493c27d896c3c3d40b1273f6134953efebb73cf18657da4883c2766b574d29,633aab0063cd1cd606a13b87a830a024f782e66986c24900e1d3ab137ca8fdf6,False,29.679628890768665,0.0259240889635646,,1.0,0.8874517641936952,-0.1125482358063048,True,True,evaluable,frozen_quality_evaluable,False,corner_drift,True,False,calibration_validation_no_trap_truth,,,not_applicable_c1,,gt:70:3674:5223,d2a1f88312d47da6b5a48fbf300b8cf88c87eced21dcd6fb97261f47173da9d3,public_frozen_gt,True,true,True,true,True,True,True,cross_stage_validation_only_no_blind_trust_label,,,,,True,,,,True,,,,,True,,,,True,,,,,True,,,,True,,,,,True,,,,True,True,True,True,False,False,False,False,not_evaluable,valid,explicit_worker_label,missing_required_initialization,False,True,True,False,False,True,True,False,False,True,True,False,False,True,True,False,0,1,0.0,1.0,True,False,True,corner_drift,test,official_mp3d_layout_label_cor_raw_not_no_occ,33125f031913a1896b95b9e5eade03421bdb7931995fce630c925e36c2332b1c,c21b80e0656848e300d9961b85b1d85a3a5c26de13960a9f3f216fe73cda7e52,8,8,0,True,pair_count_exact,same_pair_count_corner_localization_difference,0.4375,0.83678059,0.8133186,0.08648549,20.516861,True,False,acceptable_not_strict,True,corner_drift,semantic worker tags and geometric audit families are not identical constructs; descriptive bridge only
