image_id,building,condition,scene,candidate,selection_source,training_workers,actual_workers,n_subgroup,n_all,training_recovery,subgroup_stable_fraction,matched_n_untyped_stable_fraction,delta,control_draws,control_orders,not_independent_population_samples
wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB,semi,复合／待定,continuous_tail_manual__log_active_seconds_high,training_score_quartile_not_a_global_typology,W027;W029;W032;W033;W036;W037,W027;W029;W032;W033;W036;W037,6,24,,0.925,0.575,0.35,20,4,True
wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB,semi,复合／待定,continuous_tail_manual__point_count_low,training_score_quartile_not_a_global_typology,W008;W014;W029;W034;W036;W037,W008;W014;W029;W034;W036;W037,6,24,,1,0.6625,0.3375,20,4,True
wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB,semi,复合／待定,continuous_tail_manual__point_count_high,training_score_quartile_not_a_global_typology,W001;W002;W011;W017;W027;W032,W001;W002;W011;W017;W027;W032,6,24,,0.825,0.825,0,20,4,True
wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB,semi,复合／待定,continuous_tail_manual__reference_band_bias_low,training_score_quartile_not_a_global_typology,W001;W012;W021;W032;W034;W035,W001;W012;W021;W032;W034;W035,6,24,,0,0.7125,-0.7125,20,4,True
wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB,semi,复合／待定,continuous_tail_manual__reference_band_bias_high,training_score_quartile_not_a_global_typology,W008;W010;W018;W028;W031;W036,W008;W010;W018;W028;W031;W036,6,24,,1,0.5875,0.4125,20,4,True
wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB,semi,复合／待定,continuous_tail_semi__point_count_low,training_score_quartile_not_a_global_typology,W013;W027;W028;W029;W030;W034,W013;W027;W028;W029;W030;W034,6,24,,1,0.7625,0.2375,20,4,True
wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB,semi,复合／待定,continuous_tail_semi__point_count_high,training_score_quartile_not_a_global_typology,W006;W011;W017;W021;W036;W037,W006;W011;W017;W021;W036;W037,6,24,,1,0.675,0.325,20,4,True
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB,manual,无法判断,local_Q,training_local_recovery,W001;W006;W008;W010;W012;W013;W014;W028;W029;W030;W031;W032;W034;W035;W036;W037,W006;W008;W010;W031;W034,5,7,0.761904761905,0,0,0,20,4,True
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB,manual,无法判断,continuous_tail_manual__reference_band_bias_high,training_score_quartile_not_a_global_typology,W008;W010;W018;W028;W031;W036,W008;W010;W018;W031,4,7,,0,0.1,-0.1,20,4,True
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB,semi,无法判断,local_Q,training_local_recovery,W001;W006;W008;W010;W012;W013;W014;W028;W029;W030;W031;W032;W034;W035;W036;W037,W001;W014;W031;W036,4,5,0.761904761905,0,0.2625,-0.2625,20,4,True
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,manual,卫浴,local_Q,training_local_recovery,W001;W006;W008;W010;W012;W013;W014;W028;W029;W030;W031;W032;W034;W035;W036;W037,W001;W006;W008;W010;W012;W013;W014;W028;W029;W030;W031;W032;W034;W035;W036;W037,16,23,0.761904761905,0,0,0,20,4,True
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,manual,卫浴,local_B,training_local_recovery,W001;W012;W029;W030;W031;W034;W035;W037,W001;W012;W029;W030;W031;W034;W035;W037,8,23,0.75,0,0,0,20,4,True
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,manual,卫浴,local_QT,training_local_recovery,W001;W006;W010;W012;W013;W021;W030,W001;W006;W010;W012;W013;W030,6,23,0.857142857143,0,0,0,20,4,True
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,manual,卫浴,local_QB,training_local_recovery,W001;W012;W029;W030;W031;W034;W035;W037,W001;W012;W029;W030;W031;W034;W035;W037,8,23,0.75,0,0,0,20,4,True
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,manual,卫浴,local_TB,training_local_recovery,W001;W002;W010;W012;W013;W017;W018;W030,W001;W002;W010;W012;W013;W017;W018;W030,8,23,0.777777777778,0,0,0,20,4,True
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,manual,卫浴,local_QTB,training_local_recovery,W001;W010;W012;W013;W017;W030,W001;W010;W012;W013;W017;W030,6,23,0.833333333333,0,0,0,20,4,True
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,manual,卫浴,local_quality_time_edit,training_local_recovery,W001;W010;W012;W013;W017;W030,W001;W010;W012;W013;W017;W030,6,23,0.833333333333,0,0,0,20,4,True
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,manual,卫浴,continuous_tail_manual__reference_error_low,training_score_quartile_not_a_global_typology,W002;W010;W015;W018;W021;W027,W002;W010;W015;W018;W027,5,23,,0,0,0,20,4,True
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,manual,卫浴,continuous_tail_manual__reference_error_high,training_score_quartile_not_a_global_typology,W014;W028;W029;W034;W035;W037,W014;W028;W029;W034;W035;W037,6,23,,0,0,0,20,4,True
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,manual,卫浴,continuous_tail_manual__log_active_seconds_low,training_score_quartile_not_a_global_typology,W001;W006;W012;W013;W018;W021,W001;W006;W012;W013;W018,5,23,,0,0,0,20,4,True
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,manual,卫浴,continuous_tail_manual__log_active_seconds_high,training_score_quartile_not_a_global_typology,W027;W029;W032;W033;W036;W037,W027;W029;W032;W033;W036;W037,6,23,,0,0,0,20,4,True
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,manual,卫浴,continuous_tail_manual__point_count_low,training_score_quartile_not_a_global_typology,W008;W014;W029;W034;W036;W037,W008;W014;W029;W034;W036;W037,6,23,,0,0,0,20,4,True
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,manual,卫浴,continuous_tail_manual__point_count_high,training_score_quartile_not_a_global_typology,W001;W002;W011;W017;W027;W032,W001;W002;W011;W017;W027;W032,6,23,,0,0,0,20,4,True
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,manual,卫浴,continuous_tail_manual__reference_band_bias_low,training_score_quartile_not_a_global_typology,W001;W012;W021;W032;W034;W035,W001;W012;W032;W034;W035,5,23,,0,0,0,20,4,True
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,manual,卫浴,continuous_tail_manual__reference_band_bias_high,training_score_quartile_not_a_global_typology,W008;W010;W018;W028;W031;W036,W008;W010;W018;W028;W031;W036,6,23,,0,0,0,20,4,True
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,manual,卫浴,continuous_tail_semi__point_count_low,training_score_quartile_not_a_global_typology,W013;W027;W028;W029;W030;W034,W013;W027;W028;W029;W030;W034,6,23,,0,0,0,20,4,True
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,manual,卫浴,continuous_tail_semi__point_count_high,training_score_quartile_not_a_global_typology,W006;W011;W017;W021;W036;W037,W006;W011;W017;W036;W037,5,23,,0,0,0,20,4,True
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB,semi,厨房与用餐,local_Q,training_local_recovery,W001;W006;W008;W010;W012;W013;W014;W028;W029;W030;W031;W032;W034;W035;W036;W037,W001;W006;W008;W010;W012;W013;W014;W028;W029;W030;W031;W032;W034;W035;W036;W037,15,23,0.761904761905,0,0.3,-0.3,20,4,True
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB,semi,厨房与用餐,local_B,training_local_recovery,W001;W012;W029;W030;W031;W034;W035;W037,W001;W012;W029;W030;W031;W034;W035;W037,7,23,0.75,0,0,0,20,4,True
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB,semi,厨房与用餐,local_QT,training_local_recovery,W001;W006;W010;W012;W013;W021;W030,W001;W006;W010;W012;W013;W021;W030,7,23,0.857142857143,0,0,0,20,4,True
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB,semi,厨房与用餐,local_QB,training_local_recovery,W001;W012;W029;W030;W031;W034;W035;W037,W001;W012;W029;W030;W031;W034;W035;W037,7,23,0.75,0,0.0125,-0.0125,20,4,True
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB,semi,厨房与用餐,local_TB,training_local_recovery,W001;W002;W010;W012;W013;W017;W018;W030,W001;W002;W010;W012;W013;W017;W018;W030,8,23,0.777777777778,0,0.05,-0.05,20,4,True
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB,semi,厨房与用餐,local_QTB,training_local_recovery,W001;W010;W012;W013;W017;W030,W001;W010;W012;W013;W017;W030,6,23,0.833333333333,0,0,0,20,4,True
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB,semi,厨房与用餐,local_quality_time_edit,training_local_recovery,W001;W010;W012;W013;W017;W030,W001;W010;W012;W013;W017;W030,6,23,0.833333333333,0,0.0375,-0.0375,20,4,True
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB,semi,厨房与用餐,continuous_tail_manual__reference_error_low,training_score_quartile_not_a_global_typology,W002;W010;W015;W018;W021;W027,W002;W010;W015;W018;W021;W027,6,23,,0,0,0,20,4,True
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB,semi,厨房与用餐,continuous_tail_manual__reference_error_high,training_score_quartile_not_a_global_typology,W014;W028;W029;W034;W035;W037,W014;W028;W029;W034;W035;W037,5,23,,0,0.025,-0.025,20,4,True
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB,semi,厨房与用餐,continuous_tail_manual__log_active_seconds_low,training_score_quartile_not_a_global_typology,W001;W006;W012;W013;W018;W021,W001;W006;W012;W013;W018;W021,6,23,,0,0,0,20,4,True
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB,semi,厨房与用餐,continuous_tail_manual__log_active_seconds_high,training_score_quartile_not_a_global_typology,W027;W029;W032;W033;W036;W037,W027;W029;W032;W033;W036;W037,5,23,,0,0.0375,-0.0375,20,4,True
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB,semi,厨房与用餐,continuous_tail_manual__point_count_low,training_score_quartile_not_a_global_typology,W008;W014;W029;W034;W036;W037,W008;W014;W029;W034;W036;W037,5,23,,0,0,0,20,4,True
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB,semi,厨房与用餐,continuous_tail_manual__point_count_high,training_score_quartile_not_a_global_typology,W001;W002;W011;W017;W027;W032,W001;W002;W011;W017;W027;W032,6,23,,0,0,0,20,4,True
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB,semi,厨房与用餐,continuous_tail_manual__reference_band_bias_low,training_score_quartile_not_a_global_typology,W001;W012;W021;W032;W034;W035,W001;W012;W021;W032;W034;W035,6,23,,0,0.05,-0.05,20,4,True
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB,semi,厨房与用餐,continuous_tail_manual__reference_band_bias_high,training_score_quartile_not_a_global_typology,W008;W010;W018;W028;W031;W036,W008;W010;W018;W028;W031;W036,6,23,,0,0,0,20,4,True
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB,semi,厨房与用餐,continuous_tail_semi__point_count_low,training_score_quartile_not_a_global_typology,W013;W027;W028;W029;W030;W034,W013;W027;W028;W029;W030;W034,6,23,,0,0,0,20,4,True
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB,semi,厨房与用餐,continuous_tail_semi__point_count_high,training_score_quartile_not_a_global_typology,W006;W011;W017;W021;W036;W037,W006;W011;W017;W021;W036;W037,5,23,,0,0,0,20,4,True
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,manual,卫浴,local_Q,training_local_recovery,W001;W006;W008;W010;W012;W013;W014;W028;W029;W030;W031;W032;W034;W035;W036;W037,W001;W006;W008;W010;W012;W013;W014;W028;W029;W030;W031;W032;W034;W035;W036;W037,16,24,0.761904761905,0.35,0.6375,-0.2875,20,4,True
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,manual,卫浴,local_B,training_local_recovery,W001;W012;W029;W030;W031;W034;W035;W037,W001;W012;W029;W030;W031;W034;W035;W037,8,24,0.75,0,0.175,-0.175,20,4,True
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,manual,卫浴,local_QT,training_local_recovery,W001;W006;W010;W012;W013;W021;W030,W001;W006;W010;W012;W013;W021;W030,7,24,0.857142857143,0,0.175,-0.175,20,4,True
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,manual,卫浴,local_QB,training_local_recovery,W001;W012;W029;W030;W031;W034;W035;W037,W001;W012;W029;W030;W031;W034;W035;W037,8,24,0.75,0,0.2375,-0.2375,20,4,True
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,manual,卫浴,local_TB,training_local_recovery,W001;W002;W010;W012;W013;W017;W018;W030,W001;W002;W010;W012;W013;W017;W018;W030,8,24,0.777777777778,0,0.3625,-0.3625,20,4,True
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,manual,卫浴,local_QTB,training_local_recovery,W001;W010;W012;W013;W017;W030,W001;W010;W012;W013;W017;W030,6,24,0.833333333333,0,0,0,20,4,True
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,manual,卫浴,local_quality_time_edit,training_local_recovery,W001;W010;W012;W013;W017;W030,W001;W010;W012;W013;W017;W030,6,24,0.833333333333,0,0.15,-0.15,20,4,True
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,manual,卫浴,continuous_tail_manual__reference_error_low,training_score_quartile_not_a_global_typology,W002;W010;W015;W018;W021;W027,W002;W010;W015;W018;W021;W027,6,24,,0.875,0.225,0.65,20,4,True
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,manual,卫浴,continuous_tail_manual__reference_error_high,training_score_quartile_not_a_global_typology,W014;W028;W029;W034;W035;W037,W014;W028;W029;W034;W035;W037,6,24,,0,0.25,-0.25,20,4,True
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,manual,卫浴,continuous_tail_manual__log_active_seconds_low,training_score_quartile_not_a_global_typology,W001;W006;W012;W013;W018;W021,W001;W006;W012;W013;W018;W021,6,24,,0,0.1375,-0.1375,20,4,True
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,manual,卫浴,continuous_tail_manual__log_active_seconds_high,training_score_quartile_not_a_global_typology,W027;W029;W032;W033;W036;W037,W027;W029;W032;W033;W036;W037,6,24,,0,0.2,-0.2,20,4,True
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,manual,卫浴,continuous_tail_manual__point_count_low,training_score_quartile_not_a_global_typology,W008;W014;W029;W034;W036;W037,W008;W014;W029;W034;W036;W037,6,24,,0.525,0.275,0.25,20,4,True
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,manual,卫浴,continuous_tail_manual__point_count_high,training_score_quartile_not_a_global_typology,W001;W002;W011;W017;W027;W032,W001;W002;W011;W017;W027;W032,6,24,,0,0.125,-0.125,20,4,True
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,manual,卫浴,continuous_tail_manual__reference_band_bias_low,training_score_quartile_not_a_global_typology,W001;W012;W021;W032;W034;W035,W001;W012;W021;W032;W034;W035,6,24,,0,0.1125,-0.1125,20,4,True
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,manual,卫浴,continuous_tail_manual__reference_band_bias_high,training_score_quartile_not_a_global_typology,W008;W010;W018;W028;W031;W036,W008;W010;W018;W028;W031;W036,6,24,,0.125,0.175,-0.05,20,4,True
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,manual,卫浴,continuous_tail_semi__point_count_low,training_score_quartile_not_a_global_typology,W013;W027;W028;W029;W030;W034,W013;W027;W028;W029;W030;W034,6,24,,0.55,0.15,0.4,20,4,True
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,manual,卫浴,continuous_tail_semi__point_count_high,training_score_quartile_not_a_global_typology,W006;W011;W017;W021;W036;W037,W006;W011;W017;W021;W036;W037,6,24,,0.7,0.2,0.5,20,4,True
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,manual,储藏与家务辅助,local_Q,training_local_recovery,W001;W006;W008;W010;W012;W013;W014;W028;W029;W030;W031;W032;W034;W035;W036;W037,W001;W006;W008;W010;W012;W013;W014;W028;W029;W030;W031;W032;W034;W035;W036;W037,16,23,0.761904761905,0.575,0.5,0.075,20,4,True
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,manual,储藏与家务辅助,local_B,training_local_recovery,W001;W012;W029;W030;W031;W034;W035;W037,W001;W012;W029;W030;W031;W034;W035;W037,8,23,0.75,0,0.275,-0.275,20,4,True
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,manual,储藏与家务辅助,local_QT,training_local_recovery,W001;W006;W010;W012;W013;W021;W030,W001;W006;W010;W012;W013;W030,6,23,0.857142857143,0,0.2875,-0.2875,20,4,True
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,manual,储藏与家务辅助,local_QB,training_local_recovery,W001;W012;W029;W030;W031;W034;W035;W037,W001;W012;W029;W030;W031;W034;W035;W037,8,23,0.75,0,0.15,-0.15,20,4,True
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,manual,储藏与家务辅助,local_TB,training_local_recovery,W001;W002;W010;W012;W013;W017;W018;W030,W001;W002;W010;W012;W013;W017;W018;W030,8,23,0.777777777778,1,0.2625,0.7375,20,4,True
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,manual,储藏与家务辅助,local_QTB,training_local_recovery,W001;W010;W012;W013;W017;W030,W001;W010;W012;W013;W017;W030,6,23,0.833333333333,1,0.2375,0.7625,20,4,True
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,manual,储藏与家务辅助,local_quality_time_edit,training_local_recovery,W001;W010;W012;W013;W017;W030,W001;W010;W012;W013;W017;W030,6,23,0.833333333333,1,0.25,0.75,20,4,True
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,manual,储藏与家务辅助,continuous_tail_manual__reference_error_low,training_score_quartile_not_a_global_typology,W002;W010;W015;W018;W021;W027,W002;W010;W015;W018;W027,5,23,,0.8,0.4125,0.3875,20,4,True
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,manual,储藏与家务辅助,continuous_tail_manual__reference_error_high,training_score_quartile_not_a_global_typology,W014;W028;W029;W034;W035;W037,W014;W028;W029;W034;W035;W037,6,23,,0,0.15,-0.15,20,4,True
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,manual,储藏与家务辅助,continuous_tail_manual__log_active_seconds_low,training_score_quartile_not_a_global_typology,W001;W006;W012;W013;W018;W021,W001;W006;W012;W013;W018,5,23,,0,0.2375,-0.2375,20,4,True
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,manual,储藏与家务辅助,continuous_tail_manual__log_active_seconds_high,training_score_quartile_not_a_global_typology,W027;W029;W032;W033;W036;W037,W027;W029;W032;W033;W036;W037,6,23,,0,0.525,-0.525,20,4,True
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,manual,储藏与家务辅助,continuous_tail_manual__point_count_low,training_score_quartile_not_a_global_typology,W008;W014;W029;W034;W036;W037,W008;W014;W029;W034;W036;W037,6,23,,0,0.2125,-0.2125,20,4,True
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,manual,储藏与家务辅助,continuous_tail_manual__point_count_high,training_score_quartile_not_a_global_typology,W001;W002;W011;W017;W027;W032,W001;W002;W011;W017;W027;W032,6,23,,0.95,0.2875,0.6625,20,4,True
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,manual,储藏与家务辅助,continuous_tail_manual__reference_band_bias_low,training_score_quartile_not_a_global_typology,W001;W012;W021;W032;W034;W035,W001;W012;W032;W034;W035,5,23,,0.725,0.2375,0.4875,20,4,True
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,manual,储藏与家务辅助,continuous_tail_manual__reference_band_bias_high,training_score_quartile_not_a_global_typology,W008;W010;W018;W028;W031;W036,W008;W010;W018;W028;W031;W036,6,23,,0,0.3,-0.3,20,4,True
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,manual,储藏与家务辅助,continuous_tail_semi__point_count_low,training_score_quartile_not_a_global_typology,W013;W027;W028;W029;W030;W034,W013;W027;W028;W029;W030;W034,6,23,,0,0.3125,-0.3125,20,4,True
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,manual,储藏与家务辅助,continuous_tail_semi__point_count_high,training_score_quartile_not_a_global_typology,W006;W011;W017;W021;W036;W037,W006;W011;W017;W036;W037,5,23,,0,0.4125,-0.4125,20,4,True
x8F5xyUWy9e_3a127fd2c5f34d978cba253145dae7d6,x8F5xyUWy9e,manual,特殊用途,continuous_tail_semi__point_count_high,training_score_quartile_not_a_global_typology,W006;W011;W015;W021;W032;W037,W011;W015;W032;W037,4,5,,0,0.2,-0.2,20,4,True
x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,manual,通行与连接,local_T,training_local_recovery,W001;W002;W006;W010;W012;W013;W017;W021;W030,W001;W002;W006;W010;W012;W013;W017;W021;W030,9,24,1,0,0.1,-0.1,20,4,True
x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,manual,通行与连接,local_B,training_local_recovery,W002;W008;W010;W013;W014;W015;W017;W018;W027;W028;W032;W033;W036,W002;W008;W010;W013;W014;W015;W017;W018;W027;W028;W032;W033;W036,13,24,0.8125,0,0.2,-0.2,20,4,True
x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,manual,通行与连接,local_QT,training_local_recovery,W001;W006;W010;W012;W013;W021;W030,W001;W006;W010;W012;W013;W021;W030,7,24,0.857142857143,0.975,0.05,0.925,20,4,True
x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,manual,通行与连接,local_QB,training_local_recovery,W001;W012;W029;W030;W031;W034;W035;W037,W001;W012;W029;W030;W031;W034;W035;W037,8,24,0.888888888889,0,0.15,-0.15,20,4,True
x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,manual,通行与连接,local_TB,training_local_recovery,W001;W002;W010;W012;W013;W017;W018;W030,W001;W002;W010;W012;W013;W017;W018;W030,8,24,0.875,0,0.15,-0.15,20,4,True
x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,manual,通行与连接,local_QTB,training_local_recovery,W001;W010;W012;W013;W030,W001;W010;W012;W013;W030,5,24,0.8,0.625,0.175,0.45,20,4,True
x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,manual,通行与连接,continuous_tail_manual__reference_error_low,training_score_quartile_not_a_global_typology,W002;W015;W017;W018;W021;W027,W002;W015;W017;W018;W021;W027,6,24,,0,0.1375,-0.1375,20,4,True
x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,manual,通行与连接,continuous_tail_manual__reference_error_high,training_score_quartile_not_a_global_typology,W012;W014;W029;W034;W035;W037,W012;W014;W029;W034;W035;W037,6,24,,0,0.275,-0.275,20,4,True
x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,manual,通行与连接,continuous_tail_manual__log_active_seconds_low,training_score_quartile_not_a_global_typology,W001;W006;W012;W013;W018;W021,W001;W006;W012;W013;W018;W021,6,24,,0.675,0.2625,0.4125,20,4,True
x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,manual,通行与连接,continuous_tail_manual__log_active_seconds_high,training_score_quartile_not_a_global_typology,W027;W029;W032;W033;W036;W037,W027;W029;W032;W033;W036;W037,6,24,,0,0.2,-0.2,20,4,True
x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,manual,通行与连接,continuous_tail_manual__point_count_low,training_score_quartile_not_a_global_typology,W008;W029;W034;W035;W036;W037,W008;W029;W034;W035;W036;W037,6,24,,0,0.3375,-0.3375,20,4,True
x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,manual,通行与连接,continuous_tail_manual__point_count_high,training_score_quartile_not_a_global_typology,W001;W002;W011;W017;W027;W032,W001;W002;W011;W017;W027;W032,6,24,,0,0.1375,-0.1375,20,4,True
x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,manual,通行与连接,continuous_tail_manual__reference_band_bias_low,training_score_quartile_not_a_global_typology,W001;W012;W021;W032;W034;W035,W001;W012;W021;W032;W034;W035,6,24,,0,0.1625,-0.1625,20,4,True
x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,manual,通行与连接,continuous_tail_manual__reference_band_bias_high,training_score_quartile_not_a_global_typology,W010;W018;W028;W031;W036;W037,W010;W018;W028;W031;W036;W037,6,24,,0,0.2,-0.2,20,4,True
x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,manual,通行与连接,continuous_tail_semi__point_count_low,training_score_quartile_not_a_global_typology,W002;W027;W028;W029;W030;W034,W002;W027;W028;W029;W030;W034,6,24,,0,0.1875,-0.1875,20,4,True
x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,manual,通行与连接,continuous_tail_semi__point_count_high,training_score_quartile_not_a_global_typology,W006;W011;W015;W021;W032;W037,W006;W011;W015;W021;W032;W037,6,24,,0,0.0375,-0.0375,20,4,True
