image_id,building,condition,cut,k,isolated_from_all_observed,singleton_events,future_support_rate,future_support_count_mean,n_total,n_future
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,manual,0.1,8,True,212,0.405660377358,0.683962264151,24,16
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,manual,0.2,2,True,72,0.861111111111,2.51388888889,24,22
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,manual,0.2,3,True,93,0.881720430108,2.40860215054,24,21
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,manual,0.2,4,True,113,0.858407079646,2.30088495575,24,20
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,manual,0.2,5,True,113,0.814159292035,2.15044247788,24,19
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,manual,0.2,6,False,1,1,2,24,18
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,manual,0.2,6,True,122,0.770491803279,2,24,18
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,manual,0.2,7,False,1,1,2,24,17
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,manual,0.2,7,True,131,0.75572519084,1.79389312977,24,17
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,manual,0.2,8,False,3,1,2,24,16
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,manual,0.2,8,True,128,0.7109375,1.6171875,24,16
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC,semi,0.05,2,True,46,0.652173913043,7.19565217391,24,22
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC,semi,0.05,3,True,44,0.477272727273,3.20454545455,24,21
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC,semi,0.05,4,True,44,0.386363636364,0.727272727273,24,20
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC,semi,0.05,5,True,50,0.32,0.32,24,19
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC,semi,0.05,6,True,57,0.350877192982,0.350877192982,24,18
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC,semi,0.05,7,False,1,0,0,24,17
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC,semi,0.05,7,True,67,0.34328358209,0.34328358209,24,17
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC,semi,0.05,8,False,2,0,0,24,16
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC,semi,0.05,8,True,77,0.311688311688,0.311688311688,24,16
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC,semi,0.1,2,True,8,1,12.5,24,22
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC,semi,0.1,3,False,2,1,15,24,21
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC,semi,0.1,3,True,4,1,1,24,21
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC,semi,0.1,4,False,3,1,15,24,20
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC,semi,0.1,4,True,7,1,1,24,20
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC,semi,0.1,5,False,5,1,13.8,24,19
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC,semi,0.1,5,True,7,1,1,24,19
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC,semi,0.1,6,False,7,1,12.7142857143,24,18
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC,semi,0.1,6,True,10,1,1,24,18
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC,semi,0.1,7,False,8,1,12.5,24,17
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC,semi,0.1,7,True,15,1,1,24,17
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC,semi,0.1,8,False,9,1,11.6666666667,24,16
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC,semi,0.1,8,True,14,1,1,24,16
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC,semi,0.2,2,True,6,1,11,24,22
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC,semi,0.2,3,True,4,1,1,24,21
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC,semi,0.2,4,True,7,1,1,24,20
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC,semi,0.2,5,True,7,1,1,24,19
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC,semi,0.2,6,True,10,1,1,24,18
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC,semi,0.2,7,True,15,1,1,24,17
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC,semi,0.2,8,True,14,1,1,24,16
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,manual,0.05,2,True,18,0.666666666667,10.1111111111,24,22
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,manual,0.05,3,False,11,1,14.4545454545,24,21
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,manual,0.05,3,True,16,0.375,4.25,24,21
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,manual,0.05,4,False,14,1,11.7142857143,24,20
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,manual,0.05,4,True,17,0.176470588235,2.17647058824,24,20
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,manual,0.05,5,False,14,1,10.8571428571,24,19
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,manual,0.05,5,True,19,0.0526315789474,0.789473684211,24,19
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,manual,0.05,6,False,15,1,9.93333333333,24,18
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,manual,0.05,6,True,22,0.0454545454545,0.454545454545,24,18
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,manual,0.05,7,False,17,1,10.0588235294,24,17
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,manual,0.05,7,True,24,0,0,24,17
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,manual,0.05,8,False,14,1,9.92857142857,24,16
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,manual,0.05,8,True,27,0,0,24,16
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,manual,0.1,2,True,4,1,17.5,24,22
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,manual,0.1,3,False,4,1,16.25,24,21
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,manual,0.1,3,True,1,1,6,24,21
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,manual,0.1,4,False,4,1,11.75,24,20
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,manual,0.1,4,True,1,1,6,24,20
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,manual,0.1,5,False,4,1,10.75,24,19
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,manual,0.1,5,True,1,1,6,24,19
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,manual,0.1,6,False,8,1,7.25,24,18
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,manual,0.1,7,False,11,1,8.36363636364,24,17
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,manual,0.1,8,False,12,1,7.16666666667,24,16
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,0.05,2,True,54,0.833333333333,6.46296296296,24,22
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,0.05,3,False,8,0.875,8.125,24,21
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,0.05,3,True,59,0.796610169492,5.50847457627,24,21
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,0.05,4,False,11,0.818181818182,7.54545454545,24,20
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,0.05,4,True,53,0.716981132075,3.28301886792,24,20
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,0.05,5,False,14,0.857142857143,7.64285714286,24,19
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,0.05,5,True,62,0.677419354839,2.88709677419,24,19
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,0.05,6,False,12,0.75,6.5,24,18
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,0.05,6,True,62,0.596774193548,2.1935483871,24,18
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,0.05,7,False,17,0.823529411765,6.58823529412,24,17
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,0.05,7,True,65,0.507692307692,1.29230769231,24,17
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,0.05,8,False,11,0.727272727273,5.72727272727,24,16
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,0.05,8,True,66,0.454545454545,0.727272727273,24,16
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,0.1,2,True,18,0.666666666667,11.9444444444,24,22
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,0.1,3,False,3,1,15.6666666667,24,21
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,0.1,3,True,11,0.181818181818,2.36363636364,24,21
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,0.1,4,False,11,1,13.8181818182,24,20
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,0.1,4,True,11,0,0,24,20
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,0.1,5,False,11,1,12.1818181818,24,19
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,0.1,5,True,15,0,0,24,19
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,0.1,6,False,17,1,11.2941176471,24,18
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,0.1,6,True,16,0,0,24,18
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,0.1,7,False,20,1,10.75,24,17
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,0.1,7,True,21,0,0,24,17
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,0.1,8,False,20,1,10,24,16
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,0.1,8,True,25,0,0,24,16
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,0.2,2,True,12,0.5,10.5,24,22
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,0.2,3,True,9,0,0,24,21
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,0.2,4,True,11,0,0,24,20
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,0.2,5,True,15,0,0,24,19
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,0.2,6,True,16,0,0,24,18
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,0.2,7,True,21,0,0,24,17
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,0.2,8,True,25,0,0,24,16
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,manual,0.05,2,True,14,1,11.2142857143,23,21
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,manual,0.05,3,False,1,1,10,23,20
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,manual,0.05,3,True,14,1,4,23,20
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,manual,0.05,4,False,5,1,11.8,23,19
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,manual,0.05,4,True,14,1,1.71428571429,23,19
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,manual,0.05,5,False,10,1,11.2,23,18
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,manual,0.05,5,True,16,1,1,23,18
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,manual,0.05,6,False,14,1,10.4285714286,23,17
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,manual,0.05,6,True,16,1,1,23,17
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,manual,0.05,7,False,17,1,10.3529411765,23,16
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,manual,0.05,7,True,20,1,1,23,16
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,manual,0.05,8,False,24,1,10.2083333333,23,15
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,manual,0.05,8,True,22,1,1,23,15
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,manual,0.1,2,True,12,1,10.5,23,21
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,manual,0.1,3,True,11,1,1,23,20
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,manual,0.1,4,True,13,1,1,23,19
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,manual,0.1,5,True,16,1,1,23,18
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,manual,0.1,6,True,16,1,1,23,17
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,manual,0.1,7,True,20,1,1,23,16
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,manual,0.1,8,True,22,1,1,23,15
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,manual,0.2,2,True,12,1,10.5,23,21
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,manual,0.2,3,True,11,1,1,23,20
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,manual,0.2,4,True,13,1,1,23,19
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,manual,0.2,5,True,16,1,1,23,18
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,manual,0.2,6,True,16,1,1,23,17
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,manual,0.2,7,True,20,1,1,23,16
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,manual,0.2,8,True,22,1,1,23,15
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,manual,0.05,2,True,70,0.371428571429,1.85714285714,24,22
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,manual,0.05,3,False,1,1,3,24,21
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,manual,0.05,3,True,92,0.315217391304,1.45652173913,24,21
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,manual,0.05,4,False,4,1,4,24,20
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,manual,0.05,4,True,112,0.267857142857,1.125,24,20
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,manual,0.05,5,False,7,1,3.14285714286,24,19
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,manual,0.05,5,True,138,0.289855072464,1.22463768116,24,19
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,manual,0.05,6,False,10,1,3,24,18
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,manual,0.05,6,True,153,0.196078431373,0.758169934641,24,18
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,manual,0.05,7,False,12,1,3,24,17
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,manual,0.05,7,True,175,0.194285714286,0.725714285714,24,17
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,manual,0.05,8,False,16,1,3.1875,24,16
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,manual,0.05,8,True,184,0.157608695652,0.5,24,16
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,manual,0.1,2,True,62,0.693548387097,3.91935483871,24,22
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,manual,0.1,3,True,80,0.6125,2.7625,24,21
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,manual,0.1,4,True,91,0.494505494505,1.74725274725,24,20
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,manual,0.1,5,True,102,0.43137254902,1.32352941176,24,19
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,manual,0.1,6,True,118,0.338983050847,0.771186440678,24,18
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,manual,0.1,7,False,1,1,1,24,17
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,manual,0.1,7,True,136,0.316176470588,0.676470588235,24,17
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,manual,0.1,8,False,1,1,1,24,16
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,manual,0.1,8,True,149,0.308724832215,0.530201342282,24,16
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,manual,0.2,2,True,60,0.866666666667,4.3,24,22
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,manual,0.2,3,True,76,0.868421052632,3.23684210526,24,21
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,manual,0.2,4,True,85,0.858823529412,2.35294117647,24,20
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,manual,0.2,5,True,92,0.858695652174,1.98913043478,24,19
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,manual,0.2,6,True,94,0.776595744681,1.44680851064,24,18
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,manual,0.2,7,True,108,0.768518518519,1.31481481481,24,17
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,manual,0.2,8,False,1,0,0,24,16
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,manual,0.2,8,True,114,0.763157894737,1.13157894737,24,16
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge,manual,0.05,2,True,38,0.894736842105,9.36842105263,24,22
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge,manual,0.05,3,False,5,1,11.8,24,21
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge,manual,0.05,3,True,37,0.810810810811,7.64864864865,24,21
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge,manual,0.05,4,False,8,1,9.5,24,20
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge,manual,0.05,4,True,31,0.741935483871,3.32258064516,24,20
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge,manual,0.05,5,False,14,1,8.5,24,19
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge,manual,0.05,5,True,33,0.666666666667,2.09090909091,24,19
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge,manual,0.05,6,False,20,1,7.9,24,18
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge,manual,0.05,6,True,34,0.617647058824,1.41176470588,24,18
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge,manual,0.05,7,False,22,1,7.22727272727,24,17
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge,manual,0.05,7,True,36,0.611111111111,1.22222222222,24,17
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge,manual,0.05,8,False,23,1,7.60869565217,24,16
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge,manual,0.05,8,True,37,0.540540540541,1.08108108108,24,16
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge,manual,0.1,2,True,32,0.875,10.25,24,22
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge,manual,0.1,3,True,29,0.758620689655,7.37931034483,24,21
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge,manual,0.1,4,True,26,0.692307692308,2.03846153846,24,20
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge,manual,0.1,5,True,30,0.633333333333,1.26666666667,24,19
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge,manual,0.1,6,True,33,0.606060606061,1.21212121212,24,18
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge,manual,0.1,7,True,36,0.611111111111,1.22222222222,24,17
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge,manual,0.1,8,True,37,0.540540540541,1.08108108108,24,16
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge,manual,0.2,2,True,32,0.875,10.25,24,22
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge,manual,0.2,3,True,29,0.758620689655,7.37931034483,24,21
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge,manual,0.2,4,True,26,0.692307692308,2.03846153846,24,20
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge,manual,0.2,5,True,30,0.633333333333,1.26666666667,24,19
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge,manual,0.2,6,True,33,0.606060606061,1.21212121212,24,18
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge,manual,0.2,7,True,36,0.611111111111,1.22222222222,24,17
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge,manual,0.2,8,True,37,0.540540540541,1.08108108108,24,16
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,manual,0.05,2,True,48,0.895833333333,7.25,23,21
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,manual,0.05,3,False,8,1,7.625,23,20
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,manual,0.05,3,True,49,0.795918367347,5.38775510204,23,20
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,manual,0.05,4,False,13,1,7.15384615385,23,19
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,manual,0.05,4,True,47,0.765957446809,4.51063829787,23,19
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,manual,0.05,5,False,21,1,7.28571428571,23,18
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,manual,0.05,5,True,42,0.690476190476,3.28571428571,23,18
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,manual,0.05,6,False,22,1,6.5,23,17
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,manual,0.05,6,True,38,0.605263157895,2.23684210526,23,17
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,manual,0.05,7,False,23,1,5.21739130435,23,16
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,manual,0.05,7,True,34,0.5,1.55882352941,23,16
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,manual,0.05,8,False,26,1,4.23076923077,23,15
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,manual,0.05,8,True,36,0.444444444444,1.38888888889,23,15
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,manual,0.1,2,True,8,0.5,8.5,23,21
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,manual,0.1,3,False,1,1,18,23,20
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,manual,0.1,3,True,11,0.272727272727,2.81818181818,23,20
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,manual,0.1,4,False,4,1,11,23,19
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,manual,0.1,4,True,9,0.111111111111,0.666666666667,23,19
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,manual,0.1,5,False,4,1,10,23,18
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,manual,0.1,5,True,9,0.111111111111,0.666666666667,23,18
