relative_path,project_line_guess,recommended_action,reason,risk_level,safe_to_delete_now,needs_manual_review,suggested_archive_path
analysis_results/experiment_visual_audit/generated_demo_recheck/table_field_audit.csv,unknown,manual_review_required,tracked analysis result; cleanup requires explicit owner decision,medium,false,true,
analysis_results/experiment_visual_audit/generated_demo_recheck/table_schema_alignment.csv,unknown,manual_review_required,tracked analysis result; cleanup requires explicit owner decision,medium,false,true,
analysis_results/experiment_visual_audit/generated_demo_recheck/table_tier_counts.csv,unknown,manual_review_required,tracked analysis result; cleanup requires explicit owner decision,medium,false,true,
analysis_results/experiment_visual_audit/smoke_demo/01_tier_funnel.png,unknown,manual_review_required,tracked analysis result; cleanup requires explicit owner decision,medium,false,true,
analysis_results/experiment_visual_audit/smoke_demo/02_scope_distribution.png,unknown,manual_review_required,tracked analysis result; cleanup requires explicit owner decision,medium,false,true,
analysis_results/experiment_visual_audit/smoke_demo/04_active_time_vs_quality.png,unknown,manual_review_required,tracked analysis result; cleanup requires explicit owner decision,medium,false,true,
analysis_results/experiment_visual_audit/smoke_demo/06_delta_n_pairs.png,unknown,manual_review_required,tracked analysis result; cleanup requires explicit owner decision,medium,false,true,
analysis_results/experiment_visual_audit/smoke_demo/summary.json,unknown,manual_review_required,tracked analysis result; cleanup requires explicit owner decision,medium,false,true,
analysis_results/experiment_visual_audit/smoke_demo/SUMMARY.md,unknown,manual_review_required,tracked analysis result; cleanup requires explicit owner decision,medium,false,true,
analysis_results/experiment_visual_audit/smoke_demo/table_a1_anomaly_audit.csv,unknown,manual_review_required,tracked analysis result; cleanup requires explicit owner decision,medium,false,true,
analysis_results/experiment_visual_audit/smoke_demo/table_a_delta_n_pairs.csv,unknown,manual_review_required,tracked analysis result; cleanup requires explicit owner decision,medium,false,true,
analysis_results/experiment_visual_audit/smoke_demo/table_active_log_per_file.csv,unknown,manual_review_required,tracked analysis result; cleanup requires explicit owner decision,medium,false,true,
analysis_results/experiment_visual_audit/smoke_demo/table_active_log_summary.csv,unknown,manual_review_required,tracked analysis result; cleanup requires explicit owner decision,medium,false,true,
analysis_results/experiment_visual_audit/smoke_demo/table_b1_difficulty.csv,unknown,manual_review_required,tracked analysis result; cleanup requires explicit owner decision,medium,false,true,
analysis_results/experiment_visual_audit/smoke_demo/table_b2_model_issue.csv,unknown,manual_review_required,tracked analysis result; cleanup requires explicit owner decision,medium,false,true,
analysis_results/experiment_visual_audit/smoke_demo/table_b2_scope_conflict.csv,unknown,manual_review_required,tracked analysis result; cleanup requires explicit owner decision,medium,false,true,
analysis_results/experiment_visual_audit/smoke_demo/table_field_audit.csv,unknown,manual_review_required,tracked analysis result; cleanup requires explicit owner decision,medium,false,true,
analysis_results/experiment_visual_audit/smoke_demo/table_tier_counts.csv,unknown,manual_review_required,tracked analysis result; cleanup requires explicit owner decision,medium,false,true,
analysis_results/export_inventory_20260309/export_inventory_summary_v1.json,unknown,manual_review_required,tracked analysis result; cleanup requires explicit owner decision,medium,false,true,
analysis_results/export_inventory_20260309/export_inventory_v1.csv,unknown,manual_review_required,tracked analysis result; cleanup requires explicit owner decision,medium,false,true,
analysis_results/export_inventory_20260309/legacy_annotation_audit_v1.csv,unknown,manual_review_required,tracked analysis result; cleanup requires explicit owner decision,medium,false,true,
analysis_results/final_gold_layer_20260325/final_gold_records_v1.csv,unknown,manual_review_required,tracked analysis result; cleanup requires explicit owner decision,medium,false,true,
analysis_results/final_gold_layer_20260325/final_gold_records_v1.jsonl,unknown,manual_review_required,tracked analysis result; cleanup requires explicit owner decision,medium,false,true,
analysis_results/final_gold_layer_20260325/final_gold_summary_v1.json,unknown,manual_review_required,tracked analysis result; cleanup requires explicit owner decision,medium,false,true,
analysis_results/g_t_diagnostic_dryrun_20260512/contact_sheets/contact_sheet_hard_prediction_failure.png,unknown,manual_review_required,tracked analysis result; cleanup requires explicit owner decision,medium,false,true,
analysis_results/g_t_diagnostic_dryrun_20260512/contact_sheets/contact_sheet_highest_g_score.png,unknown,manual_review_required,tracked analysis result; cleanup requires explicit owner decision,medium,false,true,
analysis_results/g_t_diagnostic_dryrun_20260512/contact_sheets/contact_sheet_nominal_prediction.png,unknown,manual_review_required,tracked analysis result; cleanup requires explicit owner decision,medium,false,true,
analysis_results/g_t_diagnostic_dryrun_20260512/contact_sheets/contact_sheet_soft_prediction_complexity.png,unknown,manual_review_required,tracked analysis result; cleanup requires explicit owner decision,medium,false,true,
analysis_results/g_t_diagnostic_dryrun_20260512/g_t_diagnostic_dryrun_report.md,unknown,manual_review_required,tracked analysis result; cleanup requires explicit owner decision,medium,false,true,
analysis_results/g_t_diagnostic_dryrun_20260512/g_t_diagnostic_dryrun_summary.json,unknown,manual_review_required,tracked analysis result; cleanup requires explicit owner decision,medium,false,true,
analysis_results/g_t_diagnostic_dryrun_20260512/g_t_diagnostic_sample_manifest.csv,unknown,manual_review_required,tracked analysis result; cleanup requires explicit owner decision,medium,false,true,
analysis_results/g_t_diagnostic_dryrun_20260512/manual_g_t_review_template.csv,unknown,manual_review_required,tracked analysis result; cleanup requires explicit owner decision,medium,false,true,
analysis_results/legacy/20260329_pre_p1_cleanup/260117/quality_report_20260117.csv,unknown,manual_review_required,untracked analysis output; retention policy unclear,medium,false,true,
analysis_results/legacy/20260329_pre_p1_cleanup/260117/reliability_report_20260117.csv,unknown,manual_review_required,untracked analysis output; retention policy unclear,medium,false,true,
analysis_results/legacy/20260329_pre_p1_cleanup/260118/quality_report_20260118.csv,unknown,manual_review_required,untracked analysis output; retention policy unclear,medium,false,true,
analysis_results/legacy/20260329_pre_p1_cleanup/260118/reliability_report_20260118.csv,unknown,manual_review_required,untracked analysis output; retention policy unclear,medium,false,true,
analysis_results/legacy/20260329_pre_p1_cleanup/260121/quality_report_20260121.csv,unknown,manual_review_required,untracked analysis output; retention policy unclear,medium,false,true,
analysis_results/legacy/20260329_pre_p1_cleanup/260121/reliability_report_20260121.csv,unknown,manual_review_required,untracked analysis output; retention policy unclear,medium,false,true,
analysis_results/legacy/20260329_pre_p1_cleanup/cos_upload_manifest_dryrun.json,unknown,manual_review_required,generated/local analysis artifact with exact reference or sensitive name,medium,false,true,
analysis_results/legacy/20260329_pre_p1_cleanup/cos_upload_manifest_dryrun_20260303.json,unknown,manual_review_required,generated/local analysis artifact with exact reference or sensitive name,medium,false,true,
analysis_results/legacy/20260329_pre_p1_cleanup/cos_upload_manifest_prod.json,unknown,manual_review_required,generated/local analysis artifact with exact reference or sensitive name,medium,false,true,
analysis_results/legacy/20260329_pre_p1_cleanup/cos_upload_run_20260303.log,unknown,manual_review_required,untracked analysis output; retention policy unclear,medium,false,true,
analysis_results/legacy/20260329_pre_p1_cleanup/figures/pilot_20260116/01_rows_by_scope.png,unknown,manual_review_required,generated/local analysis artifact with exact reference or sensitive name,medium,false,true,
analysis_results/legacy/20260329_pre_p1_cleanup/figures/pilot_20260116/02_layout_gate_reason.png,unknown,manual_review_required,untracked analysis output; retention policy unclear,medium,false,true,
analysis_results/legacy/20260329_pre_p1_cleanup/figures/pilot_20260116/03_iou_hist_by_scope.png,unknown,manual_review_required,generated/local analysis artifact with exact reference or sensitive name,medium,false,true,
analysis_results/legacy/20260329_pre_p1_cleanup/figures/pilot_20260116/04_iou_vs_time.png,unknown,manual_review_required,untracked analysis output; retention policy unclear,medium,false,true,
analysis_results/legacy/20260329_pre_p1_cleanup/figures/pilot_20260116/05_iou_by_annotator.png,unknown,manual_review_required,generated/local analysis artifact with exact reference or sensitive name,medium,false,true,
analysis_results/legacy/20260329_pre_p1_cleanup/figures/pilot_20260116/06_time_by_annotator.png,unknown,manual_review_required,generated/local analysis artifact with exact reference or sensitive name,medium,false,true,
analysis_results/legacy/20260329_pre_p1_cleanup/figures/pilot_20260116/07_heatmap_task_annotator_iou.png,unknown,manual_review_required,generated/local analysis artifact with exact reference or sensitive name,medium,false,true,
analysis_results/legacy/20260329_pre_p1_cleanup/figures/pilot_20260116/08_mixed_scope_tasks.png,unknown,manual_review_required,generated/local analysis artifact with exact reference or sensitive name,medium,false,true,
analysis_results/legacy/20260329_pre_p1_cleanup/figures/pilot_20260116/SUMMARY.md,unknown,manual_review_required,untracked analysis output; retention policy unclear,medium,false,true,
analysis_results/legacy/20260329_pre_p1_cleanup/figures/pilot_20260116/table_high_boundary_rmse.csv,unknown,manual_review_required,untracked analysis output; retention policy unclear,medium,false,true,
analysis_results/legacy/20260329_pre_p1_cleanup/figures/pilot_20260116/table_high_time.csv,unknown,manual_review_required,untracked analysis output; retention policy unclear,medium,false,true,
analysis_results/legacy/20260329_pre_p1_cleanup/figures/pilot_20260116/table_low_iou.csv,unknown,manual_review_required,untracked analysis output; retention policy unclear,medium,false,true,
analysis_results/legacy/20260329_pre_p1_cleanup/formal_march7_check/formal_analysis_manifest_20260308.json,unknown,manual_review_required,generated/local analysis artifact with exact reference or sensitive name,medium,false,true,
analysis_results/legacy/20260329_pre_p1_cleanup/formal_march7_check/quality_report_formal_20260308.csv,unknown,manual_review_required,untracked analysis output; retention policy unclear,medium,false,true,
