worker,axis,effect,lower,upper,sign_subtype,qualified,train_rows,train_buildings,train_building_ids,bootstrap_valid,bootstrap_requested,heldout_building
W001,scope_accept,-0.29166666666666624,-0.5833333333333327,-0.067839452214452034,negative,True,9,6,7y3sRwLe3Va|UwV83HsGsw3|b8cTxDM8gDG|q9vSo1VnCiC|uNb9QFRL6hY|yqstnuAEVhm,200,200,x8F5xyUWy9e
W002,scope_accept,-0.40277777777777707,-0.5833333333333327,-0.26602564102564119,negative,True,9,6,7y3sRwLe3Va|UwV83HsGsw3|b8cTxDM8gDG|q9vSo1VnCiC|uNb9QFRL6hY|yqstnuAEVhm,200,200,x8F5xyUWy9e
W006,scope_accept,0.15277777777777754,-0.14187499999999986,0.51045386904761803,unclassified,True,9,6,7y3sRwLe3Va|UwV83HsGsw3|b8cTxDM8gDG|q9vSo1VnCiC|uNb9QFRL6hY|yqstnuAEVhm,200,200,x8F5xyUWy9e
W008,scope_accept,0.26388888888888856,0.11087962962962952,0.56944444444444375,positive,True,9,6,7y3sRwLe3Va|UwV83HsGsw3|b8cTxDM8gDG|q9vSo1VnCiC|uNb9QFRL6hY|yqstnuAEVhm,200,200,x8F5xyUWy9e
W010,scope_accept,0.041666666666666526,-0.18255208333333311,0.32453703703703668,unclassified,True,9,6,7y3sRwLe3Va|UwV83HsGsw3|b8cTxDM8gDG|q9vSo1VnCiC|uNb9QFRL6hY|yqstnuAEVhm,200,200,x8F5xyUWy9e
W011,scope_accept,-0.18055555555555544,-0.3690806878306877,0.083680555555555147,unclassified,True,9,6,7y3sRwLe3Va|UwV83HsGsw3|b8cTxDM8gDG|q9vSo1VnCiC|uNb9QFRL6hY|yqstnuAEVhm,200,200,x8F5xyUWy9e
W012,scope_accept,0.15277777777777715,-0.15282738095238108,0.34282407407407378,unclassified,True,9,6,7y3sRwLe3Va|UwV83HsGsw3|b8cTxDM8gDG|q9vSo1VnCiC|uNb9QFRL6hY|yqstnuAEVhm,200,200,x8F5xyUWy9e
W013,scope_accept,0.15277777777777776,-0.15282738095238071,0.34282407407407439,unclassified,True,9,6,7y3sRwLe3Va|UwV83HsGsw3|b8cTxDM8gDG|q9vSo1VnCiC|uNb9QFRL6hY|yqstnuAEVhm,200,200,x8F5xyUWy9e
W014,scope_accept,-0.18055555555555536,-0.36908068783068776,0.083680555555555564,unclassified,True,9,6,7y3sRwLe3Va|UwV83HsGsw3|b8cTxDM8gDG|q9vSo1VnCiC|uNb9QFRL6hY|yqstnuAEVhm,200,200,x8F5xyUWy9e
W015,scope_accept,-0.069444444444444309,-0.30729166666666685,0.26597222222222316,unclassified,True,9,6,7y3sRwLe3Va|UwV83HsGsw3|b8cTxDM8gDG|q9vSo1VnCiC|uNb9QFRL6hY|yqstnuAEVhm,200,200,x8F5xyUWy9e
W017,scope_accept,0.15277777777777715,-0.18255208333333342,0.41759259259259179,unclassified,True,9,6,7y3sRwLe3Va|UwV83HsGsw3|b8cTxDM8gDG|q9vSo1VnCiC|uNb9QFRL6hY|yqstnuAEVhm,200,200,x8F5xyUWy9e
W018,scope_accept,0.15277777777777754,-0.15282738095237991,0.34282407407407395,unclassified,True,9,6,7y3sRwLe3Va|UwV83HsGsw3|b8cTxDM8gDG|q9vSo1VnCiC|uNb9QFRL6hY|yqstnuAEVhm,200,200,x8F5xyUWy9e
W021,scope_accept,-0.069444444444444808,-0.30729166666666652,0.26597222222222261,unclassified,True,9,6,7y3sRwLe3Va|UwV83HsGsw3|b8cTxDM8gDG|q9vSo1VnCiC|uNb9QFRL6hY|yqstnuAEVhm,200,200,x8F5xyUWy9e
W027,scope_accept,-0.40277777777777712,-0.58333333333333259,-0.26602564102564102,negative,True,9,6,7y3sRwLe3Va|UwV83HsGsw3|b8cTxDM8gDG|q9vSo1VnCiC|uNb9QFRL6hY|yqstnuAEVhm,200,200,x8F5xyUWy9e
W028,scope_accept,0.15277777777777748,0.013888888888888585,0.3503038194444445,positive,True,9,6,7y3sRwLe3Va|UwV83HsGsw3|b8cTxDM8gDG|q9vSo1VnCiC|uNb9QFRL6hY|yqstnuAEVhm,200,200,x8F5xyUWy9e
W029,scope_accept,0.26388888888888834,-0.31944444444444414,0.53825520833333362,unclassified,True,9,6,7y3sRwLe3Va|UwV83HsGsw3|b8cTxDM8gDG|q9vSo1VnCiC|uNb9QFRL6hY|yqstnuAEVhm,200,200,x8F5xyUWy9e
W030,scope_accept,-0.069444444444444309,-0.28911210317460306,0.34722222222222215,unclassified,True,9,6,7y3sRwLe3Va|UwV83HsGsw3|b8cTxDM8gDG|q9vSo1VnCiC|uNb9QFRL6hY|yqstnuAEVhm,200,200,x8F5xyUWy9e
W031,scope_accept,0.48611111111111011,0.22600446428571402,0.65708333333333413,positive,True,9,6,7y3sRwLe3Va|UwV83HsGsw3|b8cTxDM8gDG|q9vSo1VnCiC|uNb9QFRL6hY|yqstnuAEVhm,200,200,x8F5xyUWy9e
W032,scope_accept,-0.069444444444443476,-0.28911210317460301,0.3472222222222221,unclassified,True,9,6,7y3sRwLe3Va|UwV83HsGsw3|b8cTxDM8gDG|q9vSo1VnCiC|uNb9QFRL6hY|yqstnuAEVhm,200,200,x8F5xyUWy9e
W033,scope_accept,-0.2916666666666663,-0.45381944444444444,-0.10770833333333306,negative,True,9,6,7y3sRwLe3Va|UwV83HsGsw3|b8cTxDM8gDG|q9vSo1VnCiC|uNb9QFRL6hY|yqstnuAEVhm,200,200,x8F5xyUWy9e
W034,scope_accept,0.59722222222222188,0.41666666666666635,0.73397435897435948,positive,True,9,6,7y3sRwLe3Va|UwV83HsGsw3|b8cTxDM8gDG|q9vSo1VnCiC|uNb9QFRL6hY|yqstnuAEVhm,200,200,x8F5xyUWy9e
W035,scope_accept,-0.29166666666666546,-0.51395833333333363,-0.057248263888889046,negative,True,9,6,7y3sRwLe3Va|UwV83HsGsw3|b8cTxDM8gDG|q9vSo1VnCiC|uNb9QFRL6hY|yqstnuAEVhm,200,200,x8F5xyUWy9e
W036,scope_accept,-0.4027777777777779,-0.58333333333333293,-0.26602564102564108,negative,True,9,6,7y3sRwLe3Va|UwV83HsGsw3|b8cTxDM8gDG|q9vSo1VnCiC|uNb9QFRL6hY|yqstnuAEVhm,200,200,x8F5xyUWy9e
W037,scope_accept,0.15277777777777787,-0.086979166666666816,0.47232142857142845,unclassified,True,9,6,7y3sRwLe3Va|UwV83HsGsw3|b8cTxDM8gDG|q9vSo1VnCiC|uNb9QFRL6hY|yqstnuAEVhm,200,200,x8F5xyUWy9e
W001,scope_reject,-0.17538490076052657,-0.2126389335940739,-0.12587568799449594,negative,True,27,10,7y3sRwLe3Va|B6ByNegPMKs|UwV83HsGsw3|X7HyMhZNoso|e9zR4mvMWw7|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm,200,200,x8F5xyUWy9e
W002,scope_reject,-0.17538490076052676,-0.21263893359407382,-0.125875687994496,negative,True,27,10,7y3sRwLe3Va|B6ByNegPMKs|UwV83HsGsw3|X7HyMhZNoso|e9zR4mvMWw7|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm,200,200,x8F5xyUWy9e
W006,scope_reject,-0.027236752612378672,-0.14843749999999981,0.07370020892438689,unclassified,True,27,10,7y3sRwLe3Va|B6ByNegPMKs|UwV83HsGsw3|X7HyMhZNoso|e9zR4mvMWw7|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm,200,200,x8F5xyUWy9e
W008,scope_reject,-0.17538490076052668,-0.21263893359407396,-0.125875687994496,negative,True,27,10,7y3sRwLe3Va|B6ByNegPMKs|UwV83HsGsw3|X7HyMhZNoso|e9zR4mvMWw7|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm,200,200,x8F5xyUWy9e
W010,scope_reject,-0.10131082668645272,-0.16761423065885431,-0.037977440997880467,negative,True,27,10,7y3sRwLe3Va|B6ByNegPMKs|UwV83HsGsw3|X7HyMhZNoso|e9zR4mvMWw7|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm,200,200,x8F5xyUWy9e
W011,scope_reject,0.04683732146169528,-0.05439200734069137,0.1711229500381386,unclassified,True,27,10,7y3sRwLe3Va|B6ByNegPMKs|UwV83HsGsw3|X7HyMhZNoso|e9zR4mvMWw7|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm,200,200,x8F5xyUWy9e
W012,scope_reject,-0.064273789649415408,-0.15224860554919908,0.027855072463767942,unclassified,True,27,10,7y3sRwLe3Va|B6ByNegPMKs|UwV83HsGsw3|X7HyMhZNoso|e9zR4mvMWw7|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm,200,200,x8F5xyUWy9e
W013,scope_reject,0.0098002844246584692,-0.065247770798042504,0.06745535143564288,unclassified,True,27,10,7y3sRwLe3Va|B6ByNegPMKs|UwV83HsGsw3|X7HyMhZNoso|e9zR4mvMWw7|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm,200,200,x8F5xyUWy9e
W014,scope_reject,0.0098002844246579852,-0.065247770798042684,0.067455351435642713,unclassified,True,27,10,7y3sRwLe3Va|B6ByNegPMKs|UwV83HsGsw3|X7HyMhZNoso|e9zR4mvMWw7|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm,200,200,x8F5xyUWy9e
W015,scope_reject,-0.064273789649415769,-0.16761423065885442,0.054241274928774966,unclassified,True,27,10,7y3sRwLe3Va|B6ByNegPMKs|UwV83HsGsw3|X7HyMhZNoso|e9zR4mvMWw7|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm,200,200,x8F5xyUWy9e
W017,scope_reject,-0.064273789649415713,-0.15495329258447704,-0.0047370513819932625,negative,True,27,10,7y3sRwLe3Va|B6ByNegPMKs|UwV83HsGsw3|X7HyMhZNoso|e9zR4mvMWw7|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm,200,200,x8F5xyUWy9e
W018,scope_reject,-0.17538490076052685,-0.21263893359407401,-0.12587568799449617,negative,True,27,10,7y3sRwLe3Va|B6ByNegPMKs|UwV83HsGsw3|X7HyMhZNoso|e9zR4mvMWw7|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm,200,200,x8F5xyUWy9e
W021,scope_reject,-0.027236752612378567,-0.13115056160284397,0.060236200664389658,unclassified,True,27,10,7y3sRwLe3Va|B6ByNegPMKs|UwV83HsGsw3|X7HyMhZNoso|e9zR4mvMWw7|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm,200,200,x8F5xyUWy9e
W027,scope_reject,-0.1753849007605266,-0.21263893359407385,-0.125875687994496,negative,True,27,10,7y3sRwLe3Va|B6ByNegPMKs|UwV83HsGsw3|X7HyMhZNoso|e9zR4mvMWw7|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm,200,200,x8F5xyUWy9e
W028,scope_reject,0.083874358498732537,-0.046587014357954142,0.24254578256232323,unclassified,True,27,10,7y3sRwLe3Va|B6ByNegPMKs|UwV83HsGsw3|X7HyMhZNoso|e9zR4mvMWw7|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm,200,200,x8F5xyUWy9e
W029,scope_reject,0.38017065479502826,0.20746334746713316,0.49784216284860155,positive,True,27,10,7y3sRwLe3Va|B6ByNegPMKs|UwV83HsGsw3|X7HyMhZNoso|e9zR4mvMWw7|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm,200,200,x8F5xyUWy9e
W030,scope_reject,0.6132093410849464,0.50087142209431668,0.73629807692307681,positive,True,26,10,7y3sRwLe3Va|B6ByNegPMKs|UwV83HsGsw3|X7HyMhZNoso|e9zR4mvMWw7|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm,200,200,x8F5xyUWy9e
W031,scope_reject,-0.17538490076052682,-0.21263893359407401,-0.12587568799449614,negative,True,27,10,7y3sRwLe3Va|B6ByNegPMKs|UwV83HsGsw3|X7HyMhZNoso|e9zR4mvMWw7|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm,200,200,x8F5xyUWy9e
W032,scope_reject,0.083874358498732371,-0.017681047393806538,0.2088576641911602,unclassified,True,27,10,7y3sRwLe3Va|B6ByNegPMKs|UwV83HsGsw3|X7HyMhZNoso|e9zR4mvMWw7|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm,200,200,x8F5xyUWy9e
W033,scope_reject,0.083874358498732371,-0.05463423895873918,0.24538324587706131,unclassified,True,27,10,7y3sRwLe3Va|B6ByNegPMKs|UwV83HsGsw3|X7HyMhZNoso|e9zR4mvMWw7|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm,200,200,x8F5xyUWy9e
W034,scope_reject,-0.13834786372348981,-0.19973802334943613,-0.023215657413327772,negative,True,27,10,7y3sRwLe3Va|B6ByNegPMKs|UwV83HsGsw3|X7HyMhZNoso|e9zR4mvMWw7|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm,200,200,x8F5xyUWy9e
W035,scope_reject,0.12091139553576935,-0.014924172794117702,0.19931540925965599,unclassified,True,27,10,7y3sRwLe3Va|B6ByNegPMKs|UwV83HsGsw3|X7HyMhZNoso|e9zR4mvMWw7|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm,200,200,x8F5xyUWy9e
W036,scope_reject,-0.027236752612378644,-0.13464574756272665,0.19216399240855747,unclassified,True,27,10,7y3sRwLe3Va|B6ByNegPMKs|UwV83HsGsw3|X7HyMhZNoso|e9zR4mvMWw7|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm,200,200,x8F5xyUWy9e
W037,scope_reject,0.13414736453553247,-0.014634057971014464,0.27653486711964098,unclassified,True,26,10,7y3sRwLe3Va|B6ByNegPMKs|UwV83HsGsw3|X7HyMhZNoso|e9zR4mvMWw7|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm,200,200,x8F5xyUWy9e
W001,time,-0.7670907688119224,-0.92150178470363475,-0.63893502740279973,negative,True,47,18,2t7WUuJeko7|7y3sRwLe3Va|B6ByNegPMKs|S9hNv5qa7GM|UwV83HsGsw3|VFuaQ6m2Qom|VLzqgDo317F|X7HyMhZNoso|Z6MFQCViBuw|b8cTxDM8gDG|e9zR4mvMWw7|jh4fc5c5qoQ|jtcxE69GiFV|pRbA3pwrgk9|pa4otMbVnkk|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm|zsNo4HB9uLZ,200,200,x8F5xyUWy9e
W002,time,-0.52825004800556197,-0.72056187294984198,-0.35290341265689207,negative,True,70,18,2t7WUuJeko7|7y3sRwLe3Va|B6ByNegPMKs|S9hNv5qa7GM|UwV83HsGsw3|VFuaQ6m2Qom|VLzqgDo317F|X7HyMhZNoso|Z6MFQCViBuw|b8cTxDM8gDG|e9zR4mvMWw7|jh4fc5c5qoQ|jtcxE69GiFV|pRbA3pwrgk9|pa4otMbVnkk|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm|zsNo4HB9uLZ,200,200,x8F5xyUWy9e
W006,time,-1.3741044540956739,-1.6108650587617848,-1.0859628894886235,negative,True,77,18,2t7WUuJeko7|7y3sRwLe3Va|B6ByNegPMKs|S9hNv5qa7GM|UwV83HsGsw3|VFuaQ6m2Qom|VLzqgDo317F|X7HyMhZNoso|Z6MFQCViBuw|b8cTxDM8gDG|e9zR4mvMWw7|jh4fc5c5qoQ|jtcxE69GiFV|pRbA3pwrgk9|pa4otMbVnkk|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm|zsNo4HB9uLZ,200,200,x8F5xyUWy9e
W008,time,0.37875320303676352,0.29520480445918917,0.48049492764455487,positive,True,77,19,2t7WUuJeko7|7y3sRwLe3Va|B6ByNegPMKs|S9hNv5qa7GM|UwV83HsGsw3|VFuaQ6m2Qom|VLzqgDo317F|X7HyMhZNoso|Z6MFQCViBuw|b8cTxDM8gDG|e9zR4mvMWw7|jh4fc5c5qoQ|jtcxE69GiFV|pRbA3pwrgk9|pa4otMbVnkk|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm|zsNo4HB9uLZ,200,200,x8F5xyUWy9e
W010,time,-0.5106905404665758,-0.60856278539653319,-0.42405897947710303,negative,True,77,18,2t7WUuJeko7|7y3sRwLe3Va|B6ByNegPMKs|S9hNv5qa7GM|UwV83HsGsw3|VFuaQ6m2Qom|VLzqgDo317F|X7HyMhZNoso|Z6MFQCViBuw|b8cTxDM8gDG|e9zR4mvMWw7|jh4fc5c5qoQ|jtcxE69GiFV|pRbA3pwrgk9|pa4otMbVnkk|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm|zsNo4HB9uLZ,200,200,x8F5xyUWy9e
W011,time,-0.018969714703479457,-0.12836292075863165,0.10534599671255261,unclassified,True,74,16,2t7WUuJeko7|7y3sRwLe3Va|B6ByNegPMKs|S9hNv5qa7GM|UwV83HsGsw3|VFuaQ6m2Qom|VLzqgDo317F|X7HyMhZNoso|Z6MFQCViBuw|b8cTxDM8gDG|e9zR4mvMWw7|jh4fc5c5qoQ|jtcxE69GiFV|pRbA3pwrgk9|pa4otMbVnkk|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm|zsNo4HB9uLZ,200,200,x8F5xyUWy9e
W012,time,-0.8960744717058815,-1.0158452185609226,-0.71111503625636463,negative,True,38,16,2t7WUuJeko7|7y3sRwLe3Va|B6ByNegPMKs|S9hNv5qa7GM|UwV83HsGsw3|VFuaQ6m2Qom|VLzqgDo317F|X7HyMhZNoso|Z6MFQCViBuw|b8cTxDM8gDG|e9zR4mvMWw7|jh4fc5c5qoQ|jtcxE69GiFV|pRbA3pwrgk9|pa4otMbVnkk|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm|zsNo4HB9uLZ,200,200,x8F5xyUWy9e
W013,time,-1.1018400176720724,-1.2783548985564095,-0.8816788417354533,negative,True,75,18,2t7WUuJeko7|7y3sRwLe3Va|B6ByNegPMKs|S9hNv5qa7GM|UwV83HsGsw3|VFuaQ6m2Qom|VLzqgDo317F|X7HyMhZNoso|Z6MFQCViBuw|b8cTxDM8gDG|e9zR4mvMWw7|jh4fc5c5qoQ|jtcxE69GiFV|pRbA3pwrgk9|pa4otMbVnkk|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm|zsNo4HB9uLZ,200,200,x8F5xyUWy9e
W015,time,0.3419959673886136,0.15446059291737824,0.5230335097229265,positive,True,77,20,2t7WUuJeko7|7y3sRwLe3Va|B6ByNegPMKs|S9hNv5qa7GM|UwV83HsGsw3|VFuaQ6m2Qom|VLzqgDo317F|X7HyMhZNoso|Z6MFQCViBuw|b8cTxDM8gDG|e9zR4mvMWw7|jh4fc5c5qoQ|jtcxE69GiFV|pRbA3pwrgk9|pa4otMbVnkk|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm|zsNo4HB9uLZ,200,200,x8F5xyUWy9e
W017,time,-0.34320572811294853,-0.550762636544469,-0.16084700547982161,negative,True,73,17,2t7WUuJeko7|7y3sRwLe3Va|B6ByNegPMKs|S9hNv5qa7GM|UwV83HsGsw3|VFuaQ6m2Qom|VLzqgDo317F|X7HyMhZNoso|Z6MFQCViBuw|b8cTxDM8gDG|e9zR4mvMWw7|jh4fc5c5qoQ|jtcxE69GiFV|pRbA3pwrgk9|pa4otMbVnkk|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm|zsNo4HB9uLZ,200,200,x8F5xyUWy9e
W018,time,-0.04328013347626522,-0.28138024803451206,0.22558062214142643,unclassified,True,14,8,2t7WUuJeko7|7y3sRwLe3Va|B6ByNegPMKs|S9hNv5qa7GM|UwV83HsGsw3|VFuaQ6m2Qom|VLzqgDo317F|X7HyMhZNoso|Z6MFQCViBuw|b8cTxDM8gDG|e9zR4mvMWw7|jh4fc5c5qoQ|jtcxE69GiFV|pRbA3pwrgk9|pa4otMbVnkk|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm|zsNo4HB9uLZ,200,200,x8F5xyUWy9e
W021,time,-1.1335174094722966,-1.336254036504761,-0.92540057170452161,negative,True,38,11,2t7WUuJeko7|7y3sRwLe3Va|B6ByNegPMKs|S9hNv5qa7GM|UwV83HsGsw3|VFuaQ6m2Qom|VLzqgDo317F|X7HyMhZNoso|Z6MFQCViBuw|b8cTxDM8gDG|e9zR4mvMWw7|jh4fc5c5qoQ|jtcxE69GiFV|pRbA3pwrgk9|pa4otMbVnkk|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm|zsNo4HB9uLZ,200,200,x8F5xyUWy9e
W027,time,0.97485663016599378,0.83126843710580567,1.1265414090604438,positive,True,64,11,2t7WUuJeko7|7y3sRwLe3Va|B6ByNegPMKs|S9hNv5qa7GM|UwV83HsGsw3|VFuaQ6m2Qom|VLzqgDo317F|X7HyMhZNoso|Z6MFQCViBuw|b8cTxDM8gDG|e9zR4mvMWw7|jh4fc5c5qoQ|jtcxE69GiFV|pRbA3pwrgk9|pa4otMbVnkk|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm|zsNo4HB9uLZ,200,200,x8F5xyUWy9e
W028,time,0.51412481289547196,0.2944129479209302,0.66733210168552592,positive,True,74,16,2t7WUuJeko7|7y3sRwLe3Va|B6ByNegPMKs|S9hNv5qa7GM|UwV83HsGsw3|VFuaQ6m2Qom|VLzqgDo317F|X7HyMhZNoso|Z6MFQCViBuw|b8cTxDM8gDG|e9zR4mvMWw7|jh4fc5c5qoQ|jtcxE69GiFV|pRbA3pwrgk9|pa4otMbVnkk|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm|zsNo4HB9uLZ,200,200,x8F5xyUWy9e
W029,time,0.53645081457195509,0.35091421864825312,0.69949494238841592,positive,True,74,17,2t7WUuJeko7|7y3sRwLe3Va|B6ByNegPMKs|S9hNv5qa7GM|UwV83HsGsw3|VFuaQ6m2Qom|VLzqgDo317F|X7HyMhZNoso|Z6MFQCViBuw|b8cTxDM8gDG|e9zR4mvMWw7|jh4fc5c5qoQ|jtcxE69GiFV|pRbA3pwrgk9|pa4otMbVnkk|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm|zsNo4HB9uLZ,200,200,x8F5xyUWy9e
W030,time,-0.44021211027413326,-0.55731061860168907,-0.29884947914954624,negative,True,75,17,2t7WUuJeko7|7y3sRwLe3Va|B6ByNegPMKs|S9hNv5qa7GM|UwV83HsGsw3|VFuaQ6m2Qom|VLzqgDo317F|X7HyMhZNoso|Z6MFQCViBuw|b8cTxDM8gDG|e9zR4mvMWw7|jh4fc5c5qoQ|jtcxE69GiFV|pRbA3pwrgk9|pa4otMbVnkk|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm|zsNo4HB9uLZ,200,200,x8F5xyUWy9e
W031,time,0.26365888289780365,0.11809586396622937,0.402667635524945,positive,True,30,16,2t7WUuJeko7|7y3sRwLe3Va|B6ByNegPMKs|S9hNv5qa7GM|UwV83HsGsw3|VFuaQ6m2Qom|VLzqgDo317F|X7HyMhZNoso|Z6MFQCViBuw|b8cTxDM8gDG|e9zR4mvMWw7|jh4fc5c5qoQ|jtcxE69GiFV|pRbA3pwrgk9|pa4otMbVnkk|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm|zsNo4HB9uLZ,200,200,x8F5xyUWy9e
W032,time,0.62414260838569646,0.51710805321839493,0.74708862993495495,positive,True,77,17,2t7WUuJeko7|7y3sRwLe3Va|B6ByNegPMKs|S9hNv5qa7GM|UwV83HsGsw3|VFuaQ6m2Qom|VLzqgDo317F|X7HyMhZNoso|Z6MFQCViBuw|b8cTxDM8gDG|e9zR4mvMWw7|jh4fc5c5qoQ|jtcxE69GiFV|pRbA3pwrgk9|pa4otMbVnkk|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm|zsNo4HB9uLZ,200,200,x8F5xyUWy9e
W033,time,0.81949151347134541,0.63334034108932269,0.95883043505873289,positive,True,78,17,2t7WUuJeko7|7y3sRwLe3Va|B6ByNegPMKs|S9hNv5qa7GM|UwV83HsGsw3|VFuaQ6m2Qom|VLzqgDo317F|X7HyMhZNoso|Z6MFQCViBuw|b8cTxDM8gDG|e9zR4mvMWw7|jh4fc5c5qoQ|jtcxE69GiFV|pRbA3pwrgk9|pa4otMbVnkk|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm|zsNo4HB9uLZ,200,200,x8F5xyUWy9e
W034,time,0.064724729301852177,-0.28628280468177769,0.29493997901425345,unclassified,True,12,6,2t7WUuJeko7|7y3sRwLe3Va|B6ByNegPMKs|S9hNv5qa7GM|UwV83HsGsw3|VFuaQ6m2Qom|VLzqgDo317F|X7HyMhZNoso|Z6MFQCViBuw|b8cTxDM8gDG|e9zR4mvMWw7|jh4fc5c5qoQ|jtcxE69GiFV|pRbA3pwrgk9|pa4otMbVnkk|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm|zsNo4HB9uLZ,200,200,x8F5xyUWy9e
W035,time,0.28192940366881553,-0.0031703548805728341,0.45277343647146706,unclassified,True,37,16,2t7WUuJeko7|7y3sRwLe3Va|B6ByNegPMKs|S9hNv5qa7GM|UwV83HsGsw3|VFuaQ6m2Qom|VLzqgDo317F|X7HyMhZNoso|Z6MFQCViBuw|b8cTxDM8gDG|e9zR4mvMWw7|jh4fc5c5qoQ|jtcxE69GiFV|pRbA3pwrgk9|pa4otMbVnkk|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm|zsNo4HB9uLZ,200,200,x8F5xyUWy9e
