condition,target,feature,controls,unadjusted_rho,n,buildings,slope,cluster_se,lo,hi,partial_rho,status,residual_predictor_variance
semi,singleton_mass,count_yaw_range_bi_extended,n_building_scene,0.0396962776432,43,12,-0.0278911128424,0.0281413775937,-0.0830482129261,0.0272659872413,-0.0312818771135,descriptive_cluster_adjusted_not_causal,0.44977875224
semi,singleton_mass,bi_head_geometry_gap,none,0.26442894083,43,12,0.307811813716,0.433657253597,-0.542156403335,1.15778003077,0.310245777687,descriptive_cluster_adjusted_not_causal,0.00540027945724
semi,singleton_mass,bi_head_geometry_gap,n,0.26442894083,43,12,0.307811813716,0.433657253597,-0.542156403335,1.15778003077,0.310245777687,descriptive_cluster_adjusted_not_causal,0.00540027945724
semi,singleton_mass,bi_head_geometry_gap,n_building_scene,0.26442894083,43,12,-0.011836098171,0.342037935425,-0.682230451605,0.658558255263,0.159818738411,descriptive_cluster_adjusted_not_causal,0.00327165931965
semi,singleton_mass,bi_height_head_gap,none,0.123778512326,43,12,-0.0426867532376,0.0292439570041,-0.100004908966,0.0146314024904,-0.00372234160301,descriptive_cluster_adjusted_not_causal,0.669435784752
semi,singleton_mass,bi_height_head_gap,n,0.123778512326,43,12,-0.0426867532376,0.0292439570041,-0.100004908966,0.0146314024904,-0.00372234160301,descriptive_cluster_adjusted_not_causal,0.669435784752
semi,singleton_mass,bi_height_head_gap,n_building_scene,0.123778512326,43,12,0.00796668321603,0.0775603223196,-0.14405154853,0.159984914962,0.0321752280545,descriptive_cluster_adjusted_not_causal,0.0473732917216
semi,singleton_mass,rotation_bi_enclosed,none,0.244642784584,43,12,1.29458627181,1.99457979059,-2.61479011775,5.20396266136,0.227138803939,descriptive_cluster_adjusted_not_causal,0.000133409383311
semi,singleton_mass,rotation_bi_enclosed,n,0.244642784584,43,12,1.29458627181,1.99457979059,-2.61479011775,5.20396266136,0.227138803939,descriptive_cluster_adjusted_not_causal,0.000133409383311
semi,singleton_mass,rotation_bi_enclosed,n_building_scene,0.244642784584,43,12,0.349534046168,0.696389157492,-1.01538870252,1.71445679485,0.109067566786,descriptive_cluster_adjusted_not_causal,7.12644015275e-05
semi,singleton_mass,rotation_bi_extended,none,0.178152096737,43,12,0.426871745631,2.9273067438,-5.31064947222,6.16439296348,0.131345482278,descriptive_cluster_adjusted_not_causal,0.000117047986283
semi,singleton_mass,rotation_bi_extended,n,0.178152096737,43,12,0.426871745631,2.9273067438,-5.31064947222,6.16439296348,0.131345482278,descriptive_cluster_adjusted_not_causal,0.000117047986283
semi,singleton_mass,rotation_bi_extended,n_building_scene,0.178152096737,43,12,-1.43288833736,1.60007113476,-4.56902776149,1.70325108676,-0.0184290038622,descriptive_cluster_adjusted_not_causal,7.72203436303e-05
semi,singleton_mass,rotation_ulayout,none,0.231298632698,43,12,20.3507491319,24.611819312,-27.8884167195,68.5899149834,0.246890004281,descriptive_cluster_adjusted_not_causal,6.25076461919e-07
semi,singleton_mass,rotation_ulayout,n,0.231298632698,43,12,20.3507491319,24.611819312,-27.8884167195,68.5899149834,0.246890004281,descriptive_cluster_adjusted_not_causal,6.25076461919e-07
semi,singleton_mass,rotation_ulayout,n_building_scene,0.231298632698,43,12,7.14817606849,48.4135999419,-87.7424798175,102.038831955,0.106042300912,descriptive_cluster_adjusted_not_causal,9.47820805968e-08
semi,singleton_mass,gap_hohonet_bi_enclosed,none,0.197248038229,43,12,0.210918479822,0.110516281275,-0.00569343147764,0.427530391121,0.238989524144,descriptive_cluster_adjusted_not_causal,0.0214709754815
semi,singleton_mass,gap_hohonet_bi_enclosed,n,0.197248038229,43,12,0.210918479822,0.110516281275,-0.00569343147764,0.427530391121,0.238989524144,descriptive_cluster_adjusted_not_causal,0.0214709754815
semi,singleton_mass,gap_hohonet_bi_enclosed,n_building_scene,0.197248038229,43,12,-0.0342797885016,0.0947179277419,-0.219926926876,0.151367349873,-0.0657099727873,descriptive_cluster_adjusted_not_causal,0.0106715476866
semi,singleton_mass,gap_hohonet_bi_extended,none,0.118486865888,43,12,0.145914249244,0.0977206211725,-0.0456181682543,0.337446666742,0.155578685775,descriptive_cluster_adjusted_not_causal,0.0229627799599
semi,singleton_mass,gap_hohonet_bi_extended,n,0.118486865888,43,12,0.145914249244,0.0977206211725,-0.0456181682543,0.337446666742,0.155578685775,descriptive_cluster_adjusted_not_causal,0.0229627799599
semi,singleton_mass,gap_hohonet_bi_extended,n_building_scene,0.118486865888,43,12,-0.0577293524349,0.0889402708593,-0.232052283319,0.116593578449,-0.0510574041428,descriptive_cluster_adjusted_not_causal,0.012057754511
semi,singleton_mass,gap_hohonet_ulayout,none,0.182216694725,43,12,0.703756604714,0.840922193813,-0.94445089516,2.35196410459,0.172063341445,descriptive_cluster_adjusted_not_causal,0.000694634678266
semi,singleton_mass,gap_hohonet_ulayout,n,0.182216694725,43,12,0.703756604714,0.840922193813,-0.94445089516,2.35196410459,0.172063341445,descriptive_cluster_adjusted_not_causal,0.000694634678266
semi,singleton_mass,gap_hohonet_ulayout,n_building_scene,0.182216694725,43,12,1.51585003464,1.21649354073,-0.868477305185,3.90017737447,0.145096118972,descriptive_cluster_adjusted_not_causal,0.000425910523228
semi,singleton_mass,gap_bi_enclosed_bi_extended,none,0.26442894083,43,12,0.307811813716,0.433657253597,-0.542156403335,1.15778003077,0.310245777687,descriptive_cluster_adjusted_not_causal,0.00540027945724
semi,singleton_mass,gap_bi_enclosed_bi_extended,n,0.26442894083,43,12,0.307811813716,0.433657253597,-0.542156403335,1.15778003077,0.310245777687,descriptive_cluster_adjusted_not_causal,0.00540027945724
semi,singleton_mass,gap_bi_enclosed_bi_extended,n_building_scene,0.26442894083,43,12,-0.011836098171,0.342037935425,-0.682230451605,0.658558255263,0.159818738411,descriptive_cluster_adjusted_not_causal,0.00327165931965
semi,singleton_mass,gap_bi_enclosed_ulayout,none,0.187738412747,43,12,0.204020368172,0.114983882894,-0.0213480422999,0.429388778644,0.232760299421,descriptive_cluster_adjusted_not_causal,0.0208076051073
semi,singleton_mass,gap_bi_enclosed_ulayout,n,0.187738412747,43,12,0.204020368172,0.114983882894,-0.0213480422999,0.429388778644,0.232760299421,descriptive_cluster_adjusted_not_causal,0.0208076051073
semi,singleton_mass,gap_bi_enclosed_ulayout,n_building_scene,0.187738412747,43,12,-0.0355297404538,0.0898167393801,-0.211570549639,0.140511068731,-0.0619335375696,descriptive_cluster_adjusted_not_causal,0.0106407540388
semi,singleton_mass,gap_bi_extended_ulayout,none,0.115726006877,43,12,0.139438248675,0.101918454067,-0.0603219212957,0.339198418646,0.151020716465,descriptive_cluster_adjusted_not_causal,0.0221491671842
semi,singleton_mass,gap_bi_extended_ulayout,n,0.115726006877,43,12,0.139438248675,0.101918454067,-0.0603219212957,0.339198418646,0.151020716465,descriptive_cluster_adjusted_not_causal,0.0221491671842
semi,singleton_mass,gap_bi_extended_ulayout,n_building_scene,0.115726006877,43,12,-0.0611933074809,0.0812957058303,-0.220532890908,0.0981462759465,-0.0841389766495,descriptive_cluster_adjusted_not_causal,0.011898890795
semi,within_mode_median,trait__floor_boundary__partial,none,0.0453129184427,41,12,0.00427972085668,0.00493433472204,-0.00539157519852,0.0139510169119,0.0640124526214,descriptive_cluster_adjusted_not_causal,0.206803644661
semi,within_mode_median,trait__floor_boundary__partial,n,0.0453129184427,41,12,0.00427972085668,0.00493433472204,-0.00539157519852,0.0139510169119,0.0640124526214,descriptive_cluster_adjusted_not_causal,0.206803644661
semi,within_mode_median,trait__floor_boundary__partial,n_building_scene,0.0453129184427,41,12,-0.005590289874,0.0251191445096,-0.0548238131128,0.0436432333648,-0.105978744593,descriptive_cluster_adjusted_not_causal,0.0216196201936
semi,within_mode_median,trait__floor_boundary__present,none,-0.0453129184427,41,12,-0.00427972085668,0.00493433472204,-0.0139510169119,0.00539157519852,-0.0640124526214,descriptive_cluster_adjusted_not_causal,0.206803644661
semi,within_mode_median,trait__floor_boundary__present,n,-0.0453129184427,41,12,-0.00427972085668,0.00493433472204,-0.0139510169119,0.00539157519852,-0.0640124526214,descriptive_cluster_adjusted_not_causal,0.206803644661
semi,within_mode_median,trait__floor_boundary__present,n_building_scene,-0.0453129184427,41,12,0.005590289874,0.0251191445096,-0.0436432333648,0.0548238131128,0.105712675348,descriptive_cluster_adjusted_not_causal,0.0216196201936
semi,within_mode_median,trait__ceiling_boundary__partial,none,-0.295880904528,41,12,-0.0140638125688,0.00883443080996,-0.0313792969563,0.00325167181872,-0.208422048403,descriptive_cluster_adjusted_not_causal,0.14152308582
semi,within_mode_median,trait__ceiling_boundary__partial,n,-0.295880904528,41,12,-0.0140638125688,0.00883443080996,-0.0313792969563,0.00325167181872,-0.208422048403,descriptive_cluster_adjusted_not_causal,0.14152308582
semi,within_mode_median,trait__ceiling_boundary__partial,n_building_scene,-0.295880904528,41,12,-0.0284521666041,0.00190339999413,-0.0321828305926,-0.0247215026156,-0.337981555535,descriptive_cluster_adjusted_not_causal,0.0352176372399
semi,within_mode_median,trait__ceiling_boundary__present,none,0.295880904528,41,12,0.0140638125688,0.00883443080996,-0.00325167181872,0.0313792969563,0.208422048403,descriptive_cluster_adjusted_not_causal,0.14152308582
semi,within_mode_median,trait__ceiling_boundary__present,n,0.295880904528,41,12,0.0140638125688,0.00883443080996,-0.00325167181872,0.0313792969563,0.208422048403,descriptive_cluster_adjusted_not_causal,0.14152308582
semi,within_mode_median,trait__ceiling_boundary__present,n_building_scene,0.295880904528,41,12,0.0284521666041,0.00190339999413,0.0247215026156,0.0321828305926,0.334379260103,descriptive_cluster_adjusted_not_causal,0.0352176372399
semi,within_mode_median,trait__corner_occlusion__absent,none,-0.0453129184427,41,12,-0.00427972085668,0.00493433472204,-0.0139510169119,0.00539157519852,-0.0640124526214,descriptive_cluster_adjusted_not_causal,0.206803644661
semi,within_mode_median,trait__corner_occlusion__absent,n,-0.0453129184427,41,12,-0.00427972085668,0.00493433472204,-0.0139510169119,0.00539157519852,-0.0640124526214,descriptive_cluster_adjusted_not_causal,0.206803644661
semi,within_mode_median,trait__corner_occlusion__absent,n_building_scene,-0.0453129184427,41,12,0.005590289874,0.0251191445096,-0.0436432333648,0.0548238131128,0.105712675348,descriptive_cluster_adjusted_not_causal,0.0216196201936
semi,within_mode_median,trait__corner_occlusion__present,none,0.0453129184427,41,12,0.00427972085668,0.00493433472204,-0.00539157519852,0.0139510169119,0.0640124526214,descriptive_cluster_adjusted_not_causal,0.206803644661
semi,within_mode_median,trait__corner_occlusion__present,n,0.0453129184427,41,12,0.00427972085668,0.00493433472204,-0.00539157519852,0.0139510169119,0.0640124526214,descriptive_cluster_adjusted_not_causal,0.206803644661
semi,within_mode_median,trait__corner_occlusion__present,n_building_scene,0.0453129184427,41,12,-0.005590289874,0.0251191445096,-0.0548238131128,0.0436432333648,-0.105978744593,descriptive_cluster_adjusted_not_causal,0.0216196201936
semi,within_mode_median,trait__connected_space__absent,none,,41,,,,,,,insufficient_predictor_variation,
semi,within_mode_median,trait__connected_space__absent,n,,41,,,,,,,insufficient_predictor_variation,
semi,within_mode_median,trait__connected_space__absent,n_building_scene,,41,,,,,,,insufficient_predictor_variation,
semi,within_mode_median,trait__connected_space__present,none,,41,,,,,,,insufficient_predictor_variation,
semi,within_mode_median,trait__connected_space__present,n,,41,,,,,,,insufficient_predictor_variation,
semi,within_mode_median,trait__connected_space__present,n_building_scene,,41,,,,,,,insufficient_predictor_variation,
semi,within_mode_median,trait__reflection_glass__absent,none,,41,,,,,,,insufficient_predictor_variation,
semi,within_mode_median,trait__reflection_glass__absent,n,,41,,,,,,,insufficient_predictor_variation,
semi,within_mode_median,trait__reflection_glass__absent,n_building_scene,,41,,,,,,,insufficient_predictor_variation,
semi,within_mode_median,trait__reflection_glass__present,none,0.312148277937,41,12,0.0136718011338,0.00330031014063,0.00720319325816,0.0201404090094,0.219366078056,descriptive_cluster_adjusted_not_causal,0.156383459178
semi,within_mode_median,trait__reflection_glass__present,n,0.312148277937,41,12,0.0136718011338,0.00330031014063,0.00720319325816,0.0201404090094,0.219366078056,descriptive_cluster_adjusted_not_causal,0.156383459178
semi,within_mode_median,trait__reflection_glass__present,n_building_scene,0.312148277937,41,12,0.0214316607237,0.00890192033152,0.00398389687395,0.0388794245735,0.13407408222,descriptive_cluster_adjusted_not_causal,0.0385692068884
semi,within_mode_median,trait__low_contrast__absent,none,,41,,,,,,,insufficient_predictor_variation,
semi,within_mode_median,trait__low_contrast__absent,n,,41,,,,,,,insufficient_predictor_variation,
semi,within_mode_median,trait__low_contrast__absent,n_building_scene,,41,,,,,,,insufficient_predictor_variation,
semi,within_mode_median,trait__low_contrast__present,none,,41,,,,,,,insufficient_predictor_variation,
semi,within_mode_median,trait__low_contrast__present,n,,41,,,,,,,insufficient_predictor_variation,
semi,within_mode_median,trait__low_contrast__present,n_building_scene,,41,,,,,,,insufficient_predictor_variation,
semi,within_mode_median,trait__doorway__否,none,,41,,,,,,,insufficient_predictor_variation,
semi,within_mode_median,trait__doorway__否,n,,41,,,,,,,insufficient_predictor_variation,
semi,within_mode_median,trait__doorway__否,n_building_scene,,41,,,,,,,insufficient_predictor_variation,
semi,within_mode_median,trait__doorway__无法判断,none,,41,,,,,,,insufficient_predictor_variation,
semi,within_mode_median,trait__doorway__无法判断,n,,41,,,,,,,insufficient_predictor_variation,
semi,within_mode_median,trait__doorway__无法判断,n_building_scene,,41,,,,,,,insufficient_predictor_variation,
semi,within_mode_median,trait__doorway__疑似,none,,41,,,,,,,insufficient_predictor_variation,
semi,within_mode_median,trait__doorway__疑似,n,,41,,,,,,,insufficient_predictor_variation,
semi,within_mode_median,trait__doorway__疑似,n_building_scene,,41,,,,,,,insufficient_predictor_variation,
semi,within_mode_median,trait__doorway__确认,none,,41,,,,,,,insufficient_predictor_variation,
semi,within_mode_median,trait__doorway__确认,n,,41,,,,,,,insufficient_predictor_variation,
semi,within_mode_median,trait__doorway__确认,n_building_scene,,41,,,,,,,insufficient_predictor_variation,
semi,within_mode_median,position_entrance,none,-0.253942424512,41,12,-0.0325675469621,0.00407419574266,-0.0405529706177,-0.0245821233065,-0.141117741806,descriptive_cluster_adjusted_not_causal,0.0232773015097
semi,within_mode_median,position_entrance,n,-0.253942424512,41,12,-0.0325675469621,0.00407419574266,-0.0405529706177,-0.0245821233065,-0.141117741806,descriptive_cluster_adjusted_not_causal,0.0232773015097
semi,within_mode_median,position_entrance,n_building_scene,-0.253942424512,41,12,-0.0435554084097,0.0046348316087,-0.0526396783627,-0.0344711384566,-0.221883323525,descriptive_cluster_adjusted_not_causal,0.0106701627197
semi,within_mode_median,position_window,none,-0.227211642984,41,12,-0.0223979056073,0.00223627593684,-0.0267810064435,-0.0180148047711,-0.0513449388132,descriptive_cluster_adjusted_not_causal,0.023023583891
semi,within_mode_median,position_window,n,-0.227211642984,41,12,-0.0223979056073,0.00223627593684,-0.0267810064435,-0.0180148047711,-0.0513449388132,descriptive_cluster_adjusted_not_causal,0.023023583891
semi,within_mode_median,position_window,n_building_scene,-0.227211642984,41,12,-0.0282156614943,0.00963890822831,-0.0471079216218,-0.00932340136682,-0.247941105824,descriptive_cluster_adjusted_not_causal,0.012614956417
semi,within_mode_median,position_edge,none,,41,,,,,,,insufficient_predictor_variation,
semi,within_mode_median,position_edge,n,,41,,,,,,,insufficient_predictor_variation,
semi,within_mode_median,position_edge,n_building_scene,,41,,,,,,,insufficient_predictor_variation,
semi,within_mode_median,position_stair_landing,none,0.124425016603,41,12,0.00187494746655,0.00574743560401,-0.00939002631731,0.0131399212504,-0.00554080710908,descriptive_cluster_adjusted_not_causal,0.0443287182341
semi,within_mode_median,position_stair_landing,n,0.124425016603,41,12,0.00187494746655,0.00574743560401,-0.00939002631731,0.0131399212504,-0.00554080710908,descriptive_cluster_adjusted_not_causal,0.0443287182341
semi,within_mode_median,position_stair_landing,n_building_scene,0.124425016603,41,12,0.0190153416184,0.0151336685457,-0.0106466487311,0.0486773319679,0.332084361295,descriptive_cluster_adjusted_not_causal,0.0259650304824
semi,within_mode_median,position_shower_interior,none,,41,,,,,,,insufficient_predictor_variation,
semi,within_mode_median,position_shower_interior,n,,41,,,,,,,insufficient_predictor_variation,
semi,within_mode_median,position_shower_interior,n_building_scene,,41,,,,,,,insufficient_predictor_variation,
semi,within_mode_median,position_bath_tub,none,,41,,,,,,,insufficient_predictor_variation,
semi,within_mode_median,position_bath_tub,n,,41,,,,,,,insufficient_predictor_variation,
semi,within_mode_median,position_bath_tub,n_building_scene,,41,,,,,,,insufficient_predictor_variation,
semi,within_mode_median,position_washing,none,,41,,,,,,,insufficient_predictor_variation,
semi,within_mode_median,position_washing,n,,41,,,,,,,insufficient_predictor_variation,
semi,within_mode_median,position_washing,n_building_scene,,41,,,,,,,insufficient_predictor_variation,
semi,within_mode_median,position_mirrored,none,,41,,,,,,,insufficient_predictor_variation,
semi,within_mode_median,position_mirrored,n,,41,,,,,,,insufficient_predictor_variation,
semi,within_mode_median,position_mirrored,n_building_scene,,41,,,,,,,insufficient_predictor_variation,
semi,within_mode_median,position_glass,none,,41,,,,,,,insufficient_predictor_variation,
semi,within_mode_median,position_glass,n,,41,,,,,,,insufficient_predictor_variation,
semi,within_mode_median,position_glass,n_building_scene,,41,,,,,,,insufficient_predictor_variation,
semi,within_mode_median,position_fireplace,none,-0.253942424512,41,12,-0.0325675469621,0.00407419574266,-0.0405529706177,-0.0245821233065,-0.141117741806,descriptive_cluster_adjusted_not_causal,0.0232773015097
semi,within_mode_median,position_fireplace,n,-0.253942424512,41,12,-0.0325675469621,0.00407419574266,-0.0405529706177,-0.0245821233065,-0.141117741806,descriptive_cluster_adjusted_not_causal,0.0232773015097
semi,within_mode_median,position_fireplace,n_building_scene,-0.253942424512,41,,,,,,,no_within_control_variation,
semi,within_mode_median,position_empty,none,-0.182090407054,41,12,-0.0100616926373,0.00424333060108,-0.0183786206154,-0.00174476465916,-0.100234804499,descriptive_cluster_adjusted_not_causal,0.0663324978825
semi,within_mode_median,position_empty,n,-0.182090407054,41,12,-0.0100616926373,0.00424333060108,-0.0183786206154,-0.00174476465916,-0.100234804499,descriptive_cluster_adjusted_not_causal,0.0663324978825
semi,within_mode_median,position_empty,n_building_scene,-0.182090407054,41,12,-0.0308114149578,0.0241977993094,-0.0782391016042,0.0166162716887,-0.0556887053152,descriptive_cluster_adjusted_not_causal,0.0111609074649
semi,within_mode_median,position_shared_focus,none,0.134588561735,41,12,0.00893017903313,0.0216146959232,-0.0334346249763,0.0512949830426,0.0358130324418,descriptive_cluster_adjusted_not_causal,0.0639033750049
semi,within_mode_median,position_shared_focus,n,0.134588561735,41,12,0.00893017903313,0.0216146959232,-0.0334346249763,0.0512949830426,0.0358130324418,descriptive_cluster_adjusted_not_causal,0.0639033750049
semi,within_mode_median,position_shared_focus,n_building_scene,0.134588561735,41,12,0.0227459192017,0.0150678004318,-0.00678696964461,0.052278808048,0.242723953919,descriptive_cluster_adjusted_not_causal,0.0417318533087
semi,within_mode_median,count_hohonet,none,0.208236983956,41,12,0.0010743399849,0.000824507930566,-0.000541695559011,0.00269037552881,0.158682502693,descriptive_cluster_adjusted_not_causal,13.5452432263
semi,within_mode_median,count_hohonet,n,0.208236983956,41,12,0.0010743399849,0.000824507930566,-0.000541695559011,0.00269037552881,0.158682502693,descriptive_cluster_adjusted_not_causal,13.5452432263
semi,within_mode_median,count_hohonet,n_building_scene,0.208236983956,41,12,0.00286884993825,0.00113789735803,0.00063857111651,0.00509912875999,0.347723810419,descriptive_cluster_adjusted_not_causal,4.25043370154
semi,within_mode_median,count_yaw_range_hohonet,none,-0.403003476205,41,12,-0.0064780344194,0.000892229194786,-0.00822680364118,-0.00472926519762,-0.34250737025,descriptive_cluster_adjusted_not_causal,1.38243893258
semi,within_mode_median,count_yaw_range_hohonet,n,-0.403003476205,41,12,-0.0064780344194,0.000892229194786,-0.00822680364118,-0.00472926519762,-0.34250737025,descriptive_cluster_adjusted_not_causal,1.38243893258
semi,within_mode_median,count_yaw_range_hohonet,n_building_scene,-0.403003476205,41,12,-0.0100541756463,0.00097988729548,-0.0119747547454,-0.00813359654712,-0.368164218473,descriptive_cluster_adjusted_not_causal,0.431461936003
semi,within_mode_median,hohonet_fallback_phases,none,,41,,,,,,,insufficient_predictor_variation,
semi,within_mode_median,hohonet_fallback_phases,n,,41,,,,,,,insufficient_predictor_variation,
semi,within_mode_median,hohonet_fallback_phases,n_building_scene,,41,,,,,,,insufficient_predictor_variation,
semi,within_mode_median,rotation_hohonet,none,0.0538421335931,41,12,1.10521937011,3.55301309858,-5.8586863031,8.06912504333,-0.00749259464241,descriptive_cluster_adjusted_not_causal,1.32803954698e-06
semi,within_mode_median,rotation_hohonet,n,0.0538421335931,41,12,1.10521937011,3.55301309858,-5.8586863031,8.06912504333,-0.00749259464241,descriptive_cluster_adjusted_not_causal,1.32803954698e-06
semi,within_mode_median,rotation_hohonet,n_building_scene,0.0538421335931,41,12,9.55963587934,5.24966594154,-0.729709366084,19.8489811248,0.218302191069,descriptive_cluster_adjusted_not_causal,2.36881770825e-07
semi,within_mode_median,count_bi_enclosed,none,-0.164719998193,41,12,-0.000160548982248,0.00126660254034,-0.00264308996131,0.00232199199681,-0.216344973837,descriptive_cluster_adjusted_not_causal,15.1532642768
semi,within_mode_median,count_bi_enclosed,n,-0.164719998193,41,12,-0.000160548982248,0.00126660254034,-0.00264308996131,0.00232199199681,-0.216344973837,descriptive_cluster_adjusted_not_causal,15.1532642768
semi,within_mode_median,count_bi_enclosed,n_building_scene,-0.164719998193,41,12,-0.000478274022753,0.00211351377096,-0.00462076101383,0.00366421296832,-0.229716789556,descriptive_cluster_adjusted_not_causal,2.82625817709
semi,within_mode_median,count_yaw_range_bi_enclosed,none,-0.041875165392,41,12,-0.00303799246136,0.00487955600128,-0.0126019222239,0.00652593730115,-0.0733762089151,descriptive_cluster_adjusted_not_causal,0.518176581566
semi,within_mode_median,count_yaw_range_bi_enclosed,n,-0.041875165392,41,12,-0.00303799246136,0.00487955600128,-0.0126019222239,0.00652593730115,-0.0733762089151,descriptive_cluster_adjusted_not_causal,0.518176581566
semi,within_mode_median,count_yaw_range_bi_enclosed,n_building_scene,-0.041875165392,41,12,-0.0108888521024,0.00115870790218,-0.0131599195907,-0.00861778461415,-0.222580521714,descriptive_cluster_adjusted_not_causal,0.170722603515
semi,within_mode_median,count_bi_extended,none,0.0237741922094,41,12,0.000397610880686,0.000652123363058,-0.000880550910907,0.00167577267228,-0.0473823211383,descriptive_cluster_adjusted_not_causal,28.1288626336
semi,within_mode_median,count_bi_extended,n,0.0237741922094,41,12,0.000397610880686,0.000652123363058,-0.000880550910907,0.00167577267228,-0.0473823211383,descriptive_cluster_adjusted_not_causal,28.1288626336
semi,within_mode_median,count_bi_extended,n_building_scene,0.0237741922094,41,12,0.000239436843583,0.000820110049787,-0.001367978854,0.00184685254116,-0.128839707966,descriptive_cluster_adjusted_not_causal,7.07459758113
semi,within_mode_median,count_yaw_range_bi_extended,none,-0.0885059212031,41,12,3.09053462032e-05,0.000769946103623,-0.0014781890169,0.0015399997093,-0.00471137935548,descriptive_cluster_adjusted_not_causal,10.361720787
semi,within_mode_median,count_yaw_range_bi_extended,n,-0.0885059212031,41,12,3.09053462032e-05,0.000769946103623,-0.0014781890169,0.0015399997093,-0.00471137935548,descriptive_cluster_adjusted_not_causal,10.361720787
semi,within_mode_median,count_yaw_range_bi_extended,n_building_scene,-0.0885059212031,41,12,-0.0109770304733,0.00328925390806,-0.0174239681331,-0.00453009281351,-0.515839509798,descriptive_cluster_adjusted_not_causal,0.457254207686
semi,within_mode_median,bi_head_geometry_gap,none,0.0604634963004,41,12,0.0138892232886,0.0325715583201,-0.0499510310188,0.077729477596,0.00993204406087,descriptive_cluster_adjusted_not_causal,0.00556684492759
semi,within_mode_median,bi_head_geometry_gap,n,0.0604634963004,41,12,0.0138892232886,0.0325715583201,-0.0499510310188,0.077729477596,0.00993204406087,descriptive_cluster_adjusted_not_causal,0.00556684492759
semi,within_mode_median,bi_head_geometry_gap,n_building_scene,0.0604634963004,41,12,0.017550255673,0.0381627022317,-0.0572486407012,0.0923491520471,-0.030663356447,descriptive_cluster_adjusted_not_causal,0.00340008188222
semi,within_mode_median,bi_height_head_gap,none,-0.104896324994,41,12,-0.000528832954125,0.00250612640835,-0.0054408407145,0.00438317480625,-0.152465588654,descriptive_cluster_adjusted_not_causal,0.694442343237
semi,within_mode_median,bi_height_head_gap,n,-0.104896324994,41,12,-0.000528832954125,0.00250612640835,-0.0054408407145,0.00438317480625,-0.152465588654,descriptive_cluster_adjusted_not_causal,0.694442343237
semi,within_mode_median,bi_height_head_gap,n_building_scene,-0.104896324994,41,12,-0.0263592108175,0.011976008382,-0.0498321872461,-0.00288623438881,-0.311525394198,descriptive_cluster_adjusted_not_causal,0.0495530725005
semi,within_mode_median,rotation_bi_enclosed,none,-0.338386483618,41,12,-0.717495252476,0.14843833565,-1.00843439035,-0.426556114603,-0.397107516048,descriptive_cluster_adjusted_not_causal,0.000136834324824
semi,within_mode_median,rotation_bi_enclosed,n,-0.338386483618,41,12,-0.717495252476,0.14843833565,-1.00843439035,-0.426556114603,-0.397107516048,descriptive_cluster_adjusted_not_causal,0.000136834324824
semi,within_mode_median,rotation_bi_enclosed,n_building_scene,-0.338386483618,41,12,-0.465631340165,0.20599206836,-0.86937579415,-0.0618868861802,-0.220305762655,descriptive_cluster_adjusted_not_causal,7.43631237272e-05
semi,within_mode_median,rotation_bi_extended,none,-0.191845272123,41,12,-0.467207604616,0.229051211022,-0.916147978219,-0.0182672310129,-0.231573448367,descriptive_cluster_adjusted_not_causal,0.000118712488569
semi,within_mode_median,rotation_bi_extended,n,-0.191845272123,41,12,-0.467207604616,0.229051211022,-0.916147978219,-0.0182672310129,-0.231573448367,descriptive_cluster_adjusted_not_causal,0.000118712488569
semi,within_mode_median,rotation_bi_extended,n_building_scene,-0.191845272123,41,12,-0.384694351355,0.259388172333,-0.893095169127,0.123706466417,-0.345224095454,descriptive_cluster_adjusted_not_causal,8.01184935023e-05
semi,within_mode_median,rotation_ulayout,none,0.0182958706384,41,12,1.89686045613,6.75476975246,-11.3424882587,15.1362091709,0.0561073366245,descriptive_cluster_adjusted_not_causal,6.50365785901e-07
semi,within_mode_median,rotation_ulayout,n,0.0182958706384,41,12,1.89686045613,6.75476975246,-11.3424882587,15.1362091709,0.0561073366245,descriptive_cluster_adjusted_not_causal,6.50365785901e-07
semi,within_mode_median,rotation_ulayout,n_building_scene,0.0182958706384,41,12,0.956742308874,9.19152033077,-17.0586375394,18.9721221572,0.0615009365103,descriptive_cluster_adjusted_not_causal,9.87722857478e-08
semi,within_mode_median,gap_hohonet_bi_enclosed,none,-0.25370273952,41,12,-0.0458276886484,0.0145065896849,-0.0742606044308,-0.0173947728659,-0.302317481502,descriptive_cluster_adjusted_not_causal,0.0222573231978
semi,within_mode_median,gap_hohonet_bi_enclosed,n,-0.25370273952,41,12,-0.0458276886484,0.0145065896849,-0.0742606044308,-0.0173947728659,-0.302317481502,descriptive_cluster_adjusted_not_causal,0.0222573231978
semi,within_mode_median,gap_hohonet_bi_enclosed,n_building_scene,-0.25370273952,41,12,-0.0413247229144,0.0260081005316,-0.0923005999563,0.00965115412758,-0.262990548618,descriptive_cluster_adjusted_not_causal,0.0111798765906
semi,within_mode_median,gap_hohonet_bi_extended,none,-0.208747171665,41,12,-0.0428599371258,0.0152159684244,-0.0726832352376,-0.013036639014,-0.259975609453,descriptive_cluster_adjusted_not_causal,0.0238292980515
semi,within_mode_median,gap_hohonet_bi_extended,n,-0.208747171665,41,12,-0.0428599371258,0.0152159684244,-0.0726832352376,-0.013036639014,-0.259975609453,descriptive_cluster_adjusted_not_causal,0.0238292980515
