worker_id,effect,fit_status,component,layer_value,label,training_rows,training_images,training_buildings,cohort,metric,k,method,heldout_building
28,-1.3294953126985973,usable,0,-1.202218199784901,2,64,64,16,current20,ospa30,5,ward,uNb9QFRL6hY
29,0.445514488353383,usable,0,0.5654068403806607,4,65,65,16,current20,ospa30,5,ward,uNb9QFRL6hY
30,0.8250462091266085,usable,0,0.5654068403806607,4,68,68,16,current20,ospa30,5,ward,uNb9QFRL6hY
31,0.1148990656021667,usable,0,-0.20703794397512754,3,72,72,18,current20,ospa30,5,ward,uNb9QFRL6hY
32,0.5075037074436664,usable,0,0.5654068403806607,4,69,69,17,current20,ospa30,5,ward,uNb9QFRL6hY
33,-1.2009422503704097,usable,0,-1.202218199784901,2,70,70,17,current20,ospa30,5,ward,uNb9QFRL6hY
34,1.6694677952942776,usable,0,2.004763144634648,5,83,83,18,current20,ospa30,5,ward,uNb9QFRL6hY
35,0.5682868439852161,usable,0,0.5654068403806607,4,66,66,17,current20,ospa30,5,ward,uNb9QFRL6hY
36,-0.18277852721078555,usable,0,-0.20703794397512754,3,70,70,18,current20,ospa30,5,ward,uNb9QFRL6hY
37,2.340058493975018,usable,0,2.004763144634648,5,68,68,17,current20,ospa30,5,ward,uNb9QFRL6hY
6,-0.03043437018594378,usable,0,-0.20703794397512754,3,68,68,17,current20,ospa30,5,ward,uNb9QFRL6hY
8,-0.21639894589094166,usable,0,-0.20703794397512754,3,65,65,17,current20,ospa30,5,ward,uNb9QFRL6hY
1,0.1484029211326576,usable,0,0.7996589810650906,2,73,73,17,current20,ospa30,2,quantile,wc2JMjhGNzB
10,0.0742039179839628,usable,0,0.7996589810650906,2,74,74,16,current20,ospa30,2,quantile,wc2JMjhGNzB
11,0.03215468147735769,usable,0,-0.7996589810650907,1,72,72,16,current20,ospa30,2,quantile,wc2JMjhGNzB
12,0.5166589642619879,usable,0,0.7996589810650906,2,68,68,16,current20,ospa30,2,quantile,wc2JMjhGNzB
13,0.0665212163626857,usable,0,0.7996589810650906,2,73,73,17,current20,ospa30,2,quantile,wc2JMjhGNzB
15,-1.2873984737678221,usable,0,-0.7996589810650907,1,72,72,18,current20,ospa30,2,quantile,wc2JMjhGNzB
17,-0.9808076276002691,usable,0,-0.7996589810650907,1,72,72,18,current20,ospa30,2,quantile,wc2JMjhGNzB
2,-3.167208029843517,usable,0,-0.7996589810650907,1,68,68,15,current20,ospa30,2,quantile,wc2JMjhGNzB
28,-0.9356804102848119,usable,0,-0.7996589810650907,1,71,71,16,current20,ospa30,2,quantile,wc2JMjhGNzB
29,0.9047314373833804,usable,0,0.7996589810650906,2,73,73,16,current20,ospa30,2,quantile,wc2JMjhGNzB
30,0.5518941412948035,usable,0,0.7996589810650906,2,74,74,16,current20,ospa30,2,quantile,wc2JMjhGNzB
31,0.09956938101895103,usable,0,0.7996589810650906,2,77,77,18,current20,ospa30,2,quantile,wc2JMjhGNzB
32,-0.058779004501170046,usable,0,-0.7996589810650907,1,77,77,17,current20,ospa30,2,quantile,wc2JMjhGNzB
33,-0.8807124697506198,usable,0,-0.7996589810650907,1,74,74,17,current20,ospa30,2,quantile,wc2JMjhGNzB
34,2.143957217301704,usable,0,0.7996589810650906,2,89,89,18,current20,ospa30,2,quantile,wc2JMjhGNzB
35,0.8767101962093065,usable,0,0.7996589810650906,2,70,70,17,current20,ospa30,2,quantile,wc2JMjhGNzB
36,-0.07534987972183214,usable,0,-0.7996589810650907,1,74,74,18,current20,ospa30,2,quantile,wc2JMjhGNzB
37,2.6139404177014667,usable,0,0.7996589810650906,2,73,73,17,current20,ospa30,2,quantile,wc2JMjhGNzB
6,-0.06223692251230709,usable,0,-0.7996589810650907,1,72,72,17,current20,ospa30,2,quantile,wc2JMjhGNzB
8,-0.5805716741459155,usable,0,-0.7996589810650907,1,70,70,17,current20,ospa30,2,quantile,wc2JMjhGNzB
1,0.1484029211326576,usable,0,1.1080421850407582,3,73,73,17,current20,ospa30,3,quantile,wc2JMjhGNzB
10,0.0742039179839628,usable,0,0.025238878304913347,2,74,74,16,current20,ospa30,3,quantile,wc2JMjhGNzB
11,0.03215468147735769,usable,0,0.025238878304913347,2,72,72,16,current20,ospa30,3,quantile,wc2JMjhGNzB
12,0.5166589642619879,usable,0,1.1080421850407582,3,68,68,16,current20,ospa30,3,quantile,wc2JMjhGNzB
13,0.0665212163626857,usable,0,0.025238878304913347,2,73,73,17,current20,ospa30,3,quantile,wc2JMjhGNzB
15,-1.2873984737678221,usable,0,-1.1296755093021125,1,72,72,18,current20,ospa30,3,quantile,wc2JMjhGNzB
17,-0.9808076276002691,usable,0,-1.1296755093021125,1,72,72,18,current20,ospa30,3,quantile,wc2JMjhGNzB
2,-3.167208029843517,usable,0,-1.1296755093021125,1,68,68,15,current20,ospa30,3,quantile,wc2JMjhGNzB
28,-0.9356804102848119,usable,0,-1.1296755093021125,1,71,71,16,current20,ospa30,3,quantile,wc2JMjhGNzB
29,0.9047314373833804,usable,0,1.1080421850407582,3,73,73,16,current20,ospa30,3,quantile,wc2JMjhGNzB
30,0.5518941412948035,usable,0,1.1080421850407582,3,74,74,16,current20,ospa30,3,quantile,wc2JMjhGNzB
31,0.09956938101895103,usable,0,0.025238878304913347,2,77,77,18,current20,ospa30,3,quantile,wc2JMjhGNzB
32,-0.058779004501170046,usable,0,0.025238878304913347,2,77,77,17,current20,ospa30,3,quantile,wc2JMjhGNzB
33,-0.8807124697506198,usable,0,-1.1296755093021125,1,74,74,17,current20,ospa30,3,quantile,wc2JMjhGNzB
34,2.143957217301704,usable,0,1.1080421850407582,3,89,89,18,current20,ospa30,3,quantile,wc2JMjhGNzB
35,0.8767101962093065,usable,0,1.1080421850407582,3,70,70,17,current20,ospa30,3,quantile,wc2JMjhGNzB
36,-0.07534987972183214,usable,0,-1.1296755093021125,1,74,74,18,current20,ospa30,3,quantile,wc2JMjhGNzB
37,2.6139404177014667,usable,0,1.1080421850407582,3,73,73,17,current20,ospa30,3,quantile,wc2JMjhGNzB
6,-0.06223692251230709,usable,0,0.025238878304913347,2,72,72,17,current20,ospa30,3,quantile,wc2JMjhGNzB
8,-0.5805716741459155,usable,0,-1.1296755093021125,1,70,70,17,current20,ospa30,3,quantile,wc2JMjhGNzB
1,0.1484029211326576,usable,0,0.181071280152049,3,73,73,17,current20,ospa30,4,quantile,wc2JMjhGNzB
10,0.0742039179839628,usable,0,0.181071280152049,3,74,74,16,current20,ospa30,4,quantile,wc2JMjhGNzB
11,0.03215468147735769,usable,0,-0.14895655988077341,2,72,72,16,current20,ospa30,4,quantile,wc2JMjhGNzB
12,0.5166589642619879,usable,0,0.181071280152049,3,68,68,16,current20,ospa30,4,quantile,wc2JMjhGNzB
13,0.0665212163626857,usable,0,0.181071280152049,3,73,73,17,current20,ospa30,4,quantile,wc2JMjhGNzB
15,-1.2873984737678221,usable,0,-1.450361402249408,1,72,72,18,current20,ospa30,4,quantile,wc2JMjhGNzB
17,-0.9808076276002691,usable,0,-1.450361402249408,1,72,72,18,current20,ospa30,4,quantile,wc2JMjhGNzB
2,-3.167208029843517,usable,0,-1.450361402249408,1,68,68,15,current20,ospa30,4,quantile,wc2JMjhGNzB
28,-0.9356804102848119,usable,0,-1.450361402249408,1,71,71,16,current20,ospa30,4,quantile,wc2JMjhGNzB
29,0.9047314373833804,usable,0,1.418246681978132,4,73,73,16,current20,ospa30,4,quantile,wc2JMjhGNzB
30,0.5518941412948035,usable,0,1.418246681978132,4,74,74,16,current20,ospa30,4,quantile,wc2JMjhGNzB
31,0.09956938101895103,usable,0,0.181071280152049,3,77,77,18,current20,ospa30,4,quantile,wc2JMjhGNzB
32,-0.058779004501170046,usable,0,-0.14895655988077341,2,77,77,17,current20,ospa30,4,quantile,wc2JMjhGNzB
33,-0.8807124697506198,usable,0,-1.450361402249408,1,74,74,17,current20,ospa30,4,quantile,wc2JMjhGNzB
34,2.143957217301704,usable,0,1.418246681978132,4,89,89,18,current20,ospa30,4,quantile,wc2JMjhGNzB
35,0.8767101962093065,usable,0,1.418246681978132,4,70,70,17,current20,ospa30,4,quantile,wc2JMjhGNzB
36,-0.07534987972183214,usable,0,-0.14895655988077341,2,74,74,18,current20,ospa30,4,quantile,wc2JMjhGNzB
37,2.6139404177014667,usable,0,1.418246681978132,4,73,73,17,current20,ospa30,4,quantile,wc2JMjhGNzB
6,-0.06223692251230709,usable,0,-0.14895655988077341,2,72,72,17,current20,ospa30,4,quantile,wc2JMjhGNzB
8,-0.5805716741459155,usable,0,-0.14895655988077341,2,70,70,17,current20,ospa30,4,quantile,wc2JMjhGNzB
1,0.1484029211326576,usable,0,0.3291313519271,4,73,73,17,current20,ospa30,5,quantile,wc2JMjhGNzB
10,0.0742039179839628,usable,0,0.028525202830709036,3,74,74,16,current20,ospa30,5,quantile,wc2JMjhGNzB
11,0.03215468147735769,usable,0,0.028525202830709036,3,72,72,16,current20,ospa30,5,quantile,wc2JMjhGNzB
12,0.5166589642619879,usable,0,0.3291313519271,4,68,68,16,current20,ospa30,5,quantile,wc2JMjhGNzB
13,0.0665212163626857,usable,0,0.028525202830709036,3,73,73,17,current20,ospa30,5,quantile,wc2JMjhGNzB
15,-1.2873984737678221,usable,0,-1.592773635374105,1,72,72,18,current20,ospa30,5,quantile,wc2JMjhGNzB
17,-0.9808076276002691,usable,0,-1.592773635374105,1,72,72,18,current20,ospa30,5,quantile,wc2JMjhGNzB
2,-3.167208029843517,usable,0,-1.592773635374105,1,68,68,15,current20,ospa30,5,quantile,wc2JMjhGNzB
28,-0.9356804102848119,usable,0,-1.592773635374105,1,71,71,16,current20,ospa30,5,quantile,wc2JMjhGNzB
29,0.9047314373833804,usable,0,1.6348348171489644,5,73,73,16,current20,ospa30,5,quantile,wc2JMjhGNzB
30,0.5518941412948035,usable,0,0.3291313519271,4,74,74,16,current20,ospa30,5,quantile,wc2JMjhGNzB
31,0.09956938101895103,usable,0,0.3291313519271,4,77,77,18,current20,ospa30,5,quantile,wc2JMjhGNzB
32,-0.058779004501170046,usable,0,0.028525202830709036,3,77,77,17,current20,ospa30,5,quantile,wc2JMjhGNzB
33,-0.8807124697506198,usable,0,-0.3997177365326686,2,74,74,17,current20,ospa30,5,quantile,wc2JMjhGNzB
34,2.143957217301704,usable,0,1.6348348171489644,5,89,89,18,current20,ospa30,5,quantile,wc2JMjhGNzB
35,0.8767101962093065,usable,0,1.6348348171489644,5,70,70,17,current20,ospa30,5,quantile,wc2JMjhGNzB
36,-0.07534987972183214,usable,0,-0.3997177365326686,2,74,74,18,current20,ospa30,5,quantile,wc2JMjhGNzB
37,2.6139404177014667,usable,0,1.6348348171489644,5,73,73,17,current20,ospa30,5,quantile,wc2JMjhGNzB
6,-0.06223692251230709,usable,0,-0.3997177365326686,2,72,72,17,current20,ospa30,5,quantile,wc2JMjhGNzB
8,-0.5805716741459155,usable,0,-0.3997177365326686,2,70,70,17,current20,ospa30,5,quantile,wc2JMjhGNzB
1,0.1484029211326576,usable,0,0.559455620385211,2,73,73,17,current20,ospa30,2,ward,wc2JMjhGNzB
10,0.0742039179839628,usable,0,0.559455620385211,2,74,74,16,current20,ospa30,2,ward,wc2JMjhGNzB
11,0.03215468147735769,usable,0,0.559455620385211,2,72,72,16,current20,ospa30,2,ward,wc2JMjhGNzB
12,0.5166589642619879,usable,0,0.559455620385211,2,68,68,16,current20,ospa30,2,ward,wc2JMjhGNzB
13,0.0665212163626857,usable,0,0.559455620385211,2,73,73,17,current20,ospa30,2,ward,wc2JMjhGNzB
15,-1.2873984737678221,usable,0,-1.3053964475654924,1,72,72,18,current20,ospa30,2,ward,wc2JMjhGNzB
17,-0.9808076276002691,usable,0,-1.3053964475654924,1,72,72,18,current20,ospa30,2,ward,wc2JMjhGNzB
2,-3.167208029843517,usable,0,-1.3053964475654924,1,68,68,15,current20,ospa30,2,ward,wc2JMjhGNzB
28,-0.9356804102848119,usable,0,-1.3053964475654924,1,71,71,16,current20,ospa30,2,ward,wc2JMjhGNzB
29,0.9047314373833804,usable,0,0.559455620385211,2,73,73,16,current20,ospa30,2,ward,wc2JMjhGNzB
30,0.5518941412948035,usable,0,0.559455620385211,2,74,74,16,current20,ospa30,2,ward,wc2JMjhGNzB
31,0.09956938101895103,usable,0,0.559455620385211,2,77,77,18,current20,ospa30,2,ward,wc2JMjhGNzB
32,-0.058779004501170046,usable,0,0.559455620385211,2,77,77,17,current20,ospa30,2,ward,wc2JMjhGNzB
33,-0.8807124697506198,usable,0,-1.3053964475654924,1,74,74,17,current20,ospa30,2,ward,wc2JMjhGNzB
34,2.143957217301704,usable,0,0.559455620385211,2,89,89,18,current20,ospa30,2,ward,wc2JMjhGNzB
35,0.8767101962093065,usable,0,0.559455620385211,2,70,70,17,current20,ospa30,2,ward,wc2JMjhGNzB
36,-0.07534987972183214,usable,0,0.559455620385211,2,74,74,18,current20,ospa30,2,ward,wc2JMjhGNzB
37,2.6139404177014667,usable,0,0.559455620385211,2,73,73,17,current20,ospa30,2,ward,wc2JMjhGNzB
6,-0.06223692251230709,usable,0,0.559455620385211,2,72,72,17,current20,ospa30,2,ward,wc2JMjhGNzB
8,-0.5805716741459155,usable,0,-1.3053964475654924,1,70,70,17,current20,ospa30,2,ward,wc2JMjhGNzB
1,0.1484029211326576,usable,0,0.2562067541991487,2,73,73,17,current20,ospa30,3,ward,wc2JMjhGNzB
10,0.0742039179839628,usable,0,0.2562067541991487,2,74,74,16,current20,ospa30,3,ward,wc2JMjhGNzB
11,0.03215468147735769,usable,0,0.2562067541991487,2,72,72,16,current20,ospa30,3,ward,wc2JMjhGNzB
12,0.5166589642619879,usable,0,0.2562067541991487,2,68,68,16,current20,ospa30,3,ward,wc2JMjhGNzB
13,0.0665212163626857,usable,0,0.2562067541991487,2,73,73,17,current20,ospa30,3,ward,wc2JMjhGNzB
15,-1.2873984737678221,usable,0,-1.3053964475654924,1,72,72,18,current20,ospa30,3,ward,wc2JMjhGNzB
17,-0.9808076276002691,usable,0,-1.3053964475654924,1,72,72,18,current20,ospa30,3,ward,wc2JMjhGNzB
2,-3.167208029843517,usable,0,-1.3053964475654924,1,68,68,15,current20,ospa30,3,ward,wc2JMjhGNzB
28,-0.9356804102848119,usable,0,-1.3053964475654924,1,71,71,16,current20,ospa30,3,ward,wc2JMjhGNzB
29,0.9047314373833804,usable,0,0.2562067541991487,2,73,73,16,current20,ospa30,3,ward,wc2JMjhGNzB
30,0.5518941412948035,usable,0,0.2562067541991487,2,74,74,16,current20,ospa30,3,ward,wc2JMjhGNzB
31,0.09956938101895103,usable,0,0.2562067541991487,2,77,77,18,current20,ospa30,3,ward,wc2JMjhGNzB
32,-0.058779004501170046,usable,0,0.2562067541991487,2,77,77,17,current20,ospa30,3,ward,wc2JMjhGNzB
33,-0.8807124697506198,usable,0,-1.3053964475654924,1,74,74,17,current20,ospa30,3,ward,wc2JMjhGNzB
34,2.143957217301704,usable,0,2.3789488175015854,3,89,89,18,current20,ospa30,3,ward,wc2JMjhGNzB
35,0.8767101962093065,usable,0,0.2562067541991487,2,70,70,17,current20,ospa30,3,ward,wc2JMjhGNzB
36,-0.07534987972183214,usable,0,0.2562067541991487,2,74,74,18,current20,ospa30,3,ward,wc2JMjhGNzB
37,2.6139404177014667,usable,0,2.3789488175015854,3,73,73,17,current20,ospa30,3,ward,wc2JMjhGNzB
6,-0.06223692251230709,usable,0,0.2562067541991487,2,72,72,17,current20,ospa30,3,ward,wc2JMjhGNzB
8,-0.5805716741459155,usable,0,-1.3053964475654924,1,70,70,17,current20,ospa30,3,ward,wc2JMjhGNzB
1,0.1484029211326576,usable,0,0.2562067541991487,3,73,73,17,current20,ospa30,4,ward,wc2JMjhGNzB
10,0.0742039179839628,usable,0,0.2562067541991487,3,74,74,16,current20,ospa30,4,ward,wc2JMjhGNzB
11,0.03215468147735769,usable,0,0.2562067541991487,3,72,72,16,current20,ospa30,4,ward,wc2JMjhGNzB
12,0.5166589642619879,usable,0,0.2562067541991487,3,68,68,16,current20,ospa30,4,ward,wc2JMjhGNzB
13,0.0665212163626857,usable,0,0.2562067541991487,3,73,73,17,current20,ospa30,4,ward,wc2JMjhGNzB
15,-1.2873984737678221,usable,0,-0.9330341311098878,2,72,72,18,current20,ospa30,4,ward,wc2JMjhGNzB
17,-0.9808076276002691,usable,0,-0.9330341311098878,2,72,72,18,current20,ospa30,4,ward,wc2JMjhGNzB
2,-3.167208029843517,usable,0,-3.167208029843517,1,68,68,15,current20,ospa30,4,ward,wc2JMjhGNzB
28,-0.9356804102848119,usable,0,-0.9330341311098878,2,71,71,16,current20,ospa30,4,ward,wc2JMjhGNzB
29,0.9047314373833804,usable,0,0.2562067541991487,3,73,73,16,current20,ospa30,4,ward,wc2JMjhGNzB
30,0.5518941412948035,usable,0,0.2562067541991487,3,74,74,16,current20,ospa30,4,ward,wc2JMjhGNzB
31,0.09956938101895103,usable,0,0.2562067541991487,3,77,77,18,current20,ospa30,4,ward,wc2JMjhGNzB
32,-0.058779004501170046,usable,0,0.2562067541991487,3,77,77,17,current20,ospa30,4,ward,wc2JMjhGNzB
33,-0.8807124697506198,usable,0,-0.9330341311098878,2,74,74,17,current20,ospa30,4,ward,wc2JMjhGNzB
34,2.143957217301704,usable,0,2.3789488175015854,4,89,89,18,current20,ospa30,4,ward,wc2JMjhGNzB
35,0.8767101962093065,usable,0,0.2562067541991487,3,70,70,17,current20,ospa30,4,ward,wc2JMjhGNzB
36,-0.07534987972183214,usable,0,0.2562067541991487,3,74,74,18,current20,ospa30,4,ward,wc2JMjhGNzB
37,2.6139404177014667,usable,0,2.3789488175015854,4,73,73,17,current20,ospa30,4,ward,wc2JMjhGNzB
6,-0.06223692251230709,usable,0,0.2562067541991487,3,72,72,17,current20,ospa30,4,ward,wc2JMjhGNzB
8,-0.5805716741459155,usable,0,-0.9330341311098878,2,70,70,17,current20,ospa30,4,ward,wc2JMjhGNzB
1,0.1484029211326576,usable,0,0.028060788905038193,3,73,73,17,current20,ospa30,5,ward,wc2JMjhGNzB
10,0.0742039179839628,usable,0,0.028060788905038193,3,74,74,16,current20,ospa30,5,ward,wc2JMjhGNzB
11,0.03215468147735769,usable,0,0.028060788905038193,3,72,72,16,current20,ospa30,5,ward,wc2JMjhGNzB
12,0.5166589642619879,usable,0,0.7124986847873696,4,68,68,16,current20,ospa30,5,ward,wc2JMjhGNzB
13,0.0665212163626857,usable,0,0.028060788905038193,3,73,73,17,current20,ospa30,5,ward,wc2JMjhGNzB
15,-1.2873984737678221,usable,0,-0.9330341311098878,2,72,72,18,current20,ospa30,5,ward,wc2JMjhGNzB
17,-0.9808076276002691,usable,0,-0.9330341311098878,2,72,72,18,current20,ospa30,5,ward,wc2JMjhGNzB
2,-3.167208029843517,usable,0,-3.167208029843517,1,68,68,15,current20,ospa30,5,ward,wc2JMjhGNzB
28,-0.9356804102848119,usable,0,-0.9330341311098878,2,71,71,16,current20,ospa30,5,ward,wc2JMjhGNzB
29,0.9047314373833804,usable,0,0.7124986847873696,4,73,73,16,current20,ospa30,5,ward,wc2JMjhGNzB
30,0.5518941412948035,usable,0,0.7124986847873696,4,74,74,16,current20,ospa30,5,ward,wc2JMjhGNzB
31,0.09956938101895103,usable,0,0.028060788905038193,3,77,77,18,current20,ospa30,5,ward,wc2JMjhGNzB
32,-0.058779004501170046,usable,0,0.028060788905038193,3,77,77,17,current20,ospa30,5,ward,wc2JMjhGNzB
33,-0.8807124697506198,usable,0,-0.9330341311098878,2,74,74,17,current20,ospa30,5,ward,wc2JMjhGNzB
34,2.143957217301704,usable,0,2.3789488175015854,5,89,89,18,current20,ospa30,5,ward,wc2JMjhGNzB
35,0.8767101962093065,usable,0,0.7124986847873696,4,70,70,17,current20,ospa30,5,ward,wc2JMjhGNzB
36,-0.07534987972183214,usable,0,0.028060788905038193,3,74,74,18,current20,ospa30,5,ward,wc2JMjhGNzB
37,2.6139404177014667,usable,0,2.3789488175015854,5,73,73,17,current20,ospa30,5,ward,wc2JMjhGNzB
6,-0.06223692251230709,usable,0,0.028060788905038193,3,72,72,17,current20,ospa30,5,ward,wc2JMjhGNzB
8,-0.5805716741459155,usable,0,-0.9330341311098878,2,70,70,17,current20,ospa30,5,ward,wc2JMjhGNzB
1,0.22084633946470653,usable,0,0.7959602617983348,2,84,84,17,current20,ospa30,2,quantile,x8F5xyUWy9e
10,0.059660962373140225,usable,0,-0.7959602617983348,1,82,82,16,current20,ospa30,2,quantile,x8F5xyUWy9e
11,0.19747239176701584,usable,0,0.7959602617983348,2,81,81,16,current20,ospa30,2,quantile,x8F5xyUWy9e
12,0.5862657721192024,usable,0,0.7959602617983348,2,77,77,16,current20,ospa30,2,quantile,x8F5xyUWy9e
13,0.17318281404570582,usable,0,-0.7959602617983348,1,80,80,17,current20,ospa30,2,quantile,x8F5xyUWy9e
15,-0.9659322167200874,usable,0,-0.7959602617983348,1,80,80,18,current20,ospa30,2,quantile,x8F5xyUWy9e
17,-1.2237684449653765,usable,0,-0.7959602617983348,1,81,81,18,current20,ospa30,2,quantile,x8F5xyUWy9e
2,-3.056925087959831,usable,0,-0.7959602617983348,1,77,77,15,current20,ospa30,2,quantile,x8F5xyUWy9e
28,-1.24174602122884,usable,0,-0.7959602617983348,1,78,78,16,current20,ospa30,2,quantile,x8F5xyUWy9e
29,0.82608982450937,usable,0,0.7959602617983348,2,79,79,16,current20,ospa30,2,quantile,x8F5xyUWy9e
30,0.5598997904577789,usable,0,0.7959602617983348,2,83,83,16,current20,ospa30,2,quantile,x8F5xyUWy9e
31,0.21430473875733738,usable,0,0.7959602617983348,2,88,88,18,current20,ospa30,2,quantile,x8F5xyUWy9e
32,0.20328062198877625,usable,0,0.7959602617983348,2,85,85,17,current20,ospa30,2,quantile,x8F5xyUWy9e
33,-0.9493345883571953,usable,0,-0.7959602617983348,1,84,84,17,current20,ospa30,2,quantile,x8F5xyUWy9e
34,1.9634513782936023,usable,0,0.7959602617983348,2,100,100,18,current20,ospa30,2,quantile,x8F5xyUWy9e
35,0.7910088535724767,usable,0,0.7959602617983348,2,77,77,17,current20,ospa30,2,quantile,x8F5xyUWy9e
36,-0.1964111862317862,usable,0,-0.7959602617983348,1,83,83,18,current20,ospa30,2,quantile,x8F5xyUWy9e
37,2.396982907053082,usable,0,0.7959602617983348,2,81,81,17,current20,ospa30,2,quantile,x8F5xyUWy9e
6,-0.021001851269420595,usable,0,-0.7959602617983348,1,82,82,17,current20,ospa30,2,quantile,x8F5xyUWy9e
8,-0.5373269976696574,usable,0,-0.7959602617983348,1,79,79,17,current20,ospa30,2,quantile,x8F5xyUWy9e
1,0.22084633946470653,usable,0,1.049220695067174,3,84,84,17,current20,ospa30,3,quantile,x8F5xyUWy9e
10,0.059660962373140225,usable,0,0.13781661294375916,2,82,82,16,current20,ospa30,3,quantile,x8F5xyUWy9e
11,0.19747239176701584,usable,0,0.13781661294375916,2,81,81,16,current20,ospa30,3,quantile,x8F5xyUWy9e
12,0.5862657721192024,usable,0,1.049220695067174,3,77,77,16,current20,ospa30,3,quantile,x8F5xyUWy9e
13,0.17318281404570582,usable,0,0.13781661294375916,2,80,80,17,current20,ospa30,3,quantile,x8F5xyUWy9e
15,-0.9659322167200874,usable,0,-1.167349220447539,1,80,80,18,current20,ospa30,3,quantile,x8F5xyUWy9e
17,-1.2237684449653765,usable,0,-1.167349220447539,1,81,81,18,current20,ospa30,3,quantile,x8F5xyUWy9e
2,-3.056925087959831,usable,0,-1.167349220447539,1,77,77,15,current20,ospa30,3,quantile,x8F5xyUWy9e
28,-1.24174602122884,usable,0,-1.167349220447539,1,78,78,16,current20,ospa30,3,quantile,x8F5xyUWy9e
29,0.82608982450937,usable,0,1.049220695067174,3,79,79,16,current20,ospa30,3,quantile,x8F5xyUWy9e
30,0.5598997904577789,usable,0,1.049220695067174,3,83,83,16,current20,ospa30,3,quantile,x8F5xyUWy9e
31,0.21430473875733738,usable,0,0.13781661294375916,2,88,88,18,current20,ospa30,3,quantile,x8F5xyUWy9e
32,0.20328062198877625,usable,0,0.13781661294375916,2,85,85,17,current20,ospa30,3,quantile,x8F5xyUWy9e
33,-0.9493345883571953,usable,0,-1.167349220447539,1,84,84,17,current20,ospa30,3,quantile,x8F5xyUWy9e
34,1.9634513782936023,usable,0,1.049220695067174,3,100,100,18,current20,ospa30,3,quantile,x8F5xyUWy9e
35,0.7910088535724767,usable,0,1.049220695067174,3,77,77,17,current20,ospa30,3,quantile,x8F5xyUWy9e
36,-0.1964111862317862,usable,0,-1.167349220447539,1,83,83,18,current20,ospa30,3,quantile,x8F5xyUWy9e
37,2.396982907053082,usable,0,1.049220695067174,3,81,81,17,current20,ospa30,3,quantile,x8F5xyUWy9e
6,-0.021001851269420595,usable,0,0.13781661294375916,2,82,82,17,current20,ospa30,3,quantile,x8F5xyUWy9e
8,-0.5373269976696574,usable,0,-1.167349220447539,1,79,79,17,current20,ospa30,3,quantile,x8F5xyUWy9e
1,0.22084633946470653,usable,0,0.279160776487123,3,84,84,17,current20,ospa30,4,quantile,x8F5xyUWy9e
10,0.059660962373140225,usable,0,-0.10437925175040363,2,82,82,16,current20,ospa30,4,quantile,x8F5xyUWy9e
11,0.19747239176701584,usable,0,0.279160776487123,3,81,81,16,current20,ospa30,4,quantile,x8F5xyUWy9e
12,0.5862657721192024,usable,0,1.3127597471095467,4,77,77,16,current20,ospa30,4,quantile,x8F5xyUWy9e
13,0.17318281404570582,usable,0,-0.10437925175040363,2,80,80,17,current20,ospa30,4,quantile,x8F5xyUWy9e
15,-0.9659322167200874,usable,0,-1.4875412718462662,1,80,80,18,current20,ospa30,4,quantile,x8F5xyUWy9e
17,-1.2237684449653765,usable,0,-1.4875412718462662,1,81,81,18,current20,ospa30,4,quantile,x8F5xyUWy9e
2,-3.056925087959831,usable,0,-1.4875412718462662,1,77,77,15,current20,ospa30,4,quantile,x8F5xyUWy9e
28,-1.24174602122884,usable,0,-1.4875412718462662,1,78,78,16,current20,ospa30,4,quantile,x8F5xyUWy9e
29,0.82608982450937,usable,0,1.3127597471095467,4,79,79,16,current20,ospa30,4,quantile,x8F5xyUWy9e
30,0.5598997904577789,usable,0,0.279160776487123,3,83,83,16,current20,ospa30,4,quantile,x8F5xyUWy9e
31,0.21430473875733738,usable,0,0.279160776487123,3,88,88,18,current20,ospa30,4,quantile,x8F5xyUWy9e
32,0.20328062198877625,usable,0,0.279160776487123,3,85,85,17,current20,ospa30,4,quantile,x8F5xyUWy9e
33,-0.9493345883571953,usable,0,-1.4875412718462662,1,84,84,17,current20,ospa30,4,quantile,x8F5xyUWy9e
34,1.9634513782936023,usable,0,1.3127597471095467,4,100,100,18,current20,ospa30,4,quantile,x8F5xyUWy9e
35,0.7910088535724767,usable,0,1.3127597471095467,4,77,77,17,current20,ospa30,4,quantile,x8F5xyUWy9e
36,-0.1964111862317862,usable,0,-0.10437925175040363,2,83,83,18,current20,ospa30,4,quantile,x8F5xyUWy9e
37,2.396982907053082,usable,0,1.3127597471095467,4,81,81,17,current20,ospa30,4,quantile,x8F5xyUWy9e
6,-0.021001851269420595,usable,0,-0.10437925175040363,2,82,82,17,current20,ospa30,4,quantile,x8F5xyUWy9e
8,-0.5373269976696574,usable,0,-0.10437925175040363,2,79,79,17,current20,ospa30,4,quantile,x8F5xyUWy9e
1,0.22084633946470653,usable,0,0.39532916019975634,4,84,84,17,current20,ospa30,5,quantile,x8F5xyUWy9e
10,0.059660962373140225,usable,0,0.15839919754365953,3,82,82,16,current20,ospa30,5,quantile,x8F5xyUWy9e
11,0.19747239176701584,usable,0,0.15839919754365953,3,81,81,16,current20,ospa30,5,quantile,x8F5xyUWy9e
12,0.5862657721192024,usable,0,0.39532916019975634,4,77,77,16,current20,ospa30,5,quantile,x8F5xyUWy9e
