code,image_id,condition,N,cut,view_a,view_b,count_a,count_b,different_membership_pairs,different_threshold_pairs
wc2JMjhGNzB-14,wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,manual,5,6.0,split_fixed,bound_fixed,5,5,0,0
wc2JMjhGNzB-14,wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,manual,5,6.0,split_fixed,split_cyclic,5,5,0,0
wc2JMjhGNzB-14,wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,manual,5,6.0,bound_fixed,bound_cyclic,5,5,0,0
wc2JMjhGNzB-14,wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,manual,5,6.0,split_cyclic,split_free,5,5,0,0
wc2JMjhGNzB-14,wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,manual,5,6.0,bound_cyclic,bound_free,5,5,0,0
wc2JMjhGNzB-14,wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,manual,5,6.0,split_fixed,top_bottom_partition_intersection,5,5,0,0
wc2JMjhGNzB-14,wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,manual,5,9.0,split_fixed,bound_fixed,5,5,0,0
wc2JMjhGNzB-14,wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,manual,5,9.0,split_fixed,split_cyclic,5,5,0,0
wc2JMjhGNzB-14,wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,manual,5,9.0,bound_fixed,bound_cyclic,5,5,0,0
wc2JMjhGNzB-14,wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,manual,5,9.0,split_cyclic,split_free,5,5,0,0
wc2JMjhGNzB-14,wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,manual,5,9.0,bound_cyclic,bound_free,5,5,0,0
wc2JMjhGNzB-14,wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,manual,5,9.0,split_fixed,top_bottom_partition_intersection,5,5,0,0
wc2JMjhGNzB-14,wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,manual,5,12.0,split_fixed,bound_fixed,4,4,0,0
wc2JMjhGNzB-14,wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,manual,5,12.0,split_fixed,split_cyclic,4,4,0,0
wc2JMjhGNzB-14,wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,manual,5,12.0,bound_fixed,bound_cyclic,4,4,0,0
wc2JMjhGNzB-14,wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,manual,5,12.0,split_cyclic,split_free,4,4,0,0
wc2JMjhGNzB-14,wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,manual,5,12.0,bound_cyclic,bound_free,4,4,0,0
wc2JMjhGNzB-14,wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,manual,5,12.0,split_fixed,top_bottom_partition_intersection,4,4,0,0
wc2JMjhGNzB-15,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,manual,24,3.0,split_fixed,bound_fixed,10,10,0,0
wc2JMjhGNzB-15,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,manual,24,3.0,split_fixed,split_cyclic,10,10,0,0
wc2JMjhGNzB-15,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,manual,24,3.0,bound_fixed,bound_cyclic,10,10,0,0
wc2JMjhGNzB-15,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,manual,24,3.0,split_cyclic,split_free,10,10,0,0
wc2JMjhGNzB-15,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,manual,24,3.0,bound_cyclic,bound_free,10,10,0,0
wc2JMjhGNzB-15,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,manual,24,3.0,split_fixed,top_bottom_partition_intersection,10,16,29,0
wc2JMjhGNzB-15,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,manual,24,6.0,split_fixed,bound_fixed,4,4,0,0
wc2JMjhGNzB-15,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,manual,24,6.0,split_fixed,split_cyclic,4,4,0,0
wc2JMjhGNzB-15,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,manual,24,6.0,bound_fixed,bound_cyclic,4,4,0,0
wc2JMjhGNzB-15,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,manual,24,6.0,split_cyclic,split_free,4,4,0,0
wc2JMjhGNzB-15,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,manual,24,6.0,bound_cyclic,bound_free,4,4,0,0
wc2JMjhGNzB-15,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,manual,24,6.0,split_fixed,top_bottom_partition_intersection,4,7,92,0
wc2JMjhGNzB-15,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,manual,24,9.0,split_fixed,bound_fixed,2,2,0,0
wc2JMjhGNzB-15,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,manual,24,9.0,split_fixed,split_cyclic,2,2,0,0
wc2JMjhGNzB-15,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,manual,24,9.0,bound_fixed,bound_cyclic,2,2,0,0
wc2JMjhGNzB-15,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,manual,24,9.0,split_cyclic,split_free,2,2,0,0
wc2JMjhGNzB-15,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,manual,24,9.0,bound_cyclic,bound_free,2,2,0,0
wc2JMjhGNzB-15,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,manual,24,9.0,split_fixed,top_bottom_partition_intersection,2,2,119,0
wc2JMjhGNzB-15,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,manual,24,12.0,split_fixed,bound_fixed,1,1,0,0
wc2JMjhGNzB-15,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,manual,24,12.0,split_fixed,split_cyclic,1,1,0,0
wc2JMjhGNzB-15,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,manual,24,12.0,bound_fixed,bound_cyclic,1,1,0,0
wc2JMjhGNzB-15,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,manual,24,12.0,split_cyclic,split_free,1,1,0,0
wc2JMjhGNzB-15,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,manual,24,12.0,bound_cyclic,bound_free,1,1,0,0
wc2JMjhGNzB-15,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,manual,24,12.0,split_fixed,top_bottom_partition_intersection,1,1,0,0
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,24,3.0,split_fixed,bound_fixed,6,6,0,0
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,24,3.0,split_fixed,split_cyclic,6,6,0,0
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,24,3.0,bound_fixed,bound_cyclic,6,6,0,0
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,24,3.0,split_cyclic,split_free,6,6,0,0
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,24,3.0,bound_cyclic,bound_free,6,6,0,0
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,24,3.0,split_fixed,top_bottom_partition_intersection,6,9,29,0
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,24,6.0,split_fixed,bound_fixed,3,3,0,0
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,24,6.0,split_fixed,split_cyclic,3,3,0,0
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,24,6.0,bound_fixed,bound_cyclic,3,3,0,0
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,24,6.0,split_cyclic,split_free,3,3,0,0
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,24,6.0,bound_cyclic,bound_free,3,3,0,0
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,24,6.0,split_fixed,top_bottom_partition_intersection,3,6,109,0
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,24,9.0,split_fixed,bound_fixed,2,2,0,0
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,24,9.0,split_fixed,split_cyclic,2,2,0,0
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,24,9.0,bound_fixed,bound_cyclic,2,2,0,0
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,24,9.0,split_cyclic,split_free,2,2,0,0
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,24,9.0,bound_cyclic,bound_free,2,2,0,0
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,24,9.0,split_fixed,top_bottom_partition_intersection,2,2,0,0
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,24,12.0,split_fixed,bound_fixed,1,1,0,0
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,24,12.0,split_fixed,split_cyclic,1,1,0,0
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,24,12.0,bound_fixed,bound_cyclic,1,1,0,0
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,24,12.0,split_cyclic,split_free,1,1,0,0
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,24,12.0,bound_cyclic,bound_free,1,1,0,0
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,24,12.0,split_fixed,top_bottom_partition_intersection,1,1,0,0
wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,24,3.0,split_fixed,bound_fixed,9,9,0,0
wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,24,3.0,split_fixed,split_cyclic,9,9,0,0
wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,24,3.0,bound_fixed,bound_cyclic,9,9,0,0
wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,24,3.0,split_cyclic,split_free,9,9,0,0
wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,24,3.0,bound_cyclic,bound_free,9,9,0,0
wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,24,3.0,split_fixed,top_bottom_partition_intersection,9,11,3,0
wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,24,6.0,split_fixed,bound_fixed,4,4,0,0
wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,24,6.0,split_fixed,split_cyclic,4,4,0,0
wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,24,6.0,bound_fixed,bound_cyclic,4,4,0,0
wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,24,6.0,split_cyclic,split_free,4,4,0,0
wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,24,6.0,bound_cyclic,bound_free,4,4,0,0
wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,24,6.0,split_fixed,top_bottom_partition_intersection,4,4,0,0
wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,24,9.0,split_fixed,bound_fixed,3,3,0,0
wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,24,9.0,split_fixed,split_cyclic,3,3,0,0
wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,24,9.0,bound_fixed,bound_cyclic,3,3,0,0
wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,24,9.0,split_cyclic,split_free,3,3,0,0
wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,24,9.0,bound_cyclic,bound_free,3,3,0,0
wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,24,9.0,split_fixed,top_bottom_partition_intersection,3,3,0,0
wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,24,12.0,split_fixed,bound_fixed,3,3,0,0
wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,24,12.0,split_fixed,split_cyclic,3,3,0,0
wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,24,12.0,bound_fixed,bound_cyclic,3,3,0,0
wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,24,12.0,split_cyclic,split_free,3,3,0,0
wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,24,12.0,bound_cyclic,bound_free,3,3,0,0
wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,24,12.0,split_fixed,top_bottom_partition_intersection,3,3,0,0
wc2JMjhGNzB-26,wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,manual,3,3.0,split_fixed,bound_fixed,3,3,0,0
wc2JMjhGNzB-26,wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,manual,3,3.0,split_fixed,split_cyclic,3,3,0,0
wc2JMjhGNzB-26,wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,manual,3,3.0,bound_fixed,bound_cyclic,3,3,0,0
wc2JMjhGNzB-26,wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,manual,3,3.0,split_cyclic,split_free,3,3,0,0
wc2JMjhGNzB-26,wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,manual,3,3.0,bound_cyclic,bound_free,3,3,0,0
wc2JMjhGNzB-26,wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,manual,3,3.0,split_fixed,top_bottom_partition_intersection,3,3,0,0
wc2JMjhGNzB-26,wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,manual,3,6.0,split_fixed,bound_fixed,3,3,0,0
wc2JMjhGNzB-26,wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,manual,3,6.0,split_fixed,split_cyclic,3,3,0,0
wc2JMjhGNzB-26,wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,manual,3,6.0,bound_fixed,bound_cyclic,3,3,0,0
wc2JMjhGNzB-26,wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,manual,3,6.0,split_cyclic,split_free,3,3,0,0
wc2JMjhGNzB-26,wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,manual,3,6.0,bound_cyclic,bound_free,3,3,0,0
wc2JMjhGNzB-26,wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,manual,3,6.0,split_fixed,top_bottom_partition_intersection,3,3,0,0
wc2JMjhGNzB-26,wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,manual,3,9.0,split_fixed,bound_fixed,3,3,0,0
wc2JMjhGNzB-26,wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,manual,3,9.0,split_fixed,split_cyclic,3,3,0,0
wc2JMjhGNzB-26,wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,manual,3,9.0,bound_fixed,bound_cyclic,3,3,0,0
wc2JMjhGNzB-26,wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,manual,3,9.0,split_cyclic,split_free,3,3,0,0
wc2JMjhGNzB-26,wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,manual,3,9.0,bound_cyclic,bound_free,3,3,0,0
wc2JMjhGNzB-26,wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,manual,3,9.0,split_fixed,top_bottom_partition_intersection,3,3,0,0
wc2JMjhGNzB-26,wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,manual,3,12.0,split_fixed,bound_fixed,3,3,0,0
wc2JMjhGNzB-26,wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,manual,3,12.0,split_fixed,split_cyclic,3,3,0,0
wc2JMjhGNzB-26,wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,manual,3,12.0,bound_fixed,bound_cyclic,3,3,0,0
wc2JMjhGNzB-26,wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,manual,3,12.0,split_cyclic,split_free,3,3,0,0
wc2JMjhGNzB-26,wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,manual,3,12.0,bound_cyclic,bound_free,3,3,0,0
wc2JMjhGNzB-26,wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,manual,3,12.0,split_fixed,top_bottom_partition_intersection,3,3,0,0
wc2JMjhGNzB-30,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,manual,6,3.0,split_fixed,bound_fixed,5,5,0,0
wc2JMjhGNzB-30,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,manual,6,3.0,split_fixed,split_cyclic,5,5,0,0
wc2JMjhGNzB-30,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,manual,6,3.0,bound_fixed,bound_cyclic,5,5,0,0
wc2JMjhGNzB-30,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,manual,6,3.0,split_cyclic,split_free,5,5,0,0
wc2JMjhGNzB-30,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,manual,6,3.0,bound_cyclic,bound_free,5,5,0,0
wc2JMjhGNzB-30,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,manual,6,3.0,split_fixed,top_bottom_partition_intersection,5,5,0,0
wc2JMjhGNzB-30,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,manual,6,6.0,split_fixed,bound_fixed,5,5,0,0
wc2JMjhGNzB-30,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,manual,6,6.0,split_fixed,split_cyclic,5,5,0,0
wc2JMjhGNzB-30,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,manual,6,6.0,bound_fixed,bound_cyclic,5,5,0,0
wc2JMjhGNzB-30,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,manual,6,6.0,split_cyclic,split_free,5,5,0,0
wc2JMjhGNzB-30,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,manual,6,6.0,bound_cyclic,bound_free,5,5,0,0
wc2JMjhGNzB-30,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,manual,6,6.0,split_fixed,top_bottom_partition_intersection,5,5,0,0
wc2JMjhGNzB-30,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,manual,6,9.0,split_fixed,bound_fixed,5,5,0,0
wc2JMjhGNzB-30,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,manual,6,9.0,split_fixed,split_cyclic,5,5,0,0
wc2JMjhGNzB-30,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,manual,6,9.0,bound_fixed,bound_cyclic,5,5,0,0
wc2JMjhGNzB-30,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,manual,6,9.0,split_cyclic,split_free,5,5,0,0
wc2JMjhGNzB-30,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,manual,6,9.0,bound_cyclic,bound_free,5,5,0,0
wc2JMjhGNzB-30,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,manual,6,9.0,split_fixed,top_bottom_partition_intersection,5,5,0,0
wc2JMjhGNzB-30,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,manual,6,12.0,split_fixed,bound_fixed,5,5,0,0
wc2JMjhGNzB-30,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,manual,6,12.0,split_fixed,split_cyclic,5,5,0,0
wc2JMjhGNzB-30,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,manual,6,12.0,bound_fixed,bound_cyclic,5,5,0,0
wc2JMjhGNzB-30,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,manual,6,12.0,split_cyclic,split_free,5,5,0,0
wc2JMjhGNzB-30,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,manual,6,12.0,bound_cyclic,bound_free,5,5,0,0
wc2JMjhGNzB-30,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,manual,6,12.0,split_fixed,top_bottom_partition_intersection,5,5,0,0
wc2JMjhGNzB-30,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,semi,4,3.0,split_fixed,bound_fixed,2,2,0,0
wc2JMjhGNzB-30,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,semi,4,3.0,split_fixed,split_cyclic,2,2,0,0
wc2JMjhGNzB-30,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,semi,4,3.0,bound_fixed,bound_cyclic,2,2,0,0
wc2JMjhGNzB-30,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,semi,4,3.0,split_cyclic,split_free,2,2,0,0
wc2JMjhGNzB-30,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,semi,4,3.0,bound_cyclic,bound_free,2,2,0,0
wc2JMjhGNzB-30,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,semi,4,3.0,split_fixed,top_bottom_partition_intersection,2,2,0,0
wc2JMjhGNzB-30,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,semi,4,6.0,split_fixed,bound_fixed,1,1,0,0
wc2JMjhGNzB-30,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,semi,4,6.0,split_fixed,split_cyclic,1,1,0,0
wc2JMjhGNzB-30,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,semi,4,6.0,bound_fixed,bound_cyclic,1,1,0,0
wc2JMjhGNzB-30,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,semi,4,6.0,split_cyclic,split_free,1,1,0,0
wc2JMjhGNzB-30,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,semi,4,6.0,bound_cyclic,bound_free,1,1,0,0
wc2JMjhGNzB-30,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,semi,4,6.0,split_fixed,top_bottom_partition_intersection,1,1,0,0
wc2JMjhGNzB-30,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,semi,4,9.0,split_fixed,bound_fixed,1,1,0,0
wc2JMjhGNzB-30,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,semi,4,9.0,split_fixed,split_cyclic,1,1,0,0
wc2JMjhGNzB-30,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,semi,4,9.0,bound_fixed,bound_cyclic,1,1,0,0
wc2JMjhGNzB-30,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,semi,4,9.0,split_cyclic,split_free,1,1,0,0
wc2JMjhGNzB-30,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,semi,4,9.0,bound_cyclic,bound_free,1,1,0,0
wc2JMjhGNzB-30,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,semi,4,9.0,split_fixed,top_bottom_partition_intersection,1,1,0,0
wc2JMjhGNzB-30,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,semi,4,12.0,split_fixed,bound_fixed,1,1,0,0
wc2JMjhGNzB-30,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,semi,4,12.0,split_fixed,split_cyclic,1,1,0,0
wc2JMjhGNzB-30,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,semi,4,12.0,bound_fixed,bound_cyclic,1,1,0,0
wc2JMjhGNzB-30,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,semi,4,12.0,split_cyclic,split_free,1,1,0,0
wc2JMjhGNzB-30,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,semi,4,12.0,bound_cyclic,bound_free,1,1,0,0
wc2JMjhGNzB-30,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,semi,4,12.0,split_fixed,top_bottom_partition_intersection,1,1,0,0
wc2JMjhGNzB-40,wc2JMjhGNzB_77962388887942148ee65c2892600e02,semi,24,3.0,split_fixed,bound_fixed,6,6,0,0
wc2JMjhGNzB-40,wc2JMjhGNzB_77962388887942148ee65c2892600e02,semi,24,3.0,split_fixed,split_cyclic,6,6,0,0
wc2JMjhGNzB-40,wc2JMjhGNzB_77962388887942148ee65c2892600e02,semi,24,3.0,bound_fixed,bound_cyclic,6,6,0,0
wc2JMjhGNzB-40,wc2JMjhGNzB_77962388887942148ee65c2892600e02,semi,24,3.0,split_cyclic,split_free,6,6,0,0
wc2JMjhGNzB-40,wc2JMjhGNzB_77962388887942148ee65c2892600e02,semi,24,3.0,bound_cyclic,bound_free,6,6,0,0
wc2JMjhGNzB-40,wc2JMjhGNzB_77962388887942148ee65c2892600e02,semi,24,3.0,split_fixed,top_bottom_partition_intersection,6,8,41,0
wc2JMjhGNzB-40,wc2JMjhGNzB_77962388887942148ee65c2892600e02,semi,24,6.0,split_fixed,bound_fixed,3,3,0,0
wc2JMjhGNzB-40,wc2JMjhGNzB_77962388887942148ee65c2892600e02,semi,24,6.0,split_fixed,split_cyclic,3,3,0,0
wc2JMjhGNzB-40,wc2JMjhGNzB_77962388887942148ee65c2892600e02,semi,24,6.0,bound_fixed,bound_cyclic,3,3,0,0
wc2JMjhGNzB-40,wc2JMjhGNzB_77962388887942148ee65c2892600e02,semi,24,6.0,split_cyclic,split_free,3,3,0,0
wc2JMjhGNzB-40,wc2JMjhGNzB_77962388887942148ee65c2892600e02,semi,24,6.0,bound_cyclic,bound_free,3,3,0,0
wc2JMjhGNzB-40,wc2JMjhGNzB_77962388887942148ee65c2892600e02,semi,24,6.0,split_fixed,top_bottom_partition_intersection,3,3,22,0
