code,image_id,condition,view,cut,N,compatible_pairs,compatible_pairs_split
S9hNv5qa7GM-12,S9hNv5qa7GM_8b55e4f095374cfe8ddb0fda0f0dfa02,manual,split_cyclic,12.0,2,1,0
S9hNv5qa7GM-12,S9hNv5qa7GM_8b55e4f095374cfe8ddb0fda0f0dfa02,manual,bound_cyclic,3.0,2,0,0
S9hNv5qa7GM-12,S9hNv5qa7GM_8b55e4f095374cfe8ddb0fda0f0dfa02,manual,bound_cyclic,6.0,2,0,0
S9hNv5qa7GM-12,S9hNv5qa7GM_8b55e4f095374cfe8ddb0fda0f0dfa02,manual,bound_cyclic,9.0,2,0,0
S9hNv5qa7GM-12,S9hNv5qa7GM_8b55e4f095374cfe8ddb0fda0f0dfa02,manual,bound_cyclic,12.0,2,1,0
S9hNv5qa7GM-12,S9hNv5qa7GM_8b55e4f095374cfe8ddb0fda0f0dfa02,manual,split_free,3.0,2,0,0
S9hNv5qa7GM-12,S9hNv5qa7GM_8b55e4f095374cfe8ddb0fda0f0dfa02,manual,split_free,6.0,2,1,0
S9hNv5qa7GM-12,S9hNv5qa7GM_8b55e4f095374cfe8ddb0fda0f0dfa02,manual,split_free,9.0,2,1,0
S9hNv5qa7GM-12,S9hNv5qa7GM_8b55e4f095374cfe8ddb0fda0f0dfa02,manual,split_free,12.0,2,1,0
S9hNv5qa7GM-12,S9hNv5qa7GM_8b55e4f095374cfe8ddb0fda0f0dfa02,manual,bound_free,3.0,2,0,0
S9hNv5qa7GM-12,S9hNv5qa7GM_8b55e4f095374cfe8ddb0fda0f0dfa02,manual,bound_free,6.0,2,1,0
S9hNv5qa7GM-12,S9hNv5qa7GM_8b55e4f095374cfe8ddb0fda0f0dfa02,manual,bound_free,9.0,2,1,0
S9hNv5qa7GM-12,S9hNv5qa7GM_8b55e4f095374cfe8ddb0fda0f0dfa02,manual,bound_free,12.0,2,1,0
S9hNv5qa7GM-12,S9hNv5qa7GM_8b55e4f095374cfe8ddb0fda0f0dfa02,manual,top_fixed,3.0,2,0,0
S9hNv5qa7GM-12,S9hNv5qa7GM_8b55e4f095374cfe8ddb0fda0f0dfa02,manual,top_fixed,6.0,2,1,0
S9hNv5qa7GM-12,S9hNv5qa7GM_8b55e4f095374cfe8ddb0fda0f0dfa02,manual,top_fixed,9.0,2,1,0
S9hNv5qa7GM-12,S9hNv5qa7GM_8b55e4f095374cfe8ddb0fda0f0dfa02,manual,top_fixed,12.0,2,1,0
S9hNv5qa7GM-12,S9hNv5qa7GM_8b55e4f095374cfe8ddb0fda0f0dfa02,manual,bottom_fixed,3.0,2,0,0
S9hNv5qa7GM-12,S9hNv5qa7GM_8b55e4f095374cfe8ddb0fda0f0dfa02,manual,bottom_fixed,6.0,2,0,0
S9hNv5qa7GM-12,S9hNv5qa7GM_8b55e4f095374cfe8ddb0fda0f0dfa02,manual,bottom_fixed,9.0,2,0,0
S9hNv5qa7GM-12,S9hNv5qa7GM_8b55e4f095374cfe8ddb0fda0f0dfa02,manual,bottom_fixed,12.0,2,1,0
S9hNv5qa7GM-15,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,manual,count_only,0.0,20,190,0
S9hNv5qa7GM-15,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,manual,split_fixed,3.0,20,160,89
S9hNv5qa7GM-15,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,manual,split_fixed,6.0,20,190,0
S9hNv5qa7GM-15,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,manual,split_fixed,9.0,20,190,0
S9hNv5qa7GM-15,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,manual,split_fixed,12.0,20,190,0
S9hNv5qa7GM-15,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,manual,bound_fixed,3.0,20,160,89
S9hNv5qa7GM-15,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,manual,bound_fixed,6.0,20,190,0
S9hNv5qa7GM-15,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,manual,bound_fixed,9.0,20,190,0
S9hNv5qa7GM-15,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,manual,bound_fixed,12.0,20,190,0
S9hNv5qa7GM-15,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,manual,split_cyclic,3.0,20,160,89
S9hNv5qa7GM-15,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,manual,split_cyclic,6.0,20,190,0
S9hNv5qa7GM-15,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,manual,split_cyclic,9.0,20,190,0
S9hNv5qa7GM-15,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,manual,split_cyclic,12.0,20,190,0
S9hNv5qa7GM-15,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,manual,bound_cyclic,3.0,20,160,89
S9hNv5qa7GM-15,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,manual,bound_cyclic,6.0,20,190,0
S9hNv5qa7GM-15,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,manual,bound_cyclic,9.0,20,190,0
S9hNv5qa7GM-15,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,manual,bound_cyclic,12.0,20,190,0
S9hNv5qa7GM-15,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,manual,split_free,3.0,20,160,89
S9hNv5qa7GM-15,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,manual,split_free,6.0,20,190,0
S9hNv5qa7GM-15,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,manual,split_free,9.0,20,190,0
S9hNv5qa7GM-15,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,manual,split_free,12.0,20,190,0
S9hNv5qa7GM-15,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,manual,bound_free,3.0,20,160,89
S9hNv5qa7GM-15,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,manual,bound_free,6.0,20,190,0
S9hNv5qa7GM-15,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,manual,bound_free,9.0,20,190,0
S9hNv5qa7GM-15,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,manual,bound_free,12.0,20,190,0
S9hNv5qa7GM-15,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,manual,top_fixed,3.0,20,161,76
S9hNv5qa7GM-15,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,manual,top_fixed,6.0,20,190,0
S9hNv5qa7GM-15,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,manual,top_fixed,9.0,20,190,0
S9hNv5qa7GM-15,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,manual,top_fixed,12.0,20,190,0
S9hNv5qa7GM-15,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,manual,bottom_fixed,3.0,20,175,64
S9hNv5qa7GM-15,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,manual,bottom_fixed,6.0,20,190,0
S9hNv5qa7GM-15,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,manual,bottom_fixed,9.0,20,190,0
S9hNv5qa7GM-15,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,manual,bottom_fixed,12.0,20,190,0
S9hNv5qa7GM-18,S9hNv5qa7GM_dcced7b92f444b9a83bd7d54413fa486,manual,count_only,0.0,2,1,0
S9hNv5qa7GM-18,S9hNv5qa7GM_dcced7b92f444b9a83bd7d54413fa486,manual,split_fixed,3.0,2,0,0
S9hNv5qa7GM-18,S9hNv5qa7GM_dcced7b92f444b9a83bd7d54413fa486,manual,split_fixed,6.0,2,0,0
S9hNv5qa7GM-18,S9hNv5qa7GM_dcced7b92f444b9a83bd7d54413fa486,manual,split_fixed,9.0,2,0,0
S9hNv5qa7GM-18,S9hNv5qa7GM_dcced7b92f444b9a83bd7d54413fa486,manual,split_fixed,12.0,2,1,0
S9hNv5qa7GM-18,S9hNv5qa7GM_dcced7b92f444b9a83bd7d54413fa486,manual,bound_fixed,3.0,2,0,0
S9hNv5qa7GM-18,S9hNv5qa7GM_dcced7b92f444b9a83bd7d54413fa486,manual,bound_fixed,6.0,2,0,0
S9hNv5qa7GM-18,S9hNv5qa7GM_dcced7b92f444b9a83bd7d54413fa486,manual,bound_fixed,9.0,2,0,0
S9hNv5qa7GM-18,S9hNv5qa7GM_dcced7b92f444b9a83bd7d54413fa486,manual,bound_fixed,12.0,2,1,0
S9hNv5qa7GM-18,S9hNv5qa7GM_dcced7b92f444b9a83bd7d54413fa486,manual,split_cyclic,3.0,2,0,0
S9hNv5qa7GM-18,S9hNv5qa7GM_dcced7b92f444b9a83bd7d54413fa486,manual,split_cyclic,6.0,2,0,0
S9hNv5qa7GM-18,S9hNv5qa7GM_dcced7b92f444b9a83bd7d54413fa486,manual,split_cyclic,9.0,2,0,0
S9hNv5qa7GM-18,S9hNv5qa7GM_dcced7b92f444b9a83bd7d54413fa486,manual,split_cyclic,12.0,2,1,0
S9hNv5qa7GM-18,S9hNv5qa7GM_dcced7b92f444b9a83bd7d54413fa486,manual,bound_cyclic,3.0,2,0,0
S9hNv5qa7GM-18,S9hNv5qa7GM_dcced7b92f444b9a83bd7d54413fa486,manual,bound_cyclic,6.0,2,0,0
S9hNv5qa7GM-18,S9hNv5qa7GM_dcced7b92f444b9a83bd7d54413fa486,manual,bound_cyclic,9.0,2,0,0
S9hNv5qa7GM-18,S9hNv5qa7GM_dcced7b92f444b9a83bd7d54413fa486,manual,bound_cyclic,12.0,2,1,0
S9hNv5qa7GM-18,S9hNv5qa7GM_dcced7b92f444b9a83bd7d54413fa486,manual,split_free,3.0,2,0,0
S9hNv5qa7GM-18,S9hNv5qa7GM_dcced7b92f444b9a83bd7d54413fa486,manual,split_free,6.0,2,0,0
S9hNv5qa7GM-18,S9hNv5qa7GM_dcced7b92f444b9a83bd7d54413fa486,manual,split_free,9.0,2,0,0
S9hNv5qa7GM-18,S9hNv5qa7GM_dcced7b92f444b9a83bd7d54413fa486,manual,split_free,12.0,2,1,0
S9hNv5qa7GM-18,S9hNv5qa7GM_dcced7b92f444b9a83bd7d54413fa486,manual,bound_free,3.0,2,0,0
S9hNv5qa7GM-18,S9hNv5qa7GM_dcced7b92f444b9a83bd7d54413fa486,manual,bound_free,6.0,2,0,0
S9hNv5qa7GM-18,S9hNv5qa7GM_dcced7b92f444b9a83bd7d54413fa486,manual,bound_free,9.0,2,0,0
S9hNv5qa7GM-18,S9hNv5qa7GM_dcced7b92f444b9a83bd7d54413fa486,manual,bound_free,12.0,2,1,0
S9hNv5qa7GM-18,S9hNv5qa7GM_dcced7b92f444b9a83bd7d54413fa486,manual,top_fixed,3.0,2,0,0
S9hNv5qa7GM-18,S9hNv5qa7GM_dcced7b92f444b9a83bd7d54413fa486,manual,top_fixed,6.0,2,0,0
S9hNv5qa7GM-18,S9hNv5qa7GM_dcced7b92f444b9a83bd7d54413fa486,manual,top_fixed,9.0,2,0,0
S9hNv5qa7GM-18,S9hNv5qa7GM_dcced7b92f444b9a83bd7d54413fa486,manual,top_fixed,12.0,2,1,0
S9hNv5qa7GM-18,S9hNv5qa7GM_dcced7b92f444b9a83bd7d54413fa486,manual,bottom_fixed,3.0,2,0,0
S9hNv5qa7GM-18,S9hNv5qa7GM_dcced7b92f444b9a83bd7d54413fa486,manual,bottom_fixed,6.0,2,0,0
S9hNv5qa7GM-18,S9hNv5qa7GM_dcced7b92f444b9a83bd7d54413fa486,manual,bottom_fixed,9.0,2,0,0
S9hNv5qa7GM-18,S9hNv5qa7GM_dcced7b92f444b9a83bd7d54413fa486,manual,bottom_fixed,12.0,2,1,0
S9hNv5qa7GM-20,S9hNv5qa7GM_eba5ca774e2a41dfa6e22fbff7fe66d2,manual,count_only,0.0,1,0,0
S9hNv5qa7GM-20,S9hNv5qa7GM_eba5ca774e2a41dfa6e22fbff7fe66d2,manual,split_fixed,3.0,1,0,0
S9hNv5qa7GM-20,S9hNv5qa7GM_eba5ca774e2a41dfa6e22fbff7fe66d2,manual,split_fixed,6.0,1,0,0
S9hNv5qa7GM-20,S9hNv5qa7GM_eba5ca774e2a41dfa6e22fbff7fe66d2,manual,split_fixed,9.0,1,0,0
S9hNv5qa7GM-20,S9hNv5qa7GM_eba5ca774e2a41dfa6e22fbff7fe66d2,manual,split_fixed,12.0,1,0,0
S9hNv5qa7GM-20,S9hNv5qa7GM_eba5ca774e2a41dfa6e22fbff7fe66d2,manual,bound_fixed,3.0,1,0,0
S9hNv5qa7GM-20,S9hNv5qa7GM_eba5ca774e2a41dfa6e22fbff7fe66d2,manual,bound_fixed,6.0,1,0,0
S9hNv5qa7GM-20,S9hNv5qa7GM_eba5ca774e2a41dfa6e22fbff7fe66d2,manual,bound_fixed,9.0,1,0,0
S9hNv5qa7GM-20,S9hNv5qa7GM_eba5ca774e2a41dfa6e22fbff7fe66d2,manual,bound_fixed,12.0,1,0,0
S9hNv5qa7GM-20,S9hNv5qa7GM_eba5ca774e2a41dfa6e22fbff7fe66d2,manual,split_cyclic,3.0,1,0,0
S9hNv5qa7GM-20,S9hNv5qa7GM_eba5ca774e2a41dfa6e22fbff7fe66d2,manual,split_cyclic,6.0,1,0,0
S9hNv5qa7GM-20,S9hNv5qa7GM_eba5ca774e2a41dfa6e22fbff7fe66d2,manual,split_cyclic,9.0,1,0,0
S9hNv5qa7GM-20,S9hNv5qa7GM_eba5ca774e2a41dfa6e22fbff7fe66d2,manual,split_cyclic,12.0,1,0,0
S9hNv5qa7GM-20,S9hNv5qa7GM_eba5ca774e2a41dfa6e22fbff7fe66d2,manual,bound_cyclic,3.0,1,0,0
S9hNv5qa7GM-20,S9hNv5qa7GM_eba5ca774e2a41dfa6e22fbff7fe66d2,manual,bound_cyclic,6.0,1,0,0
S9hNv5qa7GM-20,S9hNv5qa7GM_eba5ca774e2a41dfa6e22fbff7fe66d2,manual,bound_cyclic,9.0,1,0,0
S9hNv5qa7GM-20,S9hNv5qa7GM_eba5ca774e2a41dfa6e22fbff7fe66d2,manual,bound_cyclic,12.0,1,0,0
S9hNv5qa7GM-20,S9hNv5qa7GM_eba5ca774e2a41dfa6e22fbff7fe66d2,manual,split_free,3.0,1,0,0
S9hNv5qa7GM-20,S9hNv5qa7GM_eba5ca774e2a41dfa6e22fbff7fe66d2,manual,split_free,6.0,1,0,0
S9hNv5qa7GM-20,S9hNv5qa7GM_eba5ca774e2a41dfa6e22fbff7fe66d2,manual,split_free,9.0,1,0,0
S9hNv5qa7GM-20,S9hNv5qa7GM_eba5ca774e2a41dfa6e22fbff7fe66d2,manual,split_free,12.0,1,0,0
S9hNv5qa7GM-20,S9hNv5qa7GM_eba5ca774e2a41dfa6e22fbff7fe66d2,manual,bound_free,3.0,1,0,0
S9hNv5qa7GM-20,S9hNv5qa7GM_eba5ca774e2a41dfa6e22fbff7fe66d2,manual,bound_free,6.0,1,0,0
S9hNv5qa7GM-20,S9hNv5qa7GM_eba5ca774e2a41dfa6e22fbff7fe66d2,manual,bound_free,9.0,1,0,0
S9hNv5qa7GM-20,S9hNv5qa7GM_eba5ca774e2a41dfa6e22fbff7fe66d2,manual,bound_free,12.0,1,0,0
S9hNv5qa7GM-20,S9hNv5qa7GM_eba5ca774e2a41dfa6e22fbff7fe66d2,manual,top_fixed,3.0,1,0,0
S9hNv5qa7GM-20,S9hNv5qa7GM_eba5ca774e2a41dfa6e22fbff7fe66d2,manual,top_fixed,6.0,1,0,0
S9hNv5qa7GM-20,S9hNv5qa7GM_eba5ca774e2a41dfa6e22fbff7fe66d2,manual,top_fixed,9.0,1,0,0
S9hNv5qa7GM-20,S9hNv5qa7GM_eba5ca774e2a41dfa6e22fbff7fe66d2,manual,top_fixed,12.0,1,0,0
S9hNv5qa7GM-20,S9hNv5qa7GM_eba5ca774e2a41dfa6e22fbff7fe66d2,manual,bottom_fixed,3.0,1,0,0
S9hNv5qa7GM-20,S9hNv5qa7GM_eba5ca774e2a41dfa6e22fbff7fe66d2,manual,bottom_fixed,6.0,1,0,0
S9hNv5qa7GM-20,S9hNv5qa7GM_eba5ca774e2a41dfa6e22fbff7fe66d2,manual,bottom_fixed,9.0,1,0,0
S9hNv5qa7GM-20,S9hNv5qa7GM_eba5ca774e2a41dfa6e22fbff7fe66d2,manual,bottom_fixed,12.0,1,0,0
S9hNv5qa7GM-21,S9hNv5qa7GM_ed36c0b595de42f0a4e13ba5d332814a,manual,count_only,0.0,3,3,0
S9hNv5qa7GM-21,S9hNv5qa7GM_ed36c0b595de42f0a4e13ba5d332814a,manual,split_fixed,3.0,3,0,0
S9hNv5qa7GM-21,S9hNv5qa7GM_ed36c0b595de42f0a4e13ba5d332814a,manual,split_fixed,6.0,3,2,1
S9hNv5qa7GM-21,S9hNv5qa7GM_ed36c0b595de42f0a4e13ba5d332814a,manual,split_fixed,9.0,3,3,0
S9hNv5qa7GM-21,S9hNv5qa7GM_ed36c0b595de42f0a4e13ba5d332814a,manual,split_fixed,12.0,3,3,0
S9hNv5qa7GM-21,S9hNv5qa7GM_ed36c0b595de42f0a4e13ba5d332814a,manual,bound_fixed,3.0,3,0,0
S9hNv5qa7GM-21,S9hNv5qa7GM_ed36c0b595de42f0a4e13ba5d332814a,manual,bound_fixed,6.0,3,2,1
S9hNv5qa7GM-21,S9hNv5qa7GM_ed36c0b595de42f0a4e13ba5d332814a,manual,bound_fixed,9.0,3,3,0
S9hNv5qa7GM-21,S9hNv5qa7GM_ed36c0b595de42f0a4e13ba5d332814a,manual,bound_fixed,12.0,3,3,0
S9hNv5qa7GM-21,S9hNv5qa7GM_ed36c0b595de42f0a4e13ba5d332814a,manual,split_cyclic,3.0,3,0,0
S9hNv5qa7GM-21,S9hNv5qa7GM_ed36c0b595de42f0a4e13ba5d332814a,manual,split_cyclic,6.0,3,2,1
S9hNv5qa7GM-21,S9hNv5qa7GM_ed36c0b595de42f0a4e13ba5d332814a,manual,split_cyclic,9.0,3,3,0
S9hNv5qa7GM-21,S9hNv5qa7GM_ed36c0b595de42f0a4e13ba5d332814a,manual,split_cyclic,12.0,3,3,0
S9hNv5qa7GM-21,S9hNv5qa7GM_ed36c0b595de42f0a4e13ba5d332814a,manual,bound_cyclic,3.0,3,0,0
S9hNv5qa7GM-21,S9hNv5qa7GM_ed36c0b595de42f0a4e13ba5d332814a,manual,bound_cyclic,6.0,3,2,1
S9hNv5qa7GM-21,S9hNv5qa7GM_ed36c0b595de42f0a4e13ba5d332814a,manual,bound_cyclic,9.0,3,3,0
S9hNv5qa7GM-21,S9hNv5qa7GM_ed36c0b595de42f0a4e13ba5d332814a,manual,bound_cyclic,12.0,3,3,0
S9hNv5qa7GM-21,S9hNv5qa7GM_ed36c0b595de42f0a4e13ba5d332814a,manual,split_free,3.0,3,0,0
S9hNv5qa7GM-21,S9hNv5qa7GM_ed36c0b595de42f0a4e13ba5d332814a,manual,split_free,6.0,3,2,1
S9hNv5qa7GM-21,S9hNv5qa7GM_ed36c0b595de42f0a4e13ba5d332814a,manual,split_free,9.0,3,3,0
S9hNv5qa7GM-21,S9hNv5qa7GM_ed36c0b595de42f0a4e13ba5d332814a,manual,split_free,12.0,3,3,0
S9hNv5qa7GM-21,S9hNv5qa7GM_ed36c0b595de42f0a4e13ba5d332814a,manual,bound_free,3.0,3,0,0
S9hNv5qa7GM-21,S9hNv5qa7GM_ed36c0b595de42f0a4e13ba5d332814a,manual,bound_free,6.0,3,2,1
S9hNv5qa7GM-21,S9hNv5qa7GM_ed36c0b595de42f0a4e13ba5d332814a,manual,bound_free,9.0,3,3,0
S9hNv5qa7GM-21,S9hNv5qa7GM_ed36c0b595de42f0a4e13ba5d332814a,manual,bound_free,12.0,3,3,0
S9hNv5qa7GM-21,S9hNv5qa7GM_ed36c0b595de42f0a4e13ba5d332814a,manual,top_fixed,3.0,3,0,0
S9hNv5qa7GM-21,S9hNv5qa7GM_ed36c0b595de42f0a4e13ba5d332814a,manual,top_fixed,6.0,3,2,1
S9hNv5qa7GM-21,S9hNv5qa7GM_ed36c0b595de42f0a4e13ba5d332814a,manual,top_fixed,9.0,3,3,0
S9hNv5qa7GM-21,S9hNv5qa7GM_ed36c0b595de42f0a4e13ba5d332814a,manual,top_fixed,12.0,3,3,0
S9hNv5qa7GM-21,S9hNv5qa7GM_ed36c0b595de42f0a4e13ba5d332814a,manual,bottom_fixed,3.0,3,0,0
S9hNv5qa7GM-21,S9hNv5qa7GM_ed36c0b595de42f0a4e13ba5d332814a,manual,bottom_fixed,6.0,3,2,1
S9hNv5qa7GM-21,S9hNv5qa7GM_ed36c0b595de42f0a4e13ba5d332814a,manual,bottom_fixed,9.0,3,3,0
S9hNv5qa7GM-21,S9hNv5qa7GM_ed36c0b595de42f0a4e13ba5d332814a,manual,bottom_fixed,12.0,3,3,0
UwV83HsGsw3-01,UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,manual,count_only,0.0,4,0,0
UwV83HsGsw3-01,UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,manual,split_fixed,3.0,4,0,0
UwV83HsGsw3-01,UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,manual,split_fixed,6.0,4,0,0
UwV83HsGsw3-01,UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,manual,split_fixed,9.0,4,0,0
UwV83HsGsw3-01,UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,manual,split_fixed,12.0,4,0,0
UwV83HsGsw3-01,UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,manual,bound_fixed,3.0,4,0,0
UwV83HsGsw3-01,UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,manual,bound_fixed,6.0,4,0,0
UwV83HsGsw3-01,UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,manual,bound_fixed,9.0,4,0,0
UwV83HsGsw3-01,UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,manual,bound_fixed,12.0,4,0,0
UwV83HsGsw3-01,UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,manual,split_cyclic,3.0,4,0,0
UwV83HsGsw3-01,UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,manual,split_cyclic,6.0,4,0,0
UwV83HsGsw3-01,UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,manual,split_cyclic,9.0,4,0,0
UwV83HsGsw3-01,UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,manual,split_cyclic,12.0,4,0,0
UwV83HsGsw3-01,UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,manual,bound_cyclic,3.0,4,0,0
UwV83HsGsw3-01,UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,manual,bound_cyclic,6.0,4,0,0
UwV83HsGsw3-01,UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,manual,bound_cyclic,9.0,4,0,0
UwV83HsGsw3-01,UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,manual,bound_cyclic,12.0,4,0,0
UwV83HsGsw3-01,UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,manual,split_free,3.0,4,0,0
UwV83HsGsw3-01,UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,manual,split_free,6.0,4,0,0
UwV83HsGsw3-01,UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,manual,split_free,9.0,4,0,0
UwV83HsGsw3-01,UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,manual,split_free,12.0,4,0,0
UwV83HsGsw3-01,UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,manual,bound_free,3.0,4,0,0
UwV83HsGsw3-01,UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,manual,bound_free,6.0,4,0,0
UwV83HsGsw3-01,UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,manual,bound_free,9.0,4,0,0
UwV83HsGsw3-01,UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,manual,bound_free,12.0,4,0,0
UwV83HsGsw3-01,UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,manual,top_fixed,3.0,4,0,0
UwV83HsGsw3-01,UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,manual,top_fixed,6.0,4,0,0
UwV83HsGsw3-01,UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,manual,top_fixed,9.0,4,0,0
UwV83HsGsw3-01,UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,manual,top_fixed,12.0,4,0,0
UwV83HsGsw3-01,UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,manual,bottom_fixed,3.0,4,0,0
UwV83HsGsw3-01,UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,manual,bottom_fixed,6.0,4,0,0
UwV83HsGsw3-01,UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,manual,bottom_fixed,9.0,4,0,0
UwV83HsGsw3-01,UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,manual,bottom_fixed,12.0,4,0,0
UwV83HsGsw3-01,UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,semi,count_only,0.0,4,1,0
UwV83HsGsw3-01,UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,semi,split_fixed,3.0,4,1,0
UwV83HsGsw3-01,UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,semi,split_fixed,6.0,4,1,0
UwV83HsGsw3-01,UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,semi,split_fixed,9.0,4,1,0
UwV83HsGsw3-01,UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,semi,split_fixed,12.0,4,1,0
UwV83HsGsw3-01,UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,semi,bound_fixed,3.0,4,1,0
UwV83HsGsw3-01,UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,semi,bound_fixed,6.0,4,1,0
UwV83HsGsw3-01,UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,semi,bound_fixed,9.0,4,1,0
UwV83HsGsw3-01,UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,semi,bound_fixed,12.0,4,1,0
UwV83HsGsw3-01,UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,semi,split_cyclic,3.0,4,1,0
UwV83HsGsw3-01,UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,semi,split_cyclic,6.0,4,1,0
UwV83HsGsw3-01,UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,semi,split_cyclic,9.0,4,1,0
UwV83HsGsw3-01,UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,semi,split_cyclic,12.0,4,1,0
UwV83HsGsw3-01,UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,semi,bound_cyclic,3.0,4,1,0
UwV83HsGsw3-01,UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,semi,bound_cyclic,6.0,4,1,0
UwV83HsGsw3-01,UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,semi,bound_cyclic,9.0,4,1,0
UwV83HsGsw3-01,UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,semi,bound_cyclic,12.0,4,1,0
UwV83HsGsw3-01,UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,semi,split_free,3.0,4,1,0
