condition,view,cut,worker_a,worker_b,common_images,common_buildings,rate_a,rate_b,mean_paired_difference
manual,count_only,0.0,W001,W015,44,14,0.09090909090909091,0.022727272727272728,0.06818181818181818
manual,count_only,0.0,W001,W017,42,14,0.07142857142857142,0.023809523809523808,0.047619047619047616
manual,count_only,0.0,W001,W018,38,12,0.07894736842105263,0.02631578947368421,0.05263157894736842
manual,count_only,0.0,W001,W021,28,12,0.03571428571428571,0.0,0.03571428571428571
manual,count_only,0.0,W001,W027,41,12,0.07317073170731707,0.0975609756097561,-0.024390243902439025
manual,count_only,0.0,W001,W028,44,14,0.09090909090909091,0.06818181818181818,0.022727272727272728
manual,count_only,0.0,W001,W029,45,15,0.06666666666666667,0.0,0.06666666666666667
manual,count_only,0.0,W001,W030,47,15,0.06382978723404255,0.0425531914893617,0.02127659574468085
manual,count_only,0.0,W001,W031,43,15,0.06976744186046512,0.046511627906976744,0.023255813953488372
manual,count_only,0.0,W001,W032,42,15,0.07142857142857142,0.047619047619047616,0.023809523809523808
manual,count_only,0.0,W001,W033,42,13,0.07142857142857142,0.023809523809523808,0.047619047619047616
manual,count_only,0.0,W001,W034,49,15,0.12244897959183673,0.16326530612244897,-0.04081632653061224
manual,count_only,0.0,W001,W035,44,15,0.06818181818181818,0.045454545454545456,0.022727272727272728
manual,count_only,0.0,W001,W036,44,14,0.045454545454545456,0.045454545454545456,0.0
manual,count_only,0.0,W001,W037,47,14,0.10638297872340426,0.1702127659574468,-0.06382978723404255
manual,count_only,0.0,W002,W006,44,16,0.022727272727272728,0.022727272727272728,0.0
manual,count_only,0.0,W002,W008,44,16,0.022727272727272728,0.022727272727272728,0.0
manual,count_only,0.0,W002,W010,42,14,0.023809523809523808,0.047619047619047616,-0.023809523809523808
manual,count_only,0.0,W002,W011,45,15,0.022222222222222223,0.022222222222222223,0.0
manual,count_only,0.0,W002,W012,48,16,0.0625,0.08333333333333333,-0.020833333333333332
manual,count_only,0.0,W002,W013,44,16,0.022727272727272728,0.0,0.022727272727272728
manual,count_only,0.0,W002,W014,40,12,0.025,0.0,0.025
manual,count_only,0.0,W002,W015,48,16,0.020833333333333332,0.020833333333333332,0.0
manual,count_only,0.0,W002,W017,44,15,0.022727272727272728,0.022727272727272728,0.0
manual,count_only,0.0,W002,W018,39,12,0.02564102564102564,0.02564102564102564,0.0
manual,count_only,0.0,W002,W021,28,12,0.03571428571428571,0.0,0.03571428571428571
manual,count_only,0.0,W002,W027,41,12,0.04878048780487805,0.07317073170731707,-0.024390243902439025
manual,count_only,0.0,W002,W028,44,15,0.022727272727272728,0.06818181818181818,-0.045454545454545456
manual,count_only,0.0,W002,W029,45,16,0.022222222222222223,0.0,0.022222222222222223
manual,count_only,0.0,W002,W030,46,16,0.043478260869565216,0.021739130434782608,0.021739130434782608
manual,count_only,0.0,W002,W031,42,15,0.023809523809523808,0.047619047619047616,-0.023809523809523808
manual,count_only,0.0,W002,W032,44,16,0.022727272727272728,0.09090909090909091,-0.06818181818181818
manual,count_only,0.0,W002,W033,42,14,0.023809523809523808,0.023809523809523808,0.0
manual,count_only,0.0,W002,W034,53,16,0.03773584905660377,0.18867924528301888,-0.1509433962264151
manual,count_only,0.0,W002,W035,42,15,0.023809523809523808,0.047619047619047616,-0.023809523809523808
manual,count_only,0.0,W002,W036,44,16,0.022727272727272728,0.022727272727272728,0.0
manual,count_only,0.0,W002,W037,51,16,0.0392156862745098,0.19607843137254902,-0.1568627450980392
manual,count_only,0.0,W006,W008,54,17,0.037037037037037035,0.018518518518518517,0.018518518518518517
manual,count_only,0.0,W006,W010,57,15,0.017543859649122806,0.05263157894736842,-0.03508771929824561
manual,count_only,0.0,W006,W011,47,15,0.02127659574468085,0.02127659574468085,0.0
manual,count_only,0.0,W006,W012,45,15,0.022222222222222223,0.022222222222222223,0.0
manual,count_only,0.0,W006,W013,51,16,0.0196078431372549,0.0,0.0196078431372549
manual,count_only,0.0,W006,W014,47,12,0.02127659574468085,0.0,0.02127659574468085
manual,count_only,0.0,W006,W015,47,16,0.02127659574468085,0.0,0.02127659574468085
manual,count_only,0.0,W006,W017,58,16,0.034482758620689655,0.017241379310344827,0.017241379310344827
manual,count_only,0.0,W006,W018,47,12,0.02127659574468085,0.0425531914893617,-0.02127659574468085
manual,count_only,0.0,W006,W021,30,12,0.03333333333333333,0.0,0.03333333333333333
manual,count_only,0.0,W006,W027,43,12,0.023255813953488372,0.09302325581395349,-0.06976744186046512
manual,count_only,0.0,W006,W028,47,14,0.02127659574468085,0.06382978723404255,-0.0425531914893617
manual,count_only,0.0,W006,W029,48,15,0.020833333333333332,0.020833333333333332,0.0
manual,count_only,0.0,W006,W030,48,15,0.020833333333333332,0.0625,-0.041666666666666664
manual,count_only,0.0,W006,W031,51,16,0.0392156862745098,0.0392156862745098,0.0
manual,count_only,0.0,W006,W032,48,15,0.041666666666666664,0.10416666666666667,-0.0625
manual,count_only,0.0,W006,W033,47,14,0.02127659574468085,0.0425531914893617,-0.02127659574468085
manual,count_only,0.0,W006,W034,53,15,0.018867924528301886,0.1509433962264151,-0.1320754716981132
manual,count_only,0.0,W006,W035,45,15,0.022222222222222223,0.044444444444444446,-0.022222222222222223
manual,count_only,0.0,W006,W036,45,15,0.022222222222222223,0.06666666666666667,-0.044444444444444446
manual,count_only,0.0,W006,W037,46,15,0.021739130434782608,0.15217391304347827,-0.13043478260869565
manual,count_only,0.0,W008,W010,49,15,0.02040816326530612,0.061224489795918366,-0.04081632653061224
manual,count_only,0.0,W008,W011,46,15,0.021739130434782608,0.021739130434782608,0.0
manual,count_only,0.0,W008,W012,45,15,0.022222222222222223,0.022222222222222223,0.0
manual,count_only,0.0,W008,W013,47,16,0.02127659574468085,0.0,0.02127659574468085
manual,count_only,0.0,W008,W014,42,12,0.023809523809523808,0.0,0.023809523809523808
manual,count_only,0.0,W008,W015,46,16,0.021739130434782608,0.0,0.021739130434782608
manual,count_only,0.0,W008,W017,57,16,0.03508771929824561,0.03508771929824561,0.0
manual,count_only,0.0,W008,W018,42,12,0.023809523809523808,0.07142857142857142,-0.047619047619047616
manual,count_only,0.0,W008,W021,30,12,0.03333333333333333,0.0,0.03333333333333333
manual,count_only,0.0,W008,W027,41,12,0.024390243902439025,0.0975609756097561,-0.07317073170731707
manual,count_only,0.0,W008,W028,44,14,0.022727272727272728,0.045454545454545456,-0.022727272727272728
manual,count_only,0.0,W008,W029,46,15,0.021739130434782608,0.0,0.021739130434782608
manual,count_only,0.0,W008,W030,47,15,0.02127659574468085,0.0425531914893617,-0.02127659574468085
manual,count_only,0.0,W008,W031,55,16,0.03636363636363636,0.05454545454545454,-0.01818181818181818
manual,count_only,0.0,W008,W032,52,15,0.038461538461538464,0.17307692307692307,-0.1346153846153846
manual,count_only,0.0,W008,W033,49,14,0.04081632653061224,0.04081632653061224,0.0
manual,count_only,0.0,W008,W034,48,15,0.020833333333333332,0.16666666666666666,-0.14583333333333334
manual,count_only,0.0,W008,W035,45,15,0.022222222222222223,0.044444444444444446,-0.022222222222222223
manual,count_only,0.0,W008,W036,43,15,0.0,0.046511627906976744,-0.046511627906976744
manual,count_only,0.0,W008,W037,45,15,0.022222222222222223,0.15555555555555556,-0.13333333333333333
manual,count_only,0.0,W010,W011,46,14,0.06521739130434782,0.021739130434782608,0.043478260869565216
manual,count_only,0.0,W010,W012,43,13,0.06976744186046512,0.023255813953488372,0.046511627906976744
manual,count_only,0.0,W010,W013,52,14,0.057692307692307696,0.0,0.057692307692307696
manual,count_only,0.0,W010,W014,50,12,0.06,0.0,0.06
manual,count_only,0.0,W010,W015,45,14,0.06666666666666667,0.0,0.06666666666666667
manual,count_only,0.0,W010,W017,53,16,0.05660377358490566,0.018867924528301886,0.03773584905660377
manual,count_only,0.0,W010,W018,50,12,0.04,0.04,0.0
manual,count_only,0.0,W010,W021,30,12,0.1,0.0,0.1
manual,count_only,0.0,W010,W027,43,12,0.06976744186046512,0.09302325581395349,-0.023255813953488372
manual,count_only,0.0,W010,W028,46,14,0.06521739130434782,0.06521739130434782,0.0
manual,count_only,0.0,W010,W029,45,14,0.06666666666666667,0.0,0.06666666666666667
manual,count_only,0.0,W010,W030,48,15,0.0625,0.0625,0.0
manual,count_only,0.0,W010,W031,48,16,0.0625,0.041666666666666664,0.020833333333333332
manual,count_only,0.0,W010,W032,45,15,0.06666666666666667,0.06666666666666667,0.0
manual,count_only,0.0,W010,W033,46,14,0.06521739130434782,0.043478260869565216,0.021739130434782608
manual,count_only,0.0,W010,W034,55,15,0.05454545454545454,0.16363636363636364,-0.10909090909090909
manual,count_only,0.0,W010,W035,47,14,0.06382978723404255,0.0425531914893617,0.02127659574468085
manual,count_only,0.0,W010,W036,43,14,0.06976744186046512,0.046511627906976744,0.023255813953488372
manual,count_only,0.0,W010,W037,45,14,0.06666666666666667,0.15555555555555556,-0.08888888888888889
manual,count_only,0.0,W011,W012,47,14,0.02127659574468085,0.06382978723404255,-0.0425531914893617
manual,count_only,0.0,W011,W013,47,15,0.0425531914893617,0.0,0.0425531914893617
manual,count_only,0.0,W011,W014,43,12,0.046511627906976744,0.0,0.046511627906976744
manual,count_only,0.0,W011,W015,56,16,0.03571428571428571,0.017857142857142856,0.017857142857142856
manual,count_only,0.0,W011,W017,47,15,0.02127659574468085,0.02127659574468085,0.0
manual,count_only,0.0,W011,W018,41,12,0.04878048780487805,0.04878048780487805,0.0
manual,count_only,0.0,W011,W021,30,12,0.03333333333333333,0.0,0.03333333333333333
manual,count_only,0.0,W011,W027,43,12,0.023255813953488372,0.09302325581395349,-0.06976744186046512
manual,count_only,0.0,W011,W028,46,14,0.021739130434782608,0.08695652173913043,-0.06521739130434782
manual,count_only,0.0,W011,W029,47,15,0.02127659574468085,0.0,0.02127659574468085
manual,count_only,0.0,W011,W030,50,15,0.04,0.04,0.0
manual,count_only,0.0,W011,W031,50,15,0.06,0.08,-0.02
manual,count_only,0.0,W011,W032,50,16,0.04,0.08,-0.04
manual,count_only,0.0,W011,W033,55,16,0.03636363636363636,0.05454545454545454,-0.01818181818181818
manual,count_only,0.0,W011,W034,52,15,0.038461538461538464,0.23076923076923078,-0.19230769230769232
manual,count_only,0.0,W011,W035,47,15,0.06382978723404255,0.06382978723404255,0.0
manual,count_only,0.0,W011,W036,45,15,0.0,0.044444444444444446,-0.044444444444444446
manual,count_only,0.0,W011,W037,53,16,0.03773584905660377,0.20754716981132076,-0.16981132075471697
manual,count_only,0.0,W012,W013,46,15,0.021739130434782608,0.0,0.021739130434782608
manual,count_only,0.0,W012,W014,41,12,0.024390243902439025,0.0,0.024390243902439025
manual,count_only,0.0,W012,W015,47,15,0.06382978723404255,0.02127659574468085,0.0425531914893617
manual,count_only,0.0,W012,W017,44,14,0.022727272727272728,0.022727272727272728,0.0
manual,count_only,0.0,W012,W018,39,12,0.02564102564102564,0.02564102564102564,0.0
manual,count_only,0.0,W012,W021,30,12,0.03333333333333333,0.0,0.03333333333333333
manual,count_only,0.0,W012,W027,49,12,0.12244897959183673,0.10204081632653061,0.02040816326530612
manual,count_only,0.0,W012,W028,45,13,0.044444444444444446,0.044444444444444446,0.0
manual,count_only,0.0,W012,W029,47,14,0.06382978723404255,0.02127659574468085,0.0425531914893617
manual,count_only,0.0,W012,W030,53,15,0.09433962264150944,0.03773584905660377,0.05660377358490566
manual,count_only,0.0,W012,W031,45,14,0.0,0.044444444444444446,-0.044444444444444446
manual,count_only,0.0,W012,W032,44,14,0.045454545454545456,0.06818181818181818,-0.022727272727272728
manual,count_only,0.0,W012,W033,45,13,0.044444444444444446,0.022222222222222223,0.022222222222222223
manual,count_only,0.0,W012,W034,48,15,0.0625,0.16666666666666666,-0.10416666666666667
manual,count_only,0.0,W012,W035,45,14,0.022222222222222223,0.044444444444444446,-0.022222222222222223
manual,count_only,0.0,W012,W036,46,14,0.021739130434782608,0.06521739130434782,-0.043478260869565216
manual,count_only,0.0,W012,W037,46,14,0.043478260869565216,0.15217391304347827,-0.10869565217391304
manual,count_only,0.0,W013,W014,54,12,0.0,0.0,0.0
manual,count_only,0.0,W013,W015,47,16,0.0,0.0,0.0
manual,count_only,0.0,W013,W017,46,15,0.0,0.021739130434782608,-0.021739130434782608
manual,count_only,0.0,W013,W018,51,12,0.0,0.0392156862745098,-0.0392156862745098
manual,count_only,0.0,W013,W021,30,12,0.0,0.0,0.0
manual,count_only,0.0,W013,W027,43,12,0.0,0.09302325581395349,-0.09302325581395349
manual,count_only,0.0,W013,W028,46,14,0.0,0.06521739130434782,-0.06521739130434782
manual,count_only,0.0,W013,W029,49,15,0.0,0.0,0.0
manual,count_only,0.0,W013,W030,48,15,0.0,0.041666666666666664,-0.041666666666666664
manual,count_only,0.0,W013,W031,47,15,0.0,0.0425531914893617,-0.0425531914893617
manual,count_only,0.0,W013,W032,46,15,0.0,0.06521739130434782,-0.06521739130434782
manual,count_only,0.0,W013,W033,46,14,0.0,0.021739130434782608,-0.021739130434782608
manual,count_only,0.0,W013,W034,57,15,0.0,0.19298245614035087,-0.19298245614035087
manual,count_only,0.0,W013,W035,54,15,0.0,0.05555555555555555,-0.05555555555555555
manual,count_only,0.0,W013,W036,44,15,0.0,0.045454545454545456,-0.045454545454545456
manual,count_only,0.0,W013,W037,46,15,0.0,0.15217391304347827,-0.15217391304347827
manual,count_only,0.0,W014,W015,42,12,0.0,0.0,0.0
manual,count_only,0.0,W014,W017,43,12,0.0,0.023255813953488372,-0.023255813953488372
manual,count_only,0.0,W014,W018,53,12,0.0,0.05660377358490566,-0.05660377358490566
manual,count_only,0.0,W014,W021,30,12,0.0,0.0,0.0
manual,count_only,0.0,W014,W027,42,12,0.0,0.09523809523809523,-0.09523809523809523
manual,count_only,0.0,W014,W028,43,12,0.0,0.06976744186046512,-0.06976744186046512
manual,count_only,0.0,W014,W029,44,12,0.0,0.0,0.0
manual,count_only,0.0,W014,W030,43,12,0.0,0.023255813953488372,-0.023255813953488372
manual,count_only,0.0,W014,W031,43,12,0.0,0.046511627906976744,-0.046511627906976744
manual,count_only,0.0,W014,W032,43,12,0.0,0.09302325581395349,-0.09302325581395349
manual,count_only,0.0,W014,W033,41,11,0.0,0.024390243902439025,-0.024390243902439025
manual,count_only,0.0,W014,W034,55,12,0.0,0.18181818181818182,-0.18181818181818182
manual,count_only,0.0,W014,W035,48,12,0.0,0.0625,-0.0625
manual,count_only,0.0,W014,W036,40,12,0.0,0.025,-0.025
manual,count_only,0.0,W014,W037,42,12,0.0,0.16666666666666666,-0.16666666666666666
manual,count_only,0.0,W015,W017,46,15,0.0,0.021739130434782608,-0.021739130434782608
manual,count_only,0.0,W015,W018,40,12,0.0,0.025,-0.025
manual,count_only,0.0,W015,W021,30,12,0.0,0.0,0.0
manual,count_only,0.0,W015,W027,44,12,0.0,0.09090909090909091,-0.09090909090909091
manual,count_only,0.0,W015,W028,47,14,0.0,0.0851063829787234,-0.0851063829787234
manual,count_only,0.0,W015,W029,47,15,0.0,0.0,0.0
manual,count_only,0.0,W015,W030,48,15,0.0,0.041666666666666664,-0.041666666666666664
manual,count_only,0.0,W015,W031,47,15,0.0,0.06382978723404255,-0.06382978723404255
manual,count_only,0.0,W015,W032,50,16,0.0,0.06,-0.06
manual,count_only,0.0,W015,W033,51,16,0.0,0.0392156862745098,-0.0392156862745098
manual,count_only,0.0,W015,W034,54,15,0.018518518518518517,0.2222222222222222,-0.2037037037037037
manual,count_only,0.0,W015,W035,45,15,0.0,0.044444444444444446,-0.044444444444444446
manual,count_only,0.0,W015,W036,46,15,0.0,0.043478260869565216,-0.043478260869565216
manual,count_only,0.0,W015,W037,55,16,0.0,0.18181818181818182,-0.18181818181818182
manual,count_only,0.0,W017,W018,43,12,0.023255813953488372,0.046511627906976744,-0.023255813953488372
manual,count_only,0.0,W017,W021,30,12,0.03333333333333333,0.0,0.03333333333333333
manual,count_only,0.0,W017,W027,42,12,0.023809523809523808,0.09523809523809523,-0.07142857142857142
manual,count_only,0.0,W017,W028,46,14,0.021739130434782608,0.06521739130434782,-0.043478260869565216
manual,count_only,0.0,W017,W029,48,15,0.020833333333333332,0.020833333333333332,0.0
manual,count_only,0.0,W017,W030,49,15,0.02040816326530612,0.04081632653061224,-0.02040816326530612
manual,count_only,0.0,W017,W031,55,16,0.03636363636363636,0.05454545454545454,-0.01818181818181818
manual,count_only,0.0,W017,W032,52,15,0.038461538461538464,0.1346153846153846,-0.09615384615384616
manual,count_only,0.0,W017,W033,51,14,0.0196078431372549,0.058823529411764705,-0.0392156862745098
manual,count_only,0.0,W017,W034,51,15,0.0196078431372549,0.17647058823529413,-0.1568627450980392
manual,count_only,0.0,W017,W035,45,15,0.022222222222222223,0.044444444444444446,-0.022222222222222223
manual,count_only,0.0,W017,W036,45,15,0.022222222222222223,0.06666666666666667,-0.044444444444444446
manual,count_only,0.0,W017,W037,46,15,0.021739130434782608,0.15217391304347827,-0.13043478260869565
manual,count_only,0.0,W018,W021,28,12,0.03571428571428571,0.0,0.03571428571428571
manual,count_only,0.0,W018,W027,40,12,0.025,0.075,-0.05
manual,count_only,0.0,W018,W028,40,12,0.025,0.075,-0.05
manual,count_only,0.0,W018,W029,41,12,0.024390243902439025,0.0,0.024390243902439025
manual,count_only,0.0,W018,W030,41,12,0.024390243902439025,0.024390243902439025,0.0
manual,count_only,0.0,W018,W031,42,12,0.047619047619047616,0.047619047619047616,0.0
manual,count_only,0.0,W018,W032,42,12,0.047619047619047616,0.09523809523809523,-0.047619047619047616
manual,count_only,0.0,W018,W033,39,11,0.02564102564102564,0.02564102564102564,0.0
manual,count_only,0.0,W018,W034,53,12,0.05660377358490566,0.16981132075471697,-0.11320754716981132
manual,count_only,0.0,W018,W035,45,12,0.044444444444444446,0.06666666666666667,-0.022222222222222223
manual,count_only,0.0,W018,W036,38,12,0.02631578947368421,0.0,0.02631578947368421
manual,count_only,0.0,W018,W037,40,12,0.025,0.15,-0.125
manual,count_only,0.0,W021,W027,30,12,0.0,0.1,-0.1
manual,count_only,0.0,W021,W028,30,12,0.0,0.06666666666666667,-0.06666666666666667
manual,count_only,0.0,W021,W029,30,12,0.0,0.0,0.0
manual,count_only,0.0,W021,W030,30,12,0.0,0.03333333333333333,-0.03333333333333333
manual,count_only,0.0,W021,W031,29,12,0.0,0.034482758620689655,-0.034482758620689655
manual,count_only,0.0,W021,W032,29,12,0.0,0.06896551724137931,-0.06896551724137931
manual,count_only,0.0,W021,W033,29,11,0.0,0.034482758620689655,-0.034482758620689655
manual,count_only,0.0,W021,W034,30,12,0.0,0.16666666666666666,-0.16666666666666666
manual,count_only,0.0,W021,W035,29,12,0.0,0.06896551724137931,-0.06896551724137931
manual,count_only,0.0,W021,W036,28,12,0.0,0.03571428571428571,-0.03571428571428571
manual,count_only,0.0,W021,W037,30,12,0.0,0.13333333333333333,-0.13333333333333333
manual,count_only,0.0,W027,W028,51,12,0.09803921568627451,0.0784313725490196,0.0196078431372549
manual,count_only,0.0,W027,W029,49,12,0.10204081632653061,0.04081632653061224,0.061224489795918366
manual,count_only,0.0,W027,W030,52,12,0.09615384615384616,0.038461538461538464,0.057692307692307696
manual,count_only,0.0,W027,W031,44,12,0.09090909090909091,0.06818181818181818,0.022727272727272728
manual,count_only,0.0,W027,W032,42,12,0.09523809523809523,0.07142857142857142,0.023809523809523808
manual,count_only,0.0,W027,W033,42,11,0.09523809523809523,0.023809523809523808,0.07142857142857142
manual,count_only,0.0,W027,W034,42,12,0.09523809523809523,0.14285714285714285,-0.047619047619047616
manual,count_only,0.0,W027,W035,46,12,0.10869565217391304,0.06521739130434782,0.043478260869565216
manual,count_only,0.0,W027,W036,49,12,0.12244897959183673,0.08163265306122448,0.04081632653061224
manual,count_only,0.0,W027,W037,42,12,0.09523809523809523,0.16666666666666666,-0.07142857142857142
