method,baseline,algorithm,condition,target,design,n_images,n_buildings,method_MAE,baseline_MAE,delta_MAE,CI_low,CI_high,building_macro_delta,macro_CI_low,macro_CI_high
DX_target_plus_aux_feedback,full_B_feedback,knn,manual,scope_p_oos_geometry,leave_building,69,18,0.047465868515,0.0662615897021,-0.018795721187,-0.0349939026829,-0.0019949659869,-0.0192173881093,-0.037859676533,-0.00189291824821
DX_target_plus_aux_feedback,constant_median,knn,manual,scope_p_oos_geometry,leave_supported_room_conservative,69,18,0.047465868515,0.0364996849401,0.0109661835749,-0.00343000730987,0.0250916452625,0.00506172839509,-0.00611188271603,0.0172542438272
DX_target_plus_aux_feedback,full_B_feedback,knn,manual,scope_p_oos_geometry,leave_supported_room_conservative,69,18,0.047465868515,0.0662615897021,-0.018795721187,-0.0349939026829,-0.0019949659869,-0.0192173881093,-0.037859676533,-0.00189291824821
DX_target_plus_aux_feedback,constant_median,knn,manual,scope_p_oos_geometry,same_room_leave_view,40,12,0.0686594202898,0.0626177536232,0.00604166666666,-0.0133399122807,0.0260869565217,0.00069444444444,-0.0152777777778,0.0166666666667
DX_target_plus_aux_feedback,full_B_feedback,knn,manual,scope_p_oos_geometry,same_room_leave_view,40,12,0.0686594202898,0.0686594202898,0,-0.0108017309725,0.00989583333333,-0.000439814814815,-0.00791666666667,0.00659722222222
DX_target_plus_aux_feedback,constant_median,knn,manual,scope_p_oos_insufficient,leave_building,69,18,0.0454911433172,0.0257246376812,0.0197665056361,0.000799807833931,0.0546353535354,0.0317618312757,0.000745884773663,0.0882417052469
DX_target_plus_aux_feedback,full_B_feedback,knn,manual,scope_p_oos_insufficient,leave_building,69,18,0.0454911433172,0.0345323111391,0.0109588321781,-0.0110066964286,0.0466437851204,0.0233550650086,-0.0124481803915,0.0829156714081
DX_target_plus_aux_feedback,constant_median,knn,manual,scope_p_oos_insufficient,leave_supported_room_conservative,69,18,0.0454911433172,0.0257246376812,0.0197665056361,0.000799807833931,0.0546353535354,0.0317618312757,0.000745884773663,0.0882417052469
DX_target_plus_aux_feedback,full_B_feedback,knn,manual,scope_p_oos_insufficient,leave_supported_room_conservative,69,18,0.0454911433172,0.0345323111391,0.0109588321781,-0.0110066964286,0.0466437851204,0.0233550650086,-0.0124481803915,0.0829156714081
DX_target_plus_aux_feedback,constant_median,knn,manual,scope_p_oos_insufficient,same_room_leave_view,40,12,0.0120833333333,0.0141666666667,-0.00208333333333,-0.00568181818182,0,-0.00115740740741,-0.00347222222222,0
DX_target_plus_aux_feedback,full_B_feedback,knn,manual,scope_p_oos_insufficient,same_room_leave_view,40,12,0.0120833333333,0.013125,-0.00104166666667,-0.00284090909091,0,-0.000578703703704,-0.00173611111111,0
DX_target_plus_aux_feedback,constant_median,knn,manual,scope_p_oos_open_boundary,leave_building,69,18,0.23764405237,0.141461877757,0.0961821746131,0.0360161911231,0.160871840927,0.0992339065255,0.0333765891386,0.166108933683
DX_target_plus_aux_feedback,full_B_feedback,knn,manual,scope_p_oos_open_boundary,leave_building,69,18,0.23764405237,0.173554925436,0.064089126934,0.00485341632869,0.12178492762,0.0570711761622,-0.00969003727039,0.118909767752
DX_target_plus_aux_feedback,constant_median,knn,manual,scope_p_oos_open_boundary,leave_supported_room_conservative,69,18,0.23764405237,0.141461877757,0.0961821746131,0.0360161911231,0.160871840927,0.0992339065255,0.0333765891386,0.166108933683
DX_target_plus_aux_feedback,full_B_feedback,knn,manual,scope_p_oos_open_boundary,leave_supported_room_conservative,69,18,0.23764405237,0.173554925436,0.064089126934,0.00485341632869,0.12178492762,0.0570711761622,-0.00969003727039,0.118909767752
DX_target_plus_aux_feedback,constant_median,knn,manual,scope_p_oos_open_boundary,same_room_leave_view,40,12,0.193876811594,0.188460144927,0.00541666666668,-0.0033333333333,0.0175444523471,0.00601851851853,-0.00185185185183,0.0180671296297
DX_target_plus_aux_feedback,full_B_feedback,knn,manual,scope_p_oos_open_boundary,same_room_leave_view,40,12,0.193876811594,0.187835144928,0.00604166666667,0,0.0163398692811,0.00393518518519,0,0.0113425925926
DX_target_plus_aux_feedback,constant_median,knn,manual,scope_p_oos_split_level,leave_building,69,18,0.0456038647343,0.0219806763285,0.0236231884058,0.00724018603343,0.0430604447276,0.023353909465,0.00686683384774,0.0453309542181
DX_target_plus_aux_feedback,full_B_feedback,knn,manual,scope_p_oos_split_level,leave_building,69,18,0.0456038647343,0.0347983616887,0.0108055030456,-0.00104861764643,0.024919414411,0.0116928820643,-0.00239611250095,0.0293729367955
DX_target_plus_aux_feedback,constant_median,knn,manual,scope_p_oos_split_level,leave_supported_room_conservative,69,18,0.0456038647343,0.0219806763285,0.0236231884058,0.00724018603343,0.0430604447276,0.023353909465,0.00686683384774,0.0453309542181
DX_target_plus_aux_feedback,full_B_feedback,knn,manual,scope_p_oos_split_level,leave_supported_room_conservative,69,18,0.0456038647343,0.0347983616887,0.0108055030456,-0.00104861764643,0.024919414411,0.0116928820643,-0.00239611250095,0.0293729367955
DX_target_plus_aux_feedback,constant_median,knn,manual,scope_p_oos_split_level,same_room_leave_view,40,12,0.0297916666667,0.0302083333334,-0.00041666666669,-0.00113636363643,6.81793636699e-15,-0.000231481481494,-0.000694444444487,4.99982000246e-15
DX_target_plus_aux_feedback,full_B_feedback,knn,manual,scope_p_oos_split_level,same_room_leave_view,40,12,0.0297916666667,0.0289583333334,0.000833333333318,-0.000490196078471,0.00304931536158,0.000578703703695,-0.000234375000019,0.00208333333333
DX_target_plus_aux_feedback,constant_median,knn,manual,within_topology_geometry_dispersion,leave_building,54,17,0.0552724623061,0.0361773402079,0.0190951220982,0.00380833403727,0.0327146177698,0.0160134661607,0.00190335322926,0.0285969077884
DX_target_plus_aux_feedback,full_B_feedback,knn,manual,within_topology_geometry_dispersion,leave_building,54,17,0.0552724623061,0.0461954329721,0.00907702933405,-0.00485786458167,0.0211115961031,0.00850951865509,-0.00283191991765,0.0197795930571
DX_target_plus_aux_feedback,constant_median,knn,manual,within_topology_geometry_dispersion,leave_supported_room_conservative,54,17,0.0552724623061,0.0361773402079,0.0190951220982,0.00380833403727,0.0327146177698,0.0160134661607,0.00190335322926,0.0285969077884
DX_target_plus_aux_feedback,full_B_feedback,knn,manual,within_topology_geometry_dispersion,leave_supported_room_conservative,54,17,0.0552724623061,0.0461954329721,0.00907702933405,-0.00485786458167,0.0211115961031,0.00850951865509,-0.00283191991765,0.0197795930571
DX_target_plus_aux_feedback,constant_median,knn,manual,within_topology_geometry_dispersion,same_room_leave_view,29,10,0.0513425420957,0.0475582733114,0.00378426878428,0,0.00815423951524,0.00189407848947,0,0.00490205254359
DX_target_plus_aux_feedback,full_B_feedback,knn,manual,within_topology_geometry_dispersion,same_room_leave_view,29,10,0.0513425420957,0.0507830400322,0.000559502063469,-0.00341631215384,0.00521915213613,0.000461163682966,-0.0020497872923,0.0034332783412
DX_target_plus_aux_feedback,constant_median,knn,semi,owner_valid_active_seconds,leave_building,16,9,67.03125,69.203125,-2.171875,-20.78725,12.75,-3.61925925926,-28.2173240741,18.3257592593
DX_target_plus_aux_feedback,full_B_feedback,knn,semi,owner_valid_active_seconds,leave_building,16,9,67.03125,74.2729166667,-7.24166666667,-25.7997121212,4.12993518519,-12.9133333333,-34.5187962963,6.66466666666
DX_target_plus_aux_feedback,constant_median,knn,semi,owner_valid_active_seconds,leave_supported_room_conservative,16,9,67.03125,69.203125,-2.171875,-20.78725,12.75,-3.61925925926,-28.2173240741,18.3257592593
DX_target_plus_aux_feedback,full_B_feedback,knn,semi,owner_valid_active_seconds,leave_supported_room_conservative,16,9,67.03125,74.2729166667,-7.24166666667,-25.7997121212,4.12993518519,-12.9133333333,-34.5187962963,6.66466666666
DX_target_plus_aux_feedback,constant_median,knn,semi,owner_valid_active_seconds,same_room_leave_view,0,0,,,,,,,,
DX_target_plus_aux_feedback,full_B_feedback,knn,semi,owner_valid_active_seconds,same_room_leave_view,0,0,,,,,,,,
DX_target_plus_aux_feedback,constant_median,knn,semi,point_count_disagreement,leave_building,16,9,0.172809617918,0.230803277338,-0.0579936594202,-0.19269845191,0.020753493789,-0.0992968330649,-0.253284151905,0.0375738056899
DX_target_plus_aux_feedback,full_B_feedback,knn,semi,point_count_disagreement,leave_building,16,9,0.172809617918,0.211103151076,-0.0382935331577,-0.160100913579,0.0510321964349,-0.0613886483887,-0.189073007508,0.0667331545265
DX_target_plus_aux_feedback,constant_median,knn,semi,point_count_disagreement,leave_supported_room_conservative,16,9,0.172809617918,0.230803277338,-0.0579936594202,-0.19269845191,0.020753493789,-0.0992968330649,-0.253284151905,0.0375738056899
DX_target_plus_aux_feedback,full_B_feedback,knn,semi,point_count_disagreement,leave_supported_room_conservative,16,9,0.172809617918,0.211103151076,-0.0382935331577,-0.160100913579,0.0510321964349,-0.0613886483887,-0.189073007508,0.0667331545265
DX_target_plus_aux_feedback,constant_median,knn,semi,point_count_disagreement,same_room_leave_view,0,0,,,,,,,,
DX_target_plus_aux_feedback,full_B_feedback,knn,semi,point_count_disagreement,same_room_leave_view,0,0,,,,,,,,
DX_target_plus_aux_feedback,constant_median,knn,semi,reference_geometry_error,leave_building,16,9,0.0308941625346,0.0383774725812,-0.00748331004661,-0.0134123011686,4.25769030486e-05,-0.00586996897402,-0.0142659590127,0.00368143179448
DX_target_plus_aux_feedback,full_B_feedback,knn,semi,reference_geometry_error,leave_building,16,9,0.0308941625346,0.0334822990381,-0.00258813650352,-0.00939591663221,0.007961079651,0.000715671913034,-0.00898913961642,0.0132788884488
DX_target_plus_aux_feedback,constant_median,knn,semi,reference_geometry_error,leave_supported_room_conservative,16,9,0.0308941625346,0.0383774725812,-0.00748331004661,-0.0134123011686,4.25769030486e-05,-0.00586996897402,-0.0142659590127,0.00368143179448
DX_target_plus_aux_feedback,full_B_feedback,knn,semi,reference_geometry_error,leave_supported_room_conservative,16,9,0.0308941625346,0.0334822990381,-0.00258813650352,-0.00939591663221,0.007961079651,0.000715671913034,-0.00898913961642,0.0132788884488
DX_target_plus_aux_feedback,constant_median,knn,semi,reference_geometry_error,same_room_leave_view,0,0,,,,,,,,
DX_target_plus_aux_feedback,full_B_feedback,knn,semi,reference_geometry_error,same_room_leave_view,0,0,,,,,,,,
DX_target_plus_aux_feedback,constant_median,knn,semi,scope_entropy,leave_building,16,9,0.453722180961,0.489878774887,-0.0361565939264,-0.209096223015,0.115747066791,-0.0332475743131,-0.186223985034,0.125338958754
DX_target_plus_aux_feedback,full_B_feedback,knn,semi,scope_entropy,leave_building,16,9,0.453722180961,0.466522363707,-0.0128001827458,-0.200132638907,0.11327154261,-0.0609901330824,-0.244883332514,0.0952120439567
DX_target_plus_aux_feedback,constant_median,knn,semi,scope_entropy,leave_supported_room_conservative,16,9,0.453722180961,0.489878774887,-0.0361565939264,-0.209096223015,0.115747066791,-0.0332475743131,-0.186223985034,0.125338958754
DX_target_plus_aux_feedback,full_B_feedback,knn,semi,scope_entropy,leave_supported_room_conservative,16,9,0.453722180961,0.466522363707,-0.0128001827458,-0.200132638907,0.11327154261,-0.0609901330824,-0.244883332514,0.0952120439567
DX_target_plus_aux_feedback,constant_median,knn,semi,scope_entropy,same_room_leave_view,0,0,,,,,,,,
DX_target_plus_aux_feedback,full_B_feedback,knn,semi,scope_entropy,same_room_leave_view,0,0,,,,,,,,
DX_target_plus_aux_feedback,constant_median,knn,semi,scope_non_normal_rate,leave_building,16,9,0.136458333333,0.1796875,-0.0432291666666,-0.087962962963,-0.00249537037029,-0.0273148148148,-0.0659027777778,0.00587577160496
DX_target_plus_aux_feedback,full_B_feedback,knn,semi,scope_non_normal_rate,leave_building,16,9,0.136458333333,0.161041666667,-0.0245833333333,-0.0647238756614,0.0248344135802,-0.00820987654326,-0.0496342592592,0.0311759259259
DX_target_plus_aux_feedback,constant_median,knn,semi,scope_non_normal_rate,leave_supported_room_conservative,16,9,0.136458333333,0.1796875,-0.0432291666666,-0.087962962963,-0.00249537037029,-0.0273148148148,-0.0659027777778,0.00587577160496
DX_target_plus_aux_feedback,full_B_feedback,knn,semi,scope_non_normal_rate,leave_supported_room_conservative,16,9,0.136458333333,0.161041666667,-0.0245833333333,-0.0647238756614,0.0248344135802,-0.00820987654326,-0.0496342592592,0.0311759259259
DX_target_plus_aux_feedback,constant_median,knn,semi,scope_non_normal_rate,same_room_leave_view,0,0,,,,,,,,
DX_target_plus_aux_feedback,full_B_feedback,knn,semi,scope_non_normal_rate,same_room_leave_view,0,0,,,,,,,,
DX_target_plus_aux_feedback,constant_median,knn,semi,scope_p_normal,leave_building,16,9,0.136458333333,0.1796875,-0.0432291666666,-0.0879629629629,-0.00249537037031,-0.0273148148148,-0.0659027777777,0.0058757716049
DX_target_plus_aux_feedback,full_B_feedback,knn,semi,scope_p_normal,leave_building,16,9,0.136458333333,0.161041666667,-0.0245833333333,-0.0647238756614,0.0248344135802,-0.00820987654324,-0.0496342592592,0.0311759259259
DX_target_plus_aux_feedback,constant_median,knn,semi,scope_p_normal,leave_supported_room_conservative,16,9,0.136458333333,0.1796875,-0.0432291666666,-0.0879629629629,-0.00249537037031,-0.0273148148148,-0.0659027777777,0.0058757716049
DX_target_plus_aux_feedback,full_B_feedback,knn,semi,scope_p_normal,leave_supported_room_conservative,16,9,0.136458333333,0.161041666667,-0.0245833333333,-0.0647238756614,0.0248344135802,-0.00820987654324,-0.0496342592592,0.0311759259259
DX_target_plus_aux_feedback,constant_median,knn,semi,scope_p_normal,same_room_leave_view,0,0,,,,,,,,
DX_target_plus_aux_feedback,full_B_feedback,knn,semi,scope_p_normal,same_room_leave_view,0,0,,,,,,,,
DX_target_plus_aux_feedback,constant_median,knn,semi,scope_p_oos_geometry,leave_building,16,9,0.0494791666667,0.0338541666667,0.015625,0.00151515151522,0.0284201388889,0.0109567901235,0.00123456790132,0.0220717592593
DX_target_plus_aux_feedback,full_B_feedback,knn,semi,scope_p_oos_geometry,leave_building,16,9,0.0494791666667,0.0427083333333,0.00677083333336,-0.00810185185185,0.0151392045455,0.000895061728439,-0.012037037037,0.0125933641976
DX_target_plus_aux_feedback,constant_median,knn,semi,scope_p_oos_geometry,leave_supported_room_conservative,16,9,0.0494791666667,0.0338541666667,0.015625,0.00151515151522,0.0284201388889,0.0109567901235,0.00123456790132,0.0220717592593
DX_target_plus_aux_feedback,full_B_feedback,knn,semi,scope_p_oos_geometry,leave_supported_room_conservative,16,9,0.0494791666667,0.0427083333333,0.00677083333336,-0.00810185185185,0.0151392045455,0.000895061728439,-0.012037037037,0.0125933641976
DX_target_plus_aux_feedback,constant_median,knn,semi,scope_p_oos_geometry,same_room_leave_view,0,0,,,,,,,,
DX_target_plus_aux_feedback,full_B_feedback,knn,semi,scope_p_oos_geometry,same_room_leave_view,0,0,,,,,,,,
DX_target_plus_aux_feedback,constant_median,knn,semi,scope_p_oos_insufficient,leave_building,16,9,0.00260416666667,0.00260416666667,0,0,0,0,0,0
DX_target_plus_aux_feedback,full_B_feedback,knn,semi,scope_p_oos_insufficient,leave_building,16,9,0.00260416666667,0.0327083333333,-0.0301041666667,-0.0830769230769,-0.00297585978836,-0.0505555555556,-0.111111111111,-0.00296296296296
DX_target_plus_aux_feedback,constant_median,knn,semi,scope_p_oos_insufficient,leave_supported_room_conservative,16,9,0.00260416666667,0.00260416666667,0,0,0,0,0,0
DX_target_plus_aux_feedback,full_B_feedback,knn,semi,scope_p_oos_insufficient,leave_supported_room_conservative,16,9,0.00260416666667,0.0327083333333,-0.0301041666667,-0.0830769230769,-0.00297585978836,-0.0505555555556,-0.111111111111,-0.00296296296296
DX_target_plus_aux_feedback,constant_median,knn,semi,scope_p_oos_insufficient,same_room_leave_view,0,0,,,,,,,,
DX_target_plus_aux_feedback,full_B_feedback,knn,semi,scope_p_oos_insufficient,same_room_leave_view,0,0,,,,,,,,
DX_target_plus_aux_feedback,constant_median,knn,semi,scope_p_oos_open_boundary,leave_building,16,9,0.119444444444,0.127604166667,-0.00815972222222,-0.0631313131313,0.0160818713451,-0.0237654320988,-0.0836419753087,0.012037037037
DX_target_plus_aux_feedback,full_B_feedback,knn,semi,scope_p_oos_open_boundary,leave_building,16,9,0.119444444444,0.111111111111,0.00833333333333,-0.0288461538462,0.0276570048309,-0.0100308641976,-0.047538580247,0.0189853395062
DX_target_plus_aux_feedback,constant_median,knn,semi,scope_p_oos_open_boundary,leave_supported_room_conservative,16,9,0.119444444444,0.127604166667,-0.00815972222222,-0.0631313131313,0.0160818713451,-0.0237654320988,-0.0836419753087,0.012037037037
DX_target_plus_aux_feedback,full_B_feedback,knn,semi,scope_p_oos_open_boundary,leave_supported_room_conservative,16,9,0.119444444444,0.111111111111,0.00833333333333,-0.0288461538462,0.0276570048309,-0.0100308641976,-0.047538580247,0.0189853395062
DX_target_plus_aux_feedback,constant_median,knn,semi,scope_p_oos_open_boundary,same_room_leave_view,0,0,,,,,,,,
DX_target_plus_aux_feedback,full_B_feedback,knn,semi,scope_p_oos_open_boundary,same_room_leave_view,0,0,,,,,,,,
DX_target_plus_aux_feedback,constant_median,knn,semi,scope_p_oos_split_level,leave_building,16,9,0.0277777777778,0.0104166666667,0.0173611111112,0.00213477366256,0.0505050505052,0.0236625514404,0.00205761316873,0.0617283950619
DX_target_plus_aux_feedback,full_B_feedback,knn,semi,scope_p_oos_split_level,leave_building,16,9,0.0277777777778,0.0125,0.0152777777778,0.0010101010101,0.0481481481482,0.0218106995885,0.00123456790124,0.0588477366256
DX_target_plus_aux_feedback,constant_median,knn,semi,scope_p_oos_split_level,leave_supported_room_conservative,16,9,0.0277777777778,0.0104166666667,0.0173611111112,0.00213477366256,0.0505050505052,0.0236625514404,0.00205761316873,0.0617283950619
DX_target_plus_aux_feedback,full_B_feedback,knn,semi,scope_p_oos_split_level,leave_supported_room_conservative,16,9,0.0277777777778,0.0125,0.0152777777778,0.0010101010101,0.0481481481482,0.0218106995885,0.00123456790124,0.0588477366256
DX_target_plus_aux_feedback,constant_median,knn,semi,scope_p_oos_split_level,same_room_leave_view,0,0,,,,,,,,
DX_target_plus_aux_feedback,full_B_feedback,knn,semi,scope_p_oos_split_level,same_room_leave_view,0,0,,,,,,,,
DX_target_plus_aux_feedback,constant_median,knn,semi,within_topology_geometry_dispersion,leave_building,16,9,0.029056319609,0.0261111549703,0.00294516463872,-0.000746842547613,0.00931339158321,0.00533214739634,0.000945254349379,0.00997200476916
DX_target_plus_aux_feedback,full_B_feedback,knn,semi,within_topology_geometry_dispersion,leave_building,16,9,0.029056319609,0.0299533447504,-0.000897025141424,-0.0100731510661,0.00976675864977,0.00129633205434,-0.00500993716487,0.00733808899753
DX_target_plus_aux_feedback,constant_median,knn,semi,within_topology_geometry_dispersion,leave_supported_room_conservative,16,9,0.029056319609,0.0261111549703,0.00294516463872,-0.000746842547613,0.00931339158321,0.00533214739634,0.000945254349379,0.00997200476916
DX_target_plus_aux_feedback,full_B_feedback,knn,semi,within_topology_geometry_dispersion,leave_supported_room_conservative,16,9,0.029056319609,0.0299533447504,-0.000897025141424,-0.0100731510661,0.00976675864977,0.00129633205434,-0.00500993716487,0.00733808899753
DX_target_plus_aux_feedback,constant_median,knn,semi,within_topology_geometry_dispersion,same_room_leave_view,0,0,,,,,,,,
DX_target_plus_aux_feedback,full_B_feedback,knn,semi,within_topology_geometry_dispersion,same_room_leave_view,0,0,,,,,,,,
DX_target_plus_aux_feedback,constant_median,ridge,manual,owner_valid_active_seconds,leave_building,69,18,74.1531825806,72.1884057971,1.96477678347,-5.06749162499,9.68947623873,2.31096884284,-8.56223112757,13.0375430492
DX_target_plus_aux_feedback,full_B_feedback,ridge,manual,owner_valid_active_seconds,leave_building,69,18,74.1531825806,69.792493157,4.36068942362,-2.27948926738,11.3788010933,2.59752350131,-7.01265838005,11.4630407805
DX_target_plus_aux_feedback,constant_median,ridge,manual,owner_valid_active_seconds,leave_supported_room_conservative,69,18,74.1531825806,72.1884057971,1.96477678347,-5.06749162499,9.68947623873,2.31096884284,-8.56223112757,13.0375430492
DX_target_plus_aux_feedback,full_B_feedback,ridge,manual,owner_valid_active_seconds,leave_supported_room_conservative,69,18,74.1531825806,69.792493157,4.36068942362,-2.27948926738,11.3788010933,2.59752350131,-7.01265838005,11.4630407805
DX_target_plus_aux_feedback,constant_median,ridge,manual,owner_valid_active_seconds,same_room_leave_view,40,12,117.736182426,119.6375,-1.90131757374,-30.3928659668,29.674493632,-1.15695248701,-29.548020748,27.4052059995
DX_target_plus_aux_feedback,full_B_feedback,ridge,manual,owner_valid_active_seconds,same_room_leave_view,40,12,117.736182426,104.937059994,12.7991224326,-8.77043723629,38.6640161082,10.2196811395,-11.4515470875,38.1224664772
DX_target_plus_aux_feedback,constant_median,ridge,manual,point_count_disagreement,leave_building,59,18,0.240966048551,0.330607528065,-0.0896414795145,-0.130438317201,-0.0445327007127,-0.0785846135351,-0.132349949171,-0.0221558558934
DX_target_plus_aux_feedback,full_B_feedback,ridge,manual,point_count_disagreement,leave_building,59,18,0.240966048551,0.268843866713,-0.0278778181626,-0.0919308731701,0.0303290211263,-0.0443454168792,-0.115213714221,0.0259936884352
DX_target_plus_aux_feedback,constant_median,ridge,manual,point_count_disagreement,leave_supported_room_conservative,59,18,0.240966048551,0.330607528065,-0.0896414795145,-0.130438317201,-0.0445327007127,-0.0785846135351,-0.132349949171,-0.0221558558934
DX_target_plus_aux_feedback,full_B_feedback,ridge,manual,point_count_disagreement,leave_supported_room_conservative,59,18,0.240966048551,0.268843866713,-0.0278778181626,-0.0919308731701,0.0303290211263,-0.0443454168792,-0.115213714221,0.0259936884352
DX_target_plus_aux_feedback,constant_median,ridge,manual,point_count_disagreement,same_room_leave_view,33,11,0.21467152306,0.207165956573,0.00750556648688,-0.0113994335461,0.0226248741984,0.0016747786936,-0.0100176840254,0.0143171672794
DX_target_plus_aux_feedback,full_B_feedback,ridge,manual,point_count_disagreement,same_room_leave_view,33,11,0.21467152306,0.219679148907,-0.0050076258471,-0.0348549601698,0.0152983461597,-0.00613195344743,-0.0317926480128,0.0111726400823
DX_target_plus_aux_feedback,constant_median,ridge,manual,reference_geometry_error,leave_building,60,18,0.0548527679157,0.0640518992196,-0.00919913130395,-0.0305934959026,0.00747040098353,-0.0137218633782,-0.0325164024259,0.00435751523946
DX_target_plus_aux_feedback,full_B_feedback,ridge,manual,reference_geometry_error,leave_building,60,18,0.0548527679157,0.0523060227518,0.00254674516384,-0.0109294121864,0.0169411936897,-0.00310776632539,-0.0127703219672,0.00835094450661
DX_target_plus_aux_feedback,constant_median,ridge,manual,reference_geometry_error,leave_supported_room_conservative,60,18,0.0548527679157,0.0640518992196,-0.00919913130395,-0.0305934959026,0.00747040098353,-0.0137218633782,-0.0325164024259,0.00435751523946
DX_target_plus_aux_feedback,full_B_feedback,ridge,manual,reference_geometry_error,leave_supported_room_conservative,60,18,0.0548527679157,0.0523060227518,0.00254674516384,-0.0109294121864,0.0169411936897,-0.00310776632539,-0.0127703219672,0.00835094450661
DX_target_plus_aux_feedback,constant_median,ridge,manual,reference_geometry_error,same_room_leave_view,31,9,0.0805968740477,0.0527613083247,0.027835565723,-0.00430443679603,0.075151554516,0.0187438871994,-0.00484318211611,0.0557658437782
DX_target_plus_aux_feedback,full_B_feedback,ridge,manual,reference_geometry_error,same_room_leave_view,31,9,0.0805968740477,0.0530112355355,0.0275856385123,-0.00154442545236,0.0772716940432,0.020202591639,-0.000749140329574,0.0576085773603
DX_target_plus_aux_feedback,constant_median,ridge,manual,scope_entropy,leave_building,69,18,0.437024355161,0.540816414114,-0.103792058954,-0.248482550359,0.0285854767638,-0.111665844375,-0.252564256016,0.0267288568148
DX_target_plus_aux_feedback,full_B_feedback,ridge,manual,scope_entropy,leave_building,69,18,0.437024355161,0.475193559398,-0.0381692042374,-0.129334418181,0.0562118960494,-0.0610074401626,-0.147092712986,0.0425857468565
DX_target_plus_aux_feedback,constant_median,ridge,manual,scope_entropy,leave_supported_room_conservative,69,18,0.437024355161,0.540816414114,-0.103792058954,-0.248482550359,0.0285854767638,-0.111665844375,-0.252564256016,0.0267288568148
DX_target_plus_aux_feedback,full_B_feedback,ridge,manual,scope_entropy,leave_supported_room_conservative,69,18,0.437024355161,0.475193559398,-0.0381692042374,-0.129334418181,0.0562118960494,-0.0610074401626,-0.147092712986,0.0425857468565
DX_target_plus_aux_feedback,constant_median,ridge,manual,scope_entropy,same_room_leave_view,40,12,0.26334396837,0.249763477634,0.0135804907361,-0.0345530784499,0.0656185874417,0.0022628251636,-0.0364307921211,0.0431948300128
DX_target_plus_aux_feedback,full_B_feedback,ridge,manual,scope_entropy,same_room_leave_view,40,12,0.26334396837,0.243904947309,0.0194390210608,-0.0137964010181,0.0642049593078,0.016130480039,-0.00747155490875,0.047753703322
DX_target_plus_aux_feedback,constant_median,ridge,manual,scope_non_normal_rate,leave_building,69,18,0.228589798216,0.228743961353,-0.000154163136572,-0.0442330842485,0.0392004518091,-0.00143329585439,-0.047657248134,0.0446158553681
DX_target_plus_aux_feedback,full_B_feedback,ridge,manual,scope_non_normal_rate,leave_building,69,18,0.228589798216,0.213199461875,0.0153903363413,-0.00388557070422,0.0364200605662,0.0106072363663,-0.0129822511025,0.0360702201395
DX_target_plus_aux_feedback,constant_median,ridge,manual,scope_non_normal_rate,leave_supported_room_conservative,69,18,0.228589798216,0.228743961353,-0.000154163136572,-0.0442330842485,0.0392004518091,-0.00143329585439,-0.047657248134,0.0446158553681
DX_target_plus_aux_feedback,full_B_feedback,ridge,manual,scope_non_normal_rate,leave_supported_room_conservative,69,18,0.228589798216,0.213199461875,0.0153903363413,-0.00388557070422,0.0364200605662,0.0106072363663,-0.0129822511025,0.0360702201395
DX_target_plus_aux_feedback,constant_median,ridge,manual,scope_non_normal_rate,same_room_leave_view,40,12,0.186842741319,0.173505434783,0.0133373065368,-0.00776310314907,0.0418996810754,0.0112866225128,-0.00441789477565,0.0318835281765
DX_target_plus_aux_feedback,full_B_feedback,ridge,manual,scope_non_normal_rate,same_room_leave_view,40,12,0.186842741319,0.168184018889,0.0186587224309,0,0.046652335978,0.0131282069837,0,0.0336735847083
DX_target_plus_aux_feedback,constant_median,ridge,manual,scope_p_normal,leave_building,69,18,0.228589798216,0.228743961353,-0.000154163136467,-0.0442330842484,0.0392004518092,-0.00143329585427,-0.0476572481339,0.0446158553683
DX_target_plus_aux_feedback,full_B_feedback,ridge,manual,scope_p_normal,leave_building,69,18,0.228589798216,0.213199461875,0.0153903363413,-0.0038855707042,0.0364200605662,0.0106072363663,-0.0129822511025,0.0360702201395
DX_target_plus_aux_feedback,constant_median,ridge,manual,scope_p_normal,leave_supported_room_conservative,69,18,0.228589798216,0.228743961353,-0.000154163136467,-0.0442330842484,0.0392004518092,-0.00143329585427,-0.0476572481339,0.0446158553683
DX_target_plus_aux_feedback,full_B_feedback,ridge,manual,scope_p_normal,leave_supported_room_conservative,69,18,0.228589798216,0.213199461875,0.0153903363413,-0.0038855707042,0.0364200605662,0.0106072363663,-0.0129822511025,0.0360702201395
DX_target_plus_aux_feedback,constant_median,ridge,manual,scope_p_normal,same_room_leave_view,40,12,0.186842741319,0.173505434783,0.0133373065368,-0.00776310314907,0.0418996810753,0.0112866225127,-0.00441789477565,0.0318835281765
DX_target_plus_aux_feedback,full_B_feedback,ridge,manual,scope_p_normal,same_room_leave_view,40,12,0.186842741319,0.168184018889,0.0186587224308,0,0.0466523359779,0.0131282069837,0,0.0336735847082
DX_target_plus_aux_feedback,constant_median,ridge,manual,scope_p_oos_geometry,leave_building,69,18,0.0434062514363,0.0364996849401,0.00690656649617,-0.00650128202992,0.0180272813686,0.00264964675845,-0.0100365214197,0.015119937033
