worker_id,effect,fit_status,component,layer_value,label,training_rows,training_images,training_buildings,stage,raw_condition,metric,cohort,evaluation
37,1.074639041706836,usable,0,0.0,not_classified,19,19,10,C1,manual,matched_angle,fallback_only,within_stage_LOBO
6,0.16007132042434247,usable,0,0.0,not_classified,22,22,10,C1,manual,matched_angle,fallback_only,within_stage_LOBO
8,-2.004736558668708,usable,0,0.0,not_classified,21,21,9,C1,manual,matched_angle,fallback_only,within_stage_LOBO
1,4.3644091099746145,usable,0,0.0,not_classified,8,8,3,C1,manual,matched_angle,reviewed_reference_only,within_stage_LOBO
10,-1.1879148581012025,usable,0,0.0,not_classified,4,4,2,C1,manual,matched_angle,reviewed_reference_only,within_stage_LOBO
11,-1.6778666658605805,usable,0,0.0,not_classified,6,6,4,C1,manual,matched_angle,reviewed_reference_only,within_stage_LOBO
12,2.9758419054225556,usable,0,0.0,not_classified,6,6,2,C1,manual,matched_angle,reviewed_reference_only,within_stage_LOBO
13,0.39984461801313526,usable,0,0.0,not_classified,4,4,2,C1,manual,matched_angle,reviewed_reference_only,within_stage_LOBO
14,-2.576620360606846,usable,0,0.0,not_classified,4,4,2,C1,manual,matched_angle,reviewed_reference_only,within_stage_LOBO
15,-1.7199870290595884,usable,0,0.0,not_classified,5,5,3,C1,manual,matched_angle,reviewed_reference_only,within_stage_LOBO
17,-5.240973076923112,usable,0,0.0,not_classified,4,4,2,C1,manual,matched_angle,reviewed_reference_only,within_stage_LOBO
18,-3.2597841481192495,usable,0,0.0,not_classified,4,4,2,C1,manual,matched_angle,reviewed_reference_only,within_stage_LOBO
2,-6.083759831852336,usable,0,0.0,not_classified,6,6,3,C1,manual,matched_angle,reviewed_reference_only,within_stage_LOBO
27,-2.2121233696542593,usable,0,0.0,not_classified,5,5,2,C1,manual,matched_angle,reviewed_reference_only,within_stage_LOBO
28,1.824595353504189,usable,0,0.0,not_classified,6,6,4,C1,manual,matched_angle,reviewed_reference_only,within_stage_LOBO
29,-2.613329797040313,usable,0,0.0,not_classified,6,6,4,C1,manual,matched_angle,reviewed_reference_only,within_stage_LOBO
30,0.19969484295709022,usable,0,0.0,not_classified,5,5,2,C1,manual,matched_angle,reviewed_reference_only,within_stage_LOBO
31,7.792272531288085,usable,0,0.0,not_classified,4,4,2,C1,manual,matched_angle,reviewed_reference_only,within_stage_LOBO
32,-1.2326513606459018,usable,0,0.0,not_classified,4,4,2,C1,manual,matched_angle,reviewed_reference_only,within_stage_LOBO
33,2.742811112188558,usable,0,0.0,not_classified,4,4,2,C1,manual,matched_angle,reviewed_reference_only,within_stage_LOBO
34,0.8480655201042022,usable,0,0.0,not_classified,7,7,3,C1,manual,matched_angle,reviewed_reference_only,within_stage_LOBO
35,3.186612371274883,usable,0,0.0,not_classified,5,5,3,C1,manual,matched_angle,reviewed_reference_only,within_stage_LOBO
36,-2.00154710346174,usable,0,0.0,not_classified,8,8,4,C1,manual,matched_angle,reviewed_reference_only,within_stage_LOBO
37,2.272223294002615,usable,0,0.0,not_classified,7,7,3,C1,manual,matched_angle,reviewed_reference_only,within_stage_LOBO
6,2.6465094568392913,usable,0,0.0,not_classified,4,4,2,C1,manual,matched_angle,reviewed_reference_only,within_stage_LOBO
8,0.5536774857559098,usable,0,0.0,not_classified,4,4,2,C1,manual,matched_angle,reviewed_reference_only,within_stage_LOBO
1,2.8849444654475014,usable,0,0.0,not_classified,25,25,10,C1,manual,matched_angle,current20_sensitivity,within_stage_LOBO
10,-1.0557416081264328,usable,0,0.0,not_classified,26,26,11,C1,manual,matched_angle,current20_sensitivity,within_stage_LOBO
11,-0.4005902387311496,usable,0,0.0,not_classified,28,28,12,C1,manual,matched_angle,current20_sensitivity,within_stage_LOBO
12,2.6060124223272423,usable,0,0.0,not_classified,24,24,10,C1,manual,matched_angle,current20_sensitivity,within_stage_LOBO
13,-0.47631200508506694,usable,0,0.0,not_classified,25,25,10,C1,manual,matched_angle,current20_sensitivity,within_stage_LOBO
15,-1.079359027752906,usable,0,0.0,not_classified,27,27,11,C1,manual,matched_angle,current20_sensitivity,within_stage_LOBO
17,-0.4851704306119618,usable,0,0.0,not_classified,25,25,9,C1,manual,matched_angle,current20_sensitivity,within_stage_LOBO
2,-2.838802451333509,usable,0,0.0,not_classified,23,23,9,C1,manual,matched_angle,current20_sensitivity,within_stage_LOBO
28,-0.11587380941993133,usable,0,0.0,not_classified,24,24,11,C1,manual,matched_angle,current20_sensitivity,within_stage_LOBO
29,-0.8378184398439061,usable,0,0.0,not_classified,24,24,11,C1,manual,matched_angle,current20_sensitivity,within_stage_LOBO
30,0.6880935715339891,usable,0,0.0,not_classified,26,26,10,C1,manual,matched_angle,current20_sensitivity,within_stage_LOBO
31,-0.06661310674871672,usable,0,0.0,not_classified,30,30,11,C1,manual,matched_angle,current20_sensitivity,within_stage_LOBO
32,-0.9655669318902831,usable,0,0.0,not_classified,27,27,10,C1,manual,matched_angle,current20_sensitivity,within_stage_LOBO
33,0.6531457443834712,usable,0,0.0,not_classified,27,27,12,C1,manual,matched_angle,current20_sensitivity,within_stage_LOBO
34,0.24797453833566058,usable,0,0.0,not_classified,41,41,12,C1,manual,matched_angle,current20_sensitivity,within_stage_LOBO
35,1.0743082142783302,usable,0,0.0,not_classified,24,24,11,C1,manual,matched_angle,current20_sensitivity,within_stage_LOBO
36,0.24355412599506432,usable,0,0.0,not_classified,26,26,11,C1,manual,matched_angle,current20_sensitivity,within_stage_LOBO
37,1.2158953007277837,usable,0,0.0,not_classified,26,26,11,C1,manual,matched_angle,current20_sensitivity,within_stage_LOBO
6,0.40284603488135223,usable,0,0.0,not_classified,26,26,10,C1,manual,matched_angle,current20_sensitivity,within_stage_LOBO
8,-1.6949263683665323,usable,0,0.0,not_classified,25,25,9,C1,manual,matched_angle,current20_sensitivity,within_stage_LOBO
1,-0.06856876368032788,usable,0,0.0,not_classified,25,25,10,C1,manual,missing_count_rate,all_usable,within_stage_LOBO
10,0.048168515833897245,usable,0,0.0,not_classified,26,26,11,C1,manual,missing_count_rate,all_usable,within_stage_LOBO
11,-0.0042260314400385255,usable,0,0.0,not_classified,28,28,12,C1,manual,missing_count_rate,all_usable,within_stage_LOBO
12,-0.06823315037143456,usable,0,0.0,not_classified,24,24,10,C1,manual,missing_count_rate,all_usable,within_stage_LOBO
13,0.0321301467269304,usable,0,0.0,not_classified,25,25,10,C1,manual,missing_count_rate,all_usable,within_stage_LOBO
14,0.049758443058429566,usable,0,0.0,not_classified,25,25,10,C1,manual,missing_count_rate,all_usable,within_stage_LOBO
15,-0.00812556960988132,usable,0,0.0,not_classified,27,27,11,C1,manual,missing_count_rate,all_usable,within_stage_LOBO
17,-0.06968453472042398,usable,0,0.0,not_classified,25,25,9,C1,manual,missing_count_rate,all_usable,within_stage_LOBO
18,-0.03868501488732889,usable,0,0.0,not_classified,26,26,10,C1,manual,missing_count_rate,all_usable,within_stage_LOBO
2,-0.07329530926203542,usable,0,0.0,not_classified,23,23,9,C1,manual,missing_count_rate,all_usable,within_stage_LOBO
27,-0.01604182691502869,usable,0,0.0,not_classified,25,25,11,C1,manual,missing_count_rate,all_usable,within_stage_LOBO
28,-0.02043168593438887,usable,0,0.0,not_classified,24,24,11,C1,manual,missing_count_rate,all_usable,within_stage_LOBO
29,0.06236964261032813,usable,0,0.0,not_classified,24,24,11,C1,manual,missing_count_rate,all_usable,within_stage_LOBO
30,0.022804041162383014,usable,0,0.0,not_classified,26,26,10,C1,manual,missing_count_rate,all_usable,within_stage_LOBO
31,0.029491834605395915,usable,0,0.0,not_classified,30,30,11,C1,manual,missing_count_rate,all_usable,within_stage_LOBO
32,0.0009973564002797215,usable,0,0.0,not_classified,27,27,10,C1,manual,missing_count_rate,all_usable,within_stage_LOBO
33,-0.009389258708411676,usable,0,0.0,not_classified,27,27,12,C1,manual,missing_count_rate,all_usable,within_stage_LOBO
34,0.08436926497299624,usable,0,0.0,not_classified,41,41,12,C1,manual,missing_count_rate,all_usable,within_stage_LOBO
35,0.015741760545058454,usable,0,0.0,not_classified,24,24,11,C1,manual,missing_count_rate,all_usable,within_stage_LOBO
36,0.04807624258046382,usable,0,0.0,not_classified,26,26,11,C1,manual,missing_count_rate,all_usable,within_stage_LOBO
37,0.0044713629302968625,usable,0,0.0,not_classified,26,26,11,C1,manual,missing_count_rate,all_usable,within_stage_LOBO
6,-0.019198372249918615,usable,0,0.0,not_classified,26,26,10,C1,manual,missing_count_rate,all_usable,within_stage_LOBO
8,-0.002499093647240975,usable,0,0.0,not_classified,25,25,9,C1,manual,missing_count_rate,all_usable,within_stage_LOBO
1,-0.07947954120553243,usable,0,0.0,not_classified,17,17,9,C1,manual,missing_count_rate,fallback_only,within_stage_LOBO
10,0.04252055884456818,usable,0,0.0,not_classified,22,22,11,C1,manual,missing_count_rate,fallback_only,within_stage_LOBO
11,-0.01762845359846645,usable,0,0.0,not_classified,22,22,12,C1,manual,missing_count_rate,fallback_only,within_stage_LOBO
12,-0.07166846109895249,usable,0,0.0,not_classified,18,18,10,C1,manual,missing_count_rate,fallback_only,within_stage_LOBO
13,0.050764322335146696,usable,0,0.0,not_classified,21,21,9,C1,manual,missing_count_rate,fallback_only,within_stage_LOBO
14,0.04344572677196809,usable,0,0.0,not_classified,21,21,9,C1,manual,missing_count_rate,fallback_only,within_stage_LOBO
15,-0.025812025490650436,usable,0,0.0,not_classified,22,22,11,C1,manual,missing_count_rate,fallback_only,within_stage_LOBO
17,-0.057017049396503906,usable,0,0.0,not_classified,21,21,9,C1,manual,missing_count_rate,fallback_only,within_stage_LOBO
18,-0.045467237540627384,usable,0,0.0,not_classified,22,22,10,C1,manual,missing_count_rate,fallback_only,within_stage_LOBO
2,-0.06953791420321685,usable,0,0.0,not_classified,17,17,8,C1,manual,missing_count_rate,fallback_only,within_stage_LOBO
27,-0.019063194818284737,usable,0,0.0,not_classified,20,20,10,C1,manual,missing_count_rate,fallback_only,within_stage_LOBO
28,-0.030555487137495355,usable,0,0.0,not_classified,18,18,9,C1,manual,missing_count_rate,fallback_only,within_stage_LOBO
29,0.0627131261608935,usable,0,0.0,not_classified,18,18,10,C1,manual,missing_count_rate,fallback_only,within_stage_LOBO
30,0.01781130891193579,usable,0,0.0,not_classified,21,21,9,C1,manual,missing_count_rate,fallback_only,within_stage_LOBO
31,0.0500710446767119,usable,0,0.0,not_classified,26,26,11,C1,manual,missing_count_rate,fallback_only,within_stage_LOBO
32,-0.008761971280385231,usable,0,0.0,not_classified,23,23,10,C1,manual,missing_count_rate,fallback_only,within_stage_LOBO
33,-0.01118623262465002,usable,0,0.0,not_classified,23,23,12,C1,manual,missing_count_rate,fallback_only,within_stage_LOBO
34,0.08232904037386943,usable,0,0.0,not_classified,34,34,12,C1,manual,missing_count_rate,fallback_only,within_stage_LOBO
35,0.02279468681880378,usable,0,0.0,not_classified,19,19,10,C1,manual,missing_count_rate,fallback_only,within_stage_LOBO
36,0.07512752546340444,usable,0,0.0,not_classified,18,18,9,C1,manual,missing_count_rate,fallback_only,within_stage_LOBO
37,0.003508196944206672,usable,0,0.0,not_classified,19,19,10,C1,manual,missing_count_rate,fallback_only,within_stage_LOBO
6,-0.00978290561923888,usable,0,0.0,not_classified,22,22,10,C1,manual,missing_count_rate,fallback_only,within_stage_LOBO
8,-0.005125063287504317,usable,0,0.0,not_classified,21,21,9,C1,manual,missing_count_rate,fallback_only,within_stage_LOBO
1,-0.05037434791640187,usable,0,0.0,not_classified,8,8,3,C1,manual,missing_count_rate,reviewed_reference_only,within_stage_LOBO
10,0.08559782608695642,usable,0,0.0,not_classified,4,4,2,C1,manual,missing_count_rate,reviewed_reference_only,within_stage_LOBO
11,0.038016720563348955,usable,0,0.0,not_classified,6,6,4,C1,manual,missing_count_rate,reviewed_reference_only,within_stage_LOBO
12,-0.06095425659724981,usable,0,0.0,not_classified,6,6,2,C1,manual,missing_count_rate,reviewed_reference_only,within_stage_LOBO
13,-0.06023550724637675,usable,0,0.0,not_classified,4,4,2,C1,manual,missing_count_rate,reviewed_reference_only,within_stage_LOBO
14,0.08559782608695646,usable,0,0.0,not_classified,4,4,2,C1,manual,missing_count_rate,reviewed_reference_only,within_stage_LOBO
15,0.05542894284046513,usable,0,0.0,not_classified,5,5,3,C1,manual,missing_count_rate,reviewed_reference_only,within_stage_LOBO
17,-0.12273550724637669,usable,0,0.0,not_classified,4,4,2,C1,manual,missing_count_rate,reviewed_reference_only,within_stage_LOBO
18,0.002264492753623228,usable,0,0.0,not_classified,4,4,2,C1,manual,missing_count_rate,reviewed_reference_only,within_stage_LOBO
2,-0.09010781690826597,usable,0,0.0,not_classified,6,6,3,C1,manual,missing_count_rate,reviewed_reference_only,within_stage_LOBO
27,-0.0013959410529069032,usable,0,0.0,not_classified,5,5,2,C1,manual,missing_count_rate,reviewed_reference_only,within_stage_LOBO
28,0.017242259369797067,usable,0,0.0,not_classified,6,6,4,C1,manual,missing_count_rate,reviewed_reference_only,within_stage_LOBO
29,0.0708136879412256,usable,0,0.0,not_classified,6,6,4,C1,manual,missing_count_rate,reviewed_reference_only,within_stage_LOBO
30,0.040270725613759814,usable,0,0.0,not_classified,5,5,2,C1,manual,missing_count_rate,reviewed_reference_only,within_stage_LOBO
31,-0.09148550724637675,usable,0,0.0,not_classified,4,4,2,C1,manual,missing_count_rate,reviewed_reference_only,within_stage_LOBO
32,0.05434782608695652,usable,0,0.0,not_classified,4,4,2,C1,manual,missing_count_rate,reviewed_reference_only,within_stage_LOBO
33,-0.008152173913043518,usable,0,0.0,not_classified,4,4,2,C1,manual,missing_count_rate,reviewed_reference_only,within_stage_LOBO
34,0.08837743443735778,usable,0,0.0,not_classified,7,7,3,C1,manual,missing_count_rate,reviewed_reference_only,within_stage_LOBO
35,-0.005545685012857785,usable,0,0.0,not_classified,5,5,3,C1,manual,missing_count_rate,reviewed_reference_only,within_stage_LOBO
36,-0.0077345614423379025,usable,0,0.0,not_classified,8,8,4,C1,manual,missing_count_rate,reviewed_reference_only,within_stage_LOBO
37,-0.0020987560388326626,usable,0,0.0,not_classified,7,7,3,C1,manual,missing_count_rate,reviewed_reference_only,within_stage_LOBO
6,-0.06023550724637684,usable,0,0.0,not_classified,4,4,2,C1,manual,missing_count_rate,reviewed_reference_only,within_stage_LOBO
8,0.023097826086956506,usable,0,0.0,not_classified,4,4,2,C1,manual,missing_count_rate,reviewed_reference_only,within_stage_LOBO
1,-0.07447932461358861,usable,0,0.0,not_classified,25,25,10,C1,manual,missing_count_rate,current20_sensitivity,within_stage_LOBO
10,0.05316561811862244,usable,0,0.0,not_classified,26,26,11,C1,manual,missing_count_rate,current20_sensitivity,within_stage_LOBO
11,-0.002151356398335253,usable,0,0.0,not_classified,28,28,12,C1,manual,missing_count_rate,current20_sensitivity,within_stage_LOBO
12,-0.07223158673393879,usable,0,0.0,not_classified,24,24,10,C1,manual,missing_count_rate,current20_sensitivity,within_stage_LOBO
13,0.03879536622774643,usable,0,0.0,not_classified,25,25,10,C1,manual,missing_count_rate,current20_sensitivity,within_stage_LOBO
15,-0.006569594866330029,usable,0,0.0,not_classified,27,27,11,C1,manual,missing_count_rate,current20_sensitivity,within_stage_LOBO
17,-0.07162965920879533,usable,0,0.0,not_classified,25,25,9,C1,manual,missing_count_rate,current20_sensitivity,within_stage_LOBO
2,-0.07769176665130696,usable,0,0.0,not_classified,23,23,9,C1,manual,missing_count_rate,current20_sensitivity,within_stage_LOBO
28,-0.018737039903717667,usable,0,0.0,not_classified,24,24,11,C1,manual,missing_count_rate,current20_sensitivity,within_stage_LOBO
29,0.06220674035231481,usable,0,0.0,not_classified,24,24,11,C1,manual,missing_count_rate,current20_sensitivity,within_stage_LOBO
30,0.019695188678113085,usable,0,0.0,not_classified,26,26,10,C1,manual,missing_count_rate,current20_sensitivity,within_stage_LOBO
31,0.026090257768738336,usable,0,0.0,not_classified,30,30,11,C1,manual,missing_count_rate,current20_sensitivity,within_stage_LOBO
32,-0.0017870416127977577,usable,0,0.0,not_classified,27,27,10,C1,manual,missing_count_rate,current20_sensitivity,within_stage_LOBO
33,-0.010159513660045645,usable,0,0.0,not_classified,27,27,12,C1,manual,missing_count_rate,current20_sensitivity,within_stage_LOBO
34,0.08798248535602811,usable,0,0.0,not_classified,41,41,12,C1,manual,missing_count_rate,current20_sensitivity,within_stage_LOBO
35,0.022260280886338867,usable,0,0.0,not_classified,24,24,11,C1,manual,missing_count_rate,current20_sensitivity,within_stage_LOBO
36,0.04648884950383972,usable,0,0.0,not_classified,26,26,11,C1,manual,missing_count_rate,current20_sensitivity,within_stage_LOBO
37,0.0037999546972804048,usable,0,0.0,not_classified,26,26,11,C1,manual,missing_count_rate,current20_sensitivity,within_stage_LOBO
6,-0.01813814021082108,usable,0,0.0,not_classified,26,26,10,C1,manual,missing_count_rate,current20_sensitivity,within_stage_LOBO
8,-0.0069097177293451165,usable,0,0.0,not_classified,25,25,9,C1,manual,missing_count_rate,current20_sensitivity,within_stage_LOBO
1,-0.07036752202155404,usable,0,0.0,not_classified,25,25,10,C1,manual,ospa30,all_usable,within_stage_LOBO
10,0.2993476014748511,usable,0,0.0,not_classified,26,26,11,C1,manual,ospa30,all_usable,within_stage_LOBO
11,-0.02088431558243876,usable,0,0.0,not_classified,28,28,12,C1,manual,ospa30,all_usable,within_stage_LOBO
12,-0.7210980502421199,usable,0,0.0,not_classified,24,24,10,C1,manual,ospa30,all_usable,within_stage_LOBO
13,0.3571884933793599,usable,0,0.0,not_classified,25,25,10,C1,manual,ospa30,all_usable,within_stage_LOBO
14,0.4075873612040879,usable,0,0.0,not_classified,25,25,10,C1,manual,ospa30,all_usable,within_stage_LOBO
15,-0.4834485423988802,usable,0,0.0,not_classified,27,27,11,C1,manual,ospa30,all_usable,within_stage_LOBO
17,-1.844512432877369,usable,0,0.0,not_classified,25,25,9,C1,manual,ospa30,all_usable,within_stage_LOBO
