image_id,code,condition,N,method,clusters,supported,singletons,singleton_mass,largest_share,entropy_bits,sizes
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY-60,manual,23,OSPA30_c3_gate1,15,5,10,0.43478260869565216,0.17391304347826086,3.708132064658602,4;3;2;2;2;1;1;1;1;1;1;1;1;1;1
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY-60,manual,23,OSPA30_c6_gate1,12,5,7,0.30434782608695654,0.21739130434782608,3.2903216092483056,5;4;3;2;2;1;1;1;1;1;1;1
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY-60,manual,23,OSPA30_c9_gate1,9,6,3,0.13043478260869565,0.21739130434782608,2.9053323495842465,5;5;4;2;2;2;1;1;1
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY-63,manual,24,OSPA30_c3_gate0,9,2,7,0.2916666666666667,0.625,2.0598225451324987,15;2;1;1;1;1;1;1;1
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY-63,manual,24,OSPA30_c6_gate0,4,2,2,0.08333333333333333,0.7916666666666666,1.0238995733215064,19;3;1;1
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY-63,manual,24,OSPA30_c9_gate0,2,2,0,0.0,0.9166666666666666,0.41381685030363374,22;2
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY-63,manual,24,OSPA30_c3_gate1,9,2,7,0.2916666666666667,0.625,2.0598225451324987,15;2;1;1;1;1;1;1;1
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY-63,manual,24,OSPA30_c6_gate1,4,2,2,0.08333333333333333,0.7916666666666666,1.0238995733215064,19;3;1;1
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY-63,manual,24,OSPA30_c9_gate1,3,1,2,0.08333333333333333,0.9166666666666666,0.49715018363696706,22;1;1
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,uNb9QFRL6hY-65,manual,24,OSPA30_c3_gate0,7,2,5,0.20833333333333334,0.6666666666666666,1.7201755214643453,16;3;1;1;1;1;1
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,uNb9QFRL6hY-65,manual,24,OSPA30_c6_gate0,5,2,3,0.125,0.7083333333333334,1.3563429881688325,17;4;1;1;1
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,uNb9QFRL6hY-65,manual,24,OSPA30_c9_gate0,3,1,2,0.08333333333333333,0.9166666666666666,0.49715018363696706,22;1;1
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,uNb9QFRL6hY-65,manual,24,OSPA30_c3_gate1,7,2,5,0.20833333333333334,0.6666666666666666,1.7201755214643453,16;3;1;1;1;1;1
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,uNb9QFRL6hY-65,manual,24,OSPA30_c6_gate1,5,2,3,0.125,0.7083333333333334,1.3563429881688325,17;4;1;1;1
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,uNb9QFRL6hY-65,manual,24,OSPA30_c9_gate1,3,1,2,0.08333333333333333,0.9166666666666666,0.49715018363696706,22;1;1
uNb9QFRL6hY_c6410f47ad754d6cbd890ba7dff8b449,uNb9QFRL6hY-66,manual,5,OSPA30_c3_gate0,5,0,5,1.0,0.2,2.321928094887362,1;1;1;1;1
uNb9QFRL6hY_c6410f47ad754d6cbd890ba7dff8b449,uNb9QFRL6hY-66,manual,5,OSPA30_c6_gate0,5,0,5,1.0,0.2,2.321928094887362,1;1;1;1;1
uNb9QFRL6hY_c6410f47ad754d6cbd890ba7dff8b449,uNb9QFRL6hY-66,manual,5,OSPA30_c9_gate0,3,1,2,0.4,0.6,1.3709505944546687,3;1;1
uNb9QFRL6hY_c6410f47ad754d6cbd890ba7dff8b449,uNb9QFRL6hY-66,manual,5,OSPA30_c3_gate1,5,0,5,1.0,0.2,2.321928094887362,1;1;1;1;1
uNb9QFRL6hY_c6410f47ad754d6cbd890ba7dff8b449,uNb9QFRL6hY-66,manual,5,OSPA30_c6_gate1,5,0,5,1.0,0.2,2.321928094887362,1;1;1;1;1
uNb9QFRL6hY_c6410f47ad754d6cbd890ba7dff8b449,uNb9QFRL6hY-66,manual,5,OSPA30_c9_gate1,4,1,3,0.6,0.4,1.9219280948873623,2;1;1;1
uNb9QFRL6hY_ca08ebfb2da647f68db41630637e400b,uNb9QFRL6hY-67,manual,5,OSPA30_c3_gate0,2,1,1,0.2,0.8,0.7219280948873623,4;1
uNb9QFRL6hY_ca08ebfb2da647f68db41630637e400b,uNb9QFRL6hY-67,manual,5,OSPA30_c6_gate0,2,1,1,0.2,0.8,0.7219280948873623,4;1
uNb9QFRL6hY_ca08ebfb2da647f68db41630637e400b,uNb9QFRL6hY-67,manual,5,OSPA30_c9_gate0,2,1,1,0.2,0.8,0.7219280948873623,4;1
uNb9QFRL6hY_ca08ebfb2da647f68db41630637e400b,uNb9QFRL6hY-67,manual,5,OSPA30_c3_gate1,2,1,1,0.2,0.8,0.7219280948873623,4;1
uNb9QFRL6hY_ca08ebfb2da647f68db41630637e400b,uNb9QFRL6hY-67,manual,5,OSPA30_c6_gate1,2,1,1,0.2,0.8,0.7219280948873623,4;1
uNb9QFRL6hY_ca08ebfb2da647f68db41630637e400b,uNb9QFRL6hY-67,manual,5,OSPA30_c9_gate1,2,1,1,0.2,0.8,0.7219280948873623,4;1
uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,uNb9QFRL6hY-68,manual,5,OSPA30_c3_gate0,2,1,1,0.2,0.8,0.7219280948873623,4;1
uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,uNb9QFRL6hY-68,manual,5,OSPA30_c6_gate0,2,1,1,0.2,0.8,0.7219280948873623,4;1
uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,uNb9QFRL6hY-68,manual,5,OSPA30_c9_gate0,2,1,1,0.2,0.8,0.7219280948873623,4;1
uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,uNb9QFRL6hY-68,manual,5,OSPA30_c3_gate1,2,1,1,0.2,0.8,0.7219280948873623,4;1
uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,uNb9QFRL6hY-68,manual,5,OSPA30_c6_gate1,2,1,1,0.2,0.8,0.7219280948873623,4;1
uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,uNb9QFRL6hY-68,manual,5,OSPA30_c9_gate1,2,1,1,0.2,0.8,0.7219280948873623,4;1
uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,uNb9QFRL6hY-68,semi,5,OSPA30_c3_gate0,3,1,2,0.4,0.6,1.3709505944546687,3;1;1
uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,uNb9QFRL6hY-68,semi,5,OSPA30_c6_gate0,2,1,1,0.2,0.8,0.7219280948873623,4;1
uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,uNb9QFRL6hY-68,semi,5,OSPA30_c9_gate0,2,1,1,0.2,0.8,0.7219280948873623,4;1
uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,uNb9QFRL6hY-68,semi,5,OSPA30_c3_gate1,3,1,2,0.4,0.6,1.3709505944546687,3;1;1
uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,uNb9QFRL6hY-68,semi,5,OSPA30_c6_gate1,2,1,1,0.2,0.8,0.7219280948873623,4;1
uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,uNb9QFRL6hY-68,semi,5,OSPA30_c9_gate1,2,1,1,0.2,0.8,0.7219280948873623,4;1
uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,uNb9QFRL6hY-69,manual,5,OSPA30_c3_gate0,5,0,5,1.0,0.2,2.321928094887362,1;1;1;1;1
uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,uNb9QFRL6hY-69,manual,5,OSPA30_c6_gate0,5,0,5,1.0,0.2,2.321928094887362,1;1;1;1;1
uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,uNb9QFRL6hY-69,manual,5,OSPA30_c9_gate0,3,2,1,0.2,0.4,1.5219280948873621,2;2;1
uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,uNb9QFRL6hY-69,manual,5,OSPA30_c3_gate1,5,0,5,1.0,0.2,2.321928094887362,1;1;1;1;1
uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,uNb9QFRL6hY-69,manual,5,OSPA30_c6_gate1,5,0,5,1.0,0.2,2.321928094887362,1;1;1;1;1
uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,uNb9QFRL6hY-69,manual,5,OSPA30_c9_gate1,5,0,5,1.0,0.2,2.321928094887362,1;1;1;1;1
uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,uNb9QFRL6hY-69,semi,4,OSPA30_c3_gate0,3,1,2,0.5,0.5,1.5,2;1;1
uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,uNb9QFRL6hY-69,semi,4,OSPA30_c6_gate0,3,1,2,0.5,0.5,1.5,2;1;1
uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,uNb9QFRL6hY-69,semi,4,OSPA30_c9_gate0,3,1,2,0.5,0.5,1.5,2;1;1
uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,uNb9QFRL6hY-69,semi,4,OSPA30_c3_gate1,3,1,2,0.5,0.5,1.5,2;1;1
uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,uNb9QFRL6hY-69,semi,4,OSPA30_c6_gate1,3,1,2,0.5,0.5,1.5,2;1;1
uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,uNb9QFRL6hY-69,semi,4,OSPA30_c9_gate1,3,1,2,0.5,0.5,1.5,2;1;1
uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,uNb9QFRL6hY-70,manual,24,OSPA30_c3_gate0,8,3,5,0.20833333333333334,0.5833333333333334,2.0825518169307426,14;3;2;1;1;1;1;1
uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,uNb9QFRL6hY-70,manual,24,OSPA30_c6_gate0,2,1,1,0.041666666666666664,0.9583333333333334,0.24988229283318544,23;1
uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,uNb9QFRL6hY-70,manual,24,OSPA30_c9_gate0,2,1,1,0.041666666666666664,0.9583333333333334,0.24988229283318544,23;1
uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,uNb9QFRL6hY-70,manual,24,OSPA30_c3_gate1,8,3,5,0.20833333333333334,0.5833333333333334,2.0825518169307426,14;3;2;1;1;1;1;1
uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,uNb9QFRL6hY-70,manual,24,OSPA30_c6_gate1,2,1,1,0.041666666666666664,0.9583333333333334,0.24988229283318544,23;1
uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,uNb9QFRL6hY-70,manual,24,OSPA30_c9_gate1,2,1,1,0.041666666666666664,0.9583333333333334,0.24988229283318544,23;1
uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,uNb9QFRL6hY-82,manual,5,OSPA30_c3_gate0,1,1,0,0.0,1.0,-0.0,5
uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,uNb9QFRL6hY-82,manual,5,OSPA30_c6_gate0,1,1,0,0.0,1.0,-0.0,5
uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,uNb9QFRL6hY-82,manual,5,OSPA30_c9_gate0,1,1,0,0.0,1.0,-0.0,5
uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,uNb9QFRL6hY-82,manual,5,OSPA30_c3_gate1,1,1,0,0.0,1.0,-0.0,5
uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,uNb9QFRL6hY-82,manual,5,OSPA30_c6_gate1,1,1,0,0.0,1.0,-0.0,5
uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,uNb9QFRL6hY-82,manual,5,OSPA30_c9_gate1,1,1,0,0.0,1.0,-0.0,5
uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,uNb9QFRL6hY-83,manual,5,OSPA30_c3_gate0,5,0,5,1.0,0.2,2.321928094887362,1;1;1;1;1
uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,uNb9QFRL6hY-83,manual,5,OSPA30_c6_gate0,5,0,5,1.0,0.2,2.321928094887362,1;1;1;1;1
uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,uNb9QFRL6hY-83,manual,5,OSPA30_c9_gate0,5,0,5,1.0,0.2,2.321928094887362,1;1;1;1;1
uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,uNb9QFRL6hY-83,manual,5,OSPA30_c3_gate1,5,0,5,1.0,0.2,2.321928094887362,1;1;1;1;1
uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,uNb9QFRL6hY-83,manual,5,OSPA30_c6_gate1,5,0,5,1.0,0.2,2.321928094887362,1;1;1;1;1
uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,uNb9QFRL6hY-83,manual,5,OSPA30_c9_gate1,5,0,5,1.0,0.2,2.321928094887362,1;1;1;1;1
uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY-88,manual,5,OSPA30_c3_gate0,5,0,5,1.0,0.2,2.321928094887362,1;1;1;1;1
uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY-88,manual,5,OSPA30_c6_gate0,5,0,5,1.0,0.2,2.321928094887362,1;1;1;1;1
uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY-88,manual,5,OSPA30_c9_gate0,4,1,3,0.6,0.4,1.9219280948873623,2;1;1;1
uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY-88,manual,5,OSPA30_c3_gate1,5,0,5,1.0,0.2,2.321928094887362,1;1;1;1;1
uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY-88,manual,5,OSPA30_c6_gate1,5,0,5,1.0,0.2,2.321928094887362,1;1;1;1;1
uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY-88,manual,5,OSPA30_c9_gate1,5,0,5,1.0,0.2,2.321928094887362,1;1;1;1;1
wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB-03,manual,5,OSPA30_c3_gate0,2,1,1,0.2,0.8,0.7219280948873623,4;1
wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB-03,manual,5,OSPA30_c6_gate0,2,1,1,0.2,0.8,0.7219280948873623,4;1
wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB-03,manual,5,OSPA30_c9_gate0,2,1,1,0.2,0.8,0.7219280948873623,4;1
wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB-03,manual,5,OSPA30_c3_gate1,2,1,1,0.2,0.8,0.7219280948873623,4;1
wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB-03,manual,5,OSPA30_c6_gate1,2,1,1,0.2,0.8,0.7219280948873623,4;1
wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB-03,manual,5,OSPA30_c9_gate1,2,1,1,0.2,0.8,0.7219280948873623,4;1
wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,wc2JMjhGNzB-14,manual,5,OSPA30_c3_gate0,5,0,5,1.0,0.2,2.321928094887362,1;1;1;1;1
wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,wc2JMjhGNzB-14,manual,5,OSPA30_c6_gate0,4,1,3,0.6,0.4,1.9219280948873623,2;1;1;1
wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,wc2JMjhGNzB-14,manual,5,OSPA30_c9_gate0,4,1,3,0.6,0.4,1.9219280948873623,2;1;1;1
wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,wc2JMjhGNzB-14,manual,5,OSPA30_c3_gate1,5,0,5,1.0,0.2,2.321928094887362,1;1;1;1;1
wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,wc2JMjhGNzB-14,manual,5,OSPA30_c6_gate1,4,1,3,0.6,0.4,1.9219280948873623,2;1;1;1
wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,wc2JMjhGNzB-14,manual,5,OSPA30_c9_gate1,4,1,3,0.6,0.4,1.9219280948873623,2;1;1;1
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB-15,manual,24,OSPA30_c3_gate0,3,2,1,0.041666666666666664,0.5833333333333334,1.1752835873133534,14;9;1
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB-15,manual,24,OSPA30_c6_gate0,1,1,0,0.0,1.0,-0.0,24
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB-15,manual,24,OSPA30_c9_gate0,1,1,0,0.0,1.0,-0.0,24
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB-15,manual,24,OSPA30_c3_gate1,3,2,1,0.041666666666666664,0.5833333333333334,1.1752835873133534,14;9;1
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB-15,manual,24,OSPA30_c6_gate1,1,1,0,0.0,1.0,-0.0,24
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB-15,manual,24,OSPA30_c9_gate1,1,1,0,0.0,1.0,-0.0,24
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB-18,semi,24,OSPA30_c3_gate0,2,2,0,0.0,0.7916666666666666,0.7382848661434506,19;5
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB-18,semi,24,OSPA30_c6_gate0,1,1,0,0.0,1.0,-0.0,24
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB-18,semi,24,OSPA30_c9_gate0,1,1,0,0.0,1.0,-0.0,24
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB-18,semi,24,OSPA30_c3_gate1,2,2,0,0.0,0.7916666666666666,0.7382848661434506,19;5
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB-18,semi,24,OSPA30_c6_gate1,1,1,0,0.0,1.0,-0.0,24
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB-18,semi,24,OSPA30_c9_gate1,1,1,0,0.0,1.0,-0.0,24
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB-20,semi,24,OSPA30_c3_gate0,5,2,3,0.125,0.6666666666666666,1.4345608142862891,16;5;1;1;1
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB-20,semi,24,OSPA30_c6_gate0,2,1,1,0.041666666666666664,0.9583333333333334,0.24988229283318544,23;1
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB-20,semi,24,OSPA30_c9_gate0,1,1,0,0.0,1.0,-0.0,24
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB-20,semi,24,OSPA30_c3_gate1,5,2,3,0.125,0.6666666666666666,1.4345608142862891,16;5;1;1;1
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB-20,semi,24,OSPA30_c6_gate1,2,1,1,0.041666666666666664,0.9583333333333334,0.24988229283318544,23;1
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB-20,semi,24,OSPA30_c9_gate1,1,1,0,0.0,1.0,-0.0,24
wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,wc2JMjhGNzB-26,manual,6,OSPA30_c3_gate0,5,1,4,0.6666666666666666,0.3333333333333333,2.2516291673878226,2;1;1;1;1
wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,wc2JMjhGNzB-26,manual,6,OSPA30_c6_gate0,5,1,4,0.6666666666666666,0.3333333333333333,2.2516291673878226,2;1;1;1;1
wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,wc2JMjhGNzB-26,manual,6,OSPA30_c9_gate0,3,2,1,0.16666666666666666,0.5,1.4591479170272448,3;2;1
wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,wc2JMjhGNzB-26,manual,6,OSPA30_c3_gate1,5,1,4,0.6666666666666666,0.3333333333333333,2.2516291673878226,2;1;1;1;1
wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,wc2JMjhGNzB-26,manual,6,OSPA30_c6_gate1,5,1,4,0.6666666666666666,0.3333333333333333,2.2516291673878226,2;1;1;1;1
wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,wc2JMjhGNzB-26,manual,6,OSPA30_c9_gate1,4,2,2,0.3333333333333333,0.3333333333333333,1.9182958340544893,2;2;1;1
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB-30,manual,6,OSPA30_c3_gate0,5,1,4,0.6666666666666666,0.3333333333333333,2.2516291673878226,2;1;1;1;1
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB-30,manual,6,OSPA30_c6_gate0,4,2,2,0.3333333333333333,0.3333333333333333,1.9182958340544893,2;2;1;1
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB-30,manual,6,OSPA30_c9_gate0,4,2,2,0.3333333333333333,0.3333333333333333,1.9182958340544893,2;2;1;1
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB-30,manual,6,OSPA30_c3_gate1,5,1,4,0.6666666666666666,0.3333333333333333,2.2516291673878226,2;1;1;1;1
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB-30,manual,6,OSPA30_c6_gate1,5,1,4,0.6666666666666666,0.3333333333333333,2.2516291673878226,2;1;1;1;1
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB-30,manual,6,OSPA30_c9_gate1,5,1,4,0.6666666666666666,0.3333333333333333,2.2516291673878226,2;1;1;1;1
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB-30,semi,4,OSPA30_c3_gate0,1,1,0,0.0,1.0,-0.0,4
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB-30,semi,4,OSPA30_c6_gate0,1,1,0,0.0,1.0,-0.0,4
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB-30,semi,4,OSPA30_c9_gate0,1,1,0,0.0,1.0,-0.0,4
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB-30,semi,4,OSPA30_c3_gate1,1,1,0,0.0,1.0,-0.0,4
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB-30,semi,4,OSPA30_c6_gate1,1,1,0,0.0,1.0,-0.0,4
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB-30,semi,4,OSPA30_c9_gate1,1,1,0,0.0,1.0,-0.0,4
wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB-40,semi,24,OSPA30_c3_gate0,2,1,1,0.041666666666666664,0.9583333333333334,0.24988229283318544,23;1
wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB-40,semi,24,OSPA30_c6_gate0,1,1,0,0.0,1.0,-0.0,24
wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB-40,semi,24,OSPA30_c9_gate0,1,1,0,0.0,1.0,-0.0,24
wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB-40,semi,24,OSPA30_c3_gate1,2,1,1,0.041666666666666664,0.9583333333333334,0.24988229283318544,23;1
wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB-40,semi,24,OSPA30_c6_gate1,1,1,0,0.0,1.0,-0.0,24
wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB-40,semi,24,OSPA30_c9_gate1,1,1,0,0.0,1.0,-0.0,24
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB-46,manual,7,OSPA30_c3_gate0,2,2,0,0.0,0.7142857142857143,0.863120568566631,5;2
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB-46,manual,7,OSPA30_c6_gate0,2,2,0,0.0,0.7142857142857143,0.863120568566631,5;2
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB-46,manual,7,OSPA30_c9_gate0,2,2,0,0.0,0.7142857142857143,0.863120568566631,5;2
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB-46,manual,7,OSPA30_c3_gate1,2,2,0,0.0,0.7142857142857143,0.863120568566631,5;2
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB-46,manual,7,OSPA30_c6_gate1,2,2,0,0.0,0.7142857142857143,0.863120568566631,5;2
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB-46,manual,7,OSPA30_c9_gate1,2,2,0,0.0,0.7142857142857143,0.863120568566631,5;2
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB-46,semi,5,OSPA30_c3_gate0,2,1,1,0.2,0.8,0.7219280948873623,4;1
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB-46,semi,5,OSPA30_c6_gate0,2,1,1,0.2,0.8,0.7219280948873623,4;1
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB-46,semi,5,OSPA30_c9_gate0,1,1,0,0.0,1.0,-0.0,5
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB-46,semi,5,OSPA30_c3_gate1,2,1,1,0.2,0.8,0.7219280948873623,4;1
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB-46,semi,5,OSPA30_c6_gate1,2,1,1,0.2,0.8,0.7219280948873623,4;1
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB-46,semi,5,OSPA30_c9_gate1,2,1,1,0.2,0.8,0.7219280948873623,4;1
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB-53,manual,23,OSPA30_c3_gate0,13,5,8,0.34782608695652173,0.17391304347826086,3.468576629687865,4;3;3;3;2;1;1;1;1;1;1;1;1
