image_id,code,condition,building,N_human_spherical,N_all_models,candidates,cut,covered_n,coverage
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va-13,semi,7y3sRwLe3Va,24,24,bi_enclosed+bi_extended,0.1,22,0.9166666666666666
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va-13,semi,7y3sRwLe3Va,24,24,hohonet+ulayout_boundary,0.1,22,0.9166666666666666
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va-13,semi,7y3sRwLe3Va,24,24,bi_enclosed+bi_extended+hohonet+ulayout_boundary,0.1,22,0.9166666666666666
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va-13,semi,7y3sRwLe3Va,24,24,bi_enclosed,0.2,23,0.9583333333333334
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va-13,semi,7y3sRwLe3Va,24,24,bi_extended,0.2,23,0.9583333333333334
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va-13,semi,7y3sRwLe3Va,24,24,hohonet,0.2,23,0.9583333333333334
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va-13,semi,7y3sRwLe3Va,24,24,ulayout_boundary,0.2,23,0.9583333333333334
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va-13,semi,7y3sRwLe3Va,24,24,bi_enclosed+bi_extended,0.2,23,0.9583333333333334
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va-13,semi,7y3sRwLe3Va,24,24,hohonet+ulayout_boundary,0.2,23,0.9583333333333334
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va-13,semi,7y3sRwLe3Va,24,24,bi_enclosed+bi_extended+hohonet+ulayout_boundary,0.2,23,0.9583333333333334
7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,7y3sRwLe3Va-17,manual,7y3sRwLe3Va,5,5,bi_enclosed,0.05,1,0.2
7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,7y3sRwLe3Va-17,manual,7y3sRwLe3Va,5,5,bi_extended,0.05,1,0.2
7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,7y3sRwLe3Va-17,manual,7y3sRwLe3Va,5,5,hohonet,0.05,0,0.0
7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,7y3sRwLe3Va-17,manual,7y3sRwLe3Va,5,5,ulayout_boundary,0.05,1,0.2
7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,7y3sRwLe3Va-17,manual,7y3sRwLe3Va,5,5,bi_enclosed+bi_extended,0.05,1,0.2
7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,7y3sRwLe3Va-17,manual,7y3sRwLe3Va,5,5,hohonet+ulayout_boundary,0.05,1,0.2
7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,7y3sRwLe3Va-17,manual,7y3sRwLe3Va,5,5,bi_enclosed+bi_extended+hohonet+ulayout_boundary,0.05,1,0.2
7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,7y3sRwLe3Va-17,manual,7y3sRwLe3Va,5,5,bi_enclosed,0.1,2,0.4
7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,7y3sRwLe3Va-17,manual,7y3sRwLe3Va,5,5,bi_extended,0.1,2,0.4
7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,7y3sRwLe3Va-17,manual,7y3sRwLe3Va,5,5,hohonet,0.1,2,0.4
7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,7y3sRwLe3Va-17,manual,7y3sRwLe3Va,5,5,ulayout_boundary,0.1,2,0.4
7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,7y3sRwLe3Va-17,manual,7y3sRwLe3Va,5,5,bi_enclosed+bi_extended,0.1,2,0.4
7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,7y3sRwLe3Va-17,manual,7y3sRwLe3Va,5,5,hohonet+ulayout_boundary,0.1,2,0.4
7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,7y3sRwLe3Va-17,manual,7y3sRwLe3Va,5,5,bi_enclosed+bi_extended+hohonet+ulayout_boundary,0.1,2,0.4
7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,7y3sRwLe3Va-17,manual,7y3sRwLe3Va,5,5,bi_enclosed,0.2,2,0.4
7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,7y3sRwLe3Va-17,manual,7y3sRwLe3Va,5,5,bi_extended,0.2,2,0.4
7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,7y3sRwLe3Va-17,manual,7y3sRwLe3Va,5,5,hohonet,0.2,4,0.8
7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,7y3sRwLe3Va-17,manual,7y3sRwLe3Va,5,5,ulayout_boundary,0.2,2,0.4
7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,7y3sRwLe3Va-17,manual,7y3sRwLe3Va,5,5,bi_enclosed+bi_extended,0.2,2,0.4
7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,7y3sRwLe3Va-17,manual,7y3sRwLe3Va,5,5,hohonet+ulayout_boundary,0.2,4,0.8
7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,7y3sRwLe3Va-17,manual,7y3sRwLe3Va,5,5,bi_enclosed+bi_extended+hohonet+ulayout_boundary,0.2,4,0.8
7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,7y3sRwLe3Va-18,manual,7y3sRwLe3Va,5,5,bi_enclosed,0.05,0,0.0
7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,7y3sRwLe3Va-18,manual,7y3sRwLe3Va,5,5,bi_extended,0.05,1,0.2
7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,7y3sRwLe3Va-18,manual,7y3sRwLe3Va,5,5,hohonet,0.05,0,0.0
7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,7y3sRwLe3Va-18,manual,7y3sRwLe3Va,5,5,ulayout_boundary,0.05,0,0.0
7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,7y3sRwLe3Va-18,manual,7y3sRwLe3Va,5,5,bi_enclosed+bi_extended,0.05,1,0.2
7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,7y3sRwLe3Va-18,manual,7y3sRwLe3Va,5,5,hohonet+ulayout_boundary,0.05,0,0.0
7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,7y3sRwLe3Va-18,manual,7y3sRwLe3Va,5,5,bi_enclosed+bi_extended+hohonet+ulayout_boundary,0.05,1,0.2
7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,7y3sRwLe3Va-18,manual,7y3sRwLe3Va,5,5,bi_enclosed,0.1,3,0.6
7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,7y3sRwLe3Va-18,manual,7y3sRwLe3Va,5,5,bi_extended,0.1,4,0.8
7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,7y3sRwLe3Va-18,manual,7y3sRwLe3Va,5,5,hohonet,0.1,0,0.0
7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,7y3sRwLe3Va-18,manual,7y3sRwLe3Va,5,5,ulayout_boundary,0.1,0,0.0
7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,7y3sRwLe3Va-18,manual,7y3sRwLe3Va,5,5,bi_enclosed+bi_extended,0.1,4,0.8
7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,7y3sRwLe3Va-18,manual,7y3sRwLe3Va,5,5,hohonet+ulayout_boundary,0.1,0,0.0
7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,7y3sRwLe3Va-18,manual,7y3sRwLe3Va,5,5,bi_enclosed+bi_extended+hohonet+ulayout_boundary,0.1,4,0.8
7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,7y3sRwLe3Va-18,manual,7y3sRwLe3Va,5,5,bi_enclosed,0.2,5,1.0
7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,7y3sRwLe3Va-18,manual,7y3sRwLe3Va,5,5,bi_extended,0.2,5,1.0
7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,7y3sRwLe3Va-18,manual,7y3sRwLe3Va,5,5,hohonet,0.2,4,0.8
7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,7y3sRwLe3Va-18,manual,7y3sRwLe3Va,5,5,ulayout_boundary,0.2,4,0.8
7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,7y3sRwLe3Va-18,manual,7y3sRwLe3Va,5,5,bi_enclosed+bi_extended,0.2,5,1.0
7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,7y3sRwLe3Va-18,manual,7y3sRwLe3Va,5,5,hohonet+ulayout_boundary,0.2,4,0.8
7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,7y3sRwLe3Va-18,manual,7y3sRwLe3Va,5,5,bi_enclosed+bi_extended+hohonet+ulayout_boundary,0.2,5,1.0
7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va-19,manual,7y3sRwLe3Va,6,6,bi_enclosed,0.05,5,0.8333333333333334
7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va-19,manual,7y3sRwLe3Va,6,6,bi_extended,0.05,5,0.8333333333333334
7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va-19,manual,7y3sRwLe3Va,6,6,hohonet,0.05,6,1.0
7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va-19,manual,7y3sRwLe3Va,6,6,ulayout_boundary,0.05,0,0.0
7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va-19,manual,7y3sRwLe3Va,6,6,bi_enclosed+bi_extended,0.05,5,0.8333333333333334
7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va-19,manual,7y3sRwLe3Va,6,6,hohonet+ulayout_boundary,0.05,6,1.0
7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va-19,manual,7y3sRwLe3Va,6,6,bi_enclosed+bi_extended+hohonet+ulayout_boundary,0.05,6,1.0
7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va-19,manual,7y3sRwLe3Va,6,6,bi_enclosed,0.1,6,1.0
7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va-19,manual,7y3sRwLe3Va,6,6,bi_extended,0.1,6,1.0
7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va-19,manual,7y3sRwLe3Va,6,6,hohonet,0.1,6,1.0
7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va-19,manual,7y3sRwLe3Va,6,6,ulayout_boundary,0.1,6,1.0
7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va-19,manual,7y3sRwLe3Va,6,6,bi_enclosed+bi_extended,0.1,6,1.0
7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va-19,manual,7y3sRwLe3Va,6,6,hohonet+ulayout_boundary,0.1,6,1.0
7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va-19,manual,7y3sRwLe3Va,6,6,bi_enclosed+bi_extended+hohonet+ulayout_boundary,0.1,6,1.0
7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va-19,manual,7y3sRwLe3Va,6,6,bi_enclosed,0.2,6,1.0
7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va-19,manual,7y3sRwLe3Va,6,6,bi_extended,0.2,6,1.0
7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va-19,manual,7y3sRwLe3Va,6,6,hohonet,0.2,6,1.0
7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va-19,manual,7y3sRwLe3Va,6,6,ulayout_boundary,0.2,6,1.0
7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va-19,manual,7y3sRwLe3Va,6,6,bi_enclosed+bi_extended,0.2,6,1.0
7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va-19,manual,7y3sRwLe3Va,6,6,hohonet+ulayout_boundary,0.2,6,1.0
7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va-19,manual,7y3sRwLe3Va,6,6,bi_enclosed+bi_extended+hohonet+ulayout_boundary,0.2,6,1.0
7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va-19,semi,7y3sRwLe3Va,4,4,bi_enclosed,0.05,4,1.0
7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va-19,semi,7y3sRwLe3Va,4,4,bi_extended,0.05,4,1.0
7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va-19,semi,7y3sRwLe3Va,4,4,hohonet,0.05,4,1.0
7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va-19,semi,7y3sRwLe3Va,4,4,ulayout_boundary,0.05,0,0.0
7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va-19,semi,7y3sRwLe3Va,4,4,bi_enclosed+bi_extended,0.05,4,1.0
7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va-19,semi,7y3sRwLe3Va,4,4,hohonet+ulayout_boundary,0.05,4,1.0
7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va-19,semi,7y3sRwLe3Va,4,4,bi_enclosed+bi_extended+hohonet+ulayout_boundary,0.05,4,1.0
7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va-19,semi,7y3sRwLe3Va,4,4,bi_enclosed,0.1,4,1.0
7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va-19,semi,7y3sRwLe3Va,4,4,bi_extended,0.1,4,1.0
7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va-19,semi,7y3sRwLe3Va,4,4,hohonet,0.1,4,1.0
7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va-19,semi,7y3sRwLe3Va,4,4,ulayout_boundary,0.1,4,1.0
7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va-19,semi,7y3sRwLe3Va,4,4,bi_enclosed+bi_extended,0.1,4,1.0
7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va-19,semi,7y3sRwLe3Va,4,4,hohonet+ulayout_boundary,0.1,4,1.0
7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va-19,semi,7y3sRwLe3Va,4,4,bi_enclosed+bi_extended+hohonet+ulayout_boundary,0.1,4,1.0
7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va-19,semi,7y3sRwLe3Va,4,4,bi_enclosed,0.2,4,1.0
7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va-19,semi,7y3sRwLe3Va,4,4,bi_extended,0.2,4,1.0
7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va-19,semi,7y3sRwLe3Va,4,4,hohonet,0.2,4,1.0
7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va-19,semi,7y3sRwLe3Va,4,4,ulayout_boundary,0.2,4,1.0
7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va-19,semi,7y3sRwLe3Va,4,4,bi_enclosed+bi_extended,0.2,4,1.0
7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va-19,semi,7y3sRwLe3Va,4,4,hohonet+ulayout_boundary,0.2,4,1.0
7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va-19,semi,7y3sRwLe3Va,4,4,bi_enclosed+bi_extended+hohonet+ulayout_boundary,0.2,4,1.0
7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va-21,manual,7y3sRwLe3Va,4,4,bi_enclosed,0.05,0,0.0
7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va-21,manual,7y3sRwLe3Va,4,4,bi_extended,0.05,0,0.0
7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va-21,manual,7y3sRwLe3Va,4,4,hohonet,0.05,1,0.25
7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va-21,manual,7y3sRwLe3Va,4,4,ulayout_boundary,0.05,2,0.5
7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va-21,manual,7y3sRwLe3Va,4,4,bi_enclosed+bi_extended,0.05,0,0.0
7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va-21,manual,7y3sRwLe3Va,4,4,hohonet+ulayout_boundary,0.05,2,0.5
7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va-21,manual,7y3sRwLe3Va,4,4,bi_enclosed+bi_extended+hohonet+ulayout_boundary,0.05,2,0.5
7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va-21,manual,7y3sRwLe3Va,4,4,bi_enclosed,0.1,0,0.0
7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va-21,manual,7y3sRwLe3Va,4,4,bi_extended,0.1,3,0.75
7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va-21,manual,7y3sRwLe3Va,4,4,hohonet,0.1,3,0.75
7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va-21,manual,7y3sRwLe3Va,4,4,ulayout_boundary,0.1,3,0.75
7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va-21,manual,7y3sRwLe3Va,4,4,bi_enclosed+bi_extended,0.1,3,0.75
7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va-21,manual,7y3sRwLe3Va,4,4,hohonet+ulayout_boundary,0.1,3,0.75
7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va-21,manual,7y3sRwLe3Va,4,4,bi_enclosed+bi_extended+hohonet+ulayout_boundary,0.1,3,0.75
7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va-21,manual,7y3sRwLe3Va,4,4,bi_enclosed,0.2,3,0.75
7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va-21,manual,7y3sRwLe3Va,4,4,bi_extended,0.2,4,1.0
7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va-21,manual,7y3sRwLe3Va,4,4,hohonet,0.2,4,1.0
7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va-21,manual,7y3sRwLe3Va,4,4,ulayout_boundary,0.2,4,1.0
7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va-21,manual,7y3sRwLe3Va,4,4,bi_enclosed+bi_extended,0.2,4,1.0
7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va-21,manual,7y3sRwLe3Va,4,4,hohonet+ulayout_boundary,0.2,4,1.0
7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va-21,manual,7y3sRwLe3Va,4,4,bi_enclosed+bi_extended+hohonet+ulayout_boundary,0.2,4,1.0
7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va-21,semi,7y3sRwLe3Va,4,4,bi_enclosed,0.05,0,0.0
7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va-21,semi,7y3sRwLe3Va,4,4,bi_extended,0.05,1,0.25
7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va-21,semi,7y3sRwLe3Va,4,4,hohonet,0.05,4,1.0
7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va-21,semi,7y3sRwLe3Va,4,4,ulayout_boundary,0.05,4,1.0
7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va-21,semi,7y3sRwLe3Va,4,4,bi_enclosed+bi_extended,0.05,1,0.25
7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va-21,semi,7y3sRwLe3Va,4,4,hohonet+ulayout_boundary,0.05,4,1.0
7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va-21,semi,7y3sRwLe3Va,4,4,bi_enclosed+bi_extended+hohonet+ulayout_boundary,0.05,4,1.0
7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va-21,semi,7y3sRwLe3Va,4,4,bi_enclosed,0.1,0,0.0
7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va-21,semi,7y3sRwLe3Va,4,4,bi_extended,0.1,4,1.0
7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va-21,semi,7y3sRwLe3Va,4,4,hohonet,0.1,4,1.0
7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va-21,semi,7y3sRwLe3Va,4,4,ulayout_boundary,0.1,4,1.0
7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va-21,semi,7y3sRwLe3Va,4,4,bi_enclosed+bi_extended,0.1,4,1.0
7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va-21,semi,7y3sRwLe3Va,4,4,hohonet+ulayout_boundary,0.1,4,1.0
7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va-21,semi,7y3sRwLe3Va,4,4,bi_enclosed+bi_extended+hohonet+ulayout_boundary,0.1,4,1.0
7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va-21,semi,7y3sRwLe3Va,4,4,bi_enclosed,0.2,4,1.0
7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va-21,semi,7y3sRwLe3Va,4,4,bi_extended,0.2,4,1.0
7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va-21,semi,7y3sRwLe3Va,4,4,hohonet,0.2,4,1.0
7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va-21,semi,7y3sRwLe3Va,4,4,ulayout_boundary,0.2,4,1.0
7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va-21,semi,7y3sRwLe3Va,4,4,bi_enclosed+bi_extended,0.2,4,1.0
7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va-21,semi,7y3sRwLe3Va,4,4,hohonet+ulayout_boundary,0.2,4,1.0
7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va-21,semi,7y3sRwLe3Va,4,4,bi_enclosed+bi_extended+hohonet+ulayout_boundary,0.2,4,1.0
7y3sRwLe3Va_b564162b2c7d4033bfe6ef3dfb959c9e,7y3sRwLe3Va-22,manual,7y3sRwLe3Va,5,5,bi_enclosed,0.05,0,0.0
7y3sRwLe3Va_b564162b2c7d4033bfe6ef3dfb959c9e,7y3sRwLe3Va-22,manual,7y3sRwLe3Va,5,5,bi_extended,0.05,0,0.0
7y3sRwLe3Va_b564162b2c7d4033bfe6ef3dfb959c9e,7y3sRwLe3Va-22,manual,7y3sRwLe3Va,5,5,hohonet,0.05,0,0.0
7y3sRwLe3Va_b564162b2c7d4033bfe6ef3dfb959c9e,7y3sRwLe3Va-22,manual,7y3sRwLe3Va,5,5,ulayout_boundary,0.05,0,0.0
7y3sRwLe3Va_b564162b2c7d4033bfe6ef3dfb959c9e,7y3sRwLe3Va-22,manual,7y3sRwLe3Va,5,5,bi_enclosed+bi_extended,0.05,0,0.0
7y3sRwLe3Va_b564162b2c7d4033bfe6ef3dfb959c9e,7y3sRwLe3Va-22,manual,7y3sRwLe3Va,5,5,hohonet+ulayout_boundary,0.05,0,0.0
7y3sRwLe3Va_b564162b2c7d4033bfe6ef3dfb959c9e,7y3sRwLe3Va-22,manual,7y3sRwLe3Va,5,5,bi_enclosed+bi_extended+hohonet+ulayout_boundary,0.05,0,0.0
7y3sRwLe3Va_b564162b2c7d4033bfe6ef3dfb959c9e,7y3sRwLe3Va-22,manual,7y3sRwLe3Va,5,5,bi_enclosed,0.1,0,0.0
7y3sRwLe3Va_b564162b2c7d4033bfe6ef3dfb959c9e,7y3sRwLe3Va-22,manual,7y3sRwLe3Va,5,5,bi_extended,0.1,0,0.0
7y3sRwLe3Va_b564162b2c7d4033bfe6ef3dfb959c9e,7y3sRwLe3Va-22,manual,7y3sRwLe3Va,5,5,hohonet,0.1,2,0.4
7y3sRwLe3Va_b564162b2c7d4033bfe6ef3dfb959c9e,7y3sRwLe3Va-22,manual,7y3sRwLe3Va,5,5,ulayout_boundary,0.1,2,0.4
7y3sRwLe3Va_b564162b2c7d4033bfe6ef3dfb959c9e,7y3sRwLe3Va-22,manual,7y3sRwLe3Va,5,5,bi_enclosed+bi_extended,0.1,0,0.0
7y3sRwLe3Va_b564162b2c7d4033bfe6ef3dfb959c9e,7y3sRwLe3Va-22,manual,7y3sRwLe3Va,5,5,hohonet+ulayout_boundary,0.1,2,0.4
7y3sRwLe3Va_b564162b2c7d4033bfe6ef3dfb959c9e,7y3sRwLe3Va-22,manual,7y3sRwLe3Va,5,5,bi_enclosed+bi_extended+hohonet+ulayout_boundary,0.1,2,0.4
7y3sRwLe3Va_b564162b2c7d4033bfe6ef3dfb959c9e,7y3sRwLe3Va-22,manual,7y3sRwLe3Va,5,5,bi_enclosed,0.2,2,0.4
7y3sRwLe3Va_b564162b2c7d4033bfe6ef3dfb959c9e,7y3sRwLe3Va-22,manual,7y3sRwLe3Va,5,5,bi_extended,0.2,2,0.4
7y3sRwLe3Va_b564162b2c7d4033bfe6ef3dfb959c9e,7y3sRwLe3Va-22,manual,7y3sRwLe3Va,5,5,hohonet,0.2,2,0.4
7y3sRwLe3Va_b564162b2c7d4033bfe6ef3dfb959c9e,7y3sRwLe3Va-22,manual,7y3sRwLe3Va,5,5,ulayout_boundary,0.2,2,0.4
7y3sRwLe3Va_b564162b2c7d4033bfe6ef3dfb959c9e,7y3sRwLe3Va-22,manual,7y3sRwLe3Va,5,5,bi_enclosed+bi_extended,0.2,2,0.4
