image_id,code,condition,building,N_observed,N_geometry,N_unavailable,development_image,metric,k,finite_pool_new_incompatible_probability
uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,uNb9QFRL6hY-70,manual,uNb9QFRL6hY,24,24,0,True,cyclic8,4,0.41469979296066256
uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,uNb9QFRL6hY-70,manual,uNb9QFRL6hY,24,24,0,True,cyclic8,8,0.2960753211207512
uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,uNb9QFRL6hY-70,manual,uNb9QFRL6hY,24,24,0,True,cyclic8,12,0.2634851995718196
uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,uNb9QFRL6hY-70,manual,uNb9QFRL6hY,24,24,0,True,cyclic8,16,0.2537358712988004
uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,uNb9QFRL6hY-70,manual,uNb9QFRL6hY,24,24,0,True,cyclic12,2,0.1793478260869565
uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,uNb9QFRL6hY-70,manual,uNb9QFRL6hY,24,24,0,True,cyclic12,4,0.113377564464521
uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,uNb9QFRL6hY-70,manual,uNb9QFRL6hY,24,24,0,True,cyclic12,8,0.08643432235941322
uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,uNb9QFRL6hY-70,manual,uNb9QFRL6hY,24,24,0,True,cyclic12,12,0.0706550090551975
uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,uNb9QFRL6hY-70,manual,uNb9QFRL6hY,24,24,0,True,cyclic12,16,0.057806324110671936
uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,uNb9QFRL6hY-82,manual,uNb9QFRL6hY,5,5,0,False,mask,2,0.0
uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,uNb9QFRL6hY-82,manual,uNb9QFRL6hY,5,5,0,False,mask,4,0.0
uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,uNb9QFRL6hY-82,manual,uNb9QFRL6hY,5,5,0,False,cyclic8,2,0.2
uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,uNb9QFRL6hY-82,manual,uNb9QFRL6hY,5,5,0,False,cyclic8,4,0.2
uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,uNb9QFRL6hY-82,manual,uNb9QFRL6hY,5,5,0,False,cyclic12,2,0.0
uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,uNb9QFRL6hY-82,manual,uNb9QFRL6hY,5,5,0,False,cyclic12,4,0.0
uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,uNb9QFRL6hY-83,manual,uNb9QFRL6hY,5,5,0,False,mask,2,0.8
uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,uNb9QFRL6hY-83,manual,uNb9QFRL6hY,5,5,0,False,mask,4,0.6
uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,uNb9QFRL6hY-83,manual,uNb9QFRL6hY,5,5,0,False,cyclic8,2,1.0
uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,uNb9QFRL6hY-83,manual,uNb9QFRL6hY,5,5,0,False,cyclic8,4,1.0
uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,uNb9QFRL6hY-83,manual,uNb9QFRL6hY,5,5,0,False,cyclic12,2,1.0
uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,uNb9QFRL6hY-83,manual,uNb9QFRL6hY,5,5,0,False,cyclic12,4,1.0
uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY-88,manual,uNb9QFRL6hY,5,5,0,False,mask,2,0.4666666666666666
uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY-88,manual,uNb9QFRL6hY,5,5,0,False,mask,4,0.2
uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY-88,manual,uNb9QFRL6hY,5,5,0,False,cyclic8,2,1.0
uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY-88,manual,uNb9QFRL6hY,5,5,0,False,cyclic8,4,1.0
uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY-88,manual,uNb9QFRL6hY,5,5,0,False,cyclic12,2,1.0
uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY-88,manual,uNb9QFRL6hY,5,5,0,False,cyclic12,4,1.0
wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB-03,manual,wc2JMjhGNzB,5,5,0,False,mask,2,0.03333333333333333
wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB-03,manual,wc2JMjhGNzB,5,5,0,False,mask,4,0.0
wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB-03,manual,wc2JMjhGNzB,5,5,0,False,cyclic8,2,0.36666666666666664
wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB-03,manual,wc2JMjhGNzB,5,5,0,False,cyclic8,4,0.2
wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB-03,manual,wc2JMjhGNzB,5,5,0,False,cyclic12,2,0.0
wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB-03,manual,wc2JMjhGNzB,5,5,0,False,cyclic12,4,0.0
wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,wc2JMjhGNzB-14,manual,wc2JMjhGNzB,5,5,0,False,mask,2,0.6
wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,wc2JMjhGNzB-14,manual,wc2JMjhGNzB,5,5,0,False,mask,4,0.2
wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,wc2JMjhGNzB-14,manual,wc2JMjhGNzB,5,5,0,False,cyclic8,2,1.0
wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,wc2JMjhGNzB-14,manual,wc2JMjhGNzB,5,5,0,False,cyclic8,4,1.0
wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,wc2JMjhGNzB-14,manual,wc2JMjhGNzB,5,5,0,False,cyclic12,2,1.0
wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,wc2JMjhGNzB-14,manual,wc2JMjhGNzB,5,5,0,False,cyclic12,4,1.0
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB-15,manual,wc2JMjhGNzB,24,24,0,False,mask,2,0.0
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB-15,manual,wc2JMjhGNzB,24,24,0,False,mask,4,0.0
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB-15,manual,wc2JMjhGNzB,24,24,0,False,mask,8,0.0
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB-15,manual,wc2JMjhGNzB,24,24,0,False,mask,12,0.0
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB-15,manual,wc2JMjhGNzB,24,24,0,False,mask,16,0.0
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB-15,manual,wc2JMjhGNzB,24,24,0,False,cyclic8,2,0.2635046113306983
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB-15,manual,wc2JMjhGNzB,24,24,0,False,cyclic8,4,0.14242424242424243
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB-15,manual,wc2JMjhGNzB,24,24,0,False,cyclic8,8,0.08443279884590964
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB-15,manual,wc2JMjhGNzB,24,24,0,False,cyclic8,12,0.061405573495020245
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB-15,manual,wc2JMjhGNzB,24,24,0,False,cyclic8,16,0.04874852305529381
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB-15,manual,wc2JMjhGNzB,24,24,0,False,cyclic12,2,0.006587615283267457
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB-15,manual,wc2JMjhGNzB,24,24,0,False,cyclic12,4,0.0001741012610577828
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB-15,manual,wc2JMjhGNzB,24,24,0,False,cyclic12,8,0.0
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB-15,manual,wc2JMjhGNzB,24,24,0,False,cyclic12,12,0.0
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB-15,manual,wc2JMjhGNzB,24,24,0,False,cyclic12,16,0.0
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB-18,semi,wc2JMjhGNzB,24,24,0,False,mask,2,0.0
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB-18,semi,wc2JMjhGNzB,24,24,0,False,mask,4,0.0
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB-18,semi,wc2JMjhGNzB,24,24,0,False,mask,8,0.0
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB-18,semi,wc2JMjhGNzB,24,24,0,False,mask,12,0.0
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB-18,semi,wc2JMjhGNzB,24,24,0,False,mask,16,0.0
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB-18,semi,wc2JMjhGNzB,24,24,0,False,cyclic8,2,0.23781291172595517
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB-18,semi,wc2JMjhGNzB,24,24,0,False,cyclic8,4,0.164746847355543
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB-18,semi,wc2JMjhGNzB,24,24,0,False,cyclic8,8,0.1152241216852874
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB-18,semi,wc2JMjhGNzB,24,24,0,False,cyclic8,12,0.08364821901300566
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB-18,semi,wc2JMjhGNzB,24,24,0,False,cyclic8,16,0.06208844400391042
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB-18,semi,wc2JMjhGNzB,24,24,0,False,cyclic12,2,0.03820816864295124
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB-18,semi,wc2JMjhGNzB,24,24,0,False,cyclic12,4,0.016727837380011292
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB-18,semi,wc2JMjhGNzB,24,24,0,False,cyclic12,8,0.003760600349979809
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB-18,semi,wc2JMjhGNzB,24,24,0,False,cyclic12,12,0.0005721131966252439
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB-18,semi,wc2JMjhGNzB,24,24,0,False,cyclic12,16,2.6003744539213646e-05
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB-20,semi,wc2JMjhGNzB,24,24,0,False,mask,2,0.0001646903820816864
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB-20,semi,wc2JMjhGNzB,24,24,0,False,mask,4,0.0
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB-20,semi,wc2JMjhGNzB,24,24,0,False,mask,8,0.0
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB-20,semi,wc2JMjhGNzB,24,24,0,False,mask,12,0.0
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB-20,semi,wc2JMjhGNzB,24,24,0,False,mask,16,0.0
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB-20,semi,wc2JMjhGNzB,24,24,0,False,cyclic8,2,0.3698945981554677
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB-20,semi,wc2JMjhGNzB,24,24,0,False,cyclic8,4,0.23300865800865803
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB-20,semi,wc2JMjhGNzB,24,24,0,False,cyclic8,8,0.15807625317653584
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB-20,semi,wc2JMjhGNzB,24,24,0,False,cyclic8,12,0.13332243652609785
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB-20,semi,wc2JMjhGNzB,24,24,0,False,cyclic8,16,0.12620772946859904
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB-20,semi,wc2JMjhGNzB,24,24,0,False,cyclic12,2,0.1732542819499341
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB-20,semi,wc2JMjhGNzB,24,24,0,False,cyclic12,4,0.11597496706192358
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB-20,semi,wc2JMjhGNzB,24,24,0,False,cyclic12,8,0.08693519187024369
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB-20,semi,wc2JMjhGNzB,24,24,0,False,cyclic12,12,0.07066899986539238
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB-20,semi,wc2JMjhGNzB,24,24,0,False,cyclic12,16,0.057806324110671936
wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,wc2JMjhGNzB-26,manual,wc2JMjhGNzB,6,6,0,False,mask,2,0.8666666666666667
wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,wc2JMjhGNzB-26,manual,wc2JMjhGNzB,6,6,0,False,mask,4,0.7333333333333334
wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,wc2JMjhGNzB-26,manual,wc2JMjhGNzB,6,6,0,False,cyclic8,2,0.8666666666666667
wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,wc2JMjhGNzB-26,manual,wc2JMjhGNzB,6,6,0,False,cyclic8,4,0.7333333333333334
wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,wc2JMjhGNzB-26,manual,wc2JMjhGNzB,6,6,0,False,cyclic12,2,0.8666666666666667
wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,wc2JMjhGNzB-26,manual,wc2JMjhGNzB,6,6,0,False,cyclic12,4,0.7333333333333334
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB-30,manual,wc2JMjhGNzB,6,6,0,True,mask,2,0.0
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB-30,manual,wc2JMjhGNzB,6,6,0,True,mask,4,0.0
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB-30,manual,wc2JMjhGNzB,6,6,0,True,cyclic8,2,0.65
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB-30,manual,wc2JMjhGNzB,6,6,0,True,cyclic8,4,0.5
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB-30,manual,wc2JMjhGNzB,6,6,0,True,cyclic12,2,0.0
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB-30,manual,wc2JMjhGNzB,6,6,0,True,cyclic12,4,0.0
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB-30,semi,wc2JMjhGNzB,4,4,0,True,mask,2,0.0
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB-30,semi,wc2JMjhGNzB,4,4,0,True,cyclic8,2,0.0
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB-30,semi,wc2JMjhGNzB,4,4,0,True,cyclic12,2,0.0
wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB-40,semi,wc2JMjhGNzB,24,24,0,False,mask,2,0.041666666666666664
wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB-40,semi,wc2JMjhGNzB,24,24,0,False,mask,4,0.041666666666666664
wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB-40,semi,wc2JMjhGNzB,24,24,0,False,mask,8,0.041666666666666664
wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB-40,semi,wc2JMjhGNzB,24,24,0,False,mask,12,0.041666666666666664
wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB-40,semi,wc2JMjhGNzB,24,24,0,False,mask,16,0.041666666666666664
wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB-40,semi,wc2JMjhGNzB,24,24,0,False,cyclic8,2,0.05319499341238471
wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB-40,semi,wc2JMjhGNzB,24,24,0,False,cyclic8,4,0.041934876717485414
wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB-40,semi,wc2JMjhGNzB,24,24,0,False,cyclic8,8,0.041666666666666664
wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB-40,semi,wc2JMjhGNzB,24,24,0,False,cyclic8,12,0.041666666666666664
wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB-40,semi,wc2JMjhGNzB,24,24,0,False,cyclic8,16,0.041666666666666664
wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB-40,semi,wc2JMjhGNzB,24,24,0,False,cyclic12,2,0.041666666666666664
wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB-40,semi,wc2JMjhGNzB,24,24,0,False,cyclic12,4,0.041666666666666664
wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB-40,semi,wc2JMjhGNzB,24,24,0,False,cyclic12,8,0.041666666666666664
wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB-40,semi,wc2JMjhGNzB,24,24,0,False,cyclic12,12,0.041666666666666664
wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB-40,semi,wc2JMjhGNzB,24,24,0,False,cyclic12,16,0.041666666666666664
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB-46,manual,wc2JMjhGNzB,7,7,0,False,mask,2,0.0
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB-46,manual,wc2JMjhGNzB,7,7,0,False,mask,4,0.0
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB-46,manual,wc2JMjhGNzB,7,7,0,False,cyclic8,2,0.5523809523809523
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB-46,manual,wc2JMjhGNzB,7,7,0,False,cyclic8,4,0.21904761904761902
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB-46,manual,wc2JMjhGNzB,7,7,0,False,cyclic12,2,0.0
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB-46,manual,wc2JMjhGNzB,7,7,0,False,cyclic12,4,0.0
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB-46,semi,wc2JMjhGNzB,5,5,0,False,mask,2,0.0
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB-46,semi,wc2JMjhGNzB,5,5,0,False,mask,4,0.0
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB-46,semi,wc2JMjhGNzB,5,5,0,False,cyclic8,2,0.5
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB-46,semi,wc2JMjhGNzB,5,5,0,False,cyclic8,4,0.4
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB-46,semi,wc2JMjhGNzB,5,5,0,False,cyclic12,2,0.0
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB-46,semi,wc2JMjhGNzB,5,5,0,False,cyclic12,4,0.0
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB-53,manual,wc2JMjhGNzB,23,23,0,False,mask,2,0.7099567099567102
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB-53,manual,wc2JMjhGNzB,23,23,0,False,mask,4,0.5267377930993492
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB-53,manual,wc2JMjhGNzB,23,23,0,False,mask,8,0.3243431760055801
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB-53,manual,wc2JMjhGNzB,23,23,0,False,mask,12,0.22119178439006146
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB-53,manual,wc2JMjhGNzB,23,23,0,False,mask,16,0.16378017818319343
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB-53,manual,wc2JMjhGNzB,23,23,0,False,cyclic8,2,0.9531338226990402
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB-53,manual,wc2JMjhGNzB,23,23,0,False,cyclic8,4,0.9085262563523433
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB-53,manual,wc2JMjhGNzB,23,23,0,False,cyclic8,8,0.8260869565217391
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB-53,manual,wc2JMjhGNzB,23,23,0,False,cyclic8,12,0.7526821005081876
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB-53,manual,wc2JMjhGNzB,23,23,0,False,cyclic8,16,0.6883116883116883
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB-53,manual,wc2JMjhGNzB,23,23,0,False,cyclic12,2,0.7417654808959157
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB-53,manual,wc2JMjhGNzB,23,23,0,False,cyclic12,4,0.5895450087669767
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB-53,manual,wc2JMjhGNzB,23,23,0,False,cyclic12,8,0.4396435753415159
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB-53,manual,wc2JMjhGNzB,23,23,0,False,cyclic12,12,0.37271538530119763
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB-53,manual,wc2JMjhGNzB,23,23,0,False,cyclic12,16,0.33549463055453094
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB-54,manual,wc2JMjhGNzB,5,5,0,False,mask,2,0.0
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB-54,manual,wc2JMjhGNzB,5,5,0,False,mask,4,0.0
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB-54,manual,wc2JMjhGNzB,5,5,0,False,cyclic8,2,0.6
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB-54,manual,wc2JMjhGNzB,5,5,0,False,cyclic8,4,0.2
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB-54,manual,wc2JMjhGNzB,5,5,0,False,cyclic12,2,0.03333333333333333
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB-54,manual,wc2JMjhGNzB,5,5,0,False,cyclic12,4,0.0
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB-54,semi,wc2JMjhGNzB,4,4,0,False,mask,2,0.08333333333333333
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB-54,semi,wc2JMjhGNzB,4,4,0,False,cyclic8,2,1.0
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB-54,semi,wc2JMjhGNzB,4,4,0,False,cyclic12,2,0.3333333333333333
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB-56,semi,wc2JMjhGNzB,24,23,1,False,mask,2,0.39073969508752115
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB-56,semi,wc2JMjhGNzB,24,23,1,False,mask,4,0.20657374661951322
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB-56,semi,wc2JMjhGNzB,24,23,1,False,mask,8,0.11114306342466257
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB-56,semi,wc2JMjhGNzB,24,23,1,False,mask,12,0.0838605465069323
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB-56,semi,wc2JMjhGNzB,24,23,1,False,mask,16,0.06719775490807932
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB-56,semi,wc2JMjhGNzB,24,23,1,False,cyclic8,2,0.6672313194052323
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB-56,semi,wc2JMjhGNzB,24,23,1,False,cyclic8,4,0.47461142976017123
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB-56,semi,wc2JMjhGNzB,24,23,1,False,cyclic8,8,0.2913346685321379
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB-56,semi,wc2JMjhGNzB,24,23,1,False,cyclic8,12,0.22534370999844142
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB-56,semi,wc2JMjhGNzB,24,23,1,False,cyclic8,16,0.19868142805281044
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB-56,semi,wc2JMjhGNzB,24,23,1,False,cyclic12,2,0.13382269904009034
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB-56,semi,wc2JMjhGNzB,24,23,1,False,cyclic12,4,0.03683913340663913
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB-56,semi,wc2JMjhGNzB,24,23,1,False,cyclic12,8,0.010442423970489658
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB-56,semi,wc2JMjhGNzB,24,23,1,False,cyclic12,12,0.0033880509045403377
