image_id,code,condition,building,N_observed,N_geometry,N_unavailable,development_image,method,clusters,supported,singletons,singleton_mass,largest_share,entropy_bits,sizes,noise_n,inference_status
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB-30,manual,wc2JMjhGNzB,6,6,0,True,A3_cyclic_cut08,4,1,3,0.5,0.5,1.7924812503605778,3;1;1;1,0,exploratory_partition
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB-30,manual,wc2JMjhGNzB,6,6,0,True,A3_cyclic_cut10,4,1,3,0.5,0.5,1.7924812503605778,3;1;1;1,0,exploratory_partition
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB-30,manual,wc2JMjhGNzB,6,6,0,True,A3_cyclic_cut14,1,1,0,0.0,1.0,-0.0,6,0,exploratory_partition
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB-30,manual,wc2JMjhGNzB,6,6,0,True,A3_cyclic_cut16,1,1,0,0.0,1.0,-0.0,6,0,exploratory_partition
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB-30,manual,wc2JMjhGNzB,6,6,0,True,A1_mask_cut0.050,4,1,3,0.5,0.5,1.7924812503605778,3;1;1;1,0,exploratory_partition
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB-30,manual,wc2JMjhGNzB,6,6,0,True,A1_mask_cut0.075,1,1,0,0.0,1.0,-0.0,6,0,exploratory_partition
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB-30,manual,wc2JMjhGNzB,6,6,0,True,A1_mask_cut0.125,1,1,0,0.0,1.0,-0.0,6,0,exploratory_partition
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB-30,manual,wc2JMjhGNzB,6,6,0,True,A1_mask_cut0.150,1,1,0,0.0,1.0,-0.0,6,0,exploratory_partition
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB-30,manual,wc2JMjhGNzB,6,6,0,True,A1_mask_cut0.200,1,1,0,0.0,1.0,-0.0,6,0,exploratory_partition
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB-30,semi,wc2JMjhGNzB,4,4,0,True,A0_legacy,1,1,0,0.0,1.0,-0.0,4,0,exploratory_partition
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB-30,semi,wc2JMjhGNzB,4,4,0,True,A1_mask,1,1,0,0.0,1.0,-0.0,4,0,exploratory_partition
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB-30,semi,wc2JMjhGNzB,4,4,0,True,A2_local,1,1,0,0.0,1.0,-0.0,4,0,exploratory_partition
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB-30,semi,wc2JMjhGNzB,4,4,0,True,A3_cyclic,1,1,0,0.0,1.0,-0.0,4,0,exploratory_partition
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB-30,semi,wc2JMjhGNzB,4,4,0,True,A4_adaptive,1,1,0,0.0,1.0,-0.0,4,0,exploratory_partition
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB-30,semi,wc2JMjhGNzB,4,4,0,True,A5_density,2,2,0,0.0,0.5,1.0,2;2,0,exploratory_partition
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB-30,semi,wc2JMjhGNzB,4,4,0,True,A6_spectral,1,1,0,0.0,1.0,-0.0,4,0,exploratory_partition
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB-30,semi,wc2JMjhGNzB,4,4,0,True,A7_event,1,1,0,0.0,1.0,-0.0,4,0,exploratory_partition
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB-30,semi,wc2JMjhGNzB,4,4,0,True,A3_cyclic_cut06,2,2,0,0.0,0.5,1.0,2;2,0,exploratory_partition
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB-30,semi,wc2JMjhGNzB,4,4,0,True,A3_cyclic_cut08,1,1,0,0.0,1.0,-0.0,4,0,exploratory_partition
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB-30,semi,wc2JMjhGNzB,4,4,0,True,A3_cyclic_cut10,1,1,0,0.0,1.0,-0.0,4,0,exploratory_partition
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB-30,semi,wc2JMjhGNzB,4,4,0,True,A3_cyclic_cut14,1,1,0,0.0,1.0,-0.0,4,0,exploratory_partition
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB-30,semi,wc2JMjhGNzB,4,4,0,True,A3_cyclic_cut16,1,1,0,0.0,1.0,-0.0,4,0,exploratory_partition
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB-30,semi,wc2JMjhGNzB,4,4,0,True,A1_mask_cut0.050,2,2,0,0.0,0.5,1.0,2;2,0,exploratory_partition
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB-30,semi,wc2JMjhGNzB,4,4,0,True,A1_mask_cut0.075,1,1,0,0.0,1.0,-0.0,4,0,exploratory_partition
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB-30,semi,wc2JMjhGNzB,4,4,0,True,A1_mask_cut0.125,1,1,0,0.0,1.0,-0.0,4,0,exploratory_partition
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB-30,semi,wc2JMjhGNzB,4,4,0,True,A1_mask_cut0.150,1,1,0,0.0,1.0,-0.0,4,0,exploratory_partition
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB-30,semi,wc2JMjhGNzB,4,4,0,True,A1_mask_cut0.200,1,1,0,0.0,1.0,-0.0,4,0,exploratory_partition
wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB-40,semi,wc2JMjhGNzB,24,24,0,False,A0_legacy,2,1,1,0.041666666666666664,0.9583333333333334,0.24988229283318544,23;1,0,exploratory_partition
wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB-40,semi,wc2JMjhGNzB,24,24,0,False,A1_mask,2,1,1,0.041666666666666664,0.9583333333333334,0.24988229283318544,23;1,0,exploratory_partition
wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB-40,semi,wc2JMjhGNzB,24,24,0,False,A2_local,2,1,1,0.041666666666666664,0.9583333333333334,0.24988229283318544,23;1,0,exploratory_partition
wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB-40,semi,wc2JMjhGNzB,24,24,0,False,A3_cyclic,2,1,1,0.041666666666666664,0.9583333333333334,0.24988229283318544,23;1,0,exploratory_partition
wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB-40,semi,wc2JMjhGNzB,24,24,0,False,A4_adaptive,2,1,1,0.041666666666666664,0.9583333333333334,0.24988229283318544,23;1,0,exploratory_partition
wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB-40,semi,wc2JMjhGNzB,24,24,0,False,A5_density,11,5,6,0.25,0.4166666666666667,2.867492461184755,10;2;2;2;2;1;1;1;1;1;1,6,exploratory_partition
wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB-40,semi,wc2JMjhGNzB,24,24,0,False,A6_spectral,4,4,0,0.0,0.375,1.9450355658756875,9;5;5;5,0,exploratory_partition
wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB-40,semi,wc2JMjhGNzB,24,24,0,False,A7_event,3,2,1,0.041666666666666664,0.8333333333333334,0.785235442391543,20;3;1,0,exploratory_partition
wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB-40,semi,wc2JMjhGNzB,24,24,0,False,A3_cyclic_cut06,7,4,3,0.125,0.5416666666666666,2.100983694881109,13;3;3;2;1;1;1,0,exploratory_partition
wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB-40,semi,wc2JMjhGNzB,24,24,0,False,A3_cyclic_cut08,4,3,1,0.041666666666666664,0.7083333333333334,1.273009654835499,17;4;2;1,0,exploratory_partition
wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB-40,semi,wc2JMjhGNzB,24,24,0,False,A3_cyclic_cut10,3,2,1,0.041666666666666664,0.7916666666666666,0.8886865525783176,19;4;1,0,exploratory_partition
wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB-40,semi,wc2JMjhGNzB,24,24,0,False,A3_cyclic_cut14,2,1,1,0.041666666666666664,0.9583333333333334,0.24988229283318544,23;1,0,exploratory_partition
wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB-40,semi,wc2JMjhGNzB,24,24,0,False,A3_cyclic_cut16,1,1,0,0.0,1.0,-0.0,24,0,exploratory_partition
wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB-40,semi,wc2JMjhGNzB,24,24,0,False,A1_mask_cut0.050,3,2,1,0.041666666666666664,0.7083333333333334,1.0434356963218767,17;6;1,0,exploratory_partition
wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB-40,semi,wc2JMjhGNzB,24,24,0,False,A1_mask_cut0.075,2,1,1,0.041666666666666664,0.9583333333333334,0.24988229283318544,23;1,0,exploratory_partition
wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB-40,semi,wc2JMjhGNzB,24,24,0,False,A1_mask_cut0.125,2,1,1,0.041666666666666664,0.9583333333333334,0.24988229283318544,23;1,0,exploratory_partition
wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB-40,semi,wc2JMjhGNzB,24,24,0,False,A1_mask_cut0.150,1,1,0,0.0,1.0,-0.0,24,0,exploratory_partition
wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB-40,semi,wc2JMjhGNzB,24,24,0,False,A1_mask_cut0.200,1,1,0,0.0,1.0,-0.0,24,0,exploratory_partition
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB-46,manual,wc2JMjhGNzB,7,7,0,False,A0_legacy,2,2,0,0.0,0.7142857142857143,0.863120568566631,5;2,0,exploratory_partition
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB-46,manual,wc2JMjhGNzB,7,7,0,False,A1_mask,1,1,0,0.0,1.0,-0.0,7,0,exploratory_partition
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB-46,manual,wc2JMjhGNzB,7,7,0,False,A2_local,2,2,0,0.0,0.5714285714285714,0.9852281360342515,4;3,0,exploratory_partition
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB-46,manual,wc2JMjhGNzB,7,7,0,False,A3_cyclic,2,2,0,0.0,0.7142857142857143,0.863120568566631,5;2,0,exploratory_partition
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB-46,manual,wc2JMjhGNzB,7,7,0,False,A4_adaptive,2,2,0,0.0,0.7142857142857143,0.863120568566631,5;2,0,exploratory_partition
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB-46,manual,wc2JMjhGNzB,7,7,0,False,A5_density,3,3,0,0.0,0.42857142857142855,1.5566567074628228,3;2;2,0,exploratory_partition
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB-46,manual,wc2JMjhGNzB,7,7,0,False,A6_spectral,1,1,0,0.0,1.0,-0.0,7,0,exploratory_partition
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB-46,manual,wc2JMjhGNzB,7,7,0,False,A7_event,2,2,0,0.0,0.7142857142857143,0.863120568566631,5;2,0,exploratory_partition
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB-46,manual,wc2JMjhGNzB,7,7,0,False,A3_cyclic_cut06,3,3,0,0.0,0.42857142857142855,1.5566567074628228,3;2;2,0,exploratory_partition
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB-46,manual,wc2JMjhGNzB,7,7,0,False,A3_cyclic_cut08,3,3,0,0.0,0.42857142857142855,1.5566567074628228,3;2;2,0,exploratory_partition
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB-46,manual,wc2JMjhGNzB,7,7,0,False,A3_cyclic_cut10,2,2,0,0.0,0.7142857142857143,0.863120568566631,5;2,0,exploratory_partition
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB-46,manual,wc2JMjhGNzB,7,7,0,False,A3_cyclic_cut14,1,1,0,0.0,1.0,-0.0,7,0,exploratory_partition
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB-46,manual,wc2JMjhGNzB,7,7,0,False,A3_cyclic_cut16,1,1,0,0.0,1.0,-0.0,7,0,exploratory_partition
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB-46,manual,wc2JMjhGNzB,7,7,0,False,A1_mask_cut0.050,2,2,0,0.0,0.7142857142857143,0.863120568566631,5;2,0,exploratory_partition
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB-46,manual,wc2JMjhGNzB,7,7,0,False,A1_mask_cut0.075,1,1,0,0.0,1.0,-0.0,7,0,exploratory_partition
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB-46,manual,wc2JMjhGNzB,7,7,0,False,A1_mask_cut0.125,1,1,0,0.0,1.0,-0.0,7,0,exploratory_partition
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB-46,manual,wc2JMjhGNzB,7,7,0,False,A1_mask_cut0.150,1,1,0,0.0,1.0,-0.0,7,0,exploratory_partition
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB-46,manual,wc2JMjhGNzB,7,7,0,False,A1_mask_cut0.200,1,1,0,0.0,1.0,-0.0,7,0,exploratory_partition
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB-46,semi,wc2JMjhGNzB,5,5,0,False,A0_legacy,2,1,1,0.2,0.8,0.7219280948873623,4;1,0,exploratory_partition
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB-46,semi,wc2JMjhGNzB,5,5,0,False,A1_mask,1,1,0,0.0,1.0,-0.0,5,0,exploratory_partition
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB-46,semi,wc2JMjhGNzB,5,5,0,False,A2_local,2,2,0,0.0,0.6,0.9709505944546686,3;2,0,exploratory_partition
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB-46,semi,wc2JMjhGNzB,5,5,0,False,A3_cyclic,1,1,0,0.0,1.0,-0.0,5,0,exploratory_partition
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB-46,semi,wc2JMjhGNzB,5,5,0,False,A4_adaptive,1,1,0,0.0,1.0,-0.0,5,0,exploratory_partition
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB-46,semi,wc2JMjhGNzB,5,5,0,False,A5_density,2,2,0,0.0,0.6,0.9709505944546686,3;2,0,exploratory_partition
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB-46,semi,wc2JMjhGNzB,5,5,0,False,A6_spectral,1,1,0,0.0,1.0,-0.0,5,0,exploratory_partition
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB-46,semi,wc2JMjhGNzB,5,5,0,False,A7_event,1,1,0,0.0,1.0,-0.0,5,0,exploratory_partition
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB-46,semi,wc2JMjhGNzB,5,5,0,False,A3_cyclic_cut06,3,1,2,0.4,0.6,1.3709505944546687,3;1;1,0,exploratory_partition
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB-46,semi,wc2JMjhGNzB,5,5,0,False,A3_cyclic_cut08,3,1,2,0.4,0.6,1.3709505944546687,3;1;1,0,exploratory_partition
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB-46,semi,wc2JMjhGNzB,5,5,0,False,A3_cyclic_cut10,2,2,0,0.0,0.6,0.9709505944546686,3;2,0,exploratory_partition
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB-46,semi,wc2JMjhGNzB,5,5,0,False,A3_cyclic_cut14,1,1,0,0.0,1.0,-0.0,5,0,exploratory_partition
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB-46,semi,wc2JMjhGNzB,5,5,0,False,A3_cyclic_cut16,1,1,0,0.0,1.0,-0.0,5,0,exploratory_partition
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB-46,semi,wc2JMjhGNzB,5,5,0,False,A1_mask_cut0.050,1,1,0,0.0,1.0,-0.0,5,0,exploratory_partition
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB-46,semi,wc2JMjhGNzB,5,5,0,False,A1_mask_cut0.075,1,1,0,0.0,1.0,-0.0,5,0,exploratory_partition
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB-46,semi,wc2JMjhGNzB,5,5,0,False,A1_mask_cut0.125,1,1,0,0.0,1.0,-0.0,5,0,exploratory_partition
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB-46,semi,wc2JMjhGNzB,5,5,0,False,A1_mask_cut0.150,1,1,0,0.0,1.0,-0.0,5,0,exploratory_partition
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB-46,semi,wc2JMjhGNzB,5,5,0,False,A1_mask_cut0.200,1,1,0,0.0,1.0,-0.0,5,0,exploratory_partition
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB-53,manual,wc2JMjhGNzB,23,23,0,False,A0_legacy,10,6,4,0.17391304347826086,0.21739130434782608,3.0835873700238063,5;4;3;3;2;2;1;1;1;1,0,exploratory_partition
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB-53,manual,wc2JMjhGNzB,23,23,0,False,A1_mask,10,5,5,0.21739130434782608,0.21739130434782608,3.0507661742775687,5;4;3;3;3;1;1;1;1;1,0,exploratory_partition
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB-53,manual,wc2JMjhGNzB,23,23,0,False,A2_local,15,6,9,0.391304347826087,0.13043478260869565,3.7622673906514947,3;3;2;2;2;2;1;1;1;1;1;1;1;1;1,0,exploratory_partition
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB-53,manual,wc2JMjhGNzB,23,23,0,False,A3_cyclic,12,5,7,0.30434782608695654,0.17391304347826086,3.306170651709187,4;4;4;2;2;1;1;1;1;1;1;1,0,exploratory_partition
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB-53,manual,wc2JMjhGNzB,23,23,0,False,A4_adaptive,12,6,6,0.2608695652173913,0.21739130434782608,3.3444569352411984,5;3;3;2;2;2;1;1;1;1;1;1,0,exploratory_partition
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB-53,manual,wc2JMjhGNzB,23,23,0,False,A5_density,10,6,4,0.17391304347826086,0.17391304347826086,3.099436412484688,4;4;4;3;2;2;1;1;1;1,4,exploratory_partition
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB-53,manual,wc2JMjhGNzB,23,23,0,False,A6_spectral,3,3,0,0.0,0.43478260869565216,1.491013870758994,10;9;4,0,exploratory_partition
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB-53,manual,wc2JMjhGNzB,23,23,0,False,A7_event,13,5,8,0.34782608695652173,0.17391304347826086,3.468576629687865,4;3;3;3;2;1;1;1;1;1;1;1;1,0,exploratory_partition
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB-53,manual,wc2JMjhGNzB,23,23,0,False,A3_cyclic_cut06,19,3,16,0.6956521739130435,0.13043478260869565,4.1429146733542535,3;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1,0,exploratory_partition
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB-53,manual,wc2JMjhGNzB,23,23,0,False,A3_cyclic_cut08,18,4,14,0.6086956521739131,0.13043478260869565,4.055958151615123,3;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1,0,exploratory_partition
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB-53,manual,wc2JMjhGNzB,23,23,0,False,A3_cyclic_cut10,15,6,9,0.391304347826087,0.13043478260869565,3.7622673906514947,3;3;2;2;2;2;1;1;1;1;1;1;1;1;1,0,exploratory_partition
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB-53,manual,wc2JMjhGNzB,23,23,0,False,A3_cyclic_cut14,10,5,5,0.21739130434782608,0.21739130434782608,3.029452044030914,5;4;4;3;2;1;1;1;1;1,0,exploratory_partition
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB-53,manual,wc2JMjhGNzB,23,23,0,False,A3_cyclic_cut16,4,4,0,0.0,0.391304347826087,1.7490603243994,9;9;3;2,0,exploratory_partition
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB-53,manual,wc2JMjhGNzB,23,23,0,False,A1_mask_cut0.050,15,6,9,0.391304347826087,0.13043478260869565,3.7622673906514947,3;3;2;2;2;2;1;1;1;1;1;1;1;1;1,0,exploratory_partition
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB-53,manual,wc2JMjhGNzB,23,23,0,False,A1_mask_cut0.075,12,5,7,0.30434782608695654,0.17391304347826086,3.348798912202497,4;3;3;3;3;1;1;1;1;1;1;1,0,exploratory_partition
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB-53,manual,wc2JMjhGNzB,23,23,0,False,A1_mask_cut0.125,7,5,2,0.08695652173913043,0.21739130434782608,2.6274906310814994,5;4;4;4;4;1;1,0,exploratory_partition
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB-53,manual,wc2JMjhGNzB,23,23,0,False,A1_mask_cut0.150,6,4,2,0.08695652173913043,0.391304347826087,2.239678259840456,9;4;4;4;1;1,0,exploratory_partition
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB-53,manual,wc2JMjhGNzB,23,23,0,False,A1_mask_cut0.200,4,3,1,0.043478260869565216,0.391304347826087,1.6949249984065076,9;9;4;1,0,exploratory_partition
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB-54,manual,wc2JMjhGNzB,5,5,0,False,A0_legacy,1,1,0,0.0,1.0,-0.0,5,0,exploratory_partition
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB-54,manual,wc2JMjhGNzB,5,5,0,False,A1_mask,1,1,0,0.0,1.0,-0.0,5,0,exploratory_partition
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB-54,manual,wc2JMjhGNzB,5,5,0,False,A2_local,2,2,0,0.0,0.6,0.9709505944546686,3;2,0,exploratory_partition
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB-54,manual,wc2JMjhGNzB,5,5,0,False,A3_cyclic,2,2,0,0.0,0.6,0.9709505944546686,3;2,0,exploratory_partition
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB-54,manual,wc2JMjhGNzB,5,5,0,False,A4_adaptive,2,2,0,0.0,0.6,0.9709505944546686,3;2,0,exploratory_partition
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB-54,manual,wc2JMjhGNzB,5,5,0,False,A5_density,2,1,1,0.2,0.8,0.7219280948873623,4;1,1,exploratory_partition
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB-54,manual,wc2JMjhGNzB,5,5,0,False,A6_spectral,1,1,0,0.0,1.0,-0.0,5,0,exploratory_partition
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB-54,manual,wc2JMjhGNzB,5,5,0,False,A7_event,1,1,0,0.0,1.0,-0.0,5,0,exploratory_partition
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB-54,manual,wc2JMjhGNzB,5,5,0,False,A3_cyclic_cut06,5,0,5,1.0,0.2,2.321928094887362,1;1;1;1;1,0,exploratory_partition
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB-54,manual,wc2JMjhGNzB,5,5,0,False,A3_cyclic_cut08,3,2,1,0.2,0.4,1.5219280948873621,2;2;1,0,exploratory_partition
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB-54,manual,wc2JMjhGNzB,5,5,0,False,A3_cyclic_cut10,3,2,1,0.2,0.4,1.5219280948873621,2;2;1,0,exploratory_partition
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB-54,manual,wc2JMjhGNzB,5,5,0,False,A3_cyclic_cut14,2,2,0,0.0,0.6,0.9709505944546686,3;2,0,exploratory_partition
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB-54,manual,wc2JMjhGNzB,5,5,0,False,A3_cyclic_cut16,1,1,0,0.0,1.0,-0.0,5,0,exploratory_partition
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB-54,manual,wc2JMjhGNzB,5,5,0,False,A1_mask_cut0.050,3,2,1,0.2,0.4,1.5219280948873621,2;2;1,0,exploratory_partition
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB-54,manual,wc2JMjhGNzB,5,5,0,False,A1_mask_cut0.075,2,2,0,0.0,0.6,0.9709505944546686,3;2,0,exploratory_partition
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB-54,manual,wc2JMjhGNzB,5,5,0,False,A1_mask_cut0.125,1,1,0,0.0,1.0,-0.0,5,0,exploratory_partition
